Date,ETR
2001-09-10,7.502546787261963
2001-09-17,7.479174613952637
2001-09-18,7.477224826812744
2001-09-19,7.142218112945557
2001-09-20,7.11884880065918
2001-09-21,7.08768367767334
2001-09-24,6.8520121574401855
2001-09-25,6.735151290893555
2001-09-26,6.555962562561035
2001-09-27,6.659190654754639
2001-09-28,6.926026344299316
2001-10-01,6.99224853515625
2001-10-02,7.294139385223389
2001-10-03,7.372048854827881
2001-10-04,7.362311840057373
2001-10-05,7.4577507972717285
2001-10-08,7.494753360748291
2001-10-09,7.274663925170898
2001-10-10,7.157798767089844
2001-10-11,7.128586292266846
2001-10-12,7.148061752319336
2001-10-15,7.050673961639404
2001-10-16,7.251290798187256
2001-10-17,7.352571964263916
2001-10-18,7.235714912414551
2001-10-19,7.2162299156188965
2001-10-22,7.148061752319336
2001-10-23,7.296085357666016
2001-10-24,7.274663925170898
2001-10-25,7.401266098022461
2001-10-26,7.43048095703125
2001-10-29,7.401266098022461
2001-10-30,7.576556205749512
2001-10-31,7.566817283630371
2001-11-01,7.440217971801758
2001-11-02,7.128586292266846
2001-11-05,7.333098888397217
2001-11-06,7.414898872375488
2001-11-07,7.313617706298828
2001-11-08,7.5847859382629395
2001-11-09,7.647663116455078
2001-11-12,7.535656929016113
2001-11-13,7.5710320472717285
2001-11-14,7.427587032318115
2001-11-15,7.4059739112854
2001-11-16,7.504217624664307
2001-11-19,7.347021102905273
2001-11-20,7.382391452789307
2001-11-21,7.2625298500061035
2001-11-23,7.260563373565674
2001-11-26,7.250739097595215
2001-11-27,7.270388603210449
2001-11-28,7.181962966918945
2001-11-29,7.207505702972412
2001-11-30,7.250739097595215
2001-12-03,7.329335689544678
2001-12-04,7.506186008453369
2001-12-05,7.523869037628174
2001-12-06,7.517979621887207
2001-12-07,7.604433536529541
2001-12-10,7.5612030029296875
2001-12-11,7.386319637298584
2001-12-12,7.329335689544678
2001-12-13,7.476709842681885
2001-12-14,7.447234630584717
2001-12-17,7.270388603210449
2001-12-18,7.4079365730285645
2001-12-19,7.551377296447754
2001-12-20,7.492428779602051
2001-12-21,7.427587032318115
2001-12-24,7.484569549560547
2001-12-26,7.569062232971191
2001-12-27,7.653559684753418
2001-12-28,7.643735885620117
2001-12-31,7.684998512268066
2002-01-02,7.820581436157227
2002-01-03,7.741982936859131
2002-01-04,7.724297523498535
2002-01-07,7.724297523498535
2002-01-08,7.736085414886475
2002-01-09,7.846128463745117
2002-01-10,8.076026916503906
2002-01-11,8.056377410888672
2002-01-14,8.127118110656738
2002-01-15,8.184100151062012
2002-01-16,8.21947193145752
2002-01-17,8.195889472961426
2002-01-18,8.243051528930664
2002-01-22,7.977781772613525
2002-01-23,8.001354217529297
2002-01-24,7.954198837280273
2002-01-25,7.948303699493408
2002-01-28,7.869707107543945
2002-01-29,7.824510097503662
2002-01-30,7.834336280822754
2002-01-31,8.091750144958496
2002-02-01,8.107465744018555
2002-02-04,8.119256019592285
2002-02-05,8.1310453414917
2002-02-06,8.119256019592285
2002-02-07,8.29951000213623
2002-02-08,8.263853073120117
2002-02-11,8.257908821105957
2002-02-12,8.1152925491333
2002-02-13,8.164814949035645
2002-02-14,8.139062881469727
2002-02-15,8.061813354492188
2002-02-19,8.071715354919434
2002-02-20,8.042007446289062
2002-02-21,7.9806013107299805
2002-02-22,8.081618309020996
2002-02-25,8.02219295501709
2002-02-26,8.063790321350098
2002-02-27,8.190564155578613
2002-02-28,8.176698684692383
2002-03-01,8.220277786254883
2002-03-04,8.40449047088623
2002-03-05,8.448070526123047
2002-03-06,8.580780982971191
2002-03-07,8.497586250305176
2002-03-08,8.560975074768066
2002-03-11,8.545125007629395
2002-03-12,8.465896606445312
2002-03-13,8.388641357421875
2002-03-14,8.309412002563477
2002-03-15,8.305449485778809
2002-03-18,8.224234580993652
2002-03-19,8.216315269470215
2002-03-20,8.238104820251465
2002-03-21,8.418352127075195
2002-03-22,8.495604515075684
2002-03-25,8.54710578918457
2002-03-26,8.523337364196777
2002-03-27,8.519375801086426
2002-03-28,8.598607063293457
2002-04-01,8.60851001739502
2002-04-02,8.703588485717773
2002-04-03,8.70556640625
2002-04-04,8.70556640625
2002-04-05,8.648130416870117
2002-04-08,8.774894714355469
2002-04-09,8.661992073059082
2002-04-10,8.832342147827148
2002-04-11,8.814513206481934
2002-04-12,8.824419975280762
2002-04-15,8.739242553710938
2002-04-16,8.842243194580078
2002-04-17,8.893742561340332
2002-04-18,8.955146789550781
2002-04-19,8.994765281677246
2002-04-22,9.093801498413086
2002-04-23,9.143324851989746
2002-04-24,9.20076847076416
2002-04-25,9.09776496887207
2002-04-26,9.03239917755127
2002-04-29,9.131439208984375
2002-04-30,9.190864562988281
2002-05-01,9.091824531555176
2002-05-02,9.250288009643555
2002-05-03,9.23047924041748
2002-05-06,9.23047924041748
2002-05-07,9.1294584274292
2002-05-08,9.048243522644043
2002-05-09,9.008627891540527
2002-05-10,9.022597312927246
2002-05-13,9.078465461730957
2002-05-14,9.096417427062988
2002-05-15,9.036561012268066
2002-05-16,8.888916969299316
2002-05-17,8.851005554199219
2002-05-20,8.968728065490723
2002-05-21,8.962739944458008
2002-05-22,9.138325691223145
2002-05-23,9.118367195129395
2002-05-24,9.192192077636719
2002-05-28,9.196185111999512
2002-05-29,9.036561012268066
2002-05-30,8.858988761901855
2002-05-31,8.775184631347656
2002-06-03,8.587631225585938
2002-06-04,8.601595878601074
2002-06-05,8.521783828735352
2002-06-06,8.360167503356934
2002-06-07,8.447959899902344
2002-06-10,8.523781776428223
2002-06-11,8.410054206848145
2002-06-12,8.390100479125977
2002-06-13,8.402066230773926
2002-06-14,8.300312042236328
2002-06-17,8.449954986572266
2002-06-18,8.621545791625977
2002-06-19,8.539742469787598
2002-06-20,8.579646110534668
2002-06-21,8.679412841796875
2002-06-24,8.50582218170166
2002-06-25,8.418030738830566
2002-06-26,8.330240249633789
2002-06-27,8.306296348571777
2002-06-28,8.467909812927246
2002-07-01,8.390100479125977
2002-07-02,8.330240249633789
2002-07-03,8.300312042236328
2002-07-05,8.37613296508789
2002-07-08,8.382113456726074
2002-07-09,8.230474472045898
2002-07-10,7.735647678375244
2002-07-11,7.891279697418213
2002-07-12,7.663818836212158
2002-07-15,7.8513712882995605
2002-07-16,7.635885238647461
2002-07-17,7.677785396575928
2002-07-18,7.482250213623047
2002-07-19,7.302680969238281
2002-07-22,7.262773513793945
2002-07-23,6.620294570922852
2002-07-24,7.170989513397217
2002-07-25,7.362537860870361
2002-07-26,7.292698860168457
2002-07-29,7.362537860870361
2002-07-30,7.945150375366211
2002-07-31,8.086813926696777
2002-08-01,7.98106575012207
2002-08-02,7.887290000915527
2002-08-05,8.03493881225586
2002-08-06,8.264399528503418
2002-08-07,8.318264961242676
2002-08-08,8.42601490020752
2002-08-09,8.255078315734863
2002-08-12,8.484331130981445
2002-08-13,8.277199745178223
2002-08-14,8.697492599487305
2002-08-15,8.58890151977539
2002-08-16,8.440088272094727
2002-08-19,8.586892127990723
2002-08-20,8.615045547485352
2002-08-21,8.932781219482422
2002-08-22,8.761844635009766
2002-08-23,8.755813598632812
2002-08-26,8.94283390045166
2002-08-27,8.693472862243652
2002-08-28,8.643202781677246
2002-08-29,8.446123123168945
2002-08-30,8.484331130981445
2002-09-03,8.36166000366211
2002-09-04,8.34154987335205
2002-09-05,8.243016242980957
2002-09-06,8.20078182220459
2002-09-09,8.23497486114502
2002-09-10,8.043923377990723
2002-09-11,8.07409381866455
2002-09-12,7.977566719055176
2002-09-13,8.22491455078125
2002-09-16,8.216864585876465
2002-09-17,7.891090393066406
2002-09-18,8.108277320861816
2002-09-19,8.07610034942627
2002-09-20,8.017784118652344
2002-09-23,7.901145935058594
2002-09-24,7.641727924346924
2002-09-25,7.794562339782715
2002-09-26,8.174642562866211
2002-09-27,8.166597366333008
2002-09-30,8.365683555603027
2002-10-01,8.586892127990723
2002-10-02,8.568790435791016
2002-10-03,8.434056282043457
2002-10-04,8.013762474060059
2002-10-07,8.66531753540039
2002-10-08,8.265131950378418
2002-10-09,7.561286926269531
2002-10-10,8.182682037353516
2002-10-11,7.889078140258789
2002-10-14,8.0298490524292
2002-10-15,8.043923377990723
2002-10-16,7.641727924346924
2002-10-17,7.792552471160889
2002-10-18,7.78249979019165
2002-10-21,8.285242080688477
2002-10-22,8.11632251739502
2002-10-23,8.554716110229492
2002-10-24,8.737712860107422
2002-10-25,8.679390907287598
2002-10-28,8.669342041015625
2002-10-29,8.777933120727539
2002-10-30,8.944844245910645
2002-10-31,8.866415023803711
2002-11-01,8.954900741577148
2002-11-04,9.099691390991211
2002-11-05,9.029308319091797
2002-11-06,9.041373252868652
2002-11-07,8.950167655944824
2002-11-08,8.662370681762695
2002-11-11,8.814374923706055
2002-11-12,8.674527168273926
2002-11-13,8.694795608520508
2002-11-14,8.773841857910156
2002-11-15,8.82653522491455
2002-11-18,8.948141098022461
2002-11-19,8.891388893127441
2002-11-20,8.692770004272461
2002-11-21,8.700876235961914
2002-11-22,8.913688659667969
2002-11-25,8.968412399291992
2002-11-26,8.75965404510498
2002-11-27,8.85693645477295
2002-11-29,8.863018989562988
2002-12-02,8.950167655944824
2002-12-03,9.041367530822754
2002-12-04,8.927872657775879
2002-12-05,8.836668014526367
2002-12-06,8.761678695678711
2002-12-09,8.915714263916016
2002-12-10,8.968412399291992
2002-12-11,9.110285758972168
2002-12-12,9.049479484558105
2002-12-13,9.061644554138184
2002-12-16,9.225805282592773
2002-12-17,9.203512191772461
2002-12-18,9.262288093566895
2002-12-19,9.211618423461914
2002-12-20,9.377812385559082
2002-12-23,9.282559394836426
2002-12-24,9.29269027709961
2002-12-26,9.30687427520752
2002-12-27,9.23188591003418
2002-12-30,9.351468086242676
2002-12-31,9.239991188049316
2003-01-02,9.464963912963867
2003-01-03,9.47104263305664
2003-01-06,9.80343246459961
2003-01-07,9.616974830627441
2003-01-08,9.72236156463623
2003-01-09,9.702098846435547
2003-01-10,9.649394989013672
2003-01-13,9.720335006713867
2003-01-14,9.736550331115723
2003-01-15,9.70817756652832
2003-01-16,9.76290225982666
2003-01-17,9.633183479309082
2003-01-21,9.394026756286621
2003-01-22,9.353494644165039
2003-01-23,9.337276458740234
2003-01-24,9.282559394836426
2003-01-27,8.927872657775879
2003-01-28,9.100151062011719
2003-01-29,9.15081787109375
2003-01-30,9.008946418762207
2003-01-31,9.008946418762207
2003-02-03,9.29269027709961
2003-02-04,9.323095321655273
2003-02-05,9.22175407409668
2003-02-06,9.169060707092285
2003-02-07,9.105740547180176
2003-02-10,9.1036958694458
2003-02-11,8.92395305633545
2003-02-12,8.7523775100708
2003-02-13,8.925992012023926
2003-02-14,9.169058799743652
2003-02-18,9.22216510772705
2003-02-19,9.263016700744629
2003-02-20,9.3100004196167
2003-02-21,9.365141868591309
2003-02-24,9.22829532623291
2003-02-25,9.26097583770752
2003-02-26,9.238510131835938
2003-02-27,9.22829532623291
2003-02-28,9.30386734008789
2003-03-03,9.444806098937988
2003-03-04,9.330419540405273
2003-03-05,9.375360488891602
2003-03-06,9.393735885620117
2003-03-07,9.395784378051758
2003-03-10,9.324292182922363
2003-03-11,9.252800941467285
2003-03-12,9.330419540405273
2003-03-13,9.585742950439453
2003-03-14,9.70421028137207
2003-03-17,9.80020809173584
2003-03-18,9.816553115844727
2003-03-19,9.84922981262207
2003-03-20,9.939105987548828
2003-03-21,10.108633041381836
2003-03-24,9.920722961425781
2003-03-25,10.0739107131958
2003-03-26,9.941145896911621
2003-03-27,9.789997100830078
2003-03-28,9.708292007446289
2003-03-31,9.834935188293457
2003-04-01,9.83697509765625
2003-04-02,9.904379844665527
2003-04-03,9.80224895477295
2003-04-04,9.953402519226074
2003-04-07,9.892123222351074
2003-04-08,9.64905834197998
2003-04-09,9.575530052185059
2003-04-10,9.546931266784668
2003-04-11,9.504037857055664
2003-04-14,9.508119583129883
2003-04-15,9.732807159423828
2003-04-16,9.753232955932617
2003-04-17,9.8063383102417
2003-04-21,9.804292678833008
2003-04-22,9.816553115844727
2003-04-23,9.816553115844727
2003-04-24,9.885998725891113
2003-04-25,9.820632934570312
2003-04-28,9.696043014526367
2003-04-29,9.644972801208496
2003-04-30,9.520380973815918
2003-05-01,9.467273712158203
2003-05-02,9.640885353088379
2003-05-05,9.724631309509277
2003-05-06,9.865571022033691
2003-05-07,9.906425476074219
2003-05-08,9.932977676391602
2003-05-09,9.982357025146484
2003-05-12,10.009101867675781
2003-05-13,9.982357025146484
2003-05-14,9.889771461486816
2003-05-15,10.009101867675781
2003-05-16,10.159285545349121
2003-05-19,10.029672622680664
2003-05-20,10.105793952941895
2003-05-21,9.986470222473145
2003-05-22,10.122254371643066
2003-05-23,10.531667709350586
2003-05-27,10.59339427947998
2003-05-28,10.57898998260498
2003-05-29,10.406168937683105
2003-05-30,10.634542465209961
2003-06-02,10.848511695861816
2003-06-03,10.897884368896484
2003-06-04,10.969888687133789
2003-06-05,10.776498794555664
2003-06-06,10.741525650024414
2003-06-09,10.66745662689209
2003-06-10,10.665393829345703
2003-06-11,10.790898323059082
2003-06-12,10.924619674682617
2003-06-13,10.90816593170166
2003-06-16,11.138593673706055
2003-06-17,11.033672332763672
2003-06-18,11.013092994689941
2003-06-19,10.934919357299805
2003-06-20,10.924619674682617
2003-06-23,10.790898323059082
2003-06-24,10.755921363830566
2003-06-25,10.846445083618164
2003-06-26,10.92668342590332
2003-06-27,10.88759708404541
2003-06-30,10.85879135131836
2003-07-01,10.969888687133789
2003-07-02,11.041897773742676
2003-07-03,11.004865646362305
2003-07-07,10.947256088256836
2003-07-08,10.782665252685547
2003-07-09,10.760034561157227
2003-07-10,10.482294082641602
2003-07-11,10.385598182678223
2003-07-14,10.346511840820312
2003-07-15,10.16134262084961
2003-07-16,10.009101867675781
2003-07-17,9.972064971923828
2003-07-18,10.194266319274902
2003-07-21,10.095505714416504
2003-07-22,10.305360794067383
2003-07-23,10.344450950622559
2003-07-24,10.434974670410156
2003-07-25,10.472007751464844
2003-07-28,10.408227920532227
2003-07-29,10.449373245239258
2003-07-30,10.496694564819336
2003-07-31,10.597504615783691
2003-08-01,10.554302215576172
2003-08-04,10.515212059020996
2003-08-05,10.45760440826416
2003-08-06,10.599567413330078
2003-08-07,10.636591911315918
2003-08-08,10.682256698608398
2003-08-11,10.684332847595215
2003-08-12,10.771502494812012
2003-08-13,10.771502494812012
2003-08-14,10.781880378723145
2003-08-15,10.750748634338379
2003-08-18,10.703012466430664
2003-08-19,10.734139442443848
2003-08-20,10.792254447937012
2003-08-21,10.813009262084961
2003-08-22,10.761122703552246
2003-08-25,10.775653839111328
2003-08-26,10.833762168884277
2003-08-27,10.844141960144043
2003-08-28,10.875273704528809
2003-08-29,10.885649681091309
2003-09-02,11.238473892211914
2003-09-03,11.340163230895996
2003-09-04,11.263379096984863
2003-09-05,11.27998161315918
2003-09-08,11.30903148651123
2003-09-09,11.238473892211914
2003-09-10,11.176214218139648
2003-09-11,11.028855323791504
