Date,BF-B
2006-06-28,10.234783172607422
2006-06-29,10.408620834350586
2006-06-30,10.264954566955566
2006-07-03,10.335347175598145
2006-07-05,10.259200096130371
2006-07-06,10.275005340576172
2006-07-07,10.099733352661133
2006-07-10,10.10692024230957
2006-07-11,10.356898307800293
2006-07-12,10.112661361694336
2006-07-13,9.98480224609375
2006-07-14,9.892860412597656
2006-07-17,10.042269706726074
2006-07-18,10.11553955078125
2006-07-19,10.37413501739502
2006-07-20,10.328165054321289
2006-07-21,10.345401763916016
2006-07-24,10.41723918914795
2006-07-25,10.453153610229492
2006-07-26,10.471827507019043
2006-07-27,10.401433944702148
2006-07-28,10.49769115447998
2006-07-31,10.55228042602539
2006-08-01,10.51923656463623
2006-08-02,10.568086624145508
2006-08-03,10.486197471618652
2006-08-04,10.540792465209961
2006-08-07,10.392814636230469
2006-08-08,10.420105934143066
2006-08-09,10.38132095336914
2006-08-10,10.384196281433105
2006-08-11,10.355461120605469
2006-08-14,10.331034660339355
2006-08-15,10.553720474243164
2006-08-16,10.688764572143555
2006-08-17,10.588199615478516
2006-08-18,10.612622261047363
2006-08-21,10.645666122436523
2006-08-22,10.576704978942871
2006-08-23,10.651413917541504
2006-08-24,10.606873512268066
2006-08-25,10.639920234680176
2006-08-28,10.575268745422363
2006-08-29,10.859728813171387
2006-08-30,10.86978530883789
2006-08-31,11.05942440032959
2006-09-01,11.148503303527832
2006-09-05,11.147054672241211
2006-09-06,11.037479400634766
2006-09-07,10.965377807617188
2006-09-08,11.002869606018066
2006-09-11,10.950965881347656
2006-09-12,10.890402793884277
2006-09-13,10.850031852722168
2006-09-14,10.861570358276367
2006-09-15,10.920682907104492
2006-09-18,10.891846656799316
2006-09-19,11.059103012084961
2006-09-20,11.08505630493164
2006-09-21,10.875985145568848
2006-09-22,10.880309104919434
2006-09-25,11.054778099060059
2006-09-26,11.066308975219727
2006-09-27,11.025941848754883
2006-09-28,11.008633613586426
2006-09-29,11.05189323425293
2006-10-02,11.07640552520752
2006-10-03,10.999985694885254
2006-10-04,11.083614349365234
2006-10-05,11.015841484069824
2006-10-06,10.937987327575684
2006-10-09,10.83560848236084
2006-10-10,10.749100685119629
2006-10-11,10.718819618225098
2006-10-12,10.749100685119629
2006-10-13,10.695752143859863
2006-10-16,10.685661315917969
2006-10-17,10.57751750946045
2006-10-18,10.596263885498047
2006-10-19,10.534261703491211
2006-10-20,10.459282875061035
2006-10-23,10.381423950195312
2006-10-24,10.279057502746582
2006-10-25,10.388635635375977
2006-10-26,10.401613235473633
2006-10-27,10.433334350585938
2006-10-30,10.456402778625488
2006-10-31,10.408821105957031
2006-11-01,10.338172912597656
2006-11-02,10.27039909362793
2006-11-03,10.27039909362793
2006-11-06,10.397289276123047
2006-11-07,10.368447303771973
2006-11-08,10.341053009033203
2006-11-09,10.3367280960083
2006-11-10,10.382865905761719
2006-11-13,10.388635635375977
2006-11-14,10.332404136657715
2006-11-15,10.32807731628418
2006-11-16,10.38575553894043
2006-11-17,10.382865905761719
2006-11-20,10.384310722351074
2006-11-21,10.333843231201172
2006-11-22,10.381423950195312
2006-11-24,10.338172912597656
2006-11-27,10.258869171142578
2006-11-28,10.29058837890625
2006-11-29,10.330955505371094
2006-11-30,10.056276321411133
2006-12-01,9.760886192321777
2006-12-04,9.784053802490234
2006-12-05,9.565410614013672
2006-12-06,9.565410614013672
2006-12-07,9.66532039642334
2006-12-08,9.827492713928223
2006-12-11,9.629122734069824
2006-12-12,9.62332820892334
2006-12-13,9.610291481018066
2006-12-14,9.681249618530273
2006-12-15,9.66532039642334
2006-12-18,9.617538452148438
2006-12-19,9.530656814575195
2006-12-20,9.48721981048584
2006-12-21,9.500251770019531
2006-12-22,9.4741849899292
2006-12-26,9.514729499816895
2006-12-27,9.579890251159668
2006-12-28,9.605951309204102
2006-12-29,9.591472625732422
2007-01-03,9.605951309204102
2007-01-04,9.472740173339844
2007-01-05,9.351105690002441
2007-01-08,9.397441864013672
2007-01-09,9.416266441345215
2007-01-10,9.427846908569336
2007-01-11,9.435091972351074
2007-01-12,9.47997760772705
2007-01-16,9.488669395446777
2007-01-17,9.503142356872559
2007-01-18,9.578437805175781
2007-01-19,9.543689727783203
2007-01-22,9.536444664001465
2007-01-23,9.520520210266113
2007-01-24,9.539344787597656
2007-01-25,9.477084159851074
2007-01-26,9.426403045654297
2007-01-29,9.391648292541504
2007-01-30,9.406129837036133
2007-01-31,9.497350692749023
2007-02-01,9.582786560058594
2007-02-02,9.584234237670898
2007-02-05,9.582786560058594
2007-02-06,9.439435958862305
2007-02-07,9.490116119384766
2007-02-08,9.430747985839844
2007-02-09,9.419157028198242
2007-02-12,9.484320640563965
2007-02-13,9.542240142822266
2007-02-14,9.575546264648438
2007-02-15,9.584234237670898
2007-02-16,9.568307876586914
2007-02-20,9.807223320007324
2007-02-21,9.739167213439941
2007-02-22,9.726137161254883
2007-02-23,9.652288436889648
2007-02-26,9.708763122558594
2007-02-27,9.390204429626465
2007-02-28,9.46984577178955
2007-03-01,9.406129837036133
2007-03-02,9.346921920776367
2007-03-05,9.419659614562988
2007-03-06,9.570953369140625
2007-03-07,9.376018524169922
2007-03-08,9.394927978515625
2007-03-09,9.444388389587402
2007-03-12,9.458937644958496
2007-03-13,9.288732528686523
2007-03-14,9.44148063659668
2007-03-15,9.41529369354248
2007-03-16,9.406566619873047
2007-03-19,9.403661727905273
2007-03-20,9.338193893432617
2007-03-21,9.453119277954102
2007-03-22,9.394927978515625
2007-03-23,9.466214179992676
2007-03-26,9.508402824401855
2007-03-27,9.409477233886719
2007-03-28,9.454577445983887
2007-03-29,9.52294635772705
2007-03-30,9.537498474121094
2007-04-02,9.552042961120605
2007-04-03,9.616056442260742
2007-04-04,9.562226295471191
2007-04-05,9.549139022827148
2007-04-09,9.568982124328613
2007-04-10,9.66300106048584
2007-04-11,9.54211711883545
2007-04-12,9.489889144897461
2007-04-13,9.482426643371582
2007-04-16,9.604799270629883
2007-04-17,9.579432487487793
2007-04-18,9.557047843933105
2007-04-19,9.560029983520508
2007-04-20,9.612262725830078
2007-04-23,9.579432487487793
2007-04-24,9.554059982299805
2007-04-25,9.577935218811035
2007-04-26,9.571965217590332
2007-04-27,9.565999031066895
2007-04-30,9.540629386901855
2007-05-01,9.588382720947266
2007-05-02,9.610769271850586
2007-05-03,9.654046058654785
2007-05-04,9.592859268188477
2007-05-07,9.64807415008545
2007-05-08,9.579432487487793
2007-05-09,9.754040718078613
2007-05-10,9.612262725830078
2007-05-11,9.637632369995117
2007-05-14,9.761494636535645
2007-05-15,9.7376127243042
2007-05-16,9.885359764099121
2007-05-17,9.861483573913574
2007-05-18,9.898797035217285
2007-05-21,9.933116912841797
2007-05-22,10.007737159729004
2007-05-23,10.09130859375
2007-05-24,10.006240844726562
2007-05-25,10.104735374450684
2007-05-29,10.185327529907227
2007-05-30,10.19129467010498
2007-05-31,10.18681812286377
2007-06-01,10.125632286071777
2007-06-04,10.190539360046387
2007-06-05,10.577295303344727
2007-06-06,10.5653076171875
2007-06-07,10.373427391052246
2007-06-08,10.481354713439941
2007-06-11,10.746691703796387
2007-06-12,10.703216552734375
2007-06-13,10.871113777160645
2007-06-14,10.868111610412598
2007-06-15,10.887598991394043
2007-06-18,11.007519721984863
2007-06-19,10.93406867980957
2007-06-20,10.824639320373535
2007-06-21,10.977542877197266
2007-06-22,10.65974235534668
2007-06-25,10.700217247009277
2007-06-26,10.698719024658203
2007-06-27,10.895096778869629
2007-06-28,10.938563346862793
2007-06-29,10.955052375793457
2007-07-02,10.868111610412598
2007-07-03,10.82613754272461
2007-07-05,10.83063793182373
2007-07-06,10.827637672424316
2007-07-09,10.96705150604248
2007-07-10,10.719711303710938
2007-07-11,10.770672798156738
2007-07-12,10.83363151550293
2007-07-13,10.875604629516602
2007-07-16,10.841129302978516
2007-07-17,10.767675399780273
2007-07-18,10.694221496582031
2007-07-19,10.814146041870117
2007-07-20,10.586292266845703
2007-07-23,10.61477279663086
2007-07-24,10.475358963012695
2007-07-25,10.541321754455566
2007-07-26,10.226517677307129
2007-07-27,9.992667198181152
2007-07-30,10.159059524536133
2007-07-31,9.959686279296875
2007-08-01,10.19504165649414
2007-08-02,10.338947296142578
2007-08-03,10.43038558959961
2007-08-06,10.838129043579102
2007-08-07,11.11695384979248
2007-08-08,11.271354675292969
2007-08-09,11.32982063293457
2007-08-10,11.036003112792969
2007-08-13,10.806646347045898
2007-08-14,10.502341270446777
2007-08-15,10.520329475402832
2007-08-16,10.832134246826172
2007-08-17,11.092970848083496
2007-08-20,11.08247184753418
2007-08-21,11.085474967956543
2007-08-22,11.224884033203125
2007-08-23,11.028512001037598
2007-08-24,11.104959487915039
2007-08-27,10.949057579040527
2007-08-28,10.800652503967285
2007-08-29,11.12295150756836
2007-08-30,10.891600608825684
2007-08-31,10.771183967590332
2007-09-04,10.795267105102539
2007-09-05,10.616148948669434
2007-09-06,10.515301704406738
2007-09-07,10.363275527954102
2007-09-10,10.301562309265137
2007-09-11,10.525840759277344
2007-09-12,10.39789867401123
2007-09-13,10.400907516479492
2007-09-14,10.638728141784668
2007-09-17,10.840424537658691
2007-09-18,11.123404502868652
2007-09-19,11.198659896850586
2007-09-20,11.311552047729492
2007-09-21,11.206185340881348
2007-09-24,11.057170867919922
2007-09-25,11.224252700805664
2007-09-26,11.267897605895996
2007-09-27,11.245322227478027
2007-09-28,11.275430679321289
2007-10-01,11.279943466186523
2007-10-02,11.251341819763184
2007-10-03,11.145977973937988
2007-10-04,11.28897476196289
2007-10-05,11.240809440612793
2007-10-08,11.261878967285156
2007-10-09,11.301015853881836
2007-10-10,11.276938438415527
2007-10-11,11.26488971710205
2007-10-12,11.153507232666016
2007-10-15,11.02255630493164
2007-10-16,11.130927085876465
2007-10-17,10.986433029174805
2007-10-18,10.96083927154541
2007-10-19,10.847952842712402
2007-10-22,10.90213394165039
2007-10-23,10.909667015075684
2007-10-24,11.002986907958984
2007-10-25,11.064702033996582
2007-10-26,11.040616989135742
2007-10-29,11.055668830871582
2007-10-30,11.051152229309082
2007-10-31,11.135441780090332
2007-11-01,10.787742614746094
2007-11-02,10.978902816772461
2007-11-05,10.835911750793457
2007-11-06,10.79827880859375
2007-11-07,10.6432466506958
2007-11-08,10.39789867401123
2007-11-09,10.19318962097168
2007-11-12,10.334677696228027
2007-11-13,10.656789779663086
2007-11-14,10.352742195129395
2007-11-15,10.235336303710938
2007-11-16,10.56497573852539
2007-11-19,10.30607795715332
2007-11-20,10.528850555419922
2007-11-21,10.360265731811523
2007-11-23,10.46262264251709
2007-11-26,10.0833101272583
2007-11-27,10.700441360473633
2007-11-28,10.835911750793457
2007-11-29,10.471649169921875
2007-11-30,10.632708549499512
2007-12-03,10.997217178344727
2007-12-04,10.785465240478516
2007-12-05,10.920077323913574
2007-12-06,10.92763900756836
2007-12-07,10.791515350341797
2007-12-10,10.761271476745605
2007-12-11,10.617582321166992
2007-12-12,10.989652633666992
2007-12-13,10.815719604492188
2007-12-14,10.84445858001709
2007-12-17,10.862602233886719
2007-12-18,11.038050651550293
2007-12-19,10.906466484069824
2007-12-20,11.243746757507324
2007-12-21,11.375330924987793
2007-12-24,11.39802074432373
2007-12-26,11.358695983886719
2007-12-27,11.355673789978027
2007-12-28,11.313323020935059
2007-12-31,11.208963394165039
2008-01-02,10.852019309997559
2008-01-03,11.078886985778809
2008-01-04,11.010821342468262
2008-01-07,11.245257377624512
2008-01-08,11.202909469604492
2008-01-09,11.157535552978516
2008-01-10,11.050152778625488
2008-01-11,10.563133239746094
2008-01-14,10.753704071044922
2008-01-15,10.600948333740234
2008-01-16,10.64178466796875
2008-01-17,10.116951942443848
2008-01-18,9.97629451751709
2008-01-22,9.864370346069336
2008-01-23,9.973264694213867
2008-01-24,9.965704917907715
2008-01-25,9.70555591583252
2008-01-28,9.899161338806152
2008-01-29,9.867396354675293
2008-01-30,9.613301277160645
2008-01-31,9.40457820892334
2008-02-01,10.065529823303223
2008-02-04,9.911258697509766
2008-02-05,9.635984420776367
2008-02-06,9.716146469116211
2008-02-07,9.770594596862793
2008-02-08,9.853781700134277
2008-02-11,9.888567924499512
2008-02-12,10.024693489074707
2008-02-13,9.567919731140137
2008-02-14,9.617836952209473
2008-02-15,9.776649475097656
2008-02-19,9.784208297729492
2008-02-20,9.803869247436523
2008-02-21,9.778162002563477
2008-02-22,10.038302421569824
2008-02-25,10.284834861755371
2008-02-26,10.160815238952637
2008-02-27,10.135101318359375
2008-02-28,9.992928504943848
2008-02-29,9.645061492919922
2008-03-03,9.898999214172363
2008-03-04,9.812323570251465
2008-03-05,9.84273624420166
2008-03-06,9.55838680267334
2008-03-07,9.616167068481445
2008-03-10,9.617690086364746
2008-03-11,9.952220916748047
2008-03-12,9.933971405029297
2008-03-13,9.867066383361816
2008-03-14,9.829055786132812
2008-03-17,9.9202880859375
2008-03-18,10.273056983947754
2008-03-19,10.098194122314453
2008-03-20,10.197030067443848
2008-03-24,10.333885192871094
2008-03-25,10.273056983947754
2008-03-26,10.197030067443848
2008-03-27,10.090591430664062
2008-03-28,10.090591430664062
2008-03-31,10.069300651550293
2008-04-01,10.622797966003418
2008-04-02,10.580218315124512
2008-04-03,10.577178001403809
2008-04-04,10.825035095214844
2008-04-07,10.82351303100586
2008-04-08,10.82351303100586
2008-04-09,10.593904495239258
2008-04-10,10.88737964630127
2008-04-11,10.8828125
2008-04-14,10.793099403381348
2008-04-15,10.701863288879395
2008-04-16,10.794626235961914
2008-04-17,10.904105186462402
2008-04-18,10.928433418273926
2008-04-21,10.846323013305664
2008-04-22,10.663853645324707
2008-04-23,10.495070457458496
2008-04-24,10.230485916137695
2008-04-25,10.262415885925293
2008-04-28,10.517873764038086
2008-04-29,10.446404457092285
2008-04-30,10.34300708770752
2008-05-01,10.563494682312012
2008-05-02,10.691224098205566
2008-05-05,10.744444847106934
2008-05-06,10.814387321472168
2008-05-07,10.672974586486816
2008-05-08,10.76877212524414
2008-05-09,10.720111846923828
2008-05-12,10.986213684082031
2008-05-13,11.047039031982422
2008-05-14,11.121545791625977
2008-05-15,11.100260734558105
2008-05-16,11.080490112304688
2008-05-19,11.107863426208496
2008-05-20,11.240153312683105
2008-05-21,11.20821762084961
2008-05-22,11.305535316467285
2008-05-23,11.235590934753418
2008-05-27,11.459115028381348
2008-05-28,11.33138656616211
2008-05-29,11.433269500732422
2008-05-30,11.431743621826172
2008-06-02,11.24997615814209
2008-06-03,10.935312271118164
2008-06-04,11.01015567779541
2008-06-05,11.98621940612793
2008-06-06,11.799874305725098
2008-06-09,11.755574226379395
2008-06-10,11.689891815185547
2008-06-11,11.656285285949707
2008-06-12,11.636430740356445
2008-06-13,11.851804733276367
2008-06-16,11.625737190246582
2008-06-17,11.65781307220459
2008-06-18,11.66850471496582
2008-06-19,11.680726051330566
2008-06-20,11.589078903198242
2008-06-23,11.69141960144043
2008-06-24,11.63032054901123
2008-06-25,11.67614459991455
2008-06-26,11.608935356140137
2008-06-27,11.602825164794922
2008-06-30,11.543251037597656
2008-07-01,11.120139122009277
2008-07-02,10.492338180541992
2008-07-03,10.611486434936523
2008-07-07,10.515253067016602
2008-07-08,10.590096473693848
2008-07-09,10.61453914642334
2008-07-10,10.524415969848633
2008-07-11,10.568713188171387
2008-07-14,10.709243774414062
2008-07-15,10.724517822265625
2008-07-16,10.806998252868652
2008-07-17,10.871155738830566
2008-07-18,10.81310749053955
2008-07-21,10.73062801361084
2008-07-22,11.01932430267334
2008-07-23,11.060566902160645
2008-07-24,10.959750175476074
2008-07-25,10.842134475708008
2008-07-28,10.752008438110352
2008-07-29,10.785614013671875
2008-07-30,10.826857566833496
2008-07-31,10.991830825805664
2008-08-01,10.891014099121094
2008-08-04,10.964333534240723
2008-08-05,11.246916770935059
2008-08-06,11.378281593322754
2008-08-07,11.095695495605469
2008-08-08,11.414942741394043
2008-08-11,11.776958465576172
2008-08-12,11.71127700805664
2008-08-13,11.64559555053711
2008-08-14,11.752521514892578
2008-08-15,11.848748207092285
2008-08-18,11.750992774963379
2008-08-19,11.67003345489502
2008-08-20,11.694475173950195
2008-08-21,11.642537117004395
2008-08-22,11.708218574523926
2008-08-25,11.601296424865723
2008-08-26,11.581439971923828
2008-08-27,11.764737129211426
2008-08-28,11.329404830932617
2008-08-29,10.999464988708496
2008-09-02,11.026961326599121
2008-09-03,11.008631706237793
2008-09-04,10.744654655456543
2008-09-05,10.967190742492676
2008-09-08,11.160566329956055
2008-09-09,11.123737335205078
2008-09-10,11.079230308532715
2008-09-11,11.243439674377441
2008-09-12,11.37236499786377
2008-09-15,11.140613555908203
2008-09-16,11.097641944885254
2008-09-17,10.816788673400879
2008-09-18,11.386173248291016
2008-09-19,11.307904243469238
2008-09-22,11.0040283203125
2008-09-23,10.810646057128906
2008-09-24,10.922686576843262
2008-09-25,11.212749481201172
2008-09-26,11.117597579956055
2008-09-29,10.7293062210083
2008-09-30,11.020910263061523
2008-10-01,11.057741165161133
2008-10-02,10.855158805847168
2008-10-03,10.715497016906738
2008-10-06,10.52365779876709
2008-10-07,10.515981674194336
2008-10-08,10.391664505004883
2008-10-09,9.664207458496094
2008-10-10,9.071796417236328
2008-10-13,9.7240571975708
2008-10-14,9.871394157409668
2008-10-15,9.211459159851074
2008-10-16,9.168486595153809
2008-10-17,9.008872985839844
2008-10-20,9.340377807617188
2008-10-21,9.14393424987793
2008-10-22,8.69578742980957
2008-10-23,8.76331615447998
2008-10-24,8.348942756652832
2008-10-27,8.20007038116455
2008-10-28,8.818949699401855
2008-10-29,8.471717834472656
2008-10-30,8.76331615447998
2008-10-31,8.70959758758545
2008-11-03,8.73069953918457
2008-11-04,9.122062683105469
2008-11-05,8.99928092956543
2008-11-06,8.732621192932129
2008-11-07,9.02997875213623
2008-11-10,9.09520435333252
2008-11-11,8.809357643127441
2008-11-12,8.536943435668945
2008-11-13,9.216064453125
2008-11-14,9.058755874633789
2008-11-17,8.974340438842773
2008-11-18,9.227572441101074
2008-11-19,8.953240394592285
2008-11-20,8.3355073928833
2008-11-21,8.377717971801758
2008-11-24,8.293305397033691
2008-11-25,7.909621238708496
2008-11-26,8.218486785888672
2008-11-28,8.41991901397705
2008-12-01,8.2510986328125
2008-12-02,8.460208892822266
2008-12-03,8.512006759643555
2008-12-04,8.473000526428223
2008-12-05,9.287859916687012
2008-12-08,9.8362455368042
2008-12-09,9.69721794128418
2008-12-10,9.816940307617188
2008-12-11,9.766733169555664
2008-12-12,9.477094650268555
2008-12-15,9.538880348205566
2008-12-16,9.936660766601562
2008-12-17,9.83238697052002
2008-12-18,9.731980323791504
2008-12-19,9.6026029586792
2008-12-22,9.69721794128418
2008-12-23,9.633500099182129
2008-12-24,9.614190101623535
2008-12-26,9.618051528930664
2008-12-29,9.552400588989258
2008-12-30,9.780250549316406
2008-12-31,9.942447662353516
2009-01-02,10.195408821105957
2009-01-05,10.224370002746582
2009-01-06,9.932794570922852
2009-01-07,9.517643928527832
2009-01-08,9.591017723083496
2009-01-09,9.42881965637207
2009-01-12,9.405646324157715
2009-01-13,9.345785140991211
2009-01-14,9.009804725646973
2009-01-15,9.085111618041992
2009-01-16,9.395995140075684
2009-01-20,9.245380401611328
2009-01-21,9.253103256225586
2009-01-22,9.216415405273438
2009-01-23,8.899738311767578
2009-01-26,8.944153785705566
2009-01-27,9.10249137878418
2009-01-28,9.222204208374023
2009-01-29,9.12179946899414
2009-01-30,8.768437385559082
2009-02-02,8.752988815307617
2009-02-03,9.116006851196289
2009-02-04,9.023319244384766
2009-02-05,9.106352806091309
2009-02-06,9.303303718566895
2009-02-09,9.044564247131348
2009-02-10,8.588854789733887
2009-02-11,8.60430908203125
2009-02-12,8.666097640991211
2009-02-13,8.534790992736816
2009-02-17,8.249011993408203
2009-02-18,8.287628173828125
2009-02-19,8.316595077514648
2009-02-20,8.332039833068848
2009-02-23,8.25094223022461
2009-02-24,8.389965057373047
2009-02-25,8.480725288391113
2009-02-26,8.287628173828125
2009-02-27,8.299213409423828
2009-03-02,8.264458656311035
2009-03-03,8.239352226257324
2009-03-04,8.217585563659668
2009-03-05,7.939577102661133
2009-03-06,8.036783218383789
2009-03-09,7.9823503494262695
2009-03-10,7.193056106567383
2009-03-11,7.206662654876709
2009-03-12,7.517718315124512
2009-03-13,7.515775203704834
2009-03-16,7.638250827789307
2009-03-17,7.585760593414307
2009-03-18,7.6674113273620605
2009-03-19,7.607142925262451
2009-03-20,7.478833198547363
2009-03-23,7.809328556060791
2009-03-24,7.717953681945801
2009-03-25,7.8073811531066895
2009-03-26,7.939577102661133
2009-03-27,7.554653644561768
2009-03-30,7.449676036834717
2009-03-31,7.5488200187683105
2009-04-01,7.583810806274414
2009-04-02,7.787938117980957
2009-04-03,8.08149528503418
2009-04-06,7.819046974182129
2009-04-07,7.902644157409668
2009-04-08,7.8598737716674805
2009-04-09,8.067888259887695
2009-04-13,7.95707893371582
2009-04-14,7.912360191345215
2009-04-15,8.046502113342285
2009-04-16,8.07177448272705
2009-04-17,8.038727760314941
2009-04-20,8.264239311218262
2009-04-21,8.513081550598145
2009-04-22,8.573348045349121
2009-04-23,8.7930269241333
2009-04-24,8.833849906921387
2009-04-27,8.878568649291992
2009-04-28,8.577234268188477
2009-04-29,8.96021556854248
2009-04-30,9.039922714233398
2009-05-01,9.090470314025879
2009-05-04,9.12934684753418
2009-05-05,9.195446968078613
2009-05-06,9.259603500366211
2009-05-07,9.195446968078613
2009-05-08,9.168232917785645
2009-05-11,9.142962455749512
2009-05-12,9.294597625732422
2009-05-13,9.024371147155762
2009-05-14,8.989378929138184
2009-05-15,8.948553085327148
2009-05-18,9.001045227050781
2009-05-19,9.00493049621582
2009-05-20,8.876619338989258
2009-05-21,8.678329467773438
2009-05-22,8.726926803588867
2009-05-26,8.894115447998047
2009-05-27,8.701654434204102
2009-05-28,8.70748519897461
2009-05-29,8.52474594116211
2009-06-01,9.018540382385254
2009-06-02,9.109911918640137
2009-06-03,8.966052055358887
2009-06-04,8.996954917907715
2009-06-05,8.908924102783203
2009-06-08,8.938271522521973
2009-06-09,8.856104850769043
2009-06-10,9.143677711486816
2009-06-11,9.102594375610352
2009-06-12,9.059556007385254
2009-06-15,8.66830062866211
2009-06-16,8.464848518371582
2009-06-17,8.433547973632812
2009-06-18,8.49223518371582
2009-06-19,8.601788520812988
2009-06-22,8.376812934875488
2009-06-23,8.284873008728027
2009-06-24,8.196836471557617
2009-06-25,8.322042465209961
2009-06-26,8.529404640197754
2009-06-29,8.588099479675293
2009-06-30,8.408116340637207
2009-07-01,8.590054512023926
2009-07-02,8.529404640197754
2009-07-06,8.49223518371582
2009-07-07,8.253569602966309
2009-07-08,8.267267227172852
2009-07-09,8.259439468383789
2009-07-10,8.167492866516113
2009-07-13,8.286827087402344
2009-07-14,8.427678108215332
2009-07-15,8.576356887817383
2009-07-16,8.517670631408691
2009-07-17,8.433547973632812
2009-07-20,8.310300827026367
2009-07-21,8.390509605407715
2009-07-22,8.310300827026367
2009-07-23,8.55288028717041
2009-07-24,8.57440185546875
2009-07-27,8.554837226867676
2009-07-28,8.601788520812988
2009-07-29,8.54310131072998
2009-07-30,8.637001037597656
2009-07-31,8.59787368774414
2009-08-03,8.71133804321289
2009-08-04,8.728946685791016
2009-08-05,8.327909469604492
2009-08-06,8.286827087402344
2009-08-07,8.380727767944336
2009-08-10,8.425726890563965
2009-08-11,8.402247428894043
2009-08-12,8.406158447265625
2009-08-13,8.541143417358398
2009-08-14,8.660476684570312
2009-08-17,8.505932807922363
2009-08-18,8.46876335144043
2009-08-19,8.433547973632812
2009-08-20,8.47266960144043
2009-08-21,8.758292198181152
2009-08-24,8.8013277053833
2009-08-25,8.826761245727539
2009-08-26,8.601788520812988
2009-08-27,8.652652740478516
2009-08-28,8.78568172454834
2009-08-31,8.74851131439209
2009-09-01,8.572444915771484
2009-09-02,9.075207710266113
2009-09-03,8.919303894042969
2009-09-04,9.017727851867676
2009-09-08,9.100404739379883
2009-09-09,8.966545104980469
2009-09-10,9.320878028869629
2009-09-11,9.322845458984375
2009-09-14,9.732297897338867
2009-09-15,9.659466743469238
2009-09-16,9.789382934570312
2009-09-17,9.708677291870117
2009-09-18,9.468514442443848
2009-09-21,9.643712043762207
2009-09-22,9.649620056152344
2009-09-23,9.63190746307373
2009-09-24,9.651591300964355
2009-09-25,9.580724716186523
2009-09-28,9.59646987915039
2009-09-29,9.586623191833496
2009-09-30,9.492143630981445
2009-10-01,9.541350364685059
2009-10-02,9.488201141357422
2009-10-05,9.496076583862305
2009-10-06,9.6004056930542
2009-10-07,9.559065818786621
2009-10-08,9.59646987915039
2009-10-09,9.604344367980957
2009-10-12,9.712611198425293
2009-10-13,9.7716703414917
2009-10-14,9.681116104125977
2009-10-15,9.929145812988281
2009-10-16,9.570878982543945
2009-10-19,9.71654987335205
2009-10-20,9.704741477966309
2009-10-21,9.681116104125977
2009-10-22,9.734268188476562
2009-10-23,9.51379108428955
2009-10-26,9.466547966003418
2009-10-27,9.501981735229492
2009-10-28,9.397652626037598
2009-10-29,9.588594436645508
2009-10-30,9.608280181884766
2009-11-02,9.67127513885498
2009-11-03,9.563006401062012
2009-11-04,9.5216703414917
2009-11-05,9.679150581359863
2009-11-06,9.730328559875488
2009-11-09,9.909463882446289
2009-11-10,9.966547966003418
2009-11-11,10.035446166992188
2009-11-12,9.974417686462402
2009-11-13,10.037415504455566
2009-11-16,10.09843635559082
2009-11-17,10.127967834472656
2009-11-18,10.033479690551758
2009-11-19,9.933085441589355
2009-11-20,10.021665573120117
2009-11-23,10.228361129760742
2009-11-24,10.114184379577637
2009-11-25,10.059066772460938
2009-11-27,9.919307708740234
2009-11-30,10.072847366333008
2009-12-01,10.055129051208496
2009-12-02,9.95080280303955
2009-12-03,9.958720207214355
2009-12-04,10.311206817626953
2009-12-07,10.342893600463867
2009-12-08,10.3211088180542
2009-12-09,10.267642974853516
2009-12-10,10.36269760131836
2009-12-11,10.493392944335938
2009-12-14,10.558740615844727
2009-12-15,10.602300643920898
2009-12-16,10.515174865722656
2009-12-17,10.39833927154541
2009-12-18,10.39041805267334
2009-12-21,10.366655349731445
2009-12-22,10.392400741577148
2009-12-23,10.491410255432129
2009-12-24,10.578540802001953
2009-12-28,10.643889427185059
2009-12-29,10.73498249053955
2009-12-30,10.6993408203125
2009-12-31,10.608245849609375
2010-01-04,10.653794288635254
2010-01-05,10.54289722442627
2010-01-06,10.689435958862305
2010-01-07,10.584484100341797
2010-01-08,10.582504272460938
2010-01-11,10.622106552124023
2010-01-12,10.697356224060059
2010-01-13,10.919148445129395
2010-01-14,10.830037117004395
2010-01-15,10.661709785461426
2010-01-19,10.667655944824219
2010-01-20,10.580523490905762
2010-01-21,10.428049087524414
2010-01-22,10.239917755126953
2010-01-25,10.2498197555542
2010-01-26,10.214176177978516
2010-01-27,10.18249225616455
2010-01-28,10.142885208129883
2010-01-29,10.162689208984375
2010-02-01,10.235960006713867
2010-02-02,10.303287506103516
2010-02-03,10.174570083618164
2010-02-04,9.800301551818848
2010-02-05,9.802275657653809
2010-02-08,9.814165115356445
2010-02-09,10.05971622467041
2010-02-10,10.049816131591797
2010-02-11,10.049816131591797
2010-02-12,10.030011177062988
2010-02-16,10.129021644592285
2010-02-17,10.297344207763672
2010-02-18,10.449828147888184
2010-02-19,10.483490943908691
2010-02-22,10.461710929870605
2010-02-23,10.374578475952148
2010-02-24,10.5389404296875
2010-02-25,10.509233474731445
2010-02-26,10.368637084960938
2010-03-01,10.580523490905762
2010-03-02,10.681513786315918
2010-03-03,10.697356224060059
2010-03-04,10.876575469970703
2010-03-05,11.05380630493164
2010-03-08,11.045841217041016
2010-03-09,11.129473686218262
2010-03-10,10.910433769226074
2010-03-11,11.02393627166748
