Date,PH
2006-04-11,37.6366081237793
2006-04-12,37.903968811035156
2006-04-13,37.70823287963867
2006-04-17,37.84668731689453
2006-04-18,40.02381896972656
2006-04-19,40.2768440246582
2006-04-20,40.410560607910156
2006-04-21,40.35325622558594
2006-04-24,39.96174240112305
2006-04-25,39.1739616394043
2006-04-26,39.603675842285156
2006-04-27,38.94479751586914
2006-04-28,38.6965217590332
2006-05-01,39.221710205078125
2006-05-02,39.804203033447266
2006-05-03,40.272071838378906
2006-05-04,40.744728088378906
2006-05-05,41.06463623046875
2006-05-08,40.701786041259766
2006-05-09,41.002559661865234
2006-05-10,40.70656204223633
2006-05-11,40.7829475402832
2006-05-12,39.24558639526367
2006-05-15,39.24558639526367
2006-05-16,39.547203063964844
2006-05-17,38.27364730834961
2006-05-18,37.5890007019043
2006-05-19,37.72785568237305
2006-05-22,37.335243225097656
2006-05-23,37.20118713378906
2006-05-24,37.04319763183594
2006-05-25,37.59859848022461
2006-05-26,37.579429626464844
2006-05-30,36.765506744384766
2006-05-31,37.354408264160156
2006-06-01,37.73263931274414
2006-06-02,37.75177764892578
2006-06-05,36.80860137939453
2006-06-06,36.123939514160156
2006-06-07,35.946781158447266
2006-06-08,35.621219635009766
2006-06-09,35.7935905456543
2006-06-12,35.2334098815918
2006-06-13,34.34768295288086
2006-06-14,34.49129867553711
2006-06-15,35.86539840698242
2006-06-16,35.63557815551758
2006-06-19,35.53982162475586
2006-06-20,35.52545166015625
2006-06-21,36.14785385131836
2006-06-22,35.961151123046875
2006-06-23,35.961151123046875
2006-06-26,36.19574737548828
2006-06-27,36.21010971069336
2006-06-28,36.21968460083008
2006-06-29,37.24907302856445
2006-06-30,37.15331268310547
2006-07-03,37.17726135253906
2006-07-05,36.60750198364258
2006-07-06,36.516544342041016
2006-07-07,36.85646438598633
2006-07-10,36.478233337402344
2006-07-11,36.468666076660156
2006-07-12,35.78879928588867
2006-07-13,34.96050262451172
2006-07-14,34.70196533203125
2006-07-17,33.85452651977539
2006-07-18,34.31894302368164
2006-07-19,35.31002426147461
2006-07-20,34.2614860534668
2006-07-21,33.3948860168457
2006-07-24,34.089134216308594
2006-07-25,34.352439880371094
2006-07-26,34.09870147705078
2006-07-27,33.888038635253906
2006-07-28,34.271053314208984
2006-07-31,34.587059020996094
2006-08-01,34.543968200683594
2006-08-02,34.89347457885742
2006-08-03,35.45365524291992
2006-08-04,35.669097900390625
2006-08-07,35.530250549316406
2006-08-08,34.70673370361328
2006-08-09,34.10348129272461
2006-08-10,34.41948318481445
2006-08-11,33.97421646118164
2006-08-14,33.83537673950195
2006-08-15,34.80730056762695
2006-08-16,35.7313346862793
2006-08-17,36.04733657836914
2006-08-18,35.78401184082031
2006-08-21,35.71697235107422
2006-08-22,35.89891052246094
2006-08-23,35.84623718261719
2006-08-24,35.577186584472656
2006-08-25,35.630043029785156
2006-08-28,35.687705993652344
2006-08-29,35.437870025634766
2006-08-30,35.389808654785156
2006-08-31,35.577186584472656
2006-09-01,36.24501419067383
2006-09-05,36.629364013671875
2006-09-06,35.947147369384766
2006-09-07,35.63484191894531
2006-09-08,35.990379333496094
2006-09-11,35.264896392822266
2006-09-12,35.84624099731445
2006-09-13,36.28345489501953
2006-09-14,36.172950744628906
2006-09-15,36.514068603515625
2006-09-18,36.768707275390625
2006-09-19,36.83116149902344
2006-09-20,37.177085876464844
2006-09-21,36.50926971435547
2006-09-22,36.72066116333008
2006-09-25,36.61975860595703
2006-09-26,37.12424087524414
2006-09-27,37.585479736328125
2006-09-28,37.748817443847656
2006-09-29,37.345245361328125
2006-10-02,37.441341400146484
2006-10-03,37.330833435058594
2006-10-04,37.6094856262207
2006-10-05,38.39262390136719
2006-10-06,38.358985900878906
2006-10-09,38.43586349487305
2006-10-10,38.62324523925781
2006-10-11,39.0316047668457
2006-10-12,39.516868591308594
2006-10-13,39.632171630859375
2006-10-16,40.86693572998047
2006-10-17,40.24716567993164
2006-10-18,39.906036376953125
2006-10-19,40.19430160522461
2006-10-20,39.08926010131836
2006-10-23,39.781124114990234
2006-10-24,40.24716567993164
2006-10-25,40.059776306152344
2006-10-26,39.944480895996094
2006-10-27,39.65140151977539
2006-10-30,39.617767333984375
2006-10-31,40.17989730834961
2006-11-01,39.77149200439453
2006-11-02,39.444801330566406
2006-11-03,38.95954513549805
2006-11-06,39.34392166137695
2006-11-07,40.16067123413086
2006-11-08,40.75644302368164
2006-11-09,40.079002380371094
2006-11-10,40.400909423828125
2006-11-13,40.52580261230469
2006-11-14,40.75714111328125
2006-11-15,40.723411560058594
2006-11-16,40.41497802734375
2006-11-17,40.42942428588867
2006-11-20,40.43425369262695
2006-11-21,40.925811767578125
2006-11-22,40.670379638671875
2006-11-24,40.72823715209961
2006-11-27,39.889652252197266
2006-11-28,39.53303909301758
2006-11-29,40.07279968261719
2006-11-30,40.23182678222656
2006-12-01,39.53303909301758
2006-12-04,40.3619499206543
2006-12-05,40.32339859008789
2006-12-06,40.11135482788086
2006-12-07,39.908939361572266
2006-12-08,40.41497802734375
2006-12-11,39.0366325378418
2006-12-12,39.0366325378418
2006-12-13,38.90169143676758
2006-12-14,39.04145431518555
2006-12-15,38.07277297973633
2006-12-18,38.2125358581543
2006-12-19,38.46796798706055
2006-12-20,37.93783187866211
2006-12-21,37.470333099365234
2006-12-22,37.09926223754883
2006-12-26,37.27759552001953
2006-12-27,37.253475189208984
2006-12-28,37.186004638671875
2006-12-29,37.051063537597656
2007-01-03,37.017337799072266
2007-01-04,36.718536376953125
2007-01-05,36.81010055541992
2007-01-08,37.017337799072266
2007-01-09,37.20529556274414
2007-01-10,37.229393005371094
2007-01-11,37.4896354675293
2007-01-12,37.639034271240234
2007-01-16,37.76914978027344
2007-01-17,39.1956672668457
2007-01-18,39.01736831665039
2007-01-19,39.446285247802734
2007-01-22,39.04145431518555
2007-01-23,39.96195602416992
2007-01-24,39.788455963134766
2007-01-25,39.31617736816406
2007-01-26,39.33543014526367
2007-01-29,39.34989929199219
2007-01-30,39.359527587890625
2007-01-31,39.88482666015625
2007-02-01,40.814964294433594
2007-02-02,41.08967971801758
2007-02-05,41.1426887512207
2007-02-06,40.44389343261719
2007-02-07,40.877628326416016
2007-02-08,40.569175720214844
2007-02-09,40.15472412109375
2007-02-12,40.058349609375
2007-02-13,40.16954040527344
2007-02-14,41.00105667114258
2007-02-15,41.344295501708984
2007-02-16,41.36363983154297
2007-02-20,41.83742141723633
2007-02-21,41.842254638671875
2007-02-22,41.81808853149414
2007-02-23,42.43688201904297
2007-02-26,41.93894958496094
2007-02-27,39.831111907958984
2007-02-28,39.82145690917969
2007-03-01,40.0680046081543
2007-03-02,39.89396667480469
2007-03-05,39.560367584228516
2007-03-06,40.09699249267578
2007-03-07,39.990657806396484
2007-03-08,40.10667037963867
2007-03-09,40.643306732177734
2007-03-12,40.43059539794922
2007-03-13,39.64257049560547
2007-03-14,39.82145690917969
2007-03-15,39.782772064208984
2007-03-16,39.84077835083008
2007-03-19,40.45475769042969
2007-03-20,41.131587982177734
2007-03-21,41.89542770385742
2007-03-22,41.83742141723633
2007-03-23,41.98728942871094
2007-03-26,41.66820526123047
2007-03-27,41.63920593261719
2007-03-28,41.445823669433594
2007-03-29,41.50383377075195
2007-03-30,41.726226806640625
2007-04-02,41.7794075012207
2007-04-03,42.40787887573242
2007-04-04,42.591583251953125
2007-04-05,42.35953140258789
2007-04-09,42.36921310424805
2007-04-10,42.31118392944336
2007-04-11,42.42237854003906
2007-04-12,42.54326629638672
2007-04-13,42.46589279174805
2007-04-16,43.31192398071289
2007-04-17,43.52464294433594
2007-04-18,43.379608154296875
2007-04-19,43.08953857421875
2007-04-20,43.53914260864258
2007-04-23,44.30783462524414
2007-04-24,43.56332015991211
2007-04-25,43.48114776611328
2007-04-26,43.78569793701172
2007-04-27,44.694580078125
2007-04-30,44.54472732543945
2007-05-01,45.13450622558594
2007-05-02,45.79683303833008
2007-05-03,46.08207321166992
2007-05-04,45.88869094848633
2007-05-07,45.985382080078125
2007-05-08,45.68565368652344
2007-05-09,46.71538543701172
2007-05-10,45.67597198486328
2007-05-11,46.24162292480469
2007-05-14,46.193267822265625
2007-05-15,46.39200210571289
2007-05-16,46.24660110473633
2007-05-17,46.24174499511719
2007-05-18,46.93496322631836
2007-05-21,46.857398986816406
2007-05-22,47.28397750854492
2007-05-23,47.094932556152344
2007-05-24,46.96403121948242
2007-05-25,47.75904846191406
2007-05-29,48.53468322753906
2007-05-30,48.93702697753906
2007-05-31,49.13581848144531
2007-06-01,49.7320442199707
2007-06-04,49.64479446411133
2007-06-05,49.55268096923828
2007-06-06,47.95781707763672
2007-06-07,46.51804733276367
2007-06-08,47.14825439453125
2007-06-11,47.4585075378418
2007-06-12,47.327606201171875
2007-06-13,48.340782165527344
2007-06-14,48.442569732666016
2007-06-15,48.50558853149414
2007-06-18,48.5831413269043
2007-06-19,49.07276153564453
2007-06-20,48.714046478271484
2007-06-21,48.57347106933594
2007-06-22,48.09355545043945
2007-06-25,47.76390838623047
2007-06-26,47.492435455322266
2007-06-27,47.16764831542969
2007-06-28,47.37125015258789
2007-06-29,47.46333694458008
2007-07-02,48.30683517456055
2007-07-03,48.15172576904297
2007-07-05,48.059608459472656
2007-07-06,48.31653594970703
2007-07-09,48.78191375732422
2007-07-10,48.253517150878906
2007-07-11,48.8885498046875
2007-07-12,50.488277435302734
2007-07-13,50.75490951538086
2007-07-16,50.87125015258789
2007-07-17,51.322078704833984
2007-07-18,51.41416549682617
2007-07-19,51.8165283203125
2007-07-20,49.90656661987305
2007-07-23,50.6240234375
2007-07-24,49.809608459472656
2007-07-25,49.23756790161133
2007-07-26,48.5201416015625
2007-07-27,47.81238555908203
2007-07-30,48.61226272583008
2007-07-31,47.836605072021484
2007-08-01,48.277748107910156
2007-08-02,49.10672378540039
2007-08-03,48.234127044677734
2007-08-06,49.1745719909668
2007-08-07,48.200199127197266
2007-08-08,46.639244079589844
2007-08-09,44.96195983886719
2007-08-10,46.329002380371094
2007-08-13,46.13508987426758
2007-08-14,45.02983093261719
2007-08-15,44.307533264160156
2007-08-16,43.86153793334961
2007-08-17,46.17388153076172
2007-08-20,47.23065948486328
2007-08-21,47.59907913208008
2007-08-22,50.17803955078125
2007-08-23,49.63585662841797
2007-08-24,51.13349151611328
2007-08-27,51.82396697998047
2007-08-28,49.76229476928711
2007-08-29,51.49333572387695
2007-08-30,51.099456787109375
2007-08-31,52.25673294067383
2007-09-04,53.229244232177734
2007-09-05,53.00554275512695
2007-09-06,53.50638198852539
2007-09-07,51.20158767700195
2007-09-10,50.55974578857422
2007-09-11,50.79314422607422
2007-09-12,50.15130615234375
2007-09-13,50.90497970581055
2007-09-14,52.120567321777344
2007-09-17,53.112525939941406
2007-09-18,56.015380859375
2007-09-19,55.97650909423828
2007-09-20,55.89385986328125
2007-09-21,55.41246032714844
2007-09-24,53.63768768310547
2007-09-25,53.68143844604492
2007-09-26,54.68794631958008
2007-09-27,54.67821502685547
2007-09-28,54.37675476074219
2007-10-01,55.54375457763672
2007-10-02,54.06072235107422
2007-10-03,52.186241149902344
2007-10-04,52.550899505615234
2007-10-05,53.63768768310547
2007-10-08,54.38892364501953
2007-10-09,54.622314453125
2007-10-10,54.82653045654297
2007-10-11,55.49026107788086
2007-10-12,56.205020904541016
2007-10-15,54.42538833618164
2007-10-16,54.00235366821289
2007-10-17,54.83382034301758
2007-10-18,55.25688171386719
2007-10-19,54.31596755981445
2007-10-22,55.93516159057617
2007-10-23,56.693729400634766
2007-10-24,57.33552932739258
2007-10-25,56.88335418701172
2007-10-26,57.27721405029297
2007-10-29,57.92634963989258
2007-10-30,58.06492614746094
2007-10-31,58.61921691894531
2007-11-01,57.08028793334961
2007-11-02,57.61273193359375
2007-11-05,59.24651336669922
2007-11-06,61.52208709716797
2007-11-07,60.84382247924805
2007-11-08,62.83502960205078
2007-11-09,60.471839904785156
2007-11-12,58.0941162109375
2007-11-13,59.593223571777344
2007-11-14,59.5859375
2007-11-15,58.85464859008789
2007-11-16,57.31160354614258
2007-11-19,56.93864059448242
2007-11-20,57.765018463134766
2007-11-21,55.52727127075195
2007-11-23,55.929466247558594
2007-11-26,54.9934196472168
2007-11-27,55.753944396972656
2007-11-28,57.58951187133789
2007-11-29,58.13794708251953
2007-11-30,58.086795806884766
2007-12-03,57.611446380615234
2007-12-04,58.18915557861328
2007-12-05,59.32998275756836
2007-12-06,60.1490478515625
2007-12-07,59.637142181396484
2007-12-10,59.97353744506836
2007-12-11,57.6187629699707
2007-12-12,57.58951187133789
2007-12-13,57.3043212890625
2007-12-14,56.075721740722656
2007-12-17,54.89102554321289
2007-12-18,54.152435302734375
2007-12-19,53.92570114135742
2007-12-20,54.40104293823242
2007-12-21,55.249366760253906
2007-12-24,56.00260543823242
2007-12-26,56.30972671508789
2007-12-27,55.03730392456055
2007-12-28,55.695457458496094
2007-12-31,55.073856353759766
2008-01-02,52.1267204284668
2008-01-03,52.5362548828125
2008-01-04,51.35157012939453
2008-01-07,49.64033889770508
2008-01-08,48.272789001464844
2008-01-09,48.711578369140625
2008-01-10,48.03147888183594
2008-01-11,47.14661407470703
2008-01-14,49.216182708740234
2008-01-15,48.33863067626953
2008-01-16,48.170413970947266
2008-01-17,44.689456939697266
2008-01-18,45.164798736572266
2008-01-22,45.581642150878906
2008-01-23,45.66938781738281
2008-01-24,45.647457122802734
2008-01-25,46.824825286865234
2008-01-28,46.80289840698242
2008-01-29,47.43911361694336
2008-01-30,48.01685333251953
2008-01-31,49.4428596496582
2008-02-01,50.378936767578125
2008-02-04,49.713462829589844
2008-02-05,48.37519073486328
2008-02-06,48.04608917236328
2008-02-07,47.59270095825195
2008-02-08,47.50494384765625
2008-02-11,47.19047927856445
2008-02-12,47.651206970214844
2008-02-13,49.750030517578125
2008-02-14,48.38249206542969
2008-02-15,48.170413970947266
2008-02-19,48.5372314453125
2008-02-20,48.88937759399414
2008-02-21,47.43678665161133
2008-02-22,47.62020492553711
2008-02-25,48.317161560058594
2008-02-26,48.48588943481445
2008-02-27,49.26354217529297
2008-02-28,48.92607879638672
2008-02-29,47.414764404296875
2008-03-03,47.49547576904297
2008-03-04,47.23137283325195
2008-03-05,47.554168701171875
2008-03-06,46.07221603393555
2008-03-07,45.77142333984375
2008-03-10,44.52425765991211
2008-03-11,46.63711929321289
2008-03-12,46.505069732666016
2008-03-13,47.31940460205078
2008-03-14,46.130916595458984
2008-03-17,45.77142333984375
2008-03-18,48.170413970947266
2008-03-19,47.37075424194336
2008-03-20,47.78160858154297
2008-03-24,49.33689880371094
2008-03-25,50.503379821777344
2008-03-26,49.97516632080078
2008-03-27,48.86003112792969
2008-03-28,49.5643196105957
2008-03-31,50.8188362121582
2008-04-01,53.65064239501953
2008-04-02,53.247169494628906
2008-04-03,52.35947799682617
2008-04-04,54.076171875
2008-04-07,53.02707290649414
2008-04-08,53.05642318725586
2008-04-09,52.71894836425781
2008-04-10,53.83408737182617
2008-04-11,52.616249084472656
2008-04-14,52.821659088134766
2008-04-15,53.46725845336914
2008-04-16,55.04456329345703
2008-04-17,54.51634979248047
2008-04-18,55.99095153808594
2008-04-21,56.467830657958984
2008-04-22,59.46836853027344
2008-04-23,58.30189895629883
2008-04-24,58.11113739013672
2008-04-25,58.287261962890625
2008-04-28,58.13317108154297
2008-04-29,57.86172103881836
2008-04-30,58.5806770324707
2008-05-01,59.61509704589844
2008-05-02,60.14333724975586
2008-05-05,60.077308654785156
2008-05-06,59.61509704589844
2008-05-07,59.01353454589844
2008-05-08,60.9429817199707
2008-05-09,61.324485778808594
2008-05-12,62.15352249145508
2008-05-13,63.0213508605957
2008-05-14,62.85219192504883
2008-05-15,62.58742904663086
2008-05-16,62.513858795166016
2008-05-19,62.83747100830078
2008-05-20,61.91814041137695
2008-05-21,61.01353454589844
2008-05-22,60.09421157836914
2008-05-23,59.25578308105469
2008-05-27,60.04275131225586
2008-05-28,60.92524719238281
2008-05-29,61.38124084472656
2008-05-30,62.271156311035156
2008-06-02,61.109153747558594
2008-06-03,60.6899528503418
2008-06-04,60.26336669921875
2008-06-05,58.67477035522461
2008-06-06,57.49068069458008
2008-06-09,57.13768005371094
2008-06-10,56.59341049194336
2008-06-11,55.019554138183594
2008-06-12,56.2624626159668
2008-06-13,57.85841751098633
2008-06-16,57.21122360229492
2008-06-17,56.586090087890625
2008-06-18,56.11540603637695
2008-06-19,57.770179748535156
2008-06-20,55.88739013671875
2008-06-23,55.38728332519531
2008-06-24,54.578285217285156
2008-06-25,53.386844635009766
2008-06-26,51.518798828125
2008-06-27,52.17332458496094
2008-06-30,52.45281982421875
2008-07-01,53.14411926269531
2008-07-02,51.658512115478516
2008-07-03,51.871803283691406
2008-07-07,51.84972381591797
2008-07-08,53.19561004638672
2008-07-09,51.50407028198242
2008-07-10,50.783329010009766
2008-07-11,50.71712875366211
2008-07-14,50.67299270629883
2008-07-15,49.09912872314453
2008-07-16,50.165523529052734
2008-07-17,49.79043960571289
2008-07-18,49.18738555908203
2008-07-21,50.31998062133789
2008-07-22,50.64356994628906
2008-07-23,50.56266784667969
2008-07-24,48.26068878173828
2008-07-25,49.41537094116211
2008-07-28,48.996177673339844
2008-07-29,48.878482818603516
2008-07-30,50.040504455566406
2008-07-31,45.363014221191406
2008-08-01,44.53929138183594
2008-08-04,45.458614349365234
2008-08-05,46.069034576416016
2008-08-06,45.1055793762207
2008-08-07,45.16442108154297
2008-08-08,46.355873107910156
2008-08-11,47.06926727294922
2008-08-12,47.04719924926758
2008-08-13,48.054779052734375
2008-08-14,48.02537155151367
2008-08-15,47.981231689453125
2008-08-18,46.92216110229492
2008-08-19,45.642486572265625
2008-08-20,45.686614990234375
2008-08-21,45.4503059387207
2008-08-22,46.535797119140625
2008-08-25,45.7530632019043
2008-08-26,45.7530632019043
2008-08-27,46.535797119140625
2008-08-28,48.005271911621094
2008-08-29,47.3111457824707
2008-09-02,47.6286735534668
2008-09-03,46.52840042114258
2008-09-04,44.194969177246094
2008-09-05,44.578948974609375
2008-09-08,45.42076873779297
2008-09-09,42.21599197387695
2008-09-10,44.194969177246094
2008-09-11,45.01464080810547
2008-09-12,45.22877883911133
2008-09-15,42.56303405761719
2008-09-16,43.41222381591797
2008-09-17,40.67266082763672
2008-09-18,41.81722640991211
2008-09-19,43.80360412597656
2008-09-22,41.00496292114258
2008-09-23,39.74962615966797
2008-09-24,39.38779830932617
2008-09-25,39.7791748046875
2008-09-26,39.313961029052734
2008-09-29,36.93622589111328
2008-09-30,39.136741638183594
2008-10-01,37.7263298034668
2008-10-02,35.887638092041016
2008-10-03,34.95723342895508
2008-10-06,33.22930145263672
2008-10-07,31.412771224975586
2008-10-08,30.85893440246582
2008-10-09,28.17107391357422
2008-10-10,29.670076370239258
2008-10-13,33.72405242919922
2008-10-14,32.52780532836914
2008-10-15,28.946414947509766
2008-10-16,31.58998680114746
2008-10-17,30.674346923828125
2008-10-20,31.18385887145996
2008-10-21,29.33039665222168
2008-10-22,28.016000747680664
2008-10-23,28.340906143188477
2008-10-24,27.262798309326172
2008-10-27,25.534870147705078
2008-10-28,27.499086380004883
2008-10-29,26.812353134155273
2008-10-30,27.92738151550293
2008-10-31,28.628896713256836
2008-11-03,28.91689109802246
2008-11-04,30.282978057861328
2008-11-05,28.34828758239746
2008-11-06,26.75328826904297
2008-11-07,27.284944534301758
2008-11-10,27.31448745727539
2008-11-11,27.033889770507812
2008-11-12,25.59394645690918
2008-11-13,28.104610443115234
2008-11-14,26.546524047851562
2008-11-17,25.74901580810547
2008-11-18,26.463035583496094
2008-11-19,25.139141082763672
2008-11-20,23.666486740112305
2008-11-21,25.615142822265625
2008-11-24,28.114177703857422
2008-11-25,29.57938003540039
2008-11-26,30.21159553527832
2008-11-28,30.55371856689453
2008-12-01,27.77204132080078
2008-12-02,27.935670852661133
2008-12-03,27.69023895263672
2008-12-04,27.89105987548828
2008-12-05,28.38936996459961
2008-12-08,28.99925994873047
2008-12-09,27.80923080444336
2008-12-10,28.36705780029297
2008-12-11,27.467111587524414
2008-12-12,27.541481018066406
2008-12-15,27.266294479370117
2008-12-16,28.530681610107422
2008-12-17,28.471187591552734
2008-12-18,27.69023895263672
2008-12-19,28.054670333862305
2008-12-22,28.010051727294922
2008-12-23,28.909997940063477
2008-12-24,29.110822677612305
2008-12-26,29.601701736450195
2008-12-29,29.557071685791016
2008-12-30,31.126413345336914
2008-12-31,31.639612197875977
2009-01-02,33.58827209472656
2009-01-05,33.72213363647461
2009-01-06,34.108890533447266
2009-01-07,32.00404357910156
2009-01-08,32.130489349365234
2009-01-09,31.43879508972168
2009-01-12,30.38264274597168
2009-01-13,30.21159553527832
2009-01-14,28.984386444091797
2009-01-15,29.57938003540039
2009-01-16,29.57938003540039
2009-01-20,29.966154098510742
2009-01-21,29.356266021728516
2009-01-22,28.679439544677734
2009-01-23,29.066190719604492
2009-01-26,28.895139694213867
2009-01-27,29.646333694458008
2009-01-28,31.081790924072266
2009-01-29,29.467823028564453
2009-01-30,28.41911506652832
2009-02-02,28.34474754333496
2009-02-03,29.244707107543945
2009-02-04,29.76532554626465
2009-02-05,30.27852439880371
2009-02-06,31.141286849975586
2009-02-09,30.806591033935547
2009-02-10,29.319072723388672
2009-02-11,29.958696365356445
2009-02-12,29.750457763671875
2009-02-13,30.263641357421875
2009-02-17,28.856739044189453
2009-02-18,28.939058303833008
2009-02-19,28.205659866333008
2009-02-20,28.04102325439453
2009-02-23,26.58172035217285
2009-02-24,27.524646759033203
2009-02-25,26.484445571899414
2009-02-26,25.68369483947754
2009-02-27,24.972749710083008
2009-03-02,23.513446807861328
2009-03-03,23.15423583984375
2009-03-04,23.4386043548584
2009-03-05,21.642553329467773
2009-03-06,21.425518035888672
2009-03-09,20.849287033081055
2009-03-10,22.42833137512207
2009-03-11,22.630380630493164
2009-03-12,23.1916561126709
2009-03-13,23.027019500732422
2009-03-16,22.802501678466797
2009-03-17,23.528413772583008
2009-03-18,24.201950073242188
2009-03-19,24.49380111694336
2009-03-20,23.505964279174805
2009-03-23,25.36937141418457
2009-03-24,25.421764373779297
2009-03-25,25.563955307006836
2009-03-26,27.150468826293945
2009-03-27,26.47695541381836
2009-03-30,25.24964141845703
2009-03-31,25.42925262451172
2009-04-01,26.072837829589844
2009-04-02,28.265525817871094
2009-04-03,28.849245071411133
2009-04-06,28.385265350341797
2009-04-07,27.397436141967773
2009-04-08,27.374982833862305
2009-04-09,29.283292770385742
2009-04-13,28.213136672973633
2009-04-14,27.666837692260742
2009-04-15,27.16543960571289
2009-04-16,29.118663787841797
2009-04-17,29.98675537109375
2009-04-20,28.549907684326172
2009-04-21,29.732324600219727
2009-04-22,31.40116310119629
2009-04-23,32.93529510498047
2009-04-24,32.85299301147461
2009-04-27,32.41144561767578
2009-04-28,32.3515625
2009-04-29,33.62378692626953
2009-04-30,33.9380989074707
2009-05-01,34.559226989746094
2009-05-04,35.636878967285156
2009-05-05,34.86606216430664
2009-05-06,35.47222900390625
2009-05-07,34.14765167236328
2009-05-08,35.29261016845703
2009-05-11,34.065311431884766
2009-05-12,33.48159408569336
2009-05-13,32.30668258666992
2009-05-14,32.4713134765625
2009-05-15,32.673370361328125
2009-05-18,34.10273361206055
2009-05-19,33.89956283569336
2009-05-20,32.763309478759766
2009-05-21,32.0258674621582
2009-05-22,32.003292083740234
2009-05-26,33.01163101196289
2009-05-27,32.657958984375
2009-05-28,32.108646392822266
2009-05-29,31.800128936767578
2009-06-01,35.118587493896484
2009-06-02,35.35186004638672
2009-06-03,34.71976852416992
2009-06-04,35.239017486572266
2009-06-05,35.96137237548828
2009-06-08,35.76572799682617
2009-06-09,35.56255340576172
2009-06-10,35.336822509765625
2009-06-11,34.77245330810547
2009-06-12,34.757389068603516
2009-06-15,33.46311950683594
2009-06-16,32.66548538208008
2009-06-17,32.44724655151367
2009-06-18,32.16884231567383
2009-06-19,31.980712890625
2009-06-22,30.505855560302734
2009-06-23,30.724061965942383
2009-06-24,30.889612197875977
2009-06-25,31.724864959716797
2009-06-26,32.16130065917969
2009-06-29,32.35696792602539
2009-06-30,32.32685852050781
2009-07-01,32.25161361694336
2009-07-02,31.3034725189209
2009-07-06,30.99494743347168
2009-07-07,30.08444595336914
2009-07-08,30.295135498046875
2009-07-09,30.2499942779541
2009-07-10,30.61117935180664
2009-07-13,31.31853485107422
2009-07-14,31.664688110351562
2009-07-15,33.01163101196289
2009-07-16,33.60610580444336
2009-07-17,33.46311950683594
2009-07-20,34.53916931152344
2009-07-21,35.16373062133789
2009-07-22,35.4195671081543
2009-07-23,36.11940383911133
2009-07-24,36.06672286987305
2009-07-27,36.22474670410156
2009-07-28,35.78078842163086
2009-07-29,35.35186004638672
2009-07-30,34.388671875
2009-07-31,33.320152282714844
2009-08-03,35.22394561767578
2009-08-04,35.94632339477539
2009-08-05,35.096012115478516
2009-08-06,35.26910400390625
2009-08-07,36.68376159667969
2009-08-10,36.33009338378906
2009-08-11,35.825927734375
2009-08-12,37.2180290222168
2009-08-13,37.51902770996094
2009-08-14,36.7740592956543
2009-08-17,35.53245162963867
2009-08-18,36.3978385925293
2009-08-19,36.405338287353516
2009-08-20,36.76840591430664
2009-08-21,37.434043884277344
2009-08-24,37.62312698364258
2009-08-25,38.06942367553711
2009-08-26,37.653385162353516
2009-08-27,37.57776641845703
2009-08-28,37.33572006225586
2009-08-31,36.80623245239258
2009-09-01,36.25406265258789
2009-09-02,35.83047866821289
2009-09-03,36.049842834472656
2009-09-04,36.54906463623047
2009-09-08,36.375083923339844
2009-09-09,36.57174301147461
2009-09-10,36.844058990478516
2009-09-11,37.97108840942383
2009-09-14,39.81669998168945
2009-09-15,40.852943420410156
2009-09-16,41.563968658447266
2009-09-17,41.49589920043945
2009-09-18,41.7379264831543
2009-09-21,40.936161041259766
2009-09-22,40.60334396362305
2009-09-23,40.1343879699707
2009-09-24,39.514122009277344
2009-09-25,39.483863830566406
2009-09-28,39.95283889770508
2009-09-29,40.02091979980469
2009-09-30,39.21156311035156
2009-10-01,37.97108840942383
2009-10-02,37.44160079956055
2009-10-05,38.71235656738281
2009-10-06,38.96196365356445
2009-10-07,38.576210021972656
2009-10-08,39.29476547241211
2009-10-09,39.99065399169922
2009-10-12,39.922584533691406
2009-10-13,39.506591796875
2009-10-14,40.58065414428711
2009-10-15,40.47475814819336
2009-10-16,40.29322052001953
2009-10-19,41.79844665527344
2009-10-20,43.84828186035156
2009-10-21,42.554840087890625
2009-10-22,43.67431640625
2009-10-23,43.00868225097656
2009-10-26,42.153953552246094
2009-10-27,40.9588508605957
2009-10-28,40.14194107055664
2009-10-29,41.07230758666992
2009-10-30,40.058746337890625
2009-11-02,40.53528594970703
2009-11-03,41.79090118408203
2009-11-04,41.246273040771484
2009-11-05,42.834712982177734
2009-11-06,42.46407699584961
2009-11-09,43.462528228759766
2009-11-10,43.22804260253906
2009-11-11,42.4413948059082
2009-11-12,41.821136474609375
2009-11-13,41.601776123046875
2009-11-16,43.084327697753906
2009-11-17,42.6132926940918
2009-11-18,42.40056228637695
2009-11-19,41.260963439941406
2009-11-20,41.01025390625
2009-11-23,41.28376007080078
2009-11-24,41.69401550292969
2009-11-25,41.800376892089844
2009-11-27,40.698787689208984
2009-11-30,40.99505615234375
2009-12-01,41.595252990722656
2009-12-02,41.70921325683594
2009-12-03,41.20017623901367
2009-12-04,42.02069091796875
2009-12-07,42.187835693359375
2009-12-08,41.093833923339844
2009-12-09,40.96467208862305
2009-12-10,40.843109130859375
2009-12-11,41.02545166015625
2009-12-14,42.33218765258789
2009-12-15,42.2942008972168
2009-12-16,42.30939865112305
2009-12-17,41.177406311035156
2009-12-18,41.017845153808594
2009-12-21,41.40531539916992
2009-12-22,41.390132904052734
2009-12-23,41.63323211669922
