Date,MU
2006-02-28,15.126705169677734
2006-03-01,15.555830955505371
2006-03-02,15.458304405212402
2006-03-03,15.497312545776367
2006-03-06,15.214479446411133
2006-03-07,14.609800338745117
2006-03-08,14.502519607543945
2006-03-09,14.161169052124023
2006-03-10,14.112405776977539
2006-03-13,14.414742469787598
2006-03-14,14.707328796386719
2006-03-15,14.639060020446777
2006-03-16,14.229437828063965
2006-03-17,14.40499210357666
2006-03-20,14.453757286071777
2006-03-21,14.62930679321289
2006-03-22,14.1904296875
2006-03-23,14.073395729064941
2006-03-24,14.112405776977539
2006-03-27,14.40499210357666
2006-03-28,14.073395729064941
2006-03-29,14.522027015686035
2006-03-30,14.453757286071777
2006-03-31,14.35622787475586
2006-04-03,15.06818675994873
2006-04-04,15.253491401672363
2006-04-05,15.175466537475586
2006-04-06,15.19497299194336
2006-04-07,14.873128890991211
2006-04-10,14.541529655456543
2006-04-11,14.726836204528809
2006-04-12,14.941397666931152
2006-04-13,14.668320655822754
2006-04-17,14.746341705322266
2006-04-18,15.6338529586792
2006-04-19,16.092239379882812
2006-04-20,16.384822845458984
2006-04-21,15.994710922241211
2006-04-24,15.994710922241211
2006-04-25,16.06297492980957
2006-04-26,16.384822845458984
2006-04-27,16.96999740600586
2006-04-28,16.550621032714844
2006-05-01,16.326305389404297
2006-05-02,16.336061477661133
2006-05-03,16.316551208496094
2006-05-04,16.54087257385254
2006-05-05,16.628646850585938
2006-05-08,16.813949584960938
2006-05-09,16.823701858520508
2006-05-10,16.199520111083984
2006-05-11,15.711877822875977
2006-05-12,15.419291496276855
2006-05-15,15.43879508972168
2006-05-16,15.575333595275879
2006-05-17,15.24373722076416
2006-05-18,14.9804105758667
2006-05-19,15.380277633666992
2006-05-22,15.175466537475586
2006-05-23,14.863377571105957
2006-05-24,15.0779390335083
2006-05-25,15.770395278930664
2006-05-26,15.965450286865234
2006-05-30,15.663111686706543
2006-05-31,16.1507568359375
2006-06-01,16.453094482421875
2006-06-02,16.053220748901367
2006-06-05,15.6338529586792
2006-06-06,15.858170509338379
2006-06-07,15.429043769836426
2006-06-08,15.146209716796875
2006-06-09,15.146209716796875
2006-06-12,14.765848159790039
2006-06-13,14.483015060424805
2006-06-14,14.882882118225098
2006-06-15,15.643606185913086
2006-06-16,15.945945739746094
2006-06-19,15.497312545776367
2006-06-20,15.575333595275879
2006-06-21,15.555830955505371
2006-06-22,15.78014850616455
2006-06-23,16.01421546936035
2006-06-26,16.26778793334961
2006-06-27,15.6338529586792
2006-06-28,15.565581321716309
2006-06-29,14.746341705322266
2006-06-30,14.687823295593262
2006-07-03,15.01942253112793
2006-07-05,14.62930679321289
2006-07-06,14.931647300720215
2006-07-07,14.492766380310059
2006-07-10,14.17092227935791
2006-07-11,14.697578430175781
2006-07-12,14.444002151489258
2006-07-13,13.96611213684082
2006-07-14,14.044136047363281
2006-07-17,13.8588285446167
2006-07-18,14.1904296875
2006-07-19,14.60004997253418
2006-07-20,14.17092227935791
2006-07-21,13.800312042236328
2006-07-24,13.995370864868164
2006-07-25,14.668320655822754
2006-07-26,14.951152801513672
2006-07-27,15.107196807861328
2006-07-28,15.429043769836426
2006-07-31,15.20472526550293
2006-08-01,14.999916076660156
2006-08-02,15.28274917602539
2006-08-03,15.409539222717285
2006-08-04,15.351018905639648
2006-08-07,15.126705169677734
2006-08-08,15.06818675994873
2006-08-09,15.185219764709473
2006-08-10,15.604594230651855
2006-08-11,15.351018905639648
2006-08-14,15.39978313446045
2006-08-15,16.01421546936035
2006-08-16,16.287296295166016
2006-08-17,16.199520111083984
2006-08-18,16.141002655029297
2006-08-21,15.916685104370117
2006-08-22,15.78014850616455
2006-08-23,15.604594230651855
2006-08-24,15.624101638793945
2006-08-25,15.858170509338379
2006-08-28,16.141002655029297
2006-08-29,16.813949584960938
2006-08-30,17.0870304107666
2006-08-31,16.852964401245117
2006-09-01,16.89197540283203
2006-09-05,16.940738677978516
2006-09-06,16.48235321044922
2006-09-07,16.5213623046875
2006-09-08,17.438133239746094
2006-09-11,18.111082077026367
2006-09-12,18.0135498046875
2006-09-13,17.5551700592041
2006-09-14,17.330848693847656
2006-09-15,17.62343406677246
2006-09-18,17.68195915222168
2006-09-19,17.301593780517578
2006-09-20,17.126039505004883
2006-09-21,17.301593780517578
2006-09-22,17.028512954711914
2006-09-25,17.438133239746094
2006-09-26,17.291839599609375
2006-09-27,17.165054321289062
2006-09-28,17.009010314941406
2006-09-29,16.96999740600586
2006-10-02,17.067529678344727
2006-10-03,17.04802131652832
2006-10-04,17.633188247680664
2006-10-05,17.106538772583008
2006-10-06,14.765848159790039
2006-10-09,14.941397666931152
2006-10-10,14.77559757232666
2006-10-11,14.795105934143066
2006-10-12,14.756094932556152
2006-10-13,14.687823295593262
2006-10-16,14.902386665344238
2006-10-17,14.200180053710938
2006-10-18,14.122156143188477
2006-10-19,14.112405776977539
2006-10-20,13.917346954345703
2006-10-23,14.053887367248535
2006-10-24,13.93685245513916
2006-10-25,14.161169052124023
2006-10-26,14.375733375549316
2006-10-27,13.819820404052734
2006-10-30,14.044136047363281
2006-10-31,14.092899322509766
2006-11-01,13.829572677612305
2006-11-02,13.546737670898438
2006-11-03,13.634515762329102
2006-11-06,13.96611213684082
2006-11-07,13.946606636047363
2006-11-08,13.654020309448242
2006-11-09,13.23464584350586
2006-11-10,13.663775444030762
2006-11-13,13.8588285446167
2006-11-14,14.580540657043457
2006-11-15,14.46351146697998
2006-11-16,14.375733375549316
2006-11-17,14.20993423461914
2006-11-20,14.122156143188477
2006-11-21,14.2391939163208
2006-11-22,14.639060020446777
2006-11-24,14.4244966506958
2006-11-27,14.200180053710938
2006-11-28,14.141663551330566
2006-11-29,14.073395729064941
2006-11-30,14.2391939163208
2006-12-01,14.112405776977539
2006-12-04,14.200180053710938
2006-12-05,14.56103801727295
2006-12-06,14.473261833190918
2006-12-07,14.2391939163208
2006-12-08,14.278204917907715
2006-12-11,13.868583679199219
2006-12-12,13.566245079040527
2006-12-13,13.361433029174805
2006-12-14,13.458962440490723
2006-12-15,13.361433029174805
2006-12-18,13.19563102722168
2006-12-19,13.020085334777832
2006-12-20,13.137116432189941
2006-12-21,13.156622886657715
2006-12-22,13.595503807067871
2006-12-26,13.624762535095215
2006-12-27,13.74179744720459
2006-12-28,13.673527717590332
2006-12-29,13.615010261535645
2007-01-03,13.683280944824219
2007-01-04,13.44920825958252
2007-01-05,13.244399070739746
2007-01-08,13.400445938110352
2007-01-09,13.332174301147461
2007-01-10,13.722289085388184
2007-01-11,13.536985397338867
2007-01-12,13.878337860107422
2007-01-16,13.575996398925781
2007-01-17,13.341928482055664
2007-01-18,12.922554016113281
2007-01-19,12.942061424255371
2007-01-22,12.747003555297852
2007-01-23,12.610466003417969
2007-01-24,12.903047561645508
2007-01-25,12.76650619506836
2007-01-26,12.87378978729248
2007-01-29,12.707990646362305
2007-01-30,12.66897964477539
2007-01-31,12.629969596862793
2007-02-01,12.532440185546875
2007-02-02,12.83477783203125
2007-02-05,12.795766830444336
2007-02-06,12.698238372802734
2007-02-07,12.649476051330566
2007-02-08,12.581202507019043
2007-02-09,12.249608039855957
2007-02-12,11.966774940490723
2007-02-13,11.908256530761719
2007-02-14,12.249608039855957
2007-02-15,12.200841903686523
2007-02-16,12.01554012298584
2007-02-20,11.80097770690918
2007-02-21,11.674188613891602
2007-02-22,11.859492301940918
2007-02-23,12.074055671691895
2007-02-26,12.035046577453613
2007-02-27,11.605916023254395
2007-02-28,11.56690502166748
2007-03-01,11.56690502166748
2007-03-02,11.537644386291504
2007-03-05,11.381601333618164
2007-03-06,11.420612335205078
2007-03-07,11.157283782958984
2007-03-08,11.050003051757812
2007-03-09,11.137778282165527
2007-03-12,11.118271827697754
2007-03-13,10.981735229492188
2007-03-14,11.303577423095703
2007-03-15,11.27431869506836
2007-03-16,11.157283782958984
2007-03-19,10.991485595703125
2007-03-20,10.991485595703125
2007-03-21,11.313332557678223
2007-03-22,11.332836151123047
2007-03-23,11.303577423095703
2007-03-26,11.32308292388916
2007-03-27,11.7131986618042
2007-03-28,11.7131986618042
2007-03-29,11.547399520874023
2007-03-30,11.781469345092773
2007-04-02,11.83023452758789
2007-04-03,11.92776107788086
2007-04-04,11.77171802520752
2007-04-05,11.225556373596191
2007-04-09,10.903711318969727
2007-04-10,10.942723274230957
2007-04-11,11.020745277404785
2007-04-12,11.167037963867188
2007-04-13,10.981735229492188
2007-04-16,10.796428680419922
2007-04-17,10.67939281463623
2007-04-18,10.825687408447266
2007-04-19,10.854945182800293
2007-04-20,10.91346263885498
2007-04-23,10.932969093322754
2007-04-24,11.303577423095703
2007-04-25,11.479129791259766
2007-04-26,11.674188613891602
2007-04-27,11.401106834411621
2007-04-30,11.186542510986328
2007-05-01,11.069507598876953
2007-05-02,11.167037963867188
2007-05-03,11.108519554138184
2007-05-04,11.615671157836914
2007-05-07,11.664434432983398
2007-05-08,11.56690502166748
2007-05-09,12.054550170898438
2007-05-10,11.83023452758789
2007-05-11,12.01554012298584
2007-05-14,11.986279487609863
2007-05-15,11.77171802520752
2007-05-16,11.839984893798828
2007-05-17,11.215803146362305
2007-05-18,11.186542510986328
2007-05-21,11.167037963867188
2007-05-22,11.098767280578613
2007-05-23,11.245060920715332
2007-05-24,11.518139839172363
2007-05-25,11.674188613891602
2007-05-29,11.664434432983398
2007-05-30,11.605916023254395
2007-05-31,11.878996849060059
2007-06-01,12.288619995117188
2007-06-04,12.259359359741211
2007-06-05,12.142325401306152
2007-06-06,11.937515258789062
2007-06-07,11.654680252075195
2007-06-08,12.044797897338867
2007-06-11,11.693694114685059
2007-06-12,11.664434432983398
2007-06-13,11.644927024841309
2007-06-14,11.92776107788086
2007-06-15,12.269110679626465
2007-06-18,12.239853858947754
2007-06-19,12.132570266723633
2007-06-20,12.405652046203613
2007-06-21,12.912800788879395
2007-06-22,12.512934684753418
2007-06-25,12.337381362915039
2007-06-26,12.142325401306152
2007-06-27,12.347134590148926
2007-06-28,12.103314399719238
2007-06-29,12.220348358154297
2007-07-02,12.171584129333496
2007-07-03,12.37639331817627
2007-07-05,12.483675003051758
2007-07-06,13.117610931396484
2007-07-09,13.088353157043457
2007-07-10,13.205388069152832
2007-07-11,13.497973442077637
2007-07-12,13.400445938110352
2007-07-13,13.400445938110352
2007-07-16,13.634515762329102
2007-07-17,13.50772762298584
2007-07-18,13.322422981262207
2007-07-19,13.263904571533203
2007-07-20,13.078601837158203
2007-07-23,13.107858657836914
2007-07-24,12.727497100830078
2007-07-25,12.756755828857422
2007-07-26,11.839984893798828
2007-07-27,11.576658248901367
2007-07-30,11.722952842712402
2007-07-31,11.576658248901367
2007-08-01,11.80097770690918
2007-08-02,11.52789306640625
2007-08-03,11.352343559265137
2007-08-06,11.34259033203125
2007-08-07,11.303577423095703
2007-08-08,11.77171802520752
2007-08-09,12.191088676452637
2007-08-10,11.908256530761719
2007-08-13,11.674188613891602
2007-08-14,11.235309600830078
2007-08-15,10.786676406860352
2007-08-16,10.338045120239258
2007-08-17,10.71840763092041
2007-08-20,10.708650588989258
2007-08-21,11.079261779785156
2007-08-22,11.167037963867188
2007-08-23,10.845191955566406
2007-08-24,10.747662544250488
2007-08-27,10.952476501464844
2007-08-28,10.728157997131348
2007-08-29,10.962226867675781
2007-08-30,10.932969093322754
2007-08-31,11.167037963867188
2007-09-04,11.313332557678223
2007-09-05,11.079261779785156
2007-09-06,11.215803146362305
2007-09-07,11.118271827697754
2007-09-10,11.352343559265137
2007-09-11,11.34259033203125
2007-09-12,10.971981048583984
2007-09-13,11.001238822937012
2007-09-14,10.728157997131348
2007-09-17,10.669642448425293
2007-09-18,10.893957138061523
2007-09-19,10.669642448425293
2007-09-20,10.513595581054688
2007-09-21,10.46483039855957
2007-09-24,10.279525756835938
2007-09-25,10.152739524841309
2007-09-26,10.484336853027344
2007-09-27,11.079261779785156
2007-09-28,10.825687408447266
2007-10-01,11.069507598876953
2007-10-02,11.498634338378906
2007-10-03,10.474583625793457
2007-10-04,10.347795486450195
2007-10-05,10.533101081848145
2007-10-08,10.484336853027344
2007-10-09,10.377058982849121
2007-10-10,10.445326805114746
2007-10-11,10.299032211303711
2007-10-12,10.230762481689453
2007-10-15,10.201502799987793
2007-10-16,10.17224407196045
2007-10-17,10.113727569580078
2007-10-18,10.26977252960205
2007-10-19,9.830894470214844
2007-10-22,9.74311637878418
2007-10-23,9.74311637878418
2007-10-24,9.538305282592773
2007-10-25,9.1969575881958
2007-10-26,9.518802642822266
2007-10-29,9.74311637878418
2007-10-30,10.09422492980957
2007-10-31,10.250267028808594
2007-11-01,10.064963340759277
2007-11-02,10.211256980895996
2007-11-05,9.889410018920898
2007-11-06,9.674847602844238
2007-11-07,9.255475044250488
2007-11-08,9.0994291305542
2007-11-09,9.40176773071289
2007-11-12,9.089675903320312
2007-11-13,9.187206268310547
2007-11-14,9.118935585021973
2007-11-15,9.0116548538208
2007-11-16,8.923877716064453
2007-11-19,8.621539115905762
2007-11-20,8.319199562072754
2007-11-21,7.880320072174072
2007-11-23,8.163152694702148
2007-11-26,7.821803092956543
2007-11-27,7.743781089782715
2007-11-28,8.250930786132812
2007-11-29,8.026610374450684
2007-11-30,8.114389419555664
2007-12-03,8.094881057739258
2007-12-04,8.387470245361328
2007-12-05,8.728819847106934
2007-12-06,9.031158447265625
2007-12-07,8.806842803955078
2007-12-10,8.758076667785645
2007-12-11,8.387470245361328
2007-12-12,8.436232566833496
2007-12-13,8.26068115234375
2007-12-14,8.163152694702148
2007-12-17,7.695015907287598
2007-12-18,7.607239723205566
2007-12-19,7.646251201629639
2007-12-20,7.724274158477783
2007-12-21,7.343911647796631
2007-12-24,7.363418102264404
2007-12-26,7.314653396606445
2007-12-27,7.17811393737793
2007-12-28,7.090336322784424
2007-12-31,7.070831775665283
2008-01-02,6.866021633148193
2008-01-03,6.778244495391846
2008-01-04,6.241837501525879
2008-01-07,6.232085704803467
2008-01-08,6.027275085449219
2008-01-09,6.046779155731201
2008-01-10,6.046779155731201
2008-01-11,5.939498424530029
2008-01-14,6.095544338226318
2008-01-15,5.607901573181152
2008-01-16,5.78345251083374
2008-01-17,5.910240650177002
2008-01-18,6.280849456787109
2008-01-22,6.134555339813232
2008-01-23,6.534424304962158
2008-01-24,6.817257881164551
2008-01-25,6.368625640869141
2008-01-28,6.43689489364624
2008-01-29,6.700222969055176
2008-01-30,6.787998199462891
2008-01-31,6.817257881164551
2008-02-01,7.616992473602295
2008-02-04,7.616992473602295
2008-02-05,7.646251201629639
2008-02-06,6.817257881164551
2008-02-07,6.94404411315918
2008-02-08,6.5246710777282715
2008-02-11,6.6612114906311035
2008-02-12,6.846516132354736
2008-02-13,7.207371234893799
2008-02-14,6.992807865142822
2008-02-15,6.953797340393066
2008-02-19,7.334160327911377
2008-02-20,7.616992473602295
2008-02-21,7.197619438171387
2008-02-22,7.353664398193359
2008-02-25,7.577979564666748
2008-02-26,7.529216766357422
2008-02-27,7.665757656097412
2008-02-28,7.3829240798950195
2008-02-29,7.334160327911377
2008-03-03,6.992807865142822
2008-03-04,6.807505130767822
2008-03-05,6.856269359588623
2008-03-06,6.573434352874756
2008-03-07,6.709975719451904
2008-03-10,6.251589775085449
2008-03-11,6.690470218658447
2008-03-12,6.339367389678955
2008-03-13,6.329613208770752
2008-03-14,5.988263130187988
2008-03-17,5.871228218078613
2008-03-18,5.8419694900512695
2008-03-19,5.656666278839111
2008-03-20,5.832217216491699
2008-03-24,5.695676803588867
2008-03-25,5.646913528442383
2008-03-26,5.364078998565674
2008-03-27,5.383585453033447
2008-03-28,5.325068473815918
2008-03-31,5.822463512420654
2008-04-01,5.8517231941223145
2008-04-02,6.232085704803467
2008-04-03,6.622199535369873
2008-04-04,6.592942237854004
2008-04-07,6.5246710777282715
2008-04-08,6.378377914428711
2008-04-09,6.602694034576416
2008-04-10,6.817257881164551
2008-04-11,6.729481220245361
2008-04-14,6.563681125640869
2008-04-15,6.592942237854004
2008-04-16,7.01231575012207
2008-04-17,7.031820774078369
2008-04-18,7.217124938964844
2008-04-21,7.217124938964844
2008-04-22,7.246383190155029
2008-04-23,7.402430057525635
2008-04-24,7.519463539123535
2008-04-25,7.49020528793335
2008-04-28,7.675509452819824
2008-04-29,7.665757656097412
2008-04-30,7.529216766357422
2008-05-01,7.899825572967529
2008-05-02,8.036364555358887
2008-05-05,8.065624237060547
2008-05-06,8.085131645202637
2008-05-07,7.987601280212402
2008-05-08,8.01685905456543
2008-05-09,8.163152694702148
2008-05-12,8.114389419555664
2008-05-13,8.124140739440918
2008-05-14,8.328951835632324
2008-05-15,8.621539115905762
2008-05-16,8.621539115905762
2008-05-19,8.5435152053833
2008-05-20,8.007107734680176
2008-05-21,8.153399467468262
2008-05-22,7.958342552185059
2008-05-23,8.007107734680176
2008-05-27,7.938836574554443
2008-05-28,8.065624237060547
2008-05-29,7.890074253082275
2008-05-30,7.870566368103027
2008-06-02,7.9973554611206055
2008-06-03,7.958342552185059
2008-06-04,8.202164649963379
2008-06-05,8.319199562072754
2008-06-06,8.085131645202637
2008-06-09,7.821803092956543
2008-06-10,7.607239723205566
2008-06-11,7.158607482910156
2008-06-12,7.158607482910156
2008-06-13,7.470698833465576
2008-06-16,7.53896951675415
2008-06-17,7.246383190155029
2008-06-18,6.973303318023682
2008-06-19,7.256135940551758
2008-06-20,7.051327228546143
2008-06-23,6.836763858795166
2008-06-24,7.217124938964844
2008-06-25,7.343911647796631
2008-06-26,6.817257881164551
2008-06-27,5.949251174926758
2008-06-30,5.8517231941223145
2008-07-01,5.646913528442383
2008-07-02,5.763946533203125
2008-07-03,5.627405643463135
2008-07-07,5.344573974609375
2008-07-08,5.383585453033447
2008-07-09,5.325068473815918
2008-07-10,5.325068473815918
2008-07-11,5.3055620193481445
2008-07-14,5.1495161056518555
2008-07-15,5.1495161056518555
2008-07-16,5.373831272125244
2008-07-17,5.315314769744873
2008-07-18,5.559135913848877
2008-07-21,5.520125389099121
2008-07-22,5.003223419189453
2008-07-23,5.003223419189453
2008-07-24,4.788659572601318
2008-07-25,4.847177028656006
2008-07-28,4.466815948486328
2008-07-29,4.564342975616455
2008-07-30,4.632613658905029
2008-07-31,4.710636615753174
2008-08-01,4.554590702056885
2008-08-04,4.632613658905029
2008-08-05,4.613108158111572
2008-08-06,4.856929779052734
2008-08-07,4.973964214324951
2008-08-08,5.139762878417969
2008-08-11,5.256797790527344
2008-08-12,5.139762878417969
2008-08-13,4.973964214324951
2008-08-14,5.2372918128967285
2008-08-15,5.256797790527344
2008-08-18,4.964212417602539
2008-08-19,4.778907775878906
2008-08-20,4.5838494300842285
2008-08-21,4.564342975616455
2008-08-22,4.574097156524658
2008-08-25,4.379038333892822
2008-08-26,4.135218143463135
2008-08-27,4.154723644256592
2008-08-28,4.183981895446777
2008-08-29,4.135218143463135
2008-09-02,4.115711212158203
2008-09-03,4.213241100311279
2008-09-04,4.066946983337402
2008-09-05,4.252252578735352
2008-09-08,4.301016330718994
2008-09-09,4.301016330718994
2008-09-10,4.788659572601318
2008-09-11,4.798412322998047
2008-09-12,5.003223419189453
2008-09-15,4.232746601104736
2008-09-16,3.901148557662964
2008-09-17,3.803619861602783
2008-09-18,4.154723644256592
2008-09-19,4.720390796661377
2008-09-22,4.222993850708008
2008-09-23,3.9889252185821533
2008-09-24,4.252252578735352
2008-09-25,4.554590702056885
2008-09-26,4.535085201263428
2008-09-29,3.930408000946045
2008-09-30,3.9499127864837646
2008-10-01,4.193735122680664
2008-10-02,4.369287490844727
2008-10-03,4.330275058746338
2008-10-06,3.9596657752990723
2008-10-07,3.813372850418091
2008-10-08,3.7743613719940186
2008-10-09,3.784113883972168
2008-10-10,3.4622697830200195
2008-10-13,4.105959892272949
2008-10-14,4.398545742034912
2008-10-15,3.9596657752990723
2008-10-16,3.9499127864837646
2008-10-17,4.018182277679443
2008-10-20,4.340027332305908
2008-10-21,4.359533309936523
2008-10-22,4.232746601104736
2008-10-23,3.8231256008148193
2008-10-24,3.4622697830200195
2008-10-27,3.3062233924865723
2008-10-28,3.6475744247436523
2008-10-29,3.784113883972168
2008-10-30,4.320522308349609
2008-10-31,4.593603134155273
2008-11-03,4.564342975616455
2008-11-04,4.856929779052734
2008-11-05,4.681379318237305
2008-11-06,4.27175760269165
2008-11-07,4.369287490844727
2008-11-10,3.891395330429077
2008-11-11,3.6378204822540283
2008-11-12,3.0233895778656006
2008-11-13,3.0233895778656006
2008-11-14,2.682039499282837
2008-11-17,2.50648832321167
2008-11-18,2.3992061614990234
2008-11-19,2.0188446044921875
2008-11-20,1.648235559463501
2008-11-21,1.8237872123718262
2008-11-24,2.048102855682373
2008-11-25,2.204148530960083
2008-11-26,2.3309361934661865
2008-11-28,2.6722869873046875
2008-12-01,2.1846437454223633
2008-12-02,2.0383498668670654
2008-12-03,1.940821647644043
2008-12-04,1.7652695178985596
2008-12-05,1.9895856380462646
2008-12-08,2.028597354888916
2008-12-09,2.145631790161133
2008-12-10,2.0188446044921875
2008-12-11,1.804281234741211
2008-12-12,2.0188446044921875
2008-12-15,1.8530452251434326
2008-12-16,1.9798328876495361
2008-12-17,2.116373300552368
2008-12-18,2.545499801635742
2008-12-19,2.9161086082458496
2008-12-22,2.545499801635742
2008-12-23,2.3016774654388428
2008-12-24,2.5259933471679688
2008-12-26,2.5259933471679688
2008-12-29,2.3016774654388428
2008-12-30,2.3797006607055664
2008-12-31,2.5747580528259277
2009-01-02,2.769815444946289
2009-01-05,3.237952947616577
2009-01-06,3.384246349334717
2009-01-07,3.198941707611084
2009-01-08,3.3257291316986084
2009-01-09,3.2086944580078125
2009-01-12,3.0819075107574463
2009-01-13,3.072154998779297
2009-01-14,2.857591152191162
2009-01-15,2.9161086082458496
2009-01-16,3.315976142883301
2009-01-20,3.00388503074646
2009-01-21,3.354987859725952
2009-01-22,3.1696836948394775
2009-01-23,3.47202205657959
2009-01-26,3.315976142883301
2009-01-27,3.403752565383911
2009-01-28,3.6670801639556885
2009-01-29,3.4817750453948975
2009-01-30,3.628067970275879
2009-02-02,3.5110340118408203
2009-02-03,3.6670801639556885
2009-02-04,3.803619861602783
2009-02-05,3.9694182872772217
2009-02-06,3.9791712760925293
2009-02-09,4.213241100311279
2009-02-10,3.920654535293579
2009-02-11,3.784113883972168
2009-02-12,3.842630624771118
2009-02-13,3.6378204822540283
2009-02-17,3.21844744682312
2009-02-18,3.1209187507629395
2009-02-19,2.9258615970611572
2009-02-20,2.7405567169189453
2009-02-23,2.7405567169189453
2009-02-24,3.1404247283935547
2009-02-25,3.1404247283935547
2009-02-26,3.2086944580078125
2009-02-27,3.1404247283935547
2009-03-02,2.9356141090393066
2009-03-03,3.0136375427246094
2009-03-04,3.1209187507629395
2009-03-05,3.072154998779297
2009-03-06,2.838085889816284
2009-03-09,2.5162408351898193
2009-03-10,2.8088274002075195
2009-03-11,3.1209187507629395
2009-03-12,3.4135050773620605
2009-03-13,3.5500450134277344
2009-03-16,3.5597984790802
2009-03-17,3.589056968688965
2009-03-18,3.6768321990966797
2009-03-19,3.579303741455078
2009-03-20,3.3452351093292236
2009-03-23,3.7158443927764893
2009-03-24,3.608562469482422
2009-03-25,3.6183154582977295
2009-03-26,4.115711212158203
2009-03-27,4.066946983337402
2009-03-30,3.784113883972168
2009-03-31,3.9596657752990723
2009-04-01,4.076699733734131
2009-04-02,4.5155792236328125
2009-04-03,4.388792514801025
2009-04-06,4.408297061920166
2009-04-07,4.203487396240234
2009-04-08,4.174229621887207
2009-04-09,4.340027332305908
2009-04-13,4.281509876251221
2009-04-14,4.193735122680664
2009-04-15,4.388792514801025
2009-04-16,4.856929779052734
2009-04-17,4.876435279846191
2009-04-20,4.47656774520874
2009-04-21,4.5838494300842285
2009-04-22,4.905694007873535
2009-04-23,4.798412322998047
2009-04-24,4.739894390106201
2009-04-27,4.544837951660156
2009-04-28,4.447309494018555
2009-04-29,4.720390796661377
2009-04-30,4.759401321411133
2009-05-01,4.769152641296387
2009-05-04,5.139762878417969
2009-05-05,5.3055620193481445
2009-05-06,5.256797790527344
2009-05-07,4.798412322998047
2009-05-08,4.730142116546631
2009-05-11,4.544837951660156
2009-05-12,4.310769557952881
2009-05-13,4.213241100311279
2009-05-14,4.437557220458984
2009-05-15,4.135218143463135
2009-05-18,4.564342975616455
2009-05-19,4.730142116546631
2009-05-20,4.681379318237305
2009-05-21,4.466815948486328
2009-05-22,4.398545742034912
2009-05-26,4.535085201263428
2009-05-27,4.652120590209961
2009-05-28,4.739894390106201
2009-05-29,4.934952259063721
2009-06-01,5.1885294914245605
2009-06-02,4.944705009460449
2009-06-03,4.847177028656006
2009-06-04,5.364078998565674
2009-06-05,5.169022560119629
2009-06-08,5.169022560119629
2009-06-09,5.442103385925293
2009-06-10,5.715182304382324
2009-06-11,5.451855659484863
2009-06-12,5.3348212242126465
2009-06-15,5.1885294914245605
2009-06-16,5.071492671966553
2009-06-17,5.169022560119629
2009-06-18,5.130010604858398
2009-06-19,5.1982808113098145
2009-06-22,4.89594030380249
2009-06-23,4.730142116546631
2009-06-24,5.01297664642334
2009-06-25,5.169022560119629
2009-06-26,4.973964214324951
2009-06-29,4.983717441558838
2009-06-30,4.934952259063721
2009-07-01,5.0519866943359375
2009-07-02,4.837423801422119
2009-07-06,4.769152641296387
2009-07-07,4.5838494300842285
2009-07-08,4.6033549308776855
2009-07-09,4.915447235107422
2009-07-10,4.954458713531494
2009-07-13,5.081246376037598
2009-07-14,5.1885294914245605
2009-07-15,5.442103385925293
2009-07-16,5.607901573181152
2009-07-17,5.607901573181152
2009-07-20,5.744441509246826
2009-07-21,5.705429553985596
2009-07-22,6.00777006149292
2009-07-23,6.046779155731201
2009-07-24,6.11505126953125
2009-07-27,6.173567295074463
2009-07-28,6.241837501525879
2009-07-29,6.027275085449219
2009-07-30,6.00777006149292
2009-07-31,6.232085704803467
2009-08-03,6.602694034576416
2009-08-04,6.592942237854004
2009-08-05,6.573434352874756
2009-08-06,6.622199535369873
2009-08-07,6.6612114906311035
2009-08-10,6.466153621673584
2009-08-11,6.631952285766602
2009-08-12,6.592942237854004
2009-08-13,6.836763858795166
2009-08-14,6.553929328918457
2009-08-17,6.407637119293213
2009-08-18,6.622199535369873
2009-08-19,6.514917850494385
2009-08-20,6.622199535369873
2009-08-21,6.963550090789795
2009-08-24,6.914786338806152
2009-08-25,7.022068023681641
2009-08-26,7.070831775665283
2009-08-27,7.022068023681641
2009-08-28,7.373170852661133
2009-08-31,7.187866687774658
2009-09-01,6.846516132354736
2009-09-02,6.817257881164551
2009-09-03,6.992807865142822
2009-09-04,7.168359756469727
2009-09-08,7.558475494384766
2009-09-09,7.607239723205566
2009-09-10,7.9290852546691895
2009-09-11,7.675509452819824
2009-09-14,7.724274158477783
2009-09-15,7.9485907554626465
2009-09-16,8.28994083404541
2009-09-17,8.01685905456543
2009-09-18,7.9973554611206055
2009-09-21,8.124140739440918
2009-09-22,8.416729927062988
2009-09-23,8.328951835632324
2009-09-24,7.909580230712891
2009-09-25,7.899825572967529
2009-09-28,8.231422424316406
2009-09-29,8.192411422729492
2009-09-30,7.9973554611206055
2009-10-01,7.324406623840332
2009-10-02,7.275640964508057
2009-10-05,7.773037910461426
2009-10-06,7.695015907287598
2009-10-07,8.01685905456543
2009-10-08,8.01685905456543
2009-10-09,8.563019752502441
2009-10-12,8.660550117492676
2009-10-13,8.445987701416016
2009-10-14,8.689806938171387
2009-10-15,8.436232566833496
2009-10-16,7.753531455993652
2009-10-19,7.851062297821045
2009-10-20,7.8315558433532715
2009-10-21,7.451193332672119
2009-10-22,7.4121809005737305
2009-10-23,7.265889644622803
2009-10-26,7.197619438171387
2009-10-27,6.87577486038208
2009-10-28,6.6612114906311035
2009-10-29,7.070831775665283
