Date,CIEN
2013-02-13,16.200000762939453
2013-02-14,16.290000915527344
2013-02-15,16.149999618530273
2013-02-19,16.34000015258789
2013-02-20,15.760000228881836
2013-02-21,15.289999961853027
2013-02-22,15.619999885559082
2013-02-25,15.229999542236328
2013-02-26,15.270000457763672
2013-02-27,15.5
2013-02-28,15.239999771118164
2013-03-01,14.829999923706055
2013-03-04,14.930000305175781
2013-03-05,14.920000076293945
2013-03-06,14.9399995803833
2013-03-07,17.530000686645508
2013-03-08,17.149999618530273
2013-03-11,17.270000457763672
2013-03-12,17.100000381469727
2013-03-13,16.850000381469727
2013-03-14,17.100000381469727
2013-03-15,16.989999771118164
2013-03-18,16.989999771118164
2013-03-19,16.700000762939453
2013-03-20,16.950000762939453
2013-03-21,16.270000457763672
2013-03-22,15.760000228881836
2013-03-25,16.09000015258789
2013-03-26,15.890000343322754
2013-03-27,16.020000457763672
2013-03-28,16.010000228881836
2013-04-01,15.899999618530273
2013-04-02,15.449999809265137
2013-04-03,15.359999656677246
2013-04-04,15.569999694824219
2013-04-05,15.020000457763672
2013-04-08,15.510000228881836
2013-04-09,15.520000457763672
2013-04-10,16.399999618530273
2013-04-11,16.489999771118164
2013-04-12,16.360000610351562
2013-04-15,15.6899995803833
2013-04-16,15.630000114440918
2013-04-17,15.079999923706055
2013-04-18,14.670000076293945
2013-04-19,14.630000114440918
2013-04-22,14.65999984741211
2013-04-23,15.229999542236328
2013-04-24,14.949999809265137
2013-04-25,14.880000114440918
2013-04-26,14.779999732971191
2013-04-29,14.800000190734863
2013-04-30,14.960000038146973
2013-05-01,14.34000015258789
2013-05-02,14.319999694824219
2013-05-03,14.710000038146973
2013-05-06,15.25
2013-05-07,15.09000015258789
2013-05-08,15.109999656677246
2013-05-09,15.100000381469727
2013-05-10,15.170000076293945
2013-05-13,15.079999923706055
2013-05-14,14.90999984741211
2013-05-15,15.0600004196167
2013-05-16,16.030000686645508
2013-05-17,16.350000381469727
2013-05-20,15.970000267028809
2013-05-21,15.869999885559082
2013-05-22,15.520000457763672
2013-05-23,15.479999542236328
2013-05-24,15.510000228881836
2013-05-28,16.100000381469727
2013-05-29,16.68000030517578
2013-05-30,16.690000534057617
2013-05-31,16.739999771118164
2013-06-03,16.530000686645508
2013-06-04,16.479999542236328
2013-06-05,16.309999465942383
2013-06-06,19.149999618530273
2013-06-07,19.75
2013-06-10,20.170000076293945
2013-06-11,20.020000457763672
2013-06-12,20.020000457763672
2013-06-13,20.520000457763672
2013-06-14,20.1299991607666
2013-06-17,20.100000381469727
2013-06-18,20.3799991607666
2013-06-19,20.190000534057617
2013-06-20,19.899999618530273
2013-06-21,19.790000915527344
2013-06-24,19.25
2013-06-25,19.6299991607666
2013-06-26,19.350000381469727
2013-06-27,19.670000076293945
2013-06-28,19.43000030517578
2013-07-01,19.459999084472656
2013-07-02,19.6299991607666
2013-07-03,19.610000610351562
2013-07-05,19.959999084472656
2013-07-08,20.079999923706055
2013-07-09,19.860000610351562
2013-07-10,19.729999542236328
2013-07-11,21.739999771118164
2013-07-12,21.43000030517578
2013-07-15,21.81999969482422
2013-07-16,21.68000030517578
2013-07-17,22.209999084472656
2013-07-18,22.719999313354492
2013-07-19,22.799999237060547
2013-07-22,22.68000030517578
2013-07-23,22.920000076293945
2013-07-24,22.959999084472656
2013-07-25,22.84000015258789
2013-07-26,21.790000915527344
2013-07-29,21.920000076293945
2013-07-30,22.350000381469727
2013-07-31,22.059999465942383
2013-08-01,22.520000457763672
2013-08-02,22.860000610351562
2013-08-05,23.020000457763672
2013-08-06,22.450000762939453
2013-08-07,23.25
2013-08-08,23.0
2013-08-09,22.530000686645508
2013-08-12,22.350000381469727
2013-08-13,23.079999923706055
2013-08-14,22.489999771118164
2013-08-15,21.219999313354492
2013-08-16,21.040000915527344
2013-08-19,20.75
2013-08-20,20.84000015258789
2013-08-21,20.729999542236328
2013-08-22,21.100000381469727
2013-08-23,20.93000030517578
2013-08-26,21.170000076293945
2013-08-27,19.989999771118164
2013-08-28,20.110000610351562
2013-08-29,20.309999465942383
2013-08-30,19.920000076293945
2013-09-03,20.68000030517578
2013-09-04,23.540000915527344
2013-09-05,23.559999465942383
2013-09-06,24.149999618530273
2013-09-09,24.260000228881836
2013-09-10,24.950000762939453
2013-09-11,24.760000228881836
2013-09-12,24.549999237060547
2013-09-13,25.18000030517578
2013-09-16,25.309999465942383
2013-09-17,25.979999542236328
2013-09-18,25.959999084472656
2013-09-19,25.780000686645508
2013-09-20,25.280000686645508
2013-09-23,24.799999237060547
2013-09-24,25.1200008392334
2013-09-25,25.110000610351562
2013-09-26,25.290000915527344
2013-09-27,24.8799991607666
2013-09-30,25.010000228881836
2013-10-01,25.649999618530273
2013-10-02,25.690000534057617
2013-10-03,25.739999771118164
2013-10-04,27.309999465942383
2013-10-07,27.190000534057617
2013-10-08,26.020000457763672
2013-10-09,25.700000762939453
2013-10-10,26.34000015258789
2013-10-11,26.329999923706055
2013-10-14,26.780000686645508
2013-10-15,26.260000228881836
2013-10-16,26.84000015258789
2013-10-17,26.889999389648438
2013-10-18,26.969999313354492
2013-10-21,27.6200008392334
2013-10-22,27.670000076293945
2013-10-23,26.889999389648438
2013-10-24,24.739999771118164
2013-10-25,24.219999313354492
2013-10-28,24.1200008392334
2013-10-29,23.950000762939453
2013-10-30,23.540000915527344
2013-10-31,23.270000457763672
2013-11-01,23.25
2013-11-04,23.360000610351562
2013-11-05,23.06999969482422
2013-11-06,23.1299991607666
2013-11-07,22.729999542236328
2013-11-08,22.989999771118164
2013-11-11,23.25
2013-11-12,23.420000076293945
2013-11-13,23.540000915527344
2013-11-14,21.860000610351562
2013-11-15,22.920000076293945
2013-11-18,22.459999084472656
2013-11-19,22.079999923706055
2013-11-20,22.049999237060547
2013-11-21,21.670000076293945
2013-11-22,21.489999771118164
2013-11-25,21.600000381469727
2013-11-26,21.940000534057617
2013-11-27,22.040000915527344
2013-11-29,22.209999084472656
2013-12-02,21.81999969482422
2013-12-03,21.420000076293945
2013-12-04,22.799999237060547
2013-12-05,23.260000228881836
2013-12-06,23.350000381469727
2013-12-09,23.1200008392334
2013-12-10,23.420000076293945
2013-12-11,22.899999618530273
2013-12-12,21.309999465942383
2013-12-13,21.670000076293945
2013-12-16,21.799999237060547
2013-12-17,21.93000030517578
2013-12-18,21.979999542236328
2013-12-19,22.219999313354492
2013-12-20,22.690000534057617
2013-12-23,22.850000381469727
2013-12-24,23.90999984741211
2013-12-26,23.450000762939453
2013-12-27,23.670000076293945
2013-12-30,23.84000015258789
2013-12-31,23.93000030517578
2014-01-02,23.459999084472656
2014-01-03,23.459999084472656
2014-01-06,23.040000915527344
2014-01-07,23.239999771118164
2014-01-08,24.1200008392334
2014-01-09,23.459999084472656
2014-01-10,22.950000762939453
2014-01-13,22.209999084472656
2014-01-14,22.450000762939453
2014-01-15,22.649999618530273
2014-01-16,22.440000534057617
2014-01-17,22.079999923706055
2014-01-21,23.079999923706055
2014-01-22,23.56999969482422
2014-01-23,23.420000076293945
2014-01-24,22.110000610351562
2014-01-27,21.920000076293945
2014-01-28,22.239999771118164
2014-01-29,22.8799991607666
2014-01-30,23.450000762939453
2014-01-31,23.329999923706055
2014-02-03,22.09000015258789
2014-02-04,22.1299991607666
2014-02-05,21.93000030517578
2014-02-06,22.31999969482422
2014-02-07,22.729999542236328
2014-02-10,22.75
2014-02-11,22.75
2014-02-12,22.950000762939453
2014-02-13,23.290000915527344
2014-02-14,25.0
2014-02-18,26.020000457763672
2014-02-19,26.010000228881836
2014-02-20,26.200000762939453
2014-02-21,25.5
2014-02-24,25.18000030517578
2014-02-25,24.84000015258789
2014-02-26,25.059999465942383
2014-02-27,25.1200008392334
2014-02-28,24.56999969482422
2014-03-03,24.540000915527344
2014-03-04,24.700000762939453
2014-03-05,25.360000610351562
2014-03-06,24.459999084472656
2014-03-07,24.049999237060547
2014-03-10,23.31999969482422
2014-03-11,23.010000228881836
2014-03-12,23.8799991607666
2014-03-13,23.389999389648438
2014-03-14,23.790000915527344
2014-03-17,23.65999984741211
2014-03-18,23.760000228881836
2014-03-19,23.469999313354492
2014-03-20,24.100000381469727
2014-03-21,24.149999618530273
2014-03-24,23.600000381469727
2014-03-25,23.459999084472656
2014-03-26,22.68000030517578
2014-03-27,22.420000076293945
2014-03-28,22.239999771118164
2014-03-31,22.739999771118164
2014-04-01,23.479999542236328
2014-04-02,23.940000534057617
2014-04-03,23.280000686645508
2014-04-04,21.6299991607666
2014-04-07,20.299999237060547
2014-04-08,20.440000534057617
2014-04-09,21.0
2014-04-10,19.829999923706055
2014-04-11,19.40999984741211
2014-04-14,19.43000030517578
2014-04-15,19.5
2014-04-16,19.899999618530273
2014-04-17,19.8799991607666
2014-04-21,20.030000686645508
2014-04-22,20.360000610351562
2014-04-23,20.559999465942383
2014-04-24,21.329999923706055
2014-04-25,20.649999618530273
2014-04-28,19.6299991607666
2014-04-29,19.8799991607666
2014-04-30,19.770000457763672
2014-05-01,19.270000457763672
2014-05-02,19.329999923706055
2014-05-05,19.200000762939453
2014-05-06,18.65999984741211
2014-05-07,18.510000228881836
2014-05-08,18.260000228881836
2014-05-09,18.520000457763672
2014-05-12,19.329999923706055
2014-05-13,19.049999237060547
2014-05-14,18.700000762939453
2014-05-15,18.969999313354492
2014-05-16,18.950000762939453
2014-05-19,19.239999771118164
2014-05-20,19.219999313354492
2014-05-21,19.440000534057617
2014-05-22,20.219999313354492
2014-05-23,20.149999618530273
2014-05-27,20.479999542236328
2014-05-28,20.15999984741211
2014-05-29,19.920000076293945
2014-05-30,19.399999618530273
2014-06-02,18.649999618530273
2014-06-03,18.81999969482422
2014-06-04,18.989999771118164
2014-06-05,22.479999542236328
2014-06-06,22.229999542236328
2014-06-09,22.510000228881836
2014-06-10,22.68000030517578
2014-06-11,22.420000076293945
2014-06-12,22.190000534057617
2014-06-13,22.309999465942383
2014-06-16,22.399999618530273
2014-06-17,22.510000228881836
2014-06-18,22.309999465942383
2014-06-19,22.239999771118164
2014-06-20,22.309999465942383
2014-06-23,21.959999084472656
2014-06-24,21.729999542236328
2014-06-25,21.530000686645508
2014-06-26,21.59000015258789
2014-06-27,21.520000457763672
2014-06-30,21.65999984741211
2014-07-01,21.899999618530273
2014-07-02,22.149999618530273
2014-07-03,22.170000076293945
2014-07-07,22.030000686645508
2014-07-08,21.1200008392334
2014-07-09,20.93000030517578
2014-07-10,20.549999237060547
2014-07-11,20.549999237060547
2014-07-14,20.489999771118164
2014-07-15,20.239999771118164
2014-07-16,20.110000610351562
2014-07-17,19.899999618530273
2014-07-18,19.989999771118164
2014-07-21,19.959999084472656
2014-07-22,20.56999969482422
2014-07-23,19.90999984741211
2014-07-24,19.780000686645508
2014-07-25,19.6200008392334
2014-07-28,19.540000915527344
2014-07-29,19.479999542236328
2014-07-30,19.93000030517578
2014-07-31,19.530000686645508
2014-08-01,19.100000381469727
2014-08-04,18.969999313354492
2014-08-05,19.260000228881836
2014-08-06,19.389999389648438
2014-08-07,19.190000534057617
2014-08-08,19.1200008392334
2014-08-11,19.56999969482422
2014-08-12,19.219999313354492
2014-08-13,18.770000457763672
2014-08-14,19.040000915527344
2014-08-15,18.81999969482422
2014-08-18,19.34000015258789
2014-08-19,19.270000457763672
2014-08-20,19.530000686645508
2014-08-21,20.079999923706055
2014-08-22,19.84000015258789
2014-08-25,19.93000030517578
2014-08-26,20.739999771118164
2014-08-27,20.600000381469727
2014-08-28,20.469999313354492
2014-08-29,20.690000534057617
2014-09-02,20.15999984741211
2014-09-03,20.459999084472656
2014-09-04,18.510000228881836
2014-09-05,19.3799991607666
2014-09-08,19.290000915527344
2014-09-09,19.420000076293945
2014-09-10,19.399999618530273
2014-09-11,19.649999618530273
2014-09-12,19.40999984741211
2014-09-15,19.209999084472656
2014-09-16,19.110000610351562
2014-09-17,19.1299991607666
2014-09-18,19.239999771118164
2014-09-19,18.860000610351562
2014-09-22,17.790000915527344
2014-09-23,17.780000686645508
2014-09-24,17.90999984741211
2014-09-25,17.350000381469727
2014-09-26,17.209999084472656
2014-09-29,17.030000686645508
2014-09-30,16.719999313354492
2014-10-01,16.719999313354492
2014-10-02,16.770000457763672
2014-10-03,16.530000686645508
2014-10-06,16.25
2014-10-07,15.84000015258789
2014-10-08,16.270000457763672
2014-10-09,15.539999961853027
2014-10-10,14.510000228881836
2014-10-13,14.25
2014-10-14,14.15999984741211
2014-10-15,14.539999961853027
2014-10-16,15.100000381469727
2014-10-17,15.130000114440918
2014-10-20,15.550000190734863
2014-10-21,16.15999984741211
2014-10-22,15.529999732971191
2014-10-23,16.59000015258789
2014-10-24,16.239999771118164
2014-10-27,16.079999923706055
2014-10-28,16.579999923706055
2014-10-29,16.3700008392334
2014-10-30,16.56999969482422
2014-10-31,16.760000228881836
2014-11-03,16.81999969482422
2014-11-04,16.610000610351562
2014-11-05,16.329999923706055
2014-11-06,16.389999389648438
2014-11-07,16.6200008392334
2014-11-10,15.3100004196167
2014-11-11,15.319999694824219
2014-11-12,15.170000076293945
2014-11-13,14.8100004196167
2014-11-14,15.149999618530273
2014-11-17,14.930000305175781
2014-11-18,15.199999809265137
2014-11-19,15.4399995803833
2014-11-20,15.899999618530273
2014-11-21,16.469999313354492
2014-11-24,16.760000228881836
2014-11-25,16.75
2014-11-26,16.739999771118164
2014-11-28,16.530000686645508
2014-12-01,16.260000228881836
2014-12-02,15.960000038146973
2014-12-03,16.549999237060547
2014-12-04,16.3799991607666
2014-12-05,16.8700008392334
2014-12-08,17.229999542236328
2014-12-09,17.59000015258789
2014-12-10,16.959999084472656
2014-12-11,18.139999389648438
2014-12-12,18.1200008392334
2014-12-15,18.1299991607666
2014-12-16,18.059999465942383
2014-12-17,18.59000015258789
2014-12-18,19.270000457763672
2014-12-19,19.360000610351562
2014-12-22,19.479999542236328
2014-12-23,19.829999923706055
2014-12-24,19.860000610351562
2014-12-26,19.850000381469727
2014-12-29,19.84000015258789
2014-12-30,19.6200008392334
2014-12-31,19.40999984741211
2015-01-02,19.540000915527344
2015-01-05,19.540000915527344
2015-01-06,19.06999969482422
2015-01-07,19.040000915527344
2015-01-08,19.549999237060547
2015-01-09,19.309999465942383
2015-01-12,19.350000381469727
2015-01-13,19.100000381469727
2015-01-14,19.399999618530273
2015-01-15,18.610000610351562
2015-01-16,19.149999618530273
2015-01-20,18.790000915527344
2015-01-21,19.209999084472656
2015-01-22,19.450000762939453
2015-01-23,19.690000534057617
2015-01-26,19.6200008392334
2015-01-27,19.3799991607666
2015-01-28,19.440000534057617
2015-01-29,19.40999984741211
2015-01-30,18.520000457763672
2015-02-02,18.6200008392334
2015-02-03,18.950000762939453
2015-02-04,18.719999313354492
2015-02-05,19.34000015258789
2015-02-06,19.530000686645508
2015-02-09,19.559999465942383
2015-02-10,19.690000534057617
2015-02-11,19.739999771118164
2015-02-12,19.84000015258789
2015-02-13,20.079999923706055
2015-02-17,20.190000534057617
2015-02-18,20.299999237060547
2015-02-19,20.200000762939453
2015-02-20,20.309999465942383
2015-02-23,20.030000686645508
2015-02-24,20.389999389648438
2015-02-25,20.790000915527344
2015-02-26,20.90999984741211
2015-02-27,20.920000076293945
2015-03-02,20.979999542236328
2015-03-03,20.75
2015-03-04,20.600000381469727
2015-03-05,20.639999389648438
2015-03-06,21.049999237060547
2015-03-09,21.260000228881836
2015-03-10,20.81999969482422
2015-03-11,20.93000030517578
2015-03-12,20.829999923706055
2015-03-13,20.639999389648438
2015-03-16,21.399999618530273
2015-03-17,21.170000076293945
2015-03-18,21.299999237060547
2015-03-19,20.469999313354492
2015-03-20,20.6299991607666
2015-03-23,20.190000534057617
2015-03-24,20.530000686645508
2015-03-25,20.209999084472656
2015-03-26,19.979999542236328
2015-03-27,19.170000076293945
2015-03-30,19.399999618530273
2015-03-31,19.309999465942383
2015-04-01,19.15999984741211
2015-04-02,18.989999771118164
2015-04-06,19.280000686645508
2015-04-07,19.3799991607666
2015-04-08,19.610000610351562
2015-04-09,19.979999542236328
2015-04-10,19.860000610351562
2015-04-13,19.920000076293945
2015-04-14,21.3799991607666
2015-04-15,21.3700008392334
2015-04-16,21.610000610351562
2015-04-17,21.459999084472656
2015-04-20,21.850000381469727
2015-04-21,21.700000762939453
2015-04-22,21.969999313354492
2015-04-23,21.690000534057617
2015-04-24,22.170000076293945
2015-04-27,21.8700008392334
2015-04-28,22.350000381469727
2015-04-29,22.34000015258789
2015-04-30,21.299999237060547
2015-05-01,21.290000915527344
2015-05-04,21.6200008392334
2015-05-05,21.079999923706055
2015-05-06,21.09000015258789
2015-05-07,21.43000030517578
2015-05-08,22.059999465942383
2015-05-11,22.059999465942383
2015-05-12,22.030000686645508
2015-05-13,22.020000457763672
2015-05-14,22.329999923706055
2015-05-15,22.5
2015-05-18,22.850000381469727
2015-05-19,22.90999984741211
2015-05-20,23.09000015258789
2015-05-21,23.139999389648438
2015-05-22,23.239999771118164
2015-05-26,23.15999984741211
2015-05-27,23.760000228881836
2015-05-28,24.049999237060547
2015-05-29,24.1200008392334
2015-06-01,24.049999237060547
2015-06-02,24.200000762939453
2015-06-03,24.440000534057617
2015-06-04,24.639999389648438
2015-06-05,25.0
2015-06-08,24.6299991607666
2015-06-09,24.649999618530273
2015-06-10,25.190000534057617
2015-06-11,25.489999771118164
2015-06-12,25.639999389648438
2015-06-15,25.899999618530273
2015-06-16,25.610000610351562
2015-06-17,26.030000686645508
2015-06-18,25.969999313354492
2015-06-19,25.65999984741211
2015-06-22,25.479999542236328
2015-06-23,25.40999984741211
2015-06-24,25.040000915527344
2015-06-25,25.06999969482422
2015-06-26,24.3700008392334
2015-06-29,23.690000534057617
2015-06-30,23.68000030517578
2015-07-01,24.389999389648438
2015-07-02,24.079999923706055
2015-07-06,23.940000534057617
2015-07-07,23.84000015258789
2015-07-08,23.219999313354492
2015-07-09,23.270000457763672
2015-07-10,23.799999237060547
2015-07-13,24.290000915527344
2015-07-14,24.489999771118164
2015-07-15,24.31999969482422
2015-07-16,25.270000457763672
2015-07-17,25.59000015258789
2015-07-20,24.950000762939453
2015-07-21,25.530000686645508
2015-07-22,25.139999389648438
2015-07-23,25.59000015258789
2015-07-24,25.770000457763672
2015-07-27,25.020000457763672
2015-07-28,25.010000228881836
2015-07-29,24.860000610351562
2015-07-30,25.100000381469727
2015-07-31,25.450000762939453
2015-08-03,24.959999084472656
2015-08-04,24.65999984741211
2015-08-05,24.670000076293945
2015-08-06,23.920000076293945
2015-08-07,23.540000915527344
2015-08-10,23.600000381469727
2015-08-11,22.75
2015-08-12,23.56999969482422
2015-08-13,23.709999084472656
2015-08-14,23.559999465942383
2015-08-17,24.260000228881836
2015-08-18,23.6299991607666
2015-08-19,23.239999771118164
2015-08-20,21.6200008392334
2015-08-21,21.68000030517578
2015-08-24,20.559999465942383
2015-08-25,20.399999618530273
2015-08-26,22.329999923706055
2015-08-27,22.56999969482422
2015-08-28,22.860000610351562
2015-08-31,22.360000610351562
2015-09-01,22.0
2015-09-02,22.489999771118164
2015-09-03,22.979999542236328
2015-09-04,22.510000228881836
2015-09-08,22.940000534057617
2015-09-09,22.709999084472656
2015-09-10,22.520000457763672
2015-09-11,22.020000457763672
2015-09-14,21.90999984741211
2015-09-15,22.399999618530273
2015-09-16,22.690000534057617
2015-09-17,22.81999969482422
2015-09-18,22.1299991607666
2015-09-21,22.209999084472656
2015-09-22,21.59000015258789
2015-09-23,21.360000610351562
2015-09-24,20.940000534057617
2015-09-25,20.690000534057617
2015-09-28,20.299999237060547
2015-09-29,20.190000534057617
2015-09-30,20.719999313354492
2015-10-01,21.06999969482422
2015-10-02,22.0
2015-10-05,22.559999465942383
2015-10-06,22.479999542236328
2015-10-07,22.709999084472656
2015-10-08,22.700000762939453
2015-10-09,22.75
2015-10-12,22.59000015258789
2015-10-13,21.829999923706055
2015-10-14,22.34000015258789
2015-10-15,23.030000686645508
2015-10-16,22.920000076293945
2015-10-19,23.0
2015-10-20,23.299999237060547
2015-10-21,22.969999313354492
2015-10-22,23.530000686645508
2015-10-23,23.530000686645508
2015-10-26,24.600000381469727
2015-10-27,23.100000381469727
2015-10-28,24.15999984741211
2015-10-29,23.899999618530273
2015-10-30,24.139999389648438
2015-11-02,24.43000030517578
2015-11-03,24.549999237060547
2015-11-04,24.559999465942383
2015-11-05,24.489999771118164
2015-11-06,24.899999618530273
2015-11-09,24.43000030517578
2015-11-10,23.739999771118164
2015-11-11,23.75
2015-11-12,23.719999313354492
2015-11-13,23.8700008392334
2015-11-16,24.18000030517578
2015-11-17,24.1299991607666
2015-11-18,24.290000915527344
2015-11-19,23.979999542236328
2015-11-20,24.610000610351562
2015-11-23,24.889999389648438
2015-11-24,25.209999084472656
2015-11-25,25.190000534057617
2015-11-27,25.299999237060547
2015-11-30,25.040000915527344
2015-12-01,25.09000015258789
2015-12-02,24.760000228881836
2015-12-03,24.469999313354492
2015-12-04,25.049999237060547
2015-12-07,24.65999984741211
2015-12-08,24.350000381469727
2015-12-09,24.110000610351562
2015-12-10,20.040000915527344
2015-12-11,19.809999465942383
2015-12-14,19.280000686645508
2015-12-15,19.350000381469727
2015-12-16,19.299999237060547
2015-12-17,19.739999771118164
2015-12-18,19.799999237060547
2015-12-21,20.31999969482422
2015-12-22,20.399999618530273
2015-12-23,20.670000076293945
2015-12-24,20.700000762939453
2015-12-28,20.90999984741211
2015-12-29,21.209999084472656
2015-12-30,20.920000076293945
2015-12-31,20.690000534057617
2016-01-04,20.239999771118164
2016-01-05,20.049999237060547
2016-01-06,19.520000457763672
2016-01-07,18.6200008392334
2016-01-08,18.170000076293945
2016-01-11,18.15999984741211
2016-01-12,18.56999969482422
2016-01-13,18.34000015258789
2016-01-14,18.329999923706055
2016-01-15,18.020000457763672
2016-01-19,17.59000015258789
2016-01-20,17.34000015258789
2016-01-21,17.450000762939453
2016-01-22,17.989999771118164
2016-01-25,17.600000381469727
2016-01-26,18.040000915527344
2016-01-27,17.799999237060547
2016-01-28,17.280000686645508
2016-01-29,17.770000457763672
2016-02-01,17.940000534057617
2016-02-02,17.770000457763672
2016-02-03,18.59000015258789
2016-02-04,19.170000076293945
2016-02-05,18.6200008392334
2016-02-08,17.65999984741211
2016-02-09,17.790000915527344
2016-02-10,17.59000015258789
2016-02-11,17.5
2016-02-12,18.280000686645508
2016-02-16,19.290000915527344
2016-02-17,19.520000457763672
2016-02-18,19.3799991607666
2016-02-19,19.56999969482422
2016-02-22,20.020000457763672
2016-02-23,19.889999389648438
2016-02-24,20.65999984741211
2016-02-25,20.709999084472656
2016-02-26,20.75
2016-02-29,20.5
2016-03-01,21.0
2016-03-02,20.709999084472656
2016-03-03,16.989999771118164
2016-03-04,17.280000686645508
2016-03-07,16.959999084472656
2016-03-08,16.6299991607666
2016-03-09,17.450000762939453
2016-03-10,17.1299991607666
2016-03-11,17.549999237060547
2016-03-14,17.549999237060547
2016-03-15,16.93000030517578
2016-03-16,17.280000686645508
2016-03-17,18.010000228881836
2016-03-18,18.209999084472656
2016-03-21,18.209999084472656
2016-03-22,18.90999984741211
2016-03-23,18.309999465942383
2016-03-24,18.56999969482422
2016-03-28,18.280000686645508
2016-03-29,18.8700008392334
2016-03-30,18.760000228881836
2016-03-31,19.020000457763672
2016-04-01,18.850000381469727
2016-04-04,18.649999618530273
2016-04-05,18.329999923706055
2016-04-06,18.639999389648438
2016-04-07,17.709999084472656
2016-04-08,18.209999084472656
2016-04-11,17.899999618530273
2016-04-12,17.469999313354492
2016-04-13,17.959999084472656
2016-04-14,17.940000534057617
2016-04-15,17.799999237060547
2016-04-18,17.799999237060547
2016-04-19,17.270000457763672
2016-04-20,17.09000015258789
2016-04-21,16.670000076293945
2016-04-22,17.100000381469727
2016-04-25,16.889999389648438
2016-04-26,17.350000381469727
2016-04-27,17.399999618530273
2016-04-28,16.6299991607666
2016-04-29,16.829999923706055
2016-05-02,16.809999465942383
2016-05-03,16.489999771118164
2016-05-04,16.059999465942383
2016-05-05,16.020000457763672
2016-05-06,16.260000228881836
2016-05-09,16.15999984741211
2016-05-10,16.149999618530273
2016-05-11,16.239999771118164
2016-05-12,15.829999923706055
2016-05-13,15.729999542236328
2016-05-16,15.859999656677246
2016-05-17,16.15999984741211
2016-05-18,16.309999465942383
2016-05-19,15.890000343322754
2016-05-20,16.100000381469727
2016-05-23,16.290000915527344
2016-05-24,16.81999969482422
2016-05-25,16.84000015258789
2016-05-26,16.860000610351562
2016-05-27,17.200000762939453
2016-05-31,17.459999084472656
2016-06-01,17.760000228881836
2016-06-02,20.030000686645508
2016-06-03,21.030000686645508
2016-06-06,21.270000457763672
2016-06-07,21.75
2016-06-08,21.68000030517578
2016-06-09,21.610000610351562
2016-06-10,21.1200008392334
2016-06-13,20.860000610351562
2016-06-14,20.90999984741211
2016-06-15,20.860000610351562
2016-06-16,20.989999771118164
2016-06-17,20.649999618530273
2016-06-20,20.639999389648438
2016-06-21,20.299999237060547
2016-06-22,20.110000610351562
2016-06-23,20.59000015258789
2016-06-24,19.110000610351562
2016-06-27,17.950000762939453
2016-06-28,18.34000015258789
2016-06-29,18.639999389648438
2016-06-30,18.75
2016-07-01,18.469999313354492
2016-07-05,18.0
2016-07-06,18.09000015258789
2016-07-07,18.3700008392334
2016-07-08,19.09000015258789
2016-07-11,19.389999389648438
2016-07-12,19.950000762939453
2016-07-13,19.68000030517578
2016-07-14,19.479999542236328
2016-07-15,20.0
2016-07-18,20.170000076293945
2016-07-19,20.010000228881836
2016-07-20,20.260000228881836
2016-07-21,19.940000534057617
2016-07-22,20.079999923706055
2016-07-25,20.309999465942383
2016-07-26,20.520000457763672
2016-07-27,20.40999984741211
2016-07-28,19.389999389648438
2016-07-29,19.190000534057617
2016-08-01,19.239999771118164
2016-08-02,18.760000228881836
2016-08-03,19.530000686645508
2016-08-04,19.709999084472656
2016-08-05,20.219999313354492
2016-08-08,19.979999542236328
2016-08-09,20.280000686645508
2016-08-10,20.5
2016-08-11,20.600000381469727
2016-08-12,20.809999465942383
2016-08-15,21.31999969482422
2016-08-16,21.8799991607666
2016-08-17,21.260000228881836
2016-08-18,21.5
2016-08-19,21.579999923706055
2016-08-22,21.8700008392334
2016-08-23,21.93000030517578
2016-08-24,21.8799991607666
2016-08-25,21.799999237060547
2016-08-26,21.639999389648438
2016-08-29,21.670000076293945
2016-08-30,21.729999542236328
2016-08-31,21.450000762939453
2016-09-01,23.170000076293945
2016-09-02,22.889999389648438
2016-09-06,22.979999542236328
2016-09-07,22.75
2016-09-08,22.18000030517578
2016-09-09,21.65999984741211
2016-09-12,21.84000015258789
2016-09-13,21.290000915527344
2016-09-14,21.079999923706055
2016-09-15,21.15999984741211
2016-09-16,21.239999771118164
2016-09-19,21.770000457763672
2016-09-20,21.459999084472656
2016-09-21,21.829999923706055
2016-09-22,22.260000228881836
2016-09-23,22.15999984741211
2016-09-26,22.030000686645508
2016-09-27,22.649999618530273
2016-09-28,22.40999984741211
2016-09-29,21.950000762939453
2016-09-30,21.799999237060547
2016-10-03,21.299999237060547
2016-10-04,21.190000534057617
2016-10-05,21.950000762939453
2016-10-06,22.670000076293945
2016-10-07,22.329999923706055
2016-10-10,22.31999969482422
2016-10-11,21.420000076293945
2016-10-12,20.959999084472656
2016-10-13,20.84000015258789
2016-10-14,20.799999237060547
2016-10-17,20.209999084472656
2016-10-18,20.34000015258789
2016-10-19,20.649999618530273
2016-10-20,20.1200008392334
2016-10-21,19.93000030517578
2016-10-24,20.049999237060547
2016-10-25,19.889999389648438
2016-10-26,20.389999389648438
2016-10-27,19.549999237060547
2016-10-28,19.510000228881836
2016-10-31,19.3799991607666
2016-11-01,19.209999084472656
2016-11-02,19.34000015258789
2016-11-03,19.270000457763672
2016-11-04,19.25
2016-11-07,20.34000015258789
2016-11-08,20.510000228881836
