Date,MAS
2009-12-23,9.400558471679688
2009-12-24,9.553572654724121
2009-12-28,9.367295265197754
2009-12-29,9.320721626281738
2009-12-30,9.267501831054688
2009-12-31,9.187663078308105
2010-01-04,9.507002830505371
2010-01-05,9.593493461608887
2010-01-06,9.7439603805542
2010-01-07,10.352547645568848
2010-01-08,10.41942310333252
2010-01-11,10.39267349243164
2010-01-12,10.232165336608887
2010-01-13,10.098414421081543
2010-01-14,10.05159854888916
2010-01-15,10.031536102294922
2010-01-19,10.312417030334473
2010-01-20,9.99809741973877
2010-01-21,9.69046401977539
2010-01-22,9.302582740783691
2010-01-25,9.215638160705566
2010-01-26,9.215638160705566
2010-01-27,9.081887245178223
2010-01-28,9.095257759094238
2010-01-29,9.068509101867676
2010-02-01,9.3560791015625
2010-02-02,9.88440990447998
2010-02-03,9.931221961975098
2010-02-04,9.697150230407715
2010-02-05,9.456393241882324
2010-02-08,9.39620590209961
2010-02-09,9.663712501525879
2010-02-10,9.697150230407715
2010-02-11,9.208951950073242
2010-02-12,9.235700607299805
2010-02-16,9.362767219543457
2010-02-17,9.329329490661621
2010-02-18,9.249074935913086
2010-02-19,9.095257759094238
2010-02-22,9.108633995056152
2010-02-23,8.861190795898438
2010-02-24,8.901320457458496
2010-02-25,8.801003456115723
2010-02-26,8.941444396972656
2010-03-01,9.342703819274902
2010-03-02,9.376143455505371
2010-03-03,9.476456642150879
2010-03-04,9.456393241882324
2010-03-05,9.623587608337402
2010-03-08,9.804155349731445
2010-03-09,9.817533493041992
2010-03-10,9.937906265258789
2010-03-11,10.111786842346191
2010-03-12,10.14522647857666
2010-03-15,10.131850242614746
2010-03-16,10.238856315612793
2010-03-17,10.385985374450684
2010-03-18,10.372610092163086
2010-03-19,10.031536102294922
2010-03-22,10.185357093811035
2010-03-23,10.352547645568848
2010-03-24,10.14522647857666
2010-03-25,10.118480682373047
2010-03-26,10.158600807189941
2010-03-29,10.245540618896484
2010-03-30,10.299042701721191
2010-03-31,10.379295349121094
2010-04-01,10.573241233825684
2010-04-05,10.80062484741211
2010-04-06,10.887563705444336
2010-04-07,10.649049758911133
2010-04-08,10.675922393798828
2010-04-09,10.81701374053955
2010-04-12,10.82373332977295
2010-04-13,10.843889236450195
2010-04-14,11.341072082519531
2010-04-15,11.421690940856934
2010-04-16,11.394817352294922
2010-04-19,11.582940101623535
2010-04-20,11.750905990600586
2010-04-21,11.811373710632324
2010-04-22,12.160743713378906
2010-04-23,12.328707695007324
2010-04-26,12.093555450439453
2010-04-27,10.494519233703613
2010-04-28,11.052165031433105
2010-04-29,11.314194679260254
2010-04-30,10.904358863830566
2010-05-03,11.173103332519531
2010-05-04,10.581860542297363
2010-05-05,10.393741607666016
2010-05-06,9.836091041564941
2010-05-07,9.177663803100586
2010-05-10,10.165308952331543
2010-05-11,10.158586502075195
2010-05-12,10.48108196258545
2010-05-13,10.198898315429688
2010-05-14,9.903279304504395
2010-05-17,9.916717529296875
2010-05-18,9.681561470031738
2010-05-19,9.453130722045898
2010-05-20,8.955953598022461
2010-05-21,9.231420516967773
2010-05-24,9.177663803100586
2010-05-25,9.090322494506836
2010-05-26,8.794705390930176
2010-05-27,9.130634307861328
2010-05-28,8.969388961791992
2010-06-01,8.405020713806152
2010-06-02,8.667049407958984
2010-06-03,8.693926811218262
2010-06-04,8.33111572265625
2010-06-07,7.975028038024902
2010-06-08,7.860811710357666
2010-06-09,7.786905288696289
2010-06-10,8.31096076965332
2010-06-11,8.304242134094238
2010-06-14,8.485644340515137
2010-06-15,8.868609428405762
2010-06-16,8.546110153198242
2010-06-17,8.210180282592773
2010-06-18,8.277369499206543
2010-06-21,8.284087181091309
2010-06-22,8.035496711730957
2010-06-23,8.129561424255371
2010-06-24,7.854093074798584
2010-06-25,7.934713840484619
2010-06-28,7.941438674926758
2010-06-29,7.565194129943848
2010-06-30,7.229259490966797
2010-07-01,7.276291370391846
2010-07-02,7.188951015472412
2010-07-06,7.1956658363342285
2010-07-07,7.605012893676758
2010-07-08,7.591479301452637
2010-07-09,7.787696838378906
2010-07-12,7.52381706237793
2010-07-13,7.733565807342529
2010-07-14,7.557650566101074
2010-07-15,7.598246097564697
2010-07-16,7.08402681350708
2010-07-19,6.982537746429443
2010-07-20,7.18551778793335
2010-07-21,6.908111095428467
2010-07-22,7.307305812835693
2010-07-23,7.726799488067627
2010-07-26,8.071867942810059
2010-07-27,7.1246209144592285
2010-07-28,6.84044885635376
2010-07-29,6.799854278564453
2010-07-30,6.955472946166992
2010-08-02,7.205819129943848
2010-08-03,7.24641227722168
2010-08-04,7.293771743774414
2010-08-05,7.253180980682373
2010-08-06,7.402027606964111
2010-08-09,7.672670841217041
2010-08-10,7.4561591148376465
2010-08-11,7.18551778793335
2010-08-12,7.131386756896973
2010-08-13,7.090793132781982
2010-08-16,6.969007968902588
2010-08-17,7.205819129943848
2010-08-18,7.3614325523376465
2010-08-19,7.212580680847168
2010-08-20,7.14492130279541
2010-08-23,7.023134231567383
2010-08-24,7.09756326675415
2010-08-25,7.2261128425598145
2010-08-26,6.941939353942871
2010-08-27,7.2261128425598145
2010-08-30,7.043429851531982
2010-08-31,7.09756326675415
2010-09-01,7.449390411376953
2010-09-02,7.652371883392334
2010-09-03,7.733565807342529
2010-09-07,7.3614325523376465
2010-09-08,7.354667663574219
2010-09-09,7.402027606964111
2010-09-10,7.395264148712158
2010-09-13,7.625309467315674
2010-09-14,7.517051696777344
2010-09-15,7.442626953125
2010-09-16,7.408796310424805
2010-09-17,7.402027606964111
2010-09-20,7.54411506652832
2010-09-21,7.5644121170043945
2010-09-22,7.408796310424805
2010-09-23,7.178746223449707
2010-09-24,7.442626953125
2010-09-27,7.395264148712158
2010-09-28,7.442626953125
2010-09-29,7.368197917938232
2010-09-30,7.449390411376953
2010-10-01,7.5644121170043945
2010-10-04,7.503519535064697
2010-10-05,7.868884086608887
2010-10-06,8.015304565429688
2010-10-07,8.056157112121582
2010-10-08,8.212786674499512
2010-10-11,8.22640609741211
2010-10-12,8.049349784851074
2010-10-13,7.974440097808838
2010-10-14,7.722472190856934
2010-10-15,7.497740745544434
