Date,NKE
2006-05-10,7.8776631355285645
2006-05-11,7.780062198638916
2006-05-12,7.7982378005981445
2006-05-15,7.811635971069336
2006-05-16,7.7188262939453125
2006-05-17,7.68342399597168
2006-05-18,7.630795478820801
2006-05-19,7.530325412750244
2006-05-22,7.461434364318848
2006-05-23,7.558077812194824
2006-05-24,7.583909034729004
2006-05-25,7.6212263107299805
2006-05-26,7.751358985900879
2006-05-30,7.6547160148620605
2006-05-31,7.684377670288086
2006-06-01,7.790585994720459
2006-06-02,7.825989246368408
2006-06-05,7.678637504577637
2006-06-06,7.673849582672119
2006-06-07,7.725522518157959
2006-06-08,7.73175573348999
2006-06-09,7.777771472930908
2006-06-12,7.777771472930908
2006-06-13,7.800778865814209
2006-06-14,7.8688459396362305
2006-06-15,8.009772300720215
2006-06-16,7.971423625946045
2006-06-19,7.963751792907715
2006-06-20,7.878433704376221
2006-06-21,7.933077812194824
2006-06-22,8.040449142456055
2006-06-23,8.087423324584961
2006-06-26,8.076873779296875
2006-06-27,8.017439842224121
2006-06-28,7.6425957679748535
2006-06-29,7.763387203216553
2006-06-30,7.76530647277832
2006-07-03,7.796943187713623
2006-07-05,7.674234390258789
2006-07-06,7.649308204650879
2006-07-07,7.581239223480225
2006-07-10,7.571656227111816
2006-07-11,7.534267902374268
2006-07-12,7.536181449890137
2006-07-13,7.550560474395752
2006-07-14,7.53330659866333
2006-07-17,7.563023567199707
2006-07-18,7.525635719299316
2006-07-19,7.554396152496338
2006-07-20,7.631092548370361
2006-07-21,7.67519474029541
2006-07-24,7.730795383453369
2006-07-25,7.703952789306641
2006-07-26,7.669440746307373
2006-07-27,7.569735050201416
2006-07-28,7.659853935241699
2006-07-31,7.573572158813477
2006-08-01,7.543851375579834
2006-08-02,7.490164279937744
2006-08-03,7.492082595825195
2006-08-04,7.541934013366699
2006-08-07,7.470033645629883
2006-08-08,7.392383575439453
2006-08-09,7.370331287384033
2006-08-10,7.305140018463135
2006-08-11,7.334859848022461
2006-08-14,7.399087905883789
2006-08-15,7.446065902709961
2006-08-16,7.453740119934082
2006-08-17,7.3779988288879395
2006-08-18,7.354032039642334
2006-08-21,7.359784126281738
2006-08-22,7.367456912994385
2006-08-23,7.367456912994385
2006-08-24,7.366494655609131
2006-08-25,7.359784126281738
2006-08-28,7.463320255279541
2006-08-29,7.666563510894775
2006-08-30,7.646429538726807
2006-08-31,7.742295742034912
2006-09-01,7.77872896194458
2006-09-05,7.804612159729004
2006-09-06,7.762429714202881
2006-09-07,7.740818023681641
2006-09-08,7.8810553550720215
2006-09-11,7.916595458984375
2006-09-12,8.015524864196777
2006-09-13,7.981908798217773
2006-09-14,7.950211048126221
2006-09-15,7.969422340393066
2006-09-18,7.906988620758057
2006-09-19,7.8791351318359375
2006-09-20,7.9338860511779785
2006-09-21,7.920438289642334
2006-09-22,8.295040130615234
2006-09-25,8.30944538116455
2006-09-26,8.490023612976074
2006-09-27,8.463129043579102
2006-09-28,8.481379508972168
2006-09-29,8.416065216064453
2006-10-02,8.402617454528809
2006-10-03,8.439117431640625
2006-10-04,8.577434539794922
2006-10-05,8.549574851989746
2006-10-06,8.466974258422852
2006-10-09,8.496749877929688
2006-10-10,8.508272171020508
2006-10-11,8.494829177856445
2006-10-12,8.626416206359863
2006-10-13,8.606245994567871
2006-10-16,8.695572853088379
2006-10-17,8.620656967163086
2006-10-18,8.549574851989746
2006-10-19,8.587037086486816
2006-10-20,8.510193824768066
2006-10-23,8.677321434020996
2006-10-24,8.75320816040039
2006-10-25,8.96644115447998
2006-10-26,8.997178077697754
2006-10-27,8.823322296142578
2006-10-30,8.83773422241211
2006-10-31,8.825244903564453
2006-11-01,8.778179168701172
2006-11-02,8.913612365722656
2006-11-03,8.891520500183105
2006-11-06,8.916492462158203
2006-11-07,8.881916046142578
2006-11-08,8.930902481079102
2006-11-09,8.909770011901855
2006-11-10,9.035597801208496
2006-11-13,9.040404319763184
2006-11-14,9.096110343933105
2006-11-15,9.171989440917969
2006-11-16,9.14702033996582
2006-11-17,9.180636405944824
2006-11-20,9.253637313842773
2006-11-21,9.276686668395996
2006-11-22,9.31991195678711
2006-11-24,9.291097640991211
2006-11-27,9.209452629089355
2006-11-28,9.220978736877441
2006-11-29,9.304543495178223
2006-11-30,9.504328727722168
2006-12-01,9.374663352966309
2006-12-04,9.426529884338379
2006-12-05,9.462065696716309
2006-12-06,9.432291030883789
2006-12-07,9.425077438354492
2006-12-08,9.33846378326416
2006-12-11,9.377922058105469
2006-12-12,9.293234825134277
2006-12-13,9.22394847869873
2006-12-14,9.334612846374512
2006-12-15,9.243193626403809
2006-12-18,9.255703926086426
2006-12-19,9.25666618347168
2006-12-20,9.602144241333008
2006-12-21,9.651226043701172
2006-12-22,9.617541313171387
2006-12-26,9.632941246032715
2006-12-27,9.57712459564209
2006-12-28,9.546326637268066
2006-12-29,9.529967308044434
2007-01-03,9.399091720581055
2007-01-04,9.495325088500977
2007-01-05,9.510725975036621
2007-01-08,9.481853485107422
2007-01-09,9.600223541259766
2007-01-10,9.600223541259766
2007-01-11,9.621390342712402
2007-01-12,9.600223541259766
2007-01-16,9.620427131652832
2007-01-17,9.605995178222656
2007-01-18,9.591560363769531
2007-01-19,9.617541313171387
2007-01-22,9.401982307434082
2007-01-23,9.31152057647705
2007-01-24,9.319217681884766
2007-01-25,9.222981452941895
2007-01-26,9.161394119262695
2007-01-29,9.269177436828613
2007-01-30,9.406789779663086
2007-01-31,9.508801460266113
2007-02-01,9.688754081726074
2007-02-02,9.64256477355957
2007-02-05,9.567501068115234
2007-02-06,9.735909461975098
2007-02-07,9.90239429473877
2007-02-08,9.949540138244629
2007-02-09,9.969755172729492
2007-02-12,10.043855667114258
2007-02-13,10.12372875213623
2007-02-14,10.141048431396484
2007-02-15,10.153563499450684
2007-02-16,10.229584693908691
2007-02-20,10.278663635253906
2007-02-21,10.307536125183105
2007-02-22,10.415316581726074
2007-02-23,10.397028923034668
2007-02-26,10.376821517944336
2007-02-27,10.00536060333252
2007-02-28,10.053478240966797
2007-03-01,10.13238525390625
2007-03-02,9.994773864746094
2007-03-05,9.8600492477417
2007-03-06,10.114102363586426
2007-03-07,10.065022468566895
2007-03-08,10.083822250366211
2007-03-09,10.204329490661621
2007-03-12,10.180230140686035
2007-03-13,10.083822250366211
2007-03-14,10.105033874511719
2007-03-15,10.186015129089355
2007-03-16,10.360499382019043
2007-03-19,10.44244384765625
2007-03-20,10.532102584838867
2007-03-21,10.493537902832031
2007-03-22,10.469437599182129
2007-03-23,10.512822151184082
2007-03-26,10.48775863647461
2007-03-27,10.273738861083984
2007-03-28,10.134919166564941
2007-03-29,10.119497299194336
2007-03-30,10.243853569030762
2007-04-02,10.260244369506836
2007-04-03,10.257352828979492
2007-04-04,10.33254337310791
2007-04-05,10.31134033203125
2007-04-09,10.392315864562988
2007-04-10,10.413521766662598
2007-04-11,10.409666061401367
2007-04-12,10.455947875976562
2007-04-13,10.34411907196045
2007-04-16,10.48293399810791
2007-04-17,10.440519332885742
2007-04-18,10.390386581420898
2007-04-19,10.31134033203125
2007-04-20,10.320977210998535
2007-04-23,10.326760292053223
2007-04-24,10.317124366760254
2007-04-25,10.338327407836914
2007-04-26,10.380748748779297
2007-04-27,10.434731483459473
2007-04-30,10.384603500366211
2007-05-01,10.216859817504883
2007-05-02,10.31134033203125
2007-05-03,10.272777557373047
2007-05-04,10.274706840515137
2007-05-07,10.386531829833984
2007-05-08,10.363393783569336
2007-05-09,10.396175384521484
2007-05-10,10.278555870056152
2007-05-11,10.224570274353027
2007-05-14,10.193724632263184
2007-05-15,10.137811660766602
2007-05-16,10.216859817504883
2007-05-17,10.209151268005371
2007-05-18,10.266990661621094
2007-05-21,10.542707443237305
2007-05-22,10.62946891784668
2007-05-23,10.569700241088867
2007-05-24,10.502217292785645
2007-05-25,10.465582847595215
2007-05-29,10.5504150390625
2007-05-30,10.745152473449707
2007-05-31,10.941817283630371
2007-06-01,10.93025016784668
2007-06-04,11.034361839294434
2007-06-05,10.968811988830566
2007-06-06,10.741291999816895
2007-06-07,10.465633392333984
2007-06-08,10.245094299316406
2007-06-11,10.330218315124512
2007-06-12,10.289596557617188
2007-06-13,10.345695495605469
2007-06-14,10.384382247924805
2007-06-15,10.334083557128906
2007-06-18,10.374714851379395
2007-06-19,10.543011665344238
2007-06-20,10.374714851379395
2007-06-21,10.365038871765137
2007-06-22,10.2431640625
2007-06-25,10.40953254699707
2007-06-26,10.41146469116211
2007-06-27,11.276187896728516
2007-06-28,11.276187896728516
2007-06-29,11.276187896728516
2007-07-02,11.297466278076172
2007-07-03,11.409667015075684
2007-07-05,11.481244087219238
2007-07-06,11.543147087097168
2007-07-09,11.429012298583984
2007-07-10,11.307135581970215
2007-07-11,11.307135581970215
2007-07-12,11.502523422241211
2007-07-13,11.41546630859375
2007-07-16,11.37097454071045
2007-07-17,11.500589370727539
2007-07-18,11.54508113861084
2007-07-19,11.574098587036133
2007-07-20,11.32068157196045
2007-07-23,11.490915298461914
2007-07-24,11.287788391113281
2007-07-25,11.187200546264648
2007-07-26,11.007288932800293
2007-07-27,10.724858283996582
2007-07-30,10.995680809020996
2007-07-31,10.92023754119873
2007-08-01,11.007288932800293
2007-08-02,11.016963958740234
2007-08-03,10.929909706115723
2007-08-06,11.117558479309082
2007-08-07,11.231688499450684
2007-08-08,10.951188087463379
2007-08-09,10.426941871643066
2007-08-10,10.79062557220459
2007-08-13,10.862204551696777
2007-08-14,10.573960304260254
2007-08-15,10.363102912902832
2007-08-16,10.289596557617188
2007-08-17,10.537210464477539
2007-08-20,10.519798278808594
2007-08-21,10.469499588012695
2007-08-22,10.483039855957031
2007-08-23,10.452086448669434
2007-08-24,10.469499588012695
2007-08-27,10.423075675964355
2007-08-28,10.355366706848145
2007-08-29,10.728721618652344
2007-08-30,10.786760330200195
2007-08-31,10.898961067199707
2007-09-04,10.914435386657715
2007-09-05,10.730655670166016
2007-09-06,10.830622673034668
2007-09-07,10.617108345031738
2007-09-10,10.704456329345703
2007-09-11,10.778212547302246
2007-09-12,10.884964942932129
2007-09-13,11.040238380432129
2007-09-14,11.108175277709961
2007-09-17,10.929605484008789
2007-09-18,11.410967826843262
2007-09-19,11.366327285766602
2007-09-20,11.319745063781738
2007-09-21,11.11400032043457
2007-09-24,11.22075366973877
2007-09-25,11.344972610473633
2007-09-26,11.333331108093262
2007-09-27,11.290627479553223
2007-09-28,11.385735511779785
2007-10-01,11.527427673339844
2007-10-02,11.48278522491455
2007-10-03,11.49443244934082
2007-10-04,11.521604537963867
2007-10-05,11.71375846862793
2007-10-08,11.647767066955566
2007-10-09,11.989374160766602
2007-10-10,12.006847381591797
2007-10-11,11.841862678527832
2007-10-12,12.257229804992676
2007-10-15,12.406682014465332
2007-10-16,12.404746055603027
2007-10-17,12.259169578552246
2007-10-18,12.278579711914062
2007-10-19,12.2921724319458
2007-10-22,12.261113166809082
2007-10-23,12.445508003234863
2007-10-24,12.317399978637695
2007-10-25,12.391154289245605
2007-10-26,12.540606498718262
2007-10-29,12.659014701843262
2007-10-30,12.602724075317383
2007-10-31,12.860871315002441
2007-11-01,12.387273788452148
2007-11-02,12.396977424621582
2007-11-05,12.301871299743652
2007-11-06,12.420273780822754
2007-11-07,12.185415267944336
2007-11-08,12.286344528198242
2007-11-09,12.074776649475098
2007-11-12,12.150477409362793
2007-11-13,12.420273780822754
2007-11-14,12.270821571350098
2007-11-15,12.23781967163086
2007-11-16,12.158239364624023
2007-11-19,12.03402042388916
2007-11-20,12.088369369506836
2007-11-21,12.204827308654785
2007-11-23,12.373688697814941
2007-11-26,12.068957328796387
2007-11-27,12.305756568908691
2007-11-28,12.657068252563477
2007-11-29,12.560023307800293
2007-11-30,12.742476463317871
2007-12-03,13.004505157470703
2007-12-04,12.771586418151855
2007-12-05,12.798762321472168
2007-12-06,12.740327835083008
2007-12-07,12.738383293151855
2007-12-10,12.827980041503906
2007-12-11,12.504651069641113
2007-12-12,12.55334186553955
2007-12-13,12.652687072753906
2007-12-14,12.528021812438965
2007-12-17,12.280656814575195
2007-12-18,12.41700267791748
2007-12-19,12.426736831665039
2007-12-20,12.857194900512695
2007-12-21,12.90783405303955
2007-12-24,13.026652336120605
2007-12-26,12.870830535888672
2007-12-27,12.66047191619873
2007-12-28,12.526074409484863
2007-12-31,12.512438774108887
2008-01-02,12.325454711914062
2008-01-03,12.214432716369629
2008-01-04,12.02549934387207
2008-01-07,12.097566604614258
2008-01-08,12.04302978515625
2008-01-09,12.070296287536621
2008-01-10,12.181319236755371
2008-01-11,11.822930335998535
2008-01-14,11.828774452209473
2008-01-15,11.113947868347168
2008-01-16,11.232757568359375
2008-01-17,10.903585433959961
2008-01-18,11.004870414733887
2008-01-22,11.158743858337402
2008-01-23,11.203542709350586
2008-01-24,11.182120323181152
2008-01-25,10.907480239868164
2008-01-28,11.158743858337402
2008-01-29,11.170430183410645
2008-01-30,11.569723129272461
2008-01-31,11.945643424987793
2008-02-01,12.17547607421875
2008-02-04,11.830721855163574
2008-02-05,11.647634506225586
2008-02-06,11.692431449890137
2008-02-07,11.83461856842041
2008-02-08,11.81124496459961
2008-02-11,11.815140724182129
2008-02-12,11.953431129455566
2008-02-13,12.183268547058105
2008-02-14,12.134577751159668
2008-02-15,12.132627487182617
2008-02-19,11.904739379882812
2008-02-20,11.920324325561523
2008-02-21,11.748912811279297
2008-02-22,11.801508903503418
2008-02-25,11.996284484863281
2008-02-26,12.194953918457031
2008-02-27,12.150156021118164
2008-02-28,12.08393669128418
2008-02-29,11.725541114807129
2008-03-03,11.704118728637695
2008-03-04,11.770341873168945
2008-03-05,11.844355583190918
2008-03-06,11.648841857910156
2008-03-07,11.386848449707031
2008-03-10,11.138544082641602
2008-03-11,11.324285507202148
2008-03-12,11.684033393859863
2008-03-13,11.932336807250977
2008-03-14,11.723133087158203
2008-03-17,11.586272239685059
2008-03-18,12.05746841430664
2008-03-19,12.088753700256348
2008-03-20,13.152361869812012
2008-03-24,13.506239891052246
2008-03-25,13.36742877960205
2008-03-26,12.956839561462402
2008-03-27,12.900142669677734
2008-03-28,12.87668228149414
2008-03-31,13.295083045959473
2008-04-01,13.602043151855469
2008-04-02,13.289220809936523
2008-04-03,13.471055030822754
2008-04-04,13.394798278808594
2008-04-07,13.066335678100586
2008-04-08,13.007674217224121
2008-04-09,12.990081787109375
2008-04-10,13.171911239624023
2008-04-11,13.038958549499512
2008-04-14,12.915783882141113
2008-04-15,12.86886215209961
2008-04-16,12.917743682861328
2008-04-17,13.207103729248047
2008-04-18,13.273580551147461
2008-04-21,13.416303634643555
2008-04-22,13.300950050354004
2008-04-23,13.212974548339844
2008-04-24,13.306818008422852
2008-04-25,13.439766883850098
2008-04-28,13.259895324707031
2008-04-29,13.340055465698242
2008-04-30,13.060469627380371
2008-05-01,13.25793743133545
2008-05-02,13.22861385345459
2008-05-05,13.095663070678711
2008-05-06,13.212974548339844
2008-05-07,13.050691604614258
2008-05-08,12.66943359375
2008-05-09,12.683122634887695
2008-05-12,12.77501106262207
2008-05-13,12.837579727172852
2008-05-14,13.185595512390137
2008-05-15,13.298991203308105
2008-05-16,13.203193664550781
2008-05-19,13.252067565917969
2008-05-20,13.10738754272461
2008-05-21,12.733954429626465
2008-05-22,12.710493087768555
2008-05-23,12.66357135772705
2008-05-27,12.907963752746582
2008-05-28,13.17386531829834
2008-05-29,13.371332168579102
2008-05-30,13.36742877960205
2008-06-02,13.126943588256836
2008-06-03,13.093704223632812
2008-06-04,13.283354759216309
2008-06-05,13.746344566345215
2008-06-06,13.326516151428223
2008-06-09,13.454031944274902
2008-06-10,13.43441390991211
2008-06-11,13.230384826660156
2008-06-12,13.100909233093262
2008-06-13,13.534466743469238
2008-06-16,13.414795875549316
2008-06-17,13.340245246887207
2008-06-18,13.316704750061035
2008-06-19,13.308857917785645
2008-06-20,13.091094970703125
2008-06-23,13.12445068359375
2008-06-24,12.941997528076172
2008-06-25,12.941997528076172
2008-06-26,11.672717094421387
2008-06-27,11.837506294250488
2008-06-30,11.694293975830078
2008-07-01,11.572662353515625
2008-07-02,11.396100997924805
2008-07-03,11.48045825958252
2008-07-07,11.076330184936523
2008-07-08,11.4412260055542
2008-07-09,11.172457695007324
2008-07-10,10.921346664428711
2008-07-11,11.037093162536621
2008-07-14,10.948813438415527
2008-07-15,11.307819366455078
2008-07-16,11.409836769104004
2008-07-17,11.48830795288086
2008-07-18,11.41768741607666
2008-07-21,11.282315254211426
2008-07-22,11.509885787963867
2008-07-23,11.613861083984375
2008-07-24,11.403949737548828
2008-07-25,11.411792755126953
2008-07-28,11.229351997375488
2008-07-29,11.586398124694824
2008-07-30,11.708025932312012
2008-07-31,11.511848449707031
2008-08-01,11.653097152709961
2008-08-04,11.727644920349121
2008-08-05,12.080769538879395
2008-08-06,12.200438499450684
2008-08-07,11.937561988830566
2008-08-08,12.34953784942627
2008-08-11,12.412317276000977
2008-08-12,12.182785034179688
2008-08-13,12.157279968261719
2008-08-14,12.163168907165527
2008-08-15,12.220060348510742
2008-08-18,12.094504356384277
2008-08-19,11.972869873046875
2008-08-20,11.900282859802246
2008-08-21,11.886558532714844
2008-08-22,11.988561630249023
2008-08-25,11.713908195495605
2008-08-26,11.558931350708008
2008-08-27,11.706067085266113
2008-08-28,12.010149002075195
2008-08-29,11.890478134155273
2008-09-02,12.002299308776855
2008-09-03,12.145508766174316
2008-09-04,11.763503074645996
2008-09-05,11.582341194152832
2008-09-08,11.879680633544922
2008-09-09,11.869830131530762
2008-09-10,11.789101600646973
2008-09-11,12.005703926086426
2008-09-12,12.192770957946777
2008-09-15,11.913155555725098
2008-09-16,12.04902172088623
2008-09-17,11.728057861328125
2008-09-18,12.728365898132324
2008-09-19,12.54327392578125
2008-09-22,12.434969902038574
2008-09-23,11.978137969970703
2008-09-24,11.6709566116333
2008-09-25,12.801225662231445
2008-09-26,13.348640441894531
2008-09-29,12.809101104736328
2008-09-30,13.17339038848877
2008-10-01,13.027679443359375
2008-10-02,12.553116798400879
2008-10-03,12.454665184020996
2008-10-06,12.039179801940918
2008-10-07,11.416935920715332
2008-10-08,10.967977523803711
2008-10-09,10.452068328857422
2008-10-10,10.737593650817871
2008-10-13,10.997514724731445
2008-10-14,11.247591972351074
2008-10-15,9.916470527648926
2008-10-16,11.021143913269043
2008-10-17,11.3184814453125
2008-10-20,11.765471458435059
2008-10-21,11.247591972351074
2008-10-22,10.337861061096191
2008-10-23,9.989326477050781
2008-10-24,9.410408020019531
2008-10-27,9.16623592376709
2008-10-28,10.322111129760742
2008-10-29,10.3339204788208
2008-10-30,10.989641189575195
2008-10-31,11.348020553588867
2008-11-03,10.995552062988281
2008-11-04,11.070371627807617
2008-11-05,10.392996788024902
2008-11-06,9.971604347229004
2008-11-07,9.72940444946289
2008-11-10,9.445856094360352
2008-11-11,8.992956161499023
2008-11-12,8.736971855163574
2008-11-13,9.621106147766113
2008-11-14,9.162304878234863
2008-11-17,9.11898136138916
2008-11-18,9.183960914611816
2008-11-19,8.63260555267334
2008-11-20,8.58731746673584
2008-11-21,9.42812728881836
2008-11-24,9.908594131469727
2008-11-25,9.705775260925293
2008-11-26,10.485546112060547
2008-11-28,10.485546112060547
2008-12-01,9.455697059631348
2008-12-02,9.847552299499512
2008-12-03,10.241374969482422
2008-12-04,10.28094482421875
2008-12-05,10.553998947143555
2008-12-08,11.11395263671875
2008-12-09,10.474849700927734
2008-12-10,9.992067337036133
2008-12-11,9.641855239868164
2008-12-12,9.768482208251953
2008-12-15,9.535004615783691
2008-12-16,9.821905136108398
2008-12-17,10.019762992858887
2008-12-18,10.425387382507324
2008-12-19,10.142444610595703
2008-12-22,9.715063095092773
2008-12-23,9.489496231079102
2008-12-24,9.720998764038086
2008-12-26,9.845650672912598
2008-12-29,9.683398246765137
2008-12-30,9.831794738769531
2008-12-31,10.0910005569458
2009-01-02,10.4985990524292
2009-01-05,10.573785781860352
2009-01-06,10.360095024108887
2009-01-07,9.98415470123291
2009-01-08,10.168167114257812
2009-01-09,9.815969467163086
2009-01-12,9.916881561279297
2009-01-13,9.794207572937012
2009-01-14,9.230294227600098
2009-01-15,9.291629791259766
2009-01-16,9.259976387023926
2009-01-20,8.733661651611328
2009-01-21,9.034416198730469
2009-01-22,9.02847671508789
2009-01-23,9.038370132446289
2009-01-26,9.03639030456543
2009-01-27,9.00473403930664
2009-01-28,9.418266296386719
2009-01-29,9.099706649780273
2009-01-30,8.953288078308105
2009-02-02,8.791043281555176
2009-02-03,9.16104507446289
2009-02-04,9.058159828186035
2009-02-05,9.339122772216797
2009-02-06,9.6319580078125
2009-02-09,9.451902389526367
2009-02-10,8.913714408874512
2009-02-11,8.767293930053711
2009-02-12,8.796977996826172
2009-02-13,8.593182563781738
2009-02-17,8.298362731933594
2009-02-18,8.610986709594727
2009-02-19,8.470503807067871
2009-02-20,8.494242668151855
2009-02-23,8.23306655883789
2009-02-24,8.496224403381348
2009-02-25,8.339911460876465
2009-02-26,8.118305206298828
2009-02-27,8.21723747253418
2009-03-02,7.867021560668945
2009-03-03,7.924404144287109
2009-03-04,8.419057846069336
2009-03-05,7.949341297149658
2009-03-06,7.949341297149658
2009-03-09,7.676669120788574
2009-03-10,8.281725883483887
2009-03-11,8.643970489501953
2009-03-12,8.87484073638916
2009-03-13,8.890765190124512
2009-03-16,8.739501953125
2009-03-17,9.038050651550293
2009-03-18,9.139552116394043
2009-03-19,9.254993438720703
2009-03-20,8.960424423217773
2009-03-23,9.477911949157715
2009-03-24,9.07586669921875
2009-03-25,9.229116439819336
2009-03-26,9.473932266235352
2009-03-27,9.322665214538574
2009-03-30,9.207225799560547
2009-03-31,9.332615852355957
2009-04-01,9.354510307312012
2009-04-02,10.049129486083984
2009-04-03,10.323797225952148
2009-04-06,10.204378128051758
2009-04-07,9.923745155334473
2009-04-08,9.999373435974121
2009-04-09,10.602445602416992
2009-04-13,10.572586059570312
2009-04-14,10.23025131225586
2009-04-15,10.371566772460938
2009-04-16,10.701955795288086
2009-04-17,10.869147300720215
2009-04-20,10.421327590942383
2009-04-21,10.602445602416992
2009-04-22,10.946765899658203
2009-04-23,10.825357437133789
2009-04-24,10.89302921295166
2009-04-27,10.773608207702637
2009-04-28,11.064196586608887
2009-04-29,10.540741920471191
2009-04-30,10.443215370178223
2009-05-01,10.532779693603516
2009-05-04,11.000510215759277
2009-05-05,10.946765899658203
2009-05-06,10.869147300720215
2009-05-07,10.564626693725586
2009-05-08,10.831330299377441
2009-05-11,10.576568603515625
2009-05-12,10.146657943725586
2009-05-13,9.856070518493652
2009-05-14,10.140687942504883
2009-05-15,9.901848793029785
2009-05-18,10.19044303894043
2009-05-19,10.357634544372559
2009-05-20,10.08893871307373
2009-05-21,10.220303535461426
2009-05-22,10.431270599365234
2009-05-26,10.781570434570312
2009-05-27,10.829341888427734
2009-05-28,10.96866226196289
2009-05-29,11.354783058166504
2009-06-01,11.79464340209961
2009-06-02,11.510028839111328
2009-06-03,11.5777006149292
2009-06-04,11.501738548278809
2009-06-05,11.65165901184082
2009-06-08,11.593690872192383
2009-06-09,11.72562026977539
2009-06-10,11.403796195983887
2009-06-11,11.317838668823242
2009-06-12,11.315841674804688
2009-06-15,11.181912422180176
2009-06-16,11.059982299804688
2009-06-17,10.920052528381348
2009-06-18,11.253878593444824
2009-06-19,11.333830833435059
2009-06-22,11.045987129211426
2009-06-23,10.70217227935791
2009-06-24,10.598235130310059
2009-06-25,10.250421524047852
2009-06-26,10.162467002868652
2009-06-29,10.344369888305664
2009-06-30,10.35036563873291
2009-07-01,10.478301048278809
2009-07-02,10.20644760131836
2009-07-06,10.376352310180664
2009-07-07,10.23642635345459
2009-07-08,10.296396255493164
2009-07-09,10.20644760131836
2009-07-10,10.254416465759277
2009-07-13,10.302389144897461
2009-07-14,10.374357223510742
2009-07-15,10.580244064331055
2009-07-16,10.63221263885498
2009-07-17,10.482295036315918
2009-07-20,10.560253143310547
2009-07-21,10.408337593078613
2009-07-22,10.30039119720459
2009-07-23,10.222434997558594
2009-07-24,10.428323745727539
2009-07-27,10.468304634094238
2009-07-28,10.576244354248047
2009-07-29,10.868083953857422
2009-07-30,11.211898803710938
2009-07-31,11.321836471557617
2009-08-03,11.317838668823242
2009-08-04,11.501738548278809
2009-08-05,11.397793769836426
2009-08-06,11.517733573913574
2009-08-07,11.607682228088379
2009-08-10,11.42178726196289
2009-08-11,11.351824760437012
2009-08-12,11.497742652893066
2009-08-13,11.555710792541504
2009-08-14,11.365813255310059
2009-08-17,11.081969261169434
2009-08-18,11.115948677062988
2009-08-19,11.34782600402832
2009-08-20,11.393797874450684
2009-08-21,11.123946189880371
2009-08-24,11.193907737731934
2009-08-25,11.02599811553955
2009-08-26,11.083968162536621
2009-08-27,11.359818458557129
2009-08-28,11.229889869689941
2009-08-31,11.071979522705078
2009-09-01,10.866086959838867
2009-09-02,10.656198501586914
2009-09-03,10.790760040283203
2009-09-04,10.891175270080566
2009-09-08,11.09401798248291
2009-09-09,11.116110801696777
2009-09-10,11.130168914794922
2009-09-11,11.043810844421387
2009-09-14,11.027743339538574
2009-09-15,10.983553886413574
2009-09-16,11.483635902404785
2009-09-17,11.666391372680664
2009-09-18,11.766806602478027
2009-09-21,11.758774757385254
2009-09-22,11.762792587280273
2009-09-23,11.708563804626465
2009-09-24,11.682458877563477
2009-09-25,11.776849746704102
2009-09-28,11.849143028259277
2009-09-29,12.068058967590332
2009-09-30,12.993897438049316
2009-10-01,12.552063941955566
2009-10-02,12.455665588378906
2009-10-05,12.608298301696777
2009-10-06,12.670555114746094
2009-10-07,12.736831665039062
2009-10-08,12.857336044311523
2009-10-09,12.77097225189209
2009-10-12,12.702692031860352
2009-10-13,12.789048194885254
2009-10-14,13.034064292907715
2009-10-15,13.046114921569824
2009-10-16,13.07422924041748
2009-10-19,13.273054122924805
2009-10-20,13.072221755981445
2009-10-21,13.003937721252441
2009-10-22,13.092305183410645
2009-10-23,12.88745403289795
2009-10-26,12.803112983703613
2009-10-27,12.871389389038086
2009-10-28,12.566123962402344
2009-10-29,12.795071601867676
2009-10-30,12.487801551818848
2009-11-02,12.552063941955566
2009-11-03,12.584199905395508
2009-11-04,12.598258018493652
2009-11-05,13.005948066711426
2009-11-06,12.965780258178711
2009-11-09,13.118413925170898
2009-11-10,12.94770622253418
2009-11-11,13.040099143981934
2009-11-12,12.871389389038086
2009-11-13,12.937663078308105
2009-11-16,13.275064468383789
2009-11-17,13.046114921569824
2009-11-18,12.937663078308105
2009-11-19,12.764945030212402
2009-11-20,12.837247848510742
2009-11-23,12.951722145080566
2009-11-24,12.957744598388672
2009-11-25,13.194731712341309
2009-11-27,13.064188957214355
2009-11-30,13.032054901123047
2009-12-01,13.134478569030762
2009-12-02,13.124439239501953
2009-12-03,13.041754722595215
2009-12-04,12.96713924407959
2009-12-07,13.01553726196289
2009-12-08,12.811854362487793
2009-12-09,12.49322509765625
2009-12-10,12.6444730758667
2009-12-11,12.878408432006836
2009-12-14,12.9389066696167
2009-12-15,12.977225303649902
2009-12-16,12.916722297668457
2009-12-17,12.755390167236328
2009-12-18,12.991339683532715
2009-12-21,13.084107398986816
2009-12-22,13.12846851348877
2009-12-23,13.197037696838379
2009-12-24,13.158722877502441
2009-12-28,13.209136962890625
2009-12-29,13.35231876373291
2009-12-30,13.338208198547363
2009-12-31,13.324090003967285
2010-01-04,13.178885459899902
2010-01-05,13.231319427490234
2010-01-06,13.150654792785645
2010-01-07,13.279725074768066
2010-01-08,13.253508567810059
2010-01-11,13.090160369873047
2010-01-12,13.07200813293457
2010-01-13,13.18896770477295
2010-01-14,13.106292724609375
2010-01-15,12.985291481018066
2010-01-19,13.049822807312012
2010-01-20,12.942937850952148
2010-01-21,12.834038734436035
