Date,ALL
2002-08-21,21.291913986206055
2002-08-22,21.752342224121094
2002-08-23,21.533355712890625
2002-08-26,21.701812744140625
2002-08-27,21.314374923706055
2002-08-28,20.924787521362305
2002-08-29,21.1280517578125
2002-08-30,21.015127182006836
2002-09-03,20.563430786132812
2002-09-04,20.890913009643555
2002-09-05,20.936080932617188
2002-09-06,21.032068252563477
2002-09-09,21.173221588134766
2002-09-10,21.116750717163086
2002-09-11,21.077228546142578
2002-09-12,20.969961166381836
2002-09-13,21.17886734008789
2002-09-16,20.947370529174805
2002-09-17,20.873964309692383
2002-09-18,20.851390838623047
2002-09-19,20.50132942199707
2002-09-20,20.162551879882812
2002-09-23,20.18512535095215
2002-09-24,19.620515823364258
2002-09-25,19.897180557250977
2002-09-26,20.399688720703125
2002-09-27,20.04962921142578
2002-09-30,20.07221031188965
2002-10-01,20.433570861816406
2002-10-02,19.699565887451172
2002-10-03,19.761669158935547
2002-10-04,19.609222412109375
2002-10-07,19.25351333618164
2002-10-08,19.530179977416992
2002-10-09,18.863933563232422
2002-10-10,19.761669158935547
2002-10-11,20.410985946655273
2002-10-14,20.382755279541016
2002-10-15,20.98125648498535
2002-10-16,21.212736129760742
2002-10-17,22.511363983154297
2002-10-18,22.833206176757812
2002-10-21,23.31877326965332
2002-10-22,23.149385452270508
2002-10-23,23.330074310302734
2002-10-24,22.697696685791016
2002-10-25,22.838851928710938
2002-10-28,22.708980560302734
2002-10-29,22.30246353149414
2002-10-30,22.579124450683594
2002-10-31,22.46055030822754
2002-11-01,22.217756271362305
2002-11-04,22.15001106262207
2002-11-05,21.82818031311035
2002-11-06,22.358930587768555
2002-11-07,22.240341186523438
2002-11-08,22.584760665893555
2002-11-11,22.325040817260742
2002-11-12,22.133073806762695
2002-11-13,22.31376075744629
2002-11-14,22.155662536621094
2002-11-15,22.556528091430664
2002-11-18,22.545251846313477
2002-11-19,22.754159927368164
2002-11-20,22.618650436401367
2002-11-21,22.161306381225586
2002-11-22,22.200830459594727
2002-11-25,22.15001106262207
2002-11-26,21.78103256225586
2002-11-27,22.12163543701172
2002-11-29,22.155691146850586
2002-12-02,22.02513313293457
2002-12-03,22.115949630737305
2002-12-04,21.939977645874023
2002-12-05,21.764005661010742
2002-12-06,21.62209129333496
2002-12-09,21.485849380493164
2002-12-10,21.826448440551758
2002-12-11,21.917278289794922
2002-12-12,21.701547622680664
2002-12-13,21.605056762695312
2002-12-16,21.843477249145508
2002-12-17,21.65614891052246
2002-12-18,21.559648513793945
2002-12-19,21.542617797851562
2002-12-20,21.707237243652344
2002-12-23,21.605056762695312
2002-12-24,21.559648513793945
2002-12-26,21.627765655517578
2002-12-27,21.309873580932617
2002-12-30,21.173635482788086
2002-12-31,20.997671127319336
2003-01-02,21.548294067382812
2003-01-03,21.588029861450195
2003-01-06,21.849157333374023
2003-01-07,21.474498748779297
2003-01-08,21.3382568359375
2003-01-09,21.627765655517578
2003-01-10,21.65614891052246
2003-01-13,21.63912010192871
2003-01-14,21.809415817260742
2003-01-15,21.29852294921875
2003-01-16,21.253128051757812
2003-01-17,21.29852294921875
2003-01-21,20.91819190979004
2003-01-22,20.58894920349121
2003-01-23,20.185914993286133
2003-01-24,19.464990615844727
2003-01-27,19.49904441833496
2003-01-28,19.550138473510742
2003-01-29,19.612571716308594
2003-01-30,19.686376571655273
2003-01-31,19.975881576538086
2003-02-03,19.970203399658203
2003-02-04,19.578527450561523
2003-02-05,19.521757125854492
2003-02-06,18.176406860351562
2003-02-07,17.835813522338867
2003-02-10,18.06854820251465
2003-02-11,17.881223678588867
2003-02-12,17.63144874572754
2003-02-13,17.99475860595703
2003-02-14,18.204782485961914
2003-02-18,17.98908233642578
2003-02-19,17.85283851623535
2003-02-20,17.8585205078125
2003-02-21,18.272907257080078
2003-02-24,18.074228286743164
2003-02-25,18.329681396484375
2003-02-26,18.009504318237305
2003-02-27,18.129560470581055
2003-02-28,18.083829879760742
2003-03-03,18.226760864257812
2003-03-04,18.19246482849121
2003-03-05,18.39828109741211
2003-03-06,18.226760864257812
2003-03-07,18.369693756103516
2003-03-10,17.872295379638672
2003-03-11,17.643600463867188
2003-03-12,17.540693283081055
2003-03-13,18.129560470581055
2003-03-14,18.23819923400879
2003-03-17,18.832792282104492
2003-03-18,18.975732803344727
2003-03-19,18.975732803344727
2003-03-20,19.141529083251953
2003-03-21,19.33020782470703
2003-03-24,18.77562713623047
2003-03-25,18.809926986694336
2003-03-26,18.741323471069336
2003-03-27,18.832792282104492
2003-03-28,18.867103576660156
2003-03-31,18.96429443359375
2003-04-01,19.547462463378906
2003-04-02,19.833328247070312
2003-04-03,19.833328247070312
2003-04-04,20.102031707763672
2003-04-07,20.096317291259766
2003-04-08,20.13633918762207
2003-04-09,20.2049503326416
2003-04-10,20.13633918762207
2003-04-11,20.06772804260254
2003-04-14,20.57657241821289
2003-04-15,20.54798126220703
2003-04-16,20.92534065246582
2003-04-17,21.422731399536133
2003-04-21,21.314096450805664
2003-04-22,21.83437728881836
2003-04-23,21.960161209106445
2003-04-24,21.502782821655273
2003-04-25,21.468475341796875
2003-04-28,21.725746154785156
2003-04-29,21.38271713256836
2003-04-30,21.60569190979004
2003-05-01,21.83437728881836
2003-05-02,21.92585563659668
2003-05-05,21.760055541992188
2003-05-06,21.154024124145508
2003-05-07,21.096845626831055
2003-05-08,20.725223541259766
2003-05-09,20.76524543762207
2003-05-12,20.84528350830078
2003-05-13,20.79954719543457
2003-05-14,20.86244010925293
2003-05-15,20.91388511657715
2003-05-16,20.993942260742188
2003-05-19,20.679481506347656
2003-05-20,20.387901306152344
2003-05-21,20.239255905151367
2003-05-22,20.050580978393555
2003-05-23,19.999126434326172
2003-05-27,20.182071685791016
2003-05-28,20.348966598510742
2003-05-29,20.141796112060547
2003-05-30,20.711519241333008
2003-06-02,20.740297317504883
2003-06-03,20.642467498779297
2003-06-04,20.72303581237793
2003-06-05,20.57340431213379
2003-06-06,20.751800537109375
2003-06-09,20.366228103637695
2003-06-10,20.28566551208496
2003-06-11,20.348966598510742
2003-06-12,20.63095474243164
2003-06-13,20.746055603027344
2003-06-16,21.29275894165039
2003-06-17,21.24671745300293
2003-06-18,21.079830169677734
2003-06-19,20.832380294799805
2003-06-20,21.033782958984375
2003-06-23,20.826614379882812
2003-06-24,21.045291900634766
2003-06-25,21.005020141601562
2003-06-26,21.10284996032715
2003-06-27,20.889923095703125
2003-06-30,20.51586151123047
2003-07-01,21.26397132873535
2003-07-02,21.724353790283203
2003-07-03,21.638044357299805
2003-07-07,21.885496139526367
2003-07-08,22.01210594177246
2003-07-09,22.109935760498047
2003-07-10,21.615022659301758
2003-07-11,21.735883712768555
2003-07-14,21.753137588500977
2003-07-15,21.684083938598633
2003-07-16,21.58049964904785
2003-07-17,22.58182716369629
2003-07-18,22.610612869262695
2003-07-21,22.33437728881836
2003-07-22,22.219280242919922
2003-07-23,22.023611068725586
2003-07-24,22.05814552307129
2003-07-25,22.443716049194336
2003-07-28,22.069652557373047
2003-07-29,21.95454978942871
2003-07-30,22.000591278076172
2003-07-31,21.885496139526367
2003-08-01,21.615022659301758
2003-08-04,21.154638290405273
2003-08-05,20.924449920654297
2003-08-06,20.970489501953125
2003-08-07,21.14888572692871
2003-08-08,21.160402297973633
2003-08-11,20.746055603027344
2003-08-12,20.69425392150879
2003-08-13,20.653987884521484
2003-08-14,20.797842025756836
2003-08-15,20.832380294799805
2003-08-18,20.820863723754883
2003-08-19,20.728788375854492
2003-08-20,20.901432037353516
2003-08-21,21.18341827392578
2003-08-22,20.87265396118164
2003-08-25,20.751800537109375
2003-08-26,20.769071578979492
2003-08-27,20.566360473632812
2003-08-28,20.595314025878906
2003-08-29,20.705364227294922
2003-09-02,20.9486083984375
2003-09-03,21.191862106323242
2003-09-04,21.31348991394043
2003-09-05,21.31348991394043
2003-09-08,21.481460571289062
2003-09-09,21.382986068725586
2003-09-10,21.4409122467041
2003-09-11,21.180273056030273
2003-09-12,20.84435272216797
2003-09-15,20.595314025878906
2003-09-16,21.34824562072754
2003-09-17,21.104990005493164
2003-09-18,21.400352478027344
2003-09-19,21.707321166992188
