Date,RF
2006-05-16,19.571184158325195
2006-05-17,19.414257049560547
2006-05-18,19.24652671813965
2006-05-19,19.349340438842773
2006-05-22,19.360153198242188
2006-05-23,19.28980827331543
2006-05-24,19.22488021850586
2006-05-25,18.63509750366211
2006-05-26,18.602630615234375
2006-05-30,18.27798080444336
2006-05-31,18.315853118896484
2006-06-01,18.56475830078125
2006-06-02,18.580984115600586
2006-06-05,18.364545822143555
2006-06-06,18.305030822753906
2006-06-07,18.397022247314453
2006-06-08,18.434900283813477
2006-06-09,18.451122283935547
2006-06-12,18.35373306274414
2006-06-13,18.213043212890625
2006-06-14,18.00202178955078
2006-06-15,18.272567749023438
2006-06-16,18.272567749023438
2006-06-19,18.148113250732422
2006-06-20,18.1751708984375
2006-06-21,18.142702102661133
2006-06-22,18.05613136291504
2006-06-23,17.796403884887695
2006-06-26,17.877573013305664
2006-06-27,17.688186645507812
2006-06-28,17.818052291870117
2006-06-29,18.034486770629883
2006-06-30,17.920856475830078
2006-07-03,18.18058204650879
2006-07-05,17.953327178955078
2006-07-06,17.9749698638916
2006-07-07,18.007434844970703
2006-07-10,18.04530143737793
2006-07-11,18.11564826965332
2006-07-12,17.7098331451416
2006-07-13,17.558330535888672
2006-07-14,18.467355728149414
2006-07-17,19.165361404418945
2006-07-18,19.197830200195312
2006-07-19,19.603641510009766
2006-07-20,19.435911178588867
2006-07-21,19.38180160522461
2006-07-24,19.630693435668945
2006-07-25,19.603641510009766
2006-07-26,19.895830154418945
2006-07-27,19.625286102294922
2006-07-28,19.980432510375977
2006-07-31,19.827442169189453
2006-08-01,19.985883712768555
2006-08-02,20.07330894470215
2006-08-03,20.12794303894043
2006-08-04,20.237207412719727
2006-08-07,20.12248420715332
2006-08-08,19.882078170776367
2006-08-09,19.805583953857422
2006-08-10,19.969497680664062
2006-08-11,19.914871215820312
2006-08-14,19.701784133911133
2006-08-15,20.089691162109375
2006-08-16,20.100618362426758
2006-08-17,20.138866424560547
2006-08-18,20.062376022338867
2006-08-21,20.018672943115234
2006-08-22,20.160722732543945
2006-08-23,20.111543655395508
2006-08-24,20.237207412719727
2006-08-25,20.040517807006836
2006-08-28,19.88753890991211
2006-08-29,19.740032196044922
2006-08-30,19.729095458984375
2006-08-31,19.663541793823242
2006-09-01,19.740032196044922
2006-09-05,19.805583953857422
2006-09-06,19.832904815673828
2006-09-07,19.70723533630371
2006-09-08,19.750951766967773
2006-09-11,19.740032196044922
2006-09-12,19.882078170776367
2006-09-13,20.018672943115234
2006-09-14,20.11701011657715
2006-09-15,20.209896087646484
2006-09-18,20.01319694519043
2006-09-19,19.93671417236328
2006-09-20,20.040517807006836
2006-09-21,19.903940200805664
2006-09-22,19.811050415039062
2006-09-25,19.93671417236328
2006-09-26,20.23175048828125
2006-09-27,20.22628402709961
2006-09-28,20.27545928955078
2006-09-29,20.100618362426758
2006-10-02,20.067840576171875
2006-10-03,20.18804359436035
2006-10-04,20.466690063476562
2006-10-05,20.657909393310547
2006-10-06,20.69615936279297
2006-10-09,20.60874366760254
2006-10-10,20.619670867919922
2006-10-11,20.69069480895996
2006-10-12,20.761722564697266
2006-10-13,21.2370548248291
2006-10-16,21.116853713989258
2006-10-17,21.13324737548828
2006-10-18,20.95294189453125
2006-10-19,20.79450035095215
2006-10-20,20.72893714904785
2006-10-23,20.767183303833008
2006-10-24,20.805423736572266
2006-10-25,20.750783920288086
2006-10-26,20.832744598388672
2006-10-27,20.72893714904785
2006-10-30,20.88886070251465
2006-10-31,20.927461624145508
2006-11-01,20.828205108642578
2006-11-02,20.60210418701172
2006-11-03,20.480775833129883
2006-11-06,20.76753807067871
2006-11-07,20.74547576904297
2006-11-08,20.59658432006836
2006-11-09,20.519384384155273
2006-11-10,20.563507080078125
2006-11-13,20.414609909057617
2006-11-14,20.398067474365234
2006-11-15,20.249170303344727
2006-11-16,20.436670303344727
2006-11-17,20.420127868652344
2006-11-20,20.409093856811523
2006-11-21,20.149913787841797
2006-11-22,20.293296813964844
2006-11-24,20.287778854370117
2006-11-27,20.034109115600586
2006-11-28,20.160940170288086
2006-11-29,20.32637596130371
2006-11-30,20.21057891845703
2006-12-01,20.27674674987793
2006-12-04,20.320859909057617
2006-12-05,20.29880714416504
2006-12-06,20.271236419677734
2006-12-07,20.238155364990234
2006-12-08,20.2436580657959
2006-12-11,20.122344970703125
2006-12-12,20.249170303344727
2006-12-13,20.4311580657959
2006-12-14,20.607608795166016
2006-12-15,20.55799102783203
2006-12-18,20.651731491088867
2006-12-19,20.679567337036133
2006-12-20,20.668437957763672
2006-12-21,20.718547821044922
2006-12-22,20.729690551757812
2006-12-26,20.902297973632812
2006-12-27,21.074901580810547
2006-12-28,20.941268920898438
2006-12-29,20.8243408203125
2007-01-03,21.16956901550293
2007-01-04,21.069326400756836
2007-01-05,20.70741844177246
2007-01-08,20.57377815246582
2007-01-09,20.63503074645996
2007-01-10,20.696279525756836
2007-01-11,20.763097763061523
2007-01-12,20.63503074645996
2007-01-16,20.545948028564453
2007-01-17,20.440147399902344
2007-01-18,20.729690551757812
2007-01-19,20.306520462036133
2007-01-22,20.18401527404785
2007-01-23,20.01697540283203
2007-01-24,20.167314529418945
2007-01-25,20.0615177154541
2007-01-26,20.11720848083496
2007-01-29,20.21186065673828
2007-01-30,20.15618324279785
2007-01-31,20.189586639404297
2007-02-01,20.161752700805664
2007-02-02,20.295381546020508
2007-02-05,20.479127883911133
2007-02-06,20.646163940429688
2007-02-07,20.7519588470459
2007-02-08,20.813213348388672
2007-02-09,20.6517333984375
2007-02-12,20.640600204467773
2007-02-13,20.785364151000977
2007-02-14,20.796497344970703
2007-02-15,20.740821838378906
2007-02-16,20.829910278320312
2007-02-20,20.924570083618164
2007-02-21,20.740821838378906
2007-02-22,20.84661102294922
2007-02-23,20.62946128845215
2007-02-26,20.417877197265625
2007-02-27,19.77198600769043
2007-02-28,19.94459342956543
2007-03-01,19.844369888305664
2007-03-02,19.682905197143555
2007-03-05,19.309843063354492
2007-03-06,19.849929809570312
2007-03-07,19.560405731201172
2007-03-08,19.710744857788086
2007-03-09,19.822097778320312
2007-03-12,19.849929809570312
2007-03-13,19.148365020751953
2007-03-14,19.35995864868164
2007-03-15,19.483736038208008
2007-03-16,19.43872833251953
2007-03-19,19.686275482177734
2007-03-20,19.90570831298828
2007-03-21,20.42894744873047
2007-03-22,20.338926315307617
2007-03-23,20.327682495117188
2007-03-26,20.282663345336914
2007-03-27,20.10824966430664
2007-03-28,19.66377830505371
2007-03-29,20.018234252929688
2007-03-30,19.900074005126953
2007-04-02,19.55124282836914
2007-04-03,19.87757682800293
2007-04-04,19.860692977905273
2007-04-05,19.84944725036621
2007-04-09,19.545623779296875
2007-04-10,19.59063720703125
2007-04-11,19.33745002746582
2007-04-12,19.314943313598633
2007-04-13,19.51186180114746
2007-04-16,19.46685791015625
2007-04-17,19.25868797302246
2007-04-18,19.703163146972656
2007-04-19,19.652530670166016
2007-04-20,19.990097045898438
2007-04-23,19.855064392089844
2007-04-24,19.731290817260742
2007-04-25,19.967594146728516
2007-04-26,19.91695785522461
2007-04-27,19.87757682800293
2007-04-30,19.742542266845703
2007-05-01,19.742542266845703
2007-05-02,19.697526931762695
2007-05-03,20.158889770507812
2007-05-04,20.181396484375
2007-05-07,20.299545288085938
2007-05-08,20.119503021240234
2007-05-09,20.36705780029297
2007-05-10,20.10262107849121
2007-05-11,20.355798721313477
2007-05-14,20.17013931274414
2007-05-15,20.226402282714844
2007-05-16,20.440200805664062
2007-05-17,20.39518165588379
2007-05-18,20.530216217041016
2007-05-21,20.41206932067871
2007-05-22,20.2432804107666
2007-05-23,20.0632381439209
2007-05-24,19.984477996826172
2007-05-25,20.192646026611328
2007-05-29,20.085742950439453
2007-05-30,20.057613372802734
2007-05-31,20.068862915039062
2007-06-01,20.203908920288086
2007-06-04,20.08011817932129
2007-06-05,19.855064392089844
2007-06-06,19.66377830505371
2007-06-07,19.35433006286621
2007-06-08,19.410585403442383
2007-06-11,19.43309783935547
2007-06-12,19.118030548095703
2007-06-13,19.32056999206543
2007-06-14,19.434289932250977
2007-06-15,19.61623764038086
2007-06-18,19.553686141967773
2007-06-19,19.548006057739258
2007-06-20,19.411550521850586
2007-06-21,19.38880157470703
2007-06-22,19.059024810791016
2007-06-25,18.905508041381836
2007-06-26,18.95667266845703
2007-06-27,19.087448120117188
2007-06-28,19.076082229614258
2007-06-29,18.820209503173828
2007-07-02,19.2694034576416
2007-07-03,19.37175178527832
2007-07-05,19.263713836669922
2007-07-06,19.189794540405273
2007-07-09,19.104515075683594
2007-07-10,18.751983642578125
2007-07-11,18.774730682373047
2007-07-12,19.297828674316406
2007-07-13,19.360368728637695
2007-07-16,19.45134735107422
2007-07-17,19.087448120117188
2007-07-18,18.911184310913086
2007-07-19,18.808847427368164
2007-07-20,18.54729652404785
2007-07-23,18.462011337280273
2007-07-24,18.001453399658203
2007-07-25,18.172025680541992
2007-07-26,17.63755989074707
2007-07-27,17.216800689697266
2007-07-30,17.52952766418457
2007-07-31,17.09739112854004
2007-08-01,17.40443229675293
2007-08-02,17.37600326538086
2007-08-03,16.540185928344727
2007-08-06,17.421483993530273
2007-08-07,17.671672821044922
2007-08-08,18.018510818481445
2007-08-09,17.108774185180664
2007-08-10,17.449918746948242
2007-08-13,17.296401977539062
2007-08-14,16.778987884521484
2007-08-15,16.53449821472168
2007-08-16,17.358943939208984
2007-08-17,18.228891372680664
2007-08-20,18.376720428466797
2007-08-21,18.450634002685547
2007-08-22,18.649639129638672
2007-08-23,18.535921096801758
2007-08-24,18.58140754699707
2007-08-27,18.194759368896484
2007-08-28,17.557960510253906
2007-08-29,17.876365661621094
2007-08-30,17.796764373779297
2007-08-31,17.796764373779297
2007-09-04,17.78539276123047
2007-09-05,17.455608367919922
2007-09-06,17.52384376525879
2007-09-07,17.296401977539062
2007-09-10,17.205434799194336
2007-09-11,17.52384376525879
2007-09-12,17.512475967407227
2007-09-13,17.754100799560547
2007-09-14,17.696569442749023
2007-09-17,17.72532844543457
2007-09-18,18.49049186706543
2007-09-19,18.46173095703125
2007-09-20,18.05901527404785
2007-09-21,17.5527400970459
2007-09-24,17.29384994506836
2007-09-25,16.96017074584961
2007-09-26,17.011947631835938
2007-09-27,17.213306427001953
2007-09-28,16.96017074584961
2007-10-01,17.431922912597656
2007-10-02,17.581504821777344
2007-10-03,17.667802810668945
2007-10-04,17.685060501098633
2007-10-05,17.840391159057617
2007-10-08,17.713825225830078
2007-10-09,17.8173828125
2007-10-10,17.408910751342773
2007-10-11,17.201799392700195
2007-10-12,17.006183624267578
2007-10-15,16.75880241394043
2007-10-16,16.413619995117188
2007-10-17,16.14322280883789
2007-10-18,15.498870849609375
2007-10-19,15.188201904296875
2007-10-22,15.337789535522461
2007-10-23,15.337789535522461
2007-10-24,15.130683898925781
2007-10-25,15.2169771194458
2007-10-26,15.544900894165039
2007-10-29,15.527645111083984
2007-10-30,15.498870849609375
2007-10-31,15.602429389953613
2007-11-01,14.866039276123047
2007-11-02,14.52085018157959
2007-11-05,14.417291641235352
2007-11-06,14.6646728515625
2007-11-07,13.767191886901855
2007-11-08,14.169906616210938
2007-11-09,14.40003776550293
2007-11-12,14.509345054626465
2007-11-13,15.239984512329102
2007-11-14,14.681937217712402
2007-11-15,14.198670387268066
2007-11-16,13.99156379699707
2007-11-19,13.675142288208008
2007-11-20,13.554323196411133
2007-11-21,13.531311988830566
2007-11-23,13.934035301208496
2007-11-26,13.237906455993652
2007-11-27,14.135391235351562
2007-11-28,14.894798278808594
2007-11-29,14.62440299987793
2007-11-30,15.205476760864258
2007-12-03,14.940825462341309
2007-12-04,14.727959632873535
2007-12-05,15.211224555969238
2007-12-06,15.458606719970703
2007-12-07,15.211224555969238
2007-12-10,15.729002952575684
2007-12-11,14.635910987854004
2007-12-12,14.181415557861328
2007-12-13,14.054851531982422
2007-12-14,13.807467460632324
2007-12-17,13.965299606323242
2007-12-18,14.070525169372559
2007-12-19,13.86007022857666
2007-12-20,13.88346004486084
2007-12-21,14.263419151306152
2007-12-24,14.473873138427734
2007-12-26,14.310184478759766
2007-12-27,14.082204818725586
2007-12-28,13.789923667907715
2007-12-31,13.825004577636719
2008-01-02,13.608712196350098
2008-01-03,13.608712196350098
2008-01-04,12.158981323242188
2008-01-07,12.188210487365723
2008-01-08,11.399043083190918
2008-01-09,11.445818901062012
2008-01-10,11.726405143737793
2008-01-11,11.966075897216797
2008-01-14,11.93100357055664
2008-01-15,11.89008903503418
2008-01-16,12.369434356689453
2008-01-17,11.439972877502441
2008-01-18,11.217838287353516
2008-01-22,11.767330169677734
2008-01-23,12.766934394836426
2008-01-24,13.135209083557129
2008-01-25,13.32227611541748
2008-01-28,13.90683364868164
2008-01-29,14.573243141174316
2008-01-30,14.228352546691895
2008-01-31,14.713541984558105
2008-02-01,15.040902137756348
2008-02-04,14.672616958618164
2008-02-05,14.169890403747559
2008-02-06,13.848381996154785
2008-02-07,14.146515846252441
2008-02-08,13.567787170410156
2008-02-11,13.45088005065918
2008-02-12,13.86007022857666
2008-02-13,13.789923667907715
2008-02-14,13.339811325073242
2008-02-15,13.404108047485352
2008-02-19,13.158594131469727
2008-02-20,13.579479217529297
2008-02-21,13.141054153442383
2008-02-22,13.509337425231934
2008-02-25,13.509337425231934
2008-02-26,13.556100845336914
2008-02-27,13.573633193969727
2008-02-28,12.825390815734863
2008-02-29,12.392813682556152
2008-03-03,12.036225318908691
2008-03-04,12.164826393127441
2008-03-05,12.240824699401855
2008-03-06,11.67379379272461
2008-03-07,11.901776313781738
2008-03-10,11.667951583862305
2008-03-11,12.813695907592773
2008-03-12,12.492186546325684
2008-03-13,12.574028968811035
2008-03-14,12.050354957580566
2008-03-17,11.604045867919922
2008-03-18,11.90754222869873
2008-03-19,12.139618873596191
2008-03-20,12.925119400024414
2008-03-24,13.175057411193848
2008-03-25,13.15125846862793
2008-03-26,12.60378360748291
2008-03-27,12.240784645080566
2008-03-28,11.693305015563965
2008-03-31,11.75282096862793
2008-04-01,12.76445484161377
2008-04-02,12.919177055358887
2008-04-03,12.978680610656738
2008-04-04,12.443113327026367
2008-04-07,12.58593463897705
2008-04-08,12.211033821105957
2008-04-09,12.00870132446289
2008-04-10,11.877787590026855
2008-04-11,11.764720916748047
2008-04-14,11.044673919677734
2008-04-15,11.972997665405273
2008-04-16,12.08011245727539
2008-04-17,12.907272338867188
2008-04-18,12.853718757629395
2008-04-21,12.49071979522705
2008-04-22,12.38955020904541
2008-04-23,12.15747356414795
2008-04-24,13.00843620300293
2008-04-25,13.222661018371582
2008-04-28,13.258366584777832
2008-04-29,13.30002498626709
2008-04-30,13.044139862060547
2008-05-01,13.710631370544434
2008-05-02,13.966514587402344
2008-05-05,13.62136459350586
2008-05-06,13.603515625
2008-05-07,13.038191795349121
2008-05-08,12.770408630371094
2008-05-09,12.597830772399902
2008-05-12,12.937026023864746
2008-05-13,12.752549171447754
2008-05-14,12.597830772399902
2008-05-15,12.687097549438477
2008-05-16,12.002753257751465
2008-05-19,11.72901725769043
2008-05-20,11.740915298461914
2008-05-21,11.246999740600586
2008-05-22,11.389822006225586
2008-05-23,11.104179382324219
2008-05-27,11.330310821533203
2008-05-28,10.759035110473633
2008-05-29,11.050621032714844
2008-05-30,10.604314804077148
2008-06-02,10.288925170898438
2008-06-03,9.92592716217041
2008-06-04,9.777154922485352
2008-06-05,9.842613220214844
2008-06-06,9.193976402282715
2008-06-09,8.533438682556152
2008-06-10,8.569144248962402
2008-06-11,8.146636962890625
2008-06-12,8.027619361877441
2008-06-13,8.131717681884766
2008-06-16,8.419510841369629
2008-06-17,7.794939041137695
2008-06-18,6.980539798736572
2008-06-19,6.845828533172607
2008-06-20,6.870320796966553
2008-06-23,6.656006336212158
2008-06-24,6.956047058105469
2008-06-25,7.090757846832275
2008-06-26,6.821333408355713
2008-06-27,6.600895881652832
2008-06-30,6.68049955368042
2008-07-01,7.096885681152344
2008-07-02,6.484555244445801
2008-07-03,6.313102722167969
2008-07-07,5.902843952178955
2008-07-08,6.7049946784973145
2008-07-09,5.878350734710693
2008-07-10,5.804871559143066
2008-07-11,5.229282379150391
2008-07-14,4.365899085998535
2008-07-15,4.2128167152404785
2008-07-16,4.904748439788818
2008-07-17,5.994693756103516
2008-07-18,6.190639495849609
2008-07-21,6.3682122230529785
2008-07-22,6.980539798736572
2008-07-23,7.225471496582031
2008-07-24,6.221256732940674
2008-07-25,5.559937953948975
2008-07-28,5.315008163452148
2008-07-29,5.829362392425537
2008-07-30,5.964076519012451
2008-07-31,5.804871559143066
2008-08-01,5.835486888885498
2008-08-04,5.749761581420898
2008-08-05,6.080419063568115
2008-08-06,6.209007263183594
2008-08-07,5.798749923706055
2008-08-08,5.902843952178955
2008-08-11,6.11103630065918
2008-08-12,5.547693252563477
2008-08-13,5.119062900543213
2008-08-14,5.437473297119141
2008-08-15,5.572183609008789
2008-08-18,5.174172401428223
2008-08-19,5.076200008392334
2008-08-20,5.235404968261719
2008-08-21,4.990475654602051
2008-08-22,5.192541122436523
2008-08-25,5.008841514587402
2008-08-26,5.119062900543213
2008-08-27,5.1864190101623535
2008-08-28,5.461967945098877
2008-08-29,5.676281452178955
2008-09-02,6.766225814819336
2008-09-03,6.7356109619140625
2008-09-04,6.429445266723633
2008-09-05,6.790719509124756
2008-09-08,7.494897365570068
2008-09-09,7.072391510009766
2008-09-10,6.882568836212158
2008-09-11,6.80908727645874
2008-09-12,7.158114433288574
2008-09-15,6.8678388595581055
2008-09-16,7.250756740570068
2008-09-17,6.713438034057617
2008-09-18,9.01712703704834
2008-09-19,12.22870922088623
2008-09-22,9.634739875793457
2008-09-23,8.473627090454102
2008-09-24,8.041298866271973
2008-09-25,8.553919792175293
2008-09-26,8.646556854248047
2008-09-29,5.0952935218811035
2008-09-30,5.9290690422058105
2008-10-01,6.454039096832275
2008-10-02,7.3186936378479
2008-10-03,8.350110054016113
2008-10-06,7.491630554199219
2008-10-07,6.571384906768799
2008-10-08,6.021708965301514
2008-10-09,4.693846225738525
2008-10-10,5.644966125488281
2008-10-13,5.459683895111084
2008-10-14,7.0222392082214355
2008-10-15,7.207526206970215
2008-10-16,7.077826023101807
2008-10-17,6.651675701141357
2008-10-20,6.571384906768799
2008-10-21,6.972831726074219
2008-10-22,6.626973628997803
2008-10-23,6.046417236328125
2008-10-24,5.521445274353027
2008-10-27,6.145232200622559
2008-10-28,7.164295196533203
2008-10-29,7.016063690185547
2008-10-30,6.701082229614258
2008-10-31,6.84930944442749
2008-11-03,7.269284248352051
2008-11-04,7.726317405700684
2008-11-05,7.096354007720947
2008-11-06,6.565207481384277
2008-11-07,6.7690205574035645
2008-11-10,6.596089839935303
2008-11-11,6.373749256134033
2008-11-12,5.953775405883789
2008-11-13,6.472566604614258
2008-11-14,5.972303867340088
2008-11-17,5.595559597015381
2008-11-18,5.922891139984131
2008-11-19,5.385573387145996
2008-11-20,4.730902194976807
2008-11-21,4.910009384155273
2008-11-24,5.793193340301514
2008-11-25,5.811722278594971
2008-11-26,6.176113128662109
2008-11-28,6.293460845947266
2008-12-01,5.231170177459717
2008-12-02,5.712904453277588
2008-12-03,6.139056205749512
2008-12-04,5.997006893157959
2008-12-05,5.9043660163879395
2008-12-08,6.16376256942749
2008-12-09,5.626438140869141
2008-12-10,5.53997278213501
2008-12-11,5.126175403594971
2008-12-12,5.472035884857178
2008-12-15,5.159707069396973
2008-12-16,5.43455696105957
2008-12-17,5.478282928466797
2008-12-18,5.222170352935791
2008-12-19,5.041018009185791
2008-12-22,5.122223854064941
2008-12-23,5.072253227233887
2008-12-24,5.1534600257873535
2008-12-26,5.147212982177734
2008-12-29,4.959814548492432
2008-12-30,4.928581714630127
2008-12-31,4.972307205200195
2009-01-02,5.378336429595947
2009-01-05,5.447051048278809
2009-01-06,5.5157623291015625
2009-01-07,4.941073894500732
2009-01-08,4.866114616394043
2009-01-09,4.478824138641357
2009-01-12,4.385126113891602
2009-01-13,4.503809452056885
2009-01-14,4.278933525085449
2009-01-15,3.8104355335235596
2009-01-16,3.791696786880493
2009-01-20,2.873443841934204
2009-01-21,3.0920753479003906
2009-01-22,2.6548125743865967
2009-01-23,2.910923957824707
2009-01-26,2.5611119270324707
2009-01-27,2.5486199855804443
2009-01-28,2.8484578132629395
2009-01-29,2.58609938621521
2009-01-30,2.161329984664917
2009-02-02,1.8240127563476562
2009-02-03,1.630366563796997
2009-02-04,1.5616543292999268
2009-02-05,1.7677923440933228
2009-02-06,2.623579263687134
2009-02-09,2.898430347442627
2009-02-10,2.023905038833618
2009-02-11,2.298755168914795
2009-02-12,2.2300422191619873
2009-02-13,2.1113572120666504
2009-02-17,1.9302051067352295
2009-02-18,1.8677387237548828
2009-02-19,1.6491069793701172
2009-02-20,1.7740391492843628
2009-02-23,1.6803396940231323
2009-02-24,2.0551364421844482
2009-02-25,2.3487277030944824
2009-02-26,2.461168050765991
2009-02-27,2.1363422870635986
2009-03-02,2.2300422191619873
2009-03-03,2.1425893306732178
2009-03-04,2.1988091468811035
2009-03-05,1.9364516735076904
2009-03-06,1.8365058898925781
2009-03-09,2.0426435470581055
2009-03-10,2.336235523223877
2009-03-11,2.2050561904907227
2009-03-12,2.3487277030944824
2009-03-13,2.429934501647949
2009-03-16,2.468402147293091
2009-03-17,2.622277021408081
2009-03-18,3.1736607551574707
2009-03-19,2.7825634479522705
2009-03-20,2.577396869659424
2009-03-23,2.885146141052246
2009-03-24,2.878734588623047
2009-03-25,3.0069632530212402
2009-03-26,2.917203664779663
2009-03-27,2.7697410583496094
2009-03-30,2.500459671020508
2009-03-31,2.7312705516815186
2009-04-01,2.827444314956665
2009-04-02,2.853088617324829
2009-04-03,2.923614263534546
2009-04-06,2.7120375633239746
2009-04-07,2.5581629276275635
2009-04-08,2.4555795192718506
2009-04-09,2.7633285522460938
2009-04-13,3.224951982498169
2009-04-14,3.032608985900879
2009-04-15,3.2057178020477295
2009-04-16,4.295661926269531
2009-04-17,4.635468006134033
2009-04-20,3.7186334133148193
2009-04-21,3.936622381210327
2009-04-22,3.7186334133148193
2009-04-23,3.7314565181732178
2009-04-24,3.564757823944092
2009-04-27,3.1480157375335693
2009-04-28,3.0197854042053223
2009-04-29,2.987729549407959
2009-04-30,2.878734588623047
2009-05-01,2.8146214485168457
2009-05-04,3.5455257892608643
2009-05-05,3.519878625869751
2009-05-06,3.7378666400909424
2009-05-07,3.3531816005706787
2009-05-08,4.186666965484619
2009-05-11,3.795570135116577
2009-05-12,3.4301178455352783
2009-05-13,3.0133750438690186
2009-05-14,3.192894697189331
2009-05-15,3.1095468997955322
2009-05-18,3.4814095497131348
2009-05-19,3.359593629837036
2009-05-20,3.135193109512329
2009-05-21,2.6286885738372803
2009-05-22,2.5902204513549805
2009-05-26,2.4555795192718506
2009-05-27,2.5389292240142822
2009-05-28,2.577396869659424
2009-05-29,2.686392068862915
2009-06-01,2.5581629276275635
2009-06-02,2.5645742416381836
2009-06-03,2.5902204513549805
2009-06-04,2.615866184234619
2009-06-05,2.5645742416381836
2009-06-08,2.6094534397125244
2009-06-09,2.603043794631958
2009-06-10,2.5645742416381836
2009-06-11,2.8017969131469727
2009-06-12,2.8595006465911865
2009-06-15,2.782390594482422
2009-06-16,2.7309844493865967
2009-06-17,2.5639114379882812
2009-06-18,2.5896153450012207
2009-06-19,2.6538734436035156
2009-06-22,2.4675230979919434
2009-06-23,2.416116952896118
2009-06-24,2.4482455253601074
2009-06-25,2.544633626937866
2009-06-26,2.538208246231079
2009-06-29,2.6153180599212646
2009-06-30,2.5960404872894287
2009-07-01,2.5510599613189697
2009-07-02,2.409691095352173
2009-07-06,2.4675230979919434
2009-07-07,2.461097240447998
2009-07-08,2.416116952896118
2009-07-09,2.4675230979919434
2009-07-10,2.506077766418457
2009-07-13,2.6153180599212646
2009-07-14,2.628169536590576
2009-07-15,2.705280065536499
2009-07-16,2.711705446243286
2009-07-17,2.602466344833374
2009-07-20,2.5960404872894287
2009-07-21,2.1976380348205566
2009-07-22,2.2490453720092773
2009-07-23,2.3518588542938232
2009-07-24,2.37113618850708
2009-07-27,2.58318829536438
2009-07-28,2.5125041007995605
2009-07-29,2.4996531009674072
2009-07-30,2.7181317806243896
2009-07-31,2.8402225971221924
2009-08-03,2.853074550628662
2009-08-04,2.943037271499634
2009-08-05,3.0394246578216553
2009-08-06,2.955888271331787
2009-08-07,3.167940378189087
2009-08-10,3.193643569946289
2009-08-11,3.0587005615234375
2009-08-12,3.0972583293914795
2009-08-13,3.341440200805664
2009-08-14,3.624176025390625
2009-08-17,3.373568296432495
2009-08-18,3.495659351348877
2009-08-19,3.540640354156494
2009-08-20,3.527787685394287
2009-08-21,3.7655444145202637
2009-08-24,3.6627304553985596
2009-08-25,3.7462668418884277
2009-08-26,3.752692937850952
2009-08-27,3.8041000366210938
2009-08-28,3.836228847503662
2009-08-31,3.7655444145202637
2009-09-01,3.5599169731140137
2009-09-02,3.3350119590759277
2009-09-03,3.3607170581817627
2009-09-04,3.553492784500122
2009-09-08,3.5984714031219482
2009-09-09,3.637028932571411
2009-09-10,3.5984714031219482
2009-09-11,3.540640354156494
2009-09-14,3.547065019607544
2009-09-15,3.901128053665161
2009-09-16,4.113567352294922
2009-09-17,4.036316871643066
2009-09-18,3.9461922645568848
2009-09-21,4.203691482543945
2009-09-22,4.383942127227783
2009-09-23,4.229440689086914
2009-09-24,4.100690841674805
2009-09-25,4.094252109527588
2009-09-28,4.235877990722656
2009-09-29,4.152191162109375
2009-09-30,3.9976909160614014
2009-10-01,3.843190908432007
2009-10-02,3.727315902709961
2009-10-05,3.8367531299591064
2009-10-06,3.798128128051758
2009-10-07,3.862504720687866
2009-10-08,3.823878765106201
2009-10-09,3.8303165435791016
2009-10-12,3.862504720687866
2009-10-13,3.8367531299591064
2009-10-14,3.9204418659210205
2009-10-15,3.9204418659210205
2009-10-16,3.7530667781829834
2009-10-19,3.6693789958953857
2009-10-20,3.7401909828186035
2009-10-21,3.675814628601074
2009-10-22,3.7401909828186035
2009-10-23,3.5599422454833984
2009-10-26,3.2831268310546875
2009-10-27,3.2638156414031982
2009-10-28,3.1028788089752197
2009-10-29,3.334627628326416
2009-10-30,3.115753173828125
2009-11-02,3.0771281719207764
2009-11-03,3.115753173828125
2009-11-04,3.0063154697418213
2009-11-05,3.096440076828003
2009-11-06,3.0578157901763916
2009-11-09,3.193002462387085
2009-11-10,3.1093146800994873
2009-11-11,3.1028788089752197
2009-11-12,3.070690155029297
2009-11-13,3.1093146800994873
2009-11-16,3.173689842224121
2009-11-17,3.334627628326416
2009-11-18,3.4698147773742676
2009-11-19,3.4440650939941406
2009-11-20,3.5084407329559326
2009-11-23,3.662940740585327
2009-11-24,3.695129156112671
2009-11-25,3.7337541580200195
2009-11-27,3.5921289920806885
2009-11-30,3.7723782062530518
2009-12-01,3.720878839492798
2009-12-02,3.7659401893615723
2009-12-03,3.54062819480896
2009-12-04,3.675814628601074
2009-12-07,3.6307544708251953
2009-12-08,3.662940740585327
2009-12-09,3.5792534351348877
2009-12-10,3.5599422454833984
2009-12-11,3.5921289920806885
2009-12-14,3.598576068878174
2009-12-15,3.443800926208496
2009-12-16,3.4373507499694824
2009-12-17,3.4373507499694824
2009-12-18,3.514739513397217
2009-12-21,3.534085750579834
2009-12-22,3.5727813243865967
2009-12-23,3.4695966243743896
2009-12-24,3.501840829849243
2009-12-28,3.4502484798431396
2009-12-29,3.456697702407837
2009-12-30,3.4309022426605225
2009-12-31,3.411555528640747
2010-01-04,3.4953935146331787
2010-01-05,3.611475944519043
2010-01-06,3.656618356704712
2010-01-07,3.9790711402893066
2010-01-08,3.9855215549468994
2010-01-11,4.075809001922607
2010-01-12,4.030665874481201
2010-01-13,4.101602554321289
