Date,TT
2006-02-15,18.100975036621094
2006-02-16,18.230876922607422
2006-02-17,18.2801513671875
2006-02-21,18.315982818603516
2006-02-22,18.656414031982422
2006-02-23,18.902772903442383
2006-02-24,18.86246681213379
2006-02-27,18.75046730041504
2006-02-28,18.378694534301758
2006-03-01,18.795272827148438
2006-03-02,18.553382873535156
2006-03-03,18.566822052001953
2006-03-06,18.320465087890625
2006-03-07,18.472753524780273
2006-03-08,18.499643325805664
2006-03-09,18.226388931274414
2006-03-10,18.64744758605957
2006-03-13,18.504106521606445
2006-03-14,18.84902572631836
2006-03-15,19.01923179626465
2006-03-16,19.09538459777832
2006-03-17,19.270078659057617
2006-03-20,19.292476654052734
2006-03-21,18.92069435119629
2006-03-22,19.243200302124023
2006-03-23,18.992359161376953
2006-03-24,19.462688446044922
2006-03-27,19.516443252563477
2006-03-28,19.55227279663086
2006-03-29,19.23872947692871
2006-03-30,18.884845733642578
2006-03-31,18.7191219329834
2006-04-03,18.817663192749023
2006-04-04,19.17601203918457
2006-04-05,19.44925880432129
2006-04-06,19.261123657226562
2006-04-07,19.167051315307617
2006-04-10,19.207366943359375
2006-04-11,18.857980728149414
2006-04-12,19.229768753051758
2006-04-13,18.956523895263672
2006-04-17,19.050594329833984
2006-04-18,19.959888458251953
2006-04-19,20.080839157104492
2006-04-20,20.313764572143555
2006-04-21,19.713537216186523
2006-04-24,19.43581199645996
2006-04-25,19.140178680419922
2006-04-26,19.977806091308594
2006-04-27,19.726972579956055
2006-04-28,19.597078323364258
2006-05-01,19.933019638061523
2006-05-02,20.38094711303711
2006-05-03,20.748258590698242
2006-05-04,21.034923553466797
2006-05-05,21.06180763244629
2006-05-08,21.254423141479492
2006-05-09,21.06180763244629
2006-05-10,21.32608985900879
2006-05-11,21.335058212280273
2006-05-12,21.04741096496582
2006-05-15,21.033918380737305
2006-05-16,20.948528289794922
2006-05-17,20.544017791748047
2006-05-18,20.20694351196289
2006-05-19,20.193466186523438
2006-05-22,19.914810180664062
2006-05-23,19.991214752197266
2006-05-24,20.09908103942871
2006-05-25,20.35076904296875
2006-05-26,20.46312713623047
2006-05-30,19.838403701782227
2006-05-31,19.600189208984375
2006-06-01,19.92829132080078
2006-06-02,19.896831512451172
2006-06-05,19.227157592773438
2006-06-06,19.011432647705078
2006-06-07,18.4091739654541
2006-06-08,18.144006729125977
2006-06-09,18.26984405517578
2006-06-12,17.7395076751709
2006-06-13,17.775461196899414
2006-06-14,18.00916862487793
2006-06-15,18.669851303100586
2006-06-16,18.53951072692871
2006-06-19,18.53951072692871
2006-06-20,18.4810791015625
2006-06-21,18.51255226135254
2006-06-22,18.260852813720703
2006-06-23,18.45412254333496
2006-06-26,18.755247116088867
2006-06-27,18.45412254333496
2006-06-28,18.714792251586914
2006-06-29,19.30805778503418
2006-06-30,19.227157592773438
2006-07-03,19.43839454650879
2006-07-05,19.020414352416992
2006-07-06,18.764230728149414
2006-07-07,18.24737548828125
2006-07-10,18.24287986755371
2006-07-11,18.04513168334961
2006-07-12,17.910295486450195
2006-07-13,17.303544998168945
2006-07-14,16.74173927307129
2006-07-17,16.597917556762695
2006-07-18,16.570947647094727
2006-07-19,17.04287338256836
2006-07-20,16.431623458862305
2006-07-21,16.206907272338867
2006-07-24,16.48556137084961
2006-07-25,16.512523651123047
2006-07-26,16.391178131103516
2006-07-27,16.314775466918945
2006-07-28,16.117013931274414
2006-07-31,16.090051651000977
2006-08-01,15.860837936401367
2006-08-02,16.332744598388672
2006-08-03,17.065343856811523
2006-08-04,17.065343856811523
2006-08-07,17.020397186279297
2006-08-08,16.90355110168457
2006-08-09,16.521516799926758
2006-08-10,16.687807083129883
2006-08-11,16.705873489379883
2006-08-14,16.335533142089844
2006-08-15,16.755558013916016
2006-08-16,17.482685089111328
2006-08-17,17.38332176208496
2006-08-18,17.5865478515625
2006-08-21,17.184606552124023
2006-08-22,17.329120635986328
2006-08-23,16.82781410217285
2006-08-24,16.805234909057617
2006-08-25,16.832332611083984
2006-08-28,16.90459442138672
2006-08-29,17.026533126831055
2006-08-30,16.882009506225586
2006-08-31,17.17105484008789
2006-09-01,17.43299674987793
2006-09-05,17.622690200805664
2006-09-06,17.460102081298828
2006-09-07,17.270416259765625
2006-09-08,17.32008934020996
2006-09-11,16.823299407958984
2006-09-12,16.918140411376953
2006-09-13,17.387832641601562
2006-09-14,17.437528610229492
2006-09-15,17.405906677246094
2006-09-18,17.532367706298828
2006-09-19,17.505266189575195
2006-09-20,17.247835159301758
2006-09-21,16.773624420166016
2006-09-22,16.66071128845215
2006-09-25,16.86393928527832
2006-09-26,17.017498016357422
2006-09-27,17.38332176208496
2006-09-28,17.428495407104492
2006-09-29,17.152992248535156
2006-10-02,17.473651885986328
2006-10-03,17.595590591430664
2006-10-04,17.46913719177246
2006-10-05,17.85753059387207
2006-10-06,18.155614852905273
2006-10-09,18.169170379638672
2006-10-10,18.273033142089844
2006-10-11,18.155614852905273
2006-10-12,18.119476318359375
2006-10-13,18.187227249145508
2006-10-16,18.61176109313965
2006-10-17,18.471755981445312
2006-10-18,18.28658103942871
2006-10-19,17.753664016723633
2006-10-20,17.20718765258789
2006-10-23,17.31557846069336
2006-10-24,17.342674255371094
2006-10-25,17.378814697265625
2006-10-26,17.568492889404297
2006-10-27,16.91362953186035
2006-10-30,16.597476959228516
2006-10-31,16.579416275024414
2006-11-01,16.66522979736328
2006-11-02,16.629104614257812
2006-11-03,16.651674270629883
2006-11-06,16.60199546813965
2006-11-07,16.823299407958984
2006-11-08,16.92265510559082
2006-11-09,16.904504776000977
2006-11-10,16.999801635742188
2006-11-13,17.027042388916016
2006-11-14,17.194944381713867
2006-11-15,17.381011962890625
2006-11-16,17.480852127075195
2006-11-17,17.426389694213867
2006-11-20,17.390087127685547
2006-11-21,17.76675033569336
2006-11-22,17.9165096282959
2006-11-24,17.803054809570312
2006-11-27,17.272092819213867
2006-11-28,17.253950119018555
2006-11-29,17.508079528808594
2006-11-30,17.70321273803711
2006-12-01,17.381011962890625
2006-12-04,17.394622802734375
2006-12-05,17.639684677124023
2006-12-06,17.925579071044922
2006-12-07,17.925579071044922
2006-12-08,18.49284553527832
2006-12-11,18.1978759765625
2006-12-12,18.00273895263672
2006-12-13,17.698680877685547
2006-12-14,17.839365005493164
2006-12-15,17.780359268188477
2006-12-18,17.816665649414062
2006-12-19,17.86658477783203
2006-12-20,17.90288734436035
2006-12-21,17.62152671813965
2006-12-22,17.444543838500977
2006-12-26,17.335617065429688
2006-12-27,17.803054809570312
2006-12-28,17.816665649414062
2006-12-29,17.757678985595703
2007-01-03,17.612455368041992
2007-01-04,17.585229873657227
2007-01-05,17.87566566467285
2007-01-08,17.980031967163086
2007-01-09,18.247783660888672
2007-01-10,18.397544860839844
2007-01-11,18.379392623901367
2007-01-12,18.465620040893555
2007-01-16,18.433862686157227
2007-01-17,18.56999969482422
2007-01-18,18.6380672454834
2007-01-19,18.82866096496582
2007-01-22,18.56092071533203
2007-01-23,18.905820846557617
2007-01-24,18.82866096496582
2007-01-25,18.778757095336914
2007-01-26,18.942121505737305
2007-01-29,18.56092071533203
2007-01-30,18.951200485229492
2007-01-31,19.459463119506836
2007-02-01,19.581998825073242
2007-02-02,19.8951358795166
2007-02-05,19.686384201049805
2007-02-06,19.718137741088867
2007-02-07,19.79982566833496
2007-02-08,19.536617279052734
2007-02-09,19.18263816833496
2007-02-12,19.296096801757812
2007-02-13,19.41862678527832
2007-02-14,19.509769439697266
2007-02-15,20.10677719116211
2007-02-16,20.234378814697266
2007-02-20,20.22982406616211
2007-02-21,20.184253692626953
2007-02-22,20.3164119720459
2007-02-23,20.598968505859375
2007-02-26,20.557939529418945
2007-02-27,19.491546630859375
2007-02-28,19.733078002929688
2007-03-01,19.6328182220459
2007-03-02,19.418628692626953
2007-03-05,19.222660064697266
2007-03-06,19.5918025970459
2007-03-07,19.714847564697266
2007-03-08,19.664718627929688
2007-03-09,19.39583969116211
2007-03-12,19.5234317779541
2007-03-13,19.281909942626953
2007-03-14,19.48243522644043
2007-03-15,19.555341720581055
2007-03-16,19.578128814697266
2007-03-19,19.98373031616211
2007-03-20,20.188812255859375
2007-03-21,20.553388595581055
2007-03-22,20.571619033813477
2007-03-23,20.699228286743164
2007-03-26,20.658206939697266
2007-03-27,19.965499877929688
2007-03-28,19.541669845581055
2007-03-29,19.746747970581055
2007-03-30,19.764972686767578
2007-04-02,20.065763473510742
2007-04-03,20.042970657348633
2007-04-04,19.979171752929688
2007-04-05,19.874345779418945
2007-04-09,19.938159942626953
2007-04-10,20.3164119720459
2007-04-11,20.093103408813477
2007-04-12,20.448579788208008
2007-04-13,20.389320373535156
2007-04-16,20.485023498535156
2007-04-17,20.393884658813477
2007-04-18,20.444013595581055
2007-04-19,20.175134658813477
2007-04-20,20.694673538208008
2007-04-23,20.79947853088379
2007-04-24,20.598968505859375
2007-04-25,20.75391387939453
2007-04-26,20.990894317626953
2007-04-27,20.98634147644043
2007-04-30,20.348308563232422
2007-05-01,20.539722442626953
2007-05-02,20.849618911743164
2007-05-03,21.013675689697266
2007-05-04,21.150400161743164
2007-05-07,21.00457000732422
2007-05-08,21.154958724975586
2007-05-09,21.5742244720459
2007-05-10,21.086599349975586
2007-05-11,21.33822250366211
2007-05-14,21.324499130249023
2007-05-15,22.55062484741211
2007-05-16,22.42252540588379
2007-05-17,22.363046646118164
2007-05-18,22.431676864624023
2007-05-21,22.3721981048584
2007-05-22,22.358469009399414
2007-05-23,22.170888900756836
2007-05-24,22.125141143798828
2007-05-25,22.303571701049805
2007-05-29,22.527751922607422
2007-05-30,22.733625411987305
2007-05-31,23.483943939208984
2007-06-01,23.64864158630371
2007-06-04,23.644073486328125
2007-06-05,23.630338668823242
2007-06-06,23.095060348510742
2007-06-07,22.980682373046875
2007-06-08,23.401592254638672
2007-06-11,23.419898986816406
2007-06-12,22.966960906982422
2007-06-13,24.193084716796875
2007-06-14,23.996353149414062
2007-06-15,23.955175399780273
2007-06-18,25.048625946044922
2007-06-19,25.158430099487305
2007-06-20,25.410062789916992
2007-06-21,25.615949630737305
2007-06-22,25.49697494506836
2007-06-25,25.149276733398438
2007-06-26,24.737518310546875
2007-06-27,25.016597747802734
2007-06-28,25.053194046020508
2007-06-29,25.080656051635742
2007-07-02,25.4283504486084
2007-07-03,25.506135940551758
2007-07-05,25.227046966552734
2007-07-06,25.112672805786133
2007-07-09,25.373455047607422
2007-07-10,25.07608413696289
2007-07-11,25.03947639465332
2007-07-12,25.364315032958984
2007-07-13,25.254507064819336
2007-07-16,25.565610885620117
2007-07-17,25.53359031677246
2007-07-18,25.615949630737305
2007-07-19,25.48326301574707
2007-07-20,25.012020111083984
2007-07-23,25.07608413696289
2007-07-24,24.24798011779785
2007-07-25,23.758447647094727
2007-07-26,23.19114112854004
2007-07-27,22.02448844909668
2007-07-30,23.685251235961914
2007-07-31,23.0218563079834
2007-08-01,23.177412033081055
2007-08-02,23.698976516723633
2007-08-03,22.916624069213867
2007-08-06,23.65322494506836
2007-08-07,23.31466293334961
2007-08-08,23.35126495361328
2007-08-09,22.189191818237305
2007-08-10,22.161745071411133
2007-08-13,22.882707595825195
2007-08-14,21.955093383789062
2007-08-15,22.092864990234375
2007-08-16,21.6795654296875
2007-08-17,22.244403839111328
2007-08-20,22.676061630249023
2007-08-21,22.942411422729492
2007-08-22,23.539382934570312
2007-08-23,23.194976806640625
2007-08-24,23.911352157592773
2007-08-27,23.420001983642578
2007-08-28,22.542890548706055
2007-08-29,23.273038864135742
2007-08-30,23.617460250854492
2007-08-31,23.847061157226562
2007-09-04,24.072080612182617
2007-09-05,23.718477249145508
2007-09-06,24.159326553344727
2007-09-07,23.654193878173828
2007-09-10,23.53020668029785
2007-09-11,23.892986297607422
2007-09-12,23.589900970458984
2007-09-13,23.796554565429688
2007-09-14,24.026153564453125
2007-09-17,23.883800506591797
2007-09-18,24.889476776123047
2007-09-19,24.972139358520508
2007-09-20,24.70120620727539
2007-09-21,24.705795288085938
2007-09-24,24.68743896484375
2007-09-25,24.6323184967041
2007-09-26,24.499147415161133
2007-09-27,24.7884521484375
2007-09-28,25.013463973999023
2007-10-01,25.206335067749023
2007-10-02,24.930810928344727
2007-10-03,24.499147415161133
2007-10-04,24.72417449951172
2007-10-05,25.509418487548828
2007-10-08,25.09611701965332
2007-10-09,24.949180603027344
2007-10-10,24.930810928344727
2007-10-11,24.462406158447266
2007-10-12,24.375154495239258
2007-10-15,24.145551681518555
2007-10-16,24.09044647216797
2007-10-17,23.78736686706543
2007-10-18,24.049121856689453
2007-10-19,22.726581573486328
2007-10-22,22.951589584350586
2007-10-23,23.5118350982666
2007-10-24,23.32355499267578
2007-10-25,22.827598571777344
2007-10-26,23.39244270324707
2007-10-29,23.847061157226562
2007-10-30,22.983736038208008
2007-10-31,23.12149429321289
2007-11-01,22.924039840698242
2007-11-02,23.21334457397461
2007-11-05,23.190383911132812
2007-11-06,23.635826110839844
2007-11-07,22.979148864746094
2007-11-08,22.8685359954834
2007-11-09,22.541318893432617
2007-11-12,22.587398529052734
2007-11-13,22.859317779541016
2007-11-14,23.048274993896484
2007-11-15,22.762540817260742
2007-11-16,22.490625381469727
2007-11-19,22.177228927612305
2007-11-20,22.822446823120117
2007-11-21,22.14035987854004
2007-11-23,22.444534301757812
2007-11-26,22.453744888305664
2007-11-27,22.886966705322266
2007-11-28,23.665851593017578
2007-11-29,23.624364852905273
2007-11-30,23.799497604370117
2007-12-03,23.504539489746094
2007-12-04,23.725759506225586
2007-12-05,23.748809814453125
2007-12-06,23.817935943603516
2007-12-07,23.905502319335938
2007-12-10,23.974624633789062
2007-12-11,23.02523422241211
2007-12-12,23.043676376342773
2007-12-13,23.140451431274414
2007-12-14,22.665754318237305
2007-12-17,20.094083786010742
2007-12-18,20.402862548828125
2007-12-19,20.776172637939453
2007-12-20,20.614858627319336
2007-12-21,21.144872665405273
2007-12-24,21.711746215820312
2007-12-26,21.679481506347656
2007-12-27,21.39374351501465
2007-12-28,21.518171310424805
2007-12-31,21.41678237915039
2008-01-02,20.693206787109375
2008-01-03,20.407466888427734
2008-01-04,19.637815475463867
2008-01-07,18.928068161010742
2008-01-08,18.42571449279785
2008-01-09,18.089282989501953
2008-01-10,18.637718200683594
2008-01-11,18.6607608795166
2008-01-14,19.080150604248047
2008-01-15,18.402673721313477
2008-01-16,18.107717514038086
2008-01-17,16.946313858032227
2008-01-18,17.116836547851562
2008-01-22,17.273521423339844
2008-01-23,18.089282989501953
2008-01-24,17.90953254699707
2008-01-25,17.85884666442871
2008-01-28,18.01092529296875
2008-01-29,18.305891036987305
2008-01-30,17.99249267578125
2008-01-31,18.199888229370117
2008-02-01,18.066238403320312
2008-02-04,18.061628341674805
2008-02-05,17.679100036621094
2008-02-06,17.826581954956055
2008-02-07,17.637622833251953
2008-02-08,17.22744369506836
2008-02-11,17.24588394165039
2008-02-12,17.775882720947266
2008-02-13,18.51673698425293
2008-02-14,18.322267532348633
2008-02-15,18.201889038085938
2008-02-19,18.30837631225586
2008-02-20,18.20650863647461
2008-02-21,18.1231632232666
2008-02-22,18.22966766357422
2008-02-25,18.70195198059082
2008-02-26,19.114049911499023
2008-02-27,19.665069580078125
2008-02-28,19.92899513244629
2008-02-29,19.382610321044922
2008-03-03,19.75303840637207
2008-03-04,19.484481811523438
2008-03-05,19.86879539489746
2008-03-06,19.748411178588867
2008-03-07,19.85028648376465
2008-03-10,19.086280822753906
2008-03-11,19.947507858276367
2008-03-12,20.24386215209961
2008-03-13,20.503154754638672
2008-03-14,19.979917526245117
2008-03-17,19.910472869873047
2008-03-18,20.60039520263672
2008-03-19,19.67896270751953
2008-03-20,19.91510009765625
2008-03-24,20.368881225585938
2008-03-25,20.868959426879883
2008-03-26,20.484636306762695
2008-03-27,20.141990661621094
2008-03-28,20.290164947509766
2008-03-31,20.642066955566406
2008-04-01,21.52182960510254
2008-04-02,21.23475456237793
2008-04-03,21.14214515686035
2008-04-04,21.568134307861328
2008-04-07,21.197717666625977
2008-04-08,20.78560447692871
2008-04-09,20.461483001708984
2008-04-10,20.567983627319336
2008-04-11,20.021602630615234
2008-04-14,19.984556198120117
2008-04-15,20.169771194458008
2008-04-16,21.13287925720215
2008-04-17,20.896739959716797
2008-04-18,21.25327491760254
2008-04-21,21.267162322998047
2008-04-22,20.776344299316406
2008-04-23,20.18366050720215
2008-04-24,19.859539031982422
2008-04-25,19.95677947998047
2008-04-28,20.285531997680664
2008-04-29,19.70673370361328
2008-04-30,20.549461364746094
2008-05-01,20.804128646850586
2008-05-02,20.831912994384766
2008-05-05,20.401288986206055
2008-05-06,20.26237678527832
2008-05-07,19.901208877563477
2008-05-08,19.831764221191406
2008-05-09,19.688213348388672
2008-05-12,20.308685302734375
2008-05-13,20.657390594482422
2008-05-14,20.657390594482422
2008-05-15,20.8015193939209
2008-05-16,21.31761360168457
2008-05-19,21.373395919799805
2008-05-20,20.782920837402344
2008-05-21,20.415616989135742
2008-05-22,20.11805534362793
2008-05-23,19.885587692260742
2008-05-27,20.048301696777344
2008-05-28,20.420272827148438
2008-05-29,20.369129180908203
2008-05-30,20.476062774658203
2008-06-02,20.178497314453125
2008-06-03,20.234289169311523
2008-06-04,20.08551788330078
2008-06-05,20.3784236907959
2008-06-06,19.853036880493164
2008-06-09,18.402416229248047
2008-06-10,18.58374786376953
2008-06-11,17.700349807739258
2008-06-12,17.97001838684082
2008-06-13,18.486112594604492
2008-06-16,18.3698673248291
2008-06-17,18.104862213134766
2008-06-18,17.928173065185547
2008-06-19,18.309429168701172
2008-06-20,18.104862213134766
2008-06-23,18.31407356262207
2008-06-24,18.044418334960938
2008-06-25,17.793338775634766
2008-06-26,17.23540687561035
2008-06-27,17.14242172241211
2008-06-30,17.402788162231445
2008-07-01,17.221464157104492
2008-07-02,16.561250686645508
2008-07-03,17.040132522583008
2008-07-07,17.133134841918945
2008-07-08,16.984342575073242
2008-07-09,16.505462646484375
2008-07-10,16.46360969543457
2008-07-11,16.1474552154541
2008-07-14,16.27762794494629
2008-07-15,16.021907806396484
2008-07-16,16.333433151245117
2008-07-17,17.114526748657227
2008-07-18,16.737926483154297
2008-07-21,16.80766487121582
2008-07-22,16.78441047668457
2008-07-23,17.254009246826172
2008-07-24,16.840213775634766
2008-07-25,16.87740707397461
2008-07-28,16.617046356201172
2008-07-29,17.174972534179688
2008-07-30,17.188919067382812
2008-07-31,16.737926483154297
2008-08-01,17.165666580200195
2008-08-04,16.914594650268555
2008-08-05,17.058738708496094
2008-08-06,17.770103454589844
2008-08-07,17.319108963012695
2008-08-08,18.309429168701172
2008-08-11,18.648841857910156
2008-08-12,18.444259643554688
2008-08-13,18.243436813354492
2008-08-14,18.4022274017334
2008-08-15,18.761865615844727
2008-08-18,18.332164764404297
2008-08-19,17.74833869934082
2008-08-20,17.81839942932129
2008-08-21,17.869775772094727
2008-08-22,17.72966194152832
2008-08-25,17.169187545776367
2008-08-26,16.968345642089844
2008-08-27,17.19721221923828
2008-08-28,17.510141372680664
2008-08-29,17.248579025268555
2008-09-02,17.05242156982422
2008-09-03,17.080442428588867
2008-09-04,16.459245681762695
2008-09-05,16.571346282958984
2008-09-08,16.772186279296875
2008-09-09,15.91279411315918
2008-09-10,16.351823806762695
2008-09-11,16.519960403442383
2008-09-12,16.790863037109375
2008-09-15,15.964165687561035
2008-09-16,15.945476531982422
2008-09-17,15.11411190032959
2008-09-18,16.132308959960938
2008-09-19,17.015052795410156
2008-09-22,15.922130584716797
2008-09-23,15.230880737304688
2008-09-24,15.240220069885254
2008-09-25,15.174829483032227
2008-09-26,14.955312728881836
2008-09-29,13.94645881652832
2008-09-30,14.558308601379395
2008-10-01,13.759634971618652
2008-10-02,12.867544174194336
2008-10-03,12.7881441116333
2008-10-06,12.134261131286621
2008-10-07,11.21414852142334
2008-10-08,11.293550491333008
2008-10-09,9.789609909057617
2008-10-10,9.420634269714355
2008-10-13,10.882535934448242
2008-10-14,10.368765830993652
2008-10-15,9.098361015319824
2008-10-16,9.117046356201172
2008-10-17,9.607458114624023
2008-10-20,9.584107398986816
2008-10-21,9.439315795898438
2008-10-22,8.771415710449219
2008-10-23,8.472498893737793
2008-10-24,7.972738265991211
2008-10-27,7.477656364440918
2008-10-28,8.383756637573242
2008-10-29,7.9493889808654785
2008-10-30,8.505191802978516
2008-10-31,8.617288589477539
2008-11-03,8.323038101196289
2008-11-04,8.743391990661621
2008-11-05,8.36507511138916
2008-11-06,7.566399574279785
2008-11-07,7.9400482177734375
2008-11-10,7.89801025390625
2008-11-11,7.48232889175415
2008-11-12,7.014682769775391
2008-11-13,7.6901702880859375
2008-11-14,7.137500762939453
2008-11-17,7.109155178070068
2008-11-18,7.090259075164795
2008-11-19,6.5045247077941895
2008-11-20,5.706218242645264
2008-11-21,6.065219402313232
2008-11-24,6.665128231048584
2008-11-25,6.547035217285156
2008-11-26,6.991064071655273
2008-11-28,7.40675163269043
2008-12-01,6.858798980712891
2008-12-02,7.066640853881836
2008-12-03,7.17528772354126
2008-12-04,6.8965888023376465
2008-12-05,7.293380260467529
2008-12-08,7.6901702880859375
2008-12-09,7.624037265777588
2008-12-10,7.874392509460449
2008-12-11,7.231973648071289
2008-12-12,7.383130073547363
2008-12-15,7.151669502258301
2008-12-16,7.5059494972229
2008-12-17,7.7232346534729
2008-12-18,7.364232540130615
2008-12-19,7.713791847229004
2008-12-22,7.576802730560303
2008-12-23,7.5531816482543945
2008-12-24,7.699615478515625
2008-12-26,7.869673728942871
2008-12-29,7.671273708343506
2008-12-30,8.072787284851074
2008-12-31,8.195605278015137
2009-01-02,8.889988899230957
2009-01-05,8.918326377868652
2009-01-06,8.956120491027832
2009-01-07,9.168685913085938
2009-01-08,9.414315223693848
2009-01-09,9.456830978393555
2009-01-12,8.701038360595703
2009-01-13,8.601842880249023
2009-01-14,8.266465187072754
2009-01-15,8.464859008789062
2009-01-16,8.502647399902344
2009-01-20,8.134195327758789
2009-01-21,8.05389404296875
2009-01-22,7.850778102874756
2009-01-23,7.879117488861084
2009-01-26,7.846050262451172
2009-01-27,7.978316783905029
2009-01-28,8.398721694946289
2009-01-29,7.902733325958252
2009-01-30,7.657099723815918
2009-02-02,7.520116329193115
2009-02-03,7.6004180908203125
2009-02-04,7.647658348083496
2009-02-05,7.605142116546631
2009-02-06,7.765750408172607
2009-02-09,8.025548934936523
2009-02-10,7.364232540130615
2009-02-11,8.38691234588623
2009-02-12,8.119295120239258
2009-02-13,8.31045150756836
2009-02-17,7.789553642272949
2009-02-18,7.928140640258789
2009-02-19,7.6700825691223145
2009-02-20,7.56494665145874
2009-02-23,7.0297136306762695
2009-02-24,7.426360130310059
2009-02-25,7.106176376342773
2009-02-26,6.996261119842529
2009-02-27,6.776433944702148
2009-03-02,6.207747936248779
2009-03-03,6.050045013427734
2009-03-04,6.360672950744629
2009-03-05,5.811103343963623
2009-03-06,5.658176898956299
2009-03-09,5.82066011428833
2009-03-10,6.40368127822876
2009-03-11,6.685633659362793
2009-03-12,6.65696382522583
2009-03-13,6.628289222717285
2009-03-16,6.65696382522583
2009-03-17,6.733421802520752
2009-03-18,6.986705303192139
2009-03-19,7.063165664672852
2009-03-20,6.647404193878174
2009-03-23,7.297331809997559
2009-03-24,7.144406795501709
2009-03-25,7.125290870666504
2009-03-26,7.455036640167236
2009-03-27,7.144406795501709
2009-03-30,6.680857181549072
2009-03-31,6.5948381423950195
2009-04-01,6.938915729522705
2009-04-02,7.646185874938965
2009-04-03,7.904248237609863
2009-04-06,7.789553642272949
2009-04-07,7.316446304321289
2009-04-08,7.364233493804932
2009-04-09,7.942474842071533
2009-04-13,7.8994669914245605
2009-04-14,7.607954978942871
2009-04-15,7.736984729766846
2009-04-16,8.095402717590332
2009-04-17,8.29133415222168
2009-04-20,7.674858570098877
2009-04-21,7.995044708251953
2009-04-22,9.24710750579834
2009-04-23,9.586408615112305
2009-04-24,10.446606636047363
2009-04-27,10.15031909942627
2009-04-28,9.815790176391602
2009-04-29,10.494391441345215
2009-04-30,10.403594970703125
2009-05-01,10.465716361999512
2009-05-04,11.082194328308105
2009-05-05,11.101310729980469
2009-05-06,11.254236221313477
2009-05-07,10.365364074707031
2009-05-08,11.110869407653809
2009-05-11,10.685548782348633
2009-05-12,10.295318603515625
2009-05-13,9.68829345703125
2009-05-14,9.828006744384766
2009-05-15,9.900269508361816
2009-05-18,10.497660636901855
2009-05-19,10.632552146911621
2009-05-20,10.53138542175293
2009-05-21,10.150786399841309
2009-05-22,10.189334869384766
2009-05-26,10.242321014404297
2009-05-27,9.852096557617188
2009-05-28,9.755743980407715
2009-05-29,9.746108055114746
2009-06-01,10.43984603881836
2009-06-02,10.362767219543457
2009-06-03,10.170059204101562
2009-06-04,10.60364818572998
2009-06-05,10.97460651397705
2009-06-08,10.9697904586792
2009-06-09,10.998693466186523
2009-06-10,10.801169395446777
2009-06-11,11.017962455749512
2009-06-12,11.109503746032715
2009-06-15,10.757814407348633
2009-06-16,10.507293701171875
2009-06-17,10.353129386901855
2009-06-18,10.271230697631836
2009-06-19,10.45429801940918
2009-06-22,9.89063549041748
2009-06-23,9.924357414245605
2009-06-24,10.097795486450195
2009-06-25,10.550655364990234
2009-06-26,10.285679817199707
2009-06-29,10.213417053222656
2009-06-30,10.06888484954834
2009-07-01,10.309769630432129
2009-07-02,10.020709037780762
2009-07-06,9.794278144836426
2009-07-07,9.712381362915039
2009-07-08,9.563034057617188
2009-07-09,9.519678115844727
2009-07-10,9.577486038208008
2009-07-13,9.823186874389648
2009-07-14,9.84245777130127
2009-07-15,10.271230697631836
2009-07-16,10.459115028381348
2009-07-17,10.449481010437012
2009-07-20,10.964973449707031
2009-07-21,11.229940414428711
2009-07-22,11.234759330749512
2009-07-23,11.60090160369873
2009-07-24,13.238898277282715
2009-07-27,13.157000541687012
2009-07-28,13.460512161254883
2009-07-29,13.368977546691895
2009-07-30,13.82183837890625
2009-07-31,13.913375854492188
2009-08-03,13.985637664794922
2009-08-04,13.980822563171387
2009-08-05,13.966371536254883
2009-08-06,13.971187591552734
2009-08-07,13.879652976989746
2009-08-10,13.788114547729492
2009-08-11,13.50869083404541
2009-08-12,13.985637664794922
2009-08-13,14.308422088623047
2009-08-14,13.960728645324707
2009-08-17,13.661327362060547
2009-08-18,13.984879493713379
2009-08-19,14.013851165771484
2009-08-20,14.525726318359375
2009-08-21,14.979657173156738
2009-08-24,14.941024780273438
2009-08-25,14.969999313354492
2009-08-26,14.86375617980957
2009-08-27,14.99414348602295
2009-08-28,14.998970031738281
2009-08-31,14.916879653930664
2009-09-01,14.709229469299316
2009-09-02,14.622306823730469
2009-09-03,14.916879653930664
2009-09-04,15.085891723632812
2009-09-08,15.264565467834473
2009-09-09,15.346656799316406
2009-09-10,15.428754806518555
2009-09-11,15.496366500854492
2009-09-14,15.578455924987793
2009-09-15,15.704012870788574
2009-09-16,15.810251235961914
2009-09-17,15.631572723388672
2009-09-18,15.491533279418945
2009-09-21,15.19696044921875
2009-09-22,15.380461692810059
2009-09-23,15.066576957702637
2009-09-24,14.820293426513672
2009-09-25,14.878251075744629
2009-09-28,15.047256469726562
2009-09-29,15.008630752563477
2009-09-30,14.810639381408691
2009-10-01,14.496753692626953
2009-10-02,14.342225074768066
2009-10-05,14.694740295410156
2009-10-06,14.907219886779785
2009-10-07,14.99414348602295
2009-10-08,15.27905559539795
2009-10-09,15.626750946044922
2009-10-12,15.882685661315918
2009-10-13,16.066190719604492
2009-10-14,16.843666076660156
2009-10-15,16.54909324645996
2009-10-16,16.26900291442871
2009-10-19,16.394559860229492
2009-10-20,16.650503158569336
2009-10-21,16.737428665161133
2009-10-22,17.070629119873047
2009-10-23,16.809865951538086
2009-10-26,16.35110092163086
2009-10-27,15.713667869567871
