Date,YUM
2006-07-07,12.318089485168457
2006-07-10,12.337669372558594
2006-07-11,12.286283493041992
2006-07-12,11.96231746673584
2006-07-13,11.834692001342773
2006-07-14,11.709519386291504
2006-07-17,11.817511558532715
2006-07-18,11.682522773742676
2006-07-19,12.058040618896484
2006-07-20,11.289835929870605
2006-07-21,11.027219772338867
2006-07-24,11.172028541564941
2006-07-25,11.228477478027344
2006-07-26,11.186753273010254
2006-07-27,11.164664268493652
2006-07-28,11.046856880187988
2006-07-31,11.044404029846191
2006-08-01,11.07384967803955
2006-08-02,11.272652626037598
2006-08-03,11.50090217590332
2006-08-04,11.535264015197754
2006-08-07,11.513178825378418
2006-08-08,11.363462448120117
2006-08-09,11.221116065979004
2006-08-10,11.444456100463867
2006-08-11,11.32664680480957
2006-08-14,11.471452713012695
2006-08-15,11.74142837524414
2006-08-16,11.913227081298828
2006-08-17,12.0948486328125
2006-08-18,12.05066967010498
2006-08-21,11.942682266235352
2006-08-22,11.876415252685547
2006-08-23,11.780694961547852
2006-08-24,11.694798469543457
2006-08-25,11.662895202636719
2006-08-28,11.810150146484375
2006-08-29,12.089941024780273
2006-08-30,12.001585960388184
2006-08-31,11.996676445007324
2006-09-01,12.119390487670898
2006-09-05,12.224926948547363
2006-09-06,12.028584480285645
2006-09-07,11.950047492980957
2006-09-08,12.18565559387207
2006-09-11,12.56116771697998
2006-09-12,12.804136276245117
2006-09-13,12.897401809692383
2006-09-14,13.00539493560791
2006-09-15,12.983311653137207
2006-09-18,12.840958595275879
2006-09-19,12.887593269348145
2006-09-20,12.966126441955566
2006-09-21,12.899864196777344
2006-09-22,12.88267993927002
2006-09-25,12.946496963500977
2006-09-26,13.106025695800781
2006-09-27,13.010307312011719
2006-09-28,12.921950340270996
2006-09-29,12.774694442749023
2006-10-02,12.85077953338623
2006-10-03,12.993132591247559
2006-10-04,13.361270904541016
2006-10-05,13.314645767211914
2006-10-06,13.25328254699707
2006-10-09,13.250829696655273
2006-10-10,13.476624488830566
2006-10-11,13.429866790771484
2006-10-12,14.539793968200684
2006-10-13,14.281386375427246
2006-10-16,14.2493896484375
2006-10-17,14.264156341552734
2006-10-18,14.291224479675293
2006-10-19,14.222319602966309
2006-10-20,14.28630256652832
2006-10-23,14.82281494140625
2006-10-24,14.936018943786621
2006-10-25,14.763750076293945
2006-10-26,14.835124969482422
2006-10-27,14.51026439666748
2006-10-30,14.790818214416504
2006-10-31,14.633307456970215
2006-11-01,14.640694618225098
2006-11-02,14.61115550994873
2006-11-03,14.278926849365234
2006-11-06,14.534870147705078
2006-11-07,14.616086959838867
2006-11-08,14.566859245300293
2006-11-09,14.606240272521973
2006-11-10,14.94832992553711
2006-11-13,14.965557098388672
2006-11-14,15.231341361999512
2006-11-15,15.290407180786133
2006-11-16,15.465141296386719
2006-11-17,15.258413314819336
2006-11-20,15.447920799255371
2006-11-21,15.438069343566895
2006-11-22,15.620183944702148
2006-11-24,15.53405475616455
2006-11-27,14.98769474029541
2006-11-28,15.209196090698242
2006-11-29,15.159975051879883
2006-11-30,15.059076309204102
2006-12-01,15.00001049041748
2006-12-04,15.167353630065918
2006-12-05,15.56850814819336
2006-12-06,15.327323913574219
2006-12-07,15.031988143920898
2006-12-08,14.69729995727539
2006-12-11,14.643153190612793
2006-12-12,14.269083976745605
2006-12-13,14.421669960021973
2006-12-14,14.485648155212402
2006-12-15,14.4413480758667
2006-12-18,14.397051811218262
2006-12-19,14.50779914855957
2006-12-20,14.532410621643066
2006-12-21,14.40936279296875
2006-12-22,14.463501930236816
2006-12-26,14.456110954284668
2006-12-27,14.566859245300293
2006-12-28,14.544719696044922
2006-12-29,14.470880508422852
2007-01-03,14.485648155212402
2007-01-04,14.446274757385254
2007-01-05,14.320764541625977
2007-01-08,14.28630256652832
2007-01-09,14.340452194213867
2007-01-10,14.513160705566406
2007-01-11,14.804316520690918
2007-01-12,14.772241592407227
2007-01-16,14.856128692626953
2007-01-17,14.76731014251709
2007-01-18,14.584721565246582
2007-01-19,14.557581901550293
2007-01-22,14.562516212463379
2007-01-23,14.601999282836914
2007-01-24,14.666152000427246
2007-01-25,14.550174713134766
2007-01-26,14.616800308227539
2007-01-29,14.527968406677246
2007-01-30,14.572381973266602
2007-01-31,14.806784629821777
2007-02-01,14.695751190185547
2007-02-02,14.722893714904785
2007-02-05,14.70068645477295
2007-02-06,14.932621955871582
2007-02-07,15.021455764770508
2007-02-08,14.999251365661621
2007-02-09,14.925219535827637
2007-02-12,14.996772766113281
2007-02-13,14.745099067687988
2007-02-14,14.811717987060547
2007-02-15,14.89807415008545
2007-02-16,14.870932579040527
2007-02-20,15.312604904174805
2007-02-21,15.201567649841309
2007-02-22,15.06586742401123
2007-02-23,14.93015193939209
2007-02-26,14.611857414245605
2007-02-27,14.123324394226074
2007-02-28,14.29603385925293
2007-03-01,14.096176147460938
2007-03-02,13.943197250366211
2007-03-05,13.664389610290527
2007-03-06,14.046832084655762
2007-03-07,14.153491973876953
2007-03-08,14.302314758300781
2007-03-09,14.3172025680542
2007-03-12,14.384172439575195
2007-03-13,14.225428581237793
2007-03-14,14.287436485290527
2007-03-15,14.45362377166748
2007-03-16,14.322159767150879
2007-03-19,14.55532455444336
2007-03-20,14.545400619506836
2007-03-21,14.743842124938965
2007-03-22,14.664466857910156
2007-03-23,14.746316909790039
2007-03-26,14.59005069732666
2007-03-27,14.47346019744873
2007-03-28,14.399051666259766
2007-03-29,14.312232971191406
2007-03-30,14.32712459564209
2007-04-02,14.4412260055542
2007-04-03,14.572683334350586
2007-04-04,14.50075912475586
2007-04-05,14.592537879943848
2007-04-09,14.64214038848877
2007-04-10,14.810813903808594
2007-04-11,14.61485481262207
2007-04-12,14.684307098388672
2007-04-13,14.790968894958496
2007-04-16,15.148140907287598
2007-04-17,15.123346328735352
2007-04-18,15.167993545532227
2007-04-19,15.051416397094727
2007-04-20,15.148140907287598
2007-04-23,15.125828742980957
2007-04-24,15.175431251525879
2007-04-25,15.381314277648926
2007-04-26,15.478055000305176
2007-04-27,15.587197303771973
2007-04-30,15.344106674194336
2007-05-01,15.656648635864258
2007-05-02,16.552087783813477
2007-05-03,16.39830207824707
2007-05-04,16.621545791625977
2007-05-07,16.547130584716797
2007-05-08,16.58185577392578
2007-05-09,16.611623764038086
2007-05-10,16.450395584106445
2007-05-11,16.54216766357422
2007-05-14,16.39830207824707
2007-05-15,16.279237747192383
2007-05-16,16.42558479309082
2007-05-17,16.457834243774414
2007-05-18,16.591777801513672
2007-05-21,16.656265258789062
2007-05-22,16.79765510559082
2007-05-23,16.626510620117188
2007-05-24,16.624025344848633
2007-05-25,16.693479537963867
2007-05-29,16.723243713378906
2007-05-30,16.67611312866211
2007-05-31,16.79765510559082
2007-06-01,16.929115295410156
2007-06-04,17.050670623779297
2007-06-05,16.934085845947266
2007-06-06,16.819984436035156
2007-06-07,16.42310905456543
2007-06-08,16.67363739013672
2007-06-11,16.80510139465332
2007-06-12,16.579376220703125
2007-06-13,16.80510139465332
2007-06-14,16.817501068115234
2007-06-15,16.92167854309082
2007-06-18,16.686037063598633
2007-06-19,16.80510139465332
2007-06-20,16.52480697631836
2007-06-21,16.237071990966797
2007-06-22,16.08080291748047
2007-06-25,16.023757934570312
2007-06-26,16.016315460205078
2007-06-27,16.0584774017334
2007-06-28,16.162660598754883
2007-06-29,16.23211097717285
2007-07-02,16.53968048095703
2007-07-03,16.757976531982422
2007-07-05,16.75301170349121
2007-07-06,16.89191246032715
2007-07-09,16.76788902282715
2007-07-10,16.346214294433594
2007-07-11,17.148574829101562
2007-07-12,17.053884506225586
2007-07-13,17.18345832824707
2007-07-16,16.984115600585938
2007-07-17,16.944244384765625
2007-07-18,17.068836212158203
2007-07-19,17.088769912719727
2007-07-20,17.009031295776367
2007-07-23,17.34293556213379
2007-07-24,16.884443283081055
2007-07-25,16.72496795654297
2007-07-26,16.02227783203125
2007-07-27,15.842870712280273
2007-07-30,16.102022171020508
2007-07-31,15.967464447021484
2007-08-01,15.758148193359375
2007-08-02,15.927595138549805
2007-08-03,15.598678588867188
2007-08-06,15.982410430908203
2007-08-07,15.907661437988281
2007-08-08,15.852836608886719
2007-08-09,15.000640869140625
2007-08-10,15.543853759765625
2007-08-13,15.309624671936035
2007-08-14,15.234869003295898
2007-08-15,14.761431694030762
2007-08-16,15.075397491455078
2007-08-17,15.598678588867188
2007-08-20,15.568775177001953
2007-08-21,15.753165245056152
2007-08-22,16.042211532592773
2007-08-23,16.05218505859375
2007-08-24,16.495718002319336
2007-08-27,16.306344985961914
2007-08-28,16.082080841064453
2007-08-29,16.116973876953125
2007-08-30,16.12693977355957
2007-08-31,16.306344985961914
2007-09-04,16.291393280029297
2007-09-05,16.306344985961914
2007-09-06,16.21664047241211
2007-09-07,15.802999496459961
2007-09-10,15.69336223602295
2007-09-11,15.88772201538086
2007-09-12,15.67343521118164
2007-09-13,15.992382049560547
2007-09-14,16.19670295715332
2007-09-17,16.156835556030273
2007-09-18,16.665163040161133
2007-09-19,17.068836212158203
2007-09-20,16.959196090698242
2007-09-21,17.08378028869629
2007-09-24,17.009031295776367
2007-09-25,16.610349655151367
2007-09-26,16.650218963623047
2007-09-27,16.789756774902344
2007-09-28,16.859529495239258
2007-10-01,17.168508529663086
2007-10-02,17.07880401611328
2007-10-03,17.028968811035156
2007-10-04,16.804712295532227
2007-10-05,17.118669509887695
2007-10-08,18.085491180419922
2007-10-09,18.992509841918945
2007-10-10,19.067562103271484
2007-10-11,18.612255096435547
2007-10-12,18.63226890563965
2007-10-15,18.4671630859375
2007-10-16,18.66729164123535
2007-10-17,18.777372360229492
2007-10-18,18.88243293762207
2007-10-19,18.747331619262695
2007-10-22,18.757347106933594
2007-10-23,18.802385330200195
2007-10-24,18.987506866455078
2007-10-25,19.547870635986328
2007-10-26,19.577890396118164
2007-10-29,19.57288932800293
2007-10-30,20.148263931274414
2007-10-31,20.148263931274414
2007-11-01,19.552881240844727
2007-11-02,19.547870635986328
2007-11-05,19.267690658569336
2007-11-06,19.44780731201172
2007-11-07,18.952476501464844
2007-11-08,19.25768280029297
2007-11-09,18.902448654174805
2007-11-12,18.862422943115234
2007-11-13,19.112590789794922
2007-11-14,18.892436981201172
2007-11-15,18.912458419799805
2007-11-16,19.047544479370117
2007-11-19,18.912458419799805
2007-11-20,18.947473526000977
2007-11-21,18.61725616455078
2007-11-23,18.8373966217041
2007-11-26,18.4621524810791
2007-11-27,18.442138671875
2007-11-28,18.607248306274414
2007-11-29,18.612255096435547
2007-11-30,18.58724021911621
2007-12-03,18.447145462036133
2007-12-04,18.49717903137207
2007-12-05,18.58724021911621
2007-12-06,19.537872314453125
2007-12-07,19.753009796142578
2007-12-10,19.722993850708008
2007-12-11,19.44780731201172
2007-12-12,19.6229248046875
2007-12-13,19.70798110961914
2007-12-14,19.20764923095703
2007-12-17,18.762357711791992
2007-12-18,19.137598037719727
2007-12-19,18.97749900817871
2007-12-20,18.68230628967285
2007-12-21,19.24767303466797
2007-12-24,19.342741012573242
2007-12-26,19.36775016784668
2007-12-27,18.992511749267578
2007-12-28,19.28269386291504
2007-12-31,19.14760971069336
2008-01-02,18.952476501464844
2008-01-03,18.68730354309082
2008-01-04,18.42213249206543
2008-01-07,18.852418899536133
2008-01-08,18.37210464477539
2008-01-09,19.175912857055664
2008-01-10,19.59288787841797
2008-01-11,18.256546020507812
2008-01-14,18.502717971801758
2008-01-15,17.42259979248047
2008-01-16,17.111125946044922
2008-01-17,16.81471824645996
2008-01-18,16.774518966674805
2008-01-22,16.638887405395508
2008-01-23,18.00033950805664
2008-01-24,18.738834381103516
2008-01-25,18.206310272216797
2008-01-28,17.9099063873291
2008-01-29,17.995317459106445
2008-01-30,17.482885360717773
2008-01-31,17.161359786987305
2008-02-01,17.703927993774414
2008-02-04,17.990293502807617
2008-02-05,17.462785720825195
2008-02-06,17.17140007019043
2008-02-07,17.261829376220703
2008-02-08,17.156335830688477
2008-02-11,17.291976928710938
2008-02-12,17.518054962158203
2008-02-13,17.94005012512207
2008-02-14,17.50800323486328
2008-02-15,17.713977813720703
2008-02-19,17.59842872619629
2008-02-20,17.558238983154297
2008-02-21,17.362308502197266
2008-02-22,17.50800323486328
2008-02-25,18.251529693603516
2008-02-26,18.47257423400879
2008-02-27,18.196264266967773
2008-02-28,17.729045867919922
2008-02-29,17.307048797607422
2008-03-03,17.392454147338867
2008-03-04,17.593408584594727
2008-03-05,18.186220169067383
2008-03-06,18.010385513305664
2008-03-07,17.648670196533203
2008-03-10,17.67378807067871
2008-03-11,18.201284408569336
2008-03-12,18.211334228515625
2008-03-13,18.447450637817383
2008-03-14,18.100812911987305
2008-03-17,18.311811447143555
2008-03-18,18.93476104736328
2008-03-19,18.186220169067383
2008-03-20,18.789073944091797
2008-03-24,19.045286178588867
2008-03-25,19.185951232910156
2008-03-26,19.045286178588867
2008-03-27,18.80414390563965
2008-03-28,18.51276969909668
2008-03-31,18.693622589111328
2008-04-01,19.422075271606445
2008-04-02,19.58786964416504
2008-04-03,19.376855850219727
2008-04-04,19.532594680786133
2008-04-07,19.462265014648438
2008-04-08,19.361797332763672
2008-04-09,18.953275680541992
2008-04-10,19.054140090942383
2008-04-11,18.89778709411621
2008-04-14,18.953275680541992
2008-04-15,19.195354461669922
2008-04-16,19.36179542541504
2008-04-17,19.5080509185791
2008-04-18,20.032575607299805
2008-04-21,19.70473861694336
2008-04-22,19.412220001220703
2008-04-23,20.325084686279297
2008-04-24,20.501611709594727
2008-04-25,20.70334815979004
2008-04-28,20.55204200744629
2008-04-29,20.617612838745117
2008-04-30,20.516746520996094
2008-05-01,20.572219848632812
2008-05-02,20.425960540771484
2008-05-05,20.395689010620117
2008-05-06,20.461257934570312
2008-05-07,20.0678653717041
2008-05-08,20.18891716003418
2008-05-09,20.042659759521484
2008-05-12,20.476394653320312
2008-05-13,20.647865295410156
2008-05-14,20.622650146484375
2008-05-15,20.849607467651367
2008-05-16,20.59238624572754
2008-05-19,20.572219848632812
2008-05-20,20.032575607299805
2008-05-21,19.417268753051758
2008-05-22,19.709789276123047
2008-05-23,19.412220001220703
2008-05-27,19.649274826049805
2008-05-28,19.891355514526367
2008-05-29,20.219173431396484
2008-05-30,20.022478103637695
2008-06-02,19.62405014038086
2008-06-03,19.79552459716797
2008-06-04,19.664400100708008
2008-06-05,19.911527633666992
2008-06-06,19.109617233276367
2008-06-09,19.18022346496582
2008-06-10,19.044055938720703
2008-06-11,18.600234985351562
2008-06-12,18.716232299804688
2008-06-13,19.099531173706055
2008-06-16,19.033971786499023
2008-06-17,18.857452392578125
2008-06-18,18.600234985351562
2008-06-19,18.82718276977539
2008-06-20,18.42371368408203
2008-06-23,18.252239227294922
2008-06-24,18.181625366210938
2008-06-25,18.302669525146484
2008-06-26,17.71763038635254
2008-06-27,17.657108306884766
2008-06-30,17.697452545166016
2008-07-01,17.873973846435547
2008-07-02,17.727720260620117
2008-07-03,17.858842849731445
2008-07-07,17.934492111206055
2008-07-08,18.2471866607666
2008-07-09,17.94297981262207
2008-07-10,17.68440055847168
2008-07-11,18.09001350402832
2008-07-14,18.11029815673828
2008-07-15,17.97848129272461
2008-07-16,18.49054718017578
2008-07-17,17.26359748840332
2008-07-18,17.821308135986328
2008-07-21,17.75539207458496
2008-07-22,18.125505447387695
2008-07-23,18.22690200805664
2008-07-24,17.425838470458984
2008-07-25,17.324440002441406
2008-07-28,17.126712799072266
2008-07-29,17.6590633392334
2008-07-30,18.125505447387695
2008-07-31,18.16100311279297
2008-08-01,17.922700881958008
2008-08-04,18.1711368560791
2008-08-05,19.301755905151367
2008-08-06,19.017837524414062
2008-08-07,18.3232421875
2008-08-08,19.3778133392334
2008-08-11,19.611032485961914
2008-08-12,19.281476974487305
2008-08-13,18.698429107666016
2008-08-14,18.951929092407227
2008-08-15,18.962068557739258
2008-08-18,18.455059051513672
2008-08-19,18.16100311279297
2008-08-20,18.024105072021484
2008-08-21,18.03424835205078
2008-08-22,18.43984603881836
2008-08-25,18.044389724731445
2008-08-26,18.059593200683594
2008-08-27,17.882143020629883
2008-08-28,18.56153106689453
2008-08-29,18.09001350402832
2008-09-02,19.017837524414062
2008-09-03,19.043197631835938
2008-09-04,18.566604614257812
2008-09-05,18.738990783691406
2008-09-08,19.722583770751953
2008-09-09,19.271343231201172
2008-09-10,19.27640724182129
2008-09-11,19.823984146118164
2008-09-12,19.291624069213867
2008-09-15,19.22064208984375
2008-09-16,19.469074249267578
2008-09-17,18.84038543701172
2008-09-18,19.758068084716797
2008-09-19,19.88988494873047
2008-09-22,18.875877380371094
2008-09-23,18.30295753479004
2008-09-24,17.59821319580078
2008-09-25,17.15204620361328
2008-09-26,17.207820892333984
2008-09-29,16.290138244628906
2008-09-30,16.533506393432617
2008-10-01,16.599416732788086
2008-10-02,15.985939979553223
2008-10-03,15.610747337341309
2008-10-06,14.353372573852539
2008-10-07,13.942700386047363
2008-10-08,14.094801902770996
2008-10-09,13.52695083618164
2008-10-10,13.978190422058105
2008-10-13,14.794472694396973
2008-10-14,14.601813316345215
2008-10-15,13.40242862701416
2008-10-16,14.122056007385254
2008-10-17,14.188404083251953
2008-10-20,14.841686248779297
2008-10-21,14.203715324401855
2008-10-22,13.611682891845703
2008-10-23,13.683138847351074
2008-10-24,13.279937744140625
2008-10-27,13.392217636108398
2008-10-28,14.928443908691406
2008-10-29,14.53546142578125
2008-10-30,15.096874237060547
2008-10-31,14.805956840515137
2008-11-03,15.107081413269043
2008-11-04,15.617454528808594
2008-11-05,14.458900451660156
2008-11-06,13.810725212097168
2008-11-07,13.948526382446289
2008-11-10,13.606574058532715
2008-11-11,13.203385353088379
2008-11-12,12.820601463317871
2008-11-13,13.30035400390625
2008-11-14,12.749144554138184
2008-11-17,13.014545440673828
2008-11-18,12.948199272155762
2008-11-19,12.48375129699707
2008-11-20,11.355829238891602
2008-11-21,12.361260414123535
2008-11-24,12.922674179077148
2008-11-25,13.060480117797852
2008-11-26,13.647404670715332
2008-11-28,13.749483108520508
2008-12-01,12.74404525756836
2008-12-02,12.876742362976074
2008-12-03,13.800518035888672
2008-12-04,14.14246940612793
2008-12-05,14.800853729248047
2008-12-08,14.754916191101074
2008-12-09,14.315997123718262
2008-12-10,15.265297889709473
2008-12-11,14.387453079223633
2008-12-12,14.219022750854492
2008-12-15,14.356825828552246
2008-12-16,15.290811538696289
2008-12-17,15.586828231811523
2008-12-18,15.331644058227539
2008-12-19,15.510272026062012
2008-12-22,15.42350959777832
2008-12-23,15.377574920654297
2008-12-24,15.510272026062012
2008-12-26,15.454133033752441
2008-12-29,15.265297889709473
2008-12-30,15.775670051574707
2008-12-31,16.07678985595703
2009-01-02,16.331972122192383
2009-01-05,16.77600860595703
2009-01-06,16.74538230895996
2009-01-07,16.148239135742188
2009-01-08,16.07168197631836
2009-01-09,15.627666473388672
2009-01-12,15.576620101928711
2009-01-13,15.255090713500977
2009-01-14,14.74144458770752
2009-01-15,15.17803955078125
2009-01-16,15.36295223236084
2009-01-20,14.720901489257812
2009-01-21,14.957178115844727
2009-01-22,15.244815826416016
2009-01-23,14.936633110046387
2009-01-26,14.700353622436523
2009-01-27,14.957178115844727
2009-01-28,15.522178649902344
2009-01-29,15.17803955078125
2009-01-30,14.700353622436523
2009-02-02,14.161031723022461
2009-02-03,14.520583152770996
2009-02-04,14.433270454406738
2009-02-05,15.044489860534668
2009-02-06,15.450267791748047
2009-02-09,15.558135032653809
2009-02-10,14.844181060791016
2009-02-11,14.880120277404785
2009-02-12,15.142085075378418
2009-02-13,14.96744441986084
2009-02-17,14.705496788024902
2009-02-18,14.864717483520508
2009-02-19,14.705496788024902
2009-02-20,14.448673248291016
2009-02-23,14.099395751953125
2009-02-24,14.433270454406738
2009-02-25,14.243224143981934
2009-02-26,13.714166641235352
2009-02-27,13.49843978881836
2009-03-02,12.820436477661133
2009-03-03,12.64066219329834
2009-03-04,13.20566463470459
2009-03-05,12.661210060119629
2009-03-06,12.584159851074219
2009-03-09,12.0551118850708
2009-03-10,12.810164451599121
2009-03-11,13.04643726348877
2009-03-12,13.729574203491211
2009-03-13,13.857987403869629
2009-03-16,13.68848991394043
2009-03-17,14.06343936920166
2009-03-18,14.186714172363281
2009-03-19,13.929899215698242
2009-03-20,13.667938232421875
2009-03-23,14.684938430786133
2009-03-24,14.500038146972656
2009-03-25,14.602761268615723
2009-03-26,15.337270736694336
2009-03-27,14.787671089172363
2009-03-30,14.207266807556152
2009-03-31,14.114805221557617
2009-04-01,14.535988807678223
2009-04-02,15.424580574035645
2009-04-03,15.578675270080566
2009-04-06,15.332132339477539
2009-04-07,14.877228736877441
2009-04-08,15.264931678771973
2009-04-09,15.65262508392334
2009-04-13,15.502710342407227
2009-04-14,15.249422073364258
2009-04-15,15.642287254333496
2009-04-16,16.44870376586914
2009-04-17,16.577930450439453
2009-04-20,16.195404052734375
2009-04-21,16.62962532043457
2009-04-22,16.588274002075195
2009-04-23,17.84440803527832
2009-04-24,18.025331497192383
2009-04-27,17.849576950073242
2009-04-28,17.47739028930664
2009-04-29,17.492900848388672
2009-04-30,17.239595413208008
2009-05-01,17.110366821289062
2009-05-04,17.60144805908203
2009-05-05,18.20108985900879
2009-05-06,18.27345848083496
2009-05-07,17.54459571838379
2009-05-08,17.534244537353516
2009-05-11,17.4205265045166
2009-05-12,17.02766227722168
2009-05-13,16.340145111083984
2009-05-14,16.62962532043457
2009-05-15,17.141386032104492
2009-05-18,17.818567276000977
2009-05-19,17.766874313354492
2009-05-20,17.529085159301758
2009-05-21,17.167232513427734
2009-05-22,17.498062133789062
2009-05-26,18.066688537597656
2009-05-27,17.6893310546875
2009-05-28,17.616960525512695
2009-05-29,17.901269912719727
2009-06-01,18.55259895324707
2009-06-02,18.836910247802734
2009-06-03,18.940298080444336
2009-06-04,18.51125144958496
2009-06-05,18.485395431518555
2009-06-08,18.47506332397461
2009-06-09,18.40786361694336
2009-06-10,17.9736385345459
2009-06-11,17.678991317749023
2009-06-12,18.097705841064453
2009-06-15,17.85474967956543
2009-06-16,17.503238677978516
2009-06-17,17.58077621459961
2009-06-18,17.606626510620117
2009-06-19,17.82373046875
2009-06-22,17.255104064941406
2009-06-23,16.89842987060547
2009-06-24,16.83639907836914
2009-06-25,17.389511108398438
2009-06-26,17.177562713623047
2009-06-29,17.22409439086914
2009-06-30,17.23443603515625
2009-07-01,18.102869033813477
2009-07-02,17.704835891723633
2009-07-06,18.014999389648438
2009-07-07,17.834070205688477
2009-07-08,18.20108985900879
2009-07-09,18.092540740966797
2009-07-10,18.082189559936523
2009-07-13,18.438875198364258
2009-07-14,18.728349685668945
2009-07-15,17.69424057006836
2009-07-16,17.48638153076172
2009-07-17,17.46560287475586
2009-07-20,17.512367248535156
2009-07-21,17.3460693359375
2009-07-22,17.501964569091797
2009-07-23,17.51756477355957
2009-07-24,17.616291046142578
2009-07-27,17.69424057006836
2009-07-28,17.663061141967773
2009-07-29,17.64228057861328
2009-07-30,18.34381103515625
2009-07-31,18.426959991455078
2009-08-03,18.572465896606445
2009-08-04,18.83228874206543
2009-08-05,18.99858283996582
2009-08-06,18.733558654785156
2009-08-07,18.99858283996582
2009-08-10,18.98299789428711
2009-08-11,18.255474090576172
2009-08-12,18.291852951049805
2009-08-13,18.23988151550293
2009-08-14,18.1567440032959
2009-08-17,17.92809295654297
2009-08-18,18.115163803100586
2009-08-19,18.15154266357422
2009-08-20,18.333425521850586
2009-08-21,18.717967987060547
2009-08-24,18.2658634185791
2009-08-25,18.276256561279297
2009-08-26,18.203510284423828
2009-08-27,18.135953903198242
2009-08-28,18.146345138549805
2009-08-31,17.798171997070312
2009-09-01,17.522754669189453
2009-09-02,17.335683822631836
2009-09-03,17.444808959960938
2009-09-04,17.689050674438477
2009-09-08,17.766998291015625
2009-09-09,17.46040153503418
2009-09-10,17.424028396606445
2009-09-11,17.35647201538086
2009-09-14,17.38764762878418
2009-09-15,17.470794677734375
2009-09-16,17.673460006713867
2009-09-17,17.772193908691406
2009-09-18,18.05280876159668
2009-09-21,17.564332962036133
2009-09-22,17.424028396606445
2009-09-23,17.112232208251953
2009-09-24,17.216161727905273
2009-09-25,16.888778686523438
2009-09-28,17.04987144470215
2009-09-29,17.034286499023438
2009-09-30,17.543540954589844
2009-10-01,17.216161727905273
2009-10-02,17.2265567779541
2009-10-05,18.109970092773438
2009-10-06,18.115163803100586
2009-10-07,17.86054039001465
2009-10-08,17.938478469848633
2009-10-09,18.18791961669922
2009-10-12,18.364595413208008
2009-10-13,18.146345138549805
2009-10-14,18.19862937927246
2009-10-15,18.486162185668945
2009-10-16,18.42865753173828
2009-10-19,18.726654052734375
2009-10-20,18.360694885253906
2009-10-21,18.062702178955078
2009-10-22,18.29795265197754
2009-10-23,17.9267635345459
2009-10-26,17.77515411376953
2009-10-27,17.72810935974121
2009-10-28,17.51375961303711
2009-10-29,17.63922882080078
2009-10-30,17.226224899291992
2009-11-02,17.31509780883789
2009-11-03,17.283720016479492
2009-11-04,17.665374755859375
2009-11-05,18.19339370727539
2009-11-06,18.418203353881836
2009-11-09,18.716196060180664
2009-11-10,18.601177215576172
2009-11-11,18.684825897216797
2009-11-12,18.439109802246094
2009-11-13,18.449562072753906
2009-11-16,18.77370262145996
2009-11-17,18.85211944580078
2009-11-18,18.77370262145996
2009-11-19,18.637765884399414
2009-11-20,18.679597854614258
2009-11-23,18.75279426574707
2009-11-24,18.5959529876709
2009-11-25,18.66914176940918
2009-11-27,18.50707244873047
2009-11-30,18.439109802246094
2009-12-01,18.449562072753906
2009-12-02,18.465242385864258
2009-12-03,18.36591911315918
2009-12-04,17.79084014892578
2009-12-07,17.827434539794922
2009-12-08,17.83266830444336
2009-12-09,18.067930221557617
2009-12-10,17.931995391845703
2009-12-11,18.015640258789062
2009-12-14,18.20908546447754
2009-12-15,18.083606719970703
2009-12-16,18.078388214111328
2009-12-17,17.9581356048584
2009-12-18,18.041786193847656
2009-12-21,18.29795265197754
2009-12-22,18.32931900024414
2009-12-23,18.50707244873047
2009-12-24,18.496625900268555
2009-12-28,18.381607055664062
2009-12-29,18.412975311279297
2009-12-30,18.40774154663086
2009-12-31,18.282270431518555
2010-01-04,18.345003128051758
2010-01-05,18.282270431518555
2010-01-06,18.15157127380371
2010-01-07,18.146345138549805
2010-01-08,18.15157127380371
2010-01-11,18.465242385864258
2010-01-12,18.81553077697754
2010-01-13,18.873376846313477
2010-01-14,19.078460693359375
2010-01-15,18.7576847076416
2010-01-19,18.747163772583008
2010-01-20,18.484228134155273
2010-01-21,18.389575958251953
2010-01-22,18.031986236572266
2010-01-25,18.026731491088867
2010-01-26,18.053014755249023
2010-01-27,18.30544090270996
2010-01-28,18.05828285217285
2010-01-29,17.989912033081055
2010-02-01,18.626220703125
2010-02-02,18.836563110351562
2010-02-03,18.58414649963379
2010-02-04,17.563968658447266
2010-02-05,17.343103408813477
2010-02-08,17.206375122070312
2010-02-09,17.39042854309082
2010-02-10,17.437755584716797
2010-02-11,17.558706283569336
2010-02-12,17.542924880981445
2010-02-16,17.669139862060547
2010-02-17,17.700685501098633
2010-02-18,17.705947875976562
2010-02-19,17.769060134887695
2010-02-22,17.71120262145996
2010-02-23,17.65862274169922
2010-02-24,17.726985931396484
2010-02-25,17.721723556518555
2010-02-26,17.732240676879883
2010-03-01,17.816375732421875
2010-03-02,17.921546936035156
2010-03-03,17.863710403442383
2010-03-04,17.889999389648438
2010-03-05,18.33698272705078
2010-03-08,18.62096405029297
2010-03-09,19.24674415588379
2010-03-10,19.39397621154785
2010-03-11,19.614843368530273
2010-03-12,19.704238891601562
2010-03-15,19.81467628479004
2010-03-16,19.78838539123535
2010-03-17,20.319501876831055
2010-03-18,20.06182861328125
2010-03-19,19.951404571533203
2010-03-22,20.06182861328125
