Date,AEE
2001-04-30,14.218125343322754
2001-05-01,14.224903106689453
2001-05-02,14.116497039794922
2001-05-03,13.818379402160645
2001-05-04,14.072461128234863
2001-05-07,14.072461128234863
2001-05-08,13.964058876037598
2001-05-09,14.025028228759766
2001-05-10,13.98776626586914
2001-05-11,13.940343856811523
2001-05-14,14.157147407531738
2001-05-15,14.150370597839355
2001-05-16,14.448495864868164
2001-05-17,14.512856483459473
2001-05-18,14.539959907531738
2001-05-21,14.668689727783203
2001-05-22,14.651752471923828
2001-05-23,14.93293571472168
2001-05-24,15.10909366607666
2001-05-25,15.00745677947998
2001-05-29,15.02778148651123
2001-05-30,15.071826934814453
2001-05-31,15.10909366607666
2001-06-01,14.966802597045898
2001-06-04,15.004079818725586
2001-06-05,14.82790756225586
2001-06-06,14.705880165100098
2001-06-07,14.575249671936035
2001-06-08,14.747127532958984
2001-06-11,14.8537015914917
2001-06-12,14.980875015258789
2001-06-13,14.812446594238281
2001-06-14,14.351808547973633
2001-06-15,14.661190032958984
2001-06-18,14.644000053405762
2001-06-19,14.8330717086792
2001-06-20,14.85025405883789
2001-06-21,14.430867195129395
2001-06-22,14.503058433532715
2001-06-25,14.40337085723877
2001-06-26,14.547751426696777
2001-06-27,14.688687324523926
2001-06-28,14.69556999206543
2001-06-29,14.67838191986084
2001-07-02,14.936193466186523
2001-07-03,14.657748222351074
2001-07-05,14.712747573852539
2001-07-06,14.602754592895508
2001-07-09,14.571817398071289
2001-07-10,14.561497688293457
2001-07-11,14.437751770019531
2001-07-12,14.33462142944336
2001-07-13,14.12492561340332
2001-07-16,14.042426109313965
2001-07-17,13.870552062988281
2001-07-18,13.760546684265137
2001-07-19,13.901483535766602
2001-07-20,13.636791229248047
2001-07-23,13.268980979919434
2001-07-24,12.959604263305664
2001-07-25,13.286171913146973
2001-07-26,13.506170272827148
2001-07-27,13.451171875
2001-07-30,13.506170272827148
2001-07-31,13.506170272827148
2001-08-01,13.657427787780762
2001-08-02,13.82586669921875
2001-08-03,13.887741088867188
2001-08-06,13.585238456726074
2001-08-07,13.633358001708984
2001-08-08,13.444295883178711
2001-08-09,13.605866432189941
2001-08-10,13.736481666564941
2001-08-13,13.62992000579834
2001-08-14,13.647111892700195
2001-08-15,13.56116771697998
2001-08-16,13.674600601196289
2001-08-17,13.715867042541504
2001-08-20,13.753669738769531
2001-08-21,13.939301490783691
2001-08-22,14.05274486541748
2001-08-23,14.19711971282959
2001-08-24,14.173049926757812
2001-08-27,14.272744178771973
2001-08-28,14.269301414489746
2001-08-29,14.338058471679688
2001-08-30,14.320869445800781
2001-08-31,14.179935455322266
2001-09-04,14.344939231872559
2001-09-05,14.265868186950684
2001-09-06,14.241805076599121
2001-09-07,14.351773262023926
2001-09-10,14.051549911499023
2001-09-17,14.055031776428223
2001-09-18,14.191183090209961
2001-09-19,13.876992225646973
2001-09-20,13.981722831726074
2001-09-21,13.562806129455566
2001-09-24,13.248600006103516
2001-09-25,13.262564659118652
2001-09-26,13.032154083251953
2001-09-27,12.95185661315918
2001-09-28,13.405695915222168
2001-10-01,13.587227821350098
2001-10-02,13.863031387329102
2001-10-03,14.159767150878906
2001-10-04,14.191183090209961
2001-10-05,14.400656700134277
2001-10-08,14.236568450927734
2001-10-09,13.894447326660156
2001-10-10,13.929365158081055
2001-10-11,13.650071144104004
2001-10-12,13.622136116027832
2001-10-15,13.625631332397461
2001-10-16,13.758294105529785
2001-10-17,13.876992225646973
2001-10-18,13.75480842590332
2001-10-19,13.84207534790039
2001-10-22,13.873503684997559
2001-10-23,13.894447326660156
2001-10-24,13.800187110900879
2001-10-25,14.051549911499023
2001-10-26,13.859539031982422
2001-10-29,13.814152717590332
2001-10-30,14.034086227416992
2001-10-31,13.99917984008789
2001-11-01,14.103907585144043
2001-11-02,14.006156921386719
2001-11-05,14.365740776062012
2001-11-06,14.540295600891113
2001-11-07,14.432066917419434
2001-11-08,14.662483215332031
2001-11-09,14.753253936767578
2001-11-12,14.686914443969727
2001-11-13,14.714850425720215
2001-11-14,14.351773262023926
2001-11-15,14.110886573791504
2001-11-16,14.177221298217773
2001-11-19,14.15278434753418
2001-11-20,14.372718811035156
2001-11-21,14.114384651184082
2001-11-23,14.21562385559082
2001-11-26,14.31338119506836
2001-11-27,14.309886932373047
2001-11-28,14.069001197814941
2001-11-29,14.187690734863281
2001-11-30,14.271484375
2001-12-03,14.334318161010742
2001-12-04,14.383195877075195
2001-12-05,14.411124229431152
2001-12-06,14.35616683959961
2001-12-07,14.494451522827148
2001-12-10,14.21788501739502
2001-12-11,13.941330909729004
2001-12-12,14.065422058105469
2001-12-13,14.1824312210083
2001-12-14,14.295896530151367
2001-12-17,14.203709602355957
2001-12-18,14.51572036743164
2001-12-19,14.820638656616211
2001-12-20,14.632728576660156
2001-12-21,14.583086967468262
2001-12-24,14.81354808807373
2001-12-26,14.997926712036133
2001-12-27,14.997926712036133
2001-12-28,15.026288986206055
2001-12-31,14.997926712036133
2002-01-02,15.157476425170898
2002-01-03,15.100743293762207
2002-01-04,14.997926712036133
2002-01-07,15.06174373626709
2002-01-08,14.980191230773926
2002-01-09,15.228392601013184
2002-01-10,15.278023719787598
2002-01-11,15.224845886230469
2002-01-14,15.352486610412598
2002-01-15,15.43403434753418
2002-01-16,15.430486679077148
2002-01-17,15.33121109008789
2002-01-18,15.412755012512207
2002-01-22,15.270933151245117
2002-01-23,15.239018440246582
2002-01-24,15.150379180908203
2002-01-25,15.143289566040039
2002-01-28,15.125568389892578
2002-01-29,15.00500774383545
2002-01-30,15.015647888183594
2002-01-31,15.200018882751465
2002-02-01,15.246119499206543
2002-02-04,15.299296379089355
2002-02-05,15.097204208374023
2002-02-06,15.051105499267578
2002-02-07,14.997926712036133
2002-02-08,15.068835258483887
2002-02-11,15.008560180664062
2002-02-12,15.02274227142334
2002-02-13,14.994376182556152
2002-02-14,14.817092895507812
2002-02-15,14.891557693481445
2002-02-19,14.586634635925293
2002-02-20,14.526348114013672
2002-02-21,14.370348930358887
2002-02-22,14.324258804321289
2002-02-25,14.15406608581543
2002-02-26,14.005148887634277
2002-02-27,14.39516830444336
2002-02-28,14.444806098937988
2002-03-01,14.6859130859375
2002-03-04,14.912827491760254
2002-03-05,15.051105499267578
2002-03-06,15.370214462280273
2002-03-07,15.206488609313965
2002-03-08,14.947406768798828
2002-03-11,14.961799621582031
2002-03-12,14.84305191040039
2002-03-13,14.886228561401367
2002-03-14,14.84305191040039
2002-03-15,14.695527076721191
2002-03-18,14.717116355895996
2002-03-19,14.814266204833984
2002-03-20,14.82505989074707
2002-03-21,15.001388549804688
2002-03-22,14.954602241516113
2002-03-25,14.92581844329834
2002-03-26,14.969000816345215
2002-03-27,15.195688247680664
2002-03-28,15.382804870605469
2002-04-01,15.17050838470459
2002-04-02,15.181295394897461
2002-04-03,15.184896469116211
2002-04-04,15.238870620727539
2002-04-05,15.174100875854492
2002-04-08,15.278456687927246
2002-04-09,15.16690731048584
2002-04-10,15.436779022216797
2002-04-11,15.148913383483887
2002-04-12,15.181295394897461
2002-04-15,15.040966033935547
2002-04-16,15.130926132202148
2002-04-17,15.163305282592773
2002-04-18,15.253267288208008
2002-04-19,15.321637153625488
2002-04-22,15.307244300842285
2002-04-23,15.418791770935059
2002-04-24,15.375603675842285
2002-04-25,15.228068351745605
2002-04-26,15.07694149017334
2002-04-29,14.969000816345215
2002-04-30,15.026572227478027
2002-05-01,15.069748878479004
2002-05-02,15.07694149017334
2002-05-03,15.112932205200195
2002-05-06,15.184896469116211
2002-05-07,15.188488960266113
2002-05-08,15.3792085647583
2002-05-09,15.389997482299805
2002-05-10,15.346823692321777
2002-05-13,15.479954719543457
2002-05-14,15.670665740966797
2002-05-15,15.62749195098877
2002-05-16,15.569915771484375
2002-05-17,15.616690635681152
2002-05-20,15.828994750976562
2002-05-21,15.88656997680664
2002-05-22,16.18522834777832
2002-05-23,16.239208221435547
2002-05-24,16.138450622558594
2002-05-28,16.048494338989258
2002-05-29,15.839788436889648
2002-05-30,15.677851676940918
2002-05-31,15.73183822631836
2002-06-03,15.389997482299805
2002-06-04,15.47276782989502
2002-06-05,15.35401725769043
2002-06-06,15.056321144104004
2002-06-07,14.786025047302246
2002-06-10,14.968650817871094
2002-06-11,14.972319602966309
2002-06-12,15.154950141906738
2002-06-13,15.173206329345703
2002-06-14,15.081892013549805
2002-06-17,15.231656074523926
2002-06-18,15.396026611328125
2002-06-19,15.257223129272461
2002-06-20,15.333922386169434
2002-06-21,15.469075202941895
2002-06-24,15.337583541870117
2002-06-25,15.231656074523926
2002-06-26,15.29008674621582
2002-06-27,15.505606651306152
2002-06-28,15.710160255432129
2002-07-01,15.51291275024414
2002-07-02,15.297401428222656
2002-07-03,15.169565200805664
2002-07-05,15.443510055541992
2002-07-08,15.417933464050293
2002-07-09,14.86638355255127
2002-07-10,14.256385803222656
2002-07-11,14.621654510498047
2002-07-12,14.665489196777344
2002-07-15,15.111111640930176
2002-07-16,14.63261604309082
2002-07-17,14.709322929382324
2002-07-18,14.541299819946289
2002-07-19,13.872861862182617
2002-07-22,14.12124252319336
2002-07-23,13.350526809692383
2002-07-24,14.51938247680664
2002-07-25,15.24261474609375
2002-07-26,15.05267333984375
2002-07-29,15.158594131469727
2002-07-30,16.009672164916992
2002-07-31,15.962187767028809
2002-08-01,15.717453002929688
2002-08-02,15.677277565002441
2002-08-05,15.73206615447998
2002-08-06,16.027942657470703
2002-08-07,16.071760177612305
2002-08-08,16.144819259643555
2002-08-09,16.14116668701172
2002-08-12,16.433393478393555
2002-08-13,15.936614036560059
2002-08-14,16.254396438598633
2002-08-15,16.09003448486328
2002-08-16,16.049850463867188
2002-08-19,16.068115234375
2002-08-20,16.079071044921875
2002-08-21,16.353025436401367
2002-08-22,16.338415145874023
2002-08-23,16.075424194335938
2002-08-26,16.23249053955078
2002-08-27,16.199609756469727
2002-08-28,16.236141204833984
2002-08-29,15.98409652709961
2002-08-30,16.09003448486328
2002-09-03,15.651716232299805
2002-09-04,15.414288520812988
2002-09-05,15.585965156555176
2002-09-06,15.859909057617188
2002-09-09,15.850643157958984
2002-09-10,15.657885551452637
2002-09-11,15.5985689163208
2002-09-12,15.161165237426758
2002-09-13,15.468836784362793
2002-09-16,15.583752632141113
2002-09-17,15.253840446472168
2002-09-18,15.765386581420898
2002-09-19,15.757970809936523
2002-09-20,15.594865798950195
2002-09-23,15.43918514251709
2002-09-24,15.201936721801758
2002-09-25,15.476248741149902
2002-09-26,15.884011268615723
2002-09-27,15.524436950683594
2002-09-30,15.43918514251709
2002-10-01,15.717202186584473
2002-10-02,15.48737621307373
2002-10-03,15.52072525024414
2002-10-04,15.23530101776123
2002-10-07,15.29832649230957
2002-10-08,15.161165237426758
2002-10-09,14.367889404296875
2002-10-10,15.150041580200195
2002-10-11,15.198237419128418
2002-10-14,15.216768264770508
2002-10-15,15.335386276245117
2002-10-16,15.105563163757324
2002-10-17,15.327972412109375
2002-10-18,15.124093055725098
2002-10-21,15.387285232543945
2002-10-22,15.005476951599121
2002-10-23,14.994351387023926
2002-10-24,14.923916816711426
2002-10-25,14.972110748291016
2002-10-28,15.057374000549316
2002-10-29,14.94245433807373
2002-10-30,15.009185791015625
2002-10-31,14.975821495056152
2002-11-01,15.01288890838623
2002-11-04,15.327972412109375
2002-11-05,15.220464706420898
2002-11-06,15.29090404510498
2002-11-07,14.827542304992676
2002-11-08,14.701521873474121
2002-11-11,14.786768913269043
2002-11-12,14.553230285644531
2002-11-13,14.790478706359863
2002-11-14,14.797887802124023
2002-11-15,14.912806510925293
2002-11-18,14.935042381286621
2002-11-19,14.920218467712402
2002-11-20,14.935042381286621
2002-11-21,15.02030086517334
2002-11-22,15.246420860290527
2002-11-25,15.272371292114258
2002-11-26,15.246420860290527
2002-11-27,15.331680297851562
2002-11-29,15.327972412109375
2002-12-02,15.30943775177002
2002-12-03,15.56892204284668
2002-12-04,15.187104225158691
2002-12-05,15.179694175720215
2002-12-06,15.090728759765625
2002-12-09,15.186756134033203
2002-12-10,15.24700927734375
2002-12-11,15.341155052185059
2002-12-12,15.548256874084473
2002-12-13,15.796793937683105
2002-12-16,15.53320026397705
2002-12-17,15.60850715637207
2002-12-18,15.634876251220703
2002-12-19,15.657466888427734
2002-12-20,15.683822631835938
2002-12-23,15.416457176208496
2002-12-24,15.412691116333008
2002-12-26,15.616042137145996
2002-12-27,15.600968360900879
2002-12-30,15.747840881347656
2002-12-31,15.653697967529297
2003-01-02,15.921059608459473
2003-01-03,16.13946533203125
2003-01-06,16.828571319580078
2003-01-07,16.248659133911133
2003-01-08,16.27878189086914
2003-01-09,15.917290687561035
2003-01-10,15.811849594116211
2003-01-13,15.495537757873535
2003-01-14,15.326085090637207
2003-01-15,15.570850372314453
2003-01-16,15.5444917678833
2003-01-17,15.461638450622559
2003-01-21,15.363744735717773
2003-01-22,15.288426399230957
2003-01-23,15.344918251037598
2003-01-24,15.077550888061523
2003-01-27,14.712297439575195
2003-01-28,14.911860466003418
2003-01-29,14.964591026306152
2003-01-30,14.836555480957031
2003-01-31,14.810193061828613
2003-02-03,14.949518203735352
2003-02-04,14.802663803100586
2003-02-05,14.798895835876465
2003-02-06,14.795135498046875
2003-02-07,14.471290588378906
2003-02-10,14.667102813720703
2003-02-11,14.335723876953125
2003-02-12,14.290541648864746
2003-02-13,14.610618591308594
2003-02-14,14.964591026306152
2003-02-18,14.987184524536133
2003-02-19,14.817718505859375
2003-02-20,14.783830642700195
2003-02-21,14.874215126037598
2003-02-24,14.64827823638916
2003-02-25,14.802663803100586
2003-02-26,14.603083610534668
2003-02-27,14.667102813720703
2003-02-28,14.682162284851074
2003-03-03,14.73865032196045
2003-03-04,14.640740394592285
2003-03-05,14.783830642700195
2003-03-06,14.836555480957031
2003-03-07,14.829029083251953
2003-03-10,14.8309326171875
2003-03-11,14.677840232849121
2003-03-12,14.597472190856934
2003-03-13,14.708467483520508
2003-03-14,14.8309326171875
2003-03-17,15.125640869140625
2003-03-18,15.091195106506348
2003-03-19,15.133305549621582
2003-03-20,15.236639976501465
2003-03-21,15.309355735778809
2003-03-24,14.999338150024414
2003-03-25,15.12181282043457
2003-03-26,15.003175735473633
2003-03-27,15.026129722595215
2003-03-28,15.018482208251953
2003-03-31,14.945759773254395
2003-04-01,14.999338150024414
2003-04-02,15.0414400100708
2003-04-03,15.003175735473633
2003-04-04,15.2251558303833
2003-04-07,15.194530487060547
2003-04-08,15.255769729614258
2003-04-09,15.156257629394531
2003-04-10,15.309355735778809
2003-04-11,15.206015586853027
2003-04-14,15.32849407196045
2003-04-15,15.500726699829102
2003-04-16,15.336146354675293
2003-04-17,15.324662208557129
2003-04-21,15.443314552307129
2003-04-22,15.63084602355957
2003-04-23,15.538996696472168
2003-04-24,15.607889175415039
2003-04-25,15.496895790100098
2003-04-28,15.738015174865723
2003-04-29,15.67678165435791
2003-04-30,15.684426307678223
2003-05-01,15.558137893676758
2003-05-02,15.75715160369873
2003-05-05,15.810737609863281
2003-05-06,15.814563751220703
2003-05-07,15.906418800354004
2003-05-08,15.883453369140625
2003-05-09,16.051860809326172
2003-05-12,16.0212345123291
2003-05-13,15.967665672302246
2003-05-14,15.990616798400879
2003-05-15,16.159029006958008
2003-05-16,16.461387634277344
2003-05-19,16.40779685974121
2003-05-20,16.602996826171875
2003-05-21,16.461387634277344
2003-05-22,16.629785537719727
2003-05-23,17.26128578186035
2003-05-27,17.793298721313477
2003-05-28,17.58662223815918
2003-05-29,17.25747299194336
2003-05-30,17.414390563964844
2003-06-02,17.452667236328125
2003-06-03,17.529218673706055
2003-06-04,17.57131004333496
2003-06-05,17.41056251525879
2003-06-06,17.291919708251953
2003-06-09,17.23563003540039
2003-06-10,17.22786521911621
2003-06-11,17.313261032104492
2003-06-12,17.390911102294922
2003-06-13,17.429723739624023
2003-06-16,17.61993980407715
2003-06-17,17.64322853088379
2003-06-18,17.771326065063477
2003-06-19,17.534528732299805
2003-06-20,17.468538284301758
2003-06-23,17.27444076538086
2003-06-24,17.181283950805664
2003-06-25,17.119182586669922
2003-06-26,17.204566955566406
2003-06-27,17.115291595458984
2003-06-30,17.119182586669922
2003-07-01,17.119182586669922
2003-07-02,17.363739013671875
2003-07-03,17.24727439880371
2003-07-07,17.23563003540039
2003-07-08,17.157997131347656
2003-07-09,16.886259078979492
2003-07-10,16.793094635009766
2003-07-11,16.88237762451172
2003-07-14,16.90566635131836
2003-07-15,16.633935928344727
2003-07-16,16.37772560119629
2003-07-17,16.300092697143555
2003-07-18,16.39713478088379
2003-07-21,16.226333618164062
2003-07-22,16.459251403808594
2003-07-23,16.525239944458008
2003-07-24,16.544654846191406
2003-07-25,16.556299209594727
2003-07-28,16.478660583496094
2003-07-29,16.385488510131836
2003-07-30,16.280689239501953
2003-07-31,16.21080780029297
2003-08-01,16.183635711669922
2003-08-04,16.171995162963867
2003-08-05,15.884727478027344
2003-08-06,16.020591735839844
2003-08-07,16.171995162963867
2003-08-08,16.214691162109375
2003-08-11,16.19916534423828
2003-08-12,16.455373764038086
2003-08-13,16.43595314025879
2003-08-14,16.494184494018555
2003-08-15,16.544654846191406
2003-08-18,16.42043685913086
2003-08-19,16.43984603881836
2003-08-20,16.70769500732422
2003-08-21,16.614526748657227
2003-08-22,16.517478942871094
2003-08-25,16.552410125732422
2003-08-26,16.51359748840332
2003-08-27,16.51359748840332
2003-08-28,16.494184494018555
2003-08-29,16.49806785583496
2003-09-02,16.595121383666992
2003-09-03,16.730976104736328
2003-09-04,16.715457916259766
2003-09-05,16.789207458496094
2003-09-08,16.90937042236328
2003-09-09,16.704509735107422
2003-09-10,16.743906021118164
2003-09-11,16.684804916381836
2003-09-12,16.720260620117188
2003-09-15,16.63359260559082
2003-09-16,16.79905891418457
2003-09-17,16.704509735107422
2003-09-18,16.822696685791016
