Date,EBAY
2006-06-16,11.303994178771973
2006-06-19,11.24052906036377
2006-06-20,11.26292896270752
2006-06-21,11.475715637207031
2006-06-22,11.203195571899414
2006-06-23,11.199464797973633
2006-06-26,11.094938278198242
2006-06-27,10.546164512634277
2006-06-28,10.732819557189941
2006-06-29,10.923210144042969
2006-06-30,10.934410095214844
2006-07-03,10.900810241699219
2006-07-05,10.587227821350098
2006-07-06,10.023520469665527
2006-07-07,9.93765926361084
2006-07-10,10.072052955627441
2006-07-11,10.378171920776367
2006-07-12,10.161649703979492
2006-07-13,9.922725677490234
2006-07-14,9.54941177368164
2006-07-17,9.91525936126709
2006-07-18,9.926458358764648
2006-07-19,9.680071830749512
2006-07-20,9.205957412719727
2006-07-21,9.138762474060059
2006-07-24,9.381420135498047
2006-07-25,9.205957412719727
2006-07-26,9.120098114013672
2006-07-27,8.847579002380371
2006-07-28,9.120098114013672
2006-07-31,8.98570442199707
2006-08-01,8.828911781311035
2006-08-02,8.582523345947266
2006-08-03,8.98570442199707
2006-08-04,9.034235954284668
2006-08-07,9.00437068939209
2006-08-08,9.388886451721191
2006-08-09,9.179825782775879
2006-08-10,9.273158073425293
2006-08-11,9.034235954284668
2006-08-14,9.034235954284668
2006-08-15,9.306755065917969
2006-08-16,9.63900375366211
2006-08-17,10.329639434814453
2006-08-18,10.172846794128418
2006-08-21,9.982454299926758
2006-08-22,10.236310958862305
2006-08-23,10.079516410827637
2006-08-24,9.62407398223877
2006-08-25,9.444884300231934
2006-08-28,9.627806663513184
2006-08-29,10.142982482910156
2006-08-30,10.62082576751709
2006-08-31,10.385636329650879
2006-09-01,10.508830070495605
2006-09-05,10.70668888092041
2006-09-06,10.531230926513672
2006-09-07,10.277376174926758
2006-09-08,10.643223762512207
2006-09-11,10.482698440551758
2006-09-12,10.62082576751709
2006-09-13,10.452834129333496
2006-09-14,10.471501350402832
2006-09-15,10.396836280822754
2006-09-18,10.019786834716797
2006-09-19,9.68753719329834
2006-09-20,9.758466720581055
2006-09-21,9.736067771911621
2006-09-22,9.747269630432129
2006-09-25,9.788331031799316
2006-09-26,10.329639434814453
2006-09-27,10.12431526184082
2006-09-28,10.6058931350708
2006-09-29,10.587227821350098
2006-10-02,10.254975318908691
2006-10-03,10.52003002166748
2006-10-04,11.16213321685791
2006-10-05,11.371191024780273
2006-10-06,10.97174072265625
2006-10-09,11.009076118469238
2006-10-10,11.042673110961914
2006-10-11,10.863481521606445
2006-10-12,11.080002784729004
2006-10-13,11.106136322021484
2006-10-16,10.882146835327148
2006-10-17,10.7440185546875
2006-10-18,10.635757446289062
2006-10-19,11.382390022277832
2006-10-20,11.382390022277832
2006-10-23,11.849035263061523
2006-10-24,11.681041717529297
2006-10-25,11.975961685180664
2006-10-26,12.237283706665039
2006-10-27,11.972225189208984
2006-10-30,12.035689353942871
2006-10-31,11.994624137878418
2006-11-01,11.733306884765625
2006-11-02,12.147686958312988
2006-11-03,12.091689109802246
2006-11-06,12.226083755493164
2006-11-07,12.151421546936035
2006-11-08,12.252213478088379
2006-11-09,12.058090209960938
2006-11-10,12.248480796813965
2006-11-13,12.207415580749512
2006-11-14,12.330610275268555
2006-11-15,12.662861824035645
2006-11-16,12.435139656066895
2006-11-17,12.595664978027344
2006-11-20,12.375408172607422
2006-11-21,12.562065124511719
2006-11-22,12.644197463989258
2006-11-24,12.465004920959473
2006-11-27,11.998360633850098
2006-11-28,11.953561782836914
2006-11-29,12.065556526184082
2006-11-30,12.07302188873291
2006-12-01,11.759437561035156
2006-12-04,11.972225189208984
2006-12-05,12.155150413513184
2006-12-06,12.005826950073242
2006-12-07,11.684775352478027
2006-12-08,11.856498718261719
2006-12-11,11.908764839172363
2006-12-12,11.863966941833496
2006-12-13,12.181283950805664
2006-12-14,12.170085906982422
2006-12-15,12.289545059204102
2006-12-18,12.102889060974121
2006-12-19,11.994624137878418
2006-12-20,11.819168090820312
2006-12-21,11.52798080444336
2006-12-22,11.281594276428223
2006-12-26,11.318924903869629
2006-12-27,11.408523559570312
2006-12-28,11.315191268920898
2006-12-29,11.225595474243164
2007-01-03,11.26292896270752
2007-01-04,11.793037414550781
2007-01-05,11.490650177001953
2007-01-08,11.087469100952148
2007-01-09,11.106136322021484
2007-01-10,10.938145637512207
2007-01-11,11.28532600402832
2007-01-12,11.199464797973633
2007-01-16,11.214397430419922
2007-01-17,11.180798530578613
2007-01-18,11.01654052734375
2007-01-19,11.072538375854492
2007-01-22,10.94560718536377
2007-01-23,10.684290885925293
2007-01-24,11.199464797973633
2007-01-25,12.11408519744873
2007-01-26,11.815434455871582
2007-01-29,11.94609546661377
2007-01-30,11.979695320129395
2007-01-31,12.091689109802246
2007-02-01,12.002092361450195
2007-02-02,12.09542179107666
2007-02-05,12.039421081542969
2007-02-06,12.26341438293457
2007-02-07,12.457534790039062
2007-02-08,12.535934448242188
2007-02-09,12.50980281829834
2007-02-12,12.244750022888184
2007-02-13,12.274614334106445
2007-02-14,12.494871139526367
2007-02-15,12.565797805786133
2007-02-16,12.550865173339844
2007-02-20,12.48366928100586
2007-02-21,12.50606918334961
2007-02-22,12.576997756958008
2007-02-23,12.688996315002441
2007-02-26,12.476204872131348
2007-02-27,11.94609546661377
2007-02-28,11.968493461608887
2007-03-01,11.919962882995605
2007-03-02,11.509317398071289
2007-03-05,11.333857536315918
2007-03-06,11.699706077575684
2007-03-07,11.583976745605469
2007-03-08,11.580246925354004
2007-03-09,11.505584716796875
2007-03-12,11.57278060913086
2007-03-13,11.35252571105957
2007-03-14,11.625045776367188
2007-03-15,11.849035263061523
2007-03-16,11.849035263061523
2007-03-19,11.837833404541016
2007-03-20,11.759437561035156
2007-03-21,12.005826950073242
2007-03-22,12.080491065979004
2007-03-23,11.882633209228516
2007-03-26,12.401537895202637
2007-03-27,12.442604064941406
2007-03-28,12.360474586486816
2007-03-29,12.334343910217285
2007-03-30,12.375408172607422
2007-04-02,12.319411277770996
2007-04-03,12.618062019348145
2007-04-04,12.588194847106934
2007-04-05,12.584464073181152
2007-04-09,12.595664978027344
2007-04-10,12.688996315002441
2007-04-11,12.54713249206543
2007-04-12,12.711392402648926
2007-04-13,12.983912467956543
2007-04-16,13.103373527526855
2007-04-17,13.140703201293945
2007-04-18,12.8607177734375
2007-04-19,12.390340805053711
2007-04-20,12.513533592224121
2007-04-23,12.513533592224121
2007-04-24,12.603132247924805
2007-04-25,12.606863975524902
2007-04-26,12.774857521057129
2007-04-27,12.756189346313477
2007-04-30,12.67032527923584
2007-05-01,12.491134643554688
2007-05-02,12.588194847106934
2007-05-03,12.924181938171387
2007-05-04,12.748722076416016
2007-05-07,12.685257911682129
2007-05-08,12.819653511047363
2007-05-09,13.062308311462402
2007-05-10,12.640461921691895
2007-05-11,12.767388343811035
2007-05-14,12.662861824035645
2007-05-15,12.50606918334961
2007-05-16,12.412736892700195
2007-05-17,12.311945915222168
2007-05-18,12.207415580749512
2007-05-21,12.192484855651855
2007-05-22,12.341809272766113
2007-05-23,12.274614334106445
2007-05-24,12.211151123046875
2007-05-25,12.188749313354492
2007-05-29,12.09915542602539
2007-05-30,12.401537895202637
2007-05-31,12.155150413513184
2007-06-01,12.046892166137695
2007-06-04,12.147686958312988
2007-06-05,11.830367088317871
2007-06-06,11.636241912841797
2007-06-07,11.427186965942383
2007-06-08,11.729574203491211
2007-06-11,11.755704879760742
2007-06-12,11.557847023010254
2007-06-13,11.751974105834961
2007-06-14,11.800500869750977
2007-06-15,11.961029052734375
2007-06-18,11.811699867248535
2007-06-19,11.710906982421875
2007-06-20,11.617578506469727
2007-06-21,11.62131118774414
2007-06-22,11.856498718261719
2007-06-25,11.92742919921875
2007-06-26,11.811699867248535
2007-06-27,11.975961685180664
2007-06-28,11.931160926818848
2007-06-29,12.01329231262207
2007-07-02,12.069290161132812
2007-07-03,12.002092361450195
2007-07-05,12.046892166137695
2007-07-06,12.465004920959473
2007-07-09,12.54713249206543
2007-07-10,12.285813331604004
2007-07-11,12.539667129516602
2007-07-12,12.778587341308594
2007-07-13,12.67405891418457
2007-07-16,12.838321685791016
2007-07-17,12.786054611206055
2007-07-18,12.711392402648926
2007-07-19,12.50606918334961
2007-07-20,12.517267227172852
2007-07-23,12.353010177612305
2007-07-24,12.341809272766113
2007-07-25,12.528467178344727
2007-07-26,12.330610275268555
2007-07-27,12.158884048461914
2007-07-30,12.17381763458252
2007-07-31,12.09542179107666
2007-08-01,12.237283706665039
2007-08-02,12.334343910217285
2007-08-03,12.438871383666992
2007-08-06,12.924181938171387
2007-08-07,13.398292541503906
2007-08-08,13.704413414001465
2007-08-09,13.659610748291016
2007-08-10,13.439358711242676
2007-08-13,13.263900756835938
2007-08-14,13.017510414123535
2007-08-15,12.890584945678711
2007-08-16,12.558332443237305
2007-08-17,12.744989395141602
2007-08-20,12.61059856414795
2007-08-21,12.842052459716797
2007-08-22,12.8607177734375
2007-08-23,12.767388343811035
2007-08-24,12.7225923538208
2007-08-27,12.520999908447266
2007-08-28,12.285813331604004
2007-08-29,12.48740291595459
2007-08-30,12.543400764465332
2007-08-31,12.730056762695312
2007-09-04,12.912983894348145
2007-09-05,13.151904106140137
2007-09-06,13.342293739318848
2007-09-07,13.159372329711914
2007-09-10,13.062308311462402
2007-09-11,13.555087089538574
2007-09-12,13.726810455322266
2007-09-13,14.055327415466309
2007-09-14,14.115057945251465
2007-09-17,13.928400993347168
2007-09-18,14.21212100982666
2007-09-19,14.413711547851562
2007-09-20,14.23825454711914
2007-09-21,14.559305191040039
2007-09-24,14.402511596679688
2007-09-25,14.585441589355469
2007-09-26,14.626502990722656
2007-09-27,14.660099983215332
2007-09-28,14.5667724609375
2007-10-01,14.80569076538086
2007-10-02,14.6824951171875
2007-10-03,14.6824951171875
2007-10-04,14.619034767150879
2007-10-05,14.465978622436523
2007-10-08,14.24571704864502
2007-10-09,14.596633911132812
2007-10-10,14.701166152954102
2007-10-11,14.589168548583984
2007-10-12,14.895285606384277
2007-10-15,14.559305191040039
2007-10-16,14.409976959228516
2007-10-17,15.156607627868652
2007-10-18,14.223321914672852
2007-10-19,13.708144187927246
2007-10-22,13.555087089538574
2007-10-23,13.416955947875977
2007-10-24,13.364694595336914
2007-10-25,13.159372329711914
2007-10-26,13.678277969360352
2007-10-29,13.682012557983398
2007-10-30,13.637214660644531
2007-10-31,13.476689338684082
2007-11-01,13.066043853759766
2007-11-02,13.073509216308594
2007-11-05,12.730056762695312
2007-11-06,12.726324081420898
2007-11-07,12.576997756958008
2007-11-08,12.09542179107666
2007-11-09,12.491134643554688
2007-11-12,12.27834701538086
2007-11-13,12.405271530151367
2007-11-14,12.185014724731445
2007-11-15,11.994624137878418
2007-11-16,12.2223482131958
2007-11-19,12.024492263793945
2007-11-20,12.046892166137695
2007-11-21,11.793037414550781
2007-11-23,11.923698425292969
2007-11-26,11.57278060913086
2007-11-27,12.14022159576416
2007-11-28,12.599398612976074
2007-11-29,12.524735450744629
2007-11-30,12.517267227172852
2007-12-03,12.300745010375977
2007-12-04,12.293275833129883
2007-12-05,12.45007038116455
2007-12-06,12.606863975524902
2007-12-07,12.591933250427246
2007-12-10,12.63672924041748
2007-12-11,12.584464073181152
2007-12-12,12.845784187316895
2007-12-13,12.726324081420898
2007-12-14,12.207415580749512
2007-12-17,11.90503215789795
2007-12-18,11.938629150390625
2007-12-19,11.822901725769043
2007-12-20,12.457534790039062
2007-12-21,12.804719924926758
2007-12-24,12.756189346313477
2007-12-26,12.875650405883789
2007-12-27,12.562065124511719
2007-12-28,12.61059856414795
2007-12-31,12.390340805053711
2008-01-02,12.12901782989502
2008-01-03,12.259681701660156
2008-01-04,11.684775352478027
2008-01-07,11.363723754882812
2008-01-08,11.203195571899414
2008-01-09,11.150933265686035
2008-01-10,11.333857536315918
2008-01-11,11.080002784729004
2008-01-14,10.912013053894043
2008-01-15,10.434168815612793
2008-01-16,10.486432075500488
2008-01-17,10.497633934020996
2008-01-18,10.576028823852539
2008-01-22,10.16538143157959
2008-01-23,10.803751945495605
2008-01-24,10.146717071533203
2008-01-25,10.016054153442383
2008-01-28,10.030985832214355
2008-01-29,9.750999450683594
2008-01-30,9.818197250366211
2008-01-31,10.038454055786133
2008-02-01,10.755220413208008
2008-02-04,10.755220413208008
2008-02-05,10.370702743530273
2008-02-06,10.374438285827637
2008-02-07,10.393105506896973
2008-02-08,10.478965759277344
2008-02-11,10.516298294067383
2008-02-12,10.344571113586426
2008-02-13,10.396836280822754
2008-02-14,10.419234275817871
2008-02-15,10.374438285827637
2008-02-19,10.325905799865723
2008-02-20,10.169114112854004
2008-02-21,10.086984634399414
2008-02-22,10.344571113586426
2008-02-25,10.456568717956543
2008-02-26,10.269909858703613
2008-02-27,10.303508758544922
2008-02-28,10.180315017700195
2008-02-29,9.840598106384277
2008-03-03,9.65020751953125
2008-03-04,9.799530982971191
2008-03-05,9.982454299926758
2008-03-06,9.75473403930664
2008-03-07,9.62407398223877
2008-03-10,9.601675987243652
2008-03-11,9.859262466430664
2008-03-12,9.926458358764648
2008-03-13,9.967521667480469
2008-03-14,9.799530982971191
2008-03-17,9.620340347290039
2008-03-18,10.284842491149902
2008-03-19,10.254975318908691
2008-03-20,10.676823616027832
2008-03-24,11.128534317016602
2008-03-25,10.97547721862793
2008-03-26,11.001606941223145
2008-03-27,11.475715637207031
2008-03-28,11.281594276428223
2008-03-31,11.13973331451416
2008-04-01,11.725837707519531
2008-04-02,11.856498718261719
2008-04-03,11.841567039489746
2008-04-04,12.297012329101562
2008-04-07,12.106620788574219
2008-04-08,11.893830299377441
2008-04-09,11.78930377960205
2008-04-10,11.931160926818848
2008-04-11,11.524250030517578
2008-04-14,11.710906982421875
2008-04-15,11.78930377960205
2008-04-16,11.990894317626953
2008-04-17,11.576513290405273
2008-04-18,11.837833404541016
2008-04-21,11.434651374816895
2008-04-22,11.531716346740723
2008-04-23,11.449585914611816
2008-04-24,11.651174545288086
2008-04-25,11.684775352478027
2008-04-28,11.681041717529297
2008-04-29,11.602643966674805
2008-04-30,11.681041717529297
2008-05-01,11.863966941833496
2008-05-02,11.613844871520996
2008-05-05,11.520516395568848
2008-05-06,11.494382858276367
2008-05-07,11.124799728393555
2008-05-08,11.274127960205078
2008-05-09,11.199464797973633
2008-05-12,11.617578506469727
2008-05-13,11.725837707519531
2008-05-14,11.654911041259766
2008-05-15,11.919962882995605
2008-05-16,11.636241912841797
2008-05-19,11.52798080444336
2008-05-20,11.427186965942383
2008-05-21,11.225595474243164
2008-05-22,11.40478801727295
2008-05-23,11.266664505004883
2008-05-27,11.333857536315918
2008-05-28,11.068803787231445
2008-05-29,11.128534317016602
2008-05-30,11.203195571899414
2008-06-02,10.941880226135254
2008-06-03,10.93067741394043
2008-06-04,11.158400535583496
2008-06-05,11.221863746643066
2008-06-06,10.923210144042969
2008-06-09,10.852279663085938
2008-06-10,10.818685531616211
2008-06-11,10.348307609558105
2008-06-12,10.482698440551758
2008-06-13,10.594694137573242
2008-06-16,10.695487976074219
2008-06-17,10.755220413208008
2008-06-18,10.800016403198242
2008-06-19,10.88961410522461
2008-06-20,10.516298294067383
2008-06-23,10.352038383483887
2008-06-24,10.452834129333496
2008-06-25,10.512566566467285
2008-06-26,10.299774169921875
2008-06-27,10.30724048614502
2008-06-30,10.202713012695312
2008-07-01,10.355772018432617
2008-07-02,10.120583534240723
2008-07-03,10.00485610961914
2008-07-07,10.049654960632324
2008-07-08,10.695487976074219
2008-07-09,10.434168815612793
2008-07-10,10.52003002166748
2008-07-11,10.456568717956543
2008-07-14,10.262442588806152
2008-07-15,10.038454055786133
2008-07-16,10.490164756774902
2008-07-17,9.034235954284668
2008-07-18,8.952104568481445
2008-07-21,8.98197078704834
2008-07-22,9.347821235656738
2008-07-23,9.474748611450195
2008-07-24,9.105165481567383
2008-07-25,9.48221492767334
2008-07-28,9.250758171081543
2008-07-29,9.52701187133789
2008-07-30,9.5158109664917
2008-07-31,9.396347999572754
2008-08-01,9.176095008850098
2008-08-04,9.35154914855957
2008-08-05,9.5606107711792
2008-08-06,9.497146606445312
2008-08-07,9.504612922668457
2008-08-08,9.840598106384277
2008-08-11,9.986188888549805
2008-08-12,9.724868774414062
2008-08-13,9.631540298461914
2008-08-14,9.724868774414062
2008-08-15,9.698732376098633
2008-08-18,9.523280143737793
2008-08-19,9.47847843170166
2008-08-20,9.317954063415527
2008-08-21,9.153695106506348
2008-08-22,9.344085693359375
2008-08-25,9.247026443481445
2008-08-26,9.205957412719727
2008-08-27,9.288087844848633
2008-08-28,9.48221492767334
2008-08-29,9.306755065917969
2008-09-02,8.98570442199707
2008-09-03,9.049164772033691
2008-09-04,8.888641357421875
2008-09-05,8.873708724975586
2008-09-08,8.765448570251465
2008-09-09,8.474264144897461
2008-09-10,8.724382400512695
2008-09-11,8.597455024719238
2008-09-12,8.418265342712402
2008-09-15,8.212940216064453
2008-09-16,8.515326499938965
2008-09-17,8.183075904846191
2008-09-18,8.586255073547363
2008-09-19,8.649717330932617
2008-09-22,8.074814796447754
2008-09-23,8.018815994262695
2008-09-24,8.074814796447754
2008-09-25,8.347335815429688
2008-09-26,8.425727844238281
2008-09-29,7.447643756866455
2008-09-30,8.3548002243042
2008-10-01,7.78363037109375
2008-10-02,7.148990631103516
2008-10-03,7.070594310760498
2008-10-06,6.678614139556885
2008-10-07,6.159705638885498
2008-10-08,6.350095748901367
2008-10-09,5.9581146240234375
2008-10-10,6.245567321777344
2008-10-13,6.757011413574219
2008-10-14,6.622616291046143
2008-10-15,5.722926139831543
2008-10-16,5.588533401489258
2008-10-17,5.730391979217529
2008-10-20,5.775190353393555
2008-10-21,5.551202297210693
2008-10-22,5.610932350158691
2008-10-23,5.719192981719971
2008-10-24,5.558668613433838
2008-10-27,5.42427396774292
2008-10-28,5.924517631530762
2008-10-29,5.659461975097656
2008-10-30,5.745325565338135
2008-10-31,5.700527191162109
2008-11-03,5.603464603424072
2008-11-04,5.879718780517578
2008-11-05,5.495202541351318
2008-11-06,5.211484432220459
2008-11-07,5.297347068786621
2008-11-10,5.118155479431152
2008-11-11,4.871766567230225
2008-11-12,4.591779708862305
2008-11-13,5.140553951263428
2008-11-14,4.614180564880371
2008-11-17,4.558181285858154
2008-11-18,4.591779708862305
2008-11-19,4.364058017730713
2008-11-20,4.169931888580322
2008-11-21,4.483520030975342
2008-11-24,4.778437614440918
2008-11-25,4.8083038330078125
2008-11-26,5.032294273376465
2008-11-28,4.901630878448486
2008-12-01,4.565647125244141
2008-12-02,4.950163841247559
2008-12-03,5.088289737701416
2008-12-04,5.0024285316467285
2008-12-05,5.211484432220459
2008-12-08,5.323479652404785
2008-12-09,5.293613433837891
2008-12-10,5.1480207443237305
2008-12-11,5.1480207443237305
2008-12-12,5.327211380004883
2008-12-15,5.1928181648254395
2008-12-16,5.663196086883545
2008-12-17,5.607198715209961
2008-12-18,5.454139232635498
2008-12-19,5.394408226013184
2008-12-22,5.2637481689453125
2008-12-23,5.084557056427002
2008-12-24,5.095754623413086
2008-12-26,5.077089309692383
2008-12-29,5.0024285316467285
2008-12-30,5.211484432220459
2008-12-31,5.211484432220459
2009-01-02,5.472804069519043
2009-01-05,5.5138702392578125
2009-01-06,5.666928768157959
2009-01-07,5.4466729164123535
2009-01-08,5.47653865814209
2009-01-09,5.297347068786621
2009-01-12,5.230151176452637
2009-01-13,5.274948596954346
2009-01-14,4.823234558105469
2009-01-15,5.017360210418701
2009-01-16,4.950163841247559
2009-01-20,4.685110569000244
2009-01-21,4.957630157470703
2009-01-22,4.35659122467041
2009-01-23,4.479785442352295
2009-01-26,4.43125581741333
2009-01-27,4.513384819030762
2009-01-28,4.748572826385498
2009-01-29,4.573115825653076
2009-01-30,4.487252712249756
2009-02-02,4.565647125244141
2009-02-03,4.793369293212891
2009-02-04,4.703774929046631
2009-02-05,4.931496620178223
2009-02-06,5.088289737701416
2009-02-09,5.170420169830322
2009-02-10,4.983760833740234
2009-02-11,4.983760833740234
2009-02-12,4.994960784912109
2009-02-13,4.924031734466553
2009-02-17,4.599246978759766
2009-02-18,4.662710189819336
2009-02-19,4.539516448974609
2009-02-20,4.5469818115234375
2009-02-23,4.304327487945557
2009-02-24,4.40885591506958
2009-02-25,4.37899112701416
2009-02-26,4.274462699890137
2009-02-27,4.057939529418945
2009-03-02,3.9198131561279297
2009-03-03,3.889946937561035
2009-03-04,4.035541534423828
2009-03-05,3.9048798084259033
2009-03-06,3.8936800956726074
2009-03-09,3.833950996398926
2009-03-10,4.143802642822266
2009-03-11,4.341658592224121
2009-03-12,4.532049655914307
2009-03-13,4.453655242919922
2009-03-16,4.31552791595459
2009-03-17,4.532049655914307
2009-03-18,4.561915874481201
2009-03-19,4.569381237030029
2009-03-20,4.513384819030762
2009-03-23,4.875499725341797
2009-03-24,4.711241245269775
2009-03-25,4.74110746383667
2009-03-26,4.890432834625244
2009-03-27,4.797102928161621
2009-03-30,4.6589765548706055
2009-03-31,4.688841819763184
2009-04-01,4.901630878448486
2009-04-02,5.077089309692383
2009-04-03,5.342144966125488
2009-04-06,5.233882427215576
2009-04-07,5.073358535766602
2009-04-08,5.20775032043457
2009-04-09,5.607198715209961
2009-04-13,5.461604595184326
2009-04-14,5.368276119232178
2009-04-15,5.345878601074219
2009-04-16,5.379477024078369
2009-04-17,5.372008800506592
2009-04-20,5.24881649017334
2009-04-21,5.334677219390869
2009-04-22,5.517603397369385
2009-04-23,6.204502105712891
2009-04-24,6.2642340660095215
2009-04-27,6.148506164550781
2009-04-28,6.04771089553833
2009-04-29,6.148506164550781
2009-04-30,6.148506164550781
2009-05-01,6.163437843322754
2009-05-04,6.249302387237549
2009-05-05,6.417292594909668
2009-05-06,6.402359485626221
2009-05-07,6.249302387237549
2009-05-08,6.488222599029541
2009-05-11,6.432226181030273
2009-05-12,6.372494220733643
2009-05-13,6.036511421203613
2009-05-14,6.286633491516113
2009-05-15,6.312765598297119
2009-05-18,6.607684135437012
2009-05-19,6.671146869659424
2009-05-20,6.611417293548584
2009-05-21,6.402359485626221
2009-05-22,6.480756759643555
2009-05-26,6.547953128814697
2009-05-27,6.316497325897217
2009-05-28,6.473290920257568
2009-05-29,6.577818870544434
2009-06-01,6.809275150299072
2009-06-02,6.704746246337891
2009-06-03,6.70847749710083
2009-06-04,6.719679832458496
2009-06-05,6.659948825836182
2009-06-08,6.585285186767578
2009-06-09,6.611417293548584
2009-06-10,6.581552028656006
2009-06-11,6.674881458282471
2009-06-12,6.64501428604126
2009-06-15,6.495689868927002
2009-06-16,6.432226181030273
2009-06-17,6.379961013793945
2009-06-18,6.3911614418029785
2009-06-19,6.450891971588135
2009-06-22,6.1410393714904785
2009-06-23,6.12984037399292
2009-06-24,6.2567667961120605
2009-06-25,6.3986287117004395
2009-06-26,6.477024555206299
2009-06-29,6.480756759643555
2009-06-30,6.394894123077393
2009-07-01,6.2642340660095215
2009-07-02,6.099974632263184
2009-07-06,6.1410393714904785
2009-07-07,5.939450263977051
2009-07-08,5.9805145263671875
2009-07-09,6.006646156311035
2009-07-10,6.085042476654053
2009-07-13,6.2567667961120605
2009-07-14,6.379961013793945
2009-07-15,6.656215667724609
2009-07-16,6.93619966506958
2009-07-17,6.925002098083496
2009-07-20,7.0295329093933105
2009-07-21,7.066863536834717
2009-07-22,7.260985851287842
2009-07-23,8.0337495803833
2009-07-24,7.929220676422119
2009-07-27,8.127079963684082
2009-07-28,8.153212547302246
2009-07-29,7.988952159881592
2009-07-30,8.08601188659668
2009-07-31,7.932955265045166
2009-08-03,8.22787094116211
2009-08-04,8.153212547302246
2009-08-05,8.067347526550293
2009-08-06,8.38840103149414
2009-08-07,8.418265342712402
2009-08-10,8.395865440368652
2009-08-11,8.25773811340332
2009-08-12,8.339864730834961
2009-08-13,8.272671699523926
2009-08-14,8.078544616699219
2009-08-17,7.77989387512207
2009-08-18,7.824693202972412
2009-08-19,7.888156414031982
2009-08-20,7.988952159881592
2009-08-21,8.242804527282715
2009-08-24,8.298803329467773
2009-08-25,8.328668594360352
2009-08-26,8.313735008239746
2009-08-27,8.366000175476074
2009-08-28,8.384664535522461
2009-08-31,8.265207290649414
2009-09-01,8.09347915649414
2009-09-02,7.970284461975098
2009-09-03,8.000151634216309
2009-09-04,8.179341316223145
2009-09-08,8.149474143981934
2009-09-09,8.466794967651367
2009-09-10,8.776649475097656
2009-09-11,8.79531192779541
2009-09-14,8.892375946044922
2009-09-15,9.011837005615234
2009-09-16,9.079032897949219
2009-09-17,9.120098114013672
2009-09-18,9.086502075195312
2009-09-21,9.015568733215332
2009-09-22,9.1275634765625
2009-09-23,8.888641357421875
2009-09-24,8.787848472595215
2009-09-25,8.754247665405273
2009-09-28,8.929705619812012
2009-09-29,8.911042213439941
2009-09-30,8.8102445602417
2009-10-01,8.675850868225098
2009-10-02,8.474264144897461
2009-10-05,8.552659034729004
2009-10-06,8.940903663635254
2009-10-07,9.09023380279541
2009-10-08,9.261958122253418
2009-10-09,9.116362571716309
2009-10-12,9.250758171081543
2009-10-13,9.400081634521484
2009-10-14,9.497146606445312
2009-10-15,9.299287796020508
2009-10-16,9.142495155334473
2009-10-19,9.388886451721191
2009-10-20,9.355286598205566
2009-10-21,9.344085693359375
2009-10-22,8.948373794555664
2009-10-23,8.79531192779541
2009-10-26,8.709451675415039
2009-10-27,8.642251968383789
2009-10-28,8.492928504943848
2009-10-29,8.58998966217041
2009-10-30,8.313735008239746
2009-11-02,8.377197265625
2009-11-03,8.40333080291748
2009-11-04,8.418265342712402
2009-11-05,8.675850868225098
2009-11-06,8.71318244934082
2009-11-09,8.687049865722656
2009-11-10,8.746779441833496
2009-11-11,8.869977951049805
2009-11-12,8.92597484588623
2009-11-13,8.86251163482666
2009-11-16,8.877442359924316
2009-11-17,8.828911781311035
2009-11-18,8.65718936920166
2009-11-19,8.65718936920166
2009-11-20,8.50786304473877
2009-11-23,8.754247665405273
2009-11-24,8.806509971618652
2009-11-25,8.813979148864746
2009-11-27,8.66838550567627
2009-11-30,9.135031700134277
2009-12-01,8.95957088470459
2009-12-02,8.869977951049805
2009-12-03,8.8102445602417
2009-12-04,8.83637809753418
2009-12-07,8.63105583190918
2009-12-08,8.42946720123291
2009-12-09,8.481728553771973
2009-12-10,8.410796165466309
2009-12-11,8.474264144897461
2009-12-14,8.459325790405273
2009-12-15,8.377197265625
2009-12-16,8.54518985748291
2009-12-17,8.50786304473877
2009-12-18,8.46306324005127
2009-12-21,8.537723541259766
2009-12-22,8.556391716003418
2009-12-23,8.948373794555664
2009-12-24,8.91850471496582
2009-12-28,8.911042213439941
2009-12-29,8.840109825134277
2009-12-30,8.884907722473145
2009-12-31,8.784112930297852
2010-01-04,8.922239303588867
2010-01-05,8.828911781311035
2010-01-06,8.772913932800293
2010-01-07,8.672120094299316
2010-01-08,8.776649475097656
2010-01-11,8.754247665405273
2010-01-12,8.65718936920166
2010-01-13,8.8102445602417
2010-01-14,8.541460037231445
2010-01-15,8.38840103149414
2010-01-19,8.683317184448242
2010-01-20,8.298803329467773
2010-01-21,9.008101463317871
2010-01-22,8.802781105041504
2010-01-25,8.843844413757324
2010-01-26,8.98570442199707
2010-01-27,8.948373794555664
2010-01-28,8.709451675415039
2010-01-29,8.593722343444824
2010-02-01,8.649717330932617
2010-02-02,8.61612319946289
2010-02-03,8.672120094299316
2010-02-04,8.38093376159668
2010-02-05,8.477993965148926
2010-02-08,8.395865440368652
2010-02-09,8.351064682006836
2010-02-10,8.198009490966797
2010-02-11,8.261472702026367
2010-02-12,8.127079963684082
2010-02-16,8.407063484191895
2010-02-17,8.466794967651367
2010-02-18,8.526524543762207
2010-02-19,8.743049621582031
2010-02-22,8.690786361694336
2010-02-23,8.54518985748291
2010-02-24,8.683317184448242
2010-02-25,8.586255073547363
2010-02-26,8.593722343444824
