Date,CL
2006-05-11,18.498010635375977
2006-05-12,18.551254272460938
2006-05-15,18.679643630981445
2006-05-16,18.977130889892578
2006-05-17,19.096134185791016
2006-05-18,18.820558547973633
2006-05-19,18.623273849487305
2006-05-22,18.786113739013672
2006-05-23,18.610742568969727
2006-05-24,18.723482131958008
2006-05-25,18.773584365844727
2006-05-26,19.01784324645996
2006-05-30,18.861268997192383
2006-05-31,18.89570426940918
2006-06-01,19.03037452697754
2006-06-02,18.858142852783203
2006-06-05,18.660846710205078
2006-06-06,18.855009078979492
2006-06-07,19.01784324645996
2006-06-08,19.12432289123535
2006-06-09,19.26211166381836
2006-06-12,19.202608108520508
2006-06-13,19.2276611328125
2006-06-14,18.89885139465332
2006-06-15,18.867538452148438
2006-06-16,19.005319595336914
2006-06-19,18.9019775390625
2006-06-20,18.842483520507812
2006-06-21,18.89570426940918
2006-06-22,18.883193969726562
2006-06-23,18.8111629486084
2006-06-26,18.855009078979492
2006-06-27,18.8299560546875
2006-06-28,18.58255958557129
2006-06-29,18.836217880249023
2006-06-30,18.7579288482666
2006-07-03,18.75166893005371
2006-07-05,18.71721649169922
2006-07-06,19.111793518066406
2006-07-07,19.064817428588867
2006-07-10,19.296552658081055
2006-07-11,19.302810668945312
2006-07-12,19.233924865722656
2006-07-13,19.29029083251953
2006-07-14,19.105520248413086
2006-07-17,19.064817428588867
2006-07-18,19.061691284179688
2006-07-19,19.500106811523438
2006-07-20,19.55647850036621
2006-07-21,19.437469482421875
2006-07-24,19.54450225830078
2006-07-25,19.091218948364258
2006-07-26,18.71348762512207
2006-07-27,18.54665184020996
2006-07-28,18.782733917236328
2006-07-31,18.672561645507812
2006-08-01,18.423887252807617
2006-08-02,18.571828842163086
2006-08-03,18.326309204101562
2006-08-04,18.395566940307617
2006-08-07,18.571828842163086
2006-08-08,18.54351043701172
2006-08-09,18.568693161010742
2006-08-10,18.820512771606445
2006-08-11,18.732370376586914
2006-08-14,18.77958869934082
2006-08-15,18.918092727661133
2006-08-16,18.814210891723633
2006-08-17,18.578126907348633
2006-08-18,18.571828842163086
2006-08-21,18.6536808013916
2006-08-22,18.537206649780273
2006-08-23,18.64108657836914
2006-08-24,18.62220001220703
2006-08-25,18.505725860595703
2006-08-28,18.537206649780273
2006-08-29,18.71348762512207
2006-08-30,18.776443481445312
2006-08-31,18.84254264831543
2006-09-01,19.091218948364258
2006-09-05,19.128982543945312
2006-09-06,19.305269241333008
2006-09-07,19.10066032409668
2006-09-08,19.125844955444336
2006-09-11,19.531909942626953
2006-09-12,19.610597610473633
2006-09-13,19.28323745727539
2006-09-14,19.446916580200195
2006-09-15,19.560232162475586
2006-09-18,19.490983963012695
2006-09-19,19.46579933166504
2006-09-20,19.468942642211914
2006-09-21,19.437471389770508
2006-09-22,19.390254974365234
2006-09-25,19.582271575927734
2006-09-26,19.62948226928711
2006-09-27,19.52875328063965
2006-09-28,19.695589065551758
2006-09-29,19.547651290893555
2006-10-02,19.64522933959961
2006-10-03,19.535057067871094
2006-10-04,19.64208221435547
2006-10-05,19.796321868896484
2006-10-06,19.72076988220215
2006-10-09,19.711332321166992
2006-10-10,19.594860076904297
2006-10-11,19.525611877441406
2006-10-12,19.352481842041016
2006-10-13,19.13843536376953
2006-10-16,18.91494369506836
2006-10-17,18.820512771606445
2006-10-18,19.018814086914062
2006-10-19,18.95901107788086
2006-10-20,19.221670150756836
2006-10-23,19.085594177246094
2006-10-24,19.136232376098633
2006-10-25,19.674209594726562
2006-10-26,19.867244720458984
2006-10-27,20.03497886657715
2006-10-30,20.190040588378906
2006-10-31,20.24383544921875
2006-11-01,20.256488800048828
2006-11-02,20.11408233642578
2006-11-03,20.148897171020508
2006-11-06,20.27231216430664
2006-11-07,20.569780349731445
2006-11-08,20.569780349731445
2006-11-09,20.585609436035156
2006-11-10,20.645736694335938
2006-11-13,20.528642654418945
2006-11-14,20.484344482421875
2006-11-15,20.35458755493164
2006-11-16,20.775489807128906
2006-11-17,20.889413833618164
2006-11-20,20.879915237426758
2006-11-21,21.14890480041504
2006-11-22,21.120424270629883
2006-11-24,20.876754760742188
2006-11-27,20.572948455810547
2006-11-28,20.59510040283203
2006-11-29,20.614089965820312
2006-11-30,20.585609436035156
2006-12-01,20.683704376220703
2006-12-04,20.962194442749023
2006-12-05,20.753334045410156
2006-12-06,20.841928482055664
2006-12-07,20.76915168762207
2006-12-08,20.75967025756836
2006-12-11,20.8514347076416
2006-12-12,20.788143157958984
2006-12-13,20.74699592590332
2006-12-14,20.79130744934082
2006-12-15,20.67422103881836
2006-12-18,20.629913330078125
2006-12-19,20.598268508911133
2006-12-20,20.623579025268555
2006-12-21,20.4716854095459
2006-12-22,20.440031051635742
2006-12-26,20.569780349731445
2006-12-27,20.582439422607422
2006-12-28,20.79446792602539
2006-12-29,20.645736694335938
2007-01-03,20.784976959228516
2007-01-04,20.810293197631836
2007-01-05,20.715354919433594
2007-01-08,20.79446792602539
2007-01-09,20.784976959228516
2007-01-10,20.898902893066406
2007-01-11,20.981176376342773
2007-01-12,21.152069091796875
2007-01-16,21.15839195251465
2007-01-17,21.060291290283203
2007-01-18,21.03813934326172
2007-01-19,21.155229568481445
2007-01-22,21.050804138183594
2007-01-23,20.98750877380371
2007-01-24,21.14332389831543
2007-01-25,20.98750114440918
2007-01-26,21.04474639892578
2007-01-29,21.213279724121094
2007-01-30,21.439058303833008
2007-01-31,21.71889877319336
2007-02-01,21.658475875854492
2007-02-02,21.540817260742188
2007-02-05,21.461315155029297
2007-02-06,21.30232048034668
2007-02-07,21.305500030517578
2007-02-08,21.315031051635742
2007-02-09,21.280065536499023
2007-02-12,21.27688217163086
2007-02-13,21.483577728271484
2007-02-14,21.591697692871094
2007-02-15,21.59487533569336
2007-02-16,21.865163803100586
2007-02-20,21.90015411376953
2007-02-21,21.782489776611328
2007-02-22,21.73796844482422
2007-02-23,21.72843360900879
2007-02-26,21.7729549407959
2007-02-27,21.413619995117188
2007-02-28,21.435876846313477
2007-03-01,21.283239364624023
2007-03-02,21.194204330444336
2007-03-05,21.17830467224121
2007-03-06,21.17511558532715
2007-03-07,20.9461669921875
2007-03-08,21.06064796447754
2007-03-09,21.18783950805664
2007-03-12,21.17830467224121
2007-03-13,20.9461669921875
2007-03-14,20.774450302124023
2007-03-15,20.752199172973633
2007-03-16,20.701316833496094
2007-03-19,20.79034423828125
2007-03-20,20.92708969116211
2007-03-21,21.24508285522461
2007-03-22,21.3214054107666
2007-03-23,21.34366226196289
2007-03-26,21.286422729492188
2007-03-27,21.136964797973633
2007-03-28,21.267345428466797
2007-03-29,21.254629135131836
2007-03-30,21.23871421813965
2007-04-02,21.00658416748047
2007-04-03,20.993864059448242
2007-04-04,21.04474639892578
2007-04-05,21.18783950805664
2007-04-09,21.213279724121094
2007-04-10,20.97797203063965
2007-04-11,20.952531814575195
2007-04-12,21.095626831054688
2007-04-13,21.117887496948242
2007-04-16,21.05110740661621
2007-04-17,21.200557708740234
2007-04-18,21.222827911376953
2007-04-19,21.305500030517578
2007-04-20,21.513320922851562
2007-04-23,21.439783096313477
2007-04-24,21.71473503112793
2007-04-25,21.561267852783203
2007-04-26,21.27992057800293
2007-04-27,21.43338394165039
2007-04-30,21.65718650817871
2007-05-01,21.772287368774414
2007-05-02,21.740310668945312
2007-05-03,21.567668914794922
2007-05-04,21.788267135620117
2007-05-07,21.554882049560547
2007-05-08,21.580455780029297
2007-05-09,21.68915557861328
2007-05-10,21.45896339416504
2007-05-11,21.407804489135742
2007-05-14,21.168031692504883
2007-05-15,21.209590911865234
2007-05-16,21.586843490600586
2007-05-17,21.551673889160156
2007-05-18,21.516510009765625
2007-05-21,21.430187225341797
2007-05-22,21.404613494873047
2007-05-23,21.36624526977539
2007-05-24,21.241561889648438
2007-05-25,21.283124923706055
2007-05-29,21.36624526977539
2007-05-30,21.39501953125
2007-05-31,21.407804489135742
2007-06-01,21.551673889160156
2007-06-04,21.50690460205078
2007-06-05,21.388633728027344
2007-06-06,21.231971740722656
2007-06-07,21.168031692504883
2007-06-08,21.32148551940918
2007-06-11,21.490938186645508
2007-06-12,21.57724952697754
2007-06-13,21.567668914794922
2007-06-14,21.372636795043945
2007-06-15,21.30229949951172
2007-06-18,21.222375869750977
2007-06-19,21.011371612548828
2007-06-20,21.228769302368164
2007-06-21,21.190404891967773
2007-06-22,20.86749839782715
2007-06-25,20.912260055541992
2007-06-26,20.669282913208008
2007-06-27,20.602144241333008
2007-06-28,20.896278381347656
2007-06-29,20.733217239379883
2007-07-02,20.829130172729492
2007-07-03,20.96660804748535
2007-07-05,21.11687469482422
2007-07-06,21.104082107543945
2007-07-09,21.168031692504883
2007-07-10,21.02735710144043
2007-07-11,21.385425567626953
2007-07-12,21.8490047454834
2007-07-13,21.884174346923828
2007-07-16,21.801048278808594
2007-07-17,21.76268196105957
2007-07-18,21.660381317138672
2007-07-19,22.01715660095215
2007-07-20,21.753589630126953
2007-07-23,22.07500648498535
2007-07-24,21.936796188354492
2007-07-25,22.390003204345703
2007-07-26,22.11036491394043
2007-07-27,22.001079559326172
2007-07-30,21.66358757019043
2007-07-31,21.213613510131836
2007-08-01,21.628238677978516
2007-08-02,21.615381240844727
2007-08-03,21.277896881103516
2007-08-06,21.808237075805664
2007-08-07,22.116796493530273
2007-08-08,21.97214698791504
2007-08-09,21.374317169189453
2007-08-10,21.518953323364258
2007-08-13,21.310035705566406
2007-08-14,21.036834716796875
2007-08-15,20.86326026916504
2007-08-16,21.033620834350586
2007-08-17,21.653955459594727
2007-08-20,21.406452178955078
2007-08-21,21.335750579833984
2007-08-22,21.467525482177734
2007-08-23,21.432172775268555
2007-08-24,21.682878494262695
2007-08-27,21.287532806396484
2007-08-28,21.001476287841797
2007-08-29,21.367895126342773
2007-08-30,21.19110679626465
2007-08-31,21.31646156311035
2007-09-04,21.178258895874023
2007-09-05,21.011119842529297
2007-09-06,21.213613510131836
2007-09-07,21.030397415161133
2007-09-10,21.43538475036621
2007-09-11,21.634668350219727
2007-09-12,21.904659271240234
2007-09-13,21.727874755859375
2007-09-14,21.8660888671875
2007-09-17,21.933589935302734
2007-09-18,22.213218688964844
2007-09-19,22.46392250061035
2007-09-20,22.467140197753906
2007-09-21,22.451078414916992
2007-09-24,22.39320945739746
2007-09-25,22.72427749633789
2007-09-26,23.019981384277344
2007-09-27,23.00712776184082
2007-09-28,22.92354393005371
2007-10-01,23.000694274902344
2007-10-02,23.24175262451172
2007-10-03,22.942832946777344
2007-10-04,23.05211639404297
2007-10-05,23.183902740478516
2007-10-08,23.142112731933594
2007-10-09,23.41853904724121
2007-10-10,23.389616012573242
2007-10-11,23.656389236450195
2007-10-12,23.89423942565918
2007-10-15,23.67566680908203
2007-10-16,23.556747436523438
2007-10-17,23.415319442749023
2007-10-18,23.41853904724121
2007-10-19,23.090696334838867
2007-10-22,23.39603614807129
2007-10-23,23.531036376953125
2007-10-24,23.815288543701172
2007-10-25,23.802350997924805
2007-10-26,23.886337280273438
2007-10-29,23.986465454101562
2007-10-30,24.309480667114258
2007-10-31,24.635719299316406
2007-11-01,24.07045555114746
2007-11-02,24.135051727294922
2007-11-05,24.345020294189453
2007-11-06,24.393463134765625
2007-11-07,24.328857421875
2007-11-08,24.55496597290039
2007-11-09,24.71323585510254
2007-11-12,24.80045509338379
2007-11-13,25.033021926879883
2007-11-14,25.23328399658203
2007-11-15,25.162221908569336
2007-11-16,25.452926635742188
2007-11-19,25.029788970947266
2007-11-20,25.47553825378418
2007-11-21,25.204212188720703
2007-11-23,25.517534255981445
2007-11-26,25.26558494567871
2007-11-27,25.56597900390625
2007-11-28,25.756547927856445
2007-11-29,25.888980865478516
2007-11-30,25.866357803344727
2007-12-03,25.856679916381836
2007-12-04,25.530445098876953
2007-12-05,25.58858299255371
2007-12-06,25.672569274902344
2007-12-07,25.7791690826416
2007-12-10,25.472309112548828
2007-12-11,25.533674240112305
2007-12-12,25.77593231201172
2007-12-13,25.96649932861328
2007-12-14,26.0472469329834
2007-12-17,25.536911010742188
2007-12-18,25.129928588867188
2007-12-19,25.181596755981445
2007-12-20,25.314037322998047
2007-12-21,25.430316925048828
2007-12-24,25.343107223510742
2007-12-26,25.514297485351562
2007-12-27,25.359249114990234
2007-12-28,25.433544158935547
2007-12-31,25.181596755981445
2008-01-02,24.981342315673828
2008-01-03,25.158985137939453
2008-01-04,25.44645881652832
2008-01-07,25.830848693847656
2008-01-08,25.834075927734375
2008-01-09,26.15707778930664
2008-01-10,26.13123321533203
2008-01-11,25.649959564208984
2008-01-14,25.637035369873047
2008-01-15,25.401241302490234
2008-01-16,25.423852920532227
2008-01-17,24.965192794799805
2008-01-18,24.871509552001953
2008-01-22,24.209354400634766
2008-01-23,24.465757369995117
2008-01-24,24.167156219482422
2008-01-25,23.93670654296875
2008-01-28,24.121715545654297
2008-01-29,24.030838012695312
2008-01-30,23.85556983947754
2008-01-31,24.82927703857422
2008-02-01,24.478736877441406
2008-02-04,24.23855209350586
2008-02-05,24.300222396850586
2008-02-06,24.167156219482422
2008-02-07,24.543649673461914
2008-02-08,24.121715545654297
2008-02-11,24.540403366088867
2008-02-12,24.900667190551758
2008-02-13,25.02725601196289
2008-02-14,24.735149383544922
2008-02-15,24.44627571105957
2008-02-19,24.316450119018555
2008-02-20,24.673477172851562
2008-02-21,24.397605895996094
2008-02-22,24.72540855407715
2008-02-25,25.03374671936035
2008-02-26,24.985050201416016
2008-02-27,25.14734649658203
2008-02-28,25.062946319580078
2008-02-29,24.696195602416992
2008-03-03,24.93962860107422
2008-03-04,24.97207260131836
2008-03-05,24.871463775634766
2008-03-06,24.56962013244629
2008-03-07,24.306718826293945
2008-03-10,24.404081344604492
2008-03-11,24.803300857543945
2008-03-12,24.806541442871094
2008-03-13,25.03050994873047
2008-03-14,24.757871627807617
2008-03-17,24.881202697753906
2008-03-18,25.189531326293945
2008-03-19,25.082427978515625
2008-03-20,25.153833389282227
2008-03-24,25.192779541015625
2008-03-25,25.34532356262207
2008-03-26,25.173311233520508
2008-03-27,25.218746185302734
2008-03-28,25.355058670043945
2008-03-31,25.28691291809082
2008-04-01,25.442705154418945
2008-04-02,25.23822021484375
2008-04-03,25.283649444580078
2008-04-04,25.60498046875
2008-04-07,25.429704666137695
2008-04-08,25.445940017700195
2008-04-09,25.52384376525879
2008-04-10,25.553056716918945
2008-04-11,25.316110610961914
2008-04-14,25.452430725097656
2008-04-15,25.416719436645508
2008-04-16,25.41024398803711
2008-04-17,25.218746185302734
2008-04-18,25.12462043762207
2008-04-21,25.140840530395508
2008-04-22,24.971195220947266
2008-04-23,24.928794860839844
2008-04-24,24.928794860839844
2008-04-25,24.827661514282227
2008-04-28,24.804807662963867
2008-04-29,24.723255157470703
2008-04-30,23.065906524658203
2008-05-01,23.73797607421875
2008-05-02,24.038127899169922
2008-05-05,23.891315460205078
2008-05-06,23.93699073791504
2008-05-07,23.444351196289062
2008-05-08,23.388883590698242
2008-05-09,23.232284545898438
2008-05-12,23.167037963867188
2008-05-13,23.101791381835938
2008-05-14,23.359519958496094
2008-05-15,23.587907791137695
2008-05-16,23.65314483642578
2008-05-19,23.516124725341797
2008-05-20,23.418245315551758
2008-05-21,23.336688995361328
2008-05-22,23.53896713256836
2008-05-23,23.535707473754883
2008-05-27,23.636837005615234
2008-05-28,23.767332077026367
2008-05-29,23.979398727416992
2008-05-30,24.259981155395508
2008-06-02,23.868484497070312
2008-06-03,23.930458068847656
2008-06-04,24.302398681640625
2008-06-05,24.481834411621094
2008-06-06,23.71514320373535
2008-06-09,23.783647537231445
2008-06-10,24.25018882751465
2008-06-11,24.07727813720703
2008-06-12,23.930458068847656
2008-06-13,23.914152145385742
2008-06-16,23.764074325561523
2008-06-17,23.617265701293945
2008-06-18,23.395410537719727
2008-06-19,23.346477508544922
2008-06-20,22.710285186767578
2008-06-23,22.459068298339844
2008-06-24,22.328569412231445
2008-06-25,22.73311424255371
2008-06-26,22.57978630065918
2008-06-27,22.25353240966797
2008-06-30,22.54389762878418
2008-07-01,22.641773223876953
2008-07-02,22.521053314208984
2008-07-03,22.951702117919922
2008-07-07,22.693967819213867
2008-07-08,22.798372268676758
2008-07-09,22.938655853271484
2008-07-10,22.79511070251465
2008-07-11,22.573257446289062
2008-07-14,22.49822425842285
2008-07-15,22.53411293029785
2008-07-16,22.56020736694336
2008-07-17,22.739656448364258
2008-07-18,22.459068298339844
2008-07-21,22.377506256103516
2008-07-22,23.001035690307617
2008-07-23,23.007583618164062
2008-07-24,22.96820831298828
2008-07-25,22.70895767211914
2008-07-28,22.498933792114258
2008-07-29,24.33336639404297
2008-07-30,24.60245704650879
2008-07-31,24.372739791870117
2008-08-01,24.428537368774414
2008-08-04,24.582775115966797
2008-08-05,24.88797378540039
2008-08-06,24.979854583740234
2008-08-07,24.86170768737793
2008-08-08,25.685409545898438
2008-08-11,25.547582626342773
2008-08-12,25.577110290527344
2008-08-13,25.393335342407227
2008-08-14,25.43600082397461
2008-08-15,25.734628677368164
2008-08-18,25.514751434326172
2008-08-19,25.376935958862305
2008-08-20,25.10127067565918
2008-08-21,25.025800704956055
2008-08-22,25.353960037231445
2008-08-25,24.933914184570312
2008-08-26,24.894529342651367
2008-08-27,25.01595115661621
2008-08-28,25.206296920776367
2008-08-29,24.950315475463867
2008-09-02,25.176755905151367
2008-09-03,25.2883243560791
2008-09-04,25.088151931762695
2008-09-05,25.29161262512207
2008-09-08,26.007015228271484
2008-09-09,25.79043197631836
2008-09-10,25.662445068359375
2008-09-11,26.095609664916992
2008-09-12,26.249845504760742
2008-09-15,25.655874252319336
2008-09-16,25.760892868041992
2008-09-17,25.058610916137695
2008-09-18,25.229246139526367
2008-09-19,24.845298767089844
2008-09-22,24.12006378173828
2008-09-23,24.169288635253906
2008-09-24,24.549959182739258
2008-09-25,24.940471649169922
2008-09-26,25.2883243560791
2008-09-29,24.504013061523438
2008-09-30,24.7271671295166
2008-10-01,25.045486450195312
2008-10-02,25.18987464904785
2008-10-03,24.776386260986328
2008-10-06,23.834556579589844
2008-10-07,23.512968063354492
2008-10-08,22.269222259521484
2008-10-09,20.848268508911133
2008-10-10,19.93597412109375
2008-10-13,22.0296573638916
2008-10-14,21.00250816345215
2008-10-15,19.87689971923828
2008-10-16,20.546354293823242
2008-10-17,20.408523559570312
2008-10-20,21.202682495117188
2008-10-21,20.63496208190918
2008-10-22,19.426189422607422
2008-10-23,19.251150131225586
2008-10-24,18.475025177001953
2008-10-27,18.0886173248291
2008-10-28,19.789485931396484
2008-10-29,19.815906524658203
2008-10-30,21.212926864624023
2008-10-31,20.727436065673828
2008-11-03,20.981739044189453
2008-11-04,21.847026824951172
2008-11-05,21.041194915771484
2008-11-06,20.344322204589844
2008-11-07,20.81330108642578
2008-11-10,20.98833656311035
2008-11-11,20.446704864501953
2008-11-12,19.654083251953125
2008-11-13,21.037879943847656
2008-11-14,20.496248245239258
2008-11-17,20.502853393554688
2008-11-18,21.153478622436523
2008-11-19,20.80339241027832
2008-11-20,19.981037139892578
2008-11-21,20.691102981567383
2008-11-24,21.100635528564453
2008-11-25,20.72083282470703
2008-11-26,20.96852684020996
2008-11-28,21.49034881591797
2008-12-01,20.288183212280273
2008-12-02,20.691102981567383
2008-12-03,21.01806640625
2008-12-04,20.39716911315918
2008-12-05,20.810007095336914
2008-12-08,20.271669387817383
2008-12-09,19.80930519104004
2008-12-10,19.541776657104492
2008-12-11,19.340328216552734
2008-12-12,19.55829620361328
2008-12-15,19.61774253845215
2008-12-16,20.681198120117188
2008-12-17,20.535884857177734
2008-12-18,21.110544204711914
2008-12-19,21.46722412109375
2008-12-22,21.843734741210938
2008-12-23,21.74795150756836
2008-12-24,22.332523345947266
2008-12-26,22.491056442260742
2008-12-29,22.256549835205078
2008-12-30,22.46462059020996
2008-12-31,22.636371612548828
2009-01-02,22.893972396850586
2009-01-05,22.467927932739258
2009-01-06,21.962627410888672
2009-01-07,21.77107048034668
2009-01-08,21.645572662353516
2009-01-09,21.434200286865234
2009-01-12,21.662084579467773
2009-01-13,21.28557777404785
2009-01-14,20.747249603271484
2009-01-15,20.82651710510254
2009-01-16,20.98503875732422
2009-01-20,20.661378860473633
2009-01-21,20.948711395263672
2009-01-22,20.79582977294922
2009-01-23,20.500030517578125
2009-01-26,20.533254623413086
2009-01-27,20.67949867248535
2009-01-28,21.221248626708984
2009-01-29,21.67658233642578
2009-01-30,21.61675453186035
2009-02-02,21.384103775024414
2009-02-03,21.856056213378906
2009-02-04,21.29104232788086
2009-02-05,21.410690307617188
2009-02-06,21.82282829284668
2009-02-09,21.320955276489258
2009-02-10,20.819087982177734
2009-02-11,20.90550422668457
2009-02-12,21.041772842407227
2009-02-13,20.981945037841797
2009-02-17,20.307262420654297
2009-02-18,20.237455368041992
2009-02-19,20.18095588684082
2009-02-20,19.768827438354492
2009-02-23,19.40987777709961
2009-02-24,19.782129287719727
2009-02-25,19.56276512145996
2009-02-26,19.722301483154297
2009-02-27,20.001487731933594
2009-03-02,19.323461532592773
2009-03-03,19.05093002319336
2009-03-04,19.476362228393555
2009-03-05,18.6221866607666
2009-03-06,18.628833770751953
2009-03-09,18.296470642089844
2009-03-10,18.559036254882812
2009-03-11,18.738515853881836
2009-03-12,18.78171730041504
2009-03-13,19.150638580322266
2009-03-16,19.05093002319336
2009-03-17,19.579383850097656
2009-03-18,19.190523147583008
2009-03-19,19.047607421875
2009-03-20,19.067548751831055
2009-03-23,19.712329864501953
2009-03-24,19.43314552307129
2009-03-25,19.685752868652344
2009-03-26,20.038043975830078
2009-03-27,19.778804779052734
2009-03-30,19.539499282836914
2009-03-31,19.602651596069336
2009-04-01,19.542823791503906
2009-04-02,20.350465774536133
2009-04-03,20.08789825439453
2009-04-06,20.310579299926758
2009-04-07,20.051334381103516
2009-04-08,20.147722244262695
2009-04-09,19.87518310546875
2009-04-13,19.439802169799805
2009-04-14,19.04096031188965
2009-04-15,19.28690528869629
2009-04-16,19.682422637939453
2009-04-17,20.214191436767578
2009-04-20,20.101186752319336
2009-04-21,20.141075134277344
2009-04-22,19.829723358154297
2009-04-23,19.74267578125
2009-04-24,19.80628204345703
2009-04-27,19.876590728759766
2009-04-28,19.74601936340332
2009-04-29,19.990421295166016
2009-04-30,19.75271224975586
2009-05-01,20.556215286254883
2009-05-04,20.847484588623047
2009-05-05,20.609790802001953
2009-05-06,20.539478302001953
2009-05-07,20.713571548461914
2009-05-08,20.69683074951172
2009-05-11,20.820703506469727
2009-05-12,21.245885848999023
2009-05-13,21.47355079650879
2009-05-14,21.239187240600586
2009-05-15,21.255935668945312
2009-05-18,21.587371826171875
2009-05-19,21.496986389160156
2009-05-20,21.393203735351562
2009-05-21,21.393203735351562
2009-05-22,21.4635009765625
2009-05-26,21.681116104125977
2009-05-27,21.2592830657959
2009-05-28,21.4166316986084
2009-05-29,22.079517364501953
2009-06-01,23.24125099182129
2009-06-02,23.515785217285156
2009-06-03,23.716650009155273
2009-06-04,23.877349853515625
2009-06-05,23.73674774169922
2009-06-08,23.73004150390625
2009-06-09,23.49234962463379
2009-06-10,23.555946350097656
2009-06-11,23.522480010986328
2009-06-12,23.897436141967773
2009-06-15,23.422033309936523
2009-06-16,22.966718673706055
2009-06-17,23.274730682373047
2009-06-18,23.70661163330078
2009-06-19,23.626262664794922
2009-06-22,23.61956024169922
2009-06-23,23.555946350097656
2009-06-24,23.499034881591797
2009-06-25,23.91752815246582
2009-06-26,24.024658203125
2009-06-29,24.017969131469727
2009-06-30,23.683168411254883
2009-07-01,24.15187644958496
2009-07-02,24.131793975830078
2009-07-06,24.901819229125977
2009-07-07,24.479970932006836
2009-07-08,24.55362319946289
2009-07-09,24.459877014160156
2009-07-10,23.847227096557617
2009-07-13,24.386226654052734
2009-07-14,24.55362319946289
2009-07-15,24.473283767700195
2009-07-16,24.62059211730957
2009-07-17,24.613893508911133
2009-07-20,24.58375358581543
2009-07-21,24.707637786865234
2009-07-22,24.734575271606445
2009-07-23,25.118532180786133
2009-07-24,25.293663024902344
2009-07-27,25.293663024902344
2009-07-28,25.38460922241211
2009-07-29,25.54625701904297
2009-07-30,24.19232940673828
2009-07-31,24.397783279418945
2009-08-03,24.293373107910156
2009-08-04,24.32030487060547
2009-08-05,24.114864349365234
2009-08-06,24.08119010925293
2009-08-07,23.919530868530273
2009-08-10,24.01383399963379
2009-08-11,24.172119140625
2009-08-12,24.188966751098633
2009-08-13,24.259689331054688
2009-08-14,24.16539764404297
2009-08-17,24.027299880981445
2009-08-18,24.00372314453125
2009-08-19,24.239486694335938
2009-08-20,24.508922576904297
2009-08-21,24.640277862548828
2009-08-24,24.52577018737793
2009-08-25,24.616703033447266
2009-08-26,24.687429428100586
2009-08-27,24.663856506347656
2009-08-28,24.505556106567383
2009-08-31,24.4853458404541
2009-09-01,24.175487518310547
2009-09-02,24.249589920043945
2009-09-03,23.970048904418945
2009-09-04,23.939727783203125
2009-09-08,24.07782745361328
2009-09-09,24.263059616088867
2009-09-10,24.663856506347656
2009-09-11,25.337446212768555
2009-09-14,25.27682876586914
2009-09-15,25.07473373413086
2009-09-16,25.4317569732666
2009-09-17,25.347553253173828
2009-09-18,25.630475997924805
2009-09-21,25.495744705200195
2009-09-22,25.48227310180664
2009-09-23,25.71802520751953
2009-09-24,25.724767684936523
2009-09-25,25.765188217163086
2009-09-28,25.724767684936523
2009-09-29,25.78201675415039
2009-09-30,25.69108772277832
2009-10-01,25.53615951538086
2009-10-02,25.87969970703125
2009-10-05,25.88643455505371
2009-10-06,26.243444442749023
2009-10-07,26.18955421447754
2009-10-08,26.509510040283203
2009-10-09,26.509510040283203
2009-10-12,26.816007614135742
2009-10-13,26.492679595947266
2009-10-14,26.492679595947266
2009-10-15,26.52971839904785
2009-10-16,26.694751739501953
2009-10-19,26.765483856201172
2009-10-20,26.755382537841797
2009-10-21,26.58024024963379
2009-10-22,26.885055541992188
2009-10-23,26.322824478149414
2009-10-26,26.221221923828125
2009-10-27,26.36686897277832
2009-10-28,26.309284210205078
2009-10-29,26.736045837402344
2009-10-30,26.63104820251465
2009-11-02,26.654752731323242
2009-11-03,26.2652645111084
2009-11-04,26.529443740844727
2009-11-05,26.959577560424805
2009-11-06,27.051023483276367
2009-11-09,27.511638641357422
2009-11-10,27.592926025390625
2009-11-11,27.677602767944336
2009-11-12,27.264387130737305
2009-11-13,27.599695205688477
2009-11-16,27.907899856567383
2009-11-17,28.056922912597656
2009-11-18,29.083147048950195
2009-11-19,28.59204864501953
2009-11-20,28.43964195251465
2009-11-23,28.642852783203125
2009-11-24,28.808795928955078
2009-11-25,28.605588912963867
2009-11-27,28.32448387145996
2009-11-30,28.514148712158203
2009-12-01,29.04250717163086
2009-12-02,29.235546112060547
2009-12-03,29.00862693786621
2009-12-04,28.859594345092773
2009-12-07,28.104339599609375
2009-12-08,27.772418975830078
2009-12-09,27.941776275634766
2009-12-10,28.050138473510742
2009-12-11,28.422698974609375
2009-12-14,28.61575698852539
2009-12-15,28.619142532348633
2009-12-16,28.6597900390625
2009-12-17,28.070470809936523
2009-12-18,27.982412338256836
2009-12-21,28.18899917602539
2009-12-22,28.192401885986328
2009-12-23,28.260135650634766
2009-12-24,28.161924362182617
2009-12-28,28.09417724609375
2009-12-29,28.06369400024414
2009-12-30,28.060317993164062
2009-12-31,27.823230743408203
2010-01-04,28.060317993164062
2010-01-05,28.2872371673584
2010-01-06,28.222890853881836
2010-01-07,28.11109733581543
2010-01-08,27.606470108032227
2010-01-11,27.484542846679688
2010-01-12,27.325359344482422
2010-01-13,27.454057693481445
2010-01-14,27.2373046875
2010-01-15,27.095041275024414
2010-01-19,27.29488182067871
2010-01-20,26.827489852905273
2010-01-21,26.929668426513672
2010-01-22,27.48821258544922
2010-01-25,27.40647315979004
