Date,OTIS
2023-12-04,83.4636001586914
2023-12-05,82.12419891357422
2023-12-06,82.70779418945312
2023-12-07,82.90869903564453
2023-12-08,83.71234130859375
2023-12-11,84.6786117553711
2023-12-12,85.18568420410156
2023-12-13,85.53966522216797
2023-12-14,86.7451171875
2023-12-15,86.28589630126953
2023-12-18,85.61620330810547
2023-12-19,85.93192291259766
2023-12-20,84.44900512695312
2023-12-21,84.57337951660156
2023-12-22,85.25265502929688
2023-12-26,85.75013732910156
2023-12-27,85.73101043701172
2023-12-28,85.78841400146484
2023-12-29,85.59706115722656
2024-01-02,84.60208129882812
2024-01-03,83.85584259033203
2024-01-04,83.88455200195312
2024-01-05,83.72191619873047
2024-01-08,83.76973724365234
2024-01-09,83.13832092285156
2024-01-10,83.23397827148438
2024-01-11,82.39208221435547
2024-01-12,82.4781723022461
2024-01-16,82.90869903564453
2024-01-17,81.75108337402344
2024-01-18,83.20528411865234
2024-01-19,83.980224609375
2024-01-22,84.13328552246094
2024-01-23,84.51597595214844
2024-01-24,84.20026397705078
2024-01-25,85.12828063964844
2024-01-26,84.79341888427734
2024-01-29,85.45355987548828
2024-01-30,86.10411834716797
2024-01-31,84.61164855957031
2024-02-01,85.70230102539062
2024-02-02,87.03211975097656
2024-02-05,86.95559692382812
2024-02-06,87.96014404296875
2024-02-07,87.79750061035156
2024-02-08,86.93647766113281
2024-02-09,87.13737487792969
2024-02-12,87.38611602783203
2024-02-13,86.19021606445312
2024-02-14,86.89820861816406
2024-02-15,88.55951690673828
2024-02-16,87.61842346191406
2024-02-20,87.40716552734375
2024-02-21,88.04096984863281
2024-02-22,88.74197387695312
2024-02-23,89.80791473388672
2024-02-26,90.09602355957031
2024-02-27,90.12482452392578
2024-02-28,91.15235137939453
2024-02-29,91.51727294921875
2024-03-01,91.88218688964844
2024-03-04,91.60370635986328
2024-03-05,90.78742980957031
2024-03-06,91.41163635253906
2024-03-07,93.0921859741211
2024-03-08,93.7547836303711
2024-03-11,92.48717498779297
2024-03-12,93.58192443847656
2024-03-13,94.398193359375
2024-03-14,94.58065032958984
2024-03-15,94.59024810791016
2024-03-18,94.14851379394531
2024-03-19,94.91675567626953
2024-03-20,95.3873062133789
2024-03-21,96.24197387695312
2024-03-22,95.39691162109375
2024-03-25,95.10882568359375
2024-03-26,94.71509552001953
2024-03-27,95.89627075195312
2024-03-28,95.3296890258789
2024-04-01,94.65747833251953
2024-04-02,93.87002563476562
2024-04-03,94.35018920898438
2024-04-04,93.3226547241211
2024-04-05,93.88923645019531
2024-04-08,94.13890838623047
2024-04-09,95.18563842773438
2024-04-10,93.43788146972656
2024-04-11,94.08129119873047
2024-04-12,92.3431396484375
2024-04-15,92.23751068115234
2024-04-16,92.17027282714844
2024-04-17,91.19076538085938
2024-04-18,91.6997299194336
2024-04-19,91.3348159790039
2024-04-22,92.46797943115234
2024-04-23,93.60112762451172
2024-04-24,89.66388702392578
2024-04-25,89.32777404785156
2024-04-26,88.54031372070312
2024-04-29,89.66388702392578
2024-04-30,87.58000946044922
2024-05-01,87.80088806152344
2024-05-02,88.12738037109375
2024-05-03,88.46349334716797
2024-05-06,89.39498901367188
2024-05-07,90.1632308959961
2024-05-08,90.76824188232422
2024-05-09,92.31432342529297
2024-05-10,93.24581909179688
2024-05-13,92.75606536865234
2024-05-14,93.21701049804688
2024-05-15,93.40906524658203
2024-05-16,93.10054779052734
2024-05-17,93.32230377197266
2024-05-20,93.60191345214844
2024-05-21,94.63358306884766
2024-05-22,95.16387939453125
2024-05-23,93.65010833740234
2024-05-24,94.0743637084961
2024-05-28,91.83749389648438
2024-05-29,91.39395141601562
2024-05-30,92.93663024902344
2024-05-31,95.64595031738281
2024-06-03,95.28922271728516
2024-06-04,95.65559387207031
2024-06-05,97.1693344116211
2024-06-06,95.84844970703125
2024-06-07,95.12531280517578
2024-06-10,94.24790954589844
2024-06-11,93.04268646240234
2024-06-12,93.95865631103516
2024-06-13,93.94902038574219
2024-06-14,93.65010833740234
2024-06-17,93.97794342041016
2024-06-18,93.04268646240234
2024-06-20,93.13911437988281
2024-06-21,92.48347473144531
2024-06-24,93.39942932128906
2024-06-25,92.2327880859375
2024-06-26,92.31956481933594
2024-06-27,92.56060791015625
2024-06-28,92.81129455566406
2024-07-01,91.54822540283203
2024-07-02,92.51239013671875
2024-07-03,93.05233764648438
2024-07-05,93.40906524658203
2024-07-08,93.91045379638672
2024-07-09,92.85950469970703
2024-07-10,93.39942932128906
2024-07-11,95.68452453613281
2024-07-12,96.6197738647461
2024-07-15,95.87736511230469
2024-07-16,96.05091094970703
2024-07-17,95.38563537597656
2024-07-18,95.17351531982422
2024-07-19,94.22862243652344
2024-07-22,95.90628051757812
2024-07-23,94.85533905029297
2024-07-24,88.15432739257812
2024-07-25,89.69700622558594
2024-07-26,90.13088989257812
2024-07-29,89.69700622558594
2024-07-30,90.45870208740234
2024-07-31,91.11434936523438
2024-08-01,90.9215087890625
2024-08-02,90.911865234375
2024-08-05,90.07302856445312
2024-08-06,90.04410552978516
2024-08-07,89.15707397460938
2024-08-08,89.31133270263672
2024-08-09,90.05376434326172
2024-08-12,88.98352813720703
2024-08-13,89.10885620117188
2024-08-14,88.80997467041016
2024-08-15,89.87056732177734
2024-08-16,89.19280242919922
2024-08-19,89.71565246582031
2024-08-20,89.80279541015625
2024-08-21,90.97433471679688
2024-08-22,90.74197387695312
2024-08-23,91.20670318603516
2024-08-26,90.6741943359375
2024-08-27,90.17070770263672
2024-08-28,90.44181060791016
2024-08-29,90.84847259521484
2024-08-30,91.68115234375
2024-09-03,92.01033782958984
2024-09-04,91.26481628417969
2024-09-05,89.49295806884766
2024-09-06,88.52472686767578
2024-09-09,88.76679229736328
2024-09-10,89.22184753417969
2024-09-11,89.55104064941406
2024-09-12,89.77374267578125
2024-09-13,91.1873550415039
2024-09-16,91.79732513427734
2024-09-17,93.03665924072266
2024-09-18,91.00337982177734
2024-09-19,93.31744384765625
2024-09-20,92.4847640991211
2024-09-23,93.19158172607422
2024-09-24,95.78641510009766
2024-09-25,96.37704467773438
2024-09-26,100.09500885009766
2024-09-27,101.11164855957031
2024-09-30,100.63722229003906
2024-10-01,100.47261047363281
2024-10-02,101.47957611083984
2024-10-03,100.98578643798828
2024-10-04,101.23751068115234
2024-10-07,100.71467590332031
2024-10-08,97.93588256835938
2024-10-09,99.63026428222656
2024-10-10,99.70773315429688
2024-10-11,100.72434997558594
2024-10-14,101.97337341308594
2024-10-15,101.1600570678711
2024-10-16,101.7894058227539
2024-10-17,101.86685943603516
2024-10-18,102.64144134521484
2024-10-21,102.1670150756836
2024-10-22,99.6883544921875
2024-10-23,99.59153747558594
2024-10-24,99.23329162597656
2024-10-25,98.0423812866211
2024-10-28,98.2263412475586
2024-10-29,98.14888763427734
2024-10-30,95.15706634521484
2024-10-31,95.07959747314453
2024-11-01,96.28021240234375
2024-11-04,96.28021240234375
2024-11-05,96.97733306884766
2024-11-06,97.36461639404297
2024-11-07,97.7325439453125
2024-11-08,96.8514633178711
2024-11-11,98.29410552978516
2024-11-12,96.56100463867188
2024-11-13,97.20002746582031
2024-11-14,96.55132293701172
2024-11-15,96.32774353027344
2024-11-18,97.9510269165039
2024-11-19,97.4747314453125
2024-11-20,96.9012451171875
2024-11-21,97.15396118164062
2024-11-22,98.36900329589844
2024-11-25,99.59375
2024-11-26,99.11746215820312
2024-11-27,99.65206146240234
2024-11-29,100.0992202758789
2024-12-02,98.95221710205078
2024-12-03,98.23291778564453
2024-12-04,98.30096435546875
2024-12-05,96.3471908569336
2024-12-06,97.00816345214844
2024-12-09,98.04823303222656
2024-12-10,97.2608871459961
2024-12-11,96.22081756591797
2024-12-12,95.52095794677734
2024-12-13,95.05438995361328
2024-12-16,93.49915313720703
2024-12-17,93.64495086669922
2024-12-18,91.22461700439453
2024-12-19,90.27202606201172
2024-12-20,90.94271850585938
2024-12-23,90.89412689208984
2024-12-24,91.37042236328125
2024-12-26,91.51622009277344
2024-12-27,90.90383911132812
2024-12-30,89.98042297363281
2024-12-31,90.0193099975586
2025-01-02,89.65966033935547
2025-01-03,90.29147338867188
2025-01-06,89.70825958251953
2025-01-07,89.54301452636719
2025-01-08,89.22223663330078
2025-01-10,88.23077392578125
2025-01-13,88.60987854003906
2025-01-14,89.21250915527344
2025-01-15,89.66937255859375
2025-01-16,90.5927963256836
2025-01-17,92.1188735961914
2025-01-21,92.82845306396484
2025-01-22,92.72152709960938
2025-01-23,93.50888061523438
2025-01-24,93.96571350097656
2025-01-27,95.00579833984375
2025-01-28,93.1881103515625
2025-01-29,92.00223541259766
2025-01-30,92.69236755371094
2025-01-31,92.75069427490234
2025-02-03,91.905029296875
2025-02-04,91.78838348388672
2025-02-05,91.905029296875
2025-02-06,93.36308288574219
2025-02-07,92.17719268798828
2025-02-10,93.37278747558594
2025-02-11,93.9754409790039
2025-02-12,94.03376770019531
2025-02-13,95.2779541015625
2025-02-14,94.4094009399414
2025-02-18,95.2584457397461
2025-02-19,95.93182373046875
2025-02-20,96.64422607421875
2025-02-21,96.00013732910156
2025-02-24,96.30265808105469
2025-02-25,97.63966369628906
2025-02-26,96.3514633178711
2025-02-27,95.72688293457031
2025-02-28,97.37616729736328
2025-03-03,98.30327606201172
2025-03-04,97.21026611328125
2025-03-05,98.91809844970703
2025-03-06,100.09895324707031
2025-03-07,101.50426483154297
2025-03-10,101.41641998291016
2025-03-11,98.7131576538086
2025-03-12,97.5030288696289
2025-03-13,97.21026611328125
2025-03-14,98.19593048095703
2025-03-17,98.94738006591797
2025-03-18,99.22063446044922
2025-03-19,100.29413604736328
2025-03-20,99.4450912475586
2025-03-21,98.77171325683594
2025-03-24,98.93761444091797
2025-03-25,98.95713806152344
2025-03-26,100.216064453125
2025-03-27,100.52835845947266
2025-03-28,99.6500244140625
2025-03-31,100.7137680053711
2025-04-01,101.55304718017578
2025-04-02,101.43595123291016
2025-04-03,101.78727722167969
2025-04-04,92.68204498291016
2025-04-07,89.74456024169922
2025-04-08,88.69058227539062
2025-04-09,92.00867462158203
2025-04-10,92.04771423339844
2025-04-11,94.75096893310547
2025-04-14,96.14651489257812
2025-04-15,96.4100112915039
2025-04-16,94.44844055175781
2025-04-17,96.14651489257812
2025-04-21,94.7119369506836
2025-04-22,96.56614685058594
2025-04-23,90.07637023925781
2025-04-24,90.50576782226562
2025-04-25,90.69119262695312
2025-04-28,91.39384460449219
2025-04-29,92.61372375488281
2025-04-30,93.95072174072266
2025-05-01,94.06783294677734
2025-05-02,94.97543334960938
2025-05-05,95.06327056884766
2025-05-06,93.87265014648438
2025-05-07,94.97543334960938
2025-05-08,94.97543334960938
2025-05-09,94.66313934326172
2025-05-12,95.63905334472656
2025-05-13,94.65337371826172
2025-05-14,93.72627258300781
2025-05-15,95.50242614746094
2025-05-16,96.923583984375
2025-05-19,96.58055114746094
2025-05-20,96.2571029663086
2025-05-21,95.68863677978516
2025-05-22,95.2475814819336
2025-05-23,94.85554504394531
2025-05-27,95.15937042236328
2025-05-28,93.26776123046875
2025-05-29,93.26776123046875
2025-05-30,93.4539794921875
2025-06-02,92.33663940429688
2025-06-03,93.00312805175781
2025-06-04,93.37556457519531
2025-06-05,93.38536834716797
2025-06-06,94.14985656738281
2025-06-09,93.42457580566406
2025-06-10,93.42457580566406
2025-06-11,93.50298309326172
2025-06-12,95.02215576171875
2025-06-13,93.91463470458984
2025-06-16,94.5321044921875
2025-06-17,93.4539794921875
2025-06-18,93.76760864257812
2025-06-20,92.21902465820312
2025-06-23,94.07144927978516
2025-06-24,95.47301483154297
2025-06-25,94.70851135253906
2025-06-26,95.58082580566406
2025-06-27,95.65922546386719
2025-06-30,97.05099487304688
2025-07-01,98.43296813964844
2025-07-02,97.81549072265625
2025-07-03,97.53126525878906
2025-07-07,97.79589080810547
2025-07-08,97.69786834716797
2025-07-09,97.36463165283203
2025-07-10,97.9723129272461
2025-07-11,97.51165008544922
2025-07-14,98.05072021484375
2025-07-15,97.40383911132812
2025-07-16,98.3447494506836
2025-07-17,99.06024169921875
2025-07-18,97.462646484375
2025-07-21,96.54134368896484
2025-07-22,98.98182678222656
2025-07-23,86.73038482666016
2025-07-24,87.42626953125
2025-07-25,88.0045394897461
2025-07-28,86.1521224975586
2025-07-29,85.56405639648438
2025-07-30,84.71134948730469
2025-07-31,83.98606872558594
2025-08-01,83.24117279052734
2025-08-04,83.71163940429688
2025-08-05,84.5643310546875
2025-08-06,85.24061584472656
2025-08-07,85.59345245361328
2025-08-08,85.73066711425781
2025-08-11,84.31930541992188
2025-08-12,86.39714813232422
2025-08-13,87.45567321777344
2025-08-14,85.79928588867188
2025-08-15,86.10457611083984
2025-08-18,86.28185272216797
2025-08-19,87.24698638916016
2025-08-20,87.76896667480469
2025-08-21,86.2424545288086
2025-08-22,87.23714447021484
2025-08-25,85.54322052001953
2025-08-26,86.30154418945312
2025-08-27,86.39019012451172
2025-08-28,84.94246673583984
2025-08-29,85.07049560546875
2025-09-02,84.46974182128906
2025-09-03,84.37126159667969
2025-09-04,85.18868255615234
2025-09-05,85.68109893798828
2025-09-08,86.04548645019531
2025-09-09,86.67578887939453
2025-09-10,86.30154418945312
2025-09-11,88.02501678466797
2025-09-12,87.70986938476562
2025-09-15,88.27122497558594
2025-09-16,87.85758972167969
2025-09-17,88.28107452392578
2025-09-18,88.98031616210938
2025-09-19,87.80835723876953
2025-09-22,87.97577667236328
2025-09-23,87.76896667480469
2025-09-24,87.38488006591797
2025-09-25,88.0841064453125
2025-09-26,89.00985717773438
2025-09-29,89.90605926513672
2025-09-30,90.04393768310547
2025-10-01,90.95984649658203
2025-10-02,90.8416519165039
2025-10-03,90.15227508544922
2025-10-06,89.45303344726562
2025-10-07,89.02955627441406
2025-10-08,89.86666870117188
2025-10-09,88.35986328125
2025-10-10,88.10380554199219
2025-10-13,87.82805633544922
2025-10-14,89.44318389892578
2025-10-15,90.08333587646484
2025-10-16,89.29545593261719
2025-10-17,89.90605926513672
2025-10-20,90.12272644042969
2025-10-21,91.29468536376953
2025-10-22,90.03409576416016
2025-10-23,91.56059265136719
2025-10-24,90.5560531616211
2025-10-27,90.654541015625
2025-10-28,89.9159164428711
2025-10-29,91.9643783569336
2025-10-30,91.0878677368164
2025-10-31,91.3537826538086
2025-11-03,88.80303955078125
2025-11-04,89.32500457763672
2025-11-05,89.85681915283203
2025-11-06,89.7681884765625
2025-11-07,89.64015197753906
2025-11-10,88.89167785644531
2025-11-11,88.95076751708984
2025-11-12,89.60076904296875
2025-11-13,89.2166748046875
2025-11-14,87.83147430419922
2025-11-17,87.13887786865234
2025-11-18,86.77278900146484
2025-11-19,85.66463470458984
2025-11-20,85.9416732788086
2025-11-21,87.12898254394531
2025-11-24,86.04061126708984
2025-11-25,87.50496673583984
2025-11-26,87.63359069824219
2025-11-28,87.91062927246094
2025-12-01,87.21803283691406
2025-12-02,86.3176498413086
2025-12-03,86.02082824707031
2025-12-04,85.99114227294922
2025-12-05,85.53600311279297
2025-12-08,85.2094955444336
2025-12-09,86.16923522949219
2025-12-10,86.92120361328125
2025-12-11,86.80247497558594
2025-12-12,87.20813751220703
2025-12-15,87.63359069824219
2025-12-16,87.03003692626953
2025-12-17,88.05904388427734
2025-12-18,86.4264907836914
2025-12-19,86.13955688476562
2025-12-22,86.3176498413086
2025-12-23,86.90142059326172
2025-12-24,86.9706802368164
2025-12-26,86.69364166259766
2025-12-29,87.0201416015625
2025-12-30,87.07951354980469
