Date,FCX
2006-04-19,23.43051528930664
2006-04-20,21.9971923828125
2006-04-21,21.613658905029297
2006-04-24,21.418663024902344
2006-04-25,21.701427459716797
2006-04-26,21.31140899658203
2006-04-27,20.567115783691406
2006-04-28,20.98963737487793
2006-05-01,21.246402740478516
2006-05-02,21.044893264770508
2006-05-03,20.518362045288086
2006-05-04,21.516157150268555
2006-05-05,21.60392189025879
2006-05-08,21.6494197845459
2006-05-09,22.57897186279297
2006-05-10,22.69272804260254
2006-05-11,22.172693252563477
2006-05-12,21.262645721435547
2006-05-15,19.98858070373535
2006-05-16,19.7058162689209
2006-05-17,18.506498336791992
2006-05-18,17.85972023010254
2006-05-19,17.79471778869629
2006-05-22,17.638710021972656
2006-05-23,18.048221588134766
2006-05-24,17.251930236816406
2006-05-25,18.2042293548584
2006-05-26,18.425243377685547
2006-05-30,17.716703414916992
2006-05-31,18.197734832763672
2006-06-01,18.090476989746094
2006-06-02,18.441490173339844
2006-06-05,16.871662139892578
2006-06-06,17.16417694091797
2006-06-07,16.657148361206055
2006-06-08,16.228130340576172
2006-06-09,15.93560791015625
2006-06-12,15.42534065246582
2006-06-13,14.447836875915527
2006-06-14,15.09179401397705
2006-06-15,16.194786071777344
2006-06-16,15.950411796569824
2006-06-19,15.511195182800293
2006-06-20,15.666409492492676
2006-06-21,16.25752830505371
2006-06-22,16.244327545166016
2006-06-23,16.445772171020508
2006-06-26,16.776010513305664
2006-06-27,16.445772171020508
2006-06-28,16.558040618896484
2006-06-29,18.248849868774414
2006-06-30,18.29839324951172
2006-07-03,19.32872200012207
2006-07-05,18.72439956665039
2006-07-06,19.008394241333008
2006-07-07,18.539459228515625
2006-07-10,18.707889556884766
2006-07-11,18.787139892578125
2006-07-12,18.542768478393555
2006-07-13,17.662628173828125
2006-07-14,18.067825317382812
2006-07-17,17.127899169921875
2006-07-18,17.217573165893555
2006-07-19,18.051218032836914
2006-07-20,17.00833511352539
2006-07-21,16.77251625061035
2006-07-24,16.93858528137207
2006-07-25,17.303932189941406
2006-07-26,17.3570613861084
2006-07-27,17.091367721557617
2006-07-28,17.569623947143555
2006-07-31,18.120954513549805
2006-08-01,18.310279846191406
2006-08-02,18.70551300048828
2006-08-03,18.526155471801758
2006-08-04,18.310279846191406
2006-08-07,18.599227905273438
2006-08-08,18.064498901367188
2006-08-09,18.10103416442871
2006-08-10,18.0113582611084
2006-08-11,17.768903732299805
2006-08-14,17.63937759399414
2006-08-15,17.994752883911133
2006-08-16,18.174108505249023
2006-08-17,17.79547691345215
2006-08-18,18.124277114868164
2006-08-21,18.981178283691406
2006-08-22,18.898149490356445
2006-08-23,18.82175064086914
2006-08-24,18.81179428100586
2006-08-25,19.064205169677734
2006-08-28,18.79518699645996
2006-08-29,18.93800163269043
2006-08-30,18.957923889160156
2006-08-31,19.333232879638672
2006-09-01,19.715179443359375
2006-09-05,20.455827713012695
2006-09-06,20.043989181518555
2006-09-07,19.698570251464844
2006-09-08,19.36644744873047
2006-09-11,17.918363571166992
2006-09-12,17.982362747192383
2006-09-13,18.30569839477539
2006-09-14,17.51418685913086
2006-09-15,17.547880172729492
2006-09-18,17.999195098876953
2006-09-19,17.264949798583984
2006-09-20,17.086450576782227
2006-09-21,17.382835388183594
2006-09-22,17.106645584106445
2006-09-25,17.325576782226562
2006-09-26,18.019405364990234
2006-09-27,18.251808166503906
2006-09-28,18.019405364990234
2006-09-29,17.938575744628906
2006-10-02,18.00930404663086
2006-10-03,16.672161102294922
2006-10-04,16.517227172851562
2006-10-05,17.3929443359375
2006-10-06,17.7802734375
2006-10-09,18.103609085083008
2006-10-10,18.319168090820312
2006-10-11,18.0362491607666
2006-10-12,18.63353729248047
2006-10-13,19.1417236328125
2006-10-16,19.646526336669922
2006-10-17,19.646526336669922
2006-10-18,19.114614486694336
2006-10-19,19.690563201904297
2006-10-20,19.13833236694336
2006-10-23,19.836246490478516
2006-10-24,20.266515731811523
2006-10-25,20.24957847595215
2006-10-26,20.12421989440918
2006-10-27,20.005643844604492
2006-10-30,20.05645751953125
2006-10-31,20.4901180267334
2006-11-01,20.222475051879883
2006-11-02,20.412193298339844
2006-11-03,20.717103958129883
2006-11-06,20.778091430664062
2006-11-07,20.57480812072754
2006-11-08,20.005643844604492
2006-11-09,20.608686447143555
2006-11-10,19.92772674560547
2006-11-13,19.626195907592773
2006-11-14,19.307735443115234
2006-11-15,19.497459411621094
2006-11-16,19.026531219482422
2006-11-17,19.44664192199707
2006-11-20,18.84697914123535
2006-11-21,19.788816452026367
2006-11-22,20.937318801879883
2006-11-24,20.957651138305664
2006-11-27,20.818740844726562
2006-11-28,20.598529815673828
2006-11-29,20.883115768432617
2006-11-30,21.299823760986328
2006-12-01,20.835676193237305
2006-12-04,20.6425724029541
2006-12-05,20.916988372802734
2006-12-06,21.005084991455078
2006-12-07,20.977977752685547
2006-12-08,20.94070816040039
2006-12-11,20.784862518310547
2006-12-12,20.38699722290039
2006-12-13,20.177783966064453
2006-12-14,20.48647117614746
2006-12-15,20.606508255004883
2006-12-18,20.15034294128418
2006-12-19,20.616806030273438
2006-12-20,20.023435592651367
2006-12-21,18.812698364257812
2006-12-22,18.466293334960938
2006-12-26,18.706378936767578
2006-12-27,19.25171661376953
2006-12-28,19.193410873413086
2006-12-29,19.11452865600586
2007-01-03,17.317289352416992
2007-01-04,17.478490829467773
2007-01-05,17.656841278076172
2007-01-08,17.920934677124023
2007-01-09,17.800899505615234
2007-01-10,18.243345260620117
2007-01-11,18.5583438873291
2007-01-12,18.97926139831543
2007-01-16,18.42379379272461
2007-01-17,18.454849243164062
2007-01-18,18.140884399414062
2007-01-19,18.61355209350586
2007-01-22,18.19953155517578
2007-01-23,18.96546173095703
2007-01-24,19.43813705444336
2007-01-25,20.14196014404297
2007-01-26,20.1799259185791
2007-01-29,19.006860733032227
2007-01-30,19.49333953857422
2007-01-31,19.8418025970459
2007-02-01,19.58648681640625
2007-02-02,19.058616638183594
2007-02-05,18.824010848999023
2007-02-06,18.772262573242188
2007-02-07,18.61700439453125
2007-02-08,18.434141159057617
2007-02-09,18.510047912597656
2007-02-12,18.372037887573242
2007-02-13,19.38637924194336
2007-02-14,19.53818702697754
2007-02-15,19.955652236938477
2007-02-16,19.859060287475586
2007-02-20,19.48988914489746
2007-02-21,20.176462173461914
2007-02-22,20.54907989501953
2007-02-23,20.669837951660156
2007-02-26,21.36331558227539
2007-02-27,19.234577178955078
2007-02-28,19.807302474975586
2007-03-01,19.396728515625
2007-03-02,18.84815788269043
2007-03-05,18.31684112548828
2007-03-06,19.127622604370117
2007-03-07,19.38637924194336
2007-03-08,19.890098571777344
2007-03-09,19.57614517211914
2007-03-12,19.990169525146484
2007-03-13,19.327730178833008
2007-03-14,19.451927185058594
2007-03-15,20.756088256835938
2007-03-16,20.945844650268555
2007-03-19,21.542720794677734
2007-03-20,21.515117645263672
2007-03-21,21.58757209777832
2007-03-22,21.359861373901367
2007-03-23,21.494417190551758
2007-03-26,22.32245635986328
2007-03-27,22.329357147216797
2007-03-28,22.153398513793945
2007-03-29,22.546714782714844
2007-03-30,22.836530685424805
2007-04-02,23.022838592529297
2007-04-03,23.25399398803711
2007-04-04,23.322999954223633
2007-04-05,23.312644958496094
2007-04-09,23.79911994934082
2007-04-10,24.309743881225586
2007-04-11,24.12688636779785
2007-04-12,24.2076358795166
2007-04-13,24.66510009765625
2007-04-16,24.644311904907227
2007-04-17,24.724016189575195
2007-04-18,24.31159782409668
2007-04-19,23.961584091186523
2007-04-20,24.263092041015625
2007-04-23,24.384384155273438
2007-04-24,24.03782081604004
2007-04-25,24.259605407714844
2007-04-26,23.72590446472168
2007-04-27,23.569963455200195
2007-04-30,23.275365829467773
2007-05-01,23.34468650817871
2007-05-02,23.798694610595703
2007-05-03,24.50221061706543
2007-05-04,24.824522018432617
2007-05-07,25.00473976135254
2007-05-08,24.789857864379883
2007-05-09,25.299314498901367
2007-05-10,24.61659049987793
2007-05-11,25.27159881591797
2007-05-14,24.838388442993164
2007-05-15,24.94235610961914
2007-05-16,24.70667839050293
2007-05-17,24.585386276245117
2007-05-18,24.658172607421875
2007-05-21,25.084444046020508
2007-05-22,24.72748565673828
2007-05-23,25.55923843383789
2007-05-24,25.053255081176758
2007-05-25,25.85729217529297
2007-05-29,26.283559799194336
2007-05-30,26.95244598388672
2007-05-31,27.27474021911621
2007-06-01,27.55199432373047
2007-06-04,27.482683181762695
2007-06-05,27.094541549682617
2007-06-06,26.384061813354492
2007-06-07,25.83302116394043
2007-06-08,26.40138053894043
2007-06-11,26.838071823120117
2007-06-12,27.368314743041992
2007-06-13,28.33176612854004
2007-06-14,28.990243911743164
2007-06-15,29.257108688354492
2007-06-18,28.945194244384766
2007-06-19,28.716459274291992
2007-06-20,28.17928123474121
2007-06-21,28.86894416809082
2007-06-22,28.71298599243164
2007-06-25,28.15848731994629
2007-06-26,27.149982452392578
2007-06-27,28.442676544189453
2007-06-28,28.529329299926758
2007-06-29,28.702594757080078
2007-07-02,29.34720230102539
2007-07-03,29.49277687072754
2007-07-05,29.686840057373047
2007-07-06,30.639896392822266
2007-07-09,30.806251525878906
2007-07-10,30.70920181274414
2007-07-11,31.537500381469727
2007-07-12,32.88438415527344
2007-07-13,32.773101806640625
2007-07-16,32.321022033691406
2007-07-17,31.959335327148438
2007-07-18,32.37664794921875
2007-07-19,33.96245574951172
2007-07-20,34.438899993896484
2007-07-23,34.42498016357422
2007-07-24,33.03740310668945
2007-07-25,32.72440719604492
2007-07-26,31.20816421508789
2007-07-27,31.281204223632812
2007-07-30,32.60965347290039
2007-07-31,32.68269729614258
2007-08-01,31.215116500854492
2007-08-02,31.49334716796875
2007-08-03,29.95623016357422
2007-08-06,29.723230361938477
2007-08-07,30.526561737060547
2007-08-08,31.545499801635742
2007-08-09,29.858861923217773
2007-08-10,30.067522048950195
2007-08-13,30.53352165222168
2007-08-14,28.985979080200195
2007-08-15,27.080244064331055
2007-08-16,25.410974502563477
2007-08-17,26.742900848388672
2007-08-20,27.807056427001953
2007-08-21,28.269577026367188
2007-08-22,29.76497459411621
2007-08-23,29.292001724243164
2007-08-24,30.30049705505371
2007-08-27,29.81017303466797
2007-08-28,28.530405044555664
2007-08-29,29.59456443786621
2007-08-30,29.556310653686523
2007-08-31,30.40135955810547
2007-09-04,31.663755416870117
2007-09-05,31.107318878173828
2007-09-06,31.889789581298828
2007-09-07,31.3612003326416
2007-09-10,30.97516441345215
2007-09-11,31.983680725097656
2007-09-12,31.820241928100586
2007-09-13,33.41995620727539
2007-09-14,33.976356506347656
2007-09-17,33.757259368896484
2007-09-18,35.92383575439453
2007-09-19,36.68891143798828
2007-09-20,37.408756256103516
2007-09-21,37.79132843017578
2007-09-24,37.457462310791016
2007-09-25,36.588050842285156
2007-09-26,36.13597106933594
2007-09-27,37.14099884033203
2007-09-28,36.476768493652344
2007-10-01,38.66419982910156
2007-10-02,37.95823669433594
2007-10-03,37.38442611694336
2007-10-04,37.648738861083984
2007-10-05,38.48334884643555
2007-10-08,37.60352325439453
2007-10-09,39.3179931640625
2007-10-10,40.82727813720703
2007-10-11,39.56257629394531
2007-10-12,40.594688415527344
2007-10-15,39.71599578857422
2007-10-16,38.683876037597656
2007-10-17,38.575775146484375
2007-10-18,39.663700103759766
2007-10-19,38.26544189453125
2007-10-22,37.215877532958984
2007-10-23,38.75709533691406
2007-10-24,38.99769592285156
2007-10-25,39.3428955078125
2007-10-26,40.7446403503418
2007-10-29,41.09680938720703
2007-10-30,39.754356384277344
2007-10-31,41.0340576171875
2007-11-01,39.0709114074707
2007-11-02,39.33243942260742
2007-11-05,38.415382385253906
2007-11-06,39.57651901245117
2007-11-07,37.693572998046875
2007-11-08,38.914005279541016
2007-11-09,38.2201042175293
2007-11-12,34.60765838623047
2007-11-13,35.35039520263672
2007-11-14,36.2639274597168
2007-11-15,34.78897476196289
2007-11-16,34.88313293457031
2007-11-19,32.25398635864258
2007-11-20,32.027347564697266
2007-11-21,31.40318489074707
2007-11-23,32.48412322998047
2007-11-26,31.13818359375
2007-11-27,31.131206512451172
2007-11-28,32.74564743041992
2007-11-29,33.701053619384766
2007-11-30,34.4960823059082
2007-12-03,33.77079772949219
2007-12-04,33.95211410522461
2007-12-05,35.42708969116211
2007-12-06,36.57427978515625
2007-12-07,37.693572998046875
2007-12-10,37.721473693847656
2007-12-11,35.81413269042969
2007-12-12,36.9160041809082
2007-12-13,35.93268966674805
2007-12-14,35.60492706298828
2007-12-17,33.094337463378906
2007-12-18,33.777767181396484
2007-12-19,34.29731369018555
2007-12-20,35.18997573852539
2007-12-21,35.883880615234375
2007-12-24,36.176780700683594
2007-12-26,37.191463470458984
2007-12-27,36.2325553894043
2007-12-28,36.45572280883789
2007-12-31,35.71998596191406
2008-01-02,36.016380310058594
2008-01-03,36.30231475830078
2008-01-04,34.76804733276367
2008-01-07,33.28611373901367
2008-01-08,33.40467834472656
2008-01-09,33.774288177490234
2008-01-10,33.74290466308594
2008-01-11,32.96809387207031
2008-01-14,34.36568069458008
2008-01-15,33.22029495239258
2008-01-16,31.045074462890625
2008-01-17,28.54408836364746
2008-01-18,29.46882438659668
2008-01-22,28.554597854614258
2008-01-23,27.076435089111328
2008-01-24,29.22364044189453
2008-01-25,29.500347137451172
2008-01-28,29.878652572631836
2008-01-29,30.21141242980957
2008-01-30,30.400556564331055
2008-01-31,31.111623764038086
2008-02-01,32.260528564453125
2008-02-04,31.93828773498535
2008-02-05,30.092313766479492
2008-02-06,29.76304817199707
2008-02-07,30.495128631591797
2008-02-08,31.82968521118164
2008-02-11,32.74391174316406
2008-02-12,32.48120880126953
2008-02-13,32.98210525512695
2008-02-14,32.33059310913086
2008-02-15,32.638832092285156
2008-02-19,34.306148529052734
2008-02-20,34.793033599853516
2008-02-21,34.98219299316406
2008-02-22,34.803531646728516
2008-02-25,35.223873138427734
2008-02-26,35.13981246948242
2008-02-27,36.29572677612305
2008-02-28,37.329036712646484
2008-02-29,35.32896423339844
2008-03-03,36.236175537109375
2008-03-04,34.652915954589844
2008-03-05,36.456851959228516
2008-03-06,36.547916412353516
2008-03-07,34.985679626464844
2008-03-10,32.91554260253906
2008-03-11,35.54262924194336
2008-03-12,35.68623352050781
2008-03-13,36.21516036987305
2008-03-14,35.5916748046875
2008-03-17,33.13972854614258
2008-03-18,34.568851470947266
2008-03-19,30.684289932250977
2008-03-20,30.502147674560547
2008-03-24,31.090618133544922
2008-03-25,32.36912155151367
2008-03-26,34.13101577758789
2008-03-27,34.2255859375
2008-03-28,33.836769104003906
2008-03-31,33.703670501708984
2008-04-01,34.19755935668945
2008-04-02,34.93315124511719
2008-04-03,36.32023239135742
2008-04-04,37.721351623535156
2008-04-07,37.486663818359375
2008-04-08,37.74237060546875
2008-04-09,38.46393585205078
2008-04-10,38.40788650512695
2008-04-11,37.35213851928711
2008-04-14,37.06377410888672
2008-04-15,37.10246658325195
2008-04-16,39.81743621826172
2008-04-17,39.620506286621094
2008-04-18,40.05307388305664
2008-04-21,40.492652893066406
2008-04-22,41.72706985473633
2008-04-23,40.8232421875
2008-04-24,39.60289764404297
2008-04-25,41.13976287841797
2008-04-28,40.72477722167969
2008-04-29,38.938228607177734
2008-04-30,40.003822326660156
2008-05-01,37.96760177612305
2008-05-02,38.765907287597656
2008-05-05,40.79159164428711
2008-05-06,41.259334564208984
2008-05-07,40.218360900878906
2008-05-08,41.523094177246094
2008-05-09,40.16912078857422
2008-05-12,40.3238639831543
2008-05-13,41.273406982421875
2008-05-14,40.51729202270508
2008-05-15,42.001380920410156
2008-05-16,43.67188262939453
2008-05-19,43.90047073364258
2008-05-20,44.262699127197266
2008-05-21,42.40582275390625
2008-05-22,41.88180923461914
2008-05-23,41.213623046875
2008-05-27,41.37187194824219
2008-05-28,42.09282684326172
2008-05-29,39.80336380004883
2008-05-30,40.69312286376953
2008-06-02,40.64741134643555
2008-06-03,40.16209030151367
2008-06-04,39.230133056640625
2008-06-05,41.16790771484375
2008-06-06,40.7142219543457
2008-06-09,41.58992004394531
2008-06-10,41.99433898925781
2008-06-11,42.23349380493164
2008-06-12,41.31207275390625
2008-06-13,43.362396240234375
2008-06-16,43.84067916870117
2008-06-17,43.00718688964844
2008-06-18,42.968505859375
2008-06-19,42.398780822753906
2008-06-20,41.15735626220703
2008-06-23,41.691890716552734
2008-06-24,40.696651458740234
2008-06-25,41.308555603027344
2008-06-26,40.67555618286133
2008-06-27,40.90413284301758
2008-06-30,41.213623046875
2008-07-01,40.636871337890625
2008-07-02,37.83042907714844
2008-07-03,38.20673370361328
2008-07-07,38.54083251953125
2008-07-08,37.000465393066406
2008-07-09,36.49053192138672
2008-07-10,37.34511184692383
2008-07-11,38.04715347290039
2008-07-14,38.74283981323242
2008-07-15,37.068965911865234
2008-07-16,35.81886291503906
2008-07-17,35.1196174621582
2008-07-18,36.45803451538086
2008-07-21,37.78936004638672
2008-07-22,35.50101852416992
2008-07-23,34.868896484375
2008-07-24,33.39985275268555
2008-07-25,33.99312210083008
2008-07-28,33.75299072265625
2008-07-29,33.77064514160156
2008-07-30,35.80471420288086
2008-07-31,34.16615676879883
2008-08-01,32.245079040527344
2008-08-04,28.37468719482422
2008-08-05,27.897947311401367
2008-08-06,30.95966148376465
2008-08-07,30.814878463745117
2008-08-08,30.200403213500977
2008-08-11,29.063302993774414
2008-08-12,29.547101974487305
2008-08-13,31.252775192260742
2008-08-14,30.666545867919922
2008-08-15,29.80137825012207
2008-08-18,29.430570602416992
2008-08-19,29.910839080810547
2008-08-20,32.167388916015625
2008-08-21,33.0749626159668
2008-08-22,31.994369506835938
2008-08-25,31.00909996032715
2008-08-26,31.263355255126953
2008-08-27,32.167388916015625
2008-08-28,32.00495147705078
2008-08-29,31.54235076904297
2008-09-02,29.328170776367188
2008-09-03,28.378215789794922
2008-09-04,26.460676193237305
2008-09-05,26.100479125976562
2008-09-08,25.447172164916992
2008-09-09,23.010515213012695
2008-09-10,24.430131912231445
2008-09-11,24.105241775512695
2008-09-12,26.089879989624023
2008-09-15,23.250640869140625
2008-09-16,23.395431518554688
2008-09-17,23.09880256652832
2008-09-18,23.65322494506836
2008-09-19,25.96274757385254
2008-09-22,25.542509078979492
2008-09-23,24.546663284301758
2008-09-24,23.48371124267578
2008-09-25,24.15468406677246
2008-09-26,22.537303924560547
2008-09-29,18.794034957885742
2008-09-30,20.0759334564209
2008-10-01,18.702224731445312
2008-10-02,16.103113174438477
2008-10-03,15.841792106628418
2008-10-06,15.435689926147461
2008-10-07,13.662930488586426
2008-10-08,15.04370403289795
2008-10-09,13.564055442810059
2008-10-10,13.005889892578125
2008-10-13,16.233213424682617
2008-10-14,14.648175239562988
2008-10-15,11.84663200378418
2008-10-16,11.946812629699707
2008-10-17,11.782228469848633
2008-10-20,13.138280868530273
2008-10-21,11.714245796203613
2008-10-22,9.631874084472656
2008-10-23,9.402887344360352
2008-10-24,8.89481258392334
2008-10-27,8.497658729553223
2008-10-28,9.588937759399414
2008-10-29,10.104168891906738
2008-10-30,10.74104118347168
2008-10-31,10.397557258605957
2008-11-03,10.318838119506836
2008-11-04,11.785807609558105
2008-11-05,10.755352973937988
2008-11-06,9.617561340332031
2008-11-07,9.685541152954102
2008-11-10,9.82508373260498
2008-11-11,8.866191864013672
2008-11-12,7.975276470184326
2008-11-13,9.306282997131348
2008-11-14,8.708760261535645
2008-11-17,8.279402732849121
2008-11-18,7.757022380828857
2008-11-19,7.241796970367432
2008-11-20,6.297212600708008
2008-11-21,6.916202068328857
2008-11-24,7.842893600463867
2008-11-25,8.250775337219238
2008-11-26,9.06297492980957
2008-11-28,8.583531379699707
2008-12-01,7.481521129608154
2008-12-02,7.807110786437988
2008-12-03,6.458221912384033
2008-12-04,6.265011787414551
2008-12-05,6.010976791381836
2008-12-08,7.159502983093262
2008-12-09,7.062896251678467
2008-12-10,8.189953804016113
2008-12-11,8.168485641479492
2008-12-12,7.971698760986328
2008-12-15,8.053991317749023
2008-12-16,8.905547142028809
2008-12-17,9.306282997131348
2008-12-18,8.343806266784668
2008-12-19,8.34738540649414
2008-12-22,7.6282124519348145
2008-12-23,7.774913787841797
2008-12-24,7.717662811279297
2008-12-26,8.079034805297852
2008-12-29,8.279402732849121
2008-12-30,8.490500450134277
2008-12-31,8.744542121887207
2009-01-02,9.56747055053711
2009-01-05,10.097006797790527
2009-01-06,11.023698806762695
2009-01-07,10.014715194702148
2009-01-08,10.465540885925293
2009-01-09,10.286640167236328
2009-01-12,9.102334022521973
2009-01-13,9.231141090393066
2009-01-14,8.240046501159668
2009-01-15,8.476195335388184
2009-01-16,8.730224609375
2009-01-20,7.9216084480285645
2009-01-21,8.408210754394531
2009-01-22,8.071882247924805
2009-01-23,8.16132926940918
2009-01-26,8.923439979553223
2009-01-27,9.170317649841309
2009-01-28,10.043339729309082
2009-01-29,9.546003341674805
2009-01-30,8.9949951171875
2009-02-02,8.79820728302002
2009-02-03,9.005731582641602
2009-02-04,9.760680198669434
2009-02-05,10.143525123596191
2009-02-06,10.66590404510498
2009-02-09,10.490581512451172
2009-02-10,9.764259338378906
2009-02-11,9.989668846130371
2009-02-12,10.519206047058105
2009-02-13,10.916359901428223
2009-02-17,9.7034330368042
2009-02-18,10.175724983215332
2009-02-19,10.114901542663574
2009-02-20,10.297374725341797
2009-02-23,9.42435359954834
2009-02-24,10.014715194702148
2009-02-25,10.490581512451172
2009-02-26,10.76608657836914
2009-02-27,10.884160041809082
2009-03-02,9.478020668029785
2009-03-03,10.16499137878418
2009-03-04,11.524614334106445
2009-03-05,11.324249267578125
2009-03-06,12.122137069702148
2009-03-09,11.563972473144531
2009-03-10,12.225895881652832
2009-03-11,12.723235130310059
2009-03-12,13.152585983276367
2009-03-13,13.252777099609375
2009-03-16,13.331488609313965
2009-03-17,13.21341323852539
2009-03-18,13.549739837646484
2009-03-19,14.32615852355957
2009-03-20,13.95405101776123
2009-03-23,14.980923652648926
2009-03-24,14.623126029968262
2009-03-25,14.547992706298828
2009-03-26,15.403132438659668
2009-03-27,15.070378303527832
2009-03-30,13.785888671875
2009-03-31,13.635615348815918
2009-04-01,14.208085060119629
2009-04-02,14.873591423034668
2009-04-03,15.267168045043945
2009-04-06,14.937989234924316
2009-04-07,14.798455238342285
2009-04-08,14.533679008483887
2009-04-09,15.778812408447266
2009-04-13,16.31193733215332
2009-04-14,15.836061477661133
2009-04-15,16.029272079467773
2009-04-16,15.650005340576172
2009-04-17,15.528355598449707
2009-04-20,13.993406295776367
2009-04-21,14.573039054870605
2009-04-22,14.472854614257812
2009-04-23,14.011300086975098
2009-04-24,14.644599914550781
2009-04-27,14.197351455688477
2009-04-28,13.69285774230957
2009-04-29,14.655333518981934
2009-04-30,15.260010719299316
2009-05-01,15.914772987365723
2009-05-04,17.403202056884766
2009-05-05,17.893388748168945
2009-05-06,18.55173683166504
2009-05-07,17.546323776245117
2009-05-08,18.533842086791992
2009-05-11,18.240449905395508
2009-05-12,17.571367263793945
2009-05-13,16.46219825744629
2009-05-14,16.497987747192383
2009-05-15,16.161651611328125
2009-05-18,17.413944244384766
2009-05-19,17.718067169189453
2009-05-20,17.889814376831055
2009-05-21,17.406787872314453
2009-05-22,17.295869827270508
2009-05-26,17.8862361907959
2009-05-27,17.800355911254883
2009-05-28,18.676965713500977
2009-05-29,19.47484588623047
2009-06-01,20.795114517211914
2009-06-02,20.351449966430664
2009-06-03,19.1993465423584
2009-06-04,20.154664993286133
2009-06-05,20.451622009277344
2009-06-08,20.208337783813477
2009-06-09,21.095664978027344
2009-06-10,21.42841148376465
2009-06-11,21.618045806884766
2009-06-12,20.934656143188477
2009-06-15,19.7288761138916
2009-06-16,18.74494171142578
2009-06-17,18.061548233032227
2009-06-18,18.068710327148438
2009-06-19,18.222562789916992
2009-06-22,16.16523551940918
2009-06-23,16.880828857421875
2009-06-24,17.46044921875
2009-06-25,18.158157348632812
2009-06-26,18.086599349975586
2009-06-29,18.007888793945312
2009-06-30,17.929168701171875
2009-07-01,18.093753814697266
2009-07-02,17.78962516784668
2009-07-06,16.43715476989746
2009-07-07,16.100831985473633
2009-07-08,16.136608123779297
2009-07-09,16.705501556396484
2009-07-10,16.687612533569336
2009-07-13,17.142019271850586
2009-07-14,17.238622665405273
2009-07-15,18.21540641784668
2009-07-16,19.256593704223633
2009-07-17,19.85768699645996
2009-07-20,20.394376754760742
2009-07-21,20.812997817993164
2009-07-22,21.03126335144043
2009-07-23,21.378320693969727
2009-07-24,21.40336036682129
2009-07-27,21.449886322021484
2009-07-28,20.956127166748047
2009-07-29,19.861268997192383
2009-07-30,20.898880004882812
2009-07-31,21.575109481811523
2009-08-03,23.306842803955078
2009-08-04,22.576942443847656
2009-08-05,23.06353759765625
2009-08-06,22.8953800201416
2009-08-07,22.687856674194336
2009-08-10,22.31932830810547
2009-08-11,22.140432357788086
2009-08-12,22.534011840820312
2009-08-13,23.63960075378418
2009-08-14,22.773731231689453
2009-08-17,21.23878288269043
2009-08-18,21.63593292236328
2009-08-19,22.2155704498291
2009-08-20,22.265657424926758
2009-08-21,23.278221130371094
2009-08-24,23.414180755615234
2009-08-25,22.938323974609375
2009-08-26,22.58767318725586
2009-08-27,22.99197769165039
2009-08-28,23.428491592407227
2009-08-31,22.534011840820312
2009-09-01,21.68602752685547
2009-09-02,22.111804962158203
2009-09-03,23.070701599121094
2009-09-04,23.614547729492188
2009-09-08,24.330142974853516
2009-09-09,24.215652465820312
2009-09-10,24.78096580505371
2009-09-11,25.178115844726562
2009-09-14,25.267562866210938
2009-09-15,25.51801872253418
2009-09-16,25.814998626708984
2009-09-17,25.571699142456055
2009-09-18,25.0958251953125
2009-09-21,25.074359893798828
2009-09-22,26.172792434692383
2009-09-23,25.435728073120117
2009-09-24,24.365930557250977
2009-09-25,23.861427307128906
2009-09-28,24.67362403869629
2009-09-29,24.444637298583984
2009-09-30,24.54838752746582
2009-10-01,23.399877548217773
2009-10-02,23.564456939697266
2009-10-05,24.083269119262695
2009-10-06,24.906200408935547
2009-10-07,26.040407180786133
2009-10-08,26.82756805419922
2009-10-09,26.59857749938965
2009-10-12,26.64866065979004
2009-10-13,26.78104591369629
2009-10-14,27.27480697631836
2009-10-15,27.167469024658203
2009-10-16,27.095914840698242
2009-10-19,28.265893936157227
2009-10-20,28.133506774902344
2009-10-21,28.52351951599121
2009-10-22,29.68992805480957
2009-10-23,29.10671615600586
2009-10-26,28.43764305114746
2009-10-27,27.711313247680664
2009-10-28,26.280122756958008
2009-10-29,27.96892547607422
2009-10-30,26.247934341430664
2009-11-02,26.695178985595703
2009-11-03,27.47159194946289
2009-11-04,27.800762176513672
2009-11-05,28.444795608520508
2009-11-06,28.466262817382812
2009-11-09,29.768632888793945
2009-11-10,29.543237686157227
2009-11-11,29.675607681274414
2009-11-12,29.038742065429688
2009-11-13,29.18543243408203
2009-11-16,30.22662353515625
2009-11-17,30.541484832763672
2009-11-18,30.3017635345459
2009-11-19,30.312501907348633
2009-11-20,30.258813858032227
2009-11-23,30.530738830566406
2009-11-24,30.6237850189209
2009-11-25,31.24275779724121
2009-11-27,30.104970932006836
2009-11-30,29.625516891479492
2009-12-01,30.022682189941406
2009-12-02,30.47707176208496
2009-12-03,29.983318328857422
2009-12-04,28.577171325683594
2009-12-07,28.154979705810547
2009-12-08,27.28911590576172
2009-12-09,28.040489196777344
2009-12-10,27.815074920654297
2009-12-11,27.482324600219727
2009-12-14,28.20865821838379
2009-12-15,27.9403076171875
2009-12-16,28.426902770996094
2009-12-17,27.178190231323242
2009-12-18,27.38571548461914
2009-12-21,27.893798828125
2009-12-22,28.069114685058594
2009-12-23,28.95644187927246
2009-12-24,29.271312713623047
2009-12-28,29.267728805541992
2009-12-29,29.013690948486328
2009-12-30,28.938549041748047
