Date,UNH
2002-02-14,14.352351188659668
2002-02-15,14.309986114501953
2002-02-19,14.213702201843262
2002-02-20,14.22718334197998
2002-02-21,14.427460670471191
2002-02-22,14.39086627960205
2002-02-25,14.321540832519531
2002-02-26,14.192522048950195
2002-02-27,14.048091888427734
2002-02-28,13.959505081176758
2002-03-01,13.720722198486328
2002-03-04,13.119895935058594
2002-03-05,13.239293098449707
2002-03-06,13.485779762268066
2002-03-07,13.595544815063477
2002-03-08,13.76308536529541
2002-03-11,14.073125839233398
2002-03-12,14.123190879821777
2002-03-13,14.182889938354492
2002-03-14,14.327325820922852
2002-03-15,14.356207847595215
2002-03-18,14.429378509521484
2002-03-19,14.502558708190918
2002-03-20,14.50063419342041
2002-03-21,14.50832748413086
2002-03-22,14.381243705749512
2002-03-25,14.317694664001465
2002-03-26,14.323472023010254
2002-03-27,14.525751113891602
2002-03-28,14.72225570678711
2002-04-01,14.620150566101074
2002-04-02,14.837845802307129
2002-04-03,14.766559600830078
2002-04-04,14.803171157836914
2002-04-05,14.918747901916504
2002-04-08,14.849406242370605
2002-04-09,14.891778945922852
2002-04-10,15.017006874084473
2002-04-11,15.094061851501465
2002-04-12,14.795454025268555
2002-04-15,14.737664222717285
2002-04-16,14.805091857910156
2002-04-17,15.32909870147705
2002-04-18,16.232624053955078
2002-04-19,16.525442123413086
2002-04-22,16.565898895263672
2002-04-23,16.404077529907227
2002-04-24,16.565898895263672
2002-04-25,16.76047706604004
2002-04-26,16.575536727905273
2002-04-29,16.56782341003418
2002-04-30,16.916526794433594
2002-05-01,17.263294219970703
2002-05-02,17.32494354248047
2002-05-03,17.251731872558594
2002-05-06,17.290267944335938
2002-05-07,17.059091567993164
2002-05-08,17.321090698242188
2002-05-09,17.049455642700195
2002-05-10,16.991657257080078
2002-05-13,16.928091049194336
2002-05-14,16.837549209594727
2002-05-15,17.028261184692383
2002-05-16,17.145776748657227
2002-05-17,17.059091567993164
2002-05-20,16.741212844848633
2002-05-21,16.799009323120117
2002-05-22,16.639118194580078
2002-05-23,16.9531307220459
2002-05-24,17.039825439453125
2002-05-28,17.122663497924805
2002-05-29,17.317241668701172
2002-05-30,17.565757751464844
2002-05-31,17.49254608154297
2002-06-03,17.409711837768555
2002-06-04,17.338428497314453
2002-06-05,17.679418563842773
2002-06-06,17.62740135192871
2002-06-07,18.18416404724121
2002-06-10,18.30938148498535
2002-06-11,18.715869903564453
2002-06-12,18.694677352905273
2002-06-13,18.388368606567383
2002-06-14,17.673641204833984
2002-06-17,18.109025955200195
2002-06-18,18.376806259155273
2002-06-19,18.744762420654297
2002-06-20,18.521299362182617
2002-06-21,18.031967163085938
2002-06-24,17.342281341552734
2002-06-25,17.290267944335938
2002-06-26,17.531076431274414
2002-06-27,17.71409034729004
2002-06-28,17.63702964782715
2002-07-01,17.791154861450195
2002-07-02,17.38658905029297
2002-07-03,17.376964569091797
2002-07-05,17.70061683654785
2002-07-08,17.985729217529297
2002-07-09,17.708311080932617
2002-07-10,17.001291275024414
2002-07-11,17.271011352539062
2002-07-12,17.746841430664062
2002-07-15,17.789220809936523
2002-07-16,17.290267944335938
2002-07-17,17.820049285888672
2002-07-18,17.2806396484375
2002-07-19,16.991657257080078
2002-07-22,15.881997108459473
2002-07-23,16.138219833374023
2002-07-24,17.097612380981445
2002-07-25,16.80671501159668
2002-07-26,16.515817642211914
2002-07-29,16.791303634643555
2002-07-30,16.44260025024414
2002-07-31,16.88763427734375
2002-08-01,16.612146377563477
2002-08-02,16.39252471923828
2002-08-05,15.824204444885254
2002-08-06,16.24032974243164
2002-08-07,16.465726852416992
2002-08-08,16.989730834960938
2002-08-09,17.01092529296875
2002-08-12,17.19394302368164
2002-08-13,16.723876953125
2002-08-14,17.338428497314453
2002-08-15,16.980100631713867
2002-08-16,17.070653915405273
2002-08-19,17.290267944335938
2002-08-20,17.18431282043457
2002-08-21,17.197792053222656
2002-08-22,17.719871520996094
2002-08-23,17.38467025756836
2002-08-26,17.409711837768555
2002-08-27,17.001291275024414
2002-08-28,16.67379379272461
2002-08-29,16.820194244384766
2002-08-30,17.020553588867188
2002-09-03,16.282718658447266
2002-09-04,16.72195053100586
2002-09-05,16.615997314453125
2002-09-06,16.69112777709961
2002-09-09,17.03789520263672
2002-09-10,17.107248306274414
2002-09-11,17.10340690612793
2002-09-12,17.272930145263672
2002-09-13,17.685199737548828
2002-09-16,17.816198348999023
2002-09-17,17.62547492980957
2002-09-18,17.685199737548828
2002-09-19,17.261367797851562
2002-09-20,17.342281341552734
2002-09-23,17.297975540161133
2002-09-24,16.639118194580078
2002-09-25,16.825979232788086
2002-09-26,16.8645076751709
2002-09-27,16.837549209594727
2002-09-30,16.802871704101562
2002-10-01,17.043676376342773
2002-10-02,17.24210548400879
2002-10-03,17.642818450927734
2002-10-04,17.313383102416992
2002-10-07,17.38658905029297
2002-10-08,17.667858123779297
2002-10-09,17.5272274017334
2002-10-10,17.758403778076172
2002-10-11,18.010774612426758
2002-10-14,18.253511428833008
2002-10-15,18.584867477416992
2002-10-16,18.87577247619629
2002-10-17,18.821828842163086
2002-10-18,19.212909698486328
2002-10-21,19.13391876220703
2002-10-22,19.060718536376953
2002-10-23,19.33619499206543
2002-10-24,18.93355941772461
2002-10-25,18.70430564880371
2002-10-28,18.424976348876953
2002-10-29,18.240026473999023
2002-10-30,18.365243911743164
2002-10-31,17.52144432067871
2002-11-01,17.85665512084961
2002-11-04,17.99536895751953
2002-11-05,17.571537017822266
2002-11-06,18.20920753479004
2002-11-07,18.307451248168945
2002-11-08,16.727733612060547
2002-11-11,16.95119285583496
2002-11-12,17.207426071166992
2002-11-13,17.37503433227539
2002-11-14,17.47327995300293
2002-11-15,17.897109985351562
2002-11-18,17.91059684753418
2002-11-19,17.62740135192871
2002-11-20,17.290267944335938
2002-11-21,16.35399627685547
2002-11-22,16.30197525024414
2002-11-25,14.728036880493164
2002-11-26,15.238557815551758
2002-11-27,15.487071990966797
2002-11-29,15.691277503967285
2002-12-02,14.766559600830078
2002-12-03,15.205798149108887
2002-12-04,16.005294799804688
2002-12-05,16.047670364379883
2002-12-06,16.057310104370117
2002-12-09,15.591099739074707
2002-12-10,15.762558937072754
2002-12-11,16.003368377685547
2002-12-12,16.136295318603516
2002-12-13,15.781824111938477
2002-12-16,15.932090759277344
2002-12-17,15.866591453552246
2002-12-18,15.79915714263916
2002-12-19,15.797235488891602
2002-12-20,15.621926307678223
2002-12-23,16.128589630126953
2002-12-24,16.234542846679688
2002-12-26,16.026493072509766
2002-12-27,15.84539794921875
2002-12-30,16.105472564697266
2002-12-31,16.086217880249023
2003-01-02,16.511966705322266
2003-01-03,16.6795654296875
2003-01-06,16.259593963623047
2003-01-07,16.14015769958496
2003-01-08,16.27885627746582
2003-01-09,16.27885627746582
2003-01-10,16.076576232910156
2003-01-13,15.922451972961426
2003-01-14,15.84539794921875
2003-01-15,15.797235488891602
2003-01-16,15.84732723236084
2003-01-17,16.248027801513672
2003-01-21,16.020709991455078
2003-01-22,15.941717147827148
2003-01-23,16.334726333618164
2003-01-24,16.338579177856445
2003-01-27,15.899343490600586
2003-01-28,16.211429595947266
2003-01-29,16.565898895263672
2003-01-30,16.510040283203125
2003-01-31,16.933868408203125
2003-02-03,16.571683883666992
2003-02-04,16.24032974243164
2003-02-05,16.169048309326172
2003-02-06,16.18638801574707
2003-02-07,16.307754516601562
2003-02-10,16.490772247314453
2003-02-11,16.074644088745117
2003-02-12,15.458174705505371
2003-02-13,15.363775253295898
2003-02-14,15.408082962036133
2003-02-18,15.801087379455566
2003-02-19,15.777974128723145
2003-02-20,15.700906753540039
2003-02-21,15.833843231201172
2003-02-24,15.46009349822998
2003-02-25,15.566058158874512
2003-02-26,15.83190631866455
2003-02-27,15.92053508758545
2003-02-28,15.970625877380371
2003-03-03,16.1497802734375
2003-03-04,15.881997108459473
2003-03-05,16.221067428588867
2003-03-06,16.280786514282227
2003-03-07,16.452234268188477
2003-03-10,16.145931243896484
2003-03-11,16.088134765625
2003-03-12,16.115108489990234
2003-03-13,16.511966705322266
2003-03-14,16.113174438476562
2003-03-17,16.70075798034668
2003-03-18,16.80671501159668
2003-03-19,16.904964447021484
2003-03-20,16.83561134338379
2003-03-21,17.31916618347168
2003-03-24,17.203577041625977
2003-03-25,17.465578079223633
2003-03-26,17.263294219970703
2003-03-27,17.286415100097656
2003-03-28,17.75663948059082
2003-03-31,17.66606330871582
2003-04-01,17.590900421142578
2003-04-02,17.66606330871582
2003-04-03,17.92237663269043
2003-04-04,17.793256759643555
2003-04-07,17.812524795532227
2003-04-08,18.057266235351562
2003-04-09,17.810588836669922
2003-04-10,17.6602783203125
2003-04-11,17.908876419067383
2003-04-14,18.142066955566406
2003-04-15,18.06884002685547
2003-04-16,17.353862762451172
2003-04-17,17.70075225830078
2003-04-21,17.251718521118164
2003-04-22,17.594751358032227
2003-04-23,17.48875617980957
2003-04-24,17.55620765686035
2003-04-25,17.479124069213867
2003-04-28,17.50417709350586
2003-04-29,17.4425106048584
2003-04-30,17.754697799682617
2003-05-01,17.523448944091797
2003-05-02,17.854921340942383
2003-05-05,17.987890243530273
2003-05-06,18.130495071411133
2003-05-07,17.876117706298828
2003-05-08,17.770122528076172
2003-05-09,18.016801834106445
2003-05-12,18.155546188354492
2003-05-13,18.041852951049805
2003-05-14,18.043777465820312
2003-05-15,17.9589786529541
2003-05-16,18.386812210083008
2003-05-19,18.172901153564453
2003-05-20,18.45233726501465
2003-05-21,18.866666793823242
2003-05-22,18.652753829956055
2003-05-23,18.400297164916992
2003-05-27,18.377178192138672
2003-05-28,18.396446228027344
2003-05-29,18.317432403564453
2003-05-30,18.488950729370117
2003-06-02,18.180606842041016
2003-06-03,18.49858283996582
2003-06-04,18.375242233276367
2003-06-05,18.695148468017578
2003-06-06,18.85895347595215
2003-06-09,18.722135543823242
2003-06-10,19.04589080810547
2003-06-11,19.512258529663086
2003-06-12,19.660640716552734
2003-06-13,19.444808959960938
2003-06-16,19.849498748779297
2003-06-17,20.213726043701172
2003-06-18,20.096181869506836
2003-06-19,19.244386672973633
2003-06-20,19.498769760131836
2003-06-23,19.398550033569336
2003-06-24,19.471782684326172
2003-06-25,19.275218963623047
2003-06-26,19.487201690673828
2003-06-27,19.356157302856445
2003-06-30,19.367721557617188
2003-07-01,19.390846252441406
2003-07-02,19.841796875
2003-07-03,19.622106552124023
2003-07-07,20.03451156616211
2003-07-08,20.119298934936523
2003-07-09,20.142425537109375
2003-07-10,19.872631072998047
2003-07-11,19.7338809967041
2003-07-14,19.21355438232422
2003-07-15,19.28292465209961
2003-07-16,18.73562240600586
2003-07-17,19.96127700805664
2003-07-18,20.211811065673828
2003-07-21,20.231082916259766
2003-07-22,20.362119674682617
2003-07-23,21.009641647338867
2003-07-24,20.523998260498047
2003-07-25,20.855480194091797
2003-07-28,21.071311950683594
2003-07-29,21.25632095336914
2003-07-30,21.102144241333008
2003-07-31,20.076904296875
2003-08-01,20.23493194580078
2003-08-04,20.196388244628906
2003-08-05,19.59897804260254
2003-08-06,18.80500030517578
2003-08-07,19.259798049926758
2003-08-08,19.221254348754883
2003-08-11,19.572002410888672
2003-08-12,19.71846580505371
2003-08-13,19.440946578979492
2003-08-14,19.73773765563965
2003-08-15,19.73773765563965
2003-08-18,19.911174774169922
2003-08-19,19.837934494018555
2003-08-20,19.38699722290039
2003-08-21,19.109485626220703
2003-08-22,18.85124969482422
2003-08-25,18.770307540893555
2003-08-26,18.978431701660156
2003-08-27,18.866666793823242
2003-08-28,18.808853149414062
2003-08-29,19.051668167114258
2003-09-02,19.194278717041016
2003-09-03,19.097915649414062
2003-09-04,19.221254348754883
2003-09-05,19.117191314697266
2003-09-08,19.467931747436523
2003-09-09,19.390846252441406
2003-09-10,19.2713680267334
2003-09-11,19.279071807861328
2003-09-12,19.23281478881836
2003-09-15,19.286787033081055
2003-09-16,19.302202224731445
2003-09-17,19.5334529876709
2003-09-18,19.498769760131836
