Date,NUE
2006-04-11,29.98052978515625
2006-04-12,30.228639602661133
2006-04-13,30.888416290283203
2006-04-17,31.694820404052734
2006-04-18,32.95235061645508
2006-04-19,33.49089431762695
2006-04-20,31.615890502929688
2006-04-21,32.00215148925781
2006-04-24,31.847074508666992
2006-04-25,31.56511688232422
2006-04-26,31.45234489440918
2006-04-27,30.090490341186523
2006-04-28,30.682600021362305
2006-05-01,32.3884391784668
2006-05-02,32.72677993774414
2006-05-03,33.05104064941406
2006-05-04,33.63751983642578
2006-05-05,33.00310134887695
2006-05-08,33.62059020996094
2006-05-09,32.960811614990234
2006-05-10,33.53883361816406
2006-05-11,31.886558532714844
2006-05-12,31.4382381439209
2006-05-15,31.201393127441406
2006-05-16,31.300073623657227
2006-05-17,29.718307495117188
2006-05-18,29.549123764038086
2006-05-19,29.591426849365234
2006-05-22,28.26622772216797
2006-05-23,28.849891662597656
2006-05-24,29.478649139404297
2006-05-25,30.710796356201172
2006-05-26,31.68073081970215
2006-05-30,29.932592391967773
2006-05-31,29.681638717651367
2006-06-01,30.101768493652344
2006-06-02,30.39500617980957
2006-06-05,28.426944732666016
2006-06-06,28.98522186279297
2006-06-07,27.02280044555664
2006-06-08,27.575420379638672
2006-06-09,27.7784423828125
2006-06-12,26.622404098510742
2006-06-13,26.06414031982422
2006-06-14,26.960763931274414
2006-06-15,28.72581672668457
2006-06-16,28.50588607788086
2006-06-19,27.41753387451172
2006-06-20,27.733333587646484
2006-06-21,28.62994384765625
2006-06-22,28.043468475341797
2006-06-23,28.968286514282227
2006-06-26,29.272811889648438
2006-06-27,29.31792640686035
2006-06-28,30.196487426757812
2006-06-29,31.29755973815918
2006-06-30,30.949554443359375
2006-07-03,31.9136962890625
2006-07-05,30.812623977661133
2006-07-06,30.47602653503418
2006-07-07,30.915313720703125
2006-07-10,31.360307693481445
2006-07-11,31.092182159423828
2006-07-12,30.92673110961914
2006-07-13,28.399412155151367
2006-07-14,28.741724014282227
2006-07-17,27.73764419555664
2006-07-18,28.399412155151367
2006-07-19,30.065277099609375
2006-07-20,28.604793548583984
2006-07-21,27.640649795532227
2006-07-24,28.633316040039062
2006-07-25,29.266571044921875
2006-07-26,29.437728881835938
2006-07-27,29.18100357055664
2006-07-28,29.979690551757812
2006-07-31,30.33340072631836
2006-08-01,29.42060661315918
2006-08-02,30.50456428527832
2006-08-03,30.15654945373535
2006-08-04,29.220949172973633
2006-08-07,29.780031204223633
2006-08-08,29.540420532226562
2006-08-09,29.56324577331543
2006-08-10,29.24946403503418
2006-08-11,27.823223114013672
2006-08-14,27.868850708007812
2006-08-15,28.815893173217773
2006-08-16,29.825672149658203
2006-08-17,28.96991729736328
2006-08-18,29.426311492919922
2006-08-21,29.29511070251465
2006-08-22,29.557531356811523
2006-08-23,28.684667587280273
2006-08-24,28.38231086730957
2006-08-25,28.268198013305664
2006-08-28,28.462177276611328
2006-08-29,28.52492332458496
2006-08-30,27.74904441833496
2006-08-31,27.880271911621094
2006-09-01,28.342369079589844
2006-09-05,29.51759910583496
2006-09-06,28.72460174560547
2006-09-07,28.388010025024414
2006-09-08,28.336671829223633
2006-09-11,26.45401954650879
2006-09-12,26.471134185791016
2006-09-13,27.224199295043945
2006-09-14,26.619464874267578
2006-09-15,26.676511764526367
2006-09-18,27.823223114013672
2006-09-19,27.46380615234375
2006-09-20,27.806102752685547
2006-09-21,27.195667266845703
2006-09-22,26.796316146850586
2006-09-25,26.910411834716797
2006-09-26,28.22256088256836
2006-09-27,28.37849235534668
2006-09-28,28.63260269165039
2006-09-29,28.580631256103516
2006-10-02,28.834718704223633
2006-10-03,27.922266006469727
2006-10-04,28.153274536132812
2006-10-05,30.01860237121582
2006-10-06,29.521949768066406
2006-10-09,30.417078018188477
2006-10-10,30.682735443115234
2006-10-11,30.370880126953125
2006-10-12,31.190927505493164
2006-10-13,31.6356143951416
2006-10-16,32.2708740234375
2006-10-17,31.67603302001953
2006-10-18,31.35840606689453
2006-10-19,31.589406967163086
2006-10-20,31.214017868041992
2006-10-23,31.826189041137695
2006-10-24,35.56264114379883
2006-10-25,34.165069580078125
2006-10-26,34.43649673461914
2006-10-27,33.70307540893555
2006-10-30,33.339237213134766
2006-10-31,33.731956481933594
2006-11-01,33.10247039794922
2006-11-02,33.160213470458984
2006-11-03,33.2064208984375
2006-11-06,34.40761184692383
2006-11-07,33.795467376708984
2006-11-08,33.32191467285156
2006-11-09,34.713687896728516
2006-11-10,33.905189514160156
2006-11-13,34.03224563598633
2006-11-14,33.674198150634766
2006-11-15,33.58179473876953
2006-11-16,31.87237548828125
2006-11-17,32.981201171875
2006-11-20,33.18910217285156
2006-11-21,34.47692108154297
2006-11-22,34.274803161621094
2006-11-24,33.9744987487793
2006-11-27,33.85898971557617
2006-11-28,33.333473205566406
2006-11-29,34.65595245361328
2006-11-30,34.563541412353516
2006-12-01,33.864768981933594
2006-12-04,36.607906341552734
2006-12-05,36.706092834472656
2006-12-06,36.965965270996094
2006-12-07,38.02279281616211
2006-12-08,37.855316162109375
2006-12-11,37.16232681274414
2006-12-12,34.41917037963867
2006-12-13,34.51735305786133
2006-12-14,33.685760498046875
2006-12-15,34.234371185302734
2006-12-18,32.96963882446289
2006-12-19,33.21221923828125
2006-12-20,32.317073822021484
2006-12-21,32.138031005859375
2006-12-22,31.86081886291504
2006-12-26,32.07450866699219
2006-12-27,32.51236343383789
2006-12-28,32.27299880981445
2006-12-29,31.911043167114258
2007-01-03,31.81764793395996
2007-01-04,32.062828063964844
2007-01-05,31.951904296875
2007-01-08,32.66415023803711
2007-01-09,32.489009857177734
2007-01-10,32.541587829589844
2007-01-11,32.67583084106445
2007-01-12,32.868492126464844
2007-01-16,32.64080810546875
2007-01-17,32.87431335449219
2007-01-18,32.3197021484375
2007-01-19,33.3880729675293
2007-01-22,33.22461700439453
2007-01-23,34.50315856933594
2007-01-24,34.5615348815918
2007-01-25,36.57567596435547
2007-01-26,35.892635345458984
2007-01-29,36.126163482666016
2007-01-30,37.212039947509766
2007-01-31,37.679100036621094
2007-02-01,37.842552185058594
2007-02-02,37.84840393066406
2007-02-05,37.089447021484375
2007-02-06,37.48643112182617
2007-02-07,37.49226760864258
2007-02-08,36.99604415893555
2007-02-09,35.99187469482422
2007-02-12,36.38887405395508
2007-02-13,37.375518798828125
2007-02-14,37.5156135559082
2007-02-15,38.12277603149414
2007-02-16,37.78417205810547
2007-02-20,37.69660949707031
2007-02-21,38.7474479675293
2007-02-22,38.18699645996094
2007-02-23,37.60318374633789
2007-02-26,37.43972396850586
2007-02-27,35.04610061645508
2007-02-28,35.53650665283203
2007-03-01,35.50731658935547
2007-03-02,34.29298400878906
2007-03-05,33.80259323120117
2007-03-06,35.051937103271484
2007-03-07,34.99941635131836
2007-03-08,36.850074768066406
2007-03-09,37.5156135559082
2007-03-12,36.89094543457031
2007-03-13,35.419742584228516
2007-03-14,36.96684646606445
2007-03-15,36.97850799560547
2007-03-16,35.997703552246094
2007-03-19,37.200374603271484
2007-03-20,37.188682556152344
2007-03-21,38.23954391479492
2007-03-22,37.77248764038086
2007-03-23,38.04106140136719
2007-03-26,38.27457046508789
2007-03-27,38.356300354003906
2007-03-28,38.21485900878906
2007-03-29,38.95737838745117
2007-03-30,38.3798828125
2007-04-02,38.1677360534668
2007-04-03,38.438812255859375
2007-04-04,38.69219970703125
2007-04-05,39.1931037902832
2007-04-09,39.776485443115234
2007-04-10,39.51130294799805
2007-04-11,39.21076202392578
2007-04-12,39.3050422668457
2007-04-13,39.35807418823242
2007-04-16,39.764678955078125
2007-04-17,39.322723388671875
2007-04-18,38.762908935546875
2007-04-19,39.26378631591797
2007-04-20,39.888427734375
2007-04-23,40.389312744140625
2007-04-24,39.31093215942383
2007-04-25,39.39933395385742
2007-04-26,38.998634338378906
2007-04-27,38.26791763305664
2007-04-30,37.395790100097656
2007-05-01,37.896663665771484
2007-05-02,38.108821868896484
2007-05-03,38.59790802001953
2007-05-04,38.527191162109375
2007-05-07,39.151851654052734
2007-05-08,38.85129928588867
2007-05-09,38.89255142211914
2007-05-10,38.185420989990234
2007-05-11,38.80415725708008
2007-05-14,38.89255142211914
2007-05-15,39.01629638671875
2007-05-16,39.1105842590332
2007-05-17,38.745235443115234
2007-05-18,39.26969528198242
2007-05-21,39.12238693237305
2007-05-22,38.73933792114258
2007-05-23,38.161842346191406
2007-05-24,37.66096496582031
2007-05-25,38.73345184326172
2007-05-29,38.886661529541016
2007-05-30,40.000404357910156
2007-05-31,39.800048828125
2007-06-01,40.807708740234375
2007-06-04,40.28326416015625
2007-06-05,39.90022277832031
2007-06-06,39.51130294799805
2007-06-07,38.185420989990234
2007-06-08,39.25202178955078
2007-06-11,36.924346923828125
2007-06-12,35.52186584472656
2007-06-13,36.229007720947266
2007-06-14,36.871307373046875
2007-06-15,37.13649368286133
2007-06-18,36.88310623168945
2007-06-19,37.28382110595703
2007-06-20,36.27614974975586
2007-06-21,36.68864059448242
2007-06-22,36.27614974975586
2007-06-25,35.22721481323242
2007-06-26,34.29615783691406
2007-06-27,34.355716705322266
2007-06-28,34.65346908569336
2007-06-29,34.92743682861328
2007-07-02,35.540809631347656
2007-07-03,35.26091384887695
2007-07-05,35.4633903503418
2007-07-06,36.3268928527832
2007-07-09,36.380496978759766
2007-07-10,35.779014587402344
2007-07-11,36.737796783447266
2007-07-12,37.619178771972656
2007-07-13,37.97649383544922
2007-07-16,37.095115661621094
2007-07-17,37.1546745300293
2007-07-18,37.112979888916016
2007-07-19,36.40431213378906
2007-07-20,36.06485366821289
2007-07-23,34.89763259887695
2007-07-24,33.92098617553711
2007-07-25,33.30759811401367
2007-07-26,31.247074127197266
2007-07-27,30.854034423828125
2007-07-30,31.25898551940918
2007-07-31,29.89524269104004
2007-08-01,30.127500534057617
2007-08-02,30.23468017578125
2007-08-03,30.597980499267578
2007-08-06,31.830711364746094
2007-08-07,31.920015335083008
2007-08-08,32.688255310058594
2007-08-09,31.324504852294922
2007-08-10,31.169658660888672
2007-08-13,30.20491600036621
2007-08-14,29.389060974121094
2007-08-15,27.697776794433594
2007-08-16,27.310678482055664
2007-08-17,29.54389190673828
2007-08-20,29.54389190673828
2007-08-21,29.77613639831543
2007-08-22,31.896215438842773
2007-08-23,30.68728256225586
2007-08-24,32.819271087646484
2007-08-27,31.842615127563477
2007-08-28,30.50269317626953
2007-08-29,31.431711196899414
2007-08-30,30.895727157592773
2007-08-31,31.503154754638672
2007-09-04,31.14584732055664
2007-09-05,31.532926559448242
2007-09-06,33.00982666015625
2007-09-07,32.080814361572266
2007-09-10,31.73540687561035
2007-09-11,31.88431167602539
2007-09-12,31.836660385131836
2007-09-13,33.527931213378906
2007-09-14,33.98648452758789
2007-09-17,33.25993347167969
2007-09-18,35.07630920410156
2007-09-19,34.99887466430664
2007-09-20,34.63560485839844
2007-09-21,35.43361282348633
2007-09-24,35.284732818603516
2007-09-25,35.51102828979492
2007-09-26,36.160831451416016
2007-09-27,36.42558288574219
2007-09-28,35.78179168701172
2007-10-01,35.24028396606445
2007-10-02,35.40272903442383
2007-10-03,34.397911071777344
2007-10-04,34.28963088989258
2007-10-05,34.92138671875
2007-10-08,34.45808410644531
2007-10-09,35.3606071472168
2007-10-10,35.077823638916016
2007-10-11,34.054969787597656
2007-10-12,33.82032012939453
2007-10-15,33.525508880615234
2007-10-16,33.51344680786133
2007-10-17,34.38589096069336
2007-10-18,36.23905563354492
2007-10-19,35.577213287353516
2007-10-22,35.6915283203125
2007-10-23,37.26792907714844
2007-10-24,37.177677154541016
2007-10-25,37.46648406982422
2007-10-26,38.15841293334961
2007-10-29,38.23664093017578
2007-10-30,36.77455520629883
2007-10-31,37.3160514831543
2007-11-01,34.84316635131836
2007-11-02,34.84316635131836
2007-11-05,34.29563903808594
2007-11-06,35.54713439941406
2007-11-07,33.8443717956543
2007-11-08,34.024871826171875
2007-11-09,32.9659309387207
2007-11-12,31.23911476135254
2007-11-13,32.069427490234375
2007-11-14,31.97316551208496
2007-11-15,30.67353057861328
2007-11-16,31.564035415649414
2007-11-19,30.456928253173828
2007-11-20,31.275209426879883
2007-11-21,31.299285888671875
2007-11-23,32.02730941772461
2007-11-26,31.154895782470703
2007-11-27,31.341400146484375
2007-11-28,33.020084381103516
2007-11-29,34.542327880859375
2007-11-30,35.625343322753906
2007-12-03,34.81306838989258
2007-12-04,34.855201721191406
2007-12-05,35.980350494384766
2007-12-06,36.84675216674805
2007-12-07,37.291996002197266
2007-12-10,37.135562896728516
2007-12-11,35.61932373046875
2007-12-12,36.93098449707031
2007-12-13,36.557945251464844
2007-12-14,36.058555603027344
2007-12-17,34.94545364379883
2007-12-18,35.43279266357422
2007-12-19,35.20418167114258
2007-12-20,35.54713439941406
2007-12-21,36.35939025878906
2007-12-24,36.47972106933594
2007-12-26,37.15962219238281
2007-12-27,36.78893280029297
2007-12-28,36.97730255126953
2007-12-31,35.98680877685547
2008-01-02,35.227195739746094
2008-01-03,34.54661178588867
2008-01-04,33.31301498413086
2008-01-07,32.60810470581055
2008-01-08,31.976131439208984
2008-01-09,31.866729736328125
2008-01-10,33.82954025268555
2008-01-11,32.76002502441406
2008-01-14,33.96931076049805
2008-01-15,32.59596252441406
2008-01-16,32.231346130371094
2008-01-17,30.566295623779297
2008-01-18,31.125370025634766
2008-01-22,31.708738327026367
2008-01-23,31.872798919677734
2008-01-24,34.1273193359375
2008-01-25,33.4041633605957
2008-01-28,33.56825256347656
2008-01-29,34.02399826049805
2008-01-30,34.86259078979492
2008-01-31,35.14821243286133
2008-02-01,36.205570220947266
2008-02-04,35.452049255371094
2008-02-05,34.24275588989258
2008-02-06,34.01791763305664
2008-02-07,34.595211029052734
2008-02-08,36.46079635620117
2008-02-11,36.43041229248047
2008-02-12,36.545875549316406
2008-02-13,37.2872428894043
2008-02-14,37.77337646484375
2008-02-15,37.682228088378906
2008-02-19,38.82466125488281
2008-02-20,40.10078430175781
2008-02-21,38.9826545715332
2008-02-22,40.015716552734375
2008-02-25,40.58087921142578
2008-02-26,41.26753616333008
2008-02-27,41.376922607421875
2008-02-28,41.34047317504883
2008-02-29,39.23788833618164
2008-03-03,40.13726806640625
2008-03-04,40.52008819580078
2008-03-05,42.2033805847168
2008-03-06,41.62607192993164
2008-03-07,40.49578094482422
2008-03-10,38.46614074707031
2008-03-11,40.96978759765625
2008-03-12,41.01839828491211
2008-03-13,44.03855895996094
2008-03-14,43.26680374145508
2008-03-17,42.792823791503906
2008-03-18,45.24176025390625
2008-03-19,41.504520416259766
2008-03-20,41.90559387207031
2008-03-24,43.30326843261719
2008-03-25,44.29377746582031
2008-03-26,43.73070526123047
2008-03-27,42.35973358154297
2008-03-28,42.26791000366211
2008-03-31,41.459999084472656
2008-04-01,42.42704391479492
2008-04-02,42.97175216674805
2008-04-03,42.59840774536133
2008-04-04,43.173744201660156
2008-04-07,43.626651763916016
2008-04-08,43.68175506591797
2008-04-09,42.47599411010742
2008-04-10,43.8531379699707
2008-04-11,42.010860443115234
2008-04-14,41.68647766113281
2008-04-15,42.114891052246094
2008-04-16,44.44068145751953
2008-04-17,45.19349670410156
2008-04-18,45.24247360229492
2008-04-21,45.53013229370117
2008-04-22,45.677001953125
2008-04-23,46.05036544799805
2008-04-24,44.95478439331055
2008-04-25,46.35026931762695
2008-04-28,47.1275634765625
2008-04-29,45.952430725097656
2008-04-30,46.209495544433594
2008-05-01,45.18126678466797
2008-05-02,45.47503662109375
2008-05-05,47.03575134277344
2008-05-06,48.35778045654297
2008-05-07,48.08845901489258
2008-05-08,50.10822296142578
2008-05-09,47.99055480957031
2008-05-12,49.78384780883789
2008-05-13,49.81443786621094
2008-05-14,48.95759963989258
2008-05-15,49.84502410888672
2008-05-16,50.23060989379883
2008-05-19,49.7715950012207
2008-05-20,48.865760803222656
2008-05-21,46.52162170410156
2008-05-22,45.591346740722656
2008-05-23,44.22647476196289
2008-05-27,44.3549919128418
2008-05-28,45.90345764160156
2008-05-29,44.61815643310547
2008-05-30,45.78105926513672
2008-06-02,45.830020904541016
2008-06-03,45.56683349609375
2008-06-04,45.37711715698242
2008-06-05,49.29420471191406
2008-06-06,47.862003326416016
2008-06-09,48.28431701660156
2008-06-10,46.57670593261719
2008-06-11,45.4933967590332
2008-06-12,45.24247360229492
2008-06-13,47.16427993774414
2008-06-16,47.806922912597656
2008-06-17,47.09084701538086
2008-06-18,46.772560119628906
2008-06-19,47.317298889160156
2008-06-20,46.246219635009766
2008-06-23,47.05411148071289
2008-06-24,47.207122802734375
2008-06-25,47.23773193359375
2008-06-26,45.51853942871094
2008-06-27,46.1408805847168
2008-06-30,46.0114860534668
2008-07-01,44.507972717285156
2008-07-02,38.16728973388672
2008-07-03,38.537017822265625
2008-07-07,40.71220016479492
2008-07-08,38.9190673828125
2008-07-09,40.41641616821289
2008-07-10,40.93402862548828
2008-07-11,40.280860900878906
2008-07-14,39.6400146484375
2008-07-15,39.35655975341797
2008-07-16,41.445472717285156
2008-07-17,36.85479736328125
2008-07-18,36.07838439941406
2008-07-21,37.606563568115234
2008-07-22,37.039669036865234
2008-07-23,36.10919952392578
2008-07-24,34.39000701904297
2008-07-25,34.56254196166992
2008-07-28,35.18490219116211
2008-07-29,36.478912353515625
2008-07-30,37.10742950439453
2008-07-31,35.25883865356445
2008-08-01,33.13911819458008
2008-08-04,31.666418075561523
2008-08-05,32.14087677001953
2008-08-06,33.126800537109375
2008-08-07,33.06517791748047
2008-08-08,31.795814514160156
2008-08-11,31.204254150390625
2008-08-12,30.6743221282959
2008-08-13,32.498268127441406
2008-08-14,31.33982276916504
2008-08-15,31.062536239624023
2008-08-18,30.655851364135742
2008-08-19,31.321348190307617
2008-08-20,32.36886978149414
2008-08-21,32.24564743041992
2008-08-22,31.795814514160156
2008-08-25,30.822223663330078
2008-08-26,31.296680450439453
2008-08-27,32.11005401611328
2008-08-28,32.54140090942383
2008-08-29,32.350379943847656
2008-09-02,30.236841201782227
2008-09-03,30.095104217529297
2008-09-04,29.19546127319336
2008-09-05,29.854780197143555
2008-09-08,28.75795555114746
2008-09-09,25.972742080688477
2008-09-10,27.266752243041992
2008-09-11,27.882949829101562
2008-09-12,30.43401336669922
2008-09-15,27.235939025878906
2008-09-16,29.189298629760742
2008-09-17,27.125038146972656
2008-09-18,28.012344360351562
2008-09-19,31.52469825744629
2008-09-22,29.090702056884766
2008-09-23,27.975383758544922
2008-09-24,27.839813232421875
2008-09-25,28.351266860961914
2008-09-26,27.64700698852539
2008-09-29,23.04747772216797
2008-09-30,24.618045806884766
2008-10-01,24.08829689025879
2008-10-02,21.377187728881836
2008-10-03,21.65764808654785
2008-10-06,21.028175354003906
2008-10-07,19.301794052124023
2008-10-08,20.193035125732422
2008-10-09,18.541440963745117
2008-10-10,19.1646728515625
2008-10-13,24.487163543701172
2008-10-14,21.31485939025879
2008-10-15,17.089282989501953
2008-10-16,19.812854766845703
2008-10-17,20.915990829467773
2008-10-20,23.11603355407715
2008-10-21,22.474092483520508
2008-10-22,21.414575576782227
2008-10-23,21.115421295166016
2008-10-24,21.819683074951172
2008-10-27,19.719362258911133
2008-10-28,22.4990234375
2008-10-29,22.835573196411133
2008-10-30,24.24409294128418
2008-10-31,25.247520446777344
2008-11-03,23.577232360839844
2008-11-04,24.717758178710938
2008-11-05,22.125072479248047
2008-11-06,20.517114639282227
2008-11-07,21.682575225830078
2008-11-10,21.89448356628418
2008-11-11,21.339792251586914
2008-11-12,19.089893341064453
2008-11-13,21.838388442993164
2008-11-14,20.398700714111328
2008-11-17,19.868940353393555
2008-11-18,19.420207977294922
2008-11-19,17.662668228149414
2008-11-20,15.905129432678223
2008-11-21,17.62527847290039
2008-11-24,19.370349884033203
2008-11-25,20.11200523376465
2008-11-26,21.751136779785156
2008-11-28,22.237266540527344
2008-12-01,19.295560836791992
2008-12-02,20.367536544799805
2008-12-03,20.093313217163086
2008-12-04,21.07803726196289
2008-12-05,22.71715545654297
2008-12-08,25.372167587280273
2008-12-09,25.540437698364258
2008-12-10,27.29798126220703
2008-12-11,26.855480194091797
2008-12-12,27.44756317138672
2008-12-15,26.836788177490234
2008-12-16,28.45098304748535
2008-12-17,29.45439338684082
2008-12-18,26.793161392211914
2008-12-19,26.518930435180664
2008-12-22,25.958023071289062
2008-12-23,26.81185531616211
2008-12-24,27.22319984436035
2008-12-26,28.251543045043945
2008-12-29,27.924930572509766
2008-12-30,28.942445755004883
2008-12-31,29.017820358276367
2009-01-02,30.33680534362793
2009-01-05,29.721277236938477
2009-01-06,28.622121810913086
2009-01-07,27.4664306640625
2009-01-08,28.251543045043945
2009-01-09,27.46015167236328
2009-01-12,25.670087814331055
2009-01-13,26.51173973083496
2009-01-14,24.790756225585938
2009-01-15,25.61357307434082
2009-01-16,26.4426326751709
2009-01-20,25.155048370361328
2009-01-21,25.62612533569336
2009-01-22,24.765640258789062
2009-01-23,24.771921157836914
2009-01-26,23.52829933166504
2009-01-27,24.998044967651367
2009-01-28,27.981462478637695
2009-01-29,27.026758193969727
2009-01-30,25.61984634399414
2009-02-02,25.393722534179688
2009-02-03,26.78179931640625
2009-02-04,26.85088539123535
2009-02-05,27.793031692504883
2009-02-06,28.823108673095703
2009-02-09,28.496505737304688
2009-02-10,26.599666595458984
2009-02-11,27.051895141601562
2009-02-12,27.610897064208984
2009-02-13,27.52923011779785
2009-02-17,25.255544662475586
2009-02-18,24.300844192504883
2009-02-19,24.61490249633789
2009-02-20,25.111082077026367
2009-02-23,22.328636169433594
2009-02-24,23.7104434967041
2009-02-25,22.617555618286133
2009-02-26,22.064851760864258
2009-02-27,21.135276794433594
2009-03-02,19.307525634765625
2009-03-03,20.17428970336914
2009-03-04,21.8136043548584
2009-03-05,20.14288902282715
2009-03-06,20.31246566772461
2009-03-09,19.835126876831055
2009-03-10,22.969289779663086
2009-03-11,23.17656707763672
2009-03-12,23.214252471923828
2009-03-13,23.478055953979492
2009-03-16,23.207975387573242
2009-03-17,21.07246208190918
2009-03-18,22.303512573242188
2009-03-19,23.9177188873291
2009-03-20,23.534584045410156
2009-03-23,25.249269485473633
2009-03-24,25.349760055541992
2009-03-25,24.545804977416992
2009-03-26,25.808269500732422
2009-03-27,25.681562423706055
2009-03-30,24.129520416259766
2009-03-31,24.18021011352539
2009-04-01,25.352157592773438
2009-04-02,26.992889404296875
2009-04-03,27.683387756347656
2009-04-06,27.11958122253418
2009-04-07,25.719573974609375
2009-04-08,25.77027130126953
2009-04-09,27.08791732788086
2009-04-13,27.62003517150879
2009-04-14,27.04357147216797
2009-04-15,26.904191970825195
2009-04-16,27.54401397705078
2009-04-17,27.97478485107422
2009-04-20,26.416410446166992
2009-04-21,27.27796173095703
2009-04-22,27.91777992248535
2009-04-23,25.33948516845703
2009-04-24,25.681562423706055
2009-04-27,24.674314498901367
2009-04-28,23.755773544311523
2009-04-29,24.465267181396484
2009-04-30,25.77659797668457
2009-05-01,26.245384216308594
2009-05-04,28.430906295776367
2009-05-05,27.841764450073242
2009-05-06,28.069812774658203
2009-05-07,27.100584030151367
2009-05-08,27.61371421813965
2009-05-11,27.081571578979492
2009-05-12,27.06891632080078
2009-05-13,25.073429107666016
2009-05-14,24.959394454956055
2009-05-15,24.64264678955078
2009-05-18,25.605546951293945
2009-05-19,26.505107879638672
2009-05-20,25.725914001464844
2009-05-21,24.858036041259766
2009-05-22,25.39649772644043
2009-05-26,26.068008422851562
2009-05-27,26.460758209228516
2009-05-28,27.12592887878418
2009-05-29,27.816410064697266
2009-06-01,29.7612361907959
2009-06-02,30.014631271362305
2009-06-03,28.33587646484375
2009-06-04,29.33678436279297
2009-06-05,30.109636306762695
2009-06-08,29.621849060058594
2009-06-09,30.255348205566406
2009-06-10,30.027297973632812
2009-06-11,31.021862030029297
2009-06-12,30.090639114379883
2009-06-15,28.98203468322754
2009-06-16,29.685205459594727
2009-06-17,29.381149291992188
2009-06-18,29.450822830200195
2009-06-19,29.571184158325195
2009-06-22,27.506013870239258
2009-06-23,27.86077117919922
2009-06-24,27.987459182739258
2009-06-25,28.544918060302734
2009-06-26,28.82585906982422
2009-06-29,28.889690399169922
2009-06-30,28.366161346435547
2009-07-01,27.746871948242188
2009-07-02,26.9551944732666
2009-07-06,26.37421989440918
2009-07-07,26.010295867919922
2009-07-08,25.79323387145996
2009-07-09,26.457212448120117
2009-07-10,26.303987503051758
2009-07-13,27.185039520263672
2009-07-14,27.2935791015625
2009-07-15,27.842639923095703
2009-07-16,28.168258666992188
2009-07-17,28.474699020385742
2009-07-20,28.608779907226562
2009-07-21,28.481077194213867
2009-07-22,28.270389556884766
2009-07-23,28.31509017944336
2009-07-24,28.621551513671875
2009-07-27,28.793926239013672
2009-07-28,28.92160987854004
2009-07-29,27.587265014648438
2009-07-30,28.04694366455078
2009-07-31,28.391700744628906
2009-08-03,30.1729679107666
2009-08-04,30.006973266601562
2009-08-05,30.626266479492188
2009-08-06,31.175325393676758
2009-08-07,31.366863250732422
2009-08-10,30.070829391479492
2009-08-11,29.330228805541992
2009-08-12,29.764358520507812
2009-08-13,30.460281372070312
2009-08-14,29.872892379760742
2009-08-17,28.461929321289062
2009-08-18,29.29192352294922
2009-08-19,29.41960334777832
2009-08-20,29.757986068725586
2009-08-21,30.102733612060547
2009-08-24,29.860122680664062
2009-08-25,29.604753494262695
2009-08-26,28.90884780883789
2009-08-27,28.64071273803711
2009-08-28,29.279146194458008
2009-08-31,28.436403274536133
2009-09-01,27.88094711303711
2009-09-02,27.670255661010742
2009-09-03,28.13633155822754
2009-09-04,28.200166702270508
2009-09-08,28.979080200195312
2009-09-09,29.132305145263672
2009-09-10,30.026126861572266
2009-09-11,29.604753494262695
2009-09-14,29.885671615600586
2009-09-15,30.511348724365234
2009-09-16,30.715648651123047
2009-09-17,31.820158004760742
2009-09-18,31.730783462524414
2009-09-21,31.45625114440918
2009-09-22,31.74355697631836
2009-09-23,31.13702964782715
2009-09-24,30.536893844604492
2009-09-25,29.91120719909668
2009-09-28,30.483694076538086
2009-09-29,30.10417938232422
2009-09-30,30.23927116394043
2009-10-01,28.914167404174805
2009-10-02,28.53464698791504
2009-10-05,29.267959594726562
2009-10-06,29.120006561279297
2009-10-07,29.132883071899414
2009-10-08,29.287240982055664
2009-10-09,28.984926223754883
2009-10-12,28.830541610717773
2009-10-13,28.78551483154297
2009-10-14,29.505971908569336
2009-10-15,29.673208236694336
2009-10-16,29.094287872314453
2009-10-19,29.44807243347168
2009-10-20,29.37087631225586
2009-10-21,29.58957862854004
2009-10-22,28.418865203857422
2009-10-23,28.412424087524414
2009-10-26,27.839937210083008
2009-10-27,26.386194229125977
2009-10-28,25.697908401489258
2009-10-29,26.53413963317871
2009-10-30,25.633577346801758
2009-11-02,25.099687576293945
2009-11-03,25.112550735473633
2009-11-04,24.874542236328125
2009-11-05,25.588558197021484
2009-11-06,25.30552864074707
2009-11-09,26.617755889892578
2009-11-10,26.21251678466797
2009-11-11,26.669221878051758
2009-11-12,26.12245750427246
2009-11-13,26.26396942138672
2009-11-16,27.023014068603516
2009-11-17,27.164506912231445
2009-11-18,26.965116500854492
2009-11-19,26.514841079711914
2009-11-20,26.45694923400879
2009-11-23,26.84933090209961
2009-11-24,26.997278213500977
2009-11-25,27.711292266845703
2009-11-27,26.894371032714844
2009-11-30,27.280305862426758
2009-12-01,27.84636878967285
2009-12-02,28.3416748046875
2009-12-03,27.679115295410156
2009-12-04,27.749887466430664
2009-12-07,27.653392791748047
2009-12-08,27.215993881225586
2009-12-09,27.698423385620117
2009-12-10,27.042306900024414
2009-12-11,27.177385330200195
2009-12-14,27.550472259521484
2009-12-15,27.672693252563477
2009-12-16,27.730592727661133
2009-12-17,27.659828186035156
2009-12-18,28.19371795654297
2009-12-21,28.7018985748291
2009-12-22,29.16502571105957
