Date,EQT
2006-06-21,14.066998481750488
2006-06-22,13.905058860778809
2006-06-23,14.53969955444336
2006-06-26,14.456539154052734
2006-06-27,14.749780654907227
2006-06-28,14.622851371765137
2006-06-29,14.662240028381348
2006-06-30,14.662240028381348
2006-07-03,14.758539199829102
2006-07-05,14.684123992919922
2006-07-06,14.727893829345703
2006-07-07,14.631610870361328
2006-07-10,14.863571166992188
2006-07-11,15.021143913269043
2006-07-12,14.951111793518066
2006-07-13,14.902969360351562
2006-07-14,14.767292022705078
2006-07-17,14.439027786254883
2006-07-18,14.347114562988281
2006-07-19,14.850449562072754
2006-07-20,14.640365600585938
2006-07-21,14.684123992919922
2006-07-24,14.942361831665039
2006-07-25,15.318761825561523
2006-07-26,15.50258731842041
2006-07-27,15.598880767822266
2006-07-28,15.71267032623291
2006-07-31,15.760820388793945
2006-08-01,15.756441116333008
2006-08-02,15.651394844055176
2006-08-03,15.454444885253906
2006-08-04,15.6163911819458
2006-08-07,15.480701446533203
2006-08-08,15.625144958496094
2006-08-09,15.774874687194824
2006-08-10,15.774874687194824
2006-08-11,15.59871768951416
2006-08-14,15.532659530639648
2006-08-15,15.840927124023438
2006-08-16,15.893775939941406
2006-08-17,15.620729446411133
2006-08-18,15.708816528320312
2006-08-21,15.629541397094727
2006-08-22,15.677986145019531
2006-08-23,15.426955223083496
2006-08-24,15.528251647949219
2006-08-25,15.607521057128906
2006-08-28,15.726428031921387
2006-08-29,15.840927124023438
2006-08-30,15.929008483886719
2006-08-31,16.23288345336914
2006-09-01,16.24168586730957
2006-09-05,16.439868927001953
2006-09-06,16.215261459350586
2006-09-07,16.078744888305664
2006-09-08,15.889374732971191
2006-09-11,15.673585891723633
2006-09-12,15.752859115600586
2006-09-13,15.86295223236084
2006-09-14,15.726428031921387
2006-09-15,15.655965805053711
2006-09-18,15.620729446411133
2006-09-19,15.50623607635498
2006-09-20,15.365311622619629
2006-09-21,15.510639190673828
2006-09-22,15.272822380065918
2006-09-25,15.21117115020752
2006-09-26,15.352103233337402
2006-09-27,15.581104278564453
2006-09-28,15.431367874145508
2006-09-29,15.404940605163574
2006-10-02,15.699996948242188
2006-10-03,15.572296142578125
2006-10-04,15.84533405303955
2006-10-05,16.091951370239258
2006-10-06,15.902592658996582
2006-10-09,15.942221641540527
2006-10-10,15.96864128112793
2006-10-11,16.034706115722656
2006-10-12,16.0743350982666
2006-10-13,16.06553077697754
2006-10-16,16.342975616455078
2006-10-17,16.33857536315918
2006-10-18,16.268112182617188
2006-10-19,16.409040451049805
2006-10-20,16.62042808532715
2006-10-23,16.787778854370117
2006-10-24,17.082847595214844
2006-10-25,17.615713119506836
2006-10-26,18.34235382080078
2006-10-27,18.0208683013916
2006-10-30,17.756643295288086
2006-10-31,17.84471893310547
2006-11-01,17.818296432495117
2006-11-02,17.98124122619629
2006-11-03,17.884361267089844
2006-11-06,17.99004364013672
2006-11-07,17.950414657592773
2006-11-08,18.313493728637695
2006-11-09,18.295785903930664
2006-11-10,18.273658752441406
2006-11-13,18.375484466552734
2006-11-14,18.53931999206543
2006-11-15,18.791706085205078
2006-11-16,18.791706085205078
2006-11-17,18.729707717895508
2006-11-20,18.77842140197754
2006-11-21,18.791706085205078
2006-11-22,19.01309585571289
2006-11-24,19.176923751831055
2006-11-27,18.844833374023438
2006-11-28,19.11493492126465
2006-11-29,19.68169403076172
2006-11-30,19.20791244506836
2006-12-01,19.327472686767578
2006-12-04,19.16806983947754
2006-12-05,19.39388656616211
2006-12-06,19.39388656616211
2006-12-07,19.238908767700195
2006-12-08,19.349607467651367
2006-12-11,19.296470642089844
2006-12-12,19.238908767700195
2006-12-13,19.33189582824707
2006-12-14,19.50014877319336
2006-12-15,19.340757369995117
2006-12-18,18.84040641784668
2006-12-19,19.008665084838867
2006-12-20,18.818265914916992
2006-12-21,18.707571029663086
2006-12-22,18.5880126953125
2006-12-26,18.601299285888672
2006-12-27,18.782840728759766
2006-12-28,18.70314598083496
2006-12-29,18.486186981201172
2007-01-03,17.888427734375
2007-01-04,17.808731079101562
2007-01-05,17.565195083618164
2007-01-08,17.941553115844727
2007-01-09,17.945981979370117
2007-01-10,18.02126693725586
2007-01-11,18.269214630126953
2007-01-12,18.530466079711914
2007-01-16,18.495037078857422
2007-01-17,18.654434204101562
2007-01-18,18.55702781677246
2007-01-19,18.738571166992188
2007-01-22,18.734140396118164
2007-01-23,19.008665084838867
2007-01-24,19.11493492126465
2007-01-25,19.199058532714844
2007-01-26,19.16806983947754
2007-01-29,18.889118194580078
2007-01-30,19.190202713012695
2007-01-31,19.150354385375977
2007-02-01,19.176923751831055
2007-02-02,19.261056900024414
2007-02-05,19.323030471801758
2007-02-06,19.407167434692383
2007-02-07,19.4027156829834
2007-02-08,19.643030166625977
2007-02-09,19.696435928344727
2007-02-12,19.545127868652344
2007-02-13,19.509517669677734
2007-02-14,19.500619888305664
2007-02-15,19.322612762451172
2007-02-16,19.273664474487305
2007-02-20,19.380464553833008
2007-02-21,19.42051124572754
2007-02-22,19.620773315429688
2007-02-23,19.46502113342285
2007-02-26,19.487268447875977
2007-02-27,18.846452713012695
2007-02-28,19.006656646728516
2007-03-01,19.002206802368164
2007-03-02,18.704036712646484
2007-03-05,18.330228805541992
2007-03-06,18.6016902923584
2007-03-07,18.58833885192871
2007-03-08,19.162403106689453
2007-03-09,19.433870315551758
2007-03-12,19.52287483215332
2007-03-13,19.29591178894043
2007-03-14,19.10010528564453
2007-03-15,19.700881958007812
2007-03-16,19.611865997314453
2007-03-19,20.101394653320312
2007-03-20,20.711069107055664
2007-03-21,20.915773391723633
2007-03-22,21.169429779052734
2007-03-23,21.11603546142578
2007-03-26,21.240631103515625
2007-03-27,21.000324249267578
2007-03-28,20.9647216796875
2007-03-29,21.636699676513672
2007-03-30,21.503192901611328
2007-04-02,21.569948196411133
2007-04-03,21.56549072265625
2007-04-04,21.770198822021484
2007-04-05,21.863658905029297
2007-04-09,21.805803298950195
2007-04-10,22.041667938232422
2007-04-11,22.197420120239258
2007-04-12,22.17961311340332
2007-04-13,22.18852424621582
2007-04-16,22.402128219604492
2007-04-17,22.415475845336914
2007-04-18,22.38433074951172
2007-04-19,22.23301887512207
2007-04-20,22.27751922607422
2007-04-23,22.446632385253906
2007-04-24,22.713645935058594
2007-04-25,22.949495315551758
2007-04-26,23.47461700439453
2007-04-27,23.505762100219727
2007-04-30,23.145301818847656
2007-05-01,23.252111434936523
2007-05-02,23.13144302368164
2007-05-03,23.082284927368164
2007-05-04,23.31914520263672
2007-05-07,23.35936164855957
2007-05-08,23.399587631225586
2007-05-09,23.296802520751953
2007-05-10,22.952688217163086
2007-05-11,23.126976013183594
2007-05-14,23.126976013183594
2007-05-15,23.0956974029541
2007-05-16,23.0956974029541
2007-05-17,23.006322860717773
2007-05-18,23.08675765991211
2007-05-21,23.296802520751953
2007-05-22,23.28786277770996
2007-05-23,23.068878173828125
2007-05-24,22.474510192871094
2007-05-25,22.51919937133789
2007-05-29,22.59070587158203
2007-05-30,23.10910415649414
2007-05-31,23.247642517089844
2007-06-01,23.4845027923584
2007-06-04,23.913524627685547
2007-06-05,23.819665908813477
2007-06-06,23.399587631225586
2007-06-07,22.72030258178711
2007-06-08,22.939281463623047
2007-06-11,23.068878173828125
2007-06-12,22.787328720092773
2007-06-13,22.957151412963867
2007-06-14,23.23423194885254
2007-06-15,23.35936164855957
2007-06-18,23.26551628112793
2007-06-19,23.08675765991211
2007-06-20,22.57730484008789
2007-06-21,22.773927688598633
2007-06-22,22.304685592651367
2007-06-25,22.067825317382812
2007-06-26,21.826501846313477
2007-06-27,22.081239700317383
2007-06-28,22.224246978759766
2007-06-29,22.148269653320312
2007-07-02,22.689022064208984
2007-07-03,22.80074691772461
2007-07-05,22.87224769592285
2007-07-06,22.54601287841797
2007-07-09,22.537071228027344
2007-07-10,22.335975646972656
2007-07-11,22.59070587158203
2007-07-12,23.015254974365234
2007-07-13,23.278926849365234
2007-07-16,22.782873153686523
2007-07-17,22.939281463623047
2007-07-18,23.077821731567383
2007-07-19,23.55600357055664
2007-07-20,23.390647888183594
2007-07-23,23.350425720214844
2007-07-24,22.273395538330078
2007-07-25,22.3851318359375
2007-07-26,21.32150650024414
2007-07-27,20.785228729248047
2007-07-30,21.366199493408203
2007-07-31,21.053367614746094
2007-08-01,21.799692153930664
2007-08-02,22.264469146728516
2007-08-03,21.710315704345703
2007-08-06,22.04547882080078
2007-08-07,22.845430374145508
2007-08-08,23.698209762573242
2007-08-09,23.433401107788086
2007-08-10,23.370563507080078
2007-08-13,22.670387268066406
2007-08-14,22.428024291992188
2007-08-15,21.81312370300293
2007-08-16,21.28799057006836
2007-08-17,21.458547592163086
2007-08-20,21.67847442626953
2007-08-21,22.154239654541016
2007-08-22,22.410070419311523
2007-08-23,22.45046615600586
2007-08-24,22.872358322143555
2007-08-27,22.127302169799805
2007-08-28,21.561779022216797
2007-08-29,22.176681518554688
2007-08-30,22.077930450439453
2007-08-31,22.077930450439453
2007-09-04,22.831968307495117
2007-09-05,22.50432586669922
2007-09-06,22.59857749938965
2007-09-07,22.163209915161133
2007-09-10,22.131792068481445
2007-09-11,22.28439712524414
2007-09-12,22.235031127929688
2007-09-13,22.100374221801758
2007-09-14,22.064470291137695
2007-09-17,22.122814178466797
2007-09-18,22.944171905517578
2007-09-19,22.998029708862305
2007-09-20,22.84992790222168
2007-09-21,22.831968307495117
2007-09-24,22.858901977539062
2007-09-25,23.105758666992188
2007-09-26,23.226938247680664
2007-09-27,23.415443420410156
2007-09-28,23.280797958374023
2007-10-01,23.59048843383789
2007-10-02,23.734121322631836
2007-10-03,23.882234573364258
2007-10-04,24.08869171142578
2007-10-05,24.286174774169922
2007-10-08,24.124595642089844
2007-10-09,24.55097770690918
2007-10-10,24.55097770690918
2007-10-11,25.022254943847656
2007-10-12,25.385807037353516
2007-10-15,25.215255737304688
2007-10-16,24.591379165649414
2007-10-17,24.533031463623047
2007-10-18,24.613815307617188
2007-10-19,23.83734703063965
2007-10-22,23.859783172607422
2007-10-23,23.859783172607422
2007-10-24,24.1380558013916
2007-10-25,24.84722328186035
2007-10-26,24.838226318359375
2007-10-29,24.74398422241211
2007-10-30,24.613815307617188
2007-10-31,25.278087615966797
2007-11-01,24.820287704467773
2007-11-02,25.094072341918945
2007-11-05,24.829265594482422
2007-11-06,25.417232513427734
2007-11-07,24.705305099487305
2007-11-08,24.457489013671875
2007-11-09,24.05196762084961
2007-11-12,23.434673309326172
2007-11-13,24.0384464263916
2007-11-14,24.110551834106445
2007-11-15,23.97085952758789
2007-11-16,24.05647850036621
2007-11-19,24.106033325195312
2007-11-20,24.362871170043945
2007-11-21,24.313304901123047
2007-11-23,24.06097984313965
2007-11-26,23.92580223083496
2007-11-27,23.41214370727539
2007-11-28,23.795141220092773
2007-11-29,23.641937255859375
2007-11-30,23.817670822143555
2007-12-03,23.921297073364258
2007-12-04,23.93932342529297
2007-12-05,24.30880355834961
2007-12-06,24.63772201538086
2007-12-07,24.556623458862305
2007-12-10,24.754873275756836
2007-12-11,24.205163955688477
2007-12-12,24.48451805114746
2007-12-13,24.425947189331055
2007-12-14,23.741058349609375
2007-12-17,23.389617919921875
2007-12-18,23.376096725463867
2007-12-19,23.547325134277344
2007-12-20,23.63743019104004
2007-12-21,23.92580223083496
2007-12-24,23.975370407104492
2007-12-26,23.92580223083496
2007-12-27,23.94383430480957
2007-12-28,24.200660705566406
2007-12-31,24.006912231445312
2008-01-02,24.38540267944336
2008-01-03,24.362871170043945
2008-01-04,24.07900047302246
2008-01-07,24.047462463378906
2008-01-08,23.99790382385254
2008-01-09,24.552114486694336
2008-01-10,24.552114486694336
2008-01-11,24.790922164916992
2008-01-14,25.124343872070312
2008-01-15,25.453269958496094
2008-01-16,24.759380340576172
2008-01-17,23.28148078918457
2008-01-18,22.988597869873047
2008-01-22,22.353282928466797
2008-01-23,22.32174301147461
2008-01-24,22.60560417175293
2008-01-25,22.63263511657715
2008-01-28,23.13278579711914
2008-01-29,23.551820755004883
2008-01-30,24.106033325195312
2008-01-31,25.119840621948242
2008-02-01,25.0072021484375
2008-02-04,25.800214767456055
2008-02-05,25.246009826660156
2008-02-06,25.169403076171875
2008-02-07,25.444259643554688
2008-02-08,25.836265563964844
2008-02-11,26.696870803833008
2008-02-12,26.255306243896484
2008-02-13,26.350292205810547
2008-02-14,26.639751434326172
2008-02-15,26.51763153076172
2008-02-19,26.829710006713867
2008-02-20,27.77951431274414
2008-02-21,27.67095184326172
2008-02-22,27.566946029663086
2008-02-25,27.9785213470459
2008-02-26,28.24085235595703
2008-02-27,28.29059600830078
2008-02-28,28.68408966064453
2008-02-29,27.869962692260742
2008-03-03,28.00113868713379
2008-03-04,28.213708877563477
2008-03-05,28.037322998046875
2008-03-06,28.041837692260742
2008-03-07,28.150394439697266
2008-03-10,28.26347541809082
2008-03-11,28.43984603881836
2008-03-12,28.313209533691406
2008-03-13,28.828819274902344
2008-03-14,28.53935432434082
2008-03-17,27.123699188232422
2008-03-18,27.625736236572266
2008-03-19,26.291492462158203
2008-03-20,25.843727111816406
2008-03-24,26.49954605102539
2008-03-25,26.748300552368164
2008-03-26,26.816144943237305
2008-03-27,26.865888595581055
2008-03-28,26.232690811157227
2008-03-31,26.639751434326172
2008-04-01,27.001567840576172
2008-04-02,27.43126106262207
2008-04-03,27.390552520751953
2008-04-04,27.363407135009766
2008-04-07,27.906164169311523
2008-04-08,28.408199310302734
2008-04-09,28.412715911865234
2008-04-10,28.44891929626465
2008-04-11,27.974002838134766
2008-04-14,28.44891929626465
2008-04-15,29.077573776245117
2008-04-16,29.986679077148438
2008-04-17,30.12236213684082
2008-04-18,30.73748779296875
2008-04-21,30.87315559387207
2008-04-22,31.0540714263916
2008-04-23,30.855085372924805
2008-04-24,30.814374923706055
2008-04-25,30.99527931213379
2008-04-28,30.73748779296875
2008-04-29,29.973112106323242
2008-04-30,30.018341064453125
2008-05-01,28.946422576904297
2008-05-02,30.357563018798828
2008-05-05,30.343990325927734
2008-05-06,31.06764793395996
2008-05-07,32.3426513671875
2008-05-08,33.036888122558594
2008-05-09,33.036888122558594
2008-05-12,32.59675598144531
2008-05-13,33.13216781616211
2008-05-14,33.014190673828125
2008-05-15,32.7918586730957
2008-05-16,32.88715362548828
2008-05-19,33.091346740722656
2008-05-20,33.78555679321289
2008-05-21,34.08047866821289
2008-05-22,33.422542572021484
2008-05-23,32.6375846862793
2008-05-27,32.247371673583984
2008-05-28,32.188377380371094
2008-05-29,31.888925552368164
2008-05-30,31.866235733032227
2008-06-02,32.44248580932617
2008-06-03,32.360816955566406
2008-06-04,32.12940216064453
2008-06-05,33.22745132446289
2008-06-06,32.6375846862793
2008-06-09,33.21837615966797
2008-06-10,32.306373596191406
2008-06-11,31.907085418701172
2008-06-12,31.249143600463867
2008-06-13,30.8770809173584
2008-06-16,31.28997802734375
2008-06-17,31.970584869384766
2008-06-18,32.27912521362305
2008-06-19,31.303604125976562
2008-06-20,30.926986694335938
2008-06-23,31.83901596069336
2008-06-24,30.83623695373535
2008-06-25,31.081262588500977
2008-06-26,30.809022903442383
2008-06-27,30.545848846435547
2008-06-30,31.335342407226562
2008-07-01,31.512327194213867
2008-07-02,31.41248893737793
2008-07-03,30.432411193847656
2008-07-07,29.0666561126709
2008-07-08,28.590211868286133
2008-07-09,28.966825485229492
2008-07-10,28.975894927978516
2008-07-11,29.03943634033203
2008-07-14,29.089340209960938
2008-07-15,28.454097747802734
2008-07-16,27.487638473510742
2008-07-17,26.081029891967773
2008-07-18,26.40318489074707
2008-07-21,26.838777542114258
2008-07-22,26.103723526000977
2008-07-23,25.20985221862793
2008-07-24,23.816869735717773
2008-07-25,23.503786087036133
2008-07-28,23.65352439880371
2008-07-29,23.562763214111328
2008-07-30,24.54285430908203
2008-07-31,23.707963943481445
2008-08-01,23.726116180419922
2008-08-04,22.20155143737793
2008-08-05,22.383047103881836
2008-08-06,22.688411712646484
2008-08-07,22.13692855834961
2008-08-08,21.913599014282227
2008-08-11,22.218957901000977
2008-08-12,22.346586227416992
2008-08-13,22.929967880249023
2008-08-14,22.793237686157227
2008-08-15,22.8433780670166
2008-08-18,22.592700958251953
2008-08-19,22.711198806762695
2008-08-20,22.9937801361084
2008-08-21,23.81417465209961
2008-08-22,23.0074520111084
2008-08-25,22.633718490600586
2008-08-26,22.838821411132812
2008-08-27,23.472347259521484
2008-08-28,23.157865524291992
2008-08-29,22.747661590576172
2008-09-02,21.548982620239258
2008-09-03,20.961030960083008
2008-09-04,20.409542083740234
2008-09-05,20.15886688232422
2008-09-08,20.254589080810547
2008-09-09,18.86902618408203
2008-09-10,19.456979751586914
2008-09-11,19.197185516357422
2008-09-12,19.69398307800293
2008-09-15,17.984821319580078
2008-09-16,18.604677200317383
2008-09-17,17.515384674072266
2008-09-18,18.208154678344727
2008-09-19,19.5846004486084
2008-09-22,19.156169891357422
2008-09-23,18.54543113708496
2008-09-24,18.326662063598633
2008-09-25,18.67304801940918
2008-09-26,18.18992042541504
2008-09-29,16.3121337890625
2008-09-30,16.717782974243164
2008-10-01,16.17995834350586
2008-10-02,14.612101554870605
2008-10-03,14.124428749084473
2008-10-06,12.119020462036133
2008-10-07,11.248493194580078
2008-10-08,11.134550094604492
2008-10-09,10.47823429107666
2008-10-10,10.47823429107666
2008-10-13,12.966764450073242
2008-10-14,12.31044864654541
2008-10-15,10.45544719696045
2008-10-16,11.617671012878418
2008-10-17,11.777195930480957
2008-10-20,13.463557243347168
2008-10-21,12.78445053100586
2008-10-22,11.494612693786621
2008-10-23,12.706969261169434
2008-10-24,12.948532104492188
2008-10-27,12.41527271270752
2008-10-28,13.741569519042969
2008-10-29,14.8582181930542
2008-10-30,15.50997257232666
2008-10-31,15.819903373718262
2008-11-03,14.470812797546387
2008-11-04,15.332221984863281
2008-11-05,14.790876388549805
2008-11-06,13.74028491973877
2008-11-07,14.414680480957031
2008-11-10,14.51561164855957
2008-11-11,13.937551498413086
2008-11-12,13.097996711730957
2008-11-13,14.341269493103027
2008-11-14,13.76321792602539
2008-11-17,13.694403648376465
2008-11-18,13.611824035644531
2008-11-19,12.753913879394531
2008-11-20,11.40970516204834
2008-11-21,12.74932861328125
2008-11-24,13.978839874267578
2008-11-25,14.377972602844238
2008-11-26,15.16247844696045
2008-11-28,15.30928897857666
2008-12-01,13.157639503479004
2008-12-02,13.76321792602539
2008-12-03,13.804506301879883
2008-12-04,12.767678260803223
2008-12-05,13.04753303527832
2008-12-08,13.910026550292969
2008-12-09,13.83203411102295
2008-12-10,14.653246879577637
2008-12-11,14.28162956237793
2008-12-12,14.377972602844238
2008-12-15,14.382563591003418
2008-12-16,14.703699111938477
2008-12-17,14.63947582244873
2008-12-18,14.51561164855957
2008-12-19,14.501842498779297
2008-12-22,14.088945388793945
2008-12-23,14.263282775878906
2008-12-24,14.414680480957031
2008-12-26,14.584426879882812
2008-12-29,14.749581336975098
2008-12-30,15.235888481140137
2008-12-31,15.391871452331543
2009-01-02,15.905694007873535
2009-01-05,16.497520446777344
2009-01-06,16.1855411529541
2009-01-07,15.515737533569336
2009-01-08,15.50655460357666
2009-01-09,15.529496192932129
2009-01-12,15.09365177154541
2009-01-13,15.272581100463867
2009-01-14,14.68076229095459
2009-01-15,14.593605041503906
2009-01-16,15.13953971862793
2009-01-20,14.194466590881348
2009-01-21,15.40562629699707
2009-01-22,15.552436828613281
2009-01-23,16.4378719329834
2009-01-26,16.777362823486328
2009-01-27,16.777362823486328
2009-01-28,17.392118453979492
2009-01-29,16.258943557739258
2009-01-30,15.70383071899414
2009-02-02,15.878162384033203
2009-02-03,16.520450592041016
2009-02-04,16.759010314941406
2009-02-05,17.337066650390625
2009-02-06,17.72244644165039
2009-02-09,17.59857177734375
2009-02-10,16.90123176574707
2009-02-11,16.48833465576172
2009-02-12,16.603734970092773
2009-02-13,16.848377227783203
2009-02-17,15.694376945495605
2009-02-18,14.886580467224121
2009-02-19,14.752718925476074
2009-02-20,14.046470642089844
2009-02-23,13.478708267211914
2009-02-24,13.986466407775879
2009-02-25,14.323430061340332
2009-02-26,14.378826141357422
2009-02-27,14.194184303283691
2009-03-02,12.827848434448242
2009-03-03,12.818617820739746
2009-03-04,13.797208786010742
2009-03-05,13.141737937927246
2009-03-06,13.187897682189941
2009-03-09,13.261754035949707
2009-03-10,13.875679969787598
2009-03-11,13.755663871765137
2009-03-12,14.471144676208496
2009-03-13,14.466526985168457
2009-03-16,14.618858337402344
2009-03-17,15.089688301086426
2009-03-18,15.394347190856934
2009-03-19,15.874402046203613
2009-03-20,15.3804931640625
2009-03-23,16.396020889282227
2009-03-24,16.165212631225586
2009-03-25,15.694376945495605
2009-03-26,15.975960731506348
2009-03-27,15.26047420501709
2009-03-30,14.424982070922852
2009-03-31,14.461915969848633
2009-04-01,14.484993934631348
2009-04-02,15.195863723754883
2009-04-03,15.454350471496582
2009-04-06,15.214319229125977
2009-04-07,14.766568183898926
2009-04-08,15.098917961120605
2009-04-09,15.565132141113281
2009-04-13,15.717464447021484
2009-04-14,15.828248023986816
2009-04-15,15.902103424072266
2009-04-16,16.0267333984375
2009-04-17,16.008270263671875
2009-04-20,15.302024841308594
2009-04-21,15.735930442810059
2009-04-22,15.42665958404541
2009-04-23,15.583608627319336
2009-04-24,15.934418678283691
2009-04-27,15.708237648010254
2009-04-28,15.662066459655762
2009-04-29,16.516019821166992
2009-04-30,15.523594856262207
2009-05-01,15.98058032989502
2009-05-04,16.686813354492188
2009-05-05,16.497575759887695
2009-05-06,17.519378662109375
2009-05-07,17.47757339477539
2009-05-08,18.090660095214844
2009-05-11,17.47757339477539
2009-05-12,17.338245391845703
2009-05-13,16.627613067626953
2009-05-14,16.855195999145508
2009-05-15,16.516141891479492
2009-05-18,17.059568405151367
2009-05-19,17.23140525817871
2009-05-20,17.212831497192383
2009-05-21,16.80411148071289
2009-05-22,16.70193099975586
2009-05-26,17.29180145263672
2009-05-27,16.418607711791992
2009-05-28,16.95738410949707
2009-05-29,17.301067352294922
2009-06-01,18.06743049621582
2009-06-02,17.719087600708008
2009-06-03,16.878427505493164
2009-06-04,16.96666717529297
2009-06-05,17.12923240661621
2009-06-08,16.952733993530273
2009-06-09,16.99452781677246
2009-06-10,17.222126007080078
2009-06-11,17.700511932373047
2009-06-12,17.709808349609375
2009-06-15,17.319660186767578
2009-06-16,17.05027198791504
2009-06-17,16.91558837890625
2009-06-18,17.096717834472656
2009-06-19,16.864490509033203
2009-06-22,15.740495681762695
2009-06-23,15.712632179260254
2009-06-24,15.647602081298828
2009-06-25,16.00524139404297
2009-06-26,15.921636581420898
2009-06-29,16.446470260620117
2009-06-30,16.214248657226562
2009-07-01,16.29320526123047
2009-07-02,15.838033676147461
2009-07-06,15.229593276977539
2009-07-07,14.895184516906738
2009-07-08,14.834802627563477
2009-07-09,15.067034721374512
2009-07-10,14.964852333068848
2009-07-13,15.19243335723877
2009-07-14,15.341063499450684
2009-07-15,15.810162544250488
2009-07-16,16.209609985351562
2009-07-17,16.330354690551758
2009-07-20,16.62296485900879
2009-07-21,16.822694778442383
2009-07-22,16.604393005371094
2009-07-23,17.2592830657959
2009-07-24,17.380041122436523
2009-07-27,17.44506072998047
2009-07-28,17.421836853027344
2009-07-29,17.29180145263672
2009-07-30,17.7376708984375
2009-07-31,17.825916290283203
2009-08-03,18.559762954711914
2009-08-04,18.58762550354004
2009-08-05,18.16730308532715
2009-08-06,18.12993621826172
2009-08-07,18.475543975830078
2009-08-10,18.779104232788086
2009-08-11,18.414827346801758
2009-08-12,18.779104232788086
2009-08-13,18.821144104003906
2009-08-14,18.7697696685791
2009-08-17,18.1392822265625
2009-08-18,18.564281463623047
2009-08-19,18.7697696685791
2009-08-20,18.975255966186523
2009-08-21,19.381576538085938
2009-08-24,19.470308303833008
2009-08-25,19.288171768188477
2009-08-26,19.283506393432617
2009-08-27,19.01729393005371
2009-08-28,19.045320510864258
2009-08-31,18.52692222595215
2009-09-01,18.246700286865234
2009-09-02,18.12993621826172
2009-09-03,18.195331573486328
2009-09-04,18.43817710876465
2009-09-08,19.171405792236328
2009-09-09,19.30218505859375
2009-09-10,19.769203186035156
2009-09-11,19.895305633544922
2009-09-14,19.87195587158203
2009-09-15,19.913984298706055
2009-09-16,19.657119750976562
2009-09-17,19.5823974609375
2009-09-18,19.610416412353516
2009-09-21,19.30684471130371
2009-09-22,19.993377685546875
2009-09-23,19.657119750976562
2009-09-24,19.45162010192871
2009-09-25,19.288171768188477
2009-09-28,19.661787033081055
2009-09-29,20.03540802001953
2009-09-30,19.895305633544922
2009-10-01,19.162067413330078
2009-10-02,19.092018127441406
2009-10-05,19.73651123046875
2009-10-06,20.01205825805664
2009-10-07,19.815902709960938
2009-10-08,20.26424789428711
2009-10-09,20.371667861938477
2009-10-12,20.79667091369629
2009-10-13,20.55847930908203
2009-10-14,20.852710723876953
2009-10-15,21.18429183959961
2009-10-16,21.13759422302246
2009-10-19,21.31039047241211
2009-10-20,21.31039047241211
2009-10-21,21.361764907836914
2009-10-22,21.00216293334961
2009-10-23,20.801340103149414
2009-10-26,20.18018341064453
2009-10-27,20.423046112060547
2009-10-28,19.75520133972168
2009-10-29,20.68924331665039
2009-10-30,19.549701690673828
2009-11-02,19.465639114379883
2009-11-03,19.554372787475586
2009-11-04,19.582548141479492
2009-11-05,19.967525482177734
2009-11-06,19.695219039916992
2009-11-09,20.36660385131836
2009-11-10,20.432327270507812
2009-11-11,20.451107025146484
2009-11-12,19.859548568725586
2009-11-13,19.92527198791504
2009-11-16,20.305557250976562
2009-11-17,19.981611251831055
2009-11-18,19.591928482055664
2009-11-19,19.08488655090332
2009-11-20,19.033233642578125
2009-11-23,19.2445068359375
2009-11-24,19.31962776184082
2009-11-25,19.57315444946289
2009-11-27,19.108356475830078
2009-11-30,19.31962776184082
2009-12-01,19.544979095458984
2009-12-02,19.629491806030273
2009-12-03,19.42760467529297
2009-12-04,19.46047592163086
2009-12-07,19.42291259765625
2009-12-08,19.127134323120117
2009-12-09,19.113048553466797
2009-12-10,19.46516990661621
2009-12-11,19.667049407958984
2009-12-14,20.380680084228516
2009-12-15,20.28677749633789
2009-12-16,20.42293357849121
2009-12-17,20.277393341064453
2009-12-18,20.34312629699707
2009-12-21,20.587263107299805
2009-12-22,20.676464080810547
2009-12-23,20.807920455932617
2009-12-24,21.127172470092773
2009-12-28,21.225770950317383
2009-12-29,21.080219268798828
2009-12-30,20.920595169067383
2009-12-31,20.620115280151367
2010-01-04,21.028579711914062
2010-01-05,21.174121856689453
2010-01-06,21.258634567260742
2010-01-07,20.972244262695312
2010-01-08,20.79383087158203
2010-01-11,20.77505111694336
2010-01-12,20.502742767333984
2010-01-13,20.65298080444336
2010-01-14,20.845476150512695
2010-01-15,20.49805450439453
2010-01-19,20.79852294921875
2010-01-20,20.516830444335938
2010-01-21,20.314945220947266
2010-01-22,19.79381561279297
2010-01-25,20.136552810668945
2010-01-26,20.047340393066406
2010-01-27,20.127153396606445
2010-01-28,20.836088180541992
2010-01-29,20.667068481445312
2010-02-01,21.037967681884766
2010-02-02,21.690568923950195
2010-02-03,21.55442237854004
2010-02-04,20.300865173339844
2010-02-05,20.136552810668945
2010-02-08,19.892406463623047
2010-02-09,20.197574615478516
2010-02-10,20.013525009155273
2010-02-11,20.20229721069336
2010-02-12,20.29195785522461
2010-02-16,20.87712287902832
2010-02-17,20.87240219116211
2010-02-18,20.97622299194336
2010-02-19,21.292402267456055
2010-02-22,20.98566436767578
2010-02-23,20.608129501342773
2010-02-24,20.787458419799805
2010-02-25,20.759145736694336
2010-02-26,20.650609970092773
2010-03-01,21.198015213012695
2010-03-02,21.589704513549805
2010-03-03,21.80206298828125
2010-03-04,21.71239471435547
