Date,CPT
2001-10-22,11.68181324005127
2001-10-23,11.575525283813477
2001-10-24,11.5256986618042
2001-10-25,11.552270889282227
2001-10-26,11.44266414642334
2001-10-29,11.399480819702148
2001-10-30,11.469237327575684
2001-10-31,11.558915138244629
2001-11-01,11.658554077148438
2001-11-02,11.592130661010742
2001-11-05,11.64195728302002
2001-11-06,11.867816925048828
2001-11-07,11.731635093688965
2001-11-08,11.758206367492676
2001-11-09,11.708382606506348
2001-11-12,11.72498893737793
2001-11-13,11.824637413024902
2001-11-14,11.957501411437988
2001-11-15,12.067108154296875
2001-11-16,12.047173500061035
2001-11-19,12.087042808532715
2001-11-20,12.037212371826172
2001-11-21,12.146825790405273
2001-11-23,12.203287124633789
2001-11-26,12.176714897155762
2001-11-27,12.126897811889648
2001-11-28,12.130219459533691
2001-11-29,12.190006256103516
2001-11-30,12.033890724182129
2001-12-03,11.964139938354492
2001-12-04,12.203287124633789
2001-12-05,12.269719123840332
2001-12-06,12.389296531677246
2001-12-07,12.41586971282959
2001-12-10,12.150148391723633
2001-12-11,12.322868347167969
2001-12-12,12.389296531677246
2001-12-13,12.459046363830566
2001-12-14,12.492809295654297
2001-12-17,12.492809295654297
2001-12-18,12.546839714050293
2001-12-19,12.425281524658203
2001-12-20,12.269972801208496
2001-12-21,12.323989868164062
2001-12-24,12.357755661010742
2001-12-26,12.310484886169434
2001-12-27,12.202437400817871
2001-12-28,12.242956161499023
2001-12-31,12.391514778137207
2002-01-02,12.307107925415039
2002-01-03,12.469182014465332
2002-01-04,12.391514778137207
2002-01-07,12.327367782592773
2002-01-08,12.408401489257812
2002-01-09,12.290230751037598
2002-01-10,12.239583969116211
2002-01-11,12.249712944030762
2002-01-14,12.391514778137207
2002-01-15,12.323989868164062
2002-01-16,12.138286590576172
2002-01-17,12.087635040283203
2002-01-18,11.898557662963867
2002-01-22,11.87829875946045
2002-01-23,11.885055541992188
2002-01-24,11.851285934448242
2002-01-25,11.712849617004395
2002-01-28,11.679096221923828
2002-01-29,11.722989082336426
2002-01-30,11.800644874572754
2002-01-31,11.770257949829102
2002-02-01,11.844535827636719
2002-02-04,11.979598999023438
2002-02-05,12.104521751403809
2002-02-06,11.996476173400879
2002-02-07,11.969470024108887
2002-02-08,12.104521751403809
2002-02-11,12.182180404663086
2002-02-12,12.101149559020996
2002-02-13,12.155170440673828
2002-02-14,12.104521751403809
2002-02-15,12.249712944030762
2002-02-19,12.067381858825684
2002-02-20,12.172049522399902
2002-02-21,12.080888748168945
2002-02-22,12.239583969116211
2002-02-25,12.219319343566895
2002-02-26,12.212563514709473
2002-02-27,12.188928604125977
2002-02-28,12.155170440673828
2002-03-01,12.425281524658203
2002-03-04,12.661630630493164
2002-03-05,12.864219665527344
2002-03-06,12.864219665527344
2002-03-07,12.884477615356445
2002-03-08,12.91486930847168
2002-03-11,12.830451965332031
2002-03-12,12.8270845413208
2002-03-13,12.7325439453125
2002-03-14,13.117457389831543
2002-03-15,13.029670715332031
2002-03-18,12.995902061462402
2002-03-19,13.134336471557617
2002-03-20,13.049925804138184
2002-03-21,13.168106079101562
2002-03-22,13.184981346130371
2002-03-25,13.168106079101562
2002-03-26,13.454704284667969
2002-03-27,13.451264381408691
2002-03-28,13.427244186401367
2002-04-01,13.396353721618652
2002-04-02,13.313971519470215
2002-04-03,13.313971519470215
2002-04-04,13.42037296295166
2002-04-05,13.598860740661621
2002-04-08,13.760173797607422
2002-04-09,13.972972869873047
2002-04-10,14.082813262939453
2002-04-11,13.931793212890625
2002-04-12,14.257863998413086
2002-04-15,14.06564712524414
2002-04-16,13.86314868927002
2002-04-17,13.681233406066895
2002-04-18,13.715558052062988
2002-04-19,13.557660102844238
2002-04-22,13.379188537597656
2002-04-23,13.090876579284668
2002-04-24,13.252196311950684
2002-04-25,13.471857070922852
2002-04-26,13.32426643371582
2002-04-29,13.482159614562988
2002-04-30,13.660635948181152
2002-05-01,13.489022254943848
2002-05-02,13.489022254943848
2002-05-03,13.300244331359863
2002-05-06,13.077144622802734
2002-05-07,12.987900733947754
2002-05-08,12.991334915161133
2002-05-09,12.785400390625
2002-05-10,12.634373664855957
2002-05-13,12.699586868286133
2002-05-14,12.775105476379395
2002-05-15,12.836881637573242
2002-05-16,12.699586868286133
2002-05-17,12.781964302062988
2002-05-20,12.79569149017334
2002-05-21,12.654973983764648
2002-05-22,12.751077651977539
2002-05-23,12.939850807189941
2002-05-24,12.751077651977539
2002-05-28,13.005062103271484
2002-05-29,13.13205623626709
2002-05-30,13.248758316040039
2002-05-31,13.18011474609375
2002-06-03,13.18011474609375
2002-06-04,13.235028266906738
2002-06-05,13.276226997375488
2002-06-06,13.128629684448242
2002-06-07,13.283074378967285
2002-06-10,13.221304893493652
2002-06-11,13.214434623718262
2002-06-12,13.211003303527832
2002-06-13,13.162948608398438
2002-06-14,13.183540344238281
2002-06-17,13.077144622802734
2002-06-18,13.059988021850586
2002-06-19,13.077144622802734
2002-06-20,13.059988021850586
2002-06-21,13.077144622802734
2002-06-24,13.162948608398438
2002-06-25,13.159523963928223
2002-06-26,13.032126426696777
2002-06-27,12.98326587677002
2002-06-28,12.923934936523438
2002-07-01,13.000725746154785
2002-07-02,12.958836555480957
2002-07-03,12.742449760437012
2002-07-05,12.937902450561523
2002-07-08,12.505119323730469
2002-07-09,12.564454078674316
2002-07-10,12.306185722351074
2002-07-11,12.075836181640625
2002-07-12,12.156109809875488
2002-07-15,12.302692413330078
2002-07-16,12.215439796447754
2002-07-17,12.047916412353516
2002-07-18,11.615138053894043
2002-07-19,11.384790420532227
2002-07-22,11.084640502929688
2002-07-23,10.749588966369629
2002-07-24,10.826371192932129
2002-07-25,11.206793785095215
2002-07-26,11.639571189880371
2002-07-29,12.348063468933105
2002-07-30,12.634258270263672
2002-07-31,12.913464546203613
2002-08-01,12.302692413330078
2002-08-02,12.110738754272461
2002-08-05,11.824551582336426
2002-08-06,11.848980903625488
2002-08-07,12.110738754272461
2002-08-08,11.918781280517578
2002-08-09,11.709372520446777
2002-08-12,11.936227798461914
2002-08-13,11.779175758361816
2002-08-14,11.852465629577637
2002-08-15,11.953680992126465
2002-08-16,12.215439796447754
2002-08-19,12.047916412353516
2002-08-20,12.086305618286133
2002-08-21,12.075836181640625
2002-08-22,12.068860054016113
2002-08-23,12.06187915802002
2002-08-26,12.215439796447754
2002-08-27,12.285245895385742
2002-08-28,12.292219161987305
2002-08-29,12.292219161987305
2002-08-30,12.512103080749512
2002-09-03,12.463238716125488
2002-09-04,12.547004699707031
2002-09-05,12.428337097167969
2002-09-06,12.442292213439941
2002-09-09,12.407397270202637
2002-09-10,12.372495651245117
2002-09-11,12.369006156921387
2002-09-12,12.236383438110352
2002-09-13,12.191008567810059
2002-09-16,11.964151382446289
2002-09-17,12.058388710021973
2002-09-18,12.04093074798584
2002-09-19,11.988585472106934
2002-09-20,12.016501426696777
2002-09-23,11.988585472106934
2002-09-24,11.92924976348877
2002-09-25,11.848980903625488
2002-09-26,11.932558059692383
2002-09-27,11.61957836151123
2002-09-30,11.79029369354248
2002-10-01,11.680035591125488
2002-10-02,11.559111595153809
2002-10-03,11.58401107788086
2002-10-04,11.370614051818848
2002-10-07,11.153653144836426
2002-10-08,10.954482078552246
2002-10-09,10.577475547790527
2002-10-10,10.780203819274902
2002-10-11,10.865562438964844
2002-10-14,10.829996109008789
2002-10-15,11.107412338256836
2002-10-16,10.96870231628418
2002-10-17,11.043396949768066
2002-10-18,10.982935905456543
2002-10-21,10.904690742492676
2002-10-22,10.901129722595215
2002-10-23,10.787317276000977
2002-10-24,11.029169082641602
2002-10-25,11.132315635681152
2002-10-28,11.075407028198242
2002-10-29,10.936695098876953
2002-10-30,10.99360179901123
2002-10-31,11.146538734436035
2002-11-01,11.239009857177734
2002-11-04,11.512874603271484
2002-11-05,11.630244255065918
2002-11-06,11.683597564697266
2002-11-07,11.623129844665527
2002-11-08,11.534214973449707
2002-11-11,11.452412605285645
2002-11-12,11.683597564697266
2002-11-13,11.61957836151123
2002-11-14,11.772507667541504
2002-11-15,11.889874458312988
2002-11-18,11.861427307128906
2002-11-19,11.808073997497559
2002-11-20,11.829412460327148
2002-11-21,11.875652313232422
2002-11-22,12.085494995117188
2002-11-25,12.05704116821289
2002-11-26,12.039262771606445
2002-11-27,12.085494995117188
2002-11-29,12.08905029296875
2002-12-02,12.085494995117188
2002-12-03,12.21709156036377
2002-12-04,12.092609405517578
2002-12-05,12.08194351196289
2002-12-06,11.985907554626465
2002-12-09,12.05704116821289
2002-12-10,12.003692626953125
2002-12-11,12.05704116821289
2002-12-12,12.099720001220703
2002-12-13,12.202869415283203
2002-12-16,12.230047225952148
2002-12-17,12.06697940826416
2002-12-18,11.976377487182617
2002-12-19,11.95826244354248
2002-12-20,11.686481475830078
2002-12-23,11.784326553344727
2002-12-24,11.787946701049805
2002-12-26,11.885786056518555
2002-12-27,11.740843772888184
2002-12-30,11.831437110900879
2002-12-31,11.95826244354248
2003-01-02,11.947394371032715
2003-01-03,12.124957084655762
2003-01-06,12.317011833190918
2003-01-07,12.175680160522461
2003-01-08,12.143074989318848
2003-01-09,12.08509635925293
2003-01-10,11.965511322021484
2003-01-13,11.922025680541992
2003-01-14,11.889413833618164
2003-01-15,11.922025680541992
2003-01-16,11.795197486877441
2003-01-17,11.396587371826172
2003-01-21,11.487183570861816
2003-01-22,11.411081314086914
2003-01-23,11.374846458435059
2003-01-24,11.324111938476562
2003-01-27,11.124810218811035
2003-01-28,11.28062915802002
2003-01-29,11.411081314086914
2003-01-30,11.255264282226562
2003-01-31,11.414704322814941
2003-02-03,11.309617042541504
2003-02-04,11.414704322814941
2003-02-05,11.40746021270752
2003-02-06,11.414704322814941
2003-02-07,11.363971710205078
2003-02-10,11.389342308044434
2003-02-11,11.2335205078125
2003-02-12,11.171914100646973
2003-02-13,11.215400695800781
2003-02-14,11.124810218811035
2003-02-18,11.240768432617188
2003-02-19,11.353103637695312
2003-02-20,11.400203704833984
2003-02-21,11.414704322814941
2003-02-24,11.342232704162598
2003-02-25,11.436446189880371
2003-02-26,11.403833389282227
2003-02-27,11.559652328491211
2003-02-28,11.559652328491211
2003-03-03,11.57414722442627
2003-03-04,11.505295753479004
2003-03-05,11.57776927947998
2003-03-06,11.490805625915527
2003-03-07,11.418331146240234
2003-03-10,11.331357955932617
2003-03-11,11.291498184204102
2003-03-12,11.28787612915039
2003-03-13,11.349477767944336
2003-03-14,11.421955108642578
2003-03-17,11.686481475830078
2003-03-18,11.635751724243164
2003-03-19,11.813313484191895
2003-03-20,11.922025680541992
2003-03-21,12.18293285369873
2003-03-24,11.95826244354248
2003-03-25,12.08509635925293
2003-03-26,12.121332168579102
2003-03-27,12.004979133605957
2003-03-28,11.968034744262695
2003-03-31,11.968034744262695
2003-04-01,12.163808822631836
2003-04-02,12.337424278259277
2003-04-03,12.304177284240723
2003-04-04,12.211823463439941
2003-04-07,12.39652156829834
2003-04-08,12.385440826416016
2003-04-09,12.433460235595703
2003-04-10,12.326335906982422
2003-04-11,12.219217300415039
2003-04-14,12.414989471435547
2003-04-15,12.48517894744873
2003-04-16,12.55904483795166
2003-04-17,12.692028045654297
2003-04-21,12.743745803833008
2003-04-22,12.928431510925293
2003-04-23,13.020780563354492
2003-04-24,12.928431510925293
2003-04-25,12.983839988708496
2003-04-28,12.994922637939453
2003-04-29,13.01339340209961
2003-04-30,12.909966468811035
2003-05-01,12.928431510925293
2003-05-02,12.873022079467773
2003-05-05,12.961684226989746
2003-05-06,12.928431510925293
2003-05-07,12.917356491088867
2003-05-08,12.898883819580078
2003-05-09,13.11312484741211
2003-05-12,13.146366119384766
2003-05-13,13.19069766998291
2003-05-14,13.094660758972168
2003-05-15,13.164837837219238
2003-05-16,13.16853141784668
2003-05-19,12.994922637939453
2003-05-20,13.020780563354492
2003-05-21,13.035555839538574
2003-05-22,13.16853141784668
2003-05-23,13.260886192321777
2003-05-27,13.175924301147461
2003-05-28,12.935821533203125
2003-05-29,12.536890029907227
2003-05-30,12.832396507263184
2003-06-02,12.88780403137207
2003-06-03,12.987536430358887
2003-06-04,13.083577156066895
2003-06-05,13.11312484741211
2003-06-06,13.345839500427246
2003-06-09,13.17222785949707
2003-06-10,13.29781436920166
2003-06-11,13.349536895751953
2003-06-12,13.23132610321045
2003-06-13,13.00600814819336
2003-06-16,13.146366119384766
2003-06-17,13.035555839538574
2003-06-18,12.84716796875
2003-06-19,12.776995658874512
2003-06-20,12.773292541503906
2003-06-23,12.765901565551758
2003-06-24,12.850865364074707
2003-06-25,12.898883819580078
2003-06-26,12.979769706726074
2003-06-27,13.021154403686523
2003-06-30,13.149075508117676
2003-07-01,13.122734069824219
2003-07-02,13.340948104858398
2003-07-03,13.506491661071777
2003-07-07,13.608061790466309
2003-07-08,13.608061790466309
2003-07-09,13.544110298156738
2003-07-10,13.28074836730957
2003-07-11,13.38985824584961
2003-07-14,13.536589622497559
2003-07-15,13.487679481506348
2003-07-16,13.506491661071777
2003-07-17,13.310843467712402
2003-07-18,13.393619537353516
2003-07-21,13.363524436950684
2003-07-22,13.431241989135742
2003-07-23,13.352235794067383
2003-07-24,13.46886920928955
2003-07-25,13.6043062210083
2003-07-28,13.61935043334961
2003-07-29,13.732216835021973
2003-07-30,13.991815567016602
2003-07-31,14.03696346282959
2003-08-01,14.093399047851562
2003-08-04,14.093399047851562
2003-08-05,14.240127563476562
2003-08-06,14.296558380126953
2003-08-07,14.247652053833008
2003-08-08,14.161125183105469
2003-08-11,14.127257347106934
2003-08-12,14.131019592285156
2003-08-13,14.123504638671875
2003-08-14,14.243881225585938
2003-08-15,14.146076202392578
2003-08-18,14.228837013244629
2003-08-19,14.281508445739746
2003-08-20,14.289040565490723
2003-08-21,14.273983001708984
2003-08-22,14.164878845214844
2003-08-25,14.052010536193848
2003-08-26,14.127257347106934
2003-08-27,14.289040565490723
2003-08-28,14.296558380126953
2003-08-29,14.334186553955078
2003-09-02,14.514768600463867
2003-09-03,14.608827590942383
2003-09-04,14.59754467010498
2003-09-05,14.55239200592041
2003-09-08,14.669023513793945
2003-09-09,14.59754467010498
2003-09-10,14.40566349029541
2003-09-11,14.465859413146973
2003-09-12,14.499722480773926
2003-09-15,14.43952751159668
2003-09-16,14.571203231811523
2003-09-17,14.420710563659668
2003-09-18,14.533580780029297
