Date,BX
2011-02-17,8.155981063842773
2011-02-18,8.16523265838623
2011-02-22,7.924671173095703
2011-02-23,7.850653171539307
2011-02-24,8.003314971923828
2011-02-25,8.216123580932617
2011-02-28,8.234628677368164
2011-03-01,8.100469589233398
2011-03-02,8.123598098754883
2011-03-03,8.479811668395996
2011-03-04,8.410423278808594
2011-03-07,8.137475967407227
2011-03-08,8.16523265838623
2011-03-09,8.29476547241211
2011-03-10,8.123598098754883
2011-03-11,8.15186882019043
2011-03-14,8.001084327697754
2011-03-15,7.8126044273376465
2011-03-16,7.5911335945129395
2011-03-17,7.704221725463867
2011-03-18,7.836162567138672
2011-03-21,8.222549438476562
2011-03-22,8.264962196350098
2011-03-23,8.575955390930176
2011-03-24,8.745593070983887
2011-03-25,8.830408096313477
2011-03-28,8.919936180114746
2011-03-29,8.670197486877441
2011-03-30,8.528838157653809
2011-03-31,8.4251708984375
2011-04-01,8.56653118133545
2011-04-04,8.849255561828613
2011-04-05,8.924649238586426
2011-04-06,8.952920913696289
2011-04-07,8.816269874572754
2011-04-08,8.712606430053711
2011-04-11,8.481714248657227
2011-04-12,8.528838157653809
2011-04-13,8.61365032196045
2011-04-14,8.651347160339355
2011-04-15,8.75501537322998
2011-04-18,8.509986877441406
2011-04-19,8.575955390930176
2011-04-20,8.952920913696289
2011-04-21,9.098998069763184
2011-04-25,8.981195449829102
2011-04-26,9.169677734375
2011-04-27,9.18381118774414
2011-04-28,9.023600578308105
2011-04-29,8.924649238586426
2011-05-02,8.788000106811523
2011-05-03,8.788000106811523
2011-05-04,8.599518775939941
2011-05-05,8.363914489746094
2011-05-06,8.392183303833008
2011-05-09,8.514698028564453
2011-05-10,8.632500648498535
2011-05-11,8.382761001586914
2011-05-12,8.368465423583984
2011-05-13,8.292213439941406
2011-05-16,8.015806198120117
2011-05-17,8.039636611938477
2011-05-18,8.16830825805664
2011-05-19,8.211195945739746
2011-05-20,8.077757835388184
2011-05-23,7.887134552001953
2011-05-24,7.910961627960205
2011-05-25,8.039636611938477
2011-05-26,8.06346321105957
2011-05-27,8.125417709350586
2011-05-31,8.215962409973145
2011-06-01,8.053933143615723
2011-06-02,7.977680206298828
2011-06-03,7.849009990692139
2011-06-06,7.701274394989014
2011-06-07,7.7108073234558105
2011-06-08,7.7108073234558105
2011-06-09,7.963385105133057
2011-06-10,7.910961627960205
2011-06-13,7.910961627960205
2011-06-14,8.11111831665039
2011-06-15,7.906196117401123
2011-06-16,7.987212181091309
2011-06-17,7.925260543823242
2011-06-20,7.839478492736816
2011-06-21,7.891900062561035
2011-06-22,7.820416450500488
2011-06-23,7.748930931091309
2011-06-24,7.634554862976074
2011-06-27,7.744166374206543
2011-06-28,7.810883045196533
2011-06-29,7.806121349334717
2011-06-30,7.891900062561035
2011-07-01,8.27791690826416
2011-07-05,8.068227767944336
2011-07-06,8.077757835388184
2011-07-07,8.196904182434082
2011-07-08,8.106356620788574
2011-07-11,7.877604961395264
2011-07-12,7.739396095275879
2011-07-13,7.734633922576904
2011-07-14,7.663151264190674
2011-07-15,7.577365398406982
2011-07-18,7.334320068359375
2011-07-19,7.524946212768555
2011-07-20,7.748930931091309
2011-07-21,8.10158920288086
2011-07-22,8.401824951171875
2011-07-25,8.268381118774414
2011-07-26,8.439947128295898
2011-07-27,8.282681465148926
2011-07-28,8.15877628326416
2011-07-29,7.9157280921936035
2011-08-01,7.9157280921936035
2011-08-02,7.625027179718018
2011-08-03,7.329555511474609
2011-08-04,6.538456439971924
2011-08-05,6.481271266937256
2011-08-08,5.737831115722656
2011-08-09,6.195332050323486
2011-08-10,5.871269226074219
2011-08-11,6.169154644012451
2011-08-12,6.270053863525391
2011-08-15,6.60637903213501
2011-08-16,6.596769332885742
2011-08-17,6.6015729904174805
2011-08-18,5.856855869293213
2011-08-19,5.592598915100098
2011-08-22,5.539747714996338
2011-08-23,5.717517852783203
2011-08-24,5.996188640594482
2011-08-25,5.664669990539551
2011-08-26,5.919315814971924
2011-08-29,6.279662609100342
2011-08-30,6.4286065101623535
2011-08-31,6.587159156799316
2011-09-01,6.471848487854004
2011-09-02,6.255640029907227
2011-09-06,6.005798816680908
2011-09-07,6.294075965881348
2011-09-08,6.06345272064209
2011-09-09,5.866466522216797
2011-09-12,5.9145097732543945
2011-09-13,6.125913619995117
2011-09-14,6.346928596496582
2011-09-15,6.649620056152344
2011-09-16,6.702471733093262
2011-09-19,6.399779319763184
2011-09-20,6.318101406097412
2011-09-21,6.092284202575684
2011-09-22,5.919315814971924
2011-09-23,5.799197196960449
2011-09-26,6.106698036193848
2011-09-27,6.1307196617126465
2011-09-28,5.880876064300537
2011-09-29,5.967362403869629
2011-09-30,5.755956649780273
2011-10-03,5.434046745300293
2011-10-04,5.722324371337891
2011-10-05,5.972168445587158
2011-10-06,6.4045844078063965
2011-10-07,6.125913619995117
2011-10-10,6.543918609619141
2011-10-11,6.553527355194092
2011-10-12,6.885047912597656
2011-10-13,6.510285377502441
2011-10-14,6.558329105377197
2011-10-17,6.255640029907227
2011-10-18,6.635204315185547
2011-10-19,6.3613409996032715
2011-10-20,6.4622392654418945
2011-10-21,6.740911483764648
2011-10-24,6.851415634155273
2011-10-25,6.726494789123535
2011-10-26,6.788952827453613
2011-10-27,7.255005359649658
2011-10-28,7.235786437988281
2011-10-31,7.067625045776367
2011-11-01,6.630401611328125
2011-11-02,6.779345989227295
2011-11-03,6.82258939743042
2011-11-04,6.8081769943237305
2011-11-07,6.88024377822876
2011-11-08,7.033993244171143
2011-11-09,6.433412075042725
2011-11-10,6.578634262084961
2011-11-11,6.96589994430542
2011-11-14,6.985260009765625
2011-11-15,6.801311492919922
2011-11-16,6.767423629760742
2011-11-17,6.443093299865723
2011-11-18,6.452773094177246
2011-11-21,6.293028831481934
2011-11-22,6.2591447830200195
2011-11-23,6.10423469543457
2011-11-25,6.02194356918335
2011-11-28,6.283347129821777
2011-11-29,6.157485008239746
2011-11-30,6.6464056968688965
2011-12-01,6.883603096008301
2011-12-02,7.149848461151123
2011-12-05,7.1692094802856445
2011-12-06,7.174052715301514
2011-12-07,7.188576698303223
2011-12-08,6.71901798248291
2011-12-09,6.893285274505615
2011-12-12,6.781947612762451
2011-12-13,6.622202396392822
2011-12-14,6.767423629760742
2011-12-15,6.970739364624023
2011-12-16,6.781947612762451
2011-12-19,6.593156337738037
2011-12-20,6.777108192443848
2011-12-21,6.8787641525268555
2011-12-22,6.999784469604492
2011-12-23,7.033670902252197
2011-12-27,6.93685245513916
2011-12-28,6.723857402801514
2011-12-29,6.791631698608398
2011-12-30,6.781947612762451
2012-01-03,7.086918354034424
2012-01-04,6.999784469604492
2012-01-05,7.062716007232666
2012-01-06,7.2127790451049805
2012-01-09,7.290232181549072
2012-01-10,7.474182605743408
2012-01-11,7.546793460845947
2012-01-12,7.411250591278076
2012-01-13,7.411250591278076
2012-01-17,7.440295696258545
2012-01-18,7.479021072387695
2012-01-19,7.595200061798096
2012-01-20,7.706541061401367
2012-01-23,7.662973403930664
2012-01-24,7.78883171081543
2012-01-25,7.629087924957275
2012-01-26,7.551634311676025
2012-01-27,7.537112236022949
2012-01-30,7.677496433258057
2012-01-31,7.653289318084717
2012-02-01,8.05507755279541
2012-02-02,8.074440002441406
2012-02-03,8.137368202209473
2012-02-06,8.132529258728027
2012-02-07,8.079278945922852
2012-02-08,7.924375057220459
2012-02-09,8.030871391296387
2012-02-10,7.764627933502197
2012-02-13,7.793675422668457
2012-02-14,7.532270908355713
2012-02-15,7.527431488037109
2012-02-16,7.725903034210205
2012-02-17,7.730743885040283
2012-02-21,7.561315536499023
2012-02-22,7.5709991455078125
2012-02-23,7.556474685668945
2012-02-24,7.73558235168457
2012-02-27,7.648448467254639
2012-02-28,7.604884624481201
2012-02-29,7.561315536499023
2012-03-01,7.614563465118408
2012-03-02,7.401570796966553
2012-03-05,7.324116230010986
2012-03-06,7.0288286209106445
2012-03-07,7.2127790451049805
2012-03-08,7.309594631195068
2012-03-09,7.31927490234375
2012-03-12,7.34832239151001
2012-03-13,7.539888858795166
2012-03-14,7.510415077209473
2012-03-15,7.534977436065674
2012-03-16,7.515326976776123
2012-03-19,7.5447998046875
2012-03-20,7.554623126983643
2012-03-21,7.628302574157715
2012-03-22,7.633216857910156
2012-03-23,7.539888858795166
2012-03-26,7.6921586990356445
2012-03-27,7.662686824798584
2012-03-28,7.736368179321289
2012-03-29,7.682334899902344
2012-03-30,7.829696178436279
2012-04-02,7.790397644042969
2012-04-03,7.687248706817627
2012-04-04,7.534977436065674
2012-04-05,7.613568305969238
2012-04-09,7.3974409103393555
2012-04-10,7.156750202178955
2012-04-11,7.186223983764648
2012-04-12,7.264819145202637
2012-04-13,7.13710880279541
2012-04-16,7.16657829284668
2012-04-17,7.132193565368652
2012-04-18,7.289377212524414
2012-04-19,6.945540904998779
2012-04-20,6.852210521697998
2012-04-23,6.596785545349121
2012-04-24,6.567318916320801
2012-04-25,6.4838104248046875
2012-04-26,6.459253311157227
2012-04-27,6.552578926086426
2012-04-30,6.660644054412842
2012-05-01,6.690113544464111
2012-05-02,6.508369445800781
2012-05-03,6.365926265716553
2012-05-04,6.351190567016602
2012-05-07,6.3560991287231445
2012-05-08,6.336450576782227
2012-05-09,6.194004058837891
2012-05-10,6.238216400146484
2012-05-11,6.2530646324157715
2012-05-14,6.0352253913879395
2012-05-15,6.0352253913879395
2012-05-16,6.05007791519165
2012-05-17,5.713411331176758
2012-05-18,5.713411331176758
2012-05-21,5.792626857757568
2012-05-22,5.93620491027832
2012-05-23,5.965909957885742
2012-05-24,5.946106433868408
2012-05-25,6.06988000869751
2012-05-29,6.22335958480835
2012-05-30,6.1094889640808105
2012-05-31,5.960958003997803
2012-06-01,5.881743907928467
2012-06-04,5.847087383270264
2012-06-05,5.980764389038086
2012-06-06,6.188704967498779
2012-06-07,6.079782962799072
2012-06-08,6.05007791519165
2012-06-11,5.941157341003418
2012-06-12,6.134243011474609
2012-06-13,6.099586486816406
2012-06-14,6.0847320556640625
2012-06-15,6.20850944519043
2012-06-18,6.089685440063477
2012-06-19,6.158998489379883
2012-06-20,6.089685440063477
2012-06-21,5.990664482116699
2012-06-22,5.941157341003418
2012-06-25,5.951053619384766
2012-06-26,6.1292924880981445
2012-06-27,6.188704967498779
2012-06-28,6.22335958480835
2012-06-29,6.470911502838135
2012-07-02,6.5996317863464355
2012-07-03,6.629338264465332
2012-07-05,6.545173168182373
2012-07-06,6.4857611656188965
2012-07-09,6.426348686218262
2012-07-10,6.352085113525391
2012-07-11,6.312479496002197
2012-07-12,6.248114585876465
2012-07-13,6.366938591003418
2012-07-16,6.347134113311768
2012-07-17,6.352085113525391
2012-07-18,6.3867387771606445
2012-07-19,6.431301593780518
2012-07-20,6.510517120361328
2012-07-23,6.7382612228393555
2012-07-24,6.88679313659668
2012-07-25,6.837277889251709
2012-07-26,6.906593322753906
2012-07-27,6.901642322540283
2012-07-30,6.9115424156188965
2012-07-31,6.857085704803467
2012-08-01,6.8075737953186035
2012-08-02,6.78281831741333
2012-08-03,6.881839752197266
2012-08-06,6.81252384185791
2012-08-07,6.78281831741333
2012-08-08,6.797671794891357
2012-08-09,6.896689414978027
2012-08-10,6.802624702453613
2012-08-13,6.682928085327148
2012-08-14,6.767708778381348
2012-08-15,6.782675266265869
2012-08-16,6.8425211906433105
2012-08-17,6.807611465454102
2012-08-20,6.812597274780273
2012-08-21,6.812597274780273
2012-08-22,6.782675266265869
2012-08-23,6.747762203216553
2012-08-24,6.747762203216553
2012-08-27,6.8425211906433105
2012-08-28,6.917328357696533
2012-08-29,6.922316551208496
2012-08-30,6.852495193481445
2012-08-31,6.727814197540283
2012-09-04,6.598146915435791
2012-09-05,6.573209762573242
2012-09-06,6.832546234130859
2012-09-07,7.076921463012695
2012-09-10,6.90735387802124
2012-09-11,6.977176666259766
2012-09-12,7.081907749176025
2012-09-13,7.221554279327393
2012-09-14,7.590607166290283
2012-09-17,7.455950736999512
2012-09-18,7.595594882965088
2012-09-19,7.530764102935791
2012-09-20,7.490864276885986
2012-09-21,7.625519275665283
2012-09-24,7.421042442321777
2012-09-25,7.3462347984313965
2012-09-26,7.221554279327393
2012-09-27,7.2115797996521
2012-09-28,7.121806621551514
2012-10-01,7.136768817901611
2012-10-02,6.997129917144775
2012-10-03,7.007101058959961
2012-10-04,7.042013168334961
2012-10-05,7.027050495147705
2012-10-08,7.206592082977295
2012-10-09,7.081907749176025
2012-10-10,7.12679386138916
2012-10-11,7.226539134979248
2012-10-12,7.450965881347656
2012-10-15,7.545724391937256
2012-10-16,7.66042947769165
2012-10-17,7.500837326049805
2012-10-18,7.834983825683594
2012-10-19,7.815037727355957
2012-10-22,7.884857654571533
2012-10-23,7.610559940338135
2012-10-24,7.465928077697754
2012-10-25,7.650457382202148
2012-10-26,7.65544319152832
2012-10-31,7.66042947769165
2012-11-01,7.7751383781433105
2012-11-02,7.650457382202148
2012-11-05,7.575648784637451
2012-11-06,7.560684680938721
2012-11-07,7.386133670806885
2012-11-08,7.286386489868164
2012-11-09,7.251475811004639
2012-11-12,7.23152494430542
2012-11-13,7.211437225341797
2012-11-14,7.020606517791748
2012-11-15,6.78959846496582
2012-11-16,6.844842910766602
2012-11-19,7.206418991088867
2012-11-20,7.38218355178833
2012-11-21,7.43240213394165
2012-11-23,7.507729530334473
2012-11-26,7.326943397521973
2012-11-27,7.3018317222595215
2012-11-28,7.342007637023926
2012-11-29,7.342007637023926
2012-11-30,7.377162456512451
2012-12-03,7.352053642272949
2012-12-04,7.377162456512451
2012-12-05,7.417336940765381
2012-12-06,7.497688293457031
2012-12-07,7.567992687225342
2012-12-10,7.477599143981934
2012-12-11,7.537863254547119
2012-12-12,7.542884826660156
2012-12-13,7.407290935516357
2012-12-14,7.377162456512451
2012-12-17,7.557947635650635
2012-12-18,7.6282572746276855
2012-12-19,7.673452854156494
2012-12-20,7.693542003631592
2012-12-21,7.693542003631592
2012-12-24,7.653365135192871
2012-12-26,7.6784749031066895
2012-12-27,7.698559761047363
2012-12-28,7.658387184143066
2012-12-31,7.829131603240967
2013-01-02,8.130444526672363
2013-01-03,8.115378379821777
2013-01-04,8.266036033630371
2013-01-07,8.416694641113281
2013-01-08,8.376518249511719
2013-01-09,8.386560440063477
2013-01-10,8.476956367492676
2013-01-11,8.466913223266602
2013-01-14,8.486998558044434
2013-01-15,8.471936225891113
2013-01-16,8.50206470489502
2013-01-17,8.612546920776367
2013-01-18,8.90381908416748
2013-01-22,9.029365539550781
2013-01-23,9.054475784301758
2013-01-24,9.149889945983887
2013-01-25,9.149889945983887
2013-01-28,9.059497833251953
2013-01-29,9.154911994934082
2013-01-30,8.758183479309082
2013-01-31,9.290509223937988
2013-02-01,9.591817855834961
2013-02-04,9.461248397827148
2013-02-05,9.51146411895752
2013-02-06,9.360810279846191
2013-02-07,9.24264144897461
2013-02-08,9.258057594299316
2013-02-11,9.304293632507324
2013-02-12,9.55604076385498
2013-02-13,9.376224517822266
2013-02-14,9.545764923095703
2013-02-15,9.92081356048584
2013-02-19,9.838611602783203
2013-02-20,9.622830390930176
2013-02-21,9.550905227661133
2013-02-22,9.77696418762207
2013-02-25,9.535490036010742
2013-02-26,9.46870231628418
2013-02-27,9.658793449401855
2013-02-28,9.71017074584961
2013-03-01,9.648516654968262
2013-03-04,9.607416152954102
2013-03-05,9.766683578491211
2013-03-06,9.725584030151367
2013-03-07,9.787237167358398
2013-03-08,10.085216522216797
2013-03-11,10.270173072814941
2013-03-12,10.275312423706055
2013-03-13,10.501365661621094
2013-03-14,10.598981857299805
2013-03-15,10.732563972473145
2013-03-18,10.475680351257324
2013-03-19,10.316413879394531
2013-03-20,10.429438591003418
2013-03-21,10.22393798828125
2013-03-22,10.126322746276855
2013-03-25,10.085216522216797
2013-03-26,10.275312423706055
2013-03-27,10.300999641418457
2013-03-28,10.162286758422852
2013-04-01,9.956778526306152
2013-04-02,9.992742538452148
2013-04-03,9.81292724609375
2013-04-04,9.97732925415039
2013-04-05,10.018431663513184
2013-04-08,10.414031028747559
2013-04-09,10.475680351257324
2013-04-10,10.742839813232422
2013-04-11,10.840452194213867
2013-04-12,10.902109146118164
2013-04-15,10.527057647705078
2013-04-16,10.747979164123535
2013-04-17,10.496232032775879
2013-04-18,10.265034675598145
2013-04-19,10.295862197875977
2013-04-22,10.357515335083008
2013-04-23,10.414031028747559
2013-04-24,10.573293685913086
2013-04-25,10.740132331848145
2013-04-26,10.562867164611816
2013-04-29,10.667143821716309
2013-04-30,10.714067459106445
2013-05-01,10.609789848327637
2013-05-02,10.833980560302734
2013-05-03,11.339703559875488
2013-05-06,11.725516319274902
2013-05-07,11.579532623291016
2013-05-08,11.704658508300781
2013-05-09,11.47004508972168
2013-05-10,11.443976402282715
2013-05-13,11.574316024780273
2013-05-14,11.746371269226074
2013-05-15,11.803723335266113
2013-05-16,11.960128784179688
2013-05-17,12.22602653503418
2013-05-20,12.210384368896484
2013-05-21,12.16346263885498
2013-05-22,11.668167114257812
2013-05-23,11.600383758544922
2013-05-24,11.808932304382324
2013-05-28,12.043547630310059
2013-05-29,11.62124252319336
2013-05-30,11.762016296386719
2013-05-31,11.412694931030273
2013-06-03,11.391843795776367
2013-06-04,10.974750518798828
2013-06-05,10.89654541015625
2013-06-06,10.948678970336914
2013-06-07,11.297994613647461
2013-06-10,11.454404830932617
2013-06-11,10.948678970336914
2013-06-12,10.813124656677246
2013-06-13,11.0216703414917
2013-06-14,10.860047340393066
2013-06-17,11.204150199890137
2013-06-18,11.256281852722168
2013-06-19,11.079020500183105
2013-06-20,10.615006446838379
2013-06-21,10.682783126831055
2013-06-24,10.317829132080078
2013-06-25,10.599367141723633
2013-06-26,10.682783126831055
2013-06-27,10.85483455657959
2013-06-28,10.979959487915039
2013-07-01,10.943467140197754
2013-07-02,10.807912826538086
2013-07-03,10.693207740783691
2013-07-05,10.818338394165039
2013-07-08,10.698424339294434
2013-07-09,10.912178993225098
2013-07-10,11.037311553955078
2013-07-11,11.360556602478027
2013-07-12,11.45961856842041
2013-07-15,11.569108009338379
2013-07-16,11.40226936340332
2013-07-17,11.449190139770508
2013-07-18,12.184317588806152
2013-07-19,12.403290748596191
2013-07-22,12.559698104858398
2013-07-23,12.507564544677734
2013-07-24,12.38243579864502
2013-07-25,12.39823055267334
2013-07-26,12.298201560974121
2013-07-29,12.129733085632324
2013-07-30,12.040231704711914
2013-07-31,11.871764183044434
2013-08-01,12.203436851501465
2013-08-02,12.129733085632324
2013-08-05,12.034968376159668
2013-08-06,12.192904472351074
2013-08-07,11.982319831848145
2013-08-08,12.098145484924316
2013-08-09,12.1192045211792
2013-08-12,12.077085494995117
2013-08-13,12.071819305419922
2013-08-14,11.845442771911621
2013-08-15,11.408478736877441
2013-08-16,11.445324897766113
2013-08-19,11.303184509277344
2013-08-20,11.461124420166016
2013-08-21,11.376893043518066
2013-08-22,11.413744926452637
2013-08-23,11.60853385925293
2013-08-26,11.450593948364258
2013-08-27,11.266331672668457
2013-08-28,11.397948265075684
2013-08-29,11.60853385925293
2013-08-30,11.49797534942627
2013-09-03,11.655911445617676
2013-09-04,11.67697525024414
2013-09-05,11.576945304870605
2013-09-06,11.729619026184082
2013-09-09,11.803328514099121
2013-09-10,11.992850303649902
2013-09-11,12.029706001281738
2013-09-12,11.982319831848145
2013-09-13,12.019172668457031
2013-09-16,12.47719955444336
2013-09-17,12.47719955444336
2013-09-18,12.898371696472168
2013-09-19,12.898371696472168
2013-09-20,12.766752243041992
2013-09-23,12.698314666748047
2013-09-24,12.998396873474121
2013-09-25,13.135278701782227
2013-09-26,13.161601066589355
2013-09-27,13.161601066589355
2013-09-30,13.103690147399902
2013-10-01,13.151073455810547
2013-10-02,13.345866203308105
2013-10-03,13.456425666809082
2013-10-04,13.872326850891113
2013-10-07,13.851271629333496
2013-10-08,13.403776168823242
2013-10-09,13.040515899658203
2013-10-10,13.645950317382812
2013-10-11,13.988152503967285
2013-10-14,14.082914352416992
2013-10-15,14.15661907196045
2013-10-16,14.22506332397461
2013-10-17,14.346145629882812
2013-10-18,14.646232604980469
2013-10-21,14.656760215759277
2013-10-22,15.020023345947266
2013-10-23,14.53567123413086
2013-10-24,14.312701225280762
2013-10-25,14.17997932434082
2013-10-28,14.052565574645996
2013-10-29,14.562217712402344
2013-10-30,13.946392059326172
2013-10-31,13.951696395874023
2013-11-01,14.328627586364746
2013-11-04,14.572839736938477
2013-11-05,14.503819465637207
2013-11-06,14.572839736938477
2013-11-07,13.86144733428955
2013-11-08,13.755265235900879
2013-11-11,14.132201194763184
2013-11-12,13.691561698913574
2013-11-13,14.318007469177246
2013-11-14,14.636547088623047
2013-11-15,14.631233215332031
2013-11-18,14.514436721801758
2013-11-19,14.052565574645996
2013-11-20,13.95700740814209
2013-11-21,14.195908546447754
2013-11-22,14.47197151184082
2013-11-25,14.88606071472168
2013-11-26,14.939144134521484
2013-11-27,15.093104362487793
2013-11-29,15.172738075256348
2013-12-02,15.448797225952148
2013-12-03,15.146193504333496
2013-12-04,14.955081939697266
2013-12-05,14.732100486755371
2013-12-06,14.992241859436035
2013-12-09,15.13557243347168
2013-12-10,15.507196426391602
2013-12-11,15.47533893585205
2013-12-12,15.379778861999512
2013-12-13,15.41694450378418
2013-12-16,15.523124694824219
2013-12-17,15.825727462768555
2013-12-18,16.096479415893555
2013-12-19,15.995614051818848
2013-12-20,16.05400848388672
2013-12-23,16.38315773010254
2013-12-24,16.46279525756836
2013-12-26,16.57427406311035
2013-12-27,16.643291473388672
2013-12-30,16.61143684387207
2013-12-31,16.722929000854492
2014-01-02,16.60613250732422
2014-01-03,17.014917373657227
2014-01-06,16.71230697631836
2014-01-07,16.85565185546875
2014-01-08,16.733545303344727
2014-01-09,16.956514358520508
2014-01-10,17.13701629638672
2014-01-13,17.036144256591797
2014-01-14,17.02552604675293
2014-01-15,17.174182891845703
2014-01-16,17.248506546020508
2014-01-17,17.35468101501465
2014-01-21,17.476781845092773
2014-01-22,17.62012481689453
2014-01-23,16.887502670288086
2014-01-24,16.526493072509766
2014-01-27,16.20265769958496
2014-01-28,16.51587677001953
2014-01-29,16.420316696166992
2014-01-30,17.1104736328125
2014-01-31,17.386533737182617
2014-02-03,16.54242706298828
2014-02-04,16.945894241333008
2014-02-05,16.85565185546875
2014-02-06,16.904312133789062
2014-02-07,16.94757843017578
2014-02-10,17.061138153076172
2014-02-11,17.115215301513672
2014-02-12,16.980018615722656
2014-02-13,17.09358024597168
2014-02-14,16.871871948242188
2014-02-18,17.023283004760742
2014-02-19,16.963796615600586
2014-02-20,17.142253875732422
2014-02-21,17.33692741394043
2014-02-24,17.774946212768555
2014-02-25,17.80738639831543
2014-02-26,17.666799545288086
2014-02-27,17.8236141204834
2014-02-28,18.034513473510742
2014-03-03,17.672204971313477
2014-03-04,18.202152252197266
2014-03-05,18.59691047668457
2014-03-06,18.62395477294922
2014-03-07,18.802400588989258
2014-03-10,19.02411460876465
2014-03-11,18.62395477294922
2014-03-12,18.53202247619629
2014-03-13,18.066953659057617
2014-03-14,17.812801361083984
2014-03-17,18.099409103393555
2014-03-18,18.488754272460938
2014-03-19,18.261640548706055
2014-03-20,18.277856826782227
2014-03-21,18.342750549316406
2014-03-24,17.910139083862305
2014-03-25,17.780351638793945
2014-03-26,17.255813598632812
2014-03-27,17.520788192749023
2014-03-28,17.866878509521484
2014-03-31,17.98044204711914
2014-04-01,18.21296501159668
2014-04-02,18.02910041809082
2014-04-03,18.148075103759766
2014-04-04,17.73709487915039
2014-04-07,16.855653762817383
2014-04-08,16.450082778930664
2014-04-09,16.90972137451172
2014-04-10,16.244583129882812
2014-04-11,16.298662185668945
2014-04-14,16.098569869995117
2014-04-15,16.33110809326172
2014-04-16,16.731271743774414
2014-04-17,16.94757843017578
2014-04-21,17.158477783203125
2014-04-22,17.82903480529785
2014-04-23,17.580270767211914
2014-04-24,17.460006713867188
2014-04-25,16.957088470458984
2014-04-28,16.38310432434082
2014-04-29,16.394039154052734
2014-04-30,16.142580032348633
2014-05-01,16.08245086669922
2014-05-02,16.164447784423828
2014-05-05,16.115245819091797
2014-05-06,15.891122817993164
2014-05-07,15.634196281433105
2014-05-08,15.776323318481445
2014-05-09,15.59046459197998
2014-05-12,15.973119735717773
2014-05-13,16.098852157592773
2014-05-14,16.186311721801758
2014-05-15,15.891122817993164
2014-05-16,15.962188720703125
2014-05-19,16.273786544799805
2014-05-20,16.404970169067383
2014-05-21,16.946151733398438
2014-05-22,17.08828353881836
2014-05-23,17.044551849365234
2014-05-27,16.9188232421875
2014-05-28,16.92428970336914
2014-05-29,17.08281898498535
2014-05-30,16.98989486694336
2014-06-02,17.060951232910156
2014-06-03,17.066415786743164
2014-06-04,17.476409912109375
2014-06-05,17.880929946899414
2014-06-06,18.46584701538086
2014-06-09,18.312788009643555
2014-06-10,18.389314651489258
2014-06-11,18.553308486938477
2014-06-12,18.33464813232422
2014-06-13,18.19251823425293
2014-06-16,18.039457321166992
2014-06-17,18.165189743041992
2014-06-18,18.367454528808594
2014-06-19,18.378379821777344
2014-06-20,18.252655029296875
2014-06-23,18.203449249267578
2014-06-24,17.859067916870117
2014-06-25,17.864532470703125
2014-06-26,18.137859344482422
2014-06-27,18.290916442871094
2014-06-30,18.279985427856445
2014-07-01,18.35651206970215
2014-07-02,18.49864387512207
2014-07-03,18.4713134765625
2014-07-07,18.19251823425293
2014-07-08,17.89185905456543
2014-07-09,17.957460403442383
2014-07-10,17.634937286376953
2014-07-11,17.640405654907227
2014-07-14,17.93012237548828
2014-07-15,18.258119583129883
2014-07-16,18.57517433166504
2014-07-17,18.66263771057129
2014-07-18,19.51541519165039
2014-07-21,19.4716796875
2014-07-22,19.444351196289062
2014-07-23,19.69034194946289
2014-07-24,19.434982299804688
2014-07-25,19.13521385192871
2014-07-28,19.06304931640625
2014-07-29,18.979780197143555
2014-07-30,18.885406494140625
2014-07-31,18.141544342041016
2014-08-01,17.997201919555664
2014-08-04,18.213706970214844
2014-08-05,18.013858795166016
2014-08-06,18.108230590820312
2014-08-07,18.113786697387695
2014-08-08,18.308074951171875
2014-08-11,18.713319778442383
2014-08-12,18.441307067871094
2014-08-13,18.55233383178711
2014-08-14,18.618946075439453
2014-08-15,18.43575668334961
2014-08-18,18.341388702392578
2014-08-19,18.31917381286621
2014-08-20,18.252561569213867
2014-08-21,18.18039321899414
2014-08-22,17.997201919555664
2014-08-25,18.308074951171875
2014-08-26,18.374691009521484
2014-08-27,18.346935272216797
2014-08-28,18.507925033569336
2014-08-29,18.61339569091797
2014-09-02,18.58009147644043
2014-09-03,18.53567886352539
2014-09-04,18.269214630126953
2014-09-05,18.363588333129883
2014-09-08,18.18039321899414
2014-09-09,18.041614532470703
2014-09-10,18.047168731689453
2014-09-11,18.080474853515625
2014-09-12,17.969449996948242
2014-09-15,17.852872848510742
2014-09-16,18.041614532470703
2014-09-17,18.169292449951172
2014-09-18,18.402448654174805
2014-09-19,18.413549423217773
2014-09-22,18.074922561645508
2014-09-23,17.73629379272461
2014-09-24,17.56975555419922
2014-09-25,17.553104400634766
2014-09-26,17.764049530029297
2014-09-29,17.6696834564209
2014-09-30,17.475387573242188
2014-10-01,17.025733947753906
2014-10-02,16.942462921142578
2014-10-03,17.319950103759766
2014-10-06,17.269990921020508
2014-10-07,16.92581558227539
2014-10-08,16.875852584838867
2014-10-09,16.5261173248291
2014-10-10,16.431745529174805
2014-10-13,16.27631378173828
2014-10-14,16.348474502563477
2014-10-15,16.131980895996094
2014-10-16,16.037609100341797
2014-10-17,16.265209197998047
2014-10-20,16.326276779174805
2014-10-21,17.053495407104492
2014-10-22,17.109006881713867
2014-10-23,16.833051681518555
2014-10-24,17.266693115234375
2014-10-27,17.114633560180664
2014-10-28,17.204744338989258
