Date,SLB
2001-10-23,14.900569915771484
2001-10-24,14.590906143188477
2001-10-25,15.46777629852295
2001-10-26,16.28025245666504
2001-10-29,15.82036018371582
2001-10-30,15.265419006347656
2001-10-31,14.84538745880127
2001-11-01,14.869914054870605
2001-11-02,14.563309669494629
2001-11-05,14.514250755310059
2001-11-06,14.094218254089355
2001-11-07,14.551046371459961
2001-11-08,14.793252944946289
2001-11-09,15.25008773803711
2001-11-12,15.151975631713867
2001-11-13,15.11518669128418
2001-11-14,14.134078979492188
2001-11-15,13.238819122314453
2001-11-16,13.827475547790527
2001-11-19,13.775358200073242
2001-11-20,14.673687934875488
2001-11-21,14.474390983581543
2001-11-23,14.557173728942871
2001-11-26,14.195396423339844
2001-11-27,14.477474212646484
2001-11-28,14.348697662353516
2001-11-29,14.716609954833984
2001-11-30,14.719677925109863
2001-12-03,15.155041694641113
2001-12-04,15.52908706665039
2001-12-05,16.372217178344727
2001-12-06,16.022708892822266
2001-12-07,16.185197830200195
2001-12-10,15.76823902130127
2001-12-11,15.639463424682617
2001-12-12,15.713040351867676
2001-12-13,15.5873384475708
2001-12-14,15.942995071411133
2001-12-17,15.752904891967773
2001-12-18,15.881673812866211
2001-12-19,16.378360748291016
2001-12-20,15.933799743652344
2001-12-21,16.08087730407715
2001-12-24,16.3393611907959
2001-12-26,17.21633529663086
2001-12-27,17.0809383392334
2001-12-28,16.917848587036133
2001-12-31,16.908628463745117
2002-01-02,16.44089698791504
2002-01-03,16.456287384033203
2002-01-04,16.708600997924805
2002-01-07,16.736297607421875
2002-01-08,16.345510482788086
2002-01-09,16.293203353881836
2002-01-10,16.17011833190918
2002-01-11,15.822408676147461
2002-01-14,15.634698867797852
2002-01-15,15.927024841308594
2002-01-16,15.385457992553711
2002-01-17,15.385457992553711
2002-01-18,15.26853084564209
2002-01-22,15.231600761413574
2002-01-23,15.89009952545166
2002-01-24,16.379362106323242
2002-01-25,16.7978458404541
2002-01-28,16.520902633666992
2002-01-29,16.163970947265625
2002-01-30,16.71784210205078
2002-01-31,17.351722717285156
2002-02-01,16.98554229736328
2002-02-04,16.453216552734375
2002-02-05,16.490131378173828
2002-02-06,16.757837295532227
2002-02-07,16.330127716064453
2002-02-08,16.582448959350586
2002-02-11,17.188634872436523
2002-02-12,16.924001693725586
2002-02-13,17.05631446838379
2002-02-14,17.004005432128906
2002-02-15,17.200942993164062
2002-02-19,17.0089054107666
2002-02-20,16.795873641967773
2002-02-21,17.116968154907227
2002-02-22,17.706674575805664
2002-02-25,18.426057815551758
2002-02-26,18.015411376953125
2002-02-27,17.719026565551758
2002-02-28,17.972192764282227
2002-03-01,18.16979217529297
2002-03-04,18.583513259887695
2002-03-05,18.6668758392334
2002-03-06,18.98797035217285
2002-03-07,18.63291358947754
2002-03-08,17.95058250427246
2002-03-11,18.132732391357422
2002-03-12,18.447668075561523
2002-03-13,18.06790542602539
2002-03-14,18.23154067993164
2002-03-15,18.617481231689453
2002-03-18,18.648351669311523
2002-03-19,18.648351669311523
2002-03-20,18.277862548828125
2002-03-21,18.5402889251709
2002-03-22,17.64491844177246
2002-03-25,17.52760124206543
2002-03-26,17.715938568115234
2002-03-27,18.194488525390625
2002-03-28,18.160541534423828
2002-04-01,17.96601676940918
2002-04-02,17.953678131103516
2002-04-03,17.48746109008789
2002-04-04,17.302207946777344
2002-04-05,16.792776107788086
2002-04-08,16.882314682006836
2002-04-09,16.721769332885742
2002-04-10,16.900836944580078
2002-04-11,16.93171501159668
2002-04-12,16.292604446411133
2002-04-15,16.83291244506836
2002-04-16,16.950239181518555
2002-04-17,17.302207946777344
2002-04-18,17.28985595703125
2002-04-19,17.076820373535156
2002-04-22,16.771175384521484
2002-04-23,16.9039306640625
2002-04-24,16.888492584228516
2002-04-25,17.258989334106445
2002-04-26,17.539947509765625
2002-04-29,17.258989334106445
2002-04-30,16.9039306640625
2002-05-01,17.36396026611328
2002-05-02,17.58316993713379
2002-05-03,17.58625602722168
2002-05-06,16.73411750793457
2002-05-07,16.681631088256836
2002-05-08,17.39792251586914
2002-05-09,16.91318702697754
2002-05-10,17.13548469543457
2002-05-13,17.45659065246582
2002-05-14,17.101520538330078
2002-05-15,17.024337768554688
2002-05-16,17.15092658996582
2002-05-17,16.981117248535156
2002-05-20,16.956411361694336
2002-05-21,16.243206024169922
2002-05-22,16.363618850708008
2002-05-23,16.311132431030273
2002-05-24,16.008554458618164
2002-05-28,16.132062911987305
2002-05-29,16.193805694580078
2002-05-30,16.033260345458984
2002-05-31,15.943727493286133
2002-06-03,15.555764198303223
2002-06-04,15.509279251098633
2002-06-05,15.183900833129883
2002-06-06,15.143620491027832
2002-06-07,15.29236125946045
2002-06-10,14.951498031616211
2002-06-11,14.52386474609375
2002-06-12,14.936004638671875
2002-06-13,14.966996192932129
2002-06-14,15.03207015991211
2002-06-17,15.447300910949707
2002-06-18,15.137429237365723
2002-06-19,15.019669532775879
2002-06-20,15.388422966003418
2002-06-21,15.208700180053711
2002-06-24,15.307855606079102
2002-06-25,15.078543663024902
2002-06-26,15.087846755981445
2002-06-27,14.824447631835938
2002-06-28,14.40921401977539
2002-07-01,14.42781925201416
2002-07-02,14.13033676147461
2002-07-03,14.254281044006348
2002-07-05,14.477388381958008
2002-07-08,13.963001251220703
2002-07-09,13.873135566711426
2002-07-10,13.538460731506348
2002-07-11,13.392820358276367
2002-07-12,13.399024963378906
2002-07-15,13.154219627380371
2002-07-16,13.154219627380371
2002-07-17,13.169713020324707
2002-07-18,13.547767639160156
2002-07-19,13.107741355895996
2002-07-22,12.116140365600586
2002-07-23,11.651320457458496
2002-07-24,12.580947875976562
2002-07-25,12.627437591552734
2002-07-26,12.549962043762207
2002-07-29,13.26578426361084
2002-07-30,13.52297592163086
2002-07-31,13.299861907958984
2002-08-01,12.289667129516602
2002-08-02,11.775274276733398
2002-08-05,11.229889869689941
2002-08-06,11.66991901397705
2002-08-07,11.567657470703125
2002-08-08,12.227689743041992
2002-08-09,12.667723655700684
2002-08-12,12.79786205291748
2002-08-13,12.283470153808594
2002-08-14,12.93730640411377
2002-08-15,13.57255744934082
2002-08-16,13.324652671813965
2002-08-19,13.182119369506836
2002-08-20,12.862934112548828
2002-08-21,12.742083549499512
2002-08-22,13.634530067443848
2002-08-23,13.491992950439453
2002-08-26,14.003279685974121
2002-08-27,13.67481517791748
2002-08-28,13.417614936828613
2002-08-29,13.293667793273926
2002-08-30,13.448665618896484
2002-09-03,12.55229377746582
2002-09-04,12.82618522644043
2002-09-05,12.645663261413574
2002-09-06,13.146758079528809
2002-09-09,13.258810997009277
2002-09-10,13.582501411437988
2002-09-11,13.529584884643555
2002-09-12,13.040940284729004
2002-09-13,13.265030860900879
2002-09-16,13.258810997009277
2002-09-17,12.941346168518066
2002-09-18,12.857309341430664
2002-09-19,12.250387191772461
2002-09-20,12.216154098510742
2002-09-23,12.222383499145508
2002-09-24,11.858230590820312
2002-09-25,12.072982788085938
2002-09-26,12.760821342468262
2002-09-27,12.39356517791748
2002-09-30,11.970276832580566
2002-10-01,12.580302238464355
2002-10-02,12.203703880310059
2002-10-03,12.153902053833008
2002-10-04,11.568769454956055
2002-10-07,11.478516578674316
2002-10-08,11.269986152648926
2002-10-09,10.666180610656738
2002-10-10,10.915176391601562
2002-10-11,11.413159370422363
2002-10-14,11.696381568908691
2002-10-15,12.166360855102539
2002-10-16,11.758626937866211
2002-10-17,11.733732223510742
2002-10-18,12.664336204528809
2002-10-21,12.4713716506958
2002-10-22,12.574080467224121
2002-10-23,13.339731216430664
2002-10-24,12.813733100891113
2002-10-25,12.328203201293945
2002-10-28,12.309524536132812
2002-10-29,12.001398086547852
2002-10-30,12.670564651489258
2002-10-31,12.483827590942383
2002-11-01,13.059615135192871
2002-11-04,12.79816722869873
2002-11-05,13.087626457214355
2002-11-06,13.470451354980469
2002-11-07,13.137415885925293
2002-11-08,13.11252498626709
2002-11-11,12.735920906066895
2002-11-12,12.692352294921875
2002-11-13,12.321974754333496
2002-11-14,12.860417366027832
2002-11-15,13.028491973876953
2002-11-18,12.994250297546387
2002-11-19,12.938225746154785
2002-11-20,13.227685928344727
2002-11-21,13.65719223022461
2002-11-22,13.538924217224121
2002-11-25,13.420658111572266
2002-11-26,13.078287124633789
2002-11-27,13.523367881774902
2002-11-29,13.772351264953613
2002-12-02,14.3512601852417
2002-12-03,14.254779815673828
2002-12-04,14.058690071105957
2002-12-05,14.211197853088379
2002-12-06,14.373044967651367
2002-12-09,14.008894920349121
2002-12-10,14.068028450012207
2002-12-11,13.962206840515137
2002-12-12,14.046244621276855
2002-12-13,13.808093070983887
2002-12-16,14.158133506774902
2002-12-17,13.914345741271973
2002-12-18,13.595561027526855
2002-12-19,13.458036422729492
2002-12-20,13.695573806762695
2002-12-23,13.6768159866333
2002-12-24,13.448663711547852
2002-12-26,13.361157417297363
2002-12-27,13.101741790771484
2002-12-30,13.039237976074219
2002-12-31,13.15488052368164
2003-01-02,13.470542907714844
2003-01-03,13.37678050994873
2003-01-06,13.251763343811035
2003-01-07,12.720449447631836
2003-01-08,12.84546184539795
2003-01-09,13.076741218566895
2003-01-10,13.054859161376953
2003-01-13,12.889216423034668
2003-01-14,12.77357292175293
2003-01-15,12.907965660095215
2003-01-16,13.086119651794434
2003-01-17,12.723564147949219
2003-01-21,12.110987663269043
2003-01-22,11.89533519744873
2003-01-23,12.017227172851562
2003-01-24,11.676543235778809
2003-01-27,11.2733736038208
2003-01-28,11.451520919799805
2003-01-29,11.770318984985352
2003-01-30,11.598421096801758
2003-01-31,11.782815933227539
2003-02-03,11.779692649841309
2003-02-04,11.973471641540527
2003-02-05,11.91096019744873
2003-02-06,11.945343017578125
2003-02-07,11.726557731628418
2003-02-10,12.207878112792969
2003-02-11,12.189118385314941
2003-02-12,11.99222183227539
2003-02-13,11.86720085144043
2003-02-14,12.151615142822266
2003-02-18,12.44620418548584
2003-02-19,12.512155532836914
2003-02-20,12.722577095031738
2003-02-21,13.174823760986328
2003-02-24,13.284749031066895
2003-02-25,12.813650131225586
2003-02-26,13.049200057983398
2003-02-27,12.832500457763672
2003-02-28,13.0680513381958
2003-03-03,12.986385345458984
2003-03-04,12.719437599182129
2003-03-05,12.615798950195312
2003-03-06,12.86390209197998
2003-03-07,12.606375694274902
2003-03-10,12.26405143737793
2003-03-11,11.940568923950195
2003-03-12,11.78353500366211
2003-03-13,11.924861907958984
2003-03-14,11.843208312988281
2003-03-17,11.959410667419434
2003-03-18,12.405374526977539
2003-03-19,12.339424133300781
2003-03-20,12.543567657470703
2003-03-21,12.22321605682373
2003-03-24,11.949989318847656
2003-03-25,11.997099876403809
2003-03-26,11.965689659118652
2003-03-27,12.063053131103516
2003-03-28,12.257771492004395
2003-03-31,11.937430381774902
2003-04-01,12.169833183288574
2003-04-02,12.041065216064453
2003-04-03,11.884037971496582
2003-04-04,11.846349716186523
2003-04-07,11.836928367614746
2003-04-08,11.789819717407227
2003-04-09,11.840066909790039
2003-04-10,12.166695594787598
2003-04-11,11.956266403198242
2003-04-14,12.044206619262695
2003-04-15,11.85891342163086
2003-04-16,11.748990058898926
2003-04-17,12.210658073425293
2003-04-21,12.333142280578613
2003-04-22,12.449352264404297
2003-04-23,13.083748817443848
2003-04-24,13.146554946899414
2003-04-25,13.036629676818848
2003-04-28,13.112017631530762
2003-04-29,12.970684051513672
2003-04-30,13.168542861938477
2003-05-01,13.231354713439941
2003-05-02,13.627073287963867
2003-05-05,13.711872100830078
2003-05-06,14.041635513305664
2003-05-07,14.157835006713867
2003-05-08,13.950553894042969
2003-05-09,14.126429557800293
2003-05-12,14.29288101196289
2003-05-13,14.431061744689941
2003-05-14,14.713720321655273
2003-05-15,14.723139762878418
2003-05-16,14.886458396911621
2003-05-19,14.745121002197266
2003-05-20,14.635202407836914
2003-05-21,14.917859077453613
2003-05-22,14.801660537719727
2003-05-23,14.817359924316406
2003-05-27,15.20993423461914
2003-05-28,15.005797386169434
2003-05-29,14.858187675476074
2003-05-30,15.269606590270996
2003-06-02,15.24691104888916
2003-06-03,15.10187816619873
2003-06-04,14.868570327758789
2003-06-05,14.928472518920898
2003-06-06,14.937941551208496
2003-06-09,15.019904136657715
2003-06-10,15.16493034362793
2003-06-11,15.694605827331543
2003-06-12,15.55903148651123
2003-06-13,15.19331169128418
2003-06-16,15.149166107177734
2003-06-17,14.978918075561523
2003-06-18,14.893795013427734
2003-06-19,15.08927059173584
2003-06-20,14.903261184692383
2003-06-23,14.896943092346191
2003-06-24,14.975763320922852
2003-06-25,15.180700302124023
2003-06-26,15.057735443115234
2003-06-27,15.035669326782227
2003-06-30,14.997831344604492
2003-07-01,15.086115837097168
2003-07-02,15.1397123336792
2003-07-03,15.14601993560791
2003-07-07,14.975763320922852
2003-07-08,14.997831344604492
2003-07-09,15.15231990814209
2003-07-10,14.70778751373291
2003-07-11,14.909558296203613
2003-07-14,14.613190650939941
2003-07-15,14.550132751464844
2003-07-16,14.40826416015625
2003-07-17,14.480770111083984
2003-07-18,14.963154792785645
2003-07-21,14.859113693237305
2003-07-22,14.6289644241333
2003-07-23,14.348361015319824
2003-07-24,14.193872451782227
2003-07-25,14.417723655700684
2003-07-28,14.550132751464844
2003-07-29,14.13397216796875
2003-07-30,14.152898788452148
2003-07-31,14.209635734558105
2003-08-01,14.351518630981445
2003-08-04,14.222246170043945
2003-08-05,14.074067115783691
2003-08-06,14.345208168029785
2003-08-07,14.679410934448242
2003-08-08,14.669946670532227
2003-08-11,14.792909622192383
2003-08-12,14.855957984924316
2003-08-13,14.934781074523926
2003-08-14,14.982068061828613
2003-08-15,14.896943092346191
2003-08-18,15.117639541625977
2003-08-19,15.186997413635254
2003-08-20,15.414000511169434
2003-08-21,15.527506828308105
2003-08-22,15.272130012512207
2003-08-25,15.023058891296387
2003-08-26,15.105033874511719
2003-08-27,14.9946870803833
2003-08-28,15.600014686584473
2003-08-29,15.669013023376465
2003-09-02,15.60571575164795
2003-09-03,15.4537992477417
2003-09-04,15.118332862854004
2003-09-05,15.333541870117188
2003-09-08,15.662680625915527
2003-09-09,15.494950294494629
2003-09-10,15.232270240783691
2003-09-11,15.222769737243652
2003-09-12,15.295557975769043
2003-09-15,15.222769737243652
2003-09-16,15.317718505859375
2003-09-17,15.270243644714355
2003-09-18,15.5867280960083
