Date,DOW
2022-11-30,42.14501190185547
2022-12-01,42.22769546508789
2022-12-02,42.62458419799805
2022-12-05,42.376529693603516
2022-12-06,42.21115493774414
2022-12-07,41.9217529296875
2022-12-08,41.805999755859375
2022-12-09,41.50831985473633
2022-12-12,42.26076889038086
2022-12-13,42.63285827636719
2022-12-14,42.467491149902344
2022-12-15,40.9543342590332
2022-12-16,41.17758560180664
2022-12-19,40.78896713256836
2022-12-20,41.06182861328125
2022-12-21,41.89694595336914
2022-12-22,41.483516693115234
2022-12-23,42.054046630859375
2022-12-27,42.3269157409668
2022-12-28,41.33469009399414
2022-12-29,41.88041305541992
2022-12-30,41.665428161621094
2023-01-03,42.20288848876953
2023-01-04,43.269535064697266
2023-01-05,43.74911880493164
2023-01-06,45.4937858581543
2023-01-09,45.70877456665039
2023-01-10,46.6927375793457
2023-01-11,47.61054229736328
2023-01-12,48.38779830932617
2023-01-13,48.52009582519531
2023-01-17,47.461708068847656
2023-01-18,46.99867248535156
2023-01-19,46.80022430419922
2023-01-20,47.49478530883789
2023-01-23,47.990909576416016
2023-01-24,48.123199462890625
2023-01-25,47.86687088012695
2023-01-26,48.057044982910156
2023-01-27,48.75988006591797
2023-01-30,47.9164924621582
2023-01-31,49.0740852355957
2023-02-01,49.79345703125
2023-02-02,49.5702018737793
2023-02-03,49.61153793334961
2023-02-06,49.68595886230469
2023-02-07,50.03324508666992
2023-02-08,49.45444107055664
2023-02-09,48.85083770751953
2023-02-10,49.462711334228516
2023-02-13,49.87614059448242
2023-02-14,49.41310119628906
2023-02-15,49.41310119628906
2023-02-16,48.52009582519531
2023-02-17,48.06532669067383
2023-02-21,46.99867248535156
2023-02-22,47.13922882080078
2023-02-23,47.28806686401367
2023-02-24,47.7841911315918
2023-02-27,47.70048904418945
2023-02-28,47.87625503540039
2023-03-01,48.56259536743164
2023-03-02,48.91413116455078
2023-03-03,48.81369400024414
2023-03-06,47.80093002319336
2023-03-07,46.7044563293457
2023-03-08,47.08946990966797
2023-03-09,46.118560791015625
2023-03-10,45.09742736816406
2023-03-13,43.858665466308594
2023-03-14,43.766597747802734
2023-03-15,42.25163269042969
2023-03-16,42.61153793334961
2023-03-17,41.86661148071289
2023-03-20,42.904483795166016
2023-03-21,43.5740852355957
2023-03-22,43.00492858886719
2023-03-23,43.23092269897461
2023-03-24,43.3397216796875
2023-03-27,43.523868560791016
2023-03-28,44.28554153442383
2023-03-29,44.86305618286133
2023-03-30,45.19786071777344
2023-03-31,45.88420486450195
2023-04-03,46.311073303222656
2023-04-04,45.41548538208008
2023-04-05,45.733543395996094
2023-04-06,45.750282287597656
2023-04-10,46.71283721923828
2023-04-11,47.030887603759766
2023-04-12,47.61678695678711
2023-04-13,47.64189529418945
2023-04-14,47.29035568237305
2023-04-17,47.62515640258789
2023-04-18,47.52471160888672
2023-04-19,47.240135192871094
2023-04-20,46.620758056640625
2023-04-21,45.92605209350586
2023-04-24,46.361289978027344
2023-04-25,43.94236373901367
2023-04-26,44.00932693481445
2023-04-27,44.779361724853516
2023-04-28,45.53266525268555
2023-05-01,45.28993225097656
2023-05-02,45.01371765136719
2023-05-03,44.36086654663086
2023-05-04,44.66217803955078
2023-05-05,45.54103469848633
2023-05-08,45.32341384887695
2023-05-09,44.92165756225586
2023-05-10,44.737518310546875
2023-05-11,43.80844497680664
2023-05-12,43.7833366394043
2023-05-15,43.741485595703125
2023-05-16,42.73709487915039
2023-05-17,43.088626861572266
2023-05-18,43.41505813598633
2023-05-19,43.48201370239258
2023-05-22,43.331356048583984
2023-05-23,43.490386962890625
2023-05-24,42.954708099365234
2023-05-25,42.1595573425293
2023-05-26,42.13444900512695
2023-05-30,42.015621185302734
2023-05-31,41.404483795166016
2023-06-01,41.591217041015625
2023-06-02,43.80659103393555
2023-06-05,43.713218688964844
2023-06-06,44.63841247558594
2023-06-07,45.724884033203125
2023-06-08,44.799686431884766
2023-06-09,43.916934967041016
2023-06-12,43.96786880493164
2023-06-13,45.105255126953125
2023-06-14,44.82515335083008
2023-06-15,45.39384460449219
2023-06-16,45.122230529785156
2023-06-20,44.0697135925293
2023-06-21,44.035762786865234
2023-06-22,43.61985778808594
2023-06-23,43.59438705444336
2023-06-26,44.09518051147461
2023-06-27,44.62144088745117
2023-06-28,44.95246505737305
2023-06-29,45.19013214111328
2023-06-30,45.20710754394531
2023-07-03,45.64848709106445
2023-07-05,44.850616455078125
2023-07-06,44.791194915771484
2023-07-07,45.0713005065918
2023-07-10,45.215599060058594
2023-07-11,45.34291458129883
2023-07-12,45.928592681884766
2023-07-13,46.01346969604492
2023-07-14,44.91851806640625
2023-07-17,44.50260543823242
2023-07-18,44.969444274902344
2023-07-19,44.833641052246094
2023-07-20,45.028865814208984
2023-07-21,45.028865814208984
2023-07-24,44.604469299316406
2023-07-25,45.39384460449219
2023-07-26,45.580589294433594
2023-07-27,46.63309860229492
2023-07-28,47.074466705322266
2023-07-31,47.931758880615234
2023-08-01,47.34608459472656
2023-08-02,46.42938232421875
2023-08-03,46.599143981933594
2023-08-04,46.26811599731445
2023-08-07,47.125404357910156
2023-08-08,46.69251251220703
2023-08-09,47.14237976074219
2023-08-10,47.515846252441406
2023-08-11,47.06598663330078
2023-08-14,47.006568908691406
2023-08-15,45.4362907409668
2023-08-16,45.25804138183594
2023-08-17,45.71638870239258
2023-08-18,45.85219955444336
2023-08-21,45.97951889038086
2023-08-22,45.656978607177734
2023-08-23,45.32594680786133
2023-08-24,45.44477081298828
2023-08-25,45.8182487487793
2023-08-28,46.34450149536133
2023-08-29,46.88774108886719
2023-08-30,47.06827163696289
2023-08-31,46.90493392944336
2023-09-01,47.532508850097656
2023-09-05,46.58684158325195
2023-09-06,47.188629150390625
2023-09-07,46.509464263916016
2023-09-08,46.1741828918457
2023-09-11,46.13979721069336
2023-09-12,46.10541534423828
2023-09-13,45.409061431884766
2023-09-14,46.4578857421875
2023-09-15,46.285945892333984
2023-09-18,45.8904914855957
2023-09-19,45.47783279418945
2023-09-20,45.099571228027344
2023-09-21,43.84440612792969
2023-09-22,43.19964599609375
2023-09-25,43.92178726196289
2023-09-26,43.397369384765625
2023-09-27,43.84440612792969
2023-09-28,43.784236907958984
2023-09-29,44.325843811035156
2023-10-02,44.10232162475586
2023-10-03,43.86161422729492
2023-10-04,43.93898010253906
2023-10-05,42.86436080932617
2023-10-06,43.225433349609375
2023-10-09,43.68107986450195
2023-10-10,44.11092758178711
2023-10-11,43.74985122680664
2023-10-12,43.19964599609375
2023-10-13,42.752601623535156
2023-10-16,43.1480598449707
2023-10-17,43.6123046875
2023-10-18,43.053497314453125
2023-10-19,42.511898040771484
2023-10-20,42.116424560546875
2023-10-23,41.471656799316406
2023-10-24,42.33134841918945
2023-10-25,40.869873046875
2023-10-26,41.28252410888672
2023-10-27,41.35989761352539
2023-10-30,41.55763244628906
2023-10-31,41.55763244628906
2023-11-01,41.44586944580078
2023-11-02,42.116424560546875
2023-11-03,42.752601623535156
2023-11-06,42.417320251464844
2023-11-07,41.72097396850586
2023-11-08,41.52323913574219
2023-11-09,41.5748176574707
2023-11-10,42.537681579589844
2023-11-13,42.33134841918945
2023-11-14,43.88740158081055
2023-11-15,44.300052642822266
2023-11-16,44.22268295288086
2023-11-17,44.446197509765625
2023-11-20,44.42900848388672
2023-11-21,44.471988677978516
2023-11-22,44.188297271728516
2023-11-24,44.420406341552734
2023-11-27,43.947574615478516
2023-11-28,44.4376106262207
2023-11-29,44.73391342163086
2023-11-30,45.099945068359375
2023-12-01,45.57926559448242
2023-12-04,45.40496826171875
2023-12-05,44.56833267211914
2023-12-06,44.35045623779297
2023-12-07,44.50732421875
2023-12-08,44.3765983581543
2023-12-11,44.690345764160156
2023-12-12,44.289451599121094
2023-12-13,45.60541534423828
2023-12-14,47.261253356933594
2023-12-15,47.26996994018555
2023-12-18,47.278682708740234
2023-12-19,47.86259078979492
2023-12-20,47.566280364990234
2023-12-21,47.90616989135742
2023-12-22,48.03688430786133
2023-12-26,48.551063537597656
2023-12-27,48.551063537597656
2023-12-28,48.132755279541016
2023-12-29,47.79286575317383
2024-01-02,48.21990203857422
2024-01-03,47.60985565185547
2024-01-04,47.22639083862305
2024-01-05,47.77543640136719
2024-01-08,48.00202560424805
2024-01-09,47.008514404296875
2024-01-10,46.52048110961914
2024-01-11,46.74707794189453
2024-01-12,46.51176452636719
2024-01-16,46.27646255493164
2024-01-17,45.7274169921875
2024-01-18,45.84071731567383
2024-01-19,46.02373504638672
2024-01-22,46.6773567199707
2024-01-23,46.98237609863281
2024-01-24,46.26774978637695
2024-01-25,47.8800163269043
2024-01-26,47.113101959228516
2024-01-29,47.12181854248047
2024-01-30,47.47041702270508
2024-01-31,46.71221160888672
2024-02-01,46.659915924072266
2024-02-02,46.55534362792969
2024-02-05,46.32875061035156
2024-02-06,47.095672607421875
2024-02-07,47.13924026489258
2024-02-08,46.95623779296875
2024-02-09,47.05209732055664
2024-02-12,47.74929428100586
2024-02-13,46.346187591552734
2024-02-14,46.69478225708008
2024-02-15,48.08046340942383
2024-02-16,48.35062026977539
2024-02-20,47.679569244384766
2024-02-21,48.58592987060547
2024-02-22,48.803802490234375
2024-02-23,49.14369201660156
2024-02-26,48.864810943603516
2024-02-27,49.03910446166992
2024-02-28,48.62434768676758
2024-02-29,49.31267166137695
2024-03-01,49.21560287475586
2024-03-04,50.318695068359375
2024-03-05,50.28339385986328
2024-03-06,50.1775016784668
2024-03-07,50.24809646606445
2024-03-08,49.956878662109375
2024-03-11,50.680511474609375
2024-03-12,50.901126861572266
2024-03-13,51.15705108642578
2024-03-14,50.583438873291016
2024-03-15,50.33634567260742
2024-03-18,50.07160186767578
2024-03-19,50.08925247192383
2024-03-20,51.33354568481445
2024-03-21,51.12174987792969
2024-03-22,50.901126861572266
2024-03-25,50.64521026611328
2024-03-26,50.36281967163086
2024-03-27,51.30706787109375
2024-03-28,51.12174987792969
2024-04-01,51.4129638671875
2024-04-02,52.32191467285156
2024-04-03,52.93964385986328
2024-04-04,52.824928283691406
2024-04-05,52.674903869628906
2024-04-08,52.52488327026367
2024-04-09,52.833744049072266
2024-04-10,51.93362045288086
2024-04-11,51.58945846557617
2024-04-12,50.90995407104492
2024-04-15,50.583438873291016
2024-04-16,50.1775016784668
2024-04-17,50.14219665527344
2024-04-18,49.85098648071289
2024-04-19,50.00100326538086
2024-04-22,50.29222106933594
2024-04-23,50.07160186767578
2024-04-24,50.28339385986328
2024-04-25,49.80686569213867
2024-04-26,50.55696487426758
2024-04-29,51.00702667236328
2024-04-30,50.21280288696289
2024-05-01,50.5040168762207
2024-05-02,50.15102767944336
2024-05-03,50.33634567260742
2024-05-06,50.60108184814453
2024-05-07,51.5012092590332
2024-05-08,51.74830627441406
2024-05-09,52.463111877441406
2024-05-10,52.42781066894531
2024-05-13,52.38368606567383
2024-05-14,52.63960647583008
2024-05-15,52.11894226074219
2024-05-16,51.80125427246094
2024-05-17,52.23366165161133
2024-05-20,52.27778625488281
2024-05-21,51.986576080322266
2024-05-22,50.83053207397461
2024-05-23,50.230445861816406
2024-05-24,50.97172546386719
2024-05-28,51.21881866455078
2024-05-29,50.30104446411133
2024-05-30,50.64521026611328
2024-05-31,51.484981536865234
2024-06-03,50.0913200378418
2024-06-04,49.26942443847656
2024-06-05,49.751834869384766
2024-06-06,49.7429084777832
2024-06-07,49.787574768066406
2024-06-10,50.073448181152344
2024-06-11,50.16279220581055
2024-06-12,50.25212478637695
2024-06-13,50.082393646240234
2024-06-14,49.15328598022461
2024-06-17,49.34089279174805
2024-06-18,49.52849578857422
2024-06-20,48.42965316772461
2024-06-21,48.23310852050781
2024-06-24,48.795936584472656
2024-06-25,47.49161148071289
2024-06-26,47.52734375
2024-06-27,47.31293869018555
2024-06-28,47.39333724975586
2024-07-01,47.018123626708984
2024-07-02,47.089595794677734
2024-07-03,47.2414665222168
2024-07-05,46.66077423095703
2024-07-08,47.17000198364258
2024-07-09,46.080081939697266
2024-07-10,46.19622039794922
2024-07-11,46.82158279418945
2024-07-12,47.26826477050781
2024-07-15,47.58988571166992
2024-07-16,48.86740493774414
2024-07-17,49.5016975402832
2024-07-18,48.92993927001953
2024-07-19,48.1527099609375
2024-07-22,48.61725997924805
2024-07-23,48.3045768737793
2024-07-24,47.634552001953125
2024-07-25,47.21466827392578
2024-07-26,47.22360610961914
2024-07-29,47.22360610961914
2024-07-30,47.9650993347168
2024-07-31,48.661930084228516
2024-08-01,47.59881591796875
2024-08-02,46.464237213134766
2024-08-05,45.570865631103516
2024-08-06,46.88412094116211
2024-08-07,46.607173919677734
2024-08-08,47.053855895996094
2024-08-09,47.044925689697266
2024-08-12,46.65184020996094
2024-08-13,47.13426208496094
2024-08-14,47.13426208496094
2024-08-15,48.12590026855469
2024-08-16,48.16164016723633
2024-08-19,47.92936706542969
2024-08-20,47.09852981567383
2024-08-21,47.30400085449219
2024-08-22,46.955589294433594
2024-08-23,47.82216262817383
2024-08-26,48.26884078979492
2024-08-27,48.03656768798828
2024-08-28,47.80428695678711
2024-08-29,48.116973876953125
2024-08-30,48.49713134765625
2024-09-03,47.003658294677734
2024-09-04,46.68685531616211
2024-09-05,46.442474365234375
2024-09-06,45.87223815917969
2024-09-09,46.43342208862305
2024-09-10,45.99895095825195
2024-09-11,45.9174919128418
2024-09-12,45.49208068847656
2024-09-13,45.39251708984375
2024-09-16,45.85413360595703
2024-09-17,46.623497009277344
2024-09-18,46.74116516113281
2024-09-19,47.872589111328125
2024-09-20,46.80452346801758
2024-09-23,47.10322570800781
2024-09-24,48.379459381103516
2024-09-25,47.827327728271484
2024-09-26,49.52898406982422
2024-09-27,49.85483169555664
2024-09-30,49.4475212097168
2024-10-01,49.366058349609375
2024-10-02,49.492774963378906
2024-10-03,49.329856872558594
2024-10-04,50.09016799926758
2024-10-07,49.43846893310547
2024-10-08,48.162227630615234
2024-10-09,48.35231018066406
2024-10-10,48.53333282470703
2024-10-11,48.67815399169922
2024-10-14,48.4609260559082
2024-10-15,47.582942962646484
2024-10-16,47.9178466796875
2024-10-17,48.04456329345703
2024-10-18,48.07171630859375
2024-10-21,47.2570915222168
2024-10-22,47.13037872314453
2024-10-23,46.60540008544922
2024-10-24,46.15283203125
2024-10-25,44.98521041870117
2024-10-28,45.3563117980957
2024-10-29,44.78607940673828
2024-10-30,44.65935516357422
2024-10-31,44.69556427001953
2024-11-01,44.32445526123047
2024-11-04,43.40121841430664
2024-11-05,43.35596466064453
2024-11-06,43.76327133178711
2024-11-07,44.2610969543457
2024-11-08,42.07972717285156
2024-11-11,41.880592346191406
2024-11-12,40.767276763916016
2024-11-13,40.72201919555664
2024-11-14,40.35996627807617
2024-11-15,39.86214828491211
2024-11-18,40.02506637573242
2024-11-19,39.5091438293457
2024-11-20,39.762577056884766
2024-11-21,40.55909729003906
2024-11-22,41.14743423461914
2024-11-25,41.51853942871094
2024-11-26,40.31471252441406
2024-11-27,40.40522384643555
2024-11-29,40.65350341796875
2024-12-02,40.8098258972168
2024-12-03,40.340850830078125
2024-12-04,39.40290832519531
2024-12-05,38.79600143432617
2024-12-06,38.61209487915039
2024-12-09,39.29255676269531
2024-12-10,38.78680419921875
2024-12-11,38.1615104675293
2024-12-12,37.95920944213867
2024-12-13,37.573001861572266
2024-12-16,36.883331298828125
2024-12-17,37.30632400512695
2024-12-18,36.92011642456055
2024-12-19,35.95458221435547
2024-12-20,36.72700500488281
2024-12-23,36.75459289550781
2024-12-24,36.86494064331055
2024-12-26,36.98448181152344
2024-12-27,36.80976867675781
2024-12-30,36.26722717285156
2024-12-31,36.9017219543457
2025-01-02,36.368377685546875
2025-01-03,36.230445861816406
2025-01-06,36.55229568481445
2025-01-07,36.23964309692383
2025-01-08,35.78905487060547
2025-01-10,35.40284729003906
2025-01-13,36.47872543334961
2025-01-14,36.855743408203125
2025-01-15,37.14999771118164
2025-01-16,37.582191467285156
2025-01-17,37.73851013183594
2025-01-21,38.235076904296875
2025-01-22,37.536216735839844
2025-01-23,38.13392639160156
2025-01-24,38.04196548461914
2025-01-27,38.54772186279297
2025-01-28,38.087947845458984
2025-01-29,37.747711181640625
2025-01-30,35.448822021484375
2025-01-31,35.908599853515625
2025-02-03,34.37294387817383
2025-02-04,35.448822021484375
2025-02-05,34.89708709716797
2025-02-06,35.651126861572266
2025-02-07,35.476417541503906
2025-02-10,35.46721649169922
2025-02-11,35.52238845825195
2025-02-12,35.18215560913086
2025-02-13,35.25572204589844
2025-02-14,35.55916976928711
2025-02-18,36.52470779418945
2025-02-19,35.78905487060547
2025-02-20,36.4051628112793
2025-02-21,36.331600189208984
2025-02-24,35.908599853515625
2025-02-25,36.074119567871094
2025-02-26,35.72468948364258
2025-02-27,35.33848190307617
2025-02-28,35.694393157958984
2025-03-03,33.77433395385742
2025-03-04,33.362220764160156
2025-03-05,35.385311126708984
2025-03-06,35.06686019897461
2025-03-07,35.07622528076172
2025-03-10,35.029396057128906
2025-03-11,34.345664978027344
2025-03-12,33.483985900878906
2025-03-13,33.933555603027344
2025-03-14,34.62665557861328
2025-03-17,35.13241958618164
2025-03-18,35.2260856628418
2025-03-19,34.83270263671875
2025-03-20,34.28947448730469
2025-03-21,33.87736129760742
2025-03-24,33.9897575378418
2025-03-25,33.08123779296875
2025-03-26,33.32475662231445
2025-03-27,33.006309509277344
2025-03-28,32.18208694458008
2025-03-31,32.70659255981445
2025-04-01,32.41624069213867
2025-04-02,32.67849349975586
2025-04-03,29.46590232849121
2025-04-04,26.412540435791016
2025-04-07,25.7756404876709
2025-04-08,24.174028396606445
2025-04-09,27.967321395874023
2025-04-10,25.560222625732422
2025-04-11,26.627960205078125
2025-04-14,27.0494384765625
2025-04-15,25.944231033325195
2025-04-16,25.728809356689453
2025-04-17,26.36570930480957
2025-04-21,26.33761215209961
2025-04-22,27.161832809448242
2025-04-23,27.161832809448242
2025-04-24,27.8736572265625
2025-04-25,28.117177963256836
2025-04-28,28.051616668701172
2025-04-29,28.707244873046875
2025-04-30,28.651050567626953
2025-05-01,28.5948543548584
2025-05-02,28.491825103759766
2025-05-05,27.114999771118164
2025-05-06,26.97450828552246
2025-05-07,26.64669418334961
2025-05-08,27.38661766052246
2025-05-09,27.611406326293945
2025-05-12,29.016328811645508
2025-05-13,28.81964111328125
2025-05-14,28.257671356201172
2025-05-15,28.004783630371094
2025-05-16,28.276403427124023
2025-05-19,28.201473236083984
2025-05-20,27.901756286621094
2025-05-21,26.92767906188965
2025-05-22,26.85274887084961
2025-05-23,26.524932861328125
2025-05-27,27.086902618408203
2025-05-28,26.54366683959961
2025-05-29,26.96514320373535
2025-05-30,26.6291561126709
2025-06-02,26.110782623291016
2025-06-03,26.677154541015625
2025-06-04,27.14753532409668
2025-06-05,27.05154037475586
2025-06-06,27.406719207763672
2025-06-09,28.213083267211914
2025-06-10,29.470624923706055
2025-06-11,29.451425552368164
2025-06-12,28.933048248291016
2025-06-13,28.702659606933594
2025-06-16,29.3458309173584
2025-06-17,28.26108169555664
2025-06-18,27.35872459411621
2025-06-20,26.64835548400879
2025-06-23,25.793996810913086
2025-06-24,26.427566528320312
2025-06-25,25.74599838256836
2025-06-26,26.06278419494629
2025-06-27,25.91878890991211
2025-06-30,25.419612884521484
2025-07-01,26.715553283691406
2025-07-02,27.579511642456055
2025-07-03,27.320323944091797
2025-07-07,26.379568099975586
2025-07-08,27.896297454833984
2025-07-09,28.645063400268555
2025-07-10,29.019445419311523
2025-07-11,28.366674423217773
2025-07-14,27.11873435974121
2025-07-15,26.8691463470459
2025-07-16,27.013139724731445
2025-07-17,27.320323944091797
2025-07-18,27.20513153076172
2025-07-21,27.25312614440918
2025-07-22,28.472270965576172
2025-07-23,29.153841018676758
2025-07-24,24.066076278686523
2025-07-25,24.48845863342285
2025-07-28,24.68044662475586
2025-07-29,24.171672821044922
2025-07-30,22.962127685546875
2025-07-31,22.357358932495117
2025-08-01,20.917423248291016
2025-08-04,20.725431442260742
2025-08-05,21.483797073364258
2025-08-06,20.447046279907227
2025-08-07,20.744632720947266
2025-08-08,20.370248794555664
2025-08-11,20.034265518188477
2025-08-12,20.840625762939453
2025-08-13,22.002172470092773
2025-08-14,22.434154510498047
2025-08-15,22.4245548248291
2025-08-18,22.309358596801758
2025-08-19,22.58774757385254
2025-08-20,23.115720748901367
2025-08-21,22.7413387298584
2025-08-22,24.104475021362305
2025-08-25,23.92208480834961
2025-08-26,23.749292373657227
2025-08-27,23.749292373657227
2025-08-28,23.58609962463379
2025-08-29,23.985368728637695
2025-09-02,23.771127700805664
2025-09-03,23.30368995666504
2025-09-04,23.28421401977539
2025-09-05,23.85877227783203
2025-09-08,23.352380752563477
2025-09-09,23.50819206237793
2025-09-10,23.206308364868164
2025-09-11,24.365161895751953
2025-09-12,24.384639739990234
2025-09-15,23.53740882873535
2025-09-16,23.83929443359375
2025-09-17,23.89772605895996
2025-09-18,23.478979110717773
2025-09-19,22.875205993652344
2025-09-22,22.563581466674805
2025-09-23,22.261695861816406
2025-09-24,22.524627685546875
2025-09-25,21.618968963623047
2025-09-26,22.35907745361328
2025-09-29,22.290908813476562
2025-09-30,22.329862594604492
2025-10-01,22.44672203063965
2025-10-02,23.06997299194336
2025-10-03,23.196569442749023
2025-10-06,22.807039260864258
2025-10-07,21.911117553710938
2025-10-08,22.008499145507812
2025-10-09,21.50210952758789
2025-10-10,20.109535217285156
2025-10-13,20.85938262939453
2025-10-14,21.346298217773438
2025-10-15,21.618968963623047
2025-10-16,21.326818466186523
2025-10-17,21.317081451416016
2025-10-20,21.063884735107422
2025-10-21,21.18074607849121
2025-10-22,21.132055282592773
2025-10-23,23.86850929260254
2025-10-24,24.16065788269043
2025-10-27,25.05657958984375
2025-10-28,24.71573829650879
2025-10-29,24.209348678588867
2025-10-30,23.177091598510742
2025-10-31,23.225784301757812
2025-11-03,22.622011184692383
2025-11-04,21.998762130737305
2025-11-05,22.17405128479004
2025-11-06,21.638442993164062
2025-11-07,21.706613540649414
2025-11-10,21.52158546447754
2025-11-11,21.726089477539062
2025-11-12,21.5994930267334
2025-11-13,22.505151748657227
2025-11-14,22.329862594604492
2025-11-17,21.102840423583984
2025-11-18,21.27812957763672
2025-11-19,20.752262115478516
2025-11-20,20.40168571472168
2025-11-21,21.618968963623047
2025-11-24,21.940332412719727
2025-11-25,22.592796325683594
2025-11-26,23.28421401977539
2025-11-28,23.570819854736328
2025-12-01,23.560935974121094
2025-12-02,23.58070182800293
2025-12-03,23.48187255859375
2025-12-04,22.602291107177734
2025-12-05,22.69123649597168
2025-12-08,22.592409133911133
2025-12-09,22.839481353759766
2025-12-10,24.302156448364258
2025-12-11,24.292274475097656
2025-12-12,23.68941307067871
2025-12-15,23.17550277709961
2025-12-16,22.572641372680664
2025-12-17,22.799949645996094
2025-12-18,22.770301818847656
2025-12-19,22.98772621154785
2025-12-22,23.14585304260254
2025-12-23,22.631938934326172
2025-12-24,22.79006576538086
2025-12-26,23.017375946044922
2025-12-29,23.076671600341797
2025-12-30,23.234798431396484
