Date,EXPD
2002-08-02,10.413309097290039
2002-08-05,10.296656608581543
2002-08-06,10.829376220703125
2002-08-07,10.393864631652832
2002-08-08,10.257770538330078
2002-08-09,10.30443286895752
2002-08-12,10.040019035339355
2002-08-13,9.876699447631836
2002-08-14,10.498855590820312
2002-08-15,10.693277359008789
2002-08-16,10.712721824645996
2002-08-19,11.05490779876709
2002-08-20,10.786602973937988
2002-08-21,11.0899019241333
2002-08-22,11.156007766723633
2002-08-23,10.712721824645996
2002-08-26,10.860483169555664
2002-08-27,10.708833694458008
2002-08-28,10.479413032531738
2002-08-29,10.31220817565918
2002-08-30,10.246103286743164
2002-09-03,10.012796401977539
2002-09-04,10.300541877746582
2002-09-05,9.911699295043945
2002-09-06,10.323875427246094
2002-09-09,10.36664867401123
2002-09-10,10.514411926269531
2002-09-11,10.673835754394531
2002-09-12,10.362759590148926
2002-09-13,10.494966506958008
2002-09-16,10.487192153930664
2002-09-17,10.152782440185547
2002-09-18,10.343316078186035
2002-09-19,10.479413032531738
2002-09-20,10.615509033203125
2002-09-23,10.724385261535645
2002-09-24,10.487192153930664
2002-09-25,11.121010780334473
2002-09-26,11.42042350769043
2002-09-27,11.140454292297363
2002-09-30,10.864374160766602
2002-10-01,11.113235473632812
2002-10-02,10.607736587524414
2002-10-03,10.809929847717285
2002-10-04,11.14823055267334
2002-10-07,10.751605033874512
2002-10-08,11.00435733795166
2002-10-09,10.918810844421387
2002-10-10,11.482638359069824
2002-10-11,11.397089958190918
2002-10-14,11.572072982788086
2002-10-15,12.357542037963867
2002-10-16,11.303766250610352
2002-10-17,11.568183898925781
2002-10-18,11.836488723754883
2002-10-21,12.05035400390625
2002-10-22,11.836488723754883
2002-10-23,11.665395736694336
2002-10-24,11.642065048217773
2002-10-25,11.719831466674805
2002-10-28,11.397089958190918
2002-10-29,11.758720397949219
2002-10-30,12.229225158691406
2002-10-31,12.25255298614502
2002-11-01,11.941478729248047
2002-11-04,12.112569808959961
2002-11-05,11.945368766784668
2002-11-06,11.871485710144043
2002-11-07,11.844263076782227
2002-11-08,12.038686752319336
2002-11-11,11.626509666442871
2002-11-12,11.762606620788574
2002-11-13,11.696500778198242
2002-11-14,12.198116302490234
2002-11-15,12.520856857299805
2002-11-18,12.34976577758789
2002-11-19,12.380871772766113
2002-11-20,12.485861778259277
2002-11-21,12.804717063903809
2002-11-22,12.544185638427734
2002-11-25,12.567520141601562
2002-11-26,12.237003326416016
2002-11-27,12.790214538574219
2002-11-29,13.031765937805176
2002-12-02,13.078513145446777
2002-12-03,12.93436336517334
2002-12-04,12.918780326843262
2002-12-05,13.230450630187988
2002-12-06,13.351222038269043
2002-12-09,12.836968421936035
2002-12-10,13.323953628540039
2002-12-11,13.214868545532227
2002-12-12,13.246036529541016
2002-12-13,13.207073211669922
2002-12-16,13.210973739624023
2002-12-17,12.751258850097656
2002-12-18,12.536983489990234
2002-12-19,13.152532577514648
2002-12-20,13.016178131103516
2002-12-23,13.316161155700684
2002-12-24,13.12916088104248
2002-12-26,12.969425201416016
2002-12-27,12.782424926757812
2002-12-30,12.891509056091309
2002-12-31,12.720090866088867
2003-01-02,13.074617385864258
2003-01-03,12.992802619934082
2003-01-06,13.133054733276367
2003-01-07,13.035656929016113
2003-01-08,12.681132316589355
2003-01-09,12.914885520935059
2003-01-10,12.801902770996094
2003-01-13,12.575942039489746
2003-01-14,12.482441902160645
2003-01-15,12.283747673034668
2003-01-16,12.322707176208496
2003-01-17,12.198040008544922
2003-01-21,12.014932632446289
2003-01-22,12.003250122070312
2003-01-23,11.843510627746582
2003-01-24,11.64871883392334
2003-01-27,11.921431541442871
2003-01-28,12.100646018981934
2003-01-29,12.151290893554688
2003-01-30,11.773388862609863
2003-01-31,12.003250122070312
2003-02-03,12.18245792388916
2003-02-04,12.13960075378418
2003-02-05,12.170770645141602
2003-02-06,12.330497741699219
2003-02-07,12.034411430358887
2003-02-10,12.151290893554688
2003-02-11,12.992802619934082
2003-02-12,12.770733833312988
2003-02-13,12.560359001159668
2003-02-14,12.661652565002441
2003-02-18,12.977219581604004
2003-02-19,12.918780326843262
2003-02-20,13.055135726928711
2003-02-21,13.249932289123535
2003-02-24,13.15643310546875
2003-02-25,13.238245010375977
2003-02-26,13.117471694946289
2003-02-27,13.265512466430664
2003-02-28,13.32005786895752
2003-03-03,13.355123519897461
2003-03-04,13.296682357788086
2003-03-05,13.452520370483398
2003-03-06,13.339537620544434
2003-03-07,13.238245010375977
2003-03-10,13.039554595947266
2003-03-11,12.961638450622559
2003-03-12,13.020073890686035
2003-03-13,13.343437194824219
2003-03-14,13.534330368041992
2003-03-17,13.838210105895996
2003-03-18,13.873273849487305
2003-03-19,14.00184154510498
2003-03-20,14.453758239746094
2003-03-21,14.679728507995605
2003-03-24,14.110922813415527
2003-03-25,14.558954238891602
2003-03-26,14.484929084777832
2003-03-27,14.297927856445312
2003-03-28,14.383639335632324
2003-03-31,14.005736351013184
2003-04-01,13.849897384643555
2003-04-02,13.888859748840332
2003-04-03,13.736922264099121
2003-04-04,13.920023918151855
2003-04-07,13.904443740844727
2003-04-08,13.892752647399902
2003-04-09,13.736922264099121
2003-04-10,13.518749237060547
2003-04-11,13.195389747619629
2003-04-14,13.246036529541016
2003-04-15,13.857695579528809
2003-04-16,13.59666919708252
2003-04-17,13.947300910949707
2003-04-21,13.826529502868652
2003-04-22,13.853800773620605
2003-04-23,13.955085754394531
2003-04-24,13.994043350219727
2003-04-25,13.744708061218262
2003-04-28,14.340780258178711
2003-04-29,14.294025421142578
2003-04-30,14.169366836547852
2003-05-01,14.169366836547852
2003-05-02,14.145989418029785
2003-05-05,14.216113090515137
2003-05-06,14.461551666259766
2003-05-07,14.255071640014648
2003-05-08,13.281094551086426
2003-05-09,13.479788780212402
2003-05-12,13.37849235534668
2003-05-13,12.965531349182129
2003-05-14,12.575942039489746
2003-05-15,12.90709400177002
2003-05-16,12.603215217590332
2003-05-19,12.353877067565918
2003-05-20,12.186349868774414
2003-05-21,12.852546691894531
2003-05-22,12.856447219848633
2003-05-23,12.973323822021484
2003-05-27,13.32005786895752
2003-05-28,13.179804801940918
2003-05-29,13.168088912963867
2003-05-30,13.667947769165039
2003-06-02,13.62108325958252
2003-06-03,13.449259757995605
2003-06-04,13.699188232421875
2003-06-05,13.47269058227539
2003-06-06,13.043120384216309
2003-06-09,13.00407600402832
2003-06-10,13.289145469665527
2003-06-11,13.062655448913574
2003-06-12,13.070460319519043
2003-06-13,12.886919975280762
2003-06-16,13.394587516784668
2003-06-17,13.101701736450195
2003-06-18,12.85177230834961
2003-06-19,12.86739730834961
2003-06-20,12.797102928161621
2003-06-23,12.86739730834961
2003-06-24,12.758048057556152
2003-06-25,12.648707389831543
2003-06-26,12.984546661376953
2003-06-27,13.230571746826172
2003-06-30,13.45706558227539
2003-07-01,13.406305313110352
2003-07-02,13.628897666931152
2003-07-03,13.55860710144043
2003-07-07,13.99597454071045
2003-07-08,14.46068286895752
2003-07-09,14.398200988769531
2003-07-10,14.2341890335083
2003-07-11,14.331820487976074
2003-07-14,14.304482460021973
2003-07-15,14.20295238494873
2003-07-16,14.273245811462402
2003-07-17,13.917876243591309
2003-07-18,14.070172309875488
2003-07-21,14.105320930480957
2003-07-22,14.00769329071045
2003-07-23,14.195135116577148
2003-07-24,14.304482460021973
2003-07-25,14.433356285095215
2003-07-28,13.87491512298584
2003-07-29,13.921781539916992
2003-07-30,12.883012771606445
2003-07-31,13.214951515197754
2003-08-01,13.164185523986816
2003-08-04,13.480502128601074
2003-08-05,14.277148246765137
2003-08-06,13.91396713256836
2003-08-07,13.812433242797852
2003-08-08,13.906156539916992
2003-08-11,14.167801856994629
2003-08-12,14.491933822631836
2003-08-13,14.359156608581543
2003-08-14,14.538786888122559
2003-08-15,14.609086990356445
2003-08-18,14.773100852966309
2003-08-19,14.667655944824219
2003-08-20,14.640323638916016
2003-08-21,14.800437927246094
2003-08-22,14.780906677246094
2003-08-25,14.68327808380127
2003-08-26,14.679373741149902
2003-08-27,14.527070999145508
2003-08-28,14.718423843383789
