Date,ETN
2023-05-18,167.9467315673828
2023-05-19,167.50430297851562
2023-05-22,167.53314208984375
2023-05-23,164.82080078125
2023-05-24,161.7525177001953
2023-05-25,170.1974639892578
2023-05-26,175.49717712402344
2023-05-30,174.87200927734375
2023-05-31,169.18751525878906
2023-06-01,172.2077178955078
2023-06-02,179.3638153076172
2023-06-05,176.5841064453125
2023-06-06,176.42054748535156
2023-06-07,181.40286254882812
2023-06-08,180.65264892578125
2023-06-09,180.15248107910156
2023-06-12,182.31666564941406
2023-06-13,186.462158203125
2023-06-14,185.7023162841797
2023-06-15,189.37652587890625
2023-06-16,183.9613494873047
2023-06-20,186.81805419921875
2023-06-21,187.40476989746094
2023-06-22,188.13577270507812
2023-06-23,187.0392608642578
2023-06-26,188.59747314453125
2023-06-27,190.1074981689453
2023-06-28,187.3181915283203
2023-06-29,191.26173400878906
2023-06-30,193.42591857910156
2023-07-03,192.9738311767578
2023-07-05,191.30984497070312
2023-07-06,190.2037353515625
2023-07-07,190.88661193847656
2023-07-10,195.31106567382812
2023-07-11,195.22451782226562
2023-07-12,194.214599609375
2023-07-13,196.5614776611328
2023-07-14,195.69581604003906
2023-07-17,198.1004180908203
2023-07-18,202.31326293945312
2023-07-19,201.8035125732422
2023-07-20,202.86151123046875
2023-07-21,199.76443481445312
2023-07-24,199.44699096679688
2023-07-25,198.41781616210938
2023-07-26,195.29185485839844
2023-07-27,194.38771057128906
2023-07-28,195.5419158935547
2023-07-31,197.48486328125
2023-08-01,210.64280700683594
2023-08-02,210.51776123046875
2023-08-03,208.8153076171875
2023-08-04,208.48696899414062
2023-08-07,213.49879455566406
2023-08-08,212.63931274414062
2023-08-09,210.35073852539062
2023-08-10,209.4816131591797
2023-08-11,210.86251831054688
2023-08-14,211.5191650390625
2023-08-15,210.45693969726562
2023-08-16,208.67044067382812
2023-08-17,207.01919555664062
2023-08-18,207.27989196777344
2023-08-21,208.3324737548828
2023-08-22,209.82925415039062
2023-08-23,213.70156860351562
2023-08-24,213.32496643066406
2023-08-25,216.55030822753906
2023-08-28,218.47195434570312
2023-08-29,220.24876403808594
2023-08-30,222.1800994873047
2023-08-31,222.46014404296875
2023-09-01,225.6468505859375
2023-09-05,221.6876220703125
2023-09-06,223.65756225585938
2023-09-07,226.74769592285156
2023-09-08,228.0223846435547
2023-09-11,229.86680603027344
2023-09-12,220.07493591308594
2023-09-13,213.8078155517578
2023-09-14,214.5224151611328
2023-09-15,210.16722106933594
2023-09-18,211.62538146972656
2023-09-19,208.73806762695312
2023-09-20,207.27989196777344
2023-09-21,203.417236328125
2023-09-22,205.35826110839844
2023-09-25,208.48696899414062
2023-09-26,203.8228302001953
2023-09-27,206.99984741210938
2023-09-28,208.1296844482422
2023-09-29,205.95693969726562
2023-10-02,203.02134704589844
2023-10-03,201.87217712402344
2023-10-04,202.15219116210938
2023-10-05,196.20376586914062
2023-10-06,202.97303771972656
2023-10-09,205.95693969726562
2023-10-10,205.9183349609375
2023-10-11,208.45802307128906
2023-10-12,209.98379516601562
2023-10-13,201.43765258789062
2023-10-16,204.3636016845703
2023-10-17,204.49879455566406
2023-10-18,195.46017456054688
2023-10-19,193.0460205078125
2023-10-20,187.32928466796875
2023-10-23,188.7584686279297
2023-10-24,192.78526306152344
2023-10-25,188.5266876220703
2023-10-26,189.80140686035156
2023-10-27,188.60394287109375
2023-10-30,190.9891357421875
2023-10-31,200.77130126953125
2023-11-01,207.45372009277344
2023-11-02,208.73806762695312
2023-11-03,208.24359130859375
2023-11-06,209.8336181640625
2023-11-07,209.26161193847656
2023-11-08,210.9679718017578
2023-11-09,211.7241973876953
2023-11-10,215.0593719482422
2023-11-13,215.78648376464844
2023-11-14,221.14796447753906
2023-11-15,218.77261352539062
2023-11-16,219.8875732421875
2023-11-17,220.8571014404297
2023-11-20,220.00392150878906
2023-11-21,220.09115600585938
2023-11-22,221.93324279785156
