Date,EG
2006-04-11,60.640159606933594
2006-04-12,60.30302047729492
2006-04-13,60.289794921875
2006-04-17,60.17078399658203
2006-04-18,60.66000747680664
2006-04-19,61.65156555175781
2006-04-20,61.658199310302734
2006-04-21,61.40699005126953
2006-04-24,62.068050384521484
2006-04-25,59.49649429321289
2006-04-26,59.50968933105469
2006-04-27,58.8883171081543
2006-04-28,60.157554626464844
2006-05-01,59.69479751586914
2006-05-02,59.99230194091797
2006-05-03,59.00067901611328
2006-05-04,60.018714904785156
2006-05-05,60.825233459472656
2006-05-08,61.26817321777344
2006-05-09,61.34748840332031
2006-05-10,61.67803955078125
2006-05-11,60.91779708862305
2006-05-12,60.719478607177734
2006-05-15,60.91779708862305
2006-05-16,60.792213439941406
2006-05-17,60.42860412597656
2006-05-18,60.223670959472656
2006-05-19,60.18400955200195
2006-05-22,60.157554626464844
2006-05-23,60.031951904296875
2006-05-24,59.05228042602539
2006-05-25,59.09199142456055
2006-05-26,59.13170623779297
2006-05-30,58.21824264526367
2006-05-31,59.14494705200195
2006-06-01,60.1246452331543
2006-06-02,59.99888229370117
2006-06-05,58.70145797729492
2006-06-06,59.25087356567383
2006-06-07,59.29057312011719
2006-06-08,59.97240447998047
2006-06-09,59.44944381713867
2006-06-12,58.82061767578125
2006-06-13,58.09246063232422
2006-06-14,57.14589309692383
2006-06-15,57.821075439453125
2006-06-16,57.87400436401367
2006-06-19,57.595985412597656
2006-06-20,57.4371337890625
2006-06-21,57.960060119628906
2006-06-22,57.15908432006836
2006-06-23,56.84138488769531
2006-06-26,57.73499298095703
2006-06-27,57.42389678955078
2006-06-28,57.03334045410156
2006-06-29,57.65558624267578
2006-06-30,57.304744720458984
2006-07-03,58.085838317871094
2006-07-05,57.503326416015625
2006-07-06,58.47639465332031
2006-07-07,58.50945281982422
2006-07-10,59.528907775878906
2006-07-11,59.50901794433594
2006-07-12,59.72746658325195
2006-07-13,59.25087356567383
2006-07-14,59.01919937133789
2006-07-17,58.35061264038086
2006-07-18,57.741661071777344
2006-07-19,58.284427642822266
2006-07-20,59.15155792236328
2006-07-21,59.0787467956543
2006-07-24,60.323211669921875
2006-07-25,61.50151443481445
2006-07-26,62.9776496887207
2006-07-27,62.14358901977539
2006-07-28,63.05044174194336
2006-07-31,62.626808166503906
2006-08-01,61.65372848510742
2006-08-02,60.91233825683594
2006-08-03,60.85280227661133
2006-08-04,61.269798278808594
2006-08-07,60.79981231689453
2006-08-08,60.793209075927734
2006-08-09,60.733619689941406
2006-08-10,60.66081237792969
2006-08-11,60.733619689941406
2006-08-14,61.63386154174805
2006-08-15,61.978092193603516
2006-08-16,62.414974212646484
2006-08-17,63.38801956176758
2006-08-18,62.89155578613281
2006-08-21,62.785648345947266
2006-08-22,62.07075881958008
2006-08-23,61.48163986206055
2006-08-24,60.81218719482422
2006-08-25,59.698692321777344
2006-08-28,60.560340881347656
2006-08-29,61.276161193847656
2006-08-30,61.44846725463867
2006-08-31,62.29025650024414
2006-09-01,62.65478515625
2006-09-05,62.303504943847656
2006-09-06,61.71359634399414
2006-09-07,61.84613037109375
2006-09-08,62.8138542175293
2006-09-11,64.31181335449219
2006-09-12,65.43191528320312
2006-09-13,66.03510284423828
2006-09-14,65.53797912597656
2006-09-15,65.48495483398438
2006-09-18,65.15355682373047
2006-09-19,64.47084045410156
2006-09-20,65.02099609375
2006-09-21,64.57691192626953
2006-09-22,64.27203369140625
2006-09-25,64.80891418457031
2006-09-26,65.57774353027344
2006-09-27,64.91495513916016
2006-09-28,65.3722915649414
2006-09-29,64.64320373535156
2006-10-02,64.23890686035156
2006-10-03,66.12787628173828
2006-10-04,66.03510284423828
2006-10-05,65.78987884521484
2006-10-06,65.5313491821289
2006-10-09,65.94226837158203
2006-10-10,65.822998046875
2006-10-11,65.45179748535156
2006-10-12,65.5180892944336
2006-10-13,66.58521270751953
2006-10-16,66.51229858398438
2006-10-17,66.49901580810547
2006-10-18,66.72440338134766
2006-10-19,66.001953125
2006-10-20,66.30020141601562
2006-10-23,66.61837005615234
2006-10-24,67.0757064819336
2006-10-25,66.49901580810547
2006-10-26,67.22147369384766
2006-10-27,65.822998046875
2006-10-30,65.88261413574219
2006-10-31,65.73683166503906
2006-11-01,65.32592010498047
2006-11-02,65.7633285522461
2006-11-03,65.81637573242188
2006-11-06,66.54546356201172
2006-11-07,66.92986297607422
2006-11-08,66.89672088623047
2006-11-09,66.94312286376953
2006-11-10,67.24137115478516
2006-11-13,67.64572143554688
2006-11-14,67.84453582763672
2006-11-15,67.21485900878906
2006-11-16,67.94398498535156
2006-11-17,67.30766296386719
2006-11-20,67.01602935791016
2006-11-21,66.41948699951172
2006-11-22,66.50589752197266
2006-11-24,66.54573822021484
2006-11-27,65.163818359375
2006-11-28,65.05087280273438
2006-11-29,65.7817153930664
2006-11-30,65.3830795288086
2006-12-01,65.40963745117188
2006-12-04,65.96107482910156
2006-12-05,66.27998352050781
2006-12-06,66.05410766601562
2006-12-07,66.00758361816406
2006-12-08,66.1803207397461
2006-12-11,66.346435546875
2006-12-12,66.40621948242188
2006-12-13,65.5823745727539
2006-12-14,65.68203735351562
2006-12-15,65.07080841064453
2006-12-18,65.07744598388672
2006-12-19,65.72188568115234
2006-12-20,65.7817153930664
2006-12-21,65.86803436279297
2006-12-22,65.88801574707031
2006-12-26,65.56908416748047
2006-12-27,65.71526336669922
2006-12-28,65.68203735351562
2006-12-29,65.18372344970703
2007-01-03,65.94114685058594
2007-01-04,65.72188568115234
2007-01-05,64.8581771850586
2007-01-08,64.61900329589844
2007-01-09,64.49276733398438
2007-01-10,64.61235046386719
2007-01-11,65.44949340820312
2007-01-12,65.90792083740234
2007-01-16,65.54248046875
2007-01-17,65.20366668701172
2007-01-18,64.8183364868164
2007-01-19,63.88819885253906
2007-01-22,63.44967269897461
2007-01-23,64.26685333251953
2007-01-24,64.28016662597656
2007-01-25,63.98117446899414
2007-01-26,63.815147399902344
2007-01-29,63.72871398925781
2007-01-30,62.77861785888672
2007-01-31,62.18730926513672
2007-02-01,62.3201904296875
2007-02-02,62.39992904663086
2007-02-05,62.78526306152344
2007-02-06,63.217132568359375
2007-02-07,63.35002136230469
2007-02-08,63.13744354248047
2007-02-09,63.183929443359375
2007-02-12,63.429718017578125
2007-02-13,63.722084045410156
2007-02-14,64.28681945800781
2007-02-15,65.01101684570312
2007-02-16,65.27008819580078
2007-02-20,65.57572174072266
2007-02-21,66.05410766601562
2007-02-22,66.3663330078125
2007-02-23,65.71526336669922
2007-02-26,65.32991790771484
2007-02-27,64.3266830444336
2007-02-28,64.55921173095703
2007-03-01,64.74616241455078
2007-03-02,64.2253646850586
2007-03-05,63.26388168334961
2007-03-06,63.23719024658203
2007-03-07,63.38406753540039
2007-03-08,63.4307975769043
2007-03-09,63.09695816040039
2007-03-12,62.9500617980957
2007-03-13,62.075401306152344
2007-03-14,61.781612396240234
2007-03-15,62.4626579284668
2007-03-16,62.355838775634766
2007-03-19,62.549442291259766
2007-03-20,63.217140197753906
2007-03-21,63.63778305053711
2007-03-22,63.88483810424805
2007-03-23,63.878173828125
2007-03-26,64.25875091552734
2007-03-27,64.56587219238281
2007-03-28,63.87148666381836
2007-03-29,63.59772872924805
2007-03-30,64.21197509765625
2007-04-02,63.76465606689453
2007-04-03,63.904911041259766
2007-04-04,63.09029006958008
2007-04-05,63.09029006958008
2007-04-09,63.11699295043945
2007-04-10,63.364044189453125
2007-04-11,63.364044189453125
2007-04-12,63.91156005859375
2007-04-13,64.19197082519531
2007-04-16,65.07332611083984
2007-04-17,64.77288818359375
2007-04-18,64.78621673583984
2007-04-19,64.70609283447266
2007-04-20,64.82630157470703
2007-04-23,64.58589935302734
2007-04-24,68.97264862060547
2007-04-25,68.74564361572266
2007-04-26,68.0979995727539
2007-04-27,67.70401763916016
2007-04-30,67.19660186767578
2007-05-01,67.30339813232422
2007-05-02,67.53044891357422
2007-05-03,67.49705505371094
2007-05-04,67.7975082397461
2007-05-07,68.15140533447266
2007-05-08,68.2048110961914
2007-05-09,68.81242370605469
2007-05-10,68.73228454589844
2007-05-11,69.1729736328125
2007-05-14,69.44002532958984
2007-05-15,70.11441040039062
2007-05-16,70.63522338867188
2007-05-17,70.74202728271484
2007-05-18,71.34964752197266
2007-05-21,71.03583526611328
2007-05-22,71.02911376953125
2007-05-23,70.76876068115234
2007-05-24,70.66194915771484
2007-05-25,70.92898559570312
2007-05-29,70.88225555419922
2007-05-30,71.37638092041016
2007-05-31,71.59671020507812
2007-06-01,71.96556854248047
2007-06-04,71.65038299560547
2007-06-05,71.42903900146484
2007-06-06,71.16071319580078
2007-06-07,69.88641357421875
2007-06-08,69.71876525878906
2007-06-11,70.43639373779297
2007-06-12,69.55775451660156
2007-06-13,69.75226593017578
2007-06-14,70.07421875
2007-06-15,69.54437255859375
2007-06-18,69.96688079833984
2007-06-19,70.91927337646484
2007-06-20,70.83209228515625
2007-06-21,70.7583236694336
2007-06-22,71.08697509765625
2007-06-25,71.43572235107422
2007-06-26,71.2613525390625
2007-06-27,71.7442626953125
2007-06-28,72.4618911743164
2007-06-29,72.86430358886719
2007-07-02,73.37403106689453
2007-07-03,73.37403106689453
2007-07-05,73.33379364013672
2007-07-06,73.62220001220703
2007-07-09,74.08496856689453
2007-07-10,74.33316040039062
2007-07-11,74.25933074951172
2007-07-12,74.8495864868164
2007-07-13,75.41963195800781
2007-07-16,76.16414642333984
2007-07-17,75.11784362792969
2007-07-18,73.43438720703125
2007-07-19,73.70269012451172
2007-07-20,73.11247253417969
2007-07-23,73.1594009399414
2007-07-24,69.91996002197266
2007-07-25,70.1949462890625
2007-07-26,68.90721893310547
2007-07-27,66.90853118896484
2007-07-30,66.90853118896484
2007-07-31,65.89580535888672
2007-08-01,66.19761657714844
2007-08-02,66.18417358398438
2007-08-03,64.32634735107422
2007-08-06,66.54635620117188
2007-08-07,66.85487365722656
2007-08-08,67.29755401611328
2007-08-09,65.52690887451172
2007-08-10,64.44037628173828
2007-08-13,64.25927734375
2007-08-14,63.39409637451172
2007-08-15,63.05203628540039
2007-08-16,64.38672637939453
2007-08-17,65.7147216796875
2007-08-20,66.39881896972656
2007-08-21,66.51950073242188
2007-08-22,68.71269226074219
2007-08-23,69.39682006835938
2007-08-24,69.7925033569336
2007-08-27,68.2834243774414
2007-08-28,66.65367889404297
2007-08-29,68.04869079589844
2007-08-30,67.3310775756836
2007-08-31,68.33041381835938
2007-09-04,70.08246612548828
2007-09-05,70.07572937011719
2007-09-06,69.12560272216797
2007-09-07,68.42472839355469
2007-09-10,68.303466796875
2007-09-11,68.94364929199219
2007-09-12,69.61075592041016
2007-09-13,70.70243072509766
2007-09-14,71.18763732910156
2007-09-17,70.33179473876953
2007-09-18,71.95584106445312
2007-09-19,72.17820739746094
2007-09-20,71.45716094970703
2007-09-21,71.52454376220703
2007-09-24,70.56092834472656
2007-09-25,71.42347717285156
2007-09-26,72.50840759277344
2007-09-27,73.72810363769531
2007-09-28,74.28741455078125
2007-10-01,74.86019134521484
2007-10-02,74.48958587646484
2007-10-03,74.25372314453125
2007-10-04,74.09200286865234
2007-10-05,75.0421371459961
2007-10-08,75.22410583496094
2007-10-09,76.22816467285156
2007-10-10,76.8750991821289
2007-10-11,75.52734375
2007-10-12,75.81037139892578
2007-10-15,74.98149871826172
2007-10-16,74.13917541503906
2007-10-17,74.07178497314453
2007-10-18,73.86963653564453
2007-10-19,72.09733581542969
2007-10-22,72.0367202758789
2007-10-23,72.279296875
2007-10-24,72.07039642333984
2007-10-25,72.24559020996094
2007-10-26,71.11351776123047
2007-10-29,71.76040649414062
2007-10-30,72.0569076538086
2007-10-31,71.7940902709961
2007-11-01,69.7387924194336
2007-11-02,67.8452377319336
2007-11-05,66.94896697998047
2007-11-06,69.09861755371094
2007-11-07,67.3600082397461
2007-11-08,68.34386444091797
2007-11-09,68.25628662109375
2007-11-12,67.69696044921875
2007-11-13,69.48275756835938
2007-11-14,68.75493621826172
2007-11-15,68.39106750488281
2007-11-16,67.65655517578125
2007-11-19,66.43010711669922
2007-11-20,65.86402130126953
2007-11-21,65.50689697265625
2007-11-23,65.93141174316406
2007-11-26,64.86670684814453
2007-11-27,66.51095581054688
2007-11-28,68.718505859375
2007-11-29,69.18573760986328
2007-11-30,71.05472564697266
2007-12-03,70.97344207763672
2007-12-04,70.36400604248047
2007-12-05,71.20370483398438
2007-12-06,72.17200469970703
2007-12-07,71.0073013305664
2007-12-10,72.07048797607422
2007-12-11,70.09313201904297
2007-12-12,69.51079559326172
2007-12-13,69.11803436279297
2007-12-14,68.84716796875
2007-12-17,68.82009887695312
2007-12-18,67.98040008544922
2007-12-19,66.301025390625
2007-12-20,66.71410369873047
2007-12-21,68.44763946533203
2007-12-24,69.55142211914062
2007-12-26,68.9893569946289
2007-12-27,68.00072479248047
2007-12-28,67.86532592773438
2007-12-31,67.98719787597656
2008-01-02,66.78185272216797
2008-01-03,68.10907745361328
2008-01-04,68.96907806396484
2008-01-07,69.78166198730469
2008-01-08,69.05712127685547
2008-01-09,71.12921905517578
2008-01-10,70.4452896118164
2008-01-11,69.73424530029297
2008-01-14,69.96449279785156
2008-01-15,68.50857543945312
2008-01-16,68.0345687866211
2008-01-17,66.63286590576172
2008-01-18,64.33049011230469
2008-01-22,64.2898941040039
2008-01-23,65.10247039794922
2008-01-24,65.50875091552734
2008-01-25,63.95130920410156
2008-01-28,67.37773132324219
2008-01-29,65.86089324951172
2008-01-30,65.82701873779297
2008-01-31,68.86070251464844
2008-02-01,70.12700653076172
2008-02-04,69.15866088867188
2008-02-05,67.44540405273438
2008-02-06,66.95111083984375
2008-02-07,67.60795593261719
2008-02-08,67.12039947509766
2008-02-11,65.60359954833984
2008-02-12,67.24906921386719
2008-02-13,67.45221710205078
2008-02-14,66.78185272216797
2008-02-15,68.73882293701172
2008-02-19,67.34387969970703
2008-02-20,67.9397964477539
2008-02-21,67.68243408203125
2008-02-22,68.52214050292969
2008-02-25,66.40263366699219
2008-02-26,67.31678771972656
2008-02-27,67.36416625976562
2008-02-28,66.63611602783203
2008-02-29,65.92163848876953
2008-03-03,64.80569458007812
2008-03-04,64.79889678955078
2008-03-05,64.50630187988281
2008-03-06,63.730613708496094
2008-03-07,63.859893798828125
2008-03-10,63.37678146362305
2008-03-11,64.66282653808594
2008-03-12,63.60812759399414
2008-03-13,63.533302307128906
2008-03-14,61.124488830566406
2008-03-17,59.21243667602539
2008-03-18,59.33489990234375
2008-03-19,60.1650505065918
2008-03-20,61.08365249633789
2008-03-24,60.539302825927734
2008-03-25,62.090736389160156
2008-03-26,61.02924346923828
2008-03-27,60.43044662475586
2008-03-28,60.294349670410156
2008-03-31,60.92034912109375
2008-04-01,63.76460266113281
2008-04-02,63.62852096557617
2008-04-03,64.10482025146484
2008-04-04,63.124996185302734
2008-04-07,64.00959777832031
2008-04-08,63.16581344604492
2008-04-09,63.08417510986328
2008-04-10,64.51312255859375
2008-04-11,65.1391372680664
2008-04-14,65.1595458984375
2008-04-15,64.94178009033203
2008-04-16,65.21399688720703
2008-04-17,65.55421447753906
2008-04-18,65.79237365722656
2008-04-21,64.29537200927734
2008-04-22,62.66910171508789
2008-04-23,62.015872955322266
2008-04-24,62.39694595336914
2008-04-25,62.430946350097656
2008-04-28,61.954654693603516
2008-04-29,61.57357406616211
2008-04-30,61.478294372558594
2008-05-01,63.05693817138672
2008-05-02,62.89366912841797
2008-05-05,62.05668640136719
2008-05-06,62.16558074951172
2008-05-07,60.12422561645508
2008-05-08,60.84551239013672
2008-05-09,61.437496185302734
2008-05-12,62.349300384521484
2008-05-13,61.76411056518555
2008-05-14,62.3084831237793
2008-05-15,62.4105339050293
2008-05-16,62.04313278198242
2008-05-19,61.69606399536133
2008-05-20,61.8321533203125
2008-05-21,61.40803146362305
2008-05-22,61.44908142089844
2008-05-23,60.84709930419922
2008-05-27,61.27124786376953
2008-05-28,59.75945281982422
2008-05-29,60.33406448364258
2008-05-30,60.005733489990234
2008-06-02,59.61581039428711
2008-06-03,59.83470916748047
2008-06-04,59.55424499511719
2008-06-05,60.42300033569336
2008-06-06,59.13698959350586
2008-06-09,59.25324249267578
2008-06-10,59.26691818237305
2008-06-11,58.32291030883789
2008-06-12,58.86332321166992
2008-06-13,58.582889556884766
2008-06-16,58.35029602050781
2008-06-17,58.049293518066406
2008-06-18,57.58416748046875
2008-06-19,57.46100616455078
2008-06-20,57.22843933105469
2008-06-23,56.817996978759766
2008-06-24,57.844112396240234
2008-06-25,57.8851432800293
2008-06-26,55.90134811401367
2008-06-27,54.82052230834961
2008-06-30,54.52640914916992
2008-07-01,54.64952850341797
2008-07-02,54.416969299316406
2008-07-03,53.97233963012695
2008-07-07,52.5015869140625
2008-07-08,55.0189208984375
2008-07-09,53.99283981323242
2008-07-10,54.00653076171875
2008-07-11,52.38530731201172
2008-07-14,51.9474983215332
2008-07-15,51.09242630004883
2008-07-16,53.14459991455078
2008-07-17,53.69868469238281
2008-07-18,53.890220642089844
2008-07-21,53.35664367675781
2008-07-22,54.9778938293457
2008-07-23,54.362220764160156
2008-07-24,53.21985626220703
2008-07-25,52.72732162475586
2008-07-28,55.21046447753906
2008-07-29,56.640140533447266
2008-07-30,56.52386474609375
2008-07-31,55.95607376098633
2008-08-01,56.24340057373047
2008-08-04,56.07920837402344
2008-08-05,56.776947021484375
2008-08-06,56.96847915649414
2008-08-07,56.50333786010742
2008-08-08,57.07109451293945
2008-08-11,57.303688049316406
2008-08-12,56.39388656616211
2008-08-13,56.058692932128906
2008-08-14,56.284423828125
2008-08-15,56.8248291015625
2008-08-18,56.106590270996094
2008-08-19,55.614051818847656
2008-08-20,55.74403381347656
2008-08-21,55.826568603515625
2008-08-22,56.507843017578125
2008-08-25,56.07432556152344
2008-08-26,56.136253356933594
2008-08-27,56.54221725463867
2008-08-28,57.14089584350586
2008-08-29,56.51472854614258
2008-09-02,56.90006637573242
2008-09-03,57.216575622558594
2008-09-04,55.633949279785156
2008-09-05,54.670589447021484
2008-09-08,55.90916061401367
2008-09-09,54.86324691772461
2008-09-10,55.06277084350586
2008-09-11,54.381553649902344
2008-09-12,54.00997543334961
2008-09-15,53.75538635253906
2008-09-16,56.638572692871094
2008-09-17,55.38623046875
2008-09-18,56.98948287963867
2008-09-19,65.3707046508789
2008-09-22,59.012550354003906
2008-09-23,56.721153259277344
2008-09-24,55.56510543823242
2008-09-25,58.007911682128906
2008-09-26,55.39309310913086
2008-09-29,55.04902648925781
2008-09-30,59.54238510131836
2008-10-01,56.480323791503906
2008-10-02,50.0739631652832
2008-10-03,52.33098220825195
2008-10-06,55.73713684082031
2008-10-07,49.95700454711914
2008-10-08,49.888187408447266
2008-10-09,45.31223678588867
2008-10-10,41.8028564453125
2008-10-13,50.96165466308594
2008-10-14,50.87220001220703
2008-10-15,45.41543960571289
2008-10-16,43.192848205566406
2008-10-17,44.58283615112305
2008-10-20,44.534664154052734
2008-10-21,45.759517669677734
2008-10-22,47.486656188964844
2008-10-23,49.74366760253906
2008-10-24,51.367610931396484
2008-10-27,48.8629035949707
2008-10-28,51.34699630737305
2008-10-29,50.58316421508789
2008-10-30,46.8948974609375
2008-10-31,51.40202331542969
2008-11-03,50.631343841552734
2008-11-04,51.07863235473633
2008-11-05,47.65180969238281
2008-11-06,46.715980529785156
2008-11-07,48.61517333984375
2008-11-10,45.89027404785156
2008-11-11,45.491153717041016
2008-11-12,44.64476776123047
2008-11-13,48.759674072265625
2008-11-14,47.803199768066406
2008-11-17,46.36504364013672
2008-11-18,46.048526763916016
2008-11-19,42.92448043823242
2008-11-20,42.6471061706543
2008-11-21,48.54142379760742
2008-11-24,51.16959762573242
2008-11-25,51.20426559448242
2008-11-26,53.76307678222656
2008-11-28,54.40797805786133
2008-12-01,48.81187057495117
2008-12-02,51.21119689941406
2008-12-03,53.319271087646484
2008-12-04,51.46083450317383
2008-12-05,55.09452819824219
2008-12-08,55.5313835144043
2008-12-09,53.25688171386719
2008-12-10,53.92257308959961
2008-12-11,51.73129653930664
2008-12-12,52.91014862060547
2008-12-15,52.06414031982422
2008-12-16,55.25399398803711
2008-12-17,53.01416015625
2008-12-18,54.04047393798828
2008-12-19,53.6729621887207
2008-12-22,52.86855697631836
2008-12-23,52.611976623535156
2008-12-24,52.66744613647461
2008-12-26,52.521827697753906
2008-12-29,52.30683517456055
2008-12-30,53.416351318359375
2008-12-31,52.7991943359375
2009-01-02,53.0765495300293
2009-01-05,52.3276481628418
2009-01-06,53.04191589355469
2009-01-07,51.60647201538086
2009-01-08,52.0779914855957
2009-01-09,51.37068557739258
2009-01-12,50.46226501464844
2009-01-13,50.94770050048828
2009-01-14,49.19327163696289
2009-01-15,50.12249755859375
2009-01-16,51.20426559448242
2009-01-20,47.404170989990234
2009-01-21,48.38886260986328
2009-01-22,45.34461975097656
2009-01-23,45.490257263183594
2009-01-26,45.268333435058594
2009-01-27,46.01031494140625
2009-01-28,47.300140380859375
2009-01-29,44.92854690551758
2009-01-30,43.68727493286133
2009-02-02,43.68035888671875
2009-02-03,44.17269515991211
2009-02-04,44.16575622558594
2009-02-05,44.98402404785156
2009-02-06,44.82452392578125
2009-02-09,45.48332214355469
2009-02-10,43.22267532348633
2009-02-11,44.78293991088867
2009-02-12,49.38050079345703
2009-02-13,49.754940032958984
2009-02-17,48.68010711669922
2009-02-18,50.19877243041992
2009-02-19,49.47758483886719
2009-02-20,47.404170989990234
2009-02-23,46.50267028808594
2009-02-24,48.01439666748047
2009-02-25,47.05745315551758
2009-02-26,45.94098663330078
2009-02-27,45.164310455322266
2009-03-02,43.9417839050293
2009-03-03,42.91483688354492
2009-03-04,43.40385437011719
2009-03-05,41.00068283081055
2009-03-06,43.20125961303711
2009-03-09,42.99168014526367
2009-03-10,44.402862548828125
2009-03-11,43.96271896362305
2009-03-12,45.087467193603516
2009-03-13,45.64635467529297
2009-03-16,45.779090881347656
2009-03-17,47.18326950073242
2009-03-18,48.55950164794922
2009-03-19,46.69425582885742
2009-03-20,46.91082000732422
2009-03-23,50.50859451293945
2009-03-24,48.531558990478516
2009-03-25,48.93674850463867
2009-03-26,49.900814056396484
2009-03-27,49.86588668823242
2009-03-30,48.62936019897461
2009-03-31,49.46070098876953
2009-04-01,50.5575065612793
2009-04-02,50.04052734375
2009-04-03,50.94172286987305
2009-04-06,52.450706481933594
2009-04-07,51.75210189819336
2009-04-08,52.4157600402832
2009-04-09,52.227134704589844
2009-04-13,52.77204895019531
2009-04-14,50.445716857910156
2009-04-15,52.513572692871094
2009-04-16,51.82895278930664
2009-04-17,50.739131927490234
2009-04-20,48.62238311767578
2009-04-21,51.4726676940918
2009-04-22,49.348907470703125
2009-04-23,49.7331657409668
2009-04-24,49.92875289916992
2009-04-27,50.08942794799805
2009-04-28,51.08843231201172
2009-04-29,51.27704620361328
2009-04-30,52.14330291748047
2009-05-01,52.12932205200195
2009-05-04,52.646297454833984
2009-05-05,49.90779495239258
2009-05-06,49.719181060791016
2009-05-07,48.510623931884766
2009-05-08,50.962684631347656
2009-05-11,48.720191955566406
2009-05-12,50.1523323059082
2009-05-13,49.60741424560547
2009-05-14,49.50261306762695
2009-05-15,48.03557205200195
2009-05-18,48.97866439819336
2009-05-19,46.94575119018555
2009-05-20,46.67330551147461
2009-05-21,47.23218536376953
2009-05-22,46.84520721435547
2009-05-26,48.07649230957031
2009-05-27,46.69042205810547
2009-05-28,47.379920959472656
2009-05-29,48.709712982177734
2009-06-01,50.2646484375
2009-06-02,51.7070198059082
2009-06-03,51.3763427734375
2009-06-04,51.62260437011719
2009-06-05,52.276920318603516
2009-06-08,51.44670486450195
2009-06-09,51.41153335571289
2009-06-10,51.03158187866211
2009-06-11,50.55314254760742
2009-06-12,49.98323059082031
2009-06-15,49.34999465942383
2009-06-16,48.801185607910156
2009-06-17,48.9841423034668
2009-06-18,49.10371780395508
2009-06-19,49.18815612792969
2009-06-22,49.124839782714844
2009-06-23,49.00522994995117
2009-06-24,49.27961349487305
2009-06-25,49.321842193603516
2009-06-26,49.23741149902344
2009-06-29,50.20835494995117
2009-06-30,50.35612106323242
2009-07-01,50.961212158203125
2009-07-02,49.2514762878418
2009-07-06,50.65867233276367
2009-07-07,50.426483154296875
2009-07-08,51.03158187866211
2009-07-09,51.087867736816406
2009-07-10,51.052696228027344
2009-07-13,52.558345794677734
2009-07-14,53.05792236328125
2009-07-15,54.099220275878906
2009-07-16,54.23292922973633
2009-07-17,54.16958236694336
2009-07-20,53.59968566894531
2009-07-21,54.42993927001953
2009-07-22,55.626033782958984
2009-07-23,56.54069137573242
2009-07-24,56.78694534301758
2009-07-27,56.73066329956055
2009-07-28,57.075439453125
2009-07-29,56.57587814331055
2009-07-30,56.357749938964844
2009-07-31,56.44218444824219
2009-08-03,57.596099853515625
2009-08-04,58.749969482421875
2009-08-05,58.68666076660156
2009-08-06,57.56792068481445
2009-08-07,58.461509704589844
2009-08-10,58.6937255859375
2009-08-11,58.173038482666016
2009-08-12,58.79219055175781
2009-08-13,59.305816650390625
2009-08-14,58.968101501464844
2009-08-17,57.96900177001953
2009-08-18,57.96195983886719
2009-08-19,57.94790267944336
2009-08-20,57.84236526489258
2009-08-21,58.025264739990234
2009-08-24,57.694610595703125
2009-08-25,59.0173454284668
2009-08-26,58.62335205078125
2009-08-27,58.890708923339844
2009-08-28,59.40433120727539
2009-08-31,59.6590461730957
2009-09-01,59.482181549072266
2009-09-02,58.809959411621094
2009-09-03,59.708595275878906
2009-09-04,60.01286315917969
2009-09-08,60.00580978393555
2009-09-09,59.50338363647461
2009-09-10,59.65198516845703
2009-09-11,59.97042465209961
2009-09-14,60.253475189208984
2009-09-15,60.60728073120117
2009-09-16,60.692203521728516
2009-09-17,60.543582916259766
2009-09-18,60.918617248535156
2009-09-21,61.27952194213867
2009-09-22,60.635581970214844
2009-09-23,60.01286315917969
2009-09-24,60.05533218383789
2009-09-25,60.543582916259766
2009-09-28,62.52492141723633
2009-09-29,62.9706916809082
2009-09-30,62.05786895751953
2009-10-01,61.859771728515625
2009-10-02,61.859771728515625
2009-10-05,62.156951904296875
2009-10-06,63.77738571166992
2009-10-07,64.78221130371094
2009-10-08,64.73267364501953
2009-10-09,64.7539291381836
2009-10-12,65.14307403564453
2009-10-13,64.89542388916016
2009-10-14,65.22091674804688
2009-10-15,65.08647155761719
2009-10-16,64.50621032714844
2009-10-19,65.44738006591797
2009-10-20,64.88834381103516
2009-10-21,63.5792350769043
2009-10-22,63.76325225830078
2009-10-23,63.05563735961914
2009-10-26,62.36216354370117
2009-10-27,62.807979583740234
2009-10-28,61.357337951660156
2009-10-29,62.17817687988281
2009-10-30,61.90928268432617
2009-11-02,61.137996673583984
2009-11-03,61.449337005615234
2009-11-04,61.06013488769531
2009-11-05,61.69697952270508
2009-11-06,62.30553436279297
2009-11-09,62.99191665649414
2009-11-10,63.47309494018555
2009-11-11,63.56510543823242
2009-11-12,62.390472412109375
2009-11-13,62.87165451049805
2009-11-16,62.65937423706055
2009-11-17,62.49663162231445
2009-11-18,62.44705581665039
2009-11-19,61.4634895324707
2009-11-20,61.47056198120117
2009-11-23,61.44227600097656
2009-11-24,61.72530746459961
2009-11-25,61.371498107910156
2009-11-27,60.04117965698242
2009-11-30,60.56779098510742
2009-12-01,60.411258697509766
2009-12-02,60.80974578857422
2009-12-03,59.66401672363281
2009-12-04,59.70668411254883
2009-12-07,59.68539047241211
2009-12-08,59.13026809692383
2009-12-09,59.386451721191406
2009-12-10,59.64265823364258
2009-12-11,59.884605407714844
2009-12-14,60.1763801574707
2009-12-15,60.197731018066406
2009-12-16,60.63895797729492
2009-12-17,60.411258697509766
2009-12-18,61.27228927612305
2009-12-21,61.30791091918945
2009-12-22,60.98053741455078
2009-12-23,60.54645538330078
