Date,UHS
2001-05-01,19.513290405273438
2001-05-02,18.722064971923828
2001-05-03,19.08759117126465
2001-05-04,18.34316635131836
2001-05-07,18.407798767089844
2001-05-08,17.897409439086914
2001-05-09,17.98655891418457
2001-05-10,18.097997665405273
2001-05-11,18.06456184387207
2001-05-14,18.164859771728516
2001-05-15,18.276309967041016
2001-05-16,18.644052505493164
2001-05-17,18.49917984008789
2001-05-18,18.1091365814209
2001-05-21,17.21762466430664
2001-05-22,17.696805953979492
2001-05-23,16.856550216674805
2001-05-24,17.585371017456055
2001-05-25,18.04227638244629
2001-05-29,17.340194702148438
2001-05-30,17.529647827148438
2001-05-31,17.830537796020508
2001-06-01,17.55194091796875
2001-06-04,17.964262008666992
2001-06-05,18.775554656982422
2001-06-06,19.306013107299805
2001-06-07,19.390710830688477
2001-06-08,19.256986618041992
2001-06-11,19.114337921142578
2001-06-12,19.836475372314453
2001-06-13,19.81418800354004
2001-06-14,19.542278289794922
2001-06-15,19.881061553955078
2001-06-18,20.839445114135742
2001-06-19,20.50511932373047
2001-06-20,20.839445114135742
2001-06-21,20.68343162536621
2001-06-22,20.059362411499023
2001-06-25,19.881061553955078
2001-06-26,19.956829071044922
2001-06-27,20.5140323638916
2001-06-28,20.340181350708008
2001-06-29,20.282238006591797
2001-07-02,19.87660026550293
2001-07-03,19.836475372314453
2001-07-05,19.613601684570312
2001-07-06,20.32681655883789
2001-07-09,21.512550354003906
2001-07-10,21.503631591796875
2001-07-11,22.185646057128906
2001-07-12,22.27927017211914
2001-07-13,22.190105438232422
2001-07-16,23.44715690612793
2001-07-17,23.135122299194336
2001-07-18,22.73394012451172
2001-07-19,22.149986267089844
2001-07-20,22.22132110595703
2001-07-23,21.70867919921875
2001-07-24,21.842405319213867
2001-07-25,21.240636825561523
2001-07-26,21.77109146118164
2001-07-27,21.641815185546875
2001-07-30,22.02071189880371
2001-07-31,22.06529998779297
2001-08-01,22.016260147094727
2001-08-02,21.86024284362793
2001-08-03,21.641815185546875
2001-08-06,21.628450393676758
2001-08-07,21.976131439208984
2001-08-08,21.623985290527344
2001-08-09,21.59278678894043
2001-08-10,21.998424530029297
2001-08-13,22.13214874267578
2001-08-14,21.597248077392578
2001-08-15,21.77109146118164
2001-08-16,21.931560516357422
2001-08-17,21.753250122070312
2001-08-20,22.056371688842773
2001-08-21,21.61953353881836
2001-08-22,21.909276962280273
2001-08-23,21.842405319213867
2001-08-24,21.53037452697754
2001-08-27,21.503631591796875
2001-08-28,21.41893196105957
2001-08-29,21.467975616455078
2001-08-30,21.40110969543457
2001-08-31,21.08460807800293
2001-09-04,21.39665412902832
2001-09-05,21.387733459472656
2001-09-06,21.441225051879883
2001-09-07,21.258466720581055
2001-09-10,20.817157745361328
2001-09-17,20.00140380859375
2001-09-18,19.011804580688477
2001-09-19,20.059362411499023
2001-09-20,20.732471466064453
2001-09-21,20.460548400878906
2001-09-24,20.464998245239258
2001-09-25,20.89738655090332
2001-09-26,21.307491302490234
2001-09-27,22.123247146606445
2001-09-28,21.753250122070312
2001-10-01,21.597248077392578
2001-10-02,21.66409683227539
2001-10-03,21.13809585571289
2001-10-04,21.36098861694336
2001-10-05,21.062328338623047
2001-10-08,20.901845932006836
2001-10-09,20.27332305908203
2001-10-10,20.15742301940918
2001-10-11,19.35059356689453
2001-10-12,19.81418800354004
2001-10-15,20.456092834472656
2001-10-16,20.728002548217773
2001-10-17,19.65816879272461
2001-10-18,19.569013595581055
2001-10-19,19.622507095336914
2001-10-22,20.13068199157715
2001-10-23,19.22578239440918
2001-10-24,18.686403274536133
2001-10-25,18.276309967041016
2001-10-26,18.410030364990234
2001-10-29,17.91077423095703
2001-10-30,17.999927520751953
2001-10-31,18.004384994506836
2001-11-01,17.812707901000977
2001-11-02,17.897409439086914
2001-11-05,17.46946907043457
2001-11-06,18.34316635131836
2001-11-07,17.763675689697266
2001-11-08,17.050458908081055
2001-11-09,17.340194702148438
2001-11-12,17.830537796020508
2001-11-13,17.964262008666992
2001-11-14,18.276309967041016
2001-11-15,18.36545181274414
2001-11-16,18.432315826416016
2001-11-19,18.909276962280273
2001-11-20,19.31939697265625
2001-11-21,19.381799697875977
2001-11-23,19.27035140991211
2001-11-26,19.22132682800293
2001-11-27,19.051937103271484
2001-11-28,18.976152420043945
2001-11-29,19.234699249267578
2001-11-30,18.681943893432617
2001-12-03,18.762197494506836
2001-12-04,19.167835235595703
2001-12-05,19.493236541748047
2001-12-06,19.21240997314453
2001-12-07,18.92266082763672
2001-12-10,18.962778091430664
2001-12-11,19.604671478271484
2001-12-12,19.011804580688477
2001-12-13,18.96722412109375
2001-12-14,19.14554786682129
2001-12-17,19.15000343322754
2001-12-18,19.100961685180664
2001-12-19,18.285205841064453
2001-12-20,18.543758392333984
2001-12-21,18.508100509643555
2001-12-24,18.69978904724121
2001-12-26,18.632917404174805
2001-12-27,18.655202865600586
2001-12-28,18.833511352539062
2001-12-31,19.069753646850586
2002-01-02,18.9449405670166
2002-01-03,18.49917984008789
2002-01-04,18.258474349975586
2002-01-07,17.74138641357422
2002-01-08,17.384775161743164
2002-01-09,17.371400833129883
2002-01-10,17.197553634643555
2002-01-11,17.585371017456055
2002-01-14,17.759218215942383
2002-01-15,17.61212921142578
2002-01-16,17.834997177124023
2002-01-17,17.522966384887695
2002-01-18,16.93901252746582
2002-01-22,17.812707901000977
2002-01-23,18.668577194213867
2002-01-24,18.583881378173828
2002-01-25,18.61063003540039
2002-01-28,18.677505493164062
2002-01-29,19.043025970458984
2002-01-30,18.566051483154297
2002-01-31,18.655202865600586
2002-02-01,18.677505493164062
2002-02-04,18.517013549804688
2002-02-05,18.775554656982422
2002-02-06,19.167835235595703
2002-02-07,18.93602752685547
2002-02-08,18.96722412109375
2002-02-11,18.949405670166016
2002-02-12,18.949405670166016
2002-02-13,18.771100997924805
2002-02-14,18.83795928955078
2002-02-15,18.2540225982666
2002-02-19,17.7547550201416
2002-02-20,17.772594451904297
2002-02-21,18.12920379638672
2002-02-22,18.334257125854492
2002-02-25,17.91077423095703
2002-02-26,17.785972595214844
2002-02-27,17.6076602935791
2002-02-28,17.157445907592773
2002-03-01,17.20646858215332
2002-03-04,16.84986686706543
2002-03-05,17.20646858215332
2002-03-06,17.398147583007812
2002-03-07,17.384775161743164
2002-03-08,17.714637756347656
2002-03-11,17.57645034790039
2002-03-12,17.696805953979492
2002-03-13,18.15593719482422
2002-03-14,18.227264404296875
2002-03-15,18.66412353515625
2002-03-18,18.29412841796875
2002-03-19,18.062335968017578
2002-03-20,18.23618507385254
2002-03-21,18.089078903198242
2002-03-22,18.05341911315918
2002-03-25,17.763675689697266
2002-03-26,17.6076602935791
2002-03-27,17.919694900512695
2002-03-28,18.38774299621582
2002-04-01,18.86025619506836
2002-04-02,19.011804580688477
2002-04-03,19.03409767150879
2002-04-04,18.9449405670166
2002-04-05,19.59130096435547
2002-04-08,19.72056770324707
2002-04-09,19.676006317138672
2002-04-10,19.81418800354004
2002-04-11,19.903343200683594
2002-04-12,19.939008712768555
2002-04-15,19.7473201751709
2002-04-16,19.81418800354004
2002-04-17,20.12176513671875
2002-04-18,19.907806396484375
2002-04-19,20.77257537841797
2002-04-22,20.848358154296875
2002-04-23,20.61656379699707
2002-04-24,20.906307220458984
2002-04-25,21.151485443115234
2002-04-26,21.35207176208496
2002-04-29,20.3936767578125
2002-04-30,20.750288009643555
2002-05-01,20.52741813659668
2002-05-02,20.66114044189453
2002-05-03,20.282238006591797
2002-05-06,20.473913192749023
2002-05-07,20.081645965576172
2002-05-08,20.050447463989258
2002-05-09,19.903343200683594
2002-05-10,19.82755470275879
2002-05-13,19.662628173828125
2002-05-14,19.390710830688477
2002-05-15,20.460548400878906
2002-05-16,20.11285972595215
2002-05-17,20.291152954101562
2002-05-20,20.081645965576172
2002-05-21,20.282238006591797
2002-05-22,19.898880004882812
2002-05-23,20.438262939453125
2002-05-24,20.68343162536621
2002-05-28,20.830522537231445
2002-05-29,21.307491302490234
2002-05-30,21.63290023803711
2002-05-31,22.118793487548828
2002-06-03,21.833494186401367
2002-06-04,21.3253231048584
2002-06-05,22.016260147094727
2002-06-06,21.766633987426758
2002-06-07,22.239145278930664
2002-06-10,22.154451370239258
2002-06-11,22.586835861206055
2002-06-12,21.9627742767334
2002-06-13,22.283706665039062
2002-06-14,22.149986267089844
2002-06-17,22.760683059692383
2002-06-18,22.72502326965332
2002-06-19,23.054887771606445
2002-06-20,23.135122299194336
2002-06-21,22.4798526763916
2002-06-24,21.79783058166504
2002-06-25,21.173765182495117
2002-06-26,21.476886749267578
2002-06-27,21.55266571044922
2002-06-28,21.842405319213867
2002-07-01,21.17822265625
2002-07-02,20.576446533203125
2002-07-03,20.95088005065918
2002-07-05,21.623985290527344
2002-07-08,21.044496536254883
2002-07-09,20.460548400878906
2002-07-10,19.368419647216797
2002-07-11,19.947914123535156
2002-07-12,20.18416976928711
2002-07-15,19.836475372314453
2002-07-16,19.791908264160156
2002-07-17,20.49174690246582
2002-07-18,20.170804977416992
2002-07-19,19.515522003173828
2002-07-22,18.69978904724121
2002-07-23,18.677505493164062
2002-07-24,19.613601684570312
2002-07-25,19.64925193786621
2002-07-26,19.515522003173828
2002-07-29,20.206462860107422
2002-07-30,20.14851188659668
2002-07-31,21.07569122314453
2002-08-01,21.12472915649414
2002-08-02,20.3936767578125
2002-08-05,20.04598617553711
2002-08-06,20.126216888427734
2002-08-07,20.705720901489258
2002-08-08,21.597248077392578
2002-08-09,20.58536148071289
2002-08-12,20.050447463989258
2002-08-13,19.569013595581055
2002-08-14,20.38922691345215
2002-08-15,20.014781951904297
2002-08-16,20.228748321533203
2002-08-19,20.62102699279785
2002-08-20,20.58536148071289
2002-08-21,20.705720901489258
2002-08-22,20.95088005065918
2002-08-23,20.754743576049805
2002-08-26,20.99100685119629
2002-08-27,20.678970336914062
2002-08-28,20.219829559326172
2002-08-29,20.66114044189453
2002-08-30,20.380306243896484
2002-09-03,20.117311477661133
2002-09-04,20.099477767944336
2002-09-05,20.732471466064453
2002-09-06,21.12472915649414
2002-09-09,21.35207176208496
2002-09-10,21.21834373474121
2002-09-11,21.53037452697754
2002-09-12,21.467975616455078
2002-09-13,21.655187606811523
2002-09-16,22.02071189880371
2002-09-17,21.61953353881836
2002-09-18,21.753250122070312
2002-09-19,21.39665412902832
2002-09-20,21.343158721923828
2002-09-23,21.07569122314453
2002-09-24,20.941967010498047
2002-09-25,21.79783058166504
2002-09-26,22.3416690826416
2002-09-27,22.912246704101562
2002-09-30,22.800804138183594
2002-10-01,22.77406120300293
2002-10-02,23.179706573486328
2002-10-03,23.349092483520508
2002-10-04,22.756221771240234
2002-10-07,22.979106903076172
2002-10-08,22.867673873901367
2002-10-09,23.179706573486328
2002-10-10,23.291147232055664
2002-10-11,23.625459671020508
2002-10-14,24.40555191040039
2002-10-15,24.8869686126709
2002-10-16,25.051910400390625
2002-10-17,24.204954147338867
2002-10-18,23.768110275268555
2002-10-21,24.48133087158203
2002-10-22,24.42784309387207
2002-10-23,24.227243423461914
2002-10-24,23.80377197265625
2002-10-25,23.594263076782227
2002-10-28,23.2733097076416
2002-10-29,22.747318267822266
2002-10-30,22.77851676940918
2002-10-31,21.610610961914062
2002-11-01,22.22132110595703
2002-11-04,22.658157348632812
2002-11-05,22.06529998779297
2002-11-06,22.09649658203125
2002-11-07,22.154451370239258
2002-11-08,20.380306243896484
2002-11-11,19.167835235595703
2002-11-12,19.479862213134766
2002-11-13,19.582393646240234
2002-11-14,20.14851188659668
2002-11-15,20.817157745361328
2002-11-18,21.508100509643555
2002-11-19,20.861736297607422
2002-11-20,21.26291275024414
2002-11-21,19.836475372314453
2002-11-22,19.992496490478516
2002-11-25,19.613601684570312
2002-11-26,19.680450439453125
2002-11-27,20.09056282043457
2002-11-29,19.947914123535156
2002-12-02,19.622507095336914
2002-12-03,19.515522003173828
2002-12-04,20.268869400024414
2002-12-05,20.054908752441406
2002-12-06,20.34910774230957
2002-12-09,19.956829071044922
2002-12-10,19.943456649780273
2002-12-11,20.01923942565918
2002-12-12,19.88997459411621
2002-12-13,19.894424438476562
2002-12-16,19.943456649780273
2002-12-17,20.237659454345703
2002-12-18,20.496206283569336
2002-12-19,20.135143280029297
2002-12-20,20.10393714904785
2002-12-23,20.304523468017578
2002-12-24,20.179706573486328
2002-12-26,20.291152954101562
2002-12-27,20.09501838684082
2002-12-30,20.215370178222656
2002-12-31,20.10393714904785
2003-01-02,20.750288009643555
2003-01-03,20.48283576965332
2003-01-06,20.732471466064453
2003-01-07,20.33573341369629
2003-01-08,20.15742301940918
2003-01-09,20.438262939453125
2003-01-10,19.92563247680664
2003-01-13,19.76070213317871
2003-01-14,19.769603729248047
2003-01-15,19.63587188720703
2003-01-16,19.77406120300293
2003-01-17,20.54969024658203
2003-01-21,19.8498477935791
2003-01-22,20.09056282043457
2003-01-23,20.49174690246582
2003-01-24,20.202009201049805
2003-01-27,19.725034713745117
2003-01-28,20.27332305908203
2003-01-29,20.31790542602539
2003-01-30,20.442710876464844
2003-01-31,20.763671875
2003-02-03,20.38922691345215
2003-02-04,19.952375411987305
2003-02-05,19.809724807739258
2003-02-06,19.506603240966797
2003-02-07,19.56456184387207
2003-02-10,19.64925193786621
2003-02-11,19.27927589416504
2003-02-12,19.0474796295166
2003-02-13,18.69978904724121
2003-02-14,15.597264289855957
2003-02-18,16.49325180053711
2003-02-19,16.8409423828125
2003-02-20,17.20646858215332
2003-02-21,17.407060623168945
2003-02-24,17.17081642150879
2003-02-25,17.447175979614258
2003-02-26,17.219846725463867
2003-02-27,17.420448303222656
2003-02-28,17.313459396362305
2003-03-03,17.20646858215332
2003-03-04,16.956846237182617
2003-03-05,17.21538734436035
2003-03-06,16.9612979888916
2003-03-07,16.94346046447754
2003-03-10,16.671550750732422
2003-03-11,16.511079788208008
2003-03-12,16.53782844543457
2003-03-13,16.769615173339844
2003-03-14,16.59577178955078
2003-03-17,17.202016830444336
2003-03-18,17.139602661132812
2003-03-19,17.161893844604492
2003-03-20,17.2287540435791
2003-03-21,17.295612335205078
2003-03-24,17.108407974243164
2003-03-25,17.415979385375977
2003-03-26,17.331287384033203
2003-03-27,17.420448303222656
2003-03-28,17.97318458557129
2003-03-31,18.17376708984375
2003-04-01,17.884033203125
2003-04-02,17.97318458557129
2003-04-03,17.98210334777832
2003-04-04,17.473928451538086
2003-04-07,17.56753921508789
2003-04-08,17.54079818725586
2003-04-09,17.456092834472656
2003-04-10,17.112857818603516
2003-04-11,17.451642990112305
2003-04-14,17.830537796020508
2003-04-15,16.470970153808594
2003-04-16,15.49919319152832
2003-04-17,17.161893844604492
2003-04-21,16.716129302978516
2003-04-22,16.93901252746582
2003-04-23,17.161893844604492
2003-04-24,17.251049041748047
2003-04-25,17.2287540435791
2003-04-28,17.045989990234375
2003-04-29,16.925636291503906
2003-04-30,17.23767852783203
2003-05-01,17.384775161743164
2003-05-02,17.56753921508789
2003-05-05,17.834997177124023
2003-05-06,18.07124900817871
2003-05-07,17.941980361938477
2003-05-08,18.120283126831055
2003-05-09,18.34316635131836
2003-05-12,18.329801559448242
2003-05-13,19.439743041992188
2003-05-14,19.555648803710938
2003-05-15,19.346134185791016
2003-05-16,19.75623321533203
2003-05-19,19.63587188720703
2003-05-20,19.44866180419922
2003-05-21,19.368419647216797
2003-05-22,19.56456184387207
2003-05-23,19.56456184387207
2003-05-27,19.791908264160156
2003-05-28,19.99695587158203
2003-05-29,20.059362411499023
2003-05-30,20.242122650146484
2003-06-02,20.27332305908203
2003-06-03,19.947914123535156
2003-06-04,19.412992477416992
2003-06-05,19.20794677734375
2003-06-06,19.230243682861328
2003-06-09,19.26143455505371
2003-06-10,19.114337921142578
2003-06-11,19.288192749023438
2003-06-12,18.93602752685547
2003-06-13,17.999927520751953
2003-06-16,18.530384063720703
2003-06-17,18.69532585144043
2003-06-18,18.35654640197754
2003-06-19,18.40111541748047
2003-06-20,18.423402786254883
2003-06-23,17.799345016479492
2003-06-24,17.74138641357422
2003-06-25,17.375858306884766
2003-06-26,17.768131256103516
2003-06-27,17.66114616394043
2003-06-30,17.66114616394043
2003-07-01,17.72356414794922
2003-07-02,18.16933250427246
2003-07-03,18.49917984008789
2003-07-07,19.09204864501953
2003-07-08,18.9449405670166
2003-07-09,18.878074645996094
2003-07-10,19.03409767150879
2003-07-11,19.412992477416992
2003-07-14,19.92563247680664
2003-07-15,20.540782928466797
2003-07-16,20.179706573486328
2003-07-17,20.36247444152832
2003-07-18,20.861736297607422
2003-07-21,20.48283576965332
2003-07-22,20.63885498046875
2003-07-23,21.414474487304688
2003-07-24,20.870647430419922
2003-07-25,21.32087516784668
2003-07-28,21.886991500854492
2003-07-29,23.068254470825195
2003-07-30,23.179706573486328
2003-07-31,22.845373153686523
2003-08-01,22.551177978515625
2003-08-04,22.435272216796875
2003-08-05,21.744340896606445
2003-08-06,21.374364852905273
2003-08-07,21.74880599975586
2003-08-08,22.212392807006836
2003-08-11,22.314916610717773
2003-08-12,22.256980895996094
2003-08-13,22.109861373901367
2003-08-14,21.67747688293457
2003-08-15,21.485797882080078
2003-08-18,21.851329803466797
2003-08-19,22.136615753173828
2003-08-20,21.98951530456543
2003-08-21,22.06529998779297
2003-08-22,21.59278678894043
2003-08-25,21.597248077392578
2003-08-26,21.61953353881836
2003-08-27,21.73988914489746
2003-08-28,21.909276962280273
2003-08-29,22.190105438232422
2003-09-02,22.68490982055664
2003-09-03,22.555631637573242
2003-09-04,22.577922821044922
2003-09-05,22.809715270996094
2003-09-08,23.090545654296875
2003-09-09,22.63141632080078
2003-09-10,22.421899795532227
2003-09-11,22.809715270996094
2003-09-12,22.756221771240234
2003-09-15,22.756221771240234
2003-09-16,22.858753204345703
2003-09-17,22.73394012451172
2003-09-18,22.76513671875
