Date,ODFL
2002-01-10,0.5583953857421875
2002-01-11,0.5583953857421875
2002-01-14,0.5638734698295593
2002-01-15,0.5583953857421875
2002-01-16,0.5272093415260315
2002-01-17,0.5685096979141235
2002-01-18,0.5685096979141235
2002-01-22,0.5621873736381531
2002-01-23,0.5541805028915405
2002-01-24,0.5478594899177551
2002-01-25,0.5478594899177551
2002-01-28,0.5583953857421875
2002-01-29,0.5373237133026123
2002-01-30,0.5310013890266418
2002-01-31,0.5765166878700256
2002-02-01,0.57862389087677
2002-02-04,0.57862389087677
2002-02-05,0.57862389087677
2002-02-06,0.5520731806755066
2002-02-07,0.5520731806755066
2002-02-08,0.5520731806755066
2002-02-11,0.5478594899177551
2002-02-12,0.5436447858810425
2002-02-13,0.5428017377853394
2002-02-14,0.5428017377853394
2002-02-15,0.5428017377853394
2002-02-19,0.5272093415260315
2002-02-20,0.5457521080970764
2002-02-21,0.5478594899177551
2002-02-22,0.5478594899177551
2002-02-25,0.5583953857421875
2002-02-26,0.5373237133026123
2002-02-27,0.5562878847122192
2002-02-28,0.5436447858810425
2002-03-01,0.5562878847122192
2002-03-04,0.5579737424850464
2002-03-05,0.5436447858810425
2002-03-06,0.5541805028915405
2002-03-07,0.5541805028915405
2002-03-08,0.5520731806755066
2002-03-11,0.5689310431480408
2002-03-12,0.5895812511444092
2002-03-13,0.6211877465248108
2002-03-14,0.6426807641983032
2002-03-15,0.6266668438911438
2002-03-18,0.6178169250488281
2002-03-19,0.5900017619132996
2002-03-20,0.6013805270195007
2002-03-21,0.5984312295913696
2002-03-22,0.5984312295913696
2002-03-25,0.6216092705726624
2002-03-26,0.6110735535621643
2002-03-27,0.5946378707885742
2002-03-28,0.5933734178543091
2002-04-01,0.6022233963012695
2002-04-02,0.5878953337669373
2002-04-03,0.5853666663169861
2002-04-04,0.5777810215950012
2002-04-05,0.6068596839904785
2002-04-08,0.6152881383895874
2002-04-09,0.6211877465248108
2002-04-10,0.6068596839904785
2002-04-11,0.5900017619132996
2002-04-12,0.5980097651481628
2002-04-15,0.5971666574478149
2002-04-16,0.5984312295913696
2002-04-17,0.5942164659500122
2002-04-18,0.5942164659500122
2002-04-19,0.6005374193191528
2002-04-22,0.6026449203491211
2002-04-23,0.6005374193191528
2002-04-24,0.6005374193191528
2002-04-25,0.6026449203491211
2002-04-26,0.5988527536392212
2002-04-29,0.5942164659500122
2002-04-30,0.6026449203491211
2002-05-01,0.6178169250488281
2002-05-02,0.6485816240310669
2002-05-03,0.657852828502655
2002-05-06,0.6245594620704651
2002-05-07,0.63214510679245
2002-05-08,0.6414165496826172
2002-05-09,0.6275100708007812
2002-05-10,0.6258239150047302
2002-05-13,0.6258239150047302
2002-05-14,0.657852828502655
2002-05-15,0.6536381840705872
2002-05-16,0.6692306995391846
2002-05-17,0.6700735688209534
2002-05-20,0.6397305727005005
2002-05-21,0.6527951955795288
2002-05-22,0.6237164735794067
2002-05-23,0.6490027904510498
2002-05-24,0.6667027473449707
2002-05-28,0.5942164659500122
2002-05-29,0.6313021183013916
2002-05-30,0.5887383818626404
2002-05-31,0.5857880115509033
2002-06-03,0.5963238477706909
2002-06-04,0.5895812511444092
2002-06-05,0.5853666663169861
2002-06-06,0.6123378276824951
2002-06-07,0.606438398361206
2002-06-10,0.6275100708007812
2002-06-11,0.5992740988731384
2002-06-12,0.6047521829605103
2002-06-13,0.6047521829605103
2002-06-14,0.6026449203491211
2002-06-17,0.6114948987960815
2002-06-18,0.6110735535621643
2002-06-19,0.6342524886131287
2002-06-20,0.6595377326011658
2002-06-21,0.6785030364990234
2002-06-24,0.6637524366378784
2002-06-25,0.6620667576789856
2002-06-26,0.674709677696228
2002-06-27,0.6616452932357788
2002-06-28,0.6342524886131287
2002-07-01,0.6152881383895874
2002-07-02,0.6131808161735535
2002-07-03,0.653216540813446
2002-07-05,0.674709677696228
2002-07-08,0.674709677696228
2002-07-09,0.6742882132530212
2002-07-10,0.6220306754112244
2002-07-11,0.6026449203491211
2002-07-12,0.6030663847923279
2002-07-15,0.5942164659500122
2002-07-16,0.6005374193191528
2002-07-17,0.6047521829605103
2002-07-18,0.6152881383895874
2002-07-19,0.5942164659500122
2002-07-22,0.5836806297302246
2002-07-23,0.5992740988731384
2002-07-24,0.5689310431480408
2002-07-25,0.6241380572319031
2002-07-26,0.6380457282066345
2002-07-29,0.6742882132530212
2002-07-30,0.6848238110542297
2002-07-31,0.63214510679245
2002-08-01,0.6844027042388916
2002-08-02,0.6742882132530212
2002-08-05,0.6742882132530212
2002-08-06,0.6637524366378784
2002-08-07,0.6346737146377563
2002-08-08,0.6380457282066345
2002-08-09,0.63214510679245
2002-08-12,0.653216540813446
2002-08-13,0.653216540813446
2002-08-14,0.63214510679245
2002-08-15,0.653216540813446
2002-08-16,0.653216540813446
2002-08-19,0.6742882132530212
2002-08-20,0.6742882132530212
2002-08-21,0.6700735688209534
2002-08-22,0.6700735688209534
2002-08-23,0.6490027904510498
2002-08-26,0.673866868019104
2002-08-27,0.6553239822387695
2002-08-28,0.6599593758583069
2002-08-29,0.671759307384491
2002-08-30,0.6447880864143372
2002-09-03,0.6827167272567749
2002-09-04,0.6662814021110535
2002-09-05,0.6662814021110535
2002-09-06,0.6671244502067566
2002-09-09,0.6671244502067566
2002-09-10,0.6671244502067566
2002-09-11,0.6667027473449707
2002-09-12,0.6827167272567749
2002-09-13,0.6721808314323425
2002-09-16,0.6974672675132751
2002-09-17,0.6953600645065308
2002-09-18,0.6953600645065308
2002-09-19,0.6953600645065308
2002-09-20,0.7160102725028992
2002-09-23,0.6759740710258484
2002-09-24,0.6949384212493896
2002-09-25,0.7050525546073914
2002-09-26,0.7122166156768799
2002-09-27,0.689038097858429
2002-09-30,0.7783810496330261
2002-10-01,0.7977678179740906
2002-10-02,0.8112529516220093
2002-10-03,0.8213672041893005
2002-10-04,0.8112529516220093
2002-10-07,0.8365391492843628
2002-10-08,0.8352746367454529
2002-10-09,0.814203143119812
2002-10-10,0.8002955317497253
2002-10-11,0.8344318270683289
2002-10-14,0.826424777507782
2002-10-15,0.8365391492843628
2002-10-16,0.8428603410720825
2002-10-17,0.9684461355209351
2002-10-18,0.9903608560562134
2002-10-21,0.9878317713737488
2002-10-22,0.9553824067115784
2002-10-23,0.9697105884552002
2002-10-24,0.9313607215881348
2002-10-25,0.9271458387374878
2002-10-28,0.9275674223899841
2002-10-29,0.9351539015769958
2002-10-30,0.9688678979873657
2002-10-31,0.9840397238731384
2002-11-01,0.9848828911781311
2002-11-04,0.9570674896240234
2002-11-05,0.9566458463668823
2002-11-06,0.9275674223899841
2002-11-07,0.9330464601516724
2002-11-08,0.9292535185813904
2002-11-11,0.9309391379356384
2002-11-12,0.9275674223899841
2002-11-13,0.9427396059036255
2002-11-14,0.9692891240119934
2002-11-15,0.97561115026474
2002-11-18,1.0110108852386475
2002-11-19,0.9954180717468262
2002-11-20,1.0089031457901
2002-11-21,1.0072170495986938
2002-11-22,0.9983679056167603
2002-11-25,0.9945757389068604
2002-11-26,0.9903608560562134
2002-11-27,1.021968126296997
2002-11-29,1.0413540601730347
2002-12-02,1.083918571472168
2002-12-03,1.10204017162323
2002-12-04,1.1058322191238403
2002-12-05,1.1247975826263428
2002-12-06,1.1138403415679932
2002-12-09,1.0957180261611938
2002-12-10,1.094875693321228
2002-12-11,1.0805466175079346
2002-12-12,1.094032883644104
2002-12-13,1.083918571472168
2002-12-16,1.0851829051971436
2002-12-17,1.05778968334198
2002-12-18,1.0089031457901
2002-12-19,1.0767537355422974
2002-12-20,1.1424973011016846
2002-12-23,1.1505045890808105
2002-12-24,1.138282299041748
2002-12-26,1.1833760738372803
2002-12-27,1.2048683166503906
2002-12-30,1.204026222229004
2002-12-31,1.1968615055084229
2003-01-02,1.219197154045105
2003-01-03,1.2221479415893555
2003-01-06,1.2200404405593872
2003-01-07,1.2246756553649902
2003-01-08,1.2668191194534302
2003-01-09,1.2613404989242554
2003-01-10,1.276090383529663
2003-01-13,1.262183427810669
2003-01-14,1.29084050655365
2003-01-15,1.2946330308914185
2003-01-16,1.3359334468841553
2003-01-17,1.3591125011444092
2003-01-21,1.2811481952667236
2003-01-22,1.262183427810669
2003-01-23,1.2655543088912964
2003-01-24,1.266397476196289
2003-01-27,1.2638686895370483
2003-01-28,1.266397476196289
2003-01-29,1.3270833492279053
2003-01-30,1.3329830169677734
2003-01-31,1.3076976537704468
2003-02-03,1.292526364326477
2003-02-04,1.3085403442382812
2003-02-05,1.3085403442382812
2003-02-06,1.2895761728286743
2003-02-07,1.265976071357727
2003-02-10,1.2853615283966064
2003-02-11,1.3022197484970093
2003-02-12,1.2689262628555298
2003-02-13,1.2554399967193604
2003-02-14,1.2368972301483154
2003-02-18,1.108361005783081
2003-02-19,1.1483970880508423
2003-02-20,1.1446048021316528
2003-02-21,1.1631474494934082
2003-02-24,1.1462897062301636
2003-02-25,1.138704538345337
2003-02-26,1.1294324398040771
2003-02-27,1.1416542530059814
2003-02-28,1.1690475940704346
2003-03-03,1.1542973518371582
2003-03-04,1.1673612594604492
2003-03-05,1.2073968648910522
2003-03-06,1.179583191871643
2003-03-07,1.1433404684066772
2003-03-10,1.1117327213287354
2003-03-11,1.129011631011963
2003-03-12,1.1210041046142578
2003-03-13,1.179583191871643
2003-03-14,1.2533336877822876
2003-03-17,1.2870477437973022
2003-03-18,1.3055903911590576
2003-03-19,1.2550190687179565
2003-03-20,1.2596546411514282
2003-03-21,1.2309975624084473
2003-03-24,1.252069115638733
2003-03-25,1.2600762844085693
2003-03-26,1.2432194948196411
2003-03-27,1.262183427810669
2003-03-28,1.2651331424713135
2003-03-31,1.3275048732757568
2003-04-01,1.3822911977767944
2003-04-02,1.4223263263702393
2003-04-03,1.407155156135559
2003-04-04,1.3919841051101685
2003-04-07,1.4518274068832397
2003-04-08,1.376391053199768
2003-04-09,1.4160053730010986
2003-04-10,1.4067338705062866
2003-04-11,1.400412678718567
2003-04-14,1.4092628955841064
2003-04-15,1.411791443824768
2003-04-16,1.4054691791534424
2003-04-17,1.4075766801834106
2003-04-21,1.407155156135559
2003-04-22,1.4105266332626343
2003-04-23,1.4750053882598877
2003-04-24,1.3304554224014282
2003-04-25,1.289997935295105
2003-04-28,1.3199197053909302
2003-04-29,1.3607983589172363
2003-04-30,1.3974624872207642
2003-05-01,1.3818697929382324
2003-05-02,1.385240912437439
2003-05-05,1.3835545778274536
2003-05-06,1.3936688899993896
2003-05-07,1.3865052461624146
2003-05-08,1.401255488395691
2003-05-09,1.4539339542388916
2003-05-12,1.4379194974899292
2003-05-13,1.5141984224319458
2003-05-14,1.497341275215149
2003-05-15,1.4817472696304321
2003-05-16,1.4889132976531982
2003-05-19,1.4374980926513672
2003-05-20,1.4408698081970215
2003-05-21,1.4716343879699707
2003-05-22,1.4492987394332886
2003-05-23,1.517148733139038
2003-05-27,1.544541358947754
2003-05-28,1.6014338731765747
2003-05-29,1.6351490020751953
2003-05-30,1.6633846759796143
2003-06-02,1.6372562646865845
2003-06-03,1.5622414350509644
2003-06-04,1.5420125722885132
2003-06-05,1.4421336650848389
2003-06-06,1.4299125671386719
2003-06-09,1.4075766801834106
2003-06-10,1.441291332244873
2003-06-11,1.45814847946167
2003-06-12,1.593427062034607
2003-06-13,1.5466485023498535
2003-06-16,1.5504419803619385
2003-06-17,1.5753053426742554
2003-06-18,1.5013453960418701
2003-06-19,1.4337049722671509
2003-06-20,1.4318089485168457
2003-06-23,1.3932479619979858
2003-06-24,1.4027299880981445
2003-06-25,1.4141087532043457
2003-06-26,1.3704911470413208
2003-06-27,1.3572165966033936
2003-06-30,1.3508944511413574
2003-07-01,1.3534228801727295
2003-07-02,1.3837658166885376
