Date,FDX
2001-09-06,32.89518737792969
2001-09-07,32.06583023071289
2001-09-10,31.882429122924805
2001-09-17,30.54269027709961
2001-09-18,28.628803253173828
2001-09-19,27.7755069732666
2001-09-20,27.8712158203125
2001-09-21,27.472484588623047
2001-09-24,28.493207931518555
2001-09-25,28.50916862487793
2001-09-26,27.83133888244629
2001-09-27,27.711702346801758
2001-09-28,29.30663299560547
2001-10-01,28.421443939208984
2001-10-02,29.10725975036621
2001-10-03,30.22371482849121
2001-10-04,30.279523849487305
2001-10-05,30.861682891845703
2001-10-08,30.407123565673828
2001-10-09,29.7213134765625
2001-10-10,30.869626998901367
2001-10-11,31.659147262573242
2001-10-12,30.375213623046875
2001-10-15,30.502826690673828
2001-10-16,30.702199935913086
2001-10-17,31.108888626098633
2001-10-18,30.534725189208984
2001-10-19,30.41510772705078
2001-10-22,30.63041114807129
2001-10-23,31.499658584594727
2001-10-24,30.925472259521484
2001-10-25,31.24445915222168
2001-10-26,31.48370361328125
2001-10-29,32.584190368652344
2001-10-30,31.978130340576172
2001-10-31,32.7596321105957
2001-11-01,33.581016540527344
2001-11-02,33.692657470703125
2001-11-05,34.6097412109375
2001-11-06,35.36731719970703
2001-11-07,35.167945861816406
2001-11-08,35.62251281738281
2001-11-09,35.85376739501953
2001-11-12,35.805904388427734
2001-11-13,37.249332427978516
2001-11-14,37.169593811035156
2001-11-15,37.16162109375
2001-11-16,36.3641471862793
2001-11-19,36.89048385620117
2001-11-20,36.180728912353516
2001-11-21,36.18870544433594
2001-11-23,37.002132415771484
2001-11-26,36.643272399902344
2001-11-27,36.10099411010742
2001-11-28,35.57466125488281
2001-11-29,36.08505630493164
2001-11-30,36.57149124145508
2001-12-03,36.24452590942383
2001-12-04,38.51729202270508
2001-12-05,39.43437194824219
2001-12-06,39.42639923095703
2001-12-07,38.533233642578125
2001-12-10,37.95907974243164
2001-12-11,38.198307037353516
2001-12-12,37.584285736083984
2001-12-13,37.345035552978516
2001-12-14,38.31793975830078
2001-12-17,39.043617248535156
2001-12-18,40.51093673706055
2001-12-19,39.864990234375
2001-12-20,41.54764175415039
2001-12-21,41.332332611083984
2001-12-24,41.37221145629883
2001-12-26,42.424835205078125
2001-12-27,42.3929557800293
2001-12-28,41.61943054199219
2001-12-31,41.37221145629883
2002-01-02,40.5906867980957
2002-01-03,41.69116973876953
2002-01-04,43.126625061035156
2002-01-07,44.07558822631836
2002-01-08,43.852294921875
2002-01-09,42.86344909667969
2002-01-10,42.26533126831055
2002-01-11,40.1999397277832
2002-01-14,40.43916702270508
2002-01-15,39.864990234375
2002-01-16,38.836280822753906
2002-01-17,40.032466888427734
2002-01-18,40.526885986328125
2002-01-22,40.6624641418457
2002-01-23,41.66724395751953
2002-01-24,41.866615295410156
2002-01-25,42.37700271606445
2002-01-28,42.783695220947266
2002-01-29,41.850669860839844
2002-01-30,42.3929557800293
2002-01-31,42.70396041870117
2002-02-01,42.70396041870117
2002-02-04,42.3690299987793
2002-02-05,43.46152877807617
2002-02-06,42.472679138183594
2002-02-07,41.29244613647461
2002-02-08,42.58433151245117
2002-02-11,43.96394348144531
2002-02-12,44.12342071533203
2002-02-13,43.86027908325195
2002-02-14,43.62102127075195
2002-02-15,43.828365325927734
2002-02-19,43.06279754638672
2002-02-20,44.03570556640625
2002-02-21,43.62102127075195
2002-02-22,43.971927642822266
2002-02-25,44.97670364379883
2002-02-26,45.60670471191406
2002-02-27,46.34833908081055
2002-02-28,46.14100646972656
2002-03-01,46.61150360107422
2002-03-04,48.82047653198242
2002-03-05,48.557308197021484
2002-03-06,47.847564697265625
2002-03-07,47.52857208251953
2002-03-08,48.08680725097656
2002-03-11,47.058074951171875
2002-03-12,46.32440185546875
2002-03-13,46.077205657958984
2002-03-14,46.2127685546875
2002-03-15,45.81404495239258
2002-03-18,46.0134162902832
2002-03-19,46.03733825683594
2002-03-20,45.29569625854492
2002-03-21,45.45519256591797
2002-03-22,45.90176010131836
2002-03-25,45.088356018066406
2002-03-26,45.853912353515625
2002-03-27,46.30051040649414
2002-03-28,46.3323860168457
2002-04-01,45.79011917114258
2002-04-02,44.59394073486328
2002-04-03,43.86027908325195
2002-04-04,44.163307189941406
2002-04-05,43.38178253173828
2002-04-08,42.36104965209961
2002-04-09,42.672054290771484
2002-04-10,43.629005432128906
2002-04-11,43.02293395996094
2002-04-12,43.86027908325195
2002-04-15,43.18242645263672
2002-04-16,44.41850662231445
2002-04-17,43.39774703979492
2002-04-18,42.552452087402344
2002-04-19,43.1425666809082
2002-04-22,42.93522644042969
2002-04-23,42.99900817871094
2002-04-24,42.25738525390625
2002-04-25,42.831539154052734
2002-04-26,43.33395004272461
2002-04-29,42.911293029785156
2002-04-30,41.20472717285156
2002-05-01,40.917640686035156
2002-05-02,41.180816650390625
2002-05-03,41.06119155883789
2002-05-06,40.38335037231445
2002-05-07,39.80119323730469
2002-05-08,42.07396697998047
2002-05-09,41.707115173339844
2002-05-10,41.13296127319336
2002-05-13,42.21751022338867
2002-05-14,42.82355880737305
2002-05-15,43.39774703979492
2002-05-16,43.4455680847168
2002-05-17,43.32598114013672
2002-05-20,43.16645431518555
2002-05-21,42.424835205078125
2002-05-22,42.5922966003418
2002-05-23,43.06279754638672
2002-05-24,42.23345184326172
2002-05-28,41.54764175415039
2002-05-29,42.384971618652344
2002-05-30,42.895355224609375
2002-05-31,43.02293395996094
2002-06-03,42.58433151245117
2002-06-04,41.986236572265625
2002-06-05,42.424835205078125
2002-06-06,43.038883209228516
2002-06-07,43.33395004272461
2002-06-10,44.2191276550293
2002-06-11,44.65772247314453
2002-06-12,44.5780029296875
2002-06-13,45.28837585449219
2002-06-14,44.753578186035156
2002-06-17,45.19258499145508
2002-06-18,44.6657600402832
2002-06-19,44.21879959106445
2002-06-20,44.13101577758789
2002-06-21,45.008995056152344
2002-06-24,44.713680267333984
2002-06-25,38.31232452392578
2002-06-26,40.108192443847656
2002-06-27,41.1697883605957
2002-06-28,42.62245559692383
2002-07-01,41.82429885864258
2002-07-02,41.361358642578125
2002-07-03,42.15153884887695
2002-07-05,42.42291259765625
2002-07-08,42.079689025878906
2002-07-09,42.37503433227539
2002-07-10,41.704566955566406
2002-07-11,40.25986099243164
2002-07-12,39.82884216308594
2002-07-15,40.5312385559082
2002-07-16,40.82658004760742
2002-07-17,40.44343566894531
2002-07-18,40.315731048583984
2002-07-19,39.27811050415039
2002-07-22,36.715965270996094
2002-07-23,36.7080078125
2002-07-24,36.676082611083984
2002-07-25,37.306644439697266
2002-07-26,37.53810119628906
2002-07-29,39.60535430908203
2002-07-30,39.16636657714844
2002-07-31,40.66693115234375
2002-08-01,38.871036529541016
2002-08-02,37.29068374633789
2002-08-05,35.837974548339844
2002-08-06,37.530113220214844
2002-08-07,37.72964096069336
2002-08-08,38.543785095214844
2002-08-09,38.990760803222656
2002-08-12,37.945152282714844
2002-08-13,37.450294494628906
2002-08-14,38.62360763549805
2002-08-15,38.31232452392578
2002-08-16,39.07059097290039
2002-08-19,39.597389221191406
2002-08-20,38.97481155395508
2002-08-21,39.230220794677734
2002-08-22,39.8927001953125
2002-08-23,38.807193756103516
2002-08-26,38.35222625732422
2002-08-27,38.479942321777344
2002-08-28,37.849395751953125
2002-08-29,37.60993194580078
2002-08-30,37.79353332519531
2002-09-03,36.73991775512695
2002-09-04,37.9132194519043
2002-09-05,36.61883544921875
2002-09-06,37.16217803955078
2002-09-09,37.07427978515625
2002-09-10,36.754661560058594
2002-09-11,36.754661560058594
2002-09-12,36.075504302978516
2002-09-13,35.55612564086914
2002-09-16,35.132659912109375
2002-09-17,35.47624206542969
2002-09-18,34.19780349731445
2002-09-19,38.16093063354492
2002-09-20,38.1529426574707
2002-09-23,38.99189758300781
2002-09-24,38.03308868408203
2002-09-25,39.471317291259766
2002-09-26,41.50880813598633
2002-09-27,40.310279846191406
2002-09-30,40.00664520263672
2002-10-01,41.89231491088867
2002-10-02,40.869606018066406
2002-10-03,41.56473159790039
2002-10-04,40.79767608642578
2002-10-07,39.1916618347168
2002-10-08,39.19963455200195
2002-10-09,38.16891860961914
2002-10-10,39.886783599853516
2002-10-11,41.11729049682617
2002-10-14,41.05335998535156
2002-10-15,42.92305374145508
2002-10-16,41.9083137512207
2002-10-17,42.947025299072266
2002-10-18,42.619449615478516
2002-10-21,42.747276306152344
2002-10-22,42.547523498535156
2002-10-23,42.627418518066406
2002-10-24,42.17197799682617
2002-10-25,43.186729431152344
2002-10-28,42.93103790283203
2002-10-29,42.02814483642578
2002-10-30,42.970985412597656
2002-10-31,42.49957275390625
2002-11-01,43.002960205078125
2002-11-04,42.55550003051758
2002-11-05,43.33055114746094
2002-11-06,43.62618637084961
2002-11-07,43.122806549072266
2002-11-08,43.62618637084961
2002-11-11,43.20271682739258
2002-11-12,42.82718276977539
2002-11-13,43.70608139038086
2002-11-14,44.8406867980957
2002-11-15,42.70730972290039
2002-11-18,42.53152847290039
2002-11-19,41.84437561035156
2002-11-20,42.18796157836914
2002-11-21,42.47560501098633
2002-11-22,42.140010833740234
2002-11-25,41.796443939208984
2002-11-26,40.565956115722656
2002-11-27,42.02015686035156
2002-11-29,42.004173278808594
2002-12-02,42.251895904541016
2002-12-03,41.97221755981445
2002-12-04,42.56350326538086
2002-12-05,42.2598876953125
2002-12-06,42.85912322998047
2002-12-09,42.148006439208984
2002-12-10,42.69184494018555
2002-12-11,41.55617904663086
2002-12-12,41.62018585205078
2002-12-13,41.668148040771484
2002-12-16,42.77181625366211
2002-12-17,42.867820739746094
2002-12-18,42.31596755981445
2002-12-19,43.14771270751953
2002-12-20,43.46763229370117
2002-12-23,43.45166015625
2002-12-24,43.267696380615234
2002-12-26,43.41162872314453
2002-12-27,43.14771270751953
2002-12-30,43.32369613647461
2002-12-31,43.36366271972656
2003-01-02,44.43536376953125
2003-01-03,44.38737869262695
2003-01-06,46.530765533447266
2003-01-07,46.34682083129883
2003-01-08,46.02690124511719
2003-01-09,46.1148681640625
2003-01-10,45.86695098876953
2003-01-13,46.04290008544922
2003-01-14,45.794952392578125
2003-01-15,45.291107177734375
2003-01-16,44.875240325927734
2003-01-17,44.4273567199707
2003-01-21,43.571598052978516
2003-01-22,42.028053283691406
2003-01-23,42.00404739379883
2003-01-24,40.628440856933594
2003-01-27,41.30824279785156
2003-01-28,42.1080207824707
2003-01-29,41.82810974121094
2003-01-30,41.500205993652344
2003-01-31,42.068016052246094
2003-02-03,42.363929748535156
2003-02-04,41.612159729003906
2003-02-05,41.868106842041016
2003-02-06,42.132022857666016
2003-02-07,41.68413162231445
2003-02-10,41.53217315673828
2003-02-11,41.22026824951172
2003-02-12,40.68442916870117
2003-02-13,40.348514556884766
2003-02-14,41.348243713378906
2003-02-18,41.71613311767578
2003-02-19,41.348243713378906
2003-02-20,40.748409271240234
2003-02-21,41.028324127197266
2003-02-24,39.54073715209961
2003-02-25,39.86865997314453
2003-02-26,40.1485710144043
2003-02-27,40.260555267333984
2003-02-28,41.108314514160156
2003-03-03,41.868106842041016
2003-03-04,41.396240234375
2003-03-05,41.140296936035156
2003-03-06,40.85209655761719
2003-03-07,40.70000076293945
2003-03-10,39.71531295776367
2003-03-11,39.763343811035156
2003-03-12,39.22698974609375
2003-03-13,40.04353713989258
2003-03-14,39.867427825927734
2003-03-17,41.15631866455078
2003-03-18,41.37247085571289
2003-03-19,44.174373626708984
2003-03-20,45.47126770019531
2003-03-21,45.83952713012695
2003-03-24,44.398521423339844
2003-03-25,44.73476028442383
2003-03-26,44.990943908691406
2003-03-27,45.3512077331543
2003-03-28,45.2310905456543
2003-03-31,44.0863151550293
2003-04-01,44.230438232421875
2003-04-02,45.57533264160156
2003-04-03,44.894874572753906
2003-04-04,44.71074295043945
2003-04-07,44.92689514160156
2003-04-08,44.518611907958984
2003-04-09,44.8148307800293
2003-04-10,44.99894332885742
2003-04-11,45.9996337890625
2003-04-14,46.656105041503906
2003-04-15,47.592735290527344
2003-04-16,46.5760383605957
2003-04-17,47.152427673339844
2003-04-21,46.055686950683594
2003-04-22,46.87221908569336
2003-04-23,46.94429397583008
2003-04-24,47.456626892089844
2003-04-25,47.064369201660156
2003-04-28,47.97700500488281
2003-04-29,47.720821380615234
2003-04-30,47.93698501586914
2003-05-01,47.4326171875
2003-05-02,48.62543869018555
2003-05-05,49.4179801940918
2003-05-06,49.36194610595703
2003-05-07,48.98568344116211
2003-05-08,48.657447814941406
2003-05-09,49.67414855957031
2003-05-12,50.706878662109375
2003-05-13,50.28260040283203
2003-05-14,49.449981689453125
2003-05-15,49.690181732177734
2003-05-16,50.0344123840332
2003-05-19,48.657447814941406
2003-05-20,48.8336067199707
2003-05-21,47.952980041503906
2003-05-22,48.16914749145508
2003-05-23,48.94565963745117
2003-05-27,49.7061882019043
2003-05-28,49.81026077270508
2003-05-29,50.13848114013672
2003-05-30,51.2192268371582
2003-06-02,51.723575592041016
2003-06-03,50.426673889160156
2003-06-04,51.41938018798828
2003-06-05,51.63551712036133
2003-06-06,50.60280990600586
2003-06-09,50.27458953857422
2003-06-10,51.01167678833008
2003-06-11,51.66865158081055
2003-06-12,52.05321502685547
2003-06-13,51.16391372680664
2003-06-16,52.189422607421875
2003-06-17,51.676658630371094
2003-06-18,51.676658630371094
2003-06-19,50.89149475097656
2003-06-20,50.482879638671875
2003-06-23,49.66566848754883
2003-06-24,48.4478759765625
2003-06-25,47.83095169067383
2003-06-26,50.01018524169922
2003-06-27,50.1063346862793
2003-06-30,49.697715759277344
2003-07-01,49.34520721435547
2003-07-02,49.80988311767578
2003-07-03,49.289127349853516
2003-07-07,50.45085144042969
2003-07-08,51.54045104980469
2003-07-09,51.56449890136719
2003-07-10,51.147891998291016
2003-07-11,51.06776428222656
2003-07-14,51.51642990112305
2003-07-15,51.53244400024414
2003-07-16,51.35619354248047
2003-07-17,51.372196197509766
2003-07-18,52.333656311035156
2003-07-21,52.878440856933594
2003-07-22,52.069236755371094
2003-07-23,52.04521179199219
2003-07-24,51.71672821044922
2003-07-25,52.27756118774414
2003-07-28,52.205467224121094
2003-07-29,51.94105529785156
2003-07-30,51.13986587524414
2003-07-31,51.588539123535156
2003-08-01,51.80485534667969
2003-08-04,51.83687973022461
2003-08-05,51.2840690612793
2003-08-06,51.476356506347656
2003-08-07,51.572509765625
2003-08-08,52.237510681152344
2003-08-11,52.886470794677734
2003-08-12,53.5835075378418
2003-08-13,53.57548522949219
2003-08-14,53.67963409423828
2003-08-15,53.968082427978516
2003-08-18,54.13630294799805
2003-08-19,54.60099792480469
2003-08-20,54.13630294799805
2003-08-21,54.74521255493164
2003-08-22,53.75173568725586
2003-08-25,53.17489242553711
2003-08-26,52.94254684448242
2003-08-27,52.798316955566406
2003-08-28,53.70366668701172
2003-08-29,53.75974655151367
2003-09-02,54.71317672729492
2003-09-03,54.440773010253906
2003-09-04,53.87992477416992
2003-09-05,53.423255920410156
2003-09-08,53.367122650146484
2003-09-09,52.72569274902344
2003-09-10,52.21255111694336
2003-09-11,52.324825286865234
2003-09-12,52.30875778198242
2003-09-15,52.100311279296875
2003-09-16,52.982269287109375
2003-09-17,53.3270378112793
2003-09-18,55.00277328491211
2003-09-19,53.118587493896484
