Date,RJF
2002-12-20,6.692338943481445
2002-12-23,6.7050251960754395
2002-12-24,6.616188049316406
2002-12-26,6.615129470825195
2002-12-27,6.430668354034424
2002-12-30,6.212286949157715
2002-12-31,6.271653175354004
2003-01-02,6.3925042152404785
2003-01-03,6.420069694519043
2003-01-06,6.6999382972717285
2003-01-07,6.57272481918335
2003-01-08,6.528199195861816
2003-01-09,6.7847490310668945
2003-01-10,6.721140384674072
2003-01-13,6.7847490310668945
2003-01-14,6.7847490310668945
2003-01-15,6.434910774230957
2003-01-16,5.646183967590332
2003-01-17,5.616499900817871
2003-01-21,5.434160232543945
2003-01-22,5.334510803222656
2003-01-23,5.429919242858887
2003-01-24,5.243337631225586
2003-01-27,5.232741355895996
2003-01-28,5.427797794342041
2003-01-29,5.355710983276367
2003-01-30,5.279384136199951
2003-01-31,5.406597137451172
2003-02-03,5.540171146392822
2003-02-04,5.395995140075684
2003-02-05,5.459601879119873
2003-02-06,5.347231388092041
2003-02-07,5.294222831726074
2003-02-10,5.340869903564453
2003-02-11,5.289985179901123
2003-02-12,5.190334796905518
2003-02-13,5.2072954177856445
2003-02-14,5.258179664611816
2003-02-18,5.376912593841553
2003-02-19,5.50412654876709
2003-02-20,5.41719913482666
2003-02-21,5.50200891494751
2003-02-24,5.258179664611816
2003-02-25,5.364191055297852
2003-02-26,5.213657379150391
2003-02-27,5.457483291625977
2003-02-28,5.402356147766113
2003-03-03,5.300586223602295
2003-03-04,5.190334796905518
2003-03-05,5.1627702713012695
2003-03-06,5.1034016609191895
2003-03-07,5.154289722442627
2003-03-10,4.9634690284729
2003-03-11,4.931666374206543
2003-03-12,4.918943881988525
2003-03-13,5.215775966644287
2003-03-14,5.270901679992676
2003-03-17,5.489284515380859
2003-03-18,5.699188709259033
2003-03-19,5.682229518890381
2003-03-20,5.724632740020752
2003-03-21,5.926052570343018
2003-03-24,5.701308727264404
2003-03-25,5.682229518890381
2003-03-26,5.724632740020752
2003-03-27,5.722506046295166
2003-03-28,5.626775741577148
2003-03-31,5.503390789031982
2003-04-01,5.6310296058654785
2003-04-02,5.920344829559326
2003-04-03,5.826743125915527
2003-04-04,5.826743125915527
2003-04-07,5.860781192779541
2003-04-08,5.799089431762695
2003-04-09,5.7182488441467285
2003-04-10,5.722506046295166
2003-04-11,5.78206729888916
2003-04-14,5.954381465911865
2003-04-15,6.05436897277832
2003-04-16,5.901203155517578
2003-04-17,5.977782726287842
2003-04-21,5.918219089508057
2003-04-22,6.179881572723389
2003-04-23,6.318155765533447
2003-04-24,6.086280345916748
2003-04-25,6.045859336853027
2003-04-28,6.094788074493408
2003-04-29,6.079898357391357
2003-04-30,6.101168155670166
2003-05-01,6.133078098297119
2003-05-02,6.264973163604736
2003-05-05,6.271354675292969
2003-05-06,6.33305025100708
2003-05-07,6.307519912719727
2003-05-08,6.130950927734375
2003-05-09,6.216043472290039
2003-05-12,6.273483753204346
2003-05-13,6.245828628540039
2003-05-14,6.15860652923584
2003-05-15,6.254335403442383
2003-05-16,6.169243335723877
2003-05-19,6.073512554168701
2003-05-20,6.037349224090576
2003-05-21,6.05436897277832
2003-05-22,6.052241802215576
2003-05-23,6.013948917388916
2003-05-27,6.228813648223877
2003-05-28,6.345813751220703
2003-05-29,6.392611980438232
2003-05-30,6.490469455718994
2003-06-02,6.626619338989258
2003-06-03,6.724474906921387
2003-06-04,6.837225914001465
2003-06-05,6.97975492477417
2003-06-06,7.1265435218811035
2003-06-09,6.937207221984863
2003-06-10,6.93295431137085
2003-06-11,7.020177364349365
2003-06-12,7.113778591156006
2003-06-13,7.052083969116211
2003-06-16,7.200995922088623
2003-06-17,7.352034568786621
2003-06-18,7.326509475708008
2003-06-19,7.105264663696289
2003-06-20,7.005281925201416
2003-06-23,6.898916721343994
2003-06-24,7.041445255279541
2003-06-25,6.986135959625244
2003-06-26,7.071465015411377
2003-06-27,6.981868267059326
2003-06-30,7.050132751464844
2003-07-01,6.975470066070557
2003-07-02,7.0373334884643555
2003-07-03,7.154657363891602
2003-07-07,7.259185314178467
2003-07-08,7.56209135055542
2003-07-09,7.4852986335754395
2003-07-10,7.278382301330566
2003-07-11,7.459702491760254
2003-07-14,7.677286148071289
2003-07-15,7.882071018218994
2003-07-16,7.835142612457275
2003-07-17,7.5471577644348145
2003-07-18,7.530096530914307
2003-07-21,7.46396541595459
2003-07-22,7.504499435424805
2003-07-23,7.4341044425964355
2003-07-24,7.449036121368408
2003-07-25,7.4831671714782715
2003-07-28,7.4341044425964355
2003-07-29,7.414906024932861
2003-07-30,7.4341044425964355
2003-07-31,7.412770748138428
2003-08-01,7.248514175415039
2003-08-04,7.207984924316406
2003-08-05,7.069329738616943
2003-08-06,7.257048606872559
2003-08-07,7.466095447540283
2003-08-08,7.598358631134033
2003-08-11,7.551425933837891
2003-08-12,7.764747142791748
2003-08-13,7.745548248291016
2003-08-14,7.790342807769775
2003-08-15,7.796745777130127
2003-08-18,7.781813144683838
2003-08-19,7.781813144683838
2003-08-20,7.877806186676025
2003-08-21,7.8842034339904785
2003-08-22,7.760478496551514
2003-08-25,7.587691783905029
2003-08-26,7.487433433532715
2003-08-27,7.498100757598877
2003-08-28,7.679418563842773
2003-08-29,7.630356311798096
2003-09-02,7.850073337554932
2003-09-03,7.914068698883057
2003-09-04,8.022857666015625
2003-09-05,7.892731189727783
2003-09-08,7.914068698883057
2003-09-09,7.956728935241699
