Date,PSA
2001-11-02,13.707737922668457
2001-11-05,13.605558395385742
2001-11-06,13.826254844665527
2001-11-07,13.875306129455566
2001-11-08,14.087823867797852
2001-11-09,13.912081718444824
2001-11-12,13.977471351623535
2001-11-13,14.120513916015625
2001-11-14,14.17365550994873
2001-11-15,14.365738868713379
2001-11-16,14.210432052612305
2001-11-19,14.14504337310791
2001-11-20,14.067389488220215
2001-11-21,14.17365550994873
2001-11-23,14.24312973022461
2001-11-26,14.079647064208984
2001-11-27,13.895734786987305
2001-11-28,13.977471351623535
2001-11-29,13.95703125
2001-11-30,13.895734786987305
2001-12-03,13.793557167053223
2001-12-04,13.858948707580566
2001-12-05,13.907988548278809
2001-12-06,14.087823867797852
2001-12-07,14.263559341430664
2001-12-10,14.214516639709473
2001-12-11,14.24312973022461
2001-12-12,14.193445205688477
2001-12-13,14.069231033325195
2001-12-14,14.185155868530273
2001-12-17,14.251409530639648
2001-12-18,14.098214149475098
2001-12-19,13.990564346313477
2001-12-20,13.795957565307617
2001-12-21,13.779387474060059
2001-12-24,13.916037559509277
2001-12-26,13.920175552368164
2001-12-27,13.791818618774414
2001-12-28,13.849788665771484
2001-12-31,13.829087257385254
2002-01-02,14.007124900817871
2002-01-03,14.205867767333984
2002-01-04,14.284533500671387
2002-01-07,14.230713844299316
2002-01-08,14.243132591247559
2002-01-09,14.263827323913574
2002-01-10,14.251409530639648
2002-01-11,14.325936317443848
2002-01-14,14.528815269470215
2002-01-15,14.657179832458496
2002-01-16,14.739974975585938
2002-01-17,14.905596733093262
2002-01-18,14.864189147949219
2002-01-22,14.835212707519531
2002-01-23,14.822792053222656
2002-01-24,14.951135635375977
2002-01-25,15.02981185913086
2002-01-28,15.071231842041016
2002-01-29,15.11676025390625
2002-01-30,15.257535934448242
2002-01-31,15.158163070678711
2002-02-01,15.311362266540527
2002-02-04,15.35276985168457
2002-02-05,15.3196439743042
2002-02-06,15.381756782531738
2002-02-07,15.311362266540527
2002-02-08,15.332069396972656
2002-02-11,15.501815795898438
2002-02-12,15.398317337036133
2002-02-13,15.460417747497559
2002-02-14,15.410737037658691
2002-02-15,15.460417747497559
2002-02-19,15.361045837402344
2002-02-20,15.489400863647461
2002-02-21,15.269953727722168
2002-02-22,15.369321823120117
2002-02-25,15.414876937866211
2002-02-26,15.336209297180176
2002-02-27,15.311362266540527
2002-02-28,15.2202730178833
2002-03-01,15.35276985168457
2002-03-04,15.369321823120117
2002-03-05,15.671575546264648
2002-03-06,15.845479011535645
2002-03-07,15.775094985961914
2002-03-08,15.57220458984375
2002-03-11,15.34034538269043
2002-03-12,15.3196439743042
2002-03-13,15.403472900390625
2002-03-14,15.659144401550293
2002-03-15,15.56694221496582
2002-03-18,15.533401489257812
2002-03-19,15.508258819580078
2002-03-20,15.478915214538574
2002-03-21,15.545981407165527
2002-03-22,15.675908088684082
2002-03-25,15.646573066711426
2002-03-26,15.654956817626953
2002-03-27,15.634004592895508
2002-03-28,15.512453079223633
2002-04-01,15.675908088684082
2002-04-02,15.805848121643066
2002-04-03,15.793274879455566
2002-04-04,15.738787651062012
2002-04-05,15.814229965209961
2002-04-08,15.793274879455566
2002-04-09,15.885486602783203
2002-04-10,16.18307876586914
2002-04-11,16.17049789428711
2002-04-12,16.321386337280273
2002-04-15,16.367496490478516
2002-04-16,16.145347595214844
2002-04-17,15.885486602783203
2002-04-18,15.939970016479492
2002-04-19,15.927404403686523
2002-04-22,15.885486602783203
2002-04-23,15.742976188659668
2002-04-24,15.851960182189941
2002-04-25,15.885486602783203
2002-04-26,15.705254554748535
2002-04-29,15.659144401550293
2002-04-30,15.914826393127441
2002-05-01,16.136960983276367
2002-05-02,16.28786277770996
2002-05-03,16.325593948364258
2002-05-06,16.224998474121094
2002-05-07,16.08247947692871
2002-05-08,16.05314064025879
2002-05-09,15.814229965209961
2002-05-10,15.403472900390625
2002-05-13,15.23580551147461
2002-05-14,15.013670921325684
2002-05-15,14.984322547912598
2002-05-16,15.005290031433105
2002-05-17,15.047195434570312
2002-05-20,14.959188461303711
2002-05-21,14.804102897644043
2002-05-22,14.770569801330566
2002-05-23,15.005290031433105
2002-05-24,14.875353813171387
2002-05-28,15.030435562133789
2002-05-29,15.340603828430176
2002-05-30,15.37832260131836
2002-05-31,15.399280548095703
2002-06-03,15.390901565551758
2002-06-04,15.399280548095703
2002-06-05,15.38670825958252
2002-06-06,15.18971061706543
2002-06-07,15.080733299255371
2002-06-10,15.038819313049316
2002-06-11,15.311264991760254
2002-06-12,15.205168724060059
2002-06-13,15.209412574768066
2002-06-14,15.192442893981934
2002-06-17,15.26882553100586
2002-06-18,15.28155517578125
2002-06-19,15.315509796142578
2002-06-20,15.383400917053223
2002-06-21,15.595584869384766
2002-06-24,15.36218547821045
2002-06-25,15.489496231079102
2002-06-26,15.53193473815918
2002-06-27,15.544669151306152
2002-06-28,15.744112014770508
2002-07-01,15.680463790893555
2002-07-02,15.497982025146484
2002-07-03,15.438577651977539
2002-07-05,15.48100757598877
2002-07-08,15.400376319885254
2002-07-09,15.26882553100586
2002-07-10,15.128785133361816
2002-07-11,14.840208053588867
2002-07-12,14.789288520812988
2002-07-15,14.636521339416504
2002-07-16,14.717144966125488
2002-07-17,14.725634574890137
2002-07-18,14.178194046020508
2002-07-19,14.254578590393066
2002-07-22,14.004194259643555
2002-07-23,13.76655101776123
2002-07-24,13.932059288024902
2002-07-25,14.347949028015137
2002-07-26,14.772314071655273
2002-07-29,15.604073524475098
2002-07-30,15.824750900268555
2002-07-31,16.019956588745117
2002-08-01,15.875679016113281
2002-08-02,15.37491512298584
2002-08-05,15.408869743347168
2002-08-06,15.124544143676758
2002-08-07,15.056647300720215
2002-08-08,14.831724166870117
2002-08-09,13.528909683227539
2002-08-12,13.537395477294922
2002-08-13,13.282773971557617
2002-08-14,13.452523231506348
2002-08-15,13.346421241760254
2002-08-16,13.575584411621094
2002-08-19,13.410082817077637
2002-08-20,13.388866424560547
2002-08-21,13.558619499206543
2002-08-22,13.346421241760254
2002-08-23,13.537395477294922
2002-08-26,13.601054191589355
2002-08-27,13.61378288269043
2002-08-28,13.601054191589355
2002-08-29,13.60529613494873
2002-08-30,13.537395477294922
2002-09-03,13.516180038452148
2002-09-04,13.685925483703613
2002-09-05,13.609537124633789
2002-09-06,13.677441596984863
2002-09-09,13.842940330505371
2002-09-10,13.673195838928223
2002-09-11,13.789401054382324
2002-09-12,13.673195838928223
2002-09-13,13.754963874816895
2002-09-16,13.767879486083984
2002-09-17,13.733448028564453
2002-09-18,13.655980110168457
2002-09-19,13.720540046691895
2002-09-20,13.793702125549316
2002-09-23,13.82382869720459
2002-09-24,13.737751007080078
2002-09-25,13.64306354522705
2002-09-26,14.073445320129395
2002-09-27,13.793702125549316
2002-09-30,13.729145050048828
2002-10-01,13.750667572021484
2002-10-02,13.6344575881958
2002-10-03,13.6344575881958
2002-10-04,13.40635871887207
2002-10-07,13.18686580657959
2002-10-08,12.954456329345703
2002-10-09,12.463820457458496
2002-10-10,12.657495498657227
2002-10-11,12.795219421386719
2002-10-14,12.717755317687988
2002-10-15,13.083566665649414
2002-10-16,12.967367172241211
2002-10-17,13.074965476989746
2002-10-18,13.062052726745605
2002-10-21,13.062052726745605
2002-10-22,12.911418914794922
2002-10-23,12.86838150024414
2002-10-24,12.8468599319458
2002-10-25,12.911418914794922
2002-10-28,12.833950996398926
2002-10-29,12.739270210266113
2002-10-30,12.696233749389648
2002-10-31,12.661797523498535
2002-11-01,12.58863639831543
2002-11-04,12.730666160583496
2002-11-05,12.670405387878418
2002-11-06,12.889902114868164
2002-11-07,12.954456329345703
2002-11-08,12.825343132019043
2002-11-11,12.80382251739502
2002-11-12,13.10508918762207
2002-11-13,13.10508918762207
2002-11-14,13.320279121398926
2002-11-15,13.303069114685059
2002-11-18,13.238505363464355
2002-11-19,13.277247428894043
2002-11-20,13.328886985778809
2002-11-21,13.315978050231934
2002-11-22,13.30737018585205
2002-11-25,13.427877426147461
2002-11-26,13.341803550720215
2002-11-27,13.384840965270996
2002-11-29,13.389147758483887
2002-12-02,13.664586067199707
2002-12-03,13.62154483795166
2002-12-04,13.432178497314453
2002-12-05,13.445087432861328
2002-12-06,13.41496753692627
2002-12-09,13.492432594299316
2002-12-10,13.427877426147461
2002-12-11,13.471548080444336
2002-12-12,13.467175483703613
2002-12-13,13.54141902923584
2002-12-16,13.654956817626953
2002-12-17,13.66805362701416
2002-12-18,13.60254955291748
2002-12-19,13.58508586883545
2002-12-20,13.654956817626953
2002-12-23,13.973723411560059
2002-12-24,13.938790321350098
2002-12-26,13.895126342773438
2002-12-27,13.938790321350098
2002-12-30,14.039228439331055
2002-12-31,14.109092712402344
2003-01-02,14.231361389160156
2003-01-03,14.318697929382324
2003-01-06,14.58071517944336
2003-01-07,14.410401344299316
2003-01-08,14.279398918151855
2003-01-09,14.187702178955078
2003-01-10,14.117827415466309
2003-01-13,13.982461929321289
2003-01-14,13.969361305236816
2003-01-15,13.851461410522461
2003-01-16,13.650579452514648
2003-01-17,13.484643936157227
2003-01-21,13.493378639221191
2003-01-22,13.440984725952148
2003-01-23,13.55888557434082
2003-01-24,13.296871185302734
2003-01-27,13.270671844482422
2003-01-28,13.26630687713623
2003-01-29,13.471548080444336
2003-01-30,13.323076248168945
2003-01-31,13.51521110534668
2003-02-03,13.571981430053711
2003-02-04,13.611283302307129
2003-02-05,13.641843795776367
2003-02-06,13.615653038024902
2003-02-07,13.537050247192383
2003-02-10,13.685521125793457
2003-02-11,13.620018005371094
2003-02-12,13.55888557434082
2003-02-13,13.641843795776367
2003-02-14,13.593815803527832
2003-02-18,13.72918701171875
2003-02-19,13.81215763092041
2003-02-20,14.069798469543457
2003-02-21,14.279398918151855
2003-02-24,14.218267440795898
2003-02-25,14.314336776733398
2003-02-26,14.266302108764648
2003-02-27,14.401678085327148
2003-02-28,14.410401344299316
2003-03-03,14.497743606567383
2003-03-04,14.497743606567383
2003-03-05,14.532670974731445
2003-03-06,14.497743606567383
2003-03-07,14.471541404724121
2003-03-10,14.349272727966309
2003-03-11,14.30123519897461
2003-03-12,14.230393409729004
2003-03-13,14.124130249023438
2003-03-14,12.831262588500977
2003-03-17,13.539684295654297
2003-03-18,13.30501937866211
2003-03-19,13.415711402893066
2003-03-20,13.561826705932617
2003-03-21,13.95145320892334
2003-03-24,13.614956855773926
2003-03-25,13.725646018981934
2003-03-26,13.902749061584473
2003-03-27,13.787627220153809
2003-03-28,13.725646018981934
2003-03-31,13.415711402893066
2003-04-01,13.769923210144043
2003-04-02,13.95145320892334
2003-04-03,14.031146049499512
2003-04-04,14.132986068725586
2003-04-07,14.203822135925293
2003-04-08,14.110841751098633
2003-04-09,14.124130249023438
2003-04-10,14.177264213562012
2003-04-11,13.9381742477417
2003-04-14,14.093140602111816
2003-04-15,14.146270751953125
2003-04-16,14.279099464416504
2003-04-17,14.522616386413574
2003-04-21,14.611166000366211
2003-04-22,14.748424530029297
2003-04-23,14.761704444885254
2003-04-24,14.646585464477539
2003-04-25,14.580174446105957
2003-04-28,14.438492774963379
2003-04-29,14.504908561706543
2003-04-30,14.234820365905762
2003-05-01,14.38093376159668
2003-05-02,14.558032989501953
2003-05-05,14.6244478225708
2003-05-06,14.633310317993164
2003-05-07,14.500482559204102
2003-05-08,14.571324348449707
2003-05-09,14.845833778381348
2003-05-12,15.195613861083984
2003-05-13,15.182332038879395
2003-05-14,15.120341300964355
2003-05-15,15.266453742980957
2003-05-16,15.319586753845215
2003-05-19,15.164628028869629
2003-05-20,15.17790699005127
2003-05-21,15.275309562683105
2003-05-22,15.496702194213867
2003-05-23,15.452417373657227
2003-05-27,15.39486026763916
2003-05-28,15.36386489868164
2003-05-29,14.836971282958984
2003-05-30,15.129204750061035
2003-06-02,15.275309562683105
2003-06-03,15.319586753845215
2003-06-04,15.647233963012695
2003-06-05,15.7180814743042
2003-06-06,15.877471923828125
2003-06-09,15.904041290283203
2003-06-10,15.921753883361816
2003-06-11,15.94831657409668
2003-06-12,15.634453773498535
2003-06-13,15.293701171875
2003-06-16,15.692749977111816
2003-06-17,15.589621543884277
2003-06-18,15.325089454650879
2003-06-19,15.2354154586792
2003-06-20,15.204031944274902
2003-06-23,15.06502914428711
2003-06-24,15.01123332977295
2003-06-25,15.078484535217285
2003-06-26,15.33405590057373
2003-06-27,15.289216995239258
2003-06-30,15.1860990524292
2003-07-01,15.316116333007812
2003-07-02,15.634453773498535
2003-07-03,15.876579284667969
2003-07-07,15.98419189453125
2003-07-08,15.94382381439209
2003-07-09,15.827261924743652
2003-07-10,15.52236557006836
2003-07-11,15.585143089294434
2003-07-14,15.77344799041748
2003-07-15,15.863126754760742
2003-07-16,15.849675178527832
2003-07-17,15.764488220214844
2003-07-18,15.818285942077637
2003-07-21,15.77344799041748
2003-07-22,15.782419204711914
2003-07-23,15.692749977111816
2003-07-24,15.885542869567871
2003-07-25,16.011083602905273
2003-07-28,15.845189094543457
2003-07-29,16.212844848632812
2003-07-30,16.48186492919922
2003-07-31,16.230785369873047
2003-08-01,16.132137298583984
2003-08-04,16.055917739868164
2003-08-05,15.961762428283691
2003-08-06,16.046953201293945
2003-08-07,16.589479446411133
2003-08-08,16.567058563232422
2003-08-11,16.54463005065918
2003-08-12,16.737443923950195
2003-08-13,16.656723022460938
2003-08-14,16.607406616210938
2003-08-15,16.54463005065918
2003-08-18,16.49980354309082
2003-08-19,16.454967498779297
2003-08-20,16.383222579956055
2003-08-21,16.490835189819336
2003-08-22,16.3563289642334
2003-08-25,16.208364486694336
2003-08-26,16.302518844604492
2003-08-27,16.540151596069336
2003-08-28,16.58050537109375
2003-08-29,16.540151596069336
2003-09-02,16.9705810546875
2003-09-03,17.212703704833984
2003-09-04,17.235116958618164
2003-09-05,17.21718406677246
2003-09-08,17.158899307250977
2003-09-09,17.08267593383789
2003-09-10,16.840559005737305
2003-09-11,17.130983352661133
2003-09-12,17.144601821899414
2003-09-15,17.12645721435547
2003-09-16,17.053844451904297
2003-09-17,17.112842559814453
2003-09-18,17.244443893432617
