Date,DTE
2006-03-17,16.68417739868164
2006-03-20,16.43522071838379
2006-03-21,16.322420120239258
2006-03-22,16.365201950073242
2006-03-23,16.299068450927734
2006-03-24,16.09678840637207
2006-03-27,15.948966026306152
2006-03-28,15.886723518371582
2006-03-29,15.991758346557617
2006-03-30,15.836165428161621
2006-03-31,15.594982147216797
2006-04-03,15.878952980041504
2006-04-04,16.011219024658203
2006-04-05,16.1823673248291
2006-04-06,16.081233978271484
2006-04-07,15.758368492126465
2006-04-10,15.579421997070312
2006-04-11,15.40825366973877
2006-04-12,15.528853416442871
2006-04-13,15.431599617004395
2006-04-17,15.45494556427002
2006-04-18,15.517184257507324
2006-04-19,15.45105266571045
2006-04-20,15.6416597366333
2006-04-21,15.762246131896973
2006-04-24,15.929519653320312
2006-04-25,15.668886184692383
2006-04-26,15.62220573425293
2006-04-27,15.964530944824219
2006-04-28,15.863389015197754
2006-05-01,15.614431381225586
2006-05-02,15.766143798828125
2006-05-03,15.700011253356934
2006-05-04,15.777806282043457
2006-05-05,15.898402214050293
2006-05-08,15.952866554260254
2006-05-09,15.723349571228027
2006-05-10,15.797255516052246
2006-05-11,15.696115493774414
2006-05-12,15.443267822265625
2006-05-15,15.552190780639648
2006-05-16,15.396595001220703
2006-05-17,15.170966148376465
2006-05-18,15.229323387145996
2006-05-19,15.396595001220703
2006-05-22,15.629990577697754
2006-05-23,15.338242530822754
2006-05-24,15.458831787109375
2006-05-25,15.653327941894531
2006-05-26,15.719460487365723
2006-05-30,15.501617431640625
2006-05-31,15.723349571228027
2006-06-01,15.828391075134277
2006-06-02,15.94118595123291
2006-06-05,15.812822341918945
2006-06-06,15.69222640991211
2006-06-07,15.832271575927734
2006-06-08,16.007326126098633
2006-06-09,16.104572296142578
2006-06-12,16.217374801635742
2006-06-13,16.081233978271484
2006-06-14,16.007326126098633
2006-06-15,16.02504539489746
2006-06-16,16.05261993408203
2006-06-19,15.847785949707031
2006-06-20,15.835958480834961
2006-06-21,15.729595184326172
2006-06-22,15.66657543182373
2006-06-23,15.627178192138672
2006-06-26,15.68626880645752
2006-06-27,15.662637710571289
2006-06-28,15.733534812927246
2006-06-29,15.993534088134766
2006-06-30,16.04867935180664
2006-07-03,16.135339736938477
2006-07-05,16.060501098632812
2006-07-06,16.076261520385742
2006-07-07,16.222015380859375
2006-07-10,16.340194702148438
2006-07-11,16.415037155151367
2006-07-12,16.308673858642578
2006-07-13,16.39927864074707
2006-07-14,16.28110122680664
2006-07-17,16.348068237304688
2006-07-18,16.34412956237793
2006-07-19,16.454429626464844
2006-07-20,16.58837127685547
2006-07-21,16.79715347290039
2006-07-24,16.801088333129883
2006-07-25,16.946847915649414
2006-07-26,17.021686553955078
2006-07-27,16.78139305114746
2006-07-28,16.604127883911133
2006-07-31,16.671092987060547
2006-08-01,16.734121322631836
2006-08-02,16.66715431213379
2006-08-03,16.438676834106445
2006-08-04,16.580486297607422
2006-08-07,16.253530502319336
2006-08-08,16.36776351928711
2006-08-09,16.375640869140625
2006-08-10,16.36776351928711
2006-08-11,16.257461547851562
2006-08-14,16.245649337768555
2006-08-15,16.218076705932617
2006-08-16,16.0959529876709
2006-08-17,16.040809631347656
2006-08-18,16.170799255371094
2006-08-21,16.1668643951416
2006-08-22,16.170799255371094
2006-08-23,15.973837852478027
2006-08-24,16.119592666625977
2006-08-25,16.088071823120117
2006-08-28,16.3559513092041
2006-08-29,16.46624755859375
2006-08-30,16.292917251586914
2006-08-31,16.44261360168457
2006-09-01,16.308673858642578
2006-09-05,16.158985137939453
2006-09-06,16.05261993408203
2006-09-07,16.241710662841797
2006-09-08,16.218076705932617
2006-09-11,16.151100158691406
2006-09-12,16.218076705932617
2006-09-13,16.411100387573242
2006-09-14,16.32135581970215
2006-09-15,16.413095474243164
2006-09-18,16.173776626586914
2006-09-19,16.14984893798828
2006-09-20,16.209678649902344
2006-09-21,16.16978645324707
2006-09-22,16.09799575805664
2006-09-25,16.30938720703125
2006-09-26,16.30141258239746
2006-09-27,16.596572875976562
2006-09-28,16.644433975219727
2006-09-29,16.556684494018555
2006-10-02,16.712244033813477
2006-10-03,16.700275421142578
2006-10-04,16.899700164794922
2006-10-05,16.8558292388916
2006-10-06,16.720211029052734
2006-10-09,16.740163803100586
2006-10-10,16.76010513305664
2006-10-11,17.083181381225586
2006-10-12,17.2347469329834
2006-10-13,17.22677230834961
2006-10-16,17.30254554748535
2006-10-17,17.621641159057617
2006-10-18,18.032455444335938
2006-10-19,18.048418045043945
2006-10-20,18.060388565063477
2006-10-23,18.0683650970459
2006-10-24,18.144145965576172
2006-10-25,18.25981330871582
2006-10-26,18.044431686401367
2006-10-27,18.01651382446289
2006-10-30,18.048418045043945
2006-10-31,18.120208740234375
2006-11-01,18.331607818603516
2006-11-02,18.33959197998047
2006-11-03,18.231895446777344
2006-11-06,18.3635196685791
2006-11-07,18.33559226989746
2006-11-08,18.379472732543945
2006-11-09,18.23987579345703
2006-11-10,18.411386489868164
2006-11-13,18.375476837158203
2006-11-14,18.359535217285156
2006-11-15,18.51109504699707
2006-11-16,18.67064094543457
2006-11-17,18.726469039916992
2006-11-20,18.67064094543457
2006-11-21,18.686588287353516
2006-11-22,18.74642562866211
2006-11-24,18.64272117614746
2006-11-27,18.554967880249023
2006-11-28,18.586875915527344
2006-11-29,18.7065372467041
2006-11-30,18.78232192993164
2006-12-01,18.870079040527344
2006-12-04,19.053546905517578
2006-12-05,19.0495662689209
2006-12-06,18.98573875427246
2006-12-07,18.862092971801758
2006-12-08,18.834169387817383
2006-12-11,19.077484130859375
2006-12-12,19.38060760498047
2006-12-13,19.444427490234375
2006-12-14,19.67024040222168
2006-12-15,19.64605712890625
2006-12-18,19.448469161987305
2006-12-19,19.561368942260742
2006-12-20,19.504913330078125
2006-12-21,19.508955001831055
2006-12-22,19.4766902923584
2006-12-26,19.674280166625977
2006-12-27,19.835573196411133
2006-12-28,19.601696014404297
2006-12-29,19.52105140686035
2007-01-03,19.839611053466797
2007-01-04,19.666215896606445
2007-01-05,19.222640991210938
2007-01-08,19.141996383666992
2007-01-09,19.05327606201172
2007-01-10,19.021020889282227
2007-01-11,18.863758087158203
2007-01-12,18.529067993164062
2007-01-16,18.66617202758789
2007-01-17,18.69843101501465
2007-01-18,18.573423385620117
2007-01-19,18.56939125061035
2007-01-22,18.508907318115234
2007-01-23,18.508907318115234
2007-01-24,18.7629451751709
2007-01-25,18.589550018310547
2007-01-26,18.565357208251953
2007-01-29,18.629873275756836
2007-01-30,18.674240112304688
2007-01-31,18.69843101501465
2007-02-01,18.831504821777344
2007-02-02,18.928272247314453
2007-02-05,18.99278450012207
2007-02-06,19.041181564331055
2007-02-07,19.049251556396484
2007-02-08,19.12183380126953
2007-02-09,19.081512451171875
2007-02-12,18.84762954711914
2007-02-13,19.355714797973633
2007-02-14,19.484756469726562
2007-02-15,19.387975692749023
2007-02-16,19.351686477661133
2007-02-20,19.351686477661133
2007-02-21,19.271038055419922
2007-02-22,19.25894546508789
2007-02-23,19.254905700683594
2007-02-26,19.311357498168945
2007-02-27,18.807300567626953
2007-02-28,18.67020034790039
2007-03-01,18.85569953918457
2007-03-02,18.807300567626953
2007-03-05,18.476642608642578
2007-03-06,18.71858787536621
2007-03-07,18.674240112304688
2007-03-08,18.6419677734375
2007-03-09,18.742780685424805
2007-03-12,18.750850677490234
2007-03-13,18.597623825073242
2007-03-14,18.678266525268555
2007-03-15,18.959720611572266
2007-03-16,18.890390396118164
2007-03-19,19.098419189453125
2007-03-20,19.363554000854492
2007-03-21,19.4981689453125
2007-03-22,19.359474182128906
2007-03-23,19.47776985168457
2007-03-26,19.583829879760742
2007-03-27,19.51041030883789
2007-03-28,19.640933990478516
2007-03-29,19.653181076049805
2007-03-30,19.538957595825195
2007-04-02,19.877532958984375
2007-04-03,19.840816497802734
2007-04-04,19.722524642944336
2007-04-05,19.746999740600586
2007-04-09,19.8122615814209
2007-04-10,19.95503044128418
2007-04-11,19.90199851989746
2007-04-12,19.987668991088867
2007-04-13,19.86528968811035
2007-04-16,19.983583450317383
2007-04-17,20.08556365966797
2007-04-18,20.024375915527344
2007-04-19,19.877532958984375
2007-04-20,20.269126892089844
2007-04-23,20.32623291015625
2007-04-24,20.44452476501465
2007-04-25,20.982967376708984
2007-04-26,20.99112319946289
2007-04-27,20.795330047607422
2007-04-30,20.636247634887695
2007-05-01,20.921775817871094
2007-05-02,20.946266174316406
2007-05-03,21.007448196411133
2007-05-04,20.96257209777832
2007-05-07,21.117572784423828
2007-05-08,21.154294967651367
2007-05-09,21.182836532592773
2007-05-10,21.117572784423828
2007-05-11,21.211393356323242
2007-05-14,21.456138610839844
2007-05-15,21.468374252319336
2007-05-16,21.533641815185547
2007-05-17,21.537723541259766
2007-05-18,21.586669921875
2007-05-21,21.91707992553711
2007-05-22,22.108800888061523
2007-05-23,21.831422805786133
2007-05-24,21.346012115478516
2007-05-25,21.297056198120117
2007-05-29,21.32560157775879
2007-05-30,21.529565811157227
2007-05-31,21.570354461669922
2007-06-01,21.501020431518555
2007-06-04,21.394956588745117
2007-06-05,21.37456512451172
2007-06-06,20.966644287109375
2007-06-07,20.12227439880371
2007-06-08,20.4200496673584
2007-06-11,20.705585479736328
2007-06-12,20.38741683959961
2007-06-13,20.901390075683594
2007-06-14,21.012676239013672
2007-06-15,21.17753791809082
2007-06-18,20.921993255615234
2007-06-19,20.9755802154541
2007-06-20,20.423261642456055
2007-06-21,20.3944149017334
2007-06-22,19.973989486694336
2007-06-25,20.015209197998047
2007-06-26,19.76790428161621
2007-06-27,20.01108741760254
2007-06-28,19.875064849853516
2007-06-29,19.875064849853516
2007-07-02,20.07291603088379
2007-07-03,20.233661651611328
2007-07-05,20.192445755004883
2007-07-06,20.039936065673828
2007-07-09,20.167715072631836
2007-07-10,19.891555786132812
2007-07-11,20.241910934448242
2007-07-12,20.88490104675293
2007-07-13,20.97969627380371
2007-07-16,20.744754791259766
2007-07-17,20.64583396911621
2007-07-18,20.78597640991211
2007-07-19,21.161056518554688
2007-07-20,20.9755802154541
2007-07-23,21.107465744018555
2007-07-24,20.40265655517578
2007-07-25,20.497451782226562
2007-07-26,20.039936065673828
2007-07-27,19.10429573059082
2007-07-30,19.508235931396484
2007-07-31,19.116668701171875
2007-08-01,19.875064849853516
2007-08-02,19.833845138549805
2007-08-03,19.050718307495117
2007-08-06,19.961626052856445
2007-08-07,20.25839614868164
2007-08-08,20.563400268554688
2007-08-09,19.891555786132812
2007-08-10,19.800872802734375
2007-08-13,20.274869918823242
2007-08-14,19.586545944213867
2007-08-15,19.186729431152344
2007-08-16,19.281536102294922
2007-08-17,19.656618118286133
2007-08-20,19.565937042236328
2007-08-21,19.809120178222656
2007-08-22,19.895687103271484
2007-08-23,19.875064849853516
2007-08-24,20.221298217773438
2007-08-27,19.598909378051758
2007-08-28,19.20733642578125
2007-08-29,19.833845138549805
2007-08-30,19.627765655517578
2007-08-31,19.706069946289062
2007-09-04,20.0069637298584
2007-09-05,19.9368953704834
2007-09-06,19.982234954833984
2007-09-07,19.673099517822266
2007-09-10,19.668987274169922
2007-09-11,19.817367553710938
2007-09-12,19.899797439575195
2007-09-13,19.941020965576172
2007-09-14,20.097644805908203
2007-09-17,20.089303970336914
2007-09-18,20.422672271728516
2007-09-19,20.643524169921875
2007-09-20,20.38100814819336
2007-09-21,20.510175704956055
2007-09-24,20.501850128173828
2007-09-25,20.493515014648438
2007-09-26,20.67269515991211
2007-09-27,20.660198211669922
2007-09-28,20.185152053833008
2007-10-01,20.451845169067383
2007-10-02,20.368499755859375
2007-10-03,20.185152053833008
2007-10-04,20.410167694091797
2007-10-05,20.39349937438965
2007-10-08,20.410167694091797
2007-10-09,20.85187530517578
2007-10-10,20.82271385192871
2007-10-11,20.99771499633789
2007-10-12,21.056072235107422
2007-10-15,20.701866149902344
2007-10-16,20.531021118164062
2007-10-17,20.318500518798828
2007-10-18,20.322664260864258
2007-10-19,19.805946350097656
2007-10-22,20.035139083862305
2007-10-23,19.810117721557617
2007-10-24,19.985132217407227
2007-10-25,20.23099136352539
2007-10-26,20.406005859375
2007-10-29,20.4643497467041
2007-10-30,20.47684097290039
2007-10-31,20.668529510498047
2007-11-01,20.30183219909668
2007-11-02,20.41434097290039
2007-11-05,20.406005859375
2007-11-06,20.29349708557129
2007-11-07,19.635093688964844
2007-11-08,20.235153198242188
2007-11-09,19.93512725830078
2007-11-12,19.822612762451172
2007-11-13,20.08513832092285
2007-11-14,19.964296340942383
2007-11-15,19.97262954711914
2007-11-16,20.21015167236328
2007-11-19,20.189319610595703
2007-11-20,20.481016159057617
2007-11-21,20.314329147338867
2007-11-23,20.318500518798828
2007-11-26,20.22681999206543
2007-11-27,20.251827239990234
2007-11-28,20.29349708557129
2007-11-29,20.201818466186523
2007-11-30,20.43934440612793
2007-12-03,20.660198211669922
2007-12-04,20.8018741607666
2007-12-05,21.16857147216797
2007-12-06,21.251916885375977
2007-12-07,21.04355812072754
2007-12-10,21.09357452392578
2007-12-11,20.63518524169922
2007-12-12,20.30183219909668
2007-12-13,20.457704544067383
2007-12-14,19.71202850341797
2007-12-17,19.358139038085938
2007-12-18,19.328655242919922
2007-12-19,19.316022872924805
2007-12-20,19.1769962310791
2007-12-21,19.03375816345215
2007-12-24,19.12643814086914
2007-12-26,18.9958438873291
2007-12-27,18.684091567993164
2007-12-28,18.818897247314453
2007-12-31,18.519779205322266
2008-01-02,18.557701110839844
2008-01-03,18.275434494018555
2008-01-04,18.115354537963867
2008-01-07,18.351261138916016
2008-01-08,18.304929733276367
2008-01-09,18.625102996826172
2008-01-10,18.751493453979492
2008-01-11,18.663021087646484
2008-01-14,19.054813385009766
2008-01-15,18.64616584777832
2008-01-16,18.69251251220703
2008-01-17,18.1574764251709
2008-01-18,17.98896026611328
2008-01-22,17.517118453979492
2008-01-23,18.414466857910156
2008-01-24,17.651931762695312
2008-01-25,17.470781326293945
2008-01-28,17.68142318725586
2008-01-29,17.64771842956543
2008-01-30,17.660356521606445
2008-01-31,17.9594669342041
2008-02-01,18.363910675048828
2008-02-04,18.494510650634766
2008-02-05,17.88364028930664
2008-02-06,17.955263137817383
2008-02-07,17.597158432006836
2008-02-08,17.635080337524414
2008-02-11,17.64771842956543
2008-02-12,17.769893646240234
2008-02-13,17.580312728881836
2008-02-14,17.4412899017334
2008-02-15,17.597158432006836
2008-02-19,17.862571716308594
2008-02-20,17.862571716308594
2008-02-21,17.94261932373047
2008-02-22,17.563461303710938
2008-02-25,17.60559844970703
2008-02-26,17.71512222290039
2008-02-27,17.35703468322754
2008-02-28,17.4412899017334
2008-02-29,16.77143669128418
2008-03-03,16.931528091430664
2008-03-04,17.150596618652344
2008-03-05,17.129541397094727
2008-03-06,16.66190528869629
2008-03-07,16.64926528930664
2008-03-10,16.619781494140625
2008-03-11,17.171663284301758
2008-03-12,16.87676429748535
2008-03-13,16.767230987548828
2008-03-14,16.5439510345459
2008-03-17,16.565298080444336
2008-03-18,16.86850357055664
2008-03-19,16.57811164855957
2008-03-20,16.74466323852539
2008-03-24,16.65924644470215
2008-03-25,16.590925216674805
2008-03-26,16.59946632385254
2008-03-27,16.710491180419922
2008-03-28,16.5311336517334
2008-03-31,16.60800552368164
2008-04-01,16.983814239501953
2008-04-02,17.163166046142578
2008-04-03,17.175983428955078
2008-04-04,17.3339900970459
2008-04-07,17.282751083374023
2008-04-08,17.077754974365234
2008-04-09,17.167436599731445
2008-04-10,17.26993751525879
2008-04-11,17.363889694213867
2008-04-14,17.543243408203125
2008-04-15,17.743955612182617
2008-04-16,18.089874267578125
2008-04-17,18.06424903869629
2008-04-18,18.179553985595703
2008-04-21,17.8934326171875
2008-04-22,17.70125389099121
2008-04-23,17.718332290649414
2008-04-24,17.543243408203125
2008-04-25,17.52616310119629
2008-04-28,17.474918365478516
2008-04-29,17.321182250976562
2008-04-30,17.214414596557617
2008-05-01,17.69698715209961
2008-05-02,17.65854835510254
2008-05-05,17.81655502319336
2008-05-06,17.96603012084961
2008-05-07,17.99591827392578
2008-05-08,18.106950759887695
2008-05-09,18.1453857421875
2008-05-12,18.299121856689453
2008-05-13,18.32474136352539
2008-05-14,18.645042419433594
2008-05-15,18.6920108795166
2008-05-16,18.717636108398438
2008-05-19,18.918344497680664
2008-05-20,18.713367462158203
2008-05-21,18.645042419433594
2008-05-22,18.850025177001953
2008-05-23,18.576705932617188
2008-05-27,18.679208755493164
2008-05-28,18.892738342285156
2008-05-29,19.012300491333008
2008-05-30,18.892738342285156
2008-06-02,18.598064422607422
2008-06-03,18.73471450805664
2008-06-04,19.00802993774414
2008-06-05,19.025108337402344
2008-06-06,18.593795776367188
2008-06-09,18.943979263305664
2008-06-10,18.9695987701416
2008-06-11,18.738990783691406
2008-06-12,18.816801071166992
2008-06-13,19.067514419555664
2008-06-16,18.894601821899414
2008-06-17,19.03725814819336
2008-06-18,18.924867630004883
2008-06-19,18.955127716064453
2008-06-20,18.583370208740234
2008-06-23,18.682796478271484
2008-06-24,18.600664138793945
2008-06-25,18.88595962524414
2008-06-26,18.280780792236328
2008-06-27,17.91767120361328
2008-06-30,18.345613479614258
2008-07-01,18.509885787963867
2008-07-02,18.674156188964844
2008-07-03,18.462337493896484
2008-07-07,18.535823822021484
2008-07-08,18.911890029907227
2008-07-09,19.20583724975586
2008-07-10,19.184234619140625
2008-07-11,18.894601821899414
2008-07-14,18.643888473510742
2008-07-15,18.596338272094727
2008-07-16,18.280780792236328
2008-07-17,18.05167579650879
2008-07-18,18.120840072631836
2008-07-21,18.246198654174805
2008-07-22,18.159740447998047
2008-07-23,17.84419059753418
2008-07-24,17.861478805541992
2008-07-25,17.73611068725586
2008-07-28,17.718822479248047
2008-07-29,17.753408432006836
2008-07-30,17.960895538330078
2008-07-31,17.714502334594727
2008-08-01,17.208740234375
2008-08-04,17.156871795654297
2008-08-05,17.69289207458496
2008-08-06,17.576181411743164
2008-08-07,17.373003005981445
2008-08-08,17.714502334594727
2008-08-11,17.87444305419922
2008-08-12,17.818252563476562
2008-08-13,17.91767120361328
2008-08-14,17.839859008789062
2008-08-15,18.02573585510254
2008-08-18,18.285104751586914
2008-08-19,18.23755645751953
2008-08-20,18.17702865600586
2008-08-21,18.19000244140625
2008-08-22,18.367233276367188
2008-08-25,18.090579986572266
2008-08-26,18.120840072631836
2008-08-27,18.3629093170166
2008-08-28,18.45368766784668
2008-08-29,18.22458839416504
2008-09-02,18.068958282470703
2008-09-03,18.02141571044922
2008-09-04,17.9954776763916
2008-09-05,17.91335105895996
2008-09-08,18.635242462158203
2008-09-09,18.661169052124023
2008-09-10,18.812484741210938
2008-09-11,19.000642776489258
2008-09-12,19.09691619873047
2008-09-15,18.816858291625977
2008-09-16,18.663692474365234
2008-09-17,17.985401153564453
2008-09-18,18.401124954223633
2008-09-19,18.523649215698242
2008-09-22,18.086057662963867
2008-09-23,17.770984649658203
2008-09-24,17.86726188659668
2008-09-25,17.985401153564453
2008-09-26,17.84100341796875
2008-09-29,17.245861053466797
2008-09-30,17.55656623840332
2008-10-01,17.814743041992188
2008-10-02,17.504047393798828
2008-10-03,17.2502384185791
2008-10-06,16.423179626464844
2008-10-07,15.819280624389648
2008-10-08,15.36417293548584
2008-10-09,14.003236770629883
2008-10-10,13.3118314743042
2008-10-13,14.812799453735352
2008-10-14,15.101617813110352
2008-10-15,14.195785522460938
2008-10-16,14.751538276672363
2008-10-17,14.7384033203125
2008-10-20,15.88054370880127
2008-10-21,15.228528022766113
2008-10-22,14.65089225769043
2008-10-23,14.83905029296875
2008-10-24,14.44521427154541
2008-10-27,14.165152549743652
2008-10-28,16.003074645996094
2008-10-29,15.263534545898438
2008-10-30,16.003074645996094
2008-10-31,15.44731616973877
2008-11-03,16.637596130371094
2008-11-04,16.676986694335938
2008-11-05,16.15623664855957
2008-11-06,15.543595314025879
2008-11-07,16.589460372924805
2008-11-10,15.954937934875488
2008-11-11,15.784274101257324
2008-11-12,15.337920188903809
2008-11-13,16.576335906982422
2008-11-14,16.09059715270996
2008-11-17,15.854293823242188
2008-11-18,15.889297485351562
2008-11-19,15.403557777404785
2008-11-20,14.703399658203125
2008-11-21,16.073091506958008
2008-11-24,15.688000679016113
2008-11-25,15.819280624389648
2008-11-26,15.911182403564453
2008-11-28,16.274389266967773
2008-12-01,15.289782524108887
2008-12-02,15.600482940673828
2008-12-03,15.784274101257324
2008-12-04,14.707775115966797
2008-12-05,14.939704895019531
2008-12-08,15.145374298095703
2008-12-09,15.145374298095703
2008-12-10,15.390435218811035
2008-12-11,15.288252830505371
2008-12-12,15.30157470703125
2008-12-15,15.119412422180176
2008-12-16,15.679220199584961
2008-12-17,15.341559410095215
2008-12-18,15.403766632080078
2008-12-19,15.457077026367188
2008-12-22,15.550384521484375
2008-12-23,15.474845886230469
2008-12-24,15.545937538146973
2008-12-26,15.630354881286621
2008-12-29,15.750313758850098
2008-12-30,15.901371002197266
2008-12-31,15.84805965423584
2009-01-02,16.087982177734375
2009-01-05,16.25236701965332
2009-01-06,16.105754852294922
2009-01-07,15.861388206481934
2009-01-08,15.905818939208984
2009-01-09,15.816962242126465
2009-01-12,15.88360595703125
2009-01-13,15.430421829223633
2009-01-14,15.177170753479004
2009-01-15,15.239370346069336
2009-01-16,15.439310073852539
2009-01-20,15.154953956604004
2009-01-21,15.226046562194824
2009-01-22,15.239370346069336
2009-01-23,14.981680870056152
2009-01-26,15.314905166625977
2009-01-27,15.688108444213867
2009-01-28,15.772534370422363
2009-01-29,15.519280433654785
2009-01-30,15.328234672546387
2009-02-02,15.350438117980957
2009-02-03,15.27491569519043
2009-02-04,15.337116241455078
2009-02-05,15.417084693908691
2009-02-06,15.532608032226562
2009-02-09,15.49706745147705
2009-02-10,14.87505054473877
2009-02-11,14.750645637512207
2009-02-12,14.564042091369629
2009-02-13,14.497395515441895
2009-02-17,13.653234481811523
2009-02-18,13.568814277648926
2009-02-19,13.40442943572998
2009-02-20,13.048988342285156
2009-02-23,12.751311302185059
2009-02-24,12.98235034942627
2009-02-25,12.662453651428223
2009-02-26,12.30701732635498
2009-02-27,11.893818855285645
2009-03-02,11.267363548278809
2009-03-03,10.694218635559082
2009-03-04,11.023000717163086
2009-03-05,10.498729705810547
2009-03-06,10.685331344604492
2009-03-09,10.489845275878906
2009-03-10,10.867487907409668
2009-03-11,11.271803855895996
2009-03-12,11.462388038635254
2009-03-13,11.589449882507324
2009-03-16,11.793645858764648
2009-03-17,11.807256698608398
2009-03-18,12.215659141540527
2009-03-19,12.388093948364258
2009-03-20,12.342716217041016
2009-03-23,12.982540130615234
2009-03-24,12.692129135131836
2009-03-25,12.846409797668457
2009-03-26,12.991617202758789
2009-03-27,12.828258514404297
2009-03-30,12.537845611572266
2009-03-31,12.569602012634277
2009-04-01,12.610444068908691
2009-04-02,12.860023498535156
2009-04-03,12.95077896118164
2009-04-06,13.014302253723145
2009-04-07,12.787415504455566
2009-04-08,12.973466873168945
2009-04-09,13.100519180297852
2009-04-13,12.991617202758789
2009-04-14,12.846409797668457
2009-04-15,13.068758010864258
2009-04-16,13.150435447692871
2009-04-17,13.177661895751953
2009-04-20,13.08237075805664
2009-04-21,12.896323204040527
2009-04-22,12.732965469360352
2009-04-23,12.673975944519043
2009-04-24,12.683050155639648
2009-04-27,12.846409797668457
2009-04-28,12.755658149719238
2009-04-29,12.978004455566406
2009-04-30,13.418169021606445
2009-05-01,13.826563835144043
2009-05-04,13.799335479736328
2009-05-05,13.976316452026367
2009-05-06,14.039836883544922
2009-05-07,14.198657035827637
2009-05-08,14.362021446228027
2009-05-11,14.107906341552734
2009-05-12,14.103367805480957
2009-05-13,13.65866756439209
2009-05-14,13.576990127563477
2009-05-15,13.359175682067871
2009-05-18,13.463541984558105
2009-05-19,13.640522003173828
2009-05-20,13.400015830993652
2009-05-21,13.168590545654297
2009-05-22,13.218505859375
2009-05-26,13.66774845123291
2009-05-27,13.313796043395996
2009-05-28,13.722192764282227
2009-05-29,13.726738929748535
2009-06-01,14.321182250976562
2009-06-02,14.194122314453125
2009-06-03,14.039836883544922
2009-06-04,14.180508613586426
2009-06-05,14.298494338989258
2009-06-08,14.166892051696777
2009-06-09,14.021688461303711
2009-06-10,14.216809272766113
2009-06-11,14.5537691116333
2009-06-12,14.752253532409668
2009-06-15,14.419910430908203
2009-06-16,14.387600898742676
2009-06-17,14.470683097839355
2009-06-18,14.733782768249512
2009-06-19,14.447610855102539
2009-06-22,14.507612228393555
2009-06-23,14.230655670166016
2009-06-24,14.373750686645508
2009-06-25,14.71994400024414
2009-06-26,14.752253532409668
2009-06-29,14.959962844848633
2009-06-30,14.770713806152344
2009-07-01,15.010737419128418
2009-07-02,14.189119338989258
2009-07-06,14.87226676940918
2009-07-07,14.475299835205078
2009-07-08,14.41529655456543
2009-07-09,14.419910430908203
2009-07-10,14.2445068359375
2009-07-13,14.535305976867676
2009-07-14,14.701483726501465
2009-07-15,15.038433074951172
2009-07-16,15.107667922973633
2009-07-17,15.052279472351074
2009-07-20,15.130748748779297
2009-07-21,15.26922607421875
2009-07-22,15.255383491516113
2009-07-23,15.707733154296875
2009-07-24,16.016996383666992
2009-07-27,16.132387161254883
2009-07-28,15.984682083129883
2009-07-29,15.841584205627441
2009-07-30,16.192394256591797
2009-07-31,15.906214714050293
2009-08-03,15.804664611816406
2009-08-04,15.795435905456543
2009-08-05,15.652341842651367
2009-08-06,15.61541748046875
2009-08-07,15.887752532958984
2009-08-10,15.804664611816406
2009-08-11,15.749276161193848
2009-08-12,15.721583366394043
2009-08-13,15.666186332702637
2009-08-14,15.744662284851074
2009-08-17,15.68004322052002
2009-08-18,15.693888664245605
2009-08-19,16.02161407470703
2009-08-20,16.053918838500977
2009-08-21,16.312402725219727
2009-08-24,16.31702423095703
2009-08-25,16.349332809448242
2009-08-26,16.340099334716797
2009-08-27,16.25701904296875
2009-08-28,16.178546905517578
2009-08-31,16.053918838500977
2009-09-01,15.892367362976074
2009-09-02,15.776970863342285
2009-09-03,15.984682083129883
2009-09-04,16.10008430480957
2009-09-08,16.132387161254883
2009-09-09,16.1693115234375
2009-09-10,16.303178787231445
2009-09-11,16.210859298706055
2009-09-14,16.49242401123047
2009-09-15,16.566282272338867
2009-09-16,16.80168914794922
2009-09-17,16.553434371948242
2009-09-18,16.511280059814453
2009-09-21,16.47380256652832
2009-09-22,16.2536563873291
2009-09-23,16.384811401367188
2009-09-24,16.450389862060547
2009-09-25,16.40822982788086
2009-09-28,16.590906143188477
2009-09-29,16.665849685668945
2009-09-30,16.45975685119629
2009-10-01,16.28175926208496
2009-10-02,15.94450855255127
2009-10-05,16.028818130493164
2009-10-06,16.192764282226562
2009-10-07,16.29112434387207
2009-10-08,16.337968826293945
2009-10-09,16.450389862060547
2009-10-12,16.633068084716797
2009-10-13,16.712696075439453
2009-10-14,16.843843460083008
2009-10-15,17.01715850830078
2009-10-16,17.11083221435547
2009-10-19,17.75255012512207
2009-10-20,18.10853385925293
2009-10-21,18.08043670654297
2009-10-22,18.08511734008789
2009-10-23,17.729127883911133
2009-10-26,17.588607788085938
2009-10-27,17.766603469848633
2009-10-28,17.61671257019043
2009-10-29,18.02422332763672
2009-10-30,17.32161521911621
2009-11-02,17.35440444946289
2009-11-03,17.607341766357422
2009-11-04,17.67292022705078
2009-11-05,18.052335739135742
2009-11-06,17.958656311035156
2009-11-09,18.35679817199707
2009-11-10,18.403635025024414
2009-11-11,18.506683349609375
2009-11-12,18.478574752807617
2009-11-13,18.586315155029297
2009-11-16,18.829885482788086
2009-11-17,18.834558486938477
2009-11-18,18.862668991088867
2009-11-19,18.665939331054688
2009-11-20,18.586315155029297
2009-11-23,18.801773071289062
2009-11-24,18.862668991088867
2009-11-25,19.01256561279297
2009-11-27,18.65656852722168
