Date,GEN
2006-04-13,6.008056640625
2006-04-17,5.8267502784729
2006-04-18,5.801863670349121
2006-04-19,5.880075454711914
2006-04-20,5.7840895652771
2006-04-21,5.741426944732666
2006-04-24,5.808973789215088
2006-04-25,5.702322959899902
2006-04-26,5.641886234283447
2006-04-27,5.787646770477295
2006-04-28,5.8231940269470215
2006-05-01,5.958287239074707
2006-05-02,6.171592712402344
2006-05-03,6.210697174072266
2006-05-04,6.331567764282227
2006-05-05,6.313792705535889
2006-05-08,6.178699493408203
2006-05-09,6.0756049156188965
2006-05-10,6.200031757354736
2006-05-11,6.079158306121826
2006-05-12,6.050717830657959
2006-05-15,6.015168190002441
2006-05-16,5.883630752563477
2006-05-17,5.801863670349121
2006-05-18,5.773425102233887
2006-05-19,5.794754505157471
2006-05-22,5.720096588134766
2006-05-23,5.624111175537109
2006-05-24,5.69876766204834
2006-05-25,5.720096588134766
2006-05-26,5.684548377990723
2006-05-30,5.5281243324279785
2006-05-31,5.5458984375
2006-06-01,5.638331413269043
2006-06-02,5.648996353149414
2006-06-05,5.563673496246338
2006-06-06,5.4641313552856445
2006-06-07,5.538791179656982
2006-06-08,5.457021713256836
2006-06-09,5.474798679351807
2006-06-12,5.556564807891846
2006-06-13,5.5530104637146
2006-06-14,5.46768856048584
2006-06-15,5.641886234283447
2006-06-16,5.574341773986816
2006-06-19,5.620556354522705
2006-06-20,5.652551651000977
2006-06-21,5.6881022453308105
2006-06-22,5.663215160369873
2006-06-23,5.5530104637146
2006-06-26,5.585005760192871
2006-06-27,5.389476776123047
2006-06-28,5.414362907409668
2006-06-29,5.560119152069092
2006-06-30,5.524570941925049
2006-07-03,5.485461711883545
2006-07-05,5.4036970138549805
2006-07-06,5.321930885314941
2006-07-07,5.38236665725708
2006-07-10,5.343260765075684
2006-07-11,5.329041957855225
2006-07-12,5.293490409851074
2006-07-13,5.4036970138549805
2006-07-14,5.393032073974609
2006-07-17,5.4108052253723145
2006-07-18,5.393032073974609
2006-07-19,5.5067925453186035
2006-07-20,5.435693740844727
2006-07-21,5.446357250213623
2006-07-24,5.5458984375
2006-07-25,5.489018440246582
2006-07-26,5.617001533508301
2006-07-27,6.128930568695068
2006-07-28,6.1929216384887695
2006-07-31,6.168034076690674
2006-08-01,6.072052478790283
2006-08-02,6.164482593536377
2006-08-03,6.114711761474609
2006-08-04,6.118264198303223
2006-08-07,6.08271598815918
2006-08-08,6.111154079437256
2006-08-09,6.125375747680664
2006-08-10,6.1929216384887695
2006-08-11,6.249805450439453
2006-08-14,6.306682586669922
2006-08-15,6.370672225952148
2006-08-16,6.53065299987793
2006-08-17,6.470218658447266
2006-08-18,6.519988059997559
2006-08-21,6.473769187927246
2006-08-22,6.57686710357666
2006-08-23,6.6550798416137695
2006-08-24,6.665746212005615
2006-08-25,6.719072341918945
2006-08-28,6.822167873382568
2006-08-29,6.775951385498047
2006-08-30,6.719072341918945
2006-08-31,6.6195244789123535
2006-09-01,6.662189960479736
2006-09-05,6.647970199584961
2006-09-06,6.6550798416137695
2006-09-07,6.580424785614014
2006-09-08,6.676408767700195
2006-09-11,6.775951385498047
2006-09-12,6.861272811889648
2006-09-13,6.967926025390625
2006-09-14,7.021252155303955
2006-09-15,7.028360366821289
2006-09-18,7.067464351654053
2006-09-19,7.135012149810791
2006-09-20,7.44785737991333
2006-09-21,7.508293151855469
2006-09-22,7.494073867797852
2006-09-25,7.454971790313721
2006-09-26,7.419419765472412
2006-09-27,7.401642799377441
2006-09-28,7.582950592041016
2006-09-29,7.565177917480469
2006-10-02,7.366089820861816
2006-10-03,7.515406131744385
2006-10-04,7.533180236816406
2006-10-05,7.415863037109375
2006-10-06,7.401642799377441
2006-10-09,7.252331733703613
2006-10-10,7.3909807205200195
2006-10-11,7.554511547088623
2006-10-12,7.710936069488525
2006-10-13,7.689602375030518
2006-10-16,7.689602375030518
2006-10-17,7.7891435623168945
2006-10-18,7.753593444824219
2006-10-19,7.582950592041016
2006-10-20,7.4407477378845215
2006-10-23,7.465634346008301
2006-10-24,7.3909807205200195
2006-10-25,7.387423992156982
2006-10-26,6.928820610046387
2006-10-27,6.690629005432129
2006-10-30,6.98925256729126
2006-10-31,7.053246021270752
2006-11-01,7.0781331062316895
2006-11-02,7.135012149810791
2006-11-03,7.0781331062316895
2006-11-06,7.259439945220947
2006-11-07,7.230998992919922
2006-11-08,7.199005126953125
2006-11-09,7.056801795959473
2006-11-10,7.149233818054199
2006-11-13,7.298546314239502
2006-11-14,7.259439945220947
2006-11-15,7.366089820861816
2006-11-16,7.376757621765137
2006-11-17,7.344763278961182
2006-11-20,7.3305439949035645
2006-11-21,7.383869647979736
2006-11-22,7.444303512573242
2006-11-24,7.4407477378845215
2006-11-27,7.3483171463012695
2006-11-28,7.454971790313721
2006-11-29,7.515406131744385
2006-11-30,7.543842792510986
2006-12-01,7.337650775909424
2006-12-04,7.5189595222473145
2006-12-05,7.3305439949035645
2006-12-06,7.149233818054199
2006-12-07,7.024806499481201
2006-12-08,7.085243225097656
2006-12-11,7.255883693695068
2006-12-12,7.305656433105469
2006-12-13,7.351869106292725
2006-12-14,7.444303512573242
2006-12-15,7.5260701179504395
2006-12-18,7.48696231842041
2006-12-19,7.604280948638916
2006-12-20,7.604280948638916
2006-12-21,7.476298809051514
2006-12-22,7.405198574066162
2006-12-26,7.444303512573242
2006-12-27,7.44785737991333
2006-12-28,7.565177917480469
2006-12-29,7.412309646606445
2007-01-03,7.586505889892578
2007-01-04,7.700268745422363
2007-01-05,7.586505889892578
2007-01-08,7.60072660446167
2007-01-09,7.668274402618408
2007-01-10,7.629167556762695
2007-01-11,7.582950592041016
2007-01-12,7.280770778656006
2007-01-16,6.324459552764893
2007-01-17,6.34578800201416
2007-01-18,6.310238838195801
2007-01-19,6.235584259033203
2007-01-22,6.2213640213012695
2007-01-23,6.189365863800049
2007-01-24,6.214254856109619
2007-01-25,6.3884477615356445
2007-01-26,6.3173508644104
2007-01-29,6.228470802307129
2007-01-30,6.264024257659912
2007-01-31,6.296015739440918
2007-02-01,6.370672225952148
2007-02-02,6.420443534851074
2007-02-05,6.320903301239014
2007-02-06,6.264024257659912
2007-02-07,6.434666633605957
2007-02-08,6.399112701416016
2007-02-09,6.352897644042969
2007-02-12,6.335123538970947
2007-02-13,6.367119789123535
2007-02-14,6.516430854797363
2007-02-15,6.484436988830566
2007-02-16,6.381339073181152
2007-02-20,6.34578800201416
2007-02-21,6.210697174072266
2007-02-22,6.232026100158691
2007-02-23,6.171592712402344
2007-02-26,6.118264198303223
2007-02-27,5.951178073883057
2007-02-28,6.079158306121826
2007-03-01,6.0293869972229
2007-03-02,6.008056640625
2007-03-05,5.933400630950928
2007-03-06,5.986727714538574
2007-03-07,5.919180393218994
2007-03-08,5.890739440917969
2007-03-09,5.986727714538574
2007-03-12,6.047163486480713
2007-03-13,5.833860874176025
2007-03-14,5.883630752563477
2007-03-15,5.908518314361572
2007-03-16,6.008056640625
2007-03-19,5.986727714538574
2007-03-20,6.0293869972229
2007-03-21,6.068492889404297
2007-03-22,6.104045391082764
2007-03-23,6.235584259033203
2007-03-26,6.260470867156982
2007-03-27,6.34578800201416
2007-03-28,6.203587532043457
2007-03-29,6.203587532043457
2007-03-30,6.1502580642700195
2007-04-02,6.057830810546875
2007-04-03,6.0400543212890625
2007-04-04,5.990283966064453
2007-04-05,6.015168190002441
2007-04-09,6.0258355140686035
2007-04-10,6.079158306121826
2007-04-11,6.064939022064209
2007-04-12,6.175146102905273
2007-04-13,6.185810565948486
2007-04-16,6.232026100158691
2007-04-17,6.2213640213012695
2007-04-18,6.182254791259766
2007-04-19,6.136038780212402
2007-04-20,6.267577648162842
2007-04-23,6.313792705535889
2007-04-24,6.210697174072266
2007-04-25,6.260470867156982
2007-04-26,6.296015739440918
2007-04-27,6.296015739440918
2007-04-30,6.256912708282471
2007-05-01,6.338678359985352
2007-05-02,6.459551811218262
2007-05-03,6.772395610809326
2007-05-04,6.896825313568115
2007-05-07,6.935931205749512
2007-05-08,7.014142036437988
2007-05-09,7.028360366821289
2007-05-10,6.925262928009033
2007-05-11,6.9857001304626465
2007-05-14,6.9857001304626465
2007-05-15,6.939486026763916
2007-05-16,7.067464351654053
2007-05-17,7.071019649505615
2007-05-18,7.060357570648193
2007-05-21,7.035472393035889
2007-05-22,6.978588581085205
2007-05-23,6.967926025390625
2007-05-24,6.850608825683594
2007-05-25,7.035472393035889
2007-05-29,6.978588581085205
2007-05-30,7.028360366821289
2007-05-31,7.106573104858398
2007-06-01,7.099462985992432
2007-06-04,7.167008876800537
2007-06-05,7.117237567901611
2007-06-06,7.1030168533325195
2007-06-07,6.950150966644287
2007-06-08,7.003477573394775
2007-06-11,6.971479415893555
2007-06-12,6.975035667419434
2007-06-13,7.113682270050049
2007-06-14,6.9217095375061035
2007-06-15,7.003477573394775
2007-06-18,7.170563220977783
2007-06-19,7.06390905380249
2007-06-20,6.911046981811523
2007-06-21,7.131460666656494
2007-06-22,7.0781331062316895
2007-06-25,7.007030963897705
2007-06-26,7.074574947357178
2007-06-27,7.291438579559326
2007-06-28,7.262995719909668
2007-06-29,7.1812286376953125
2007-07-02,7.0887980461120605
2007-07-03,7.067464351654053
2007-07-05,7.067464351654053
2007-07-06,7.0496907234191895
2007-07-09,6.975035667419434
2007-07-10,6.708407402038574
2007-07-11,6.9430413246154785
2007-07-12,7.0496907234191895
2007-07-13,7.039028167724609
2007-07-16,7.01769495010376
2007-07-17,6.98925256729126
2007-07-18,6.932375431060791
2007-07-19,7.031918048858643
2007-07-20,7.024806499481201
2007-07-23,7.039028167724609
2007-07-24,6.946595668792725
2007-07-25,7.095906734466553
2007-07-26,7.163451194763184
2007-07-27,6.911046981811523
2007-07-30,6.8648295402526855
2007-07-31,6.825723171234131
2007-08-01,6.76884126663208
2007-08-02,6.740397930145264
2007-08-03,6.594638347625732
2007-08-06,6.548429012298584
2007-08-07,6.441777229309082
2007-08-08,6.3884477615356445
2007-08-09,6.217807769775391
2007-08-10,6.352897644042969
2007-08-13,6.356454849243164
2007-08-14,6.331567764282227
2007-08-15,6.352897644042969
2007-08-16,6.352897644042969
2007-08-17,6.434666633605957
2007-08-20,6.491547584533691
2007-08-21,6.594638347625732
2007-08-22,6.647970199584961
2007-08-23,6.640860080718994
2007-08-24,6.722625255584717
2007-08-27,6.6550798416137695
2007-08-28,6.491547584533691
2007-08-29,6.6337504386901855
2007-08-30,6.6337504386901855
2007-08-31,6.687075614929199
2007-09-04,6.790170192718506
2007-09-05,6.683518886566162
2007-09-06,6.722625255584717
2007-09-07,6.683518886566162
2007-09-10,6.662189960479736
2007-09-11,6.896825313568115
2007-09-12,7.053246021270752
2007-09-13,7.01769495010376
2007-09-14,6.935931205749512
2007-09-17,6.90393590927124
2007-09-18,6.98925256729126
2007-09-19,6.960814952850342
2007-09-20,6.839944839477539
2007-09-21,6.854162693023682
2007-09-24,6.758174896240234
2007-09-25,6.861272811889648
2007-09-26,6.90393590927124
2007-09-27,6.8328351974487305
2007-09-28,6.889716625213623
2007-10-01,7.071019649505615
2007-10-02,7.24877405166626
2007-10-03,7.163451194763184
2007-10-04,7.234555721282959
2007-10-05,7.24877405166626
2007-10-08,7.465634346008301
2007-10-09,7.522515773773193
2007-10-10,7.465634346008301
2007-10-11,7.422971725463867
2007-10-12,7.511848449707031
2007-10-15,7.319873809814453
2007-10-16,7.358982563018799
2007-10-17,7.316323280334473
2007-10-18,7.277215003967285
2007-10-19,7.106573104858398
2007-10-22,7.238112449645996
2007-10-23,7.451413631439209
2007-10-24,7.472744464874268
2007-10-25,6.57686710357666
2007-10-26,6.53065299987793
2007-10-29,6.662189960479736
2007-10-30,6.573314189910889
2007-10-31,6.676408767700195
2007-11-01,6.573314189910889
2007-11-02,6.580424785614014
2007-11-05,6.527097702026367
2007-11-06,6.2213640213012695
2007-11-07,6.146708011627197
2007-11-08,6.139595031738281
2007-11-09,6.008056640625
2007-11-12,6.086270332336426
2007-11-13,6.232026100158691
2007-11-14,6.121818542480469
2007-11-15,6.2071428298950195
2007-11-16,6.285353183746338
2007-11-19,6.189365863800049
2007-11-20,6.146708011627197
2007-11-21,6.228470802307129
2007-11-23,6.239138603210449
2007-11-26,6.100488185882568
2007-11-27,6.285353183746338
2007-11-28,6.477329730987549
2007-11-29,6.434666633605957
2007-11-30,6.328011989593506
2007-12-03,6.228470802307129
2007-12-04,6.342232704162598
2007-12-05,6.363567352294922
2007-12-06,6.402670383453369
2007-12-07,6.296015739440918
2007-12-10,6.288907527923584
2007-12-11,6.086270332336426
2007-12-12,6.189365863800049
2007-12-13,6.0293869972229
2007-12-14,6.022280693054199
2007-12-17,5.869410514831543
2007-12-18,5.8516340255737305
2007-12-19,5.734318733215332
2007-12-20,5.787646770477295
2007-12-21,5.990283966064453
2007-12-24,5.915627479553223
2007-12-26,5.940511226654053
2007-12-27,5.8231940269470215
2007-12-28,5.780534744262695
2007-12-31,5.737873554229736
2008-01-02,5.709433555603027
2008-01-03,5.720096588134766
2008-01-04,5.588561058044434
2008-01-07,5.489018440246582
2008-01-08,5.570784568786621
2008-01-09,5.542344570159912
2008-01-10,5.535235404968262
2008-01-11,5.428583145141602
2008-01-14,5.570784568786621
2008-01-15,5.474798679351807
2008-01-16,5.684548377990723
2008-01-17,5.428583145141602
2008-01-18,5.396587371826172
2008-01-22,5.339707851409912
2008-01-23,5.425027370452881
2008-01-24,6.0187249183654785
2008-01-25,5.8231940269470215
2008-01-28,5.993836879730225
2008-01-29,5.997392177581787
2008-01-30,6.061384201049805
2008-01-31,6.374228000640869
2008-02-01,6.6337504386901855
2008-02-04,6.580424785614014
2008-02-05,6.34578800201416
2008-02-06,6.320903301239014
2008-02-07,6.427553653717041
2008-02-08,6.363567352294922
2008-02-11,6.299571990966797
2008-02-12,6.313792705535889
2008-02-13,6.4453277587890625
2008-02-14,6.214254856109619
2008-02-15,6.235584259033203
2008-02-19,6.160924434661865
2008-02-20,6.356454849243164
2008-02-21,6.200031757354736
2008-02-22,6.214254856109619
2008-02-25,6.349344253540039
2008-02-26,6.246245384216309
2008-02-27,6.2213640213012695
2008-02-28,6.146708011627197
2008-02-29,5.986727714538574
2008-03-03,5.990283966064453
2008-03-04,6.086270332336426
2008-03-05,6.050717830657959
2008-03-06,6.061384201049805
2008-03-07,6.022280693054199
2008-03-10,5.958287239074707
2008-03-11,6.125375747680664
2008-03-12,6.114711761474609
2008-03-13,6.136038780212402
2008-03-14,5.8516340255737305
2008-03-17,5.865854740142822
2008-03-18,5.997392177581787
2008-03-19,5.8622965812683105
2008-03-20,6.0756049156188965
2008-03-24,6.09337854385376
2008-03-25,6.0756049156188965
2008-03-26,6.057830810546875
2008-03-27,6.050717830657959
2008-03-28,5.979617118835449
2008-03-31,5.908518314361572
2008-04-01,6.1929216384887695
2008-04-02,6.22491455078125
2008-04-03,6.104045391082764
2008-04-04,6.164482593536377
2008-04-07,6.196478366851807
2008-04-08,6.232026100158691
2008-04-09,6.14315128326416
2008-04-10,6.203587532043457
2008-04-11,5.997392177581787
2008-04-14,6.000948905944824
2008-04-15,6.0187249183654785
2008-04-16,6.086270332336426
2008-04-17,6.253359794616699
2008-04-18,6.288907527923584
2008-04-21,6.246245384216309
2008-04-22,6.171592712402344
2008-04-23,6.185810565948486
2008-04-24,6.139595031738281
2008-04-25,6.210697174072266
2008-04-28,6.1502580642700195
2008-04-29,6.200031757354736
2008-04-30,6.121818542480469
2008-05-01,6.8754963874816895
2008-05-02,6.914599895477295
2008-05-05,6.839944839477539
2008-05-06,7.0781331062316895
2008-05-07,7.007030963897705
2008-05-08,7.0496907234191895
2008-05-09,7.106573104858398
2008-05-12,7.145677089691162
2008-05-13,7.334097862243652
2008-05-14,7.319873809814453
2008-05-15,7.3909807205200195
2008-05-16,7.380309581756592
2008-05-19,7.419419765472412
2008-05-20,7.319873809814453
2008-05-21,7.298546314239502
2008-05-22,7.401642799377441
2008-05-23,7.344763278961182
2008-05-27,7.536736965179443
2008-05-28,7.60072660446167
2008-05-29,7.650498390197754
2008-05-30,7.725154876708984
2008-06-02,7.451413631439209
2008-06-03,7.380309581756592
2008-06-04,7.50474214553833
2008-06-05,7.44785737991333
2008-06-06,7.184783458709717
2008-06-09,7.273662567138672
2008-06-10,7.216777801513672
2008-06-11,7.039028167724609
2008-06-12,7.0887980461120605
2008-06-13,7.184783458709717
2008-06-16,7.199005126953125
2008-06-17,7.1030168533325195
2008-06-18,7.007030963897705
2008-06-19,7.1812286376953125
2008-06-20,6.886158466339111
2008-06-23,6.925262928009033
2008-06-24,6.9217095375061035
2008-06-25,7.1030168533325195
2008-06-26,6.964372634887695
2008-06-27,6.925262928009033
2008-06-30,6.879049777984619
2008-07-01,7.01769495010376
2008-07-02,6.946595668792725
2008-07-03,6.797281742095947
2008-07-07,6.800839424133301
2008-07-08,6.9430413246154785
2008-07-09,6.7012939453125
2008-07-10,6.740397930145264
2008-07-11,6.690629005432129
2008-07-14,6.630193710327148
2008-07-15,6.608861446380615
2008-07-16,6.747509479522705
2008-07-17,6.790170192718506
2008-07-18,6.804394721984863
2008-07-21,6.747509479522705
2008-07-22,6.857716083526611
2008-07-23,6.9857001304626465
2008-07-24,6.889716625213623
2008-07-25,6.914599895477295
2008-07-28,6.76528787612915
2008-07-29,6.992812633514404
2008-07-30,6.9999213218688965
2008-07-31,7.4905219078063965
2008-08-01,7.714487075805664
2008-08-04,7.643385887145996
2008-08-05,7.867356300354004
2008-08-06,7.910016059875488
2008-08-07,7.696714401245117
2008-08-08,7.814030170440674
2008-08-11,7.881577014923096
2008-08-12,7.7820353507995605
2008-08-13,7.8389177322387695
2008-08-14,7.9988932609558105
2008-08-15,7.91712760925293
2008-08-18,7.6931562423706055
2008-08-19,7.654053688049316
2008-08-20,7.714487075805664
2008-08-21,7.778480529785156
2008-08-22,7.842472076416016
2008-08-25,7.728707790374756
2008-08-26,7.6931562423706055
2008-08-27,7.821141719818115
2008-08-28,8.05221939086914
2008-08-29,7.931346416473389
2008-09-02,7.910016059875488
2008-09-03,7.803364276885986
2008-09-04,7.668274402618408
2008-09-05,7.636279582977295
2008-09-08,7.718043804168701
2008-09-09,7.48696231842041
2008-09-10,7.287881851196289
2008-09-11,7.401642799377441
2008-09-12,7.312765598297119
2008-09-15,7.138568878173828
2008-09-16,7.152790069580078
2008-09-17,6.939486026763916
2008-09-18,6.896825313568115
2008-09-19,7.067464351654053
2008-09-22,6.896825313568115
2008-09-23,6.932375431060791
2008-09-24,6.978588581085205
2008-09-25,6.98925256729126
2008-09-26,7.039028167724609
2008-09-29,6.6195244789123535
2008-09-30,6.960814952850342
2008-10-01,6.733290195465088
2008-10-02,6.338678359985352
2008-10-03,6.0258355140686035
2008-10-06,5.833860874176025
2008-10-07,5.332596302032471
2008-10-08,5.222389221191406
2008-10-09,4.9415388107299805
2008-10-10,4.859772205352783
2008-10-13,5.432137489318848
2008-10-14,5.257939338684082
2008-10-15,4.991309642791748
2008-10-16,5.218835353851318
2008-10-17,5.432137489318848
2008-10-20,5.602781295776367
2008-10-21,5.339707851409912
2008-10-22,5.076632499694824
2008-10-23,5.083743095397949
2008-10-24,4.8633270263671875
2008-10-27,4.852662086486816
2008-10-28,5.2686028480529785
2008-10-29,5.2686028480529785
2008-10-30,4.3371782302856445
2008-10-31,4.472269535064697
2008-11-03,4.728235244750977
2008-11-04,4.852662086486816
2008-11-05,4.692684173583984
2008-11-06,4.561147212982178
2008-11-07,4.692684173583984
2008-11-10,4.586031913757324
2008-11-11,4.490045547485352
2008-11-12,4.369173049926758
2008-11-13,4.511375904083252
2008-11-14,4.340733528137207
2008-11-17,4.3229570388793945
2008-11-18,4.408278465270996
2008-11-19,3.9958908557891846
2008-11-20,3.572838544845581
2008-11-21,3.892794370651245
2008-11-24,4.280296802520752
2008-11-25,4.116764068603516
2008-11-26,4.326513290405273
2008-11-28,4.276740550994873
2008-12-01,3.942566394805908
2008-12-02,4.120319366455078
2008-12-03,4.237634658813477
2008-12-04,3.946120023727417
2008-12-05,4.280296802520752
2008-12-08,4.475825786590576
2008-12-09,4.468715190887451
2008-12-10,4.5327067375183105
2008-12-11,4.362064838409424
2008-12-12,4.440273761749268
2008-12-15,4.383393287658691
2008-12-16,4.76733922958374
2008-12-17,4.760230541229248
2008-12-18,4.678463935852051
2008-12-19,4.781562328338623
2008-12-22,4.518486976623535
2008-12-23,4.536261081695557
2008-12-24,4.557591915130615
2008-12-26,4.578922748565674
2008-12-29,4.490045547485352
2008-12-30,4.618028163909912
2008-12-31,4.806446552276611
2009-01-02,5.261495590209961
2009-01-05,5.083743095397949
2009-01-06,5.211723327636719
2009-01-07,4.966423988342285
2009-01-08,5.012641429901123
2009-01-09,4.8348870277404785
2009-01-12,4.8277764320373535
2009-01-13,4.813556671142578
2009-01-14,4.529151916503906
2009-01-15,4.7993364334106445
2009-01-16,4.795781135559082
2009-01-20,4.536261081695557
2009-01-21,4.877547740936279
2009-01-22,4.6535797119140625
2009-01-23,4.824221611022949
2009-01-26,4.859772205352783
2009-01-27,4.9735331535339355
2009-01-28,5.201058387756348
2009-01-29,5.496128559112549
2009-01-30,5.449912071228027
2009-02-02,5.222389221191406
2009-02-03,5.407252311706543
2009-02-04,5.417916774749756
2009-02-05,5.574341773986816
2009-02-06,5.709433555603027
2009-02-09,5.560119152069092
2009-02-10,5.272159099578857
2009-02-11,5.332596302032471
2009-02-12,5.329041957855225
2009-02-13,5.261495590209961
2009-02-17,5.044636249542236
2009-02-18,5.065966606140137
2009-02-19,4.977089881896973
2009-02-20,4.9699788093566895
2009-02-23,4.795781135559082
2009-02-24,5.062410831451416
2009-02-25,4.948648929595947
2009-02-26,4.788671970367432
2009-02-27,4.916653633117676
2009-03-02,4.7993364334106445
2009-03-03,4.6429123878479
2009-03-04,4.795781135559082
2009-03-05,4.664244174957275
2009-03-06,4.596696853637695
2009-03-09,4.486491680145264
2009-03-10,4.774449825286865
2009-03-11,4.774449825286865
2009-03-12,4.891767978668213
2009-03-13,4.895324230194092
2009-03-16,4.671354293823242
2009-03-17,4.916653633117676
2009-03-18,5.048191547393799
2009-03-19,5.041080474853516
2009-03-20,4.980645656585693
2009-03-23,5.094407081604004
2009-03-24,5.087295055389404
2009-03-25,5.2686028480529785
2009-03-26,5.577898025512695
2009-03-27,5.314819812774658
2009-03-30,5.176173686981201
2009-03-31,5.311264991760254
2009-04-01,5.435693740844727
2009-04-02,5.695211410522461
2009-04-03,5.769867897033691
2009-04-06,5.716542720794678
2009-04-07,5.712987899780273
2009-04-08,5.908518314361572
2009-04-09,6.0898237228393555
2009-04-13,5.816083908081055
2009-04-14,5.69876766204834
2009-04-15,5.855189323425293
2009-04-16,6.064939022064209
2009-04-17,6.139595031738281
2009-04-20,5.961843490600586
2009-04-21,6.061384201049805
2009-04-22,6.168034076690674
2009-04-23,6.086270332336426
2009-04-24,6.2924652099609375
2009-04-27,5.997392177581787
2009-04-28,6.032942771911621
2009-04-29,6.1502580642700195
2009-04-30,6.132485389709473
2009-05-01,6.331567764282227
2009-05-04,6.306682586669922
2009-05-05,6.271133899688721
2009-05-06,6.253359794616699
2009-05-07,5.329041957855225
2009-05-08,5.2899346351623535
2009-05-11,5.446357250213623
2009-05-12,5.38236665725708
2009-05-13,5.30771017074585
2009-05-14,5.2970452308654785
2009-05-15,5.2686028480529785
2009-05-18,5.350370407104492
2009-05-19,5.489018440246582
2009-05-20,5.364589691162109
2009-05-21,5.286380290985107
2009-05-22,5.044636249542236
2009-05-26,5.129955768585205
2009-05-27,5.261495590209961
2009-05-28,5.400141716003418
2009-05-29,5.556564807891846
2009-06-01,5.574341773986816
2009-06-02,5.6916584968566895
2009-06-03,5.6063361167907715
2009-06-04,5.677436828613281
2009-06-05,5.705877780914307
2009-06-08,5.741426944732666
2009-06-09,5.876520156860352
2009-06-10,5.84807825088501
2009-06-11,5.645442962646484
2009-06-12,5.8622965812683105
2009-06-15,5.7307634353637695
2009-06-16,5.5921149253845215
2009-06-17,5.66677188873291
2009-06-18,5.577898025512695
2009-06-19,5.645442962646484
2009-06-22,5.357480049133301
2009-06-23,5.378812313079834
2009-06-24,5.4996843338012695
2009-06-25,5.631223201751709
2009-06-26,5.656106472015381
2009-06-29,5.570784568786621
2009-06-30,5.538791179656982
2009-07-01,5.556564807891846
2009-07-02,5.581448554992676
2009-07-06,5.521015167236328
2009-07-07,5.485461711883545
2009-07-08,5.4036970138549805
2009-07-09,5.453468322753906
2009-07-10,5.542344570159912
2009-07-13,5.531680107116699
2009-07-14,5.652551651000977
2009-07-15,5.908518314361572
2009-07-16,5.8267502784729
2009-07-17,5.833860874176025
2009-07-20,5.929845809936523
2009-07-21,5.940511226654053
2009-07-22,5.993836879730225
2009-07-23,6.2071428298950195
2009-07-24,6.175146102905273
2009-07-27,6.128930568695068
2009-07-28,6.114711761474609
2009-07-29,6.128930568695068
2009-07-30,5.254383563995361
2009-07-31,5.30771017074585
2009-08-03,5.421473026275635
2009-08-04,5.535235404968262
2009-08-05,5.393032073974609
2009-08-06,5.428583145141602
2009-08-07,5.5139055252075195
2009-08-10,5.4641313552856445
2009-08-11,5.339707851409912
2009-08-12,5.449912071228027
2009-08-13,5.5281243324279785
2009-08-14,5.421473026275635
2009-08-17,5.254383563995361
2009-08-18,5.364589691162109
2009-08-19,5.4108052253723145
2009-08-20,5.457021713256836
2009-08-21,5.524570941925049
2009-08-24,5.489018440246582
2009-08-25,5.489018440246582
2009-08-26,5.485461711883545
2009-08-27,5.4996843338012695
2009-08-28,5.417916774749756
2009-08-31,5.375256061553955
2009-09-01,5.304156303405762
2009-09-02,5.332596302032471
2009-09-03,5.417916774749756
2009-09-04,5.563673496246338
2009-09-08,5.577898025512695
2009-09-09,5.602781295776367
2009-09-10,5.663215160369873
2009-09-11,5.677436828613281
2009-09-14,5.6276679039001465
2009-09-15,5.570784568786621
2009-09-16,5.6916584968566895
2009-09-17,5.69876766204834
2009-09-18,5.563673496246338
2009-09-21,5.5921149253845215
2009-09-22,5.524570941925049
2009-09-23,5.510349273681641
2009-09-24,5.435693740844727
2009-09-25,5.556564807891846
2009-09-28,5.677436828613281
2009-09-29,5.695211410522461
2009-09-30,5.855189323425293
2009-10-01,5.645442962646484
2009-10-02,5.680990219116211
2009-10-05,5.769867897033691
2009-10-06,5.83030366897583
2009-10-07,5.887186050415039
2009-10-08,5.844526290893555
2009-10-09,5.912072658538818
2009-10-12,5.840969562530518
2009-10-13,6.008056640625
2009-10-14,5.993836879730225
2009-10-15,5.940511226654053
2009-10-16,5.912072658538818
2009-10-19,5.96895170211792
2009-10-20,5.840969562530518
2009-10-21,5.96895170211792
2009-10-22,6.008056640625
2009-10-23,5.922739028930664
2009-10-26,5.844526290893555
2009-10-27,5.744983196258545
2009-10-28,5.5921149253845215
2009-10-29,6.306682586669922
2009-10-30,6.249805450439453
2009-11-02,6.178699493408203
2009-11-03,6.132485389709473
2009-11-04,6.125375747680664
2009-11-05,6.203587532043457
2009-11-06,6.1929216384887695
2009-11-09,6.296015739440918
2009-11-10,6.274687767028809
2009-11-11,6.253359794616699
2009-11-12,6.164482593536377
2009-11-13,6.203587532043457
2009-11-16,6.328011989593506
2009-11-17,6.335123538970947
2009-11-18,6.3884477615356445
2009-11-19,6.352897644042969
2009-11-20,6.299571990966797
2009-11-23,6.402670383453369
2009-11-24,6.3777852058410645
2009-11-25,6.406225204467773
2009-11-27,6.288907527923584
2009-11-30,6.310238838195801
2009-12-01,6.402670383453369
2009-12-02,6.399112701416016
2009-12-03,6.384893417358398
2009-12-04,6.356454849243164
2009-12-07,6.278242588043213
2009-12-08,6.171592712402344
2009-12-09,6.274687767028809
2009-12-10,6.281798839569092
2009-12-11,6.260470867156982
2009-12-14,6.303128719329834
