Date,EXC
2006-06-26,19.231273651123047
2006-06-27,19.079448699951172
2006-06-28,19.06595802307129
2006-06-29,19.042339324951172
2006-06-30,19.173913955688477
2006-07-03,19.54505729675293
2006-07-05,19.416841506958008
2006-07-06,19.227895736694336
2006-07-07,19.221145629882812
2006-07-10,19.410093307495117
2006-07-11,19.615903854370117
2006-07-12,19.46744728088379
2006-07-13,19.46744728088379
2006-07-14,19.46407699584961
2006-07-17,19.629396438598633
2006-07-18,19.636144638061523
2006-07-19,19.771095275878906
2006-07-20,19.831830978393555
2006-07-21,19.855453491210938
2006-07-24,20.094989776611328
2006-07-25,20.135482788085938
2006-07-26,20.098365783691406
2006-07-27,19.629396438598633
2006-07-28,19.686758041381836
2006-07-31,19.53491973876953
2006-08-01,19.87906837463379
2006-08-02,19.838577270507812
2006-08-03,19.78121566772461
2006-08-04,19.814958572387695
2006-08-07,19.57541847229004
2006-08-08,19.659759521484375
2006-08-09,19.642892837524414
2006-08-10,19.629396438598633
2006-08-11,19.673561096191406
2006-08-14,20.0098876953125
2006-08-15,20.206933975219727
2006-08-16,20.040468215942383
2006-08-17,19.9691162109375
2006-08-18,20.33262825012207
2006-08-21,20.376789093017578
2006-08-22,20.64517593383789
2006-08-23,20.607805252075195
2006-08-24,20.556854248046875
2006-08-25,20.349613189697266
2006-08-28,20.65196990966797
2006-08-29,20.48550796508789
2006-08-30,20.424362182617188
2006-08-31,20.71651840209961
2006-09-01,20.567045211791992
2006-09-05,20.257892608642578
2006-09-06,20.210336685180664
2006-09-07,20.21371841430664
2006-09-08,20.169559478759766
2006-09-11,19.9895076751709
2006-09-12,19.772079467773438
2006-09-13,19.795854568481445
2006-09-14,19.62600326538086
2006-09-15,20.115196228027344
2006-09-18,19.952136993408203
2006-09-19,20.111806869506836
2006-09-20,20.203527450561523
2006-09-21,20.07443618774414
2006-09-22,20.22391700744629
2006-09-25,20.590818405151367
2006-09-26,20.672359466552734
2006-09-27,20.961118698120117
2006-09-28,20.825233459472656
2006-09-29,20.567045211791992
2006-10-02,20.570438385009766
2006-10-03,20.573833465576172
2006-10-04,20.723318099975586
2006-10-05,20.62139129638672
2006-10-06,20.543264389038086
2006-10-09,20.516075134277344
2006-10-10,20.655372619628906
2006-10-11,20.573833465576172
2006-10-12,20.526273727416992
2006-10-13,20.60100746154785
2006-10-16,20.587417602539062
2006-10-17,20.723318099975586
2006-10-18,20.944135665893555
2006-10-19,21.080028533935547
2006-10-20,21.16835594177246
2006-10-23,21.22271156311035
2006-10-24,21.151365280151367
2006-10-25,21.409555435180664
2006-10-26,21.559045791625977
2006-10-27,21.19894027709961
2006-10-30,21.093618392944336
2006-10-31,21.056241989135742
2006-11-01,21.16835594177246
2006-11-02,21.02568244934082
2006-11-03,20.706327438354492
2006-11-06,20.61460304260254
2006-11-07,20.257892608642578
2006-11-08,20.247697830200195
2006-11-09,20.268081665039062
2006-11-10,20.400569915771484
2006-11-13,20.140647888183594
2006-11-14,20.239837646484375
2006-11-15,20.0893497467041
2006-11-16,20.00726890563965
2006-11-17,20.038055419921875
2006-11-20,19.802059173583984
2006-11-21,20.082509994506836
2006-11-22,20.270606994628906
2006-11-24,20.400569915771484
2006-11-27,20.287721633911133
2006-11-28,20.441617965698242
2006-11-29,20.718631744384766
2006-11-30,20.76993751525879
2006-12-01,20.995662689208984
2006-12-04,21.170080184936523
2006-12-05,21.351346969604492
2006-12-06,21.221391677856445
2006-12-07,21.152984619140625
2006-12-08,21.016178131103516
2006-12-11,21.1221981048584
2006-12-12,21.183767318725586
2006-12-13,21.24190902709961
2006-12-14,21.347923278808594
2006-12-15,21.40949249267578
2006-12-18,21.118778228759766
2006-12-19,21.146141052246094
2006-12-20,21.149572372436523
2006-12-21,21.10511016845703
2006-12-22,21.009342193603516
2006-12-26,21.139299392700195
2006-12-27,21.214542388916016
2006-12-28,21.12561798095703
2006-12-29,21.16667366027832
2007-01-03,21.351346969604492
2007-01-04,21.16324234008789
2007-01-05,20.65365982055664
2007-01-08,20.60236358642578
2007-01-09,20.60236358642578
2007-01-10,20.783628463745117
2007-01-11,20.711790084838867
2007-01-12,20.400569915771484
2007-01-16,20.414262771606445
2007-01-17,20.468978881835938
2007-01-18,20.503173828125
2007-01-19,20.60919952392578
2007-01-22,20.506595611572266
2007-01-23,20.598947525024414
2007-01-24,20.544221878051758
2007-01-25,20.19536590576172
2007-01-26,20.239837646484375
2007-01-29,20.308225631713867
2007-01-30,20.284299850463867
2007-01-31,20.516857147216797
2007-02-01,20.87253761291504
2007-02-02,20.776771545410156
2007-02-05,21.24190902709961
2007-02-06,21.669414520263672
2007-02-07,21.63180160522461
2007-02-08,21.720720291137695
2007-02-09,21.908811569213867
2007-02-12,21.789112091064453
2007-02-13,21.84076690673828
2007-02-14,21.96474838256836
2007-02-15,21.634138107299805
2007-02-16,21.76155662536621
2007-02-20,21.916536331176758
2007-02-21,21.871768951416016
2007-02-22,22.119726181030273
2007-02-23,23.049551010131836
2007-02-26,23.893285751342773
2007-02-27,22.72583770751953
2007-02-28,22.705171585083008
2007-03-01,22.732723236083984
2007-03-02,22.11627197265625
2007-03-05,21.96819496154785
2007-03-06,22.31947135925293
2007-03-07,22.198925018310547
2007-03-08,22.21269989013672
2007-03-09,22.209272384643555
2007-03-12,22.77059555053711
2007-03-13,22.36766815185547
2007-03-14,22.54331398010254
2007-03-15,22.83259391784668
2007-03-16,22.653512954711914
2007-03-19,22.97378921508789
2007-03-20,23.43181610107422
2007-03-21,23.776199340820312
2007-03-22,23.328502655029297
2007-03-23,23.32162094116211
2007-03-26,23.469688415527344
2007-03-27,23.35605812072754
2007-03-28,23.814077377319336
2007-03-29,23.796865463256836
2007-03-30,23.662555694580078
2007-04-02,24.244565963745117
2007-04-03,24.561389923095703
2007-04-04,24.464967727661133
2007-04-05,24.692262649536133
2007-04-09,24.82312774658203
2007-04-10,24.878232955932617
2007-04-11,24.82312774658203
2007-04-12,24.495960235595703
2007-04-13,24.423646926879883
2007-04-16,24.661270141601562
2007-04-17,25.098644256591797
2007-04-18,25.30527114868164
2007-04-19,25.026315689086914
2007-04-20,25.23638916015625
2007-04-23,25.508438110351562
2007-04-24,25.825281143188477
2007-04-25,26.049129486083984
2007-04-26,26.328086853027344
2007-04-27,26.252315521240234
2007-04-30,25.969924926757812
2007-05-01,26.328086853027344
2007-05-02,26.545042037963867
2007-05-03,26.476167678833008
2007-05-04,26.345298767089844
2007-05-07,26.97552490234375
2007-05-08,26.624244689941406
2007-05-09,26.706899642944336
2007-05-10,26.286766052246094
2007-05-11,26.508424758911133
2007-05-14,26.473796844482422
2007-05-15,26.653915405273438
2007-05-16,26.9136962890625
2007-05-17,26.643526077270508
2007-05-18,27.173479080200195
2007-05-21,26.865211486816406
2007-05-22,26.795930862426758
2007-05-23,26.563852310180664
2007-05-24,25.54549789428711
2007-05-25,25.372304916381836
2007-05-29,25.510873794555664
2007-05-30,26.335247039794922
2007-05-31,27.017608642578125
2007-06-01,26.536134719848633
2007-06-04,26.1481990814209
2007-06-05,25.725616455078125
2007-06-06,25.147165298461914
2007-06-07,24.218875885009766
2007-06-08,24.475168228149414
2007-06-11,24.99476432800293
2007-06-12,24.47171974182129
2007-06-13,24.973970413208008
2007-06-14,25.21298599243164
2007-06-15,25.798358917236328
2007-06-18,25.569753646850586
2007-06-19,25.604381561279297
2007-06-20,24.707258224487305
2007-06-21,24.904699325561523
2007-06-22,24.2569637298584
2007-06-25,24.683013916015625
2007-06-26,24.6622371673584
2007-06-27,25.077880859375
2007-06-28,24.973970413208008
2007-06-29,25.147165298461914
2007-07-02,26.43916130065918
2007-07-03,26.362953186035156
2007-07-05,26.522300720214844
2007-07-06,26.466876983642578
2007-07-09,26.41145896911621
2007-07-10,25.822599411010742
2007-07-11,25.957685470581055
2007-07-12,26.553464889526367
2007-07-13,27.07303810119629
2007-07-16,26.685089111328125
2007-07-17,26.899845123291016
2007-07-18,27.23236846923828
2007-07-19,28.42046356201172
2007-07-20,27.32590103149414
2007-07-23,27.83854866027832
2007-07-24,26.304079055786133
2007-07-25,25.78449821472168
2007-07-26,24.55832290649414
2007-07-27,24.114957809448242
2007-07-30,24.080318450927734
2007-07-31,24.298538208007812
2007-08-01,25.66672706604004
2007-08-02,25.933446884155273
2007-08-03,24.62412452697754
2007-08-06,25.725616455078125
2007-08-07,25.826065063476562
2007-08-08,26.463417053222656
2007-08-09,26.0650691986084
2007-08-10,25.2337646484375
2007-08-13,25.369667053222656
2007-08-14,24.66921615600586
2007-08-15,24.087247848510742
2007-08-16,23.477401733398438
2007-08-17,24.853906631469727
2007-08-20,24.878311157226562
2007-08-21,24.888751983642578
2007-08-22,25.327852249145508
2007-08-23,25.240726470947266
2007-08-24,25.488157272338867
2007-08-27,24.442697525024414
2007-08-28,24.10466766357422
2007-08-29,24.808609008789062
2007-08-30,24.4322452545166
2007-08-31,24.627397537231445
2007-09-04,25.617095947265625
2007-09-05,25.453298568725586
2007-09-06,26.010881423950195
2007-09-07,25.529983520507812
2007-09-10,25.575273513793945
2007-09-11,26.11541748046875
2007-09-12,26.049211502075195
2007-09-13,26.48830223083496
2007-09-14,26.648601531982422
2007-09-17,26.056184768676758
2007-09-18,26.732248306274414
2007-09-19,27.307241439819336
2007-09-20,26.93087387084961
2007-09-21,27.094654083251953
2007-09-24,27.24103355407715
2007-09-25,27.143461227416992
2007-09-26,27.27586555480957
2007-09-27,26.819353103637695
2007-09-28,26.261783599853516
2007-10-01,26.411638259887695
2007-10-02,26.530120849609375
2007-10-03,26.27224349975586
2007-10-04,26.50572967529297
2007-10-05,26.69390869140625
2007-10-08,26.78451156616211
2007-10-09,27.248010635375977
2007-10-10,26.9448184967041
2007-10-11,27.443153381347656
2007-10-12,27.59299659729004
2007-10-15,27.28981590270996
2007-10-16,27.1817684173584
2007-10-17,26.920425415039062
2007-10-18,26.833301544189453
2007-10-19,26.18512725830078
2007-10-22,26.408164978027344
2007-10-23,26.55451011657715
2007-10-24,26.638154983520508
2007-10-25,27.261943817138672
2007-10-26,27.95542335510254
2007-10-29,28.181941986083984
2007-10-30,28.21330451965332
2007-10-31,28.847545623779297
2007-11-01,28.28997230529785
2007-11-02,28.495580673217773
2007-11-05,29.244808197021484
2007-11-06,29.230867385864258
2007-11-07,28.457244873046875
2007-11-08,29.049671173095703
2007-11-09,28.70117950439453
2007-11-12,27.582544326782227
2007-11-13,27.764772415161133
2007-11-14,27.827848434448242
2007-11-15,27.78229522705078
2007-11-16,27.96451187133789
2007-11-19,27.97152328491211
2007-11-20,28.44111442565918
2007-11-21,28.139741897583008
2007-11-23,28.25889015197754
2007-11-26,28.076656341552734
2007-11-27,28.402557373046875
2007-11-28,28.840608596801758
2007-11-29,28.658376693725586
2007-11-30,28.409563064575195
2007-12-03,28.88615608215332
2007-12-04,29.46436309814453
2007-12-05,30.18276023864746
2007-12-06,30.011030197143555
2007-12-07,29.87787437438965
2007-12-10,30.200271606445312
2007-12-11,29.264631271362305
2007-12-12,28.914188385009766
2007-12-13,29.82532501220703
2007-12-14,29.411800384521484
2007-12-17,29.029829025268555
2007-12-18,29.979516983032227
2007-12-19,29.261123657226562
2007-12-20,28.88615608215332
2007-12-21,28.82657814025879
2007-12-24,28.756492614746094
2007-12-26,28.686412811279297
2007-12-27,28.525197982788086
2007-12-28,29.001806259155273
2007-12-31,28.60930824279785
2008-01-02,28.097686767578125
2008-01-03,28.413061141967773
2008-01-04,28.745969772338867
2008-01-07,29.373258590698242
2008-01-08,29.83231544494629
2008-01-09,30.319425582885742
2008-01-10,29.853349685668945
2008-01-11,29.46436309814453
2008-01-14,29.737707138061523
2008-01-15,29.650096893310547
2008-01-16,28.490169525146484
2008-01-17,27.183048248291016
2008-01-18,26.583810806274414
2008-01-22,25.627124786376953
2008-01-23,27.421348571777344
2008-01-24,26.29995346069336
2008-01-25,25.616619110107422
2008-01-28,25.683191299438477
2008-01-29,25.662172317504883
2008-01-30,25.595582962036133
2008-01-31,26.667926788330078
2008-02-01,27.130489349365234
2008-02-04,27.666648864746094
2008-02-05,26.468170166015625
2008-02-06,26.58732032775879
2008-02-07,26.62236213684082
2008-02-08,26.58732032775879
2008-02-11,27.54399299621582
2008-02-12,27.897933959960938
2008-02-13,27.76744842529297
2008-02-14,27.555864334106445
2008-02-15,27.73571014404297
2008-02-19,27.682815551757812
2008-02-20,27.633447647094727
2008-02-21,27.26668930053711
2008-02-22,27.74630355834961
2008-02-25,27.601699829101562
2008-02-26,28.021345138549805
2008-02-27,27.474740982055664
2008-02-28,27.294912338256836
2008-02-29,26.395662307739258
2008-03-03,27.347795486450195
2008-03-04,28.017839431762695
2008-03-05,28.014305114746094
2008-03-06,27.499454498291016
2008-03-07,27.502962112426758
2008-03-10,27.23143196105957
2008-03-11,28.49036979675293
2008-03-12,28.014305114746094
2008-03-13,28.444534301757812
2008-03-14,28.12363052368164
2008-03-17,27.996662139892578
2008-03-18,28.60323143005371
2008-03-19,27.894399642944336
2008-03-20,28.352853775024414
2008-03-24,28.18709945678711
2008-03-25,27.852096557617188
2008-03-26,28.06368064880371
2008-03-27,28.522123336791992
2008-03-28,28.12715721130371
2008-03-31,28.65964698791504
2008-04-01,29.266204833984375
2008-04-02,29.5130672454834
2008-04-03,29.31556510925293
2008-04-04,29.329681396484375
2008-04-07,29.068723678588867
2008-04-08,28.99466896057129
2008-04-09,29.11457061767578
2008-04-10,29.209779739379883
2008-04-11,29.08281898498535
2008-04-14,29.428415298461914
2008-04-15,29.78105926513672
2008-04-16,30.408781051635742
2008-04-17,30.715585708618164
2008-04-18,30.708534240722656
2008-04-21,30.440523147583008
2008-04-22,30.214826583862305
2008-04-23,30.394676208496094
2008-04-24,30.154869079589844
2008-04-25,30.46521759033203
2008-04-28,30.034963607788086
2008-04-29,29.73873519897461
2008-04-30,30.14430046081543
2008-05-01,30.648574829101562
2008-05-02,30.348827362060547
2008-05-05,29.93623924255371
2008-05-06,30.348827362060547
2008-05-07,29.647071838378906
2008-05-08,29.53070640563965
2008-05-09,29.248558044433594
2008-05-12,29.71053695678711
2008-05-13,29.600561141967773
2008-05-14,29.944690704345703
2008-05-15,29.89500617980957
2008-05-16,30.175270080566406
2008-05-19,30.57258415222168
2008-05-20,31.367225646972656
2008-05-21,31.807130813598633
2008-05-22,31.95612144470215
2008-05-23,31.33530616760254
2008-05-27,32.06609344482422
2008-05-28,31.509136199951172
2008-05-29,31.71134376525879
2008-05-30,31.21824073791504
2008-06-02,30.962820053100586
2008-06-03,30.792537689208984
2008-06-04,31.058603286743164
2008-06-05,31.81778335571289
2008-06-06,31.008939743041992
2008-06-09,31.42754554748535
2008-06-10,31.5162296295166
2008-06-11,31.065710067749023
2008-06-12,31.111814498901367
2008-06-13,31.839061737060547
2008-06-16,31.615562438964844
2008-06-17,31.654582977294922
2008-06-18,31.963218688964844
2008-06-19,32.08737564086914
2008-06-20,31.77519989013672
2008-06-23,32.25412368774414
2008-06-24,32.25412368774414
2008-06-25,31.98451805114746
2008-06-26,31.016021728515625
2008-06-27,30.863487243652344
2008-06-30,31.913557052612305
2008-07-01,32.051918029785156
2008-07-02,32.11930847167969
2008-07-03,32.09093475341797
2008-07-07,31.895816802978516
2008-07-08,31.587181091308594
2008-07-09,31.878080368041992
2008-07-10,32.50954055786133
2008-07-11,32.12286376953125
2008-07-14,31.356592178344727
2008-07-15,31.001840591430664
2008-07-16,30.107873916625977
2008-07-17,29.160669326782227
2008-07-18,29.59347152709961
2008-07-21,30.214277267456055
2008-07-22,30.004989624023438
2008-07-23,28.95846176147461
2008-07-24,28.81656265258789
2008-07-25,28.617887496948242
2008-07-28,28.18511199951172
2008-07-29,28.33409309387207
2008-07-30,28.408599853515625
2008-07-31,27.890655517578125
2008-08-01,26.762550354003906
2008-08-04,26.056583404541016
2008-08-05,26.45035743713379
2008-08-06,26.56742286682129
2008-08-07,26.638378143310547
2008-08-08,26.4255313873291
2008-08-11,26.216217041015625
2008-08-12,26.283626556396484
2008-08-13,26.744380950927734
2008-08-14,26.322919845581055
2008-08-15,26.21220588684082
2008-08-18,26.21220588684082
2008-08-19,26.333629608154297
2008-08-20,26.526504516601562
2008-08-21,27.4479923248291
2008-08-22,27.108678817749023
2008-08-25,26.737232208251953
2008-08-26,27.169384002685547
2008-08-27,27.6301326751709
2008-08-28,27.551570892333984
2008-08-29,27.130111694335938
2008-09-02,26.458633422851562
2008-09-03,25.683597564697266
2008-09-04,25.22285270690918
2008-09-05,23.20488166809082
2008-09-08,23.73348045349121
2008-09-09,22.33340835571289
2008-09-10,22.94058609008789
2008-09-11,23.851354598999023
2008-09-12,24.426380157470703
2008-09-15,23.787050247192383
2008-09-16,23.433475494384766
2008-09-17,22.154827117919922
2008-09-18,22.8405818939209
2008-09-19,24.265661239624023
2008-09-22,24.397804260253906
2008-09-23,23.97278594970703
2008-09-24,23.75135612487793
2008-09-25,24.426380157470703
2008-09-26,23.98707389831543
2008-09-29,21.844093322753906
2008-09-30,22.36554527282715
2008-10-01,22.340547561645508
2008-10-02,21.26906394958496
2008-10-03,21.497650146484375
2008-10-06,20.143985748291016
2008-10-07,19.10822105407715
2008-10-08,18.311750411987305
2008-10-09,17.20454216003418
2008-10-10,16.922386169433594
2008-10-13,19.83325958251953
2008-10-14,19.868976593017578
2008-10-15,17.922447204589844
2008-10-16,18.529613494873047
2008-10-17,19.46538543701172
2008-10-20,19.497533798217773
2008-10-21,19.06179428100586
2008-10-22,17.968875885009766
2008-10-23,17.815290451049805
2008-10-24,17.34027099609375
2008-10-27,16.83309555053711
2008-10-28,19.5011043548584
2008-10-29,18.522470474243164
2008-10-30,19.504671096801758
2008-10-31,19.372528076171875
2008-11-03,18.947494506835938
2008-11-04,20.49044418334961
2008-11-05,19.22609519958496
2008-11-06,18.07244300842285
2008-11-07,19.22251319885254
2008-11-10,18.03316879272461
2008-11-11,18.74749183654785
2008-11-12,18.244216918945312
2008-11-13,20.051671981811523
2008-11-14,18.244216918945312
2008-11-17,18.420989990234375
2008-11-18,18.442630767822266
2008-11-19,17.76077651977539
2008-11-20,16.23471450805664
2008-11-21,18.03857421875
2008-11-24,19.160568237304688
2008-11-25,19.438365936279297
2008-11-26,19.853248596191406
2008-11-28,20.27897071838379
2008-12-01,18.49675750732422
2008-12-02,19.196643829345703
2008-12-03,19.882116317749023
2008-12-04,18.60498809814453
2008-12-05,19.131704330444336
2008-12-08,19.842426300048828
2008-12-09,19.142528533935547
2008-12-10,20.138267517089844
2008-12-11,19.676481246948242
2008-12-12,19.737812042236328
2008-12-15,19.315698623657227
2008-12-16,20.102188110351562
2008-12-17,19.156965255737305
2008-12-18,18.969364166259766
2008-12-19,19.016263961791992
2008-12-22,18.547266006469727
2008-12-23,18.62662696838379
2008-12-24,18.936893463134766
2008-12-26,19.009057998657227
2008-12-29,18.96575355529785
2008-12-30,19.644006729125977
2008-12-31,20.062496185302734
2009-01-02,20.625308990478516
2009-01-05,20.686635971069336
2009-01-06,20.715492248535156
2009-01-07,19.921798706054688
2009-01-08,19.96869468688965
2009-01-09,19.542987823486328
2009-01-12,19.6981201171875
2009-01-13,19.21108627319336
2009-01-14,19.030691146850586
2009-01-15,19.135324478149414
2009-01-16,19.770282745361328
2009-01-20,18.994617462158203
2009-01-21,19.174997329711914
2009-01-22,19.438365936279297
2009-01-23,19.716157913208008
2009-01-26,20.387197494506836
2009-01-27,20.001171112060547
2009-01-28,20.650554656982422
2009-01-29,20.340293884277344
2009-01-30,19.56102752685547
2009-02-02,19.950658798217773
2009-02-03,20.480993270874023
2009-02-04,20.809301376342773
2009-02-05,20.603652954101562
2009-02-06,20.856189727783203
2009-02-09,20.719104766845703
2009-02-10,20.203201293945312
2009-02-11,20.27786636352539
2009-02-12,19.593189239501953
2009-02-13,19.553129196166992
2009-02-17,18.362241744995117
2009-02-18,17.885160446166992
2009-02-19,18.09273910522461
2009-02-20,17.459060668945312
2009-02-23,16.869081497192383
2009-02-24,17.735843658447266
2009-02-25,17.732202529907227
2009-02-26,17.43721580505371
2009-02-27,17.196847915649414
2009-03-02,16.927345275878906
2009-03-03,16.264535903930664
2009-03-04,16.672426223754883
2009-03-05,16.082439422607422
2009-03-06,16.260894775390625
2009-03-09,15.965903282165527
2009-03-10,15.503388404846191
2009-03-11,14.62205982208252
2009-03-12,15.0700044631958
2009-03-13,15.303081512451172
2009-03-16,15.740111351013184
2009-03-17,16.060596466064453
2009-03-18,16.231752395629883
2009-03-19,16.31915855407715
2009-03-20,15.936760902404785
2009-03-23,16.639650344848633
2009-03-24,16.246320724487305
2009-03-25,16.242679595947266
2009-03-26,16.712482452392578
2009-03-27,16.657852172851562
2009-03-30,16.29002571105957
2009-03-31,16.53038787841797
2009-04-01,16.490325927734375
2009-04-02,17.07302474975586
2009-04-03,17.699424743652344
2009-04-06,17.375289916992188
2009-04-07,17.21870231628418
2009-04-08,17.43356704711914
2009-04-09,17.41171646118164
2009-04-13,17.153146743774414
2009-04-14,16.934629440307617
2009-04-15,17.09851837158203
2009-04-16,16.650569915771484
2009-04-17,16.803525924682617
2009-04-20,16.64328384399414
2009-04-21,16.748903274536133
2009-04-22,16.577735900878906
2009-04-23,16.672426223754883
2009-04-24,16.2863826751709
2009-04-27,16.752544403076172
2009-04-28,16.442983627319336
2009-04-29,16.730693817138672
2009-04-30,16.799880981445312
2009-05-01,17.109445571899414
2009-05-04,17.34980583190918
2009-05-05,17.284255981445312
2009-05-06,17.18956756591797
2009-05-07,17.557392120361328
2009-05-08,18.263912200927734
2009-05-11,18.303966522216797
2009-05-12,18.631736755371094
2009-05-13,18.107393264770508
2009-05-14,17.996997833251953
2009-05-15,17.375150680541992
2009-05-18,16.951990127563477
2009-05-19,17.3420352935791
2009-05-20,17.062376022338867
2009-05-21,16.896799087524414
2009-05-22,17.16173553466797
2009-05-26,17.61431884765625
2009-05-27,17.345712661743164
2009-05-28,17.621686935424805
2009-05-29,17.66584014892578
2009-06-01,18.12947654724121
2009-06-02,17.864540100097656
2009-06-03,17.2390079498291
2009-06-04,17.761503219604492
2009-06-05,17.831422805786133
2009-06-08,17.45977783203125
2009-06-09,17.618011474609375
2009-06-10,18.519508361816406
2009-06-11,18.445919036865234
2009-06-12,18.611501693725586
2009-06-15,18.100032806396484
2009-06-16,18.004364013671875
2009-06-17,17.820384979248047
2009-06-18,18.567340850830078
2009-06-19,18.37600326538086
2009-06-22,18.026439666748047
2009-06-23,18.199382781982422
2009-06-24,18.453275680541992
2009-06-25,18.76604461669922
2009-06-26,18.655656814575195
2009-06-29,18.5747013092041
2009-06-30,18.843320846557617
2009-07-01,18.972103118896484
2009-07-02,18.166269302368164
2009-07-06,18.022756576538086
2009-07-07,17.570167541503906
2009-07-08,17.739431381225586
2009-07-09,17.82406234741211
2009-07-10,17.78727149963379
2009-07-13,18.225141525268555
2009-07-14,18.42752456665039
2009-07-15,19.00889778137207
2009-07-16,19.108243942260742
2009-07-17,18.920591354370117
2009-07-20,19.152406692504883
2009-07-21,19.62339210510254
2009-07-22,19.35845947265625
2009-07-23,19.880971908569336
2009-07-24,20.03183937072754
2009-07-27,19.402620315551758
2009-07-28,19.141355514526367
2009-07-29,18.89483070373535
2009-07-30,19.06409454345703
2009-07-31,18.714529037475586
2009-08-03,18.920591354370117
2009-08-04,18.736610412597656
2009-08-05,18.37232208251953
2009-08-06,18.254579544067383
2009-08-07,18.412803649902344
2009-08-10,18.55262565612793
2009-08-11,18.548938751220703
2009-08-12,18.587989807128906
2009-08-13,18.721845626831055
2009-08-14,18.584278106689453
2009-08-17,18.32027244567871
2009-08-18,18.301679611206055
2009-08-19,18.342575073242188
2009-08-20,18.368606567382812
2009-08-21,19.01559829711914
2009-08-24,19.03419303894043
2009-08-25,18.915206909179688
2009-08-26,18.82224464416504
2009-08-27,18.811092376708984
2009-08-28,18.78135108947754
2009-08-31,18.599143981933594
2009-09-01,18.37604522705078
2009-09-02,18.086009979248047
2009-09-03,18.115758895874023
2009-09-04,18.033954620361328
2009-09-08,18.123199462890625
2009-09-09,18.08973503112793
2009-09-10,18.100889205932617
2009-09-11,17.993057250976562
2009-09-14,18.316558837890625
2009-09-15,18.643762588500977
2009-09-16,19.145742416381836
2009-09-17,19.264726638793945
2009-09-18,19.101125717163086
2009-09-21,18.94123077392578
2009-09-22,19.04534149169922
2009-09-23,18.78135108947754
2009-09-24,18.647485733032227
2009-09-25,18.539655685424805
2009-09-28,18.673513412475586
2009-09-29,18.628889083862305
2009-09-30,18.450410842895508
2009-10-01,18.030237197875977
2009-10-02,17.840600967407227
2009-10-05,17.914968490600586
2009-10-06,18.097166061401367
2009-10-07,18.063697814941406
2009-10-08,18.208724975585938
2009-10-09,18.37604522705078
2009-10-12,18.439260482788086
2009-10-13,18.368606567382812
2009-10-14,18.390920639038086
2009-10-15,18.621458053588867
2009-10-16,18.628889083862305
2009-10-19,18.948673248291016
2009-10-20,18.513629913330078
2009-10-21,18.610301971435547
2009-10-22,18.904048919677734
2009-10-23,18.54337501525879
2009-10-26,18.071142196655273
2009-10-27,17.952152252197266
2009-10-28,17.77366828918457
2009-10-29,17.818296432495117
2009-10-30,17.461332321166992
2009-11-02,17.264263153076172
2009-11-03,17.137834548950195
2009-11-04,17.31260108947754
2009-11-05,17.531982421875
2009-11-06,17.364654541015625
2009-11-09,17.66956329345703
2009-11-10,17.74663543701172
2009-11-11,17.67144203186035
2009-11-12,17.321765899658203
2009-11-13,17.52480125427246
2009-11-16,17.825590133666992
2009-11-17,17.694000244140625
2009-11-18,17.62631607055664
2009-11-19,17.442087173461914
2009-11-20,17.59999656677246
2009-11-23,17.821828842163086
2009-11-24,17.833114624023438
2009-11-25,18.156463623046875
2009-11-27,17.91959571838379
2009-11-30,18.1151065826416
2009-12-01,18.430940628051758
2009-12-02,18.784364700317383
2009-12-03,18.80316162109375
2009-12-04,18.53622055053711
2009-12-07,18.859560012817383
2009-12-08,18.788129806518555
2009-12-09,18.915956497192383
2009-12-10,19.190427780151367
2009-12-11,19.40474510192871
2009-12-14,19.318269729614258
2009-12-15,19.19419288635254
2009-12-16,18.897151947021484
2009-12-17,18.630207061767578
2009-12-18,18.701641082763672
2009-12-21,18.585094451904297
2009-12-22,18.46101951599121
2009-12-23,18.570051193237305
2009-12-24,18.61893653869629
2009-12-28,18.577573776245117
2009-12-29,18.543739318847656
2009-12-30,18.573810577392578
2009-12-31,18.374534606933594
2010-01-04,18.378293991088867
2010-01-05,18.077503204345703
2010-01-06,18.186540603637695
2010-01-07,18.246702194213867
2010-01-08,18.16022300720215
2010-01-11,18.37078285217285
2010-01-12,18.449737548828125
2010-01-13,18.671567916870117
2010-01-14,18.453500747680664
2010-01-15,18.27301788330078
2010-01-19,18.52493667602539
2010-01-20,18.216625213623047
2010-01-21,18.066226959228516
2010-01-22,17.52480125427246
2010-01-25,17.32929039001465
2010-01-26,17.521039962768555
2010-01-27,17.40073013305664
2010-01-28,17.280412673950195
2010-01-29,17.15258026123047
2010-02-01,17.242813110351562
2010-02-02,17.34808921813965
2010-02-03,17.186412811279297
2010-02-04,16.825464248657227
2010-02-05,16.633712768554688
2010-02-08,16.4532413482666
2010-02-09,16.62619400024414
2010-02-10,16.65627098083496
2010-02-11,16.635345458984375
2010-02-12,16.475528717041016
2010-02-16,16.81797981262207
2010-02-17,16.738080978393555
2010-02-18,16.91691017150879
2010-02-19,17.076723098754883
2010-02-22,17.00442886352539
2010-02-23,16.79515266418457
2010-02-24,16.74569320678711
2010-02-25,16.669588088989258
2010-02-26,16.475528717041016
2010-03-01,16.91691017150879
2010-03-02,16.871252059936523
2010-03-03,16.920717239379883
2010-03-04,17.015840530395508
2010-03-05,17.312623977661133
2010-03-08,17.247947692871094
2010-03-09,17.1109619140625
2010-03-10,17.16423225402832
