Date,URI
2003-05-16,11.330936431884766
2003-05-19,11.022347450256348
2003-05-20,10.839123725891113
2003-05-21,11.176643371582031
2003-05-22,11.118781089782715
2003-05-23,11.28271770477295
2003-05-27,11.427369117736816
2003-05-28,11.793814659118652
2003-05-29,11.803460121154785
2003-05-30,12.324199676513672
2003-06-02,12.62314510345459
2003-06-03,12.584573745727539
2003-06-04,13.259607315063477
2003-06-05,13.259607315063477
2003-06-06,13.336752891540527
2003-06-09,12.758153915405273
2003-06-10,13.384968757629395
2003-06-11,13.76106071472168
2003-06-12,13.876778602600098
2003-06-13,13.722487449645996
2003-06-16,13.992501258850098
2003-06-17,14.031074523925781
2003-06-18,13.83820915222168
2003-06-19,13.519977569580078
2003-06-20,13.500688552856445
2003-06-23,13.298179626464844
2003-06-24,13.500688552856445
2003-06-25,13.336752891540527
2003-06-26,13.597124099731445
2003-06-27,13.327109336853027
2003-06-30,13.394613265991211
2003-07-01,13.645339012145996
2003-07-02,13.577837944030762
2003-07-03,13.529620170593262
2003-07-07,13.973213195800781
2003-07-08,14.43609619140625
2003-07-09,14.4843111038208
2003-07-10,13.973213195800781
2003-07-11,14.522884368896484
2003-07-14,14.956835746765137
2003-07-15,14.889331817626953
2003-07-16,14.657892227172852
2003-07-17,13.905710220336914
2003-07-18,14.27215576171875
2003-07-21,13.79963493347168
2003-07-22,14.465024948120117
2003-07-23,14.243227005004883
2003-07-24,13.114957809448242
2003-07-25,13.346395492553711
2003-07-28,13.587480545043945
2003-07-29,13.24996280670166
2003-07-30,13.336752891540527
2003-07-31,13.982857704162598
2003-08-01,13.992501258850098
2003-08-04,13.568193435668945
2003-08-05,13.134241104125977
2003-08-06,13.240318298339844
2003-08-07,13.02816390991211
2003-08-08,13.452472686767578
2003-08-11,13.94428539276123
2003-08-12,14.27215576171875
2003-08-13,14.079292297363281
2003-08-14,13.886423110961914
2003-08-15,14.657892227172852
2003-08-18,14.802541732788086
2003-08-19,15.381144523620605
2003-08-20,15.863310813903809
2003-08-21,16.345478057861328
2003-08-22,16.007963180541992
2003-08-25,15.410073280334473
2003-08-26,15.332924842834473
2003-08-27,15.467933654785156
2003-08-28,15.631871223449707
2003-08-29,16.277973175048828
2003-09-02,16.393693923950195
2003-09-03,16.403337478637695
2003-09-04,16.62513542175293
2003-09-05,16.73121452331543
2003-09-08,17.223020553588867
2003-09-09,17.5701847076416
2003-09-10,16.953012466430664
2003-09-11,17.165163040161133
2003-09-12,17.271242141723633
2003-09-15,16.953012466430664
2003-09-16,17.232664108276367
2003-09-17,16.49976921081543
2003-09-18,17.444822311401367
2003-09-19,17.91734504699707
2003-09-22,17.358028411865234
2003-09-23,17.232664108276367
2003-09-24,16.80835723876953
2003-09-25,16.20082664489746
2003-09-26,15.545080184936523
