Date,CMI
2002-10-15,3.831609010696411
2002-10-16,3.2927889823913574
2002-10-17,3.6445186138153076
2002-10-18,3.692413568496704
2002-10-21,3.8690288066864014
2002-10-22,3.7388131618499756
2002-10-23,3.876512050628662
2002-10-24,3.735816478729248
2002-10-25,3.7702441215515137
2002-10-28,3.660983085632324
2002-10-29,3.6145853996276855
2002-10-30,3.592134714126587
2002-10-31,3.5861454010009766
2002-11-01,3.626559019088745
2002-11-04,3.782217264175415
2002-11-05,3.8196358680725098
2002-11-06,3.9273996353149414
2002-11-07,3.7986814975738525
2002-11-08,3.8031702041625977
2002-11-11,3.6669704914093018
2002-11-12,3.7717409133911133
2002-11-13,3.8690288066864014
2002-11-14,4.008221626281738
2002-11-15,4.171366214752197
2002-11-18,4.136942386627197
2002-11-19,4.115988731384277
2002-11-20,4.204294204711914
2002-11-21,4.358455181121826
2002-11-22,4.382400035858154
2002-11-25,4.5051374435424805
2002-11-26,4.490016460418701
2002-11-27,4.750047206878662
2002-11-29,4.7530694007873535
2002-12-02,4.678990364074707
2002-12-03,4.447687149047852
2002-12-04,4.497574329376221
2002-12-05,4.503622055053711
2002-12-06,4.483968257904053
2002-12-09,4.38419246673584
2002-12-10,4.421985626220703
2002-12-11,4.391751289367676
2002-12-12,4.459782600402832
2002-12-13,4.372098445892334
2002-12-16,4.483968257904053
2002-12-17,4.459782600402832
2002-12-18,4.3539581298828125
2002-12-19,4.296507358551025
2002-12-20,4.316161632537842
2002-12-23,4.316161632537842
2002-12-24,4.28743839263916
2002-12-26,4.296507358551025
2002-12-27,4.187657833099365
2002-12-30,4.226965427398682
2002-12-31,4.252666473388672
2003-01-02,4.38419246673584
2003-01-03,4.364537239074707
2003-01-06,4.459782600402832
2003-01-07,4.415938377380371
2003-01-08,4.285925388336182
2003-01-09,4.340348720550537
2003-01-10,4.317673206329346
2003-01-13,4.326744079589844
2003-01-14,4.317673206329346
2003-01-15,4.23603630065918
2003-01-16,4.216383457183838
2003-01-17,4.178589344024658
2003-01-21,4.0092668533325195
2003-01-22,3.845993757247925
2003-01-23,3.9397239685058594
2003-01-24,3.8323891162872314
2003-01-27,3.6948132514953613
2003-01-28,3.7205162048339844
2003-01-29,3.8475077152252197
2003-01-30,3.687255620956421
2003-01-31,3.7341229915618896
2003-02-03,3.818781852722168
2003-02-04,3.7794747352600098
2003-02-05,3.7885468006134033
2003-02-06,3.7900590896606445
2003-02-07,3.7310991287231445
2003-02-10,3.7462170124053955
2003-02-11,3.7038848400115967
2003-02-12,3.6333720684051514
2003-02-13,3.556034564971924
2003-02-14,3.631852865219116
2003-02-18,3.753169536590576
2003-02-19,3.7228424549102783
2003-02-20,3.703126907348633
2003-02-21,3.7683334350585938
2003-02-24,3.6257901191711426
2003-02-25,3.630340099334717
2003-02-26,3.589393138885498
2003-02-27,3.6455044746398926
2003-02-28,3.6348884105682373
2003-03-03,3.6470189094543457
2003-03-04,3.5150907039642334
2003-03-05,3.5166077613830566
2003-03-06,3.502958059310913
2003-03-07,3.534804105758667
2003-03-10,3.437751054763794
2003-03-11,3.369511365890503
2003-03-12,3.3679964542388916
2003-03-13,3.512056589126587
2003-03-14,3.512056589126587
2003-03-17,3.739522933959961
2003-03-18,3.800179958343506
2003-03-19,3.7880475521087646
2003-03-20,3.90329647064209
2003-03-21,4.1914191246032715
2003-03-24,4.001864433288574
2003-03-25,3.7668182849884033
2003-03-26,3.7607531547546387
2003-03-27,3.777432680130005
2003-03-28,3.728907823562622
2003-03-31,3.730424165725708
2003-04-01,3.730424165725708
2003-04-02,3.90329647064209
2003-04-03,3.798664093017578
2003-04-04,3.777432680130005
2003-04-07,3.898747682571411
2003-04-08,3.8941993713378906
2003-04-09,3.886615753173828
2003-04-10,3.8456733226776123
2003-04-11,3.821408748626709
2003-04-14,3.8623547554016113
2003-04-15,3.886615753173828
2003-04-16,3.786531925201416
2003-04-17,3.825958490371704
2003-04-21,3.9199771881103516
2003-04-22,4.047358989715576
2003-04-23,4.050390243530273
2003-04-24,4.023096561431885
2003-04-25,3.9609220027923584
2003-04-28,4.067071437835693
2003-04-29,4.09133243560791
2003-04-30,4.111049175262451
2003-05-01,4.103465557098389
2003-05-02,4.236912727355957
2003-05-05,4.26724100112915
2003-05-06,4.344578742980957
2003-05-07,4.349128246307373
2003-05-08,4.359743118286133
2003-05-09,4.4886393547058105
2003-05-12,4.640284061431885
2003-05-13,4.624969005584717
2003-05-14,4.603527545928955
2003-05-15,4.664785861968994
2003-05-16,4.669381141662598
2003-05-19,4.525425434112549
2003-05-20,4.447319030761719
2003-05-21,4.458041191101074
2003-05-22,4.732171058654785
2003-05-23,4.83937406539917
2003-05-27,5.173225402832031
2003-05-28,5.173225402832031
2003-05-29,5.122688293457031
2003-05-30,5.249800205230713
2003-06-02,5.413663864135742
2003-06-03,5.419791221618652
2003-06-04,5.938950538635254
2003-06-05,6.082906246185303
2003-06-06,6.108940124511719
2003-06-09,5.969579219818115
2003-06-10,5.934355735778809
2003-06-11,5.986424922943115
2003-06-12,6.1747941970825195
2003-06-13,6.078311443328857
2003-06-16,6.193167686462402
2003-06-17,6.38153600692749
2003-06-18,6.2069525718688965
2003-06-19,6.003270149230957
2003-06-20,6.050745487213135
2003-06-23,5.799589157104492
2003-06-24,5.7046403884887695
2003-06-25,5.638786792755127
2003-06-26,5.649505138397217
2003-06-27,5.4932990074157715
2003-06-30,5.496359825134277
2003-07-01,5.4519500732421875
2003-07-02,5.6219401359558105
2003-07-03,5.727609634399414
2003-07-07,5.893006801605225
2003-07-08,5.937417030334473
2003-07-09,5.834811687469482
2003-07-10,5.657164573669434
2003-07-11,5.7766194343566895
2003-07-14,5.816432952880859
2003-07-15,5.672476768493652
2003-07-16,5.625003814697266
2003-07-17,5.839405536651611
2003-07-18,5.903725624084473
2003-07-21,5.813371658325195
2003-07-22,5.817965507507324
2003-07-23,5.859313011169434
2003-07-24,5.810307025909424
2003-07-25,6.916011810302734
2003-07-28,6.793498992919922
2003-07-29,6.7291789054870605
2003-07-30,6.755207061767578
2003-07-31,7.095193862915039
2003-08-01,7.20545768737793
2003-08-04,7.197797775268555
2003-08-05,7.086002349853516
2003-08-06,7.110506057739258
2003-08-07,7.193203926086426
2003-08-08,7.217711925506592
2003-08-11,7.236080646514893
2003-08-12,7.4167938232421875
2003-08-13,7.396762371063232
2003-08-14,7.407549858093262
2003-08-15,7.532369136810303
2003-08-18,7.630996227264404
2003-08-19,7.698797225952148
2003-08-20,7.657190799713135
2003-08-21,7.630996227264404
2003-08-22,7.592468738555908
2003-08-25,7.536993026733398
2003-08-26,7.52004337310791
2003-08-27,7.6433210372924805
2003-08-28,7.618669033050537
2003-08-29,7.680304527282715
2003-09-02,7.688011169433594
2003-09-03,7.4876837730407715
2003-09-04,7.52004337310791
