Date,EA
2006-06-06,39.67228698730469
2006-06-07,40.041053771972656
2006-06-08,41.12797164916992
2006-06-09,41.48704528808594
2006-06-12,41.16679000854492
2006-06-13,41.263832092285156
2006-06-14,39.89550018310547
2006-06-15,40.72038650512695
2006-06-16,41.05033493041992
2006-06-19,39.992530822753906
2006-06-20,40.1866340637207
2006-06-21,40.72038650512695
2006-06-22,39.80815505981445
2006-06-23,39.98283767700195
2006-06-26,40.19633483886719
2006-06-27,40.07987976074219
2006-06-28,40.15752029418945
2006-06-29,42.1857795715332
2006-06-30,41.76847457885742
2006-07-03,42.14696502685547
2006-07-05,41.545265197753906
2006-07-06,40.64274978637695
2006-07-07,40.79801559448242
2006-07-10,41.06975173950195
2006-07-11,40.7883186340332
2006-07-12,41.34146499633789
2006-07-13,42.23428726196289
2006-07-14,43.97141647338867
2006-07-17,43.8161506652832
2006-07-18,43.66086196899414
2006-07-19,44.6119270324707
2006-07-20,43.709388732910156
2006-07-21,43.61234664916992
2006-07-24,44.36929702758789
2006-07-25,46.46548843383789
2006-07-26,46.38785934448242
2006-07-27,45.456199645996094
2006-07-28,45.43680191040039
2006-07-31,45.71823501586914
2006-08-01,45.145660400390625
2006-08-02,48.63930892944336
2006-08-03,48.115264892578125
2006-08-04,47.135101318359375
2006-08-07,46.24229049682617
2006-08-08,46.20346450805664
2006-08-09,47.08657455444336
2006-08-10,47.04775619506836
2006-08-11,48.40640640258789
2006-08-14,47.47476577758789
2006-08-15,49.31863784790039
2006-08-16,50.11440658569336
2006-08-17,50.065887451171875
2006-08-18,49.774742126464844
2006-08-21,48.513153076171875
2006-08-22,49.182769775390625
2006-08-23,48.22201919555664
2006-08-24,47.69798278808594
2006-08-25,47.843536376953125
2006-08-28,48.484046936035156
2006-08-29,48.20260238647461
2006-08-30,49.202178955078125
2006-08-31,49.52241897583008
2006-09-01,49.726226806640625
2006-09-05,50.34732437133789
2006-09-06,49.70681381225586
2006-09-07,49.357452392578125
2006-09-08,50.95870590209961
2006-09-11,50.70638656616211
2006-09-12,52.841400146484375
2006-09-13,52.666717529296875
2006-09-14,51.81270217895508
2006-09-15,52.61817932128906
2006-09-18,52.22030258178711
2006-09-19,52.69581604003906
2006-09-20,54.35530090332031
2006-09-21,54.403831481933594
2006-09-22,55.23841857910156
2006-09-25,55.55868148803711
2006-09-26,55.451927185058594
2006-09-27,54.82112503051758
2006-09-28,54.18061447143555
2006-09-29,54.19033432006836
2006-10-02,52.113548278808594
2006-10-03,52.23000717163086
2006-10-04,53.42367935180664
2006-10-05,53.19075393676758
2006-10-06,52.948150634765625
2006-10-09,52.142662048339844
2006-10-10,53.27810287475586
2006-10-11,52.90932083129883
2006-10-12,54.26795959472656
2006-10-13,55.31605529785156
2006-10-16,54.45234298706055
2006-10-17,54.18061447143555
2006-10-18,54.840538024902344
2006-10-19,54.19033432006836
2006-10-20,54.37471008300781
2006-10-23,54.19033432006836
2006-10-24,53.43336486816406
2006-10-25,52.705528259277344
2006-10-26,53.103424072265625
2006-10-27,52.899620056152344
2006-10-30,52.13296127319336
2006-10-31,51.32748794555664
2006-11-01,51.201316833496094
2006-11-02,51.43423080444336
2006-11-03,57.48987579345703
2006-11-06,57.49958419799805
2006-11-07,56.80084991455078
2006-11-08,56.42238235473633
2006-11-09,56.20887756347656
2006-11-10,56.75233840942383
2006-11-13,56.66499328613281
2006-11-14,56.74263000488281
2006-11-15,56.92701721191406
2006-11-16,56.82997131347656
2006-11-17,56.91730880737305
2006-11-20,56.762046813964844
2006-11-21,56.6941032409668
2006-11-22,57.22785949707031
2006-11-24,56.6941032409668
2006-11-27,55.1801872253418
2006-11-28,55.519840240478516
2006-11-29,55.09285354614258
2006-11-30,54.238861083984375
2006-12-01,53.59834671020508
2006-12-04,54.549400329589844
2006-12-05,53.71479797363281
2006-12-06,52.52115249633789
2006-12-07,52.356163024902344
2006-12-08,51.43423080444336
2006-12-11,50.70638656616211
2006-12-12,50.25998306274414
2006-12-13,51.06545639038086
2006-12-14,51.89034652709961
2006-12-15,52.259117126464844
2006-12-18,51.24984359741211
2006-12-19,51.10427474975586
2006-12-20,49.862091064453125
2006-12-21,50.26968002319336
2006-12-22,49.55154800415039
2006-12-26,49.60976028442383
2006-12-27,49.32833480834961
2006-12-28,49.173057556152344
2006-12-29,48.87222671508789
2007-01-03,49.54182815551758
2007-01-04,52.08443832397461
2007-01-05,51.502159118652344
2007-01-08,51.31776809692383
2007-01-09,51.143096923828125
2007-01-10,52.094139099121094
2007-01-11,50.919883728027344
2007-01-12,50.23085021972656
2007-01-16,49.464210510253906
2007-01-17,48.01822280883789
2007-01-18,48.61989974975586
2007-01-19,48.85279846191406
2007-01-22,48.00851821899414
2007-01-23,48.289947509765625
2007-01-24,48.85279846191406
2007-01-25,47.416534423828125
2007-01-26,46.79545211791992
2007-01-29,47.494171142578125
2007-01-30,47.853240966796875
2007-01-31,48.522865295410156
2007-02-01,49.04690170288086
2007-02-02,49.619476318359375
2007-02-05,48.56167984008789
2007-02-06,48.629608154296875
2007-02-07,48.629608154296875
2007-02-08,48.55197525024414
2007-02-09,48.01822280883789
2007-02-12,48.24142837524414
2007-02-13,48.445220947265625
2007-02-14,48.988670349121094
2007-02-15,48.629608154296875
2007-02-16,48.53255844116211
2007-02-20,50.26968002319336
2007-02-21,50.997528076171875
2007-02-22,51.473045349121094
2007-02-23,51.61861801147461
2007-02-26,50.42495346069336
2007-02-27,49.14394760131836
2007-02-28,48.93043899536133
2007-03-01,48.33847427368164
2007-03-02,47.64944839477539
2007-03-05,47.50388717651367
2007-03-06,48.173500061035156
2007-03-07,48.69753646850586
2007-03-08,48.833396911621094
2007-03-09,49.32833480834961
2007-03-12,49.48360824584961
2007-03-13,48.08614730834961
2007-03-14,48.74605941772461
2007-03-15,48.513153076171875
2007-03-16,47.47476577758789
2007-03-19,47.532989501953125
2007-03-20,47.872657775878906
2007-03-21,49.16335678100586
2007-03-22,48.775177001953125
2007-03-23,48.649017333984375
2007-03-26,48.85279846191406
2007-03-27,49.794158935546875
2007-03-28,50.25998306274414
2007-03-29,49.774742126464844
2007-03-30,48.87222671508789
2007-04-02,49.80385971069336
2007-04-03,49.910614013671875
2007-04-04,50.065887451171875
2007-04-05,50.405540466308594
2007-04-09,49.97853469848633
2007-04-10,51.38570785522461
2007-04-11,51.502159118652344
2007-04-12,51.560394287109375
2007-04-13,51.86122512817383
2007-04-16,52.31734085083008
2007-04-17,52.75405502319336
2007-04-18,52.6569938659668
2007-04-19,50.32790756225586
2007-04-20,50.27939224243164
2007-04-23,50.531707763671875
2007-04-24,50.686988830566406
2007-04-25,50.919883728027344
2007-04-26,50.80343246459961
2007-04-27,50.454071044921875
2007-04-30,48.92074966430664
2007-05-01,48.474334716796875
2007-05-02,49.862091064453125
2007-05-03,49.74563217163086
2007-05-04,50.124114990234375
2007-05-07,49.85238265991211
2007-05-08,51.37599563598633
2007-05-09,49.15365219116211
2007-05-10,48.42580795288086
2007-05-11,48.59079360961914
2007-05-14,48.299652099609375
2007-05-15,47.261260986328125
2007-05-16,47.68826675415039
2007-05-17,46.97983169555664
2007-05-18,47.144813537597656
2007-05-21,47.756195068359375
2007-05-22,47.50388717651367
2007-05-23,46.78573989868164
2007-05-24,45.242713928222656
2007-05-25,46.455780029296875
2007-05-29,47.01864242553711
2007-05-30,47.872657775878906
2007-05-31,47.426239013671875
2007-06-01,47.008941650390625
2007-06-04,48.04734420776367
2007-06-05,48.61989974975586
2007-06-06,48.736366271972656
2007-06-07,47.01864242553711
2007-06-08,47.67856216430664
2007-06-11,47.426239013671875
2007-06-12,46.41697692871094
2007-06-13,47.639739990234375
2007-06-14,47.61063766479492
2007-06-15,48.99837875366211
2007-06-18,48.24142837524414
2007-06-19,47.532989501953125
2007-06-20,46.591651916503906
2007-06-21,46.58194351196289
2007-06-22,47.135101318359375
2007-06-25,46.05789566040039
2007-06-26,46.13552474975586
2007-06-27,46.31991958618164
2007-06-28,46.19375991821289
2007-06-29,45.92203903198242
2007-07-02,46.74692916870117
2007-07-03,47.30008316040039
2007-07-05,49.396263122558594
2007-07-06,49.396263122558594
2007-07-09,48.86252975463867
2007-07-10,47.97938919067383
2007-07-11,48.13467025756836
2007-07-12,47.39712905883789
2007-07-13,46.82456588745117
2007-07-16,46.669281005859375
2007-07-17,48.00851821899414
2007-07-18,48.581077575683594
2007-07-19,50.483177185058594
2007-07-20,50.337615966796875
2007-07-23,50.318199157714844
2007-07-24,49.435089111328125
2007-07-25,50.133827209472656
2007-07-26,49.15365219116211
2007-07-27,48.35787582397461
2007-07-30,48.144386291503906
2007-07-31,47.203041076660156
2007-08-01,46.67898178100586
2007-08-02,50.036766052246094
2007-08-03,48.56167984008789
2007-08-06,51.278953552246094
2007-08-07,52.579368591308594
2007-08-08,52.59877014160156
2007-08-09,52.569664001464844
2007-08-10,51.70595169067383
2007-08-13,50.42495346069336
2007-08-14,50.02706527709961
2007-08-15,48.56167984008789
2007-08-16,49.299224853515625
2007-08-17,50.919883728027344
2007-08-20,50.29879379272461
2007-08-21,50.42495346069336
2007-08-22,50.30849838256836
2007-08-23,51.13338851928711
2007-08-24,50.997528076171875
2007-08-27,51.007232666015625
2007-08-28,49.97853469848633
2007-08-29,50.813133239746094
2007-08-30,51.599212646484375
2007-08-31,51.37599563598633
2007-09-04,52.278526306152344
2007-09-05,51.298362731933594
2007-09-06,51.715660095214844
2007-09-07,49.84267044067383
2007-09-10,50.318199157714844
2007-09-11,52.50172805786133
2007-09-12,51.735069274902344
2007-09-13,52.511436462402344
2007-09-14,53.14222717285156
2007-09-17,52.142662048339844
2007-09-18,54.07387924194336
2007-09-19,53.918601989746094
2007-09-20,54.75318145751953
2007-09-21,54.28736877441406
2007-09-24,53.42367935180664
2007-09-25,53.44307327270508
2007-09-26,54.02534484863281
2007-09-27,54.588218688964844
2007-09-28,54.335899353027344
2007-10-01,56.500022888183594
2007-10-02,56.62617492675781
2007-10-03,56.86878204345703
2007-10-04,56.68440246582031
2007-10-05,57.21815490722656
2007-10-08,56.78144836425781
2007-10-09,58.1692008972168
2007-10-10,58.14009094238281
2007-10-11,56.95612716674805
2007-10-12,59.5860710144043
2007-10-15,58.52827835083008
2007-10-16,57.86835479736328
2007-10-17,58.178916931152344
2007-10-18,57.71308898925781
2007-10-19,55.91773986816406
2007-10-22,56.49030303955078
2007-10-23,55.84010314941406
2007-10-24,55.55868148803711
2007-10-25,55.17048263549805
2007-10-26,56.36415481567383
2007-10-29,55.5683708190918
2007-10-30,57.25696563720703
2007-10-31,59.3143424987793
2007-11-01,57.0046501159668
2007-11-02,58.67384719848633
2007-11-05,57.0240592956543
2007-11-06,56.80084991455078
2007-11-07,56.28651809692383
2007-11-08,55.451927185058594
2007-11-09,54.08358383178711
2007-11-12,53.37514877319336
2007-11-13,55.684837341308594
2007-11-14,53.918601989746094
2007-11-15,54.62703323364258
2007-11-16,54.89876174926758
2007-11-19,54.10298156738281
2007-11-20,53.37514877319336
2007-11-21,52.22030258178711
2007-11-23,52.686119079589844
2007-11-26,52.19117736816406
2007-11-27,53.47218322753906
2007-11-28,55.59749984741211
2007-11-29,55.15108871459961
2007-11-30,54.52998352050781
2007-12-03,53.501319885253906
2007-12-04,52.81228256225586
2007-12-05,53.093711853027344
2007-12-06,52.967559814453125
2007-12-07,52.453216552734375
2007-12-10,54.093284606933594
2007-12-11,54.0156364440918
2007-12-12,54.27766418457031
2007-12-13,55.636314392089844
2007-12-14,56.36415481567383
2007-12-17,55.16078186035156
2007-12-18,55.451927185058594
2007-12-19,56.82997131347656
2007-12-20,57.4704704284668
2007-12-21,57.18904113769531
2007-12-24,57.635440826416016
2007-12-26,58.246829986572266
2007-12-27,56.94641876220703
2007-12-28,56.82997131347656
2007-12-31,56.68440246582031
2008-01-02,55.08314895629883
2008-01-03,54.48145294189453
2008-01-04,52.899620056152344
2008-01-07,52.43380355834961
2008-01-08,51.919456481933594
2008-01-09,51.676849365234375
2008-01-10,52.13296127319336
2008-01-11,51.298362731933594
2008-01-14,51.74477005004883
2008-01-15,49.94943618774414
2008-01-16,48.484046936035156
2008-01-17,49.105125427246094
2008-01-18,47.95998764038086
2008-01-22,48.027923583984375
2008-01-23,46.64987564086914
2008-01-24,47.99881362915039
2008-01-25,45.824981689453125
2008-01-28,44.82541275024414
2008-01-29,44.22373962402344
2008-01-30,45.834693908691406
2008-01-31,45.970550537109375
2008-02-01,47.183624267578125
2008-02-04,45.12625503540039
2008-02-05,44.0684700012207
2008-02-06,43.097999572753906
2008-02-07,43.457069396972656
2008-02-08,43.25326919555664
2008-02-11,44.980690002441406
2008-02-12,47.40682601928711
2008-02-13,47.426239013671875
2008-02-14,46.999244689941406
2008-02-15,47.280677795410156
2008-02-19,47.45534896850586
2008-02-20,48.037628173828125
2008-02-21,47.50388717651367
2008-02-22,48.270545959472656
2008-02-25,45.747352600097656
2008-02-26,46.514007568359375
2008-02-27,45.960845947265625
2008-02-28,45.834693908691406
2008-02-29,45.892921447753906
2008-03-03,46.31021499633789
2008-03-04,45.66001510620117
2008-03-05,46.125823974609375
2008-03-06,45.397987365722656
2008-03-07,44.9418830871582
2008-03-10,43.36002731323242
2008-03-11,45.727943420410156
2008-03-12,45.834693908691406
2008-03-13,45.86379623413086
2008-03-14,45.524147033691406
2008-03-17,44.505165100097656
2008-03-18,45.58237075805664
2008-03-19,45.485328674316406
2008-03-20,47.02834701538086
2008-03-24,48.22201919555664
2008-03-25,48.69753646850586
2008-03-26,47.99881362915039
2008-03-27,46.727508544921875
2008-03-28,47.88235855102539
2008-03-31,48.445220947265625
2008-04-01,50.395835876464844
2008-04-02,49.959136962890625
2008-04-03,49.34773635864258
2008-04-04,50.405540466308594
2008-04-07,50.75490951538086
2008-04-08,50.890777587890625
2008-04-09,49.503013610839844
2008-04-10,49.83297348022461
2008-04-11,48.726654052734375
2008-04-14,48.84310531616211
2008-04-15,49.376861572265625
2008-04-16,50.483177185058594
2008-04-17,49.939720153808594
2008-04-18,50.47346496582031
2008-04-21,50.521995544433594
2008-04-22,50.386131286621094
2008-04-23,50.27939224243164
2008-04-24,49.96883773803711
2008-04-25,50.00764846801758
2008-04-28,50.29879379272461
2008-04-29,50.153228759765625
2008-04-30,49.94943618774414
2008-05-01,51.61861801147461
2008-05-02,51.599212646484375
2008-05-05,50.55111312866211
2008-05-06,50.63845443725586
2008-05-07,50.57052230834961
2008-05-08,51.02663803100586
2008-05-09,51.05575180053711
2008-05-12,52.666717529296875
2008-05-13,52.95785140991211
2008-05-14,51.22072982788086
2008-05-15,49.997955322265625
2008-05-16,48.13467025756836
2008-05-19,46.999244689941406
2008-05-20,47.600921630859375
2008-05-21,47.50388717651367
2008-05-22,47.21273422241211
2008-05-23,46.91189193725586
2008-05-27,48.20260238647461
2008-05-28,47.630043029785156
2008-05-29,48.57139205932617
2008-05-30,48.716949462890625
2008-06-02,47.58151626586914
2008-06-03,47.135101318359375
2008-06-04,47.484466552734375
2008-06-05,48.076446533203125
2008-06-06,46.14522933959961
2008-06-09,45.543548583984375
2008-06-10,44.79629898071289
2008-06-11,44.70896530151367
2008-06-12,44.63132858276367
2008-06-13,45.60178756713867
2008-06-16,45.669708251953125
2008-06-17,45.37857437133789
2008-06-18,45.572669982910156
2008-06-19,47.008941650390625
2008-06-20,45.55326461791992
2008-06-23,44.67985534667969
2008-06-24,44.77688980102539
2008-06-25,44.47605514526367
2008-06-26,43.0786018371582
2008-06-27,42.64188003540039
2008-06-30,43.117408752441406
2008-07-01,44.078163146972656
2008-07-02,42.331336975097656
2008-07-03,42.68069839477539
2008-07-07,43.068878173828125
2008-07-08,44.951576232910156
2008-07-09,43.15623092651367
2008-07-10,43.8161506652832
2008-07-11,42.797157287597656
2008-07-14,43.03007125854492
2008-07-15,43.24357223510742
2008-07-16,44.64102554321289
2008-07-17,46.446075439453125
2008-07-18,47.02834701538086
2008-07-21,46.727508544921875
2008-07-22,46.70811080932617
2008-07-23,47.620330810546875
2008-07-24,45.824981689453125
2008-07-25,46.31991958618164
2008-07-28,44.6895637512207
2008-07-29,45.999671936035156
2008-07-30,42.98154067993164
2008-07-31,41.90434646606445
2008-08-01,41.63261413574219
2008-08-04,40.565101623535156
2008-08-05,42.535133361816406
2008-08-06,44.136390686035156
2008-08-07,44.62162780761719
2008-08-08,45.271827697753906
2008-08-11,46.116119384765625
2008-08-12,47.135101318359375
2008-08-13,47.02834701538086
2008-08-14,47.164215087890625
2008-08-15,46.81485366821289
2008-08-18,46.349037170410156
2008-08-19,45.05833053588867
2008-08-20,45.669708251953125
2008-08-21,45.55326461791992
2008-08-22,46.339332580566406
2008-08-25,45.43680191040039
2008-08-26,45.844398498535156
2008-08-27,46.620765686035156
2008-08-28,47.43594741821289
2008-08-29,47.36800765991211
2008-09-02,47.523292541503906
2008-09-03,46.20346450805664
2008-09-04,44.64102554321289
2008-09-05,45.10685729980469
2008-09-08,44.582801818847656
2008-09-09,42.90391159057617
2008-09-10,44.252845764160156
2008-09-11,44.21403121948242
2008-09-12,43.66086196899414
2008-09-15,42.02079772949219
2008-09-16,41.69083023071289
2008-09-17,39.82756805419922
2008-09-18,42.4963264465332
2008-09-19,42.13724899291992
2008-09-22,39.59465408325195
2008-09-23,38.87651062011719
2008-09-24,38.29423904418945
2008-09-25,38.07103729248047
2008-09-26,38.4592170715332
2008-09-29,34.936458587646484
2008-09-30,35.897220611572266
2008-10-01,33.936885833740234
2008-10-02,32.966434478759766
2008-10-03,31.71454620361328
2008-10-06,29.899782180786133
2008-10-07,28.250011444091797
2008-10-08,28.133556365966797
2008-10-09,26.97870635986328
2008-10-10,27.163089752197266
2008-10-13,30.3461971282959
2008-10-14,28.754642486572266
2008-10-15,25.746227264404297
2008-10-16,26.677865982055664
2008-10-17,28.909915924072266
2008-10-20,30.1909236907959
2008-10-21,27.34748649597168
2008-10-22,25.950021743774414
2008-10-23,25.998550415039062
2008-10-24,24.038223266601562
2008-10-27,22.126422882080078
2008-10-28,25.833568572998047
2008-10-29,27.211620330810547
2008-10-30,26.910778045654297
2008-10-31,22.10701560974121
2008-11-03,22.495195388793945
2008-11-04,22.708690643310547
2008-11-05,21.70912742614746
2008-11-06,21.55385398864746
2008-11-07,22.863971710205078
2008-11-10,22.252582550048828
2008-11-11,22.786334991455078
2008-11-12,20.136987686157227
2008-11-13,21.563552856445312
2008-11-14,19.836143493652344
2008-11-17,18.72982406616211
2008-11-18,17.904937744140625
2008-11-19,16.604522705078125
2008-11-20,16.82773208618164
2008-11-21,18.312528610229492
2008-11-24,19.826438903808594
2008-11-25,18.16695213317871
2008-11-26,19.418851852416992
2008-11-28,18.496912002563477
2008-12-01,17.245023727416992
2008-12-02,18.467802047729492
2008-12-03,18.52602767944336
2008-12-04,18.196075439453125
2008-12-05,19.38973617553711
2008-12-08,21.223901748657227
2008-12-09,18.778345108032227
2008-12-10,16.497772216796875
2008-12-11,16.50748062133789
2008-12-12,16.50748062133789
2008-12-15,15.818453788757324
2008-12-16,15.585540771484375
2008-12-17,16.71127700805664
2008-12-18,16.264860153198242
2008-12-19,16.876249313354492
2008-12-22,15.896088600158691
2008-12-23,15.381746292114258
2008-12-24,15.333223342895508
2008-12-26,14.867403030395508
2008-12-29,14.673311233520508
2008-12-30,14.886813163757324
2008-12-31,15.566133499145508
2009-01-02,16.924776077270508
2009-01-05,16.20663833618164
2009-01-06,18.011686325073242
2009-01-07,17.235319137573242
2009-01-08,18.29311752319336
2009-01-09,17.264436721801758
2009-01-12,16.992704391479492
2009-01-13,16.701568603515625
2009-01-14,16.177522659301758
2009-01-15,16.740386962890625
2009-01-16,17.012115478515625
2009-01-20,16.138708114624023
2009-01-21,17.041227340698242
2009-01-22,16.012548446655273
2009-01-23,16.449247360229492
2009-01-26,15.837862014770508
2009-01-27,16.002838134765625
2009-01-28,16.381322860717773
2009-01-29,15.711701393127441
2009-01-30,14.983859062194824
2009-02-02,14.420992851257324
2009-02-03,15.042086601257324
2009-02-04,16.759794235229492
2009-02-05,18.147550582885742
2009-02-06,18.768640518188477
2009-02-09,18.031091690063477
2009-02-10,16.342500686645508
2009-02-11,16.52688217163086
2009-02-12,16.449247360229492
2009-02-13,16.429840087890625
2009-02-17,15.964024543762207
2009-02-18,16.041656494140625
2009-02-19,15.711701393127441
2009-02-20,15.896088600158691
2009-02-23,15.546723365783691
2009-02-24,16.614233016967773
2009-02-25,16.255157470703125
2009-02-26,15.653471946716309
2009-02-27,15.828155517578125
2009-03-02,14.886813163757324
2009-03-03,14.479220390319824
2009-03-04,15.459383964538574
2009-03-05,14.838289260864258
2009-03-06,14.85770034790039
2009-03-09,15.236177444458008
2009-03-10,16.235748291015625
2009-03-11,16.992704391479492
2009-03-12,17.468229293823242
2009-03-13,17.235319137573242
2009-03-16,16.79861068725586
2009-03-17,17.837005615234375
2009-03-18,18.234893798828125
2009-03-19,18.38045883178711
2009-03-20,17.681726455688477
2009-03-23,19.069482803344727
2009-03-24,18.584259033203125
2009-03-25,18.428979873657227
2009-03-26,18.92391586303711
2009-03-27,18.137845993041992
2009-03-30,17.642915725708008
2009-03-31,17.65262222290039
2009-04-01,17.846704483032227
2009-04-02,18.87539291381836
2009-04-03,20.088470458984375
2009-04-06,19.108301162719727
2009-04-07,18.603670120239258
2009-04-08,19.04037094116211
2009-04-09,19.108301162719727
2009-04-13,18.84627914428711
2009-04-14,18.215482711791992
2009-04-15,18.593961715698242
2009-04-16,18.43868637084961
2009-04-17,18.069913864135742
2009-04-20,17.235319137573242
2009-04-21,18.623075485229492
2009-04-22,18.681303024291992
2009-04-23,18.81716537475586
2009-04-24,19.38003158569336
2009-04-27,19.38003158569336
2009-04-28,19.719690322875977
2009-04-29,19.845855712890625
2009-04-30,19.74880027770996
2009-05-01,19.40914535522461
2009-05-04,20.418420791625977
2009-05-05,20.748376846313477
2009-05-06,19.719690322875977
2009-05-07,18.885095596313477
2009-05-08,19.583826065063477
2009-05-11,19.574119567871094
2009-05-12,19.51589584350586
2009-05-13,18.904504776000977
2009-05-14,19.48678207397461
2009-05-15,20.408716201782227
2009-05-18,20.893943786621094
2009-05-19,21.41798973083496
2009-05-20,21.427696228027344
2009-05-21,21.359766006469727
2009-05-22,21.253009796142578
2009-05-26,21.777053833007812
2009-05-27,21.485918045043945
2009-05-28,21.660600662231445
2009-05-29,22.310813903808594
2009-06-01,22.766923904418945
2009-06-02,22.41756248474121
2009-06-03,22.291400909423828
2009-06-04,22.446672439575195
2009-06-05,22.320512771606445
2009-06-08,21.51503562927246
2009-06-09,21.350059509277344
2009-06-10,21.31123924255371
2009-06-11,21.223901748657227
2009-06-12,21.28212547302246
2009-06-15,20.738672256469727
2009-06-16,20.185504913330078
2009-06-17,20.21462631225586
2009-06-18,19.91378402709961
2009-06-19,20.10787582397461
2009-06-22,19.38003158569336
2009-06-23,19.816734313964844
2009-06-24,20.321374893188477
2009-06-25,20.428117752075195
2009-06-26,20.282550811767578
2009-06-29,20.195213317871094
2009-06-30,21.078323364257812
2009-07-01,21.291828155517578
2009-07-02,20.767780303955078
2009-07-06,20.534875869750977
2009-07-07,19.651756286621094
2009-07-08,19.66146469116211
2009-07-09,20.195213317871094
2009-07-10,20.35048484802246
2009-07-13,20.845415115356445
2009-07-14,20.544580459594727
2009-07-15,20.767780303955078
2009-07-16,20.816307067871094
2009-07-17,20.311668395996094
2009-07-20,20.787195205688477
2009-07-21,21.33064079284668
2009-07-22,21.175376892089844
2009-07-23,21.029809951782227
2009-07-24,20.534875869750977
2009-07-27,20.117582321166992
2009-07-28,20.476648330688477
2009-07-29,20.136987686157227
2009-07-30,20.505752563476562
2009-07-31,20.835708618164062
2009-08-03,20.913349151611328
2009-08-04,21.243303298950195
2009-08-05,19.797327041625977
2009-08-06,20.078760147094727
2009-08-07,20.098167419433594
2009-08-10,20.127283096313477
2009-08-11,19.73910140991211
2009-08-12,20.476648330688477
2009-08-13,20.428117752075195
2009-08-14,20.66103744506836
2009-08-17,18.99184799194336
2009-08-18,18.92391586303711
2009-08-19,18.52602767944336
2009-08-20,18.681303024291992
2009-08-21,18.865684509277344
2009-08-24,18.87539291381836
2009-08-25,18.29311752319336
2009-08-26,18.535736083984375
2009-08-27,18.43868637084961
2009-08-28,18.205778121948242
2009-08-31,17.681726455688477
2009-09-01,17.293548583984375
2009-09-02,17.67202377319336
2009-09-03,17.555572509765625
2009-09-04,17.963163375854492
2009-09-08,18.370752334594727
2009-09-09,17.982574462890625
2009-09-10,17.516754150390625
2009-09-11,17.642915725708008
2009-09-14,17.57497787475586
2009-09-15,17.516754150390625
2009-09-16,18.29311752319336
2009-09-17,18.186372756958008
2009-09-18,18.157255172729492
2009-09-21,17.798185348510742
2009-09-22,17.97287368774414
2009-09-23,19.244169235229492
2009-09-24,18.720123291015625
2009-09-25,18.885095596313477
2009-09-28,18.71041488647461
2009-09-29,18.57454490661621
2009-09-30,18.48720932006836
2009-10-01,17.914642333984375
2009-10-02,17.77877426147461
2009-10-05,18.118438720703125
2009-10-06,18.65218734741211
2009-10-07,19.40914535522461
2009-10-08,20.020526885986328
2009-10-09,19.807029724121094
2009-10-12,19.972009658813477
2009-10-13,20.15639305114746
2009-10-14,20.29225730895996
2009-10-15,19.74880027770996
2009-10-16,19.95260238647461
2009-10-19,20.21462631225586
2009-10-20,19.38003158569336
2009-10-21,19.147119522094727
2009-10-22,19.370328903198242
2009-10-23,19.127710342407227
2009-10-26,18.89480209350586
2009-10-27,18.390165328979492
2009-10-28,17.97287368774414
2009-10-29,18.147550582885742
2009-10-30,17.70113754272461
2009-11-02,17.477937698364258
2009-11-03,17.245023727416992
2009-11-04,17.206207275390625
2009-11-05,17.623502731323242
2009-11-06,18.43868637084961
2009-11-09,18.953031539916992
2009-11-10,17.749662399291992
2009-11-11,17.904937744140625
2009-11-12,17.681726455688477
2009-11-13,17.623502731323242
2009-11-16,17.516754150390625
2009-11-17,17.322660446166992
2009-11-18,17.147977828979492
2009-11-19,16.915067672729492
2009-11-20,16.788909912109375
2009-11-23,16.740386962890625
2009-11-24,16.555997848510742
2009-11-25,16.992704391479492
2009-11-27,16.50748062133789
2009-11-30,16.39102554321289
2009-12-01,16.47835922241211
2009-12-02,16.352201461791992
2009-12-03,16.061067581176758
2009-12-04,15.721410751342773
2009-12-07,15.721410751342773
2009-12-08,15.87668228149414
2009-12-09,15.87668228149414
2009-12-10,15.954317092895508
2009-12-11,15.63406753540039
2009-12-14,15.944612503051758
2009-12-15,15.973726272583008
2009-12-16,16.293977737426758
2009-12-17,16.022247314453125
2009-12-18,16.22604751586914
2009-12-21,16.361906051635742
2009-12-22,16.565698623657227
2009-12-23,17.18679428100586
2009-12-24,17.448820114135742
2009-12-28,17.371179580688477
2009-12-29,17.390594482421875
2009-12-30,17.681726455688477
2009-12-31,17.225616455078125
2010-01-04,17.613798141479492
2010-01-05,18.108734130859375
2010-01-06,17.642915725708008
2010-01-07,17.507047653198242
2010-01-08,17.85641098022461
2010-01-11,17.73025131225586
2010-01-12,16.352201461791992
2010-01-13,16.662752151489258
2010-01-14,16.672452926635742
2010-01-15,16.52688217163086
2010-01-19,16.662752151489258
2010-01-20,16.701568603515625
2010-01-21,16.866546630859375
2010-01-22,16.274564743041992
2010-01-25,16.33279800415039
2010-01-26,16.245454788208008
2010-01-27,16.623929977416992
2010-01-28,16.274564743041992
2010-01-29,15.799044609069824
2010-02-01,16.245454788208008
2010-02-02,16.565698623657227
2010-02-03,16.759794235229492
2010-02-04,16.47835922241211
2010-02-05,16.750091552734375
2010-02-08,16.973291397094727
2010-02-09,15.488496780395508
2010-02-10,15.469087600708008
2010-02-11,15.643774032592773
2010-02-12,15.585540771484375
2010-02-16,15.828155517578125
2010-02-17,16.138708114624023
