Date,EXE
2024-10-28,81.22274017333984
2024-10-29,81.67047882080078
2024-10-30,84.49983978271484
2024-10-31,80.70830535888672
2024-11-01,79.69850158691406
2024-11-04,81.7752685546875
2024-11-05,82.56597137451172
2024-11-06,87.98653411865234
2024-11-07,87.7769546508789
2024-11-08,88.11036682128906
2024-11-11,91.20648956298828
2024-11-12,91.0540542602539
2024-11-13,91.58753967285156
2024-11-14,91.22815704345703
2024-11-15,91.0364761352539
2024-11-18,92.40695190429688
2024-11-19,91.72649383544922
2024-11-20,94.17037963867188
2024-11-21,96.76759338378906
2024-11-22,95.29167938232422
2024-11-25,94.75498962402344
2024-11-26,94.7741470336914
2024-11-27,94.63998413085938
2024-11-29,94.84123992919922
2024-12-02,93.7678451538086
2024-12-03,93.90202331542969
2024-12-04,93.4228515625
2024-12-05,92.70405578613281
2024-12-06,92.55072021484375
2024-12-09,93.08740234375
2024-12-10,92.98197937011719
2024-12-11,95.45459747314453
2024-12-12,95.51210021972656
2024-12-13,94.42913055419922
2024-12-16,92.68488311767578
2024-12-17,92.72321319580078
2024-12-18,90.56686401367188
2024-12-19,90.39435577392578
2024-12-20,90.92146301269531
2024-12-23,92.60820770263672
2024-12-24,93.41324615478516
2024-12-26,92.19610595703125
2024-12-27,92.58905029296875
2024-12-30,95.68461608886719
2024-12-31,95.40669250488281
2025-01-02,97.0071792602539
2025-01-03,95.84754943847656
2025-01-06,97.27552032470703
2025-01-07,98.40641021728516
2025-01-08,98.63642883300781
2025-01-10,97.89847564697266
2025-01-13,97.95597839355469
2025-01-14,99.78648376464844
2025-01-15,100.85986328125
2025-01-16,103.29415130615234
2025-01-17,101.93324279785156
2025-01-21,102.35494232177734
2025-01-22,102.60411071777344
2025-01-23,101.5882339477539
2025-01-24,101.5882339477539
2025-01-27,97.19884490966797
2025-01-28,97.8792953491211
2025-01-29,98.30099487304688
2025-01-30,98.44474792480469
2025-01-31,97.37136840820312
2025-02-03,98.5885009765625
2025-02-04,99.62355041503906
2025-02-05,100.71611022949219
2025-02-06,99.54688262939453
2025-02-07,98.71309661865234
2025-02-10,100.74486541748047
2025-02-11,101.38218688964844
2025-02-12,99.6810531616211
2025-02-13,100.65860748291016
2025-02-14,100.94612121582031
2025-02-18,101.96200561523438
2025-02-19,102.97789001464844
2025-02-20,101.73198699951172
2025-02-21,99.8056411743164
2025-02-24,99.57563781738281
2025-02-25,98.60767364501953
2025-02-26,98.16681671142578
2025-02-27,93.6911849975586
2025-02-28,94.76457977294922
2025-03-03,94.25662231445312
2025-03-04,96.50881958007812
2025-03-05,97.40970611572266
2025-03-06,92.23445129394531
2025-03-07,92.03319549560547
2025-03-10,94.96583557128906
2025-03-11,96.6865234375
2025-03-12,97.18779754638672
2025-03-13,97.53480529785156
2025-03-14,98.9036636352539
2025-03-17,101.76667022705078
2025-03-18,103.1451416015625
2025-03-19,104.6489486694336
2025-03-20,105.3140869140625
2025-03-21,103.48253631591797
2025-03-24,105.16948699951172
2025-03-25,105.8539047241211
2025-03-26,105.97923278808594
2025-03-27,105.69003295898438
2025-03-28,106.94320678710938
2025-03-31,107.30950927734375
2025-04-01,108.6783447265625
2025-04-02,109.76763153076172
2025-04-03,106.56725311279297
2025-04-04,96.406982421875
2025-04-07,96.45516204833984
2025-04-08,96.406982421875
2025-04-09,100.06044006347656
2025-04-10,95.96354675292969
2025-04-11,99.69412231445312
2025-04-14,99.2121353149414
2025-04-15,100.47494506835938
2025-04-16,100.97620391845703
2025-04-17,102.63423919677734
2025-04-21,98.55663299560547
2025-04-22,99.29888916015625
2025-04-23,101.2364730834961
2025-04-24,100.6388168334961
2025-04-25,101.50639343261719
2025-04-28,103.25117492675781
2025-04-29,103.59821319580078
2025-04-30,100.15682220458984
2025-05-01,99.7037582397461
2025-05-02,102.06549072265625
2025-05-05,104.4465103149414
2025-05-06,104.60073852539062
2025-05-07,106.33588409423828
2025-05-08,104.88993072509766
2025-05-09,108.33131408691406
2025-05-12,106.9239273071289
2025-05-13,109.02538299560547
2025-05-14,109.22781372070312
2025-05-15,110.54065704345703
2025-05-16,110.47283935546875
2025-05-19,109.94963836669922
2025-05-20,111.34484100341797
2025-05-21,111.14137268066406
2025-05-22,110.8313217163086
2025-05-23,112.35248565673828
2025-05-27,113.63140869140625
2025-05-28,111.79052734375
2025-05-29,112.0811996459961
2025-05-30,112.51719665527344
2025-06-02,115.58858489990234
2025-06-03,114.54216766357422
2025-06-04,112.58501434326172
2025-06-05,111.97461700439453
2025-06-06,113.69924926757812
2025-06-09,111.36421203613281
2025-06-10,109.06794738769531
2025-06-11,108.738525390625
2025-06-12,111.38359832763672
2025-06-13,112.83692169189453
2025-06-16,114.9200439453125
2025-06-17,115.86955261230469
2025-06-18,117.0128402709961
2025-06-20,118.25302124023438
2025-06-23,117.67168426513672
2025-06-24,118.71809387207031
2025-06-25,115.37542724609375
2025-06-26,114.9781723022461
2025-06-27,115.25914764404297
2025-06-30,113.302001953125
2025-07-01,107.73088073730469
2025-07-02,106.9073257446289
2025-07-03,105.35709381103516
2025-07-07,105.51212310791016
2025-07-08,103.07052612304688
2025-07-09,101.9272232055664
2025-07-10,101.9272232055664
2025-07-11,102.28572082519531
2025-07-14,106.17096710205078
2025-07-15,104.16536712646484
2025-07-16,104.94046783447266
2025-07-17,104.78545379638672
2025-07-18,105.26020050048828
2025-07-21,96.3173599243164
2025-07-22,96.5111312866211
2025-07-23,95.62944030761719
2025-07-24,96.5014419555664
2025-07-25,95.11592864990234
2025-07-28,95.0771713256836
2025-07-29,96.27859497070312
2025-07-30,100.96802520751953
2025-07-31,101.5202865600586
2025-08-01,98.79772186279297
2025-08-04,98.08074188232422
2025-08-05,97.89664459228516
2025-08-06,98.4876708984375
2025-08-07,96.89869689941406
2025-08-08,96.05575561523438
2025-08-11,94.91246032714844
2025-08-12,92.9068603515625
2025-08-13,93.45912170410156
2025-08-14,93.45420837402344
2025-08-15,93.59193420410156
2025-08-18,91.52589416503906
2025-08-19,91.54557800292969
2025-08-20,92.48020935058594
2025-08-21,93.9067611694336
2025-08-22,93.12954711914062
2025-08-25,93.0901870727539
2025-08-26,94.72335815429688
2025-08-27,93.75920104980469
2025-08-28,95.66783142089844
2025-08-29,95.21526336669922
2025-09-02,96.62214660644531
2025-09-03,95.51041412353516
2025-09-04,95.09721374511719
2025-09-05,93.96580505371094
2025-09-08,92.99180603027344
2025-09-09,93.19841766357422
2025-09-10,94.91028594970703
2025-09-11,94.29045867919922
2025-09-12,94.6643295288086
2025-09-15,94.03466033935547
2025-09-16,95.94329833984375
2025-09-17,98.0683822631836
2025-09-18,97.29115295410156
2025-09-19,96.90745544433594
2025-09-22,96.67134094238281
2025-09-23,99.09156799316406
2025-09-24,101.4330825805664
2025-09-25,102.69239044189453
2025-09-26,104.0599136352539
2025-09-29,105.08309936523438
2025-09-30,104.52230834960938
2025-10-01,107.41477966308594
2025-10-02,106.11612701416016
2025-10-03,105.70291900634766
2025-10-06,105.98822784423828
2025-10-07,107.2475357055664
2025-10-08,106.92286682128906
2025-10-09,104.26652526855469
2025-10-10,100.10982513427734
2025-10-13,101.0198745727539
2025-10-14,99.72122192382812
2025-10-15,101.501953125
2025-10-16,96.9959945678711
2025-10-17,99.15059661865234
2025-10-20,105.1716537475586
2025-10-21,104.38458251953125
2025-10-22,102.70222473144531
2025-10-23,102.7710952758789
2025-10-24,102.09224700927734
2025-10-27,102.20046997070312
2025-10-28,99.36703491210938
2025-10-29,98.78658294677734
2025-10-30,98.8947982788086
2025-10-31,101.63969421386719
2025-11-03,108.30023956298828
2025-11-04,108.27072143554688
2025-11-05,108.27072143554688
2025-11-06,108.83150482177734
2025-11-07,110.63191223144531
2025-11-10,112.97344207763672
2025-11-11,116.72183227539062
2025-11-12,117.52857971191406
2025-11-13,116.61412811279297
2025-11-14,115.94188690185547
2025-11-17,115.64531707763672
2025-11-18,115.82325744628906
2025-11-19,115.9320068359375
2025-11-20,113.193603515625
2025-11-21,113.67801666259766
2025-11-24,115.22022247314453
2025-11-25,114.6863784790039
2025-11-26,117.41488647460938
2025-11-28,120.53883361816406
2025-12-01,120.19283294677734
2025-12-02,116.37686920166016
2025-12-03,121.48787689208984
2025-12-04,120.69700622558594
2025-12-05,121.45822143554688
2025-12-08,117.71146392822266
2025-12-09,116.11983489990234
2025-12-10,115.35862731933594
2025-12-11,113.02555084228516
2025-12-12,111.50312042236328
2025-12-15,109.2787857055664
2025-12-16,105.36397552490234
2025-12-17,108.29019927978516
2025-12-18,106.51073455810547
2025-12-19,107.49932861328125
2025-12-22,106.6095962524414
2025-12-23,109.90160369873047
2025-12-24,107.92442321777344
2025-12-26,108.24076843261719
2025-12-29,110.504638671875
2025-12-30,110.74189758300781
