Date,RTX
2022-05-05,87.79452514648438
2022-05-06,86.86482238769531
2022-05-09,83.62901306152344
2022-05-10,83.57434844970703
2022-05-11,82.9454116821289
2022-05-12,83.38291931152344
2022-05-13,83.78396606445312
2022-05-16,84.29441833496094
2022-05-17,86.5457763671875
2022-05-18,84.41291046142578
2022-05-19,82.75325012207031
2022-05-20,82.59737396240234
2022-05-23,84.20201110839844
2022-05-24,85.46737670898438
2022-05-25,85.78829193115234
2022-05-26,87.10869598388672
2022-05-27,88.67665100097656
2022-05-31,87.21871948242188
2022-06-01,86.9344711303711
2022-06-02,88.24568939208984
2022-06-03,88.3282241821289
2022-06-06,89.1351089477539
2022-06-07,92.16100311279297
2022-06-08,90.9873275756836
2022-06-09,89.29100036621094
2022-06-10,87.55799102783203
2022-06-13,84.31204223632812
2022-06-14,83.73436737060547
2022-06-15,84.61463165283203
2022-06-16,82.0838851928711
2022-06-17,81.49706268310547
2022-06-21,85.20146179199219
2022-06-22,84.87136840820312
2022-06-23,84.1378173828125
2022-06-24,86.37515258789062
2022-06-27,86.9344711303711
2022-06-28,85.99002838134766
2022-06-29,85.54991149902344
2022-06-30,88.12647247314453
2022-07-01,88.96089172363281
2022-07-05,85.20146179199219
2022-07-06,86.11840057373047
2022-07-07,86.13674926757812
2022-07-08,87.21871948242188
2022-07-11,86.84278869628906
2022-07-12,86.65022277832031
2022-07-13,84.18366241455078
2022-07-14,82.59737396240234
2022-07-15,83.65185546875
2022-07-18,82.34062957763672
2022-07-19,86.0267105102539
2022-07-20,86.95281219482422
2022-07-21,87.00782012939453
2022-07-22,86.38431549072266
2022-07-25,86.71440887451172
2022-07-26,82.74408721923828
2022-07-27,82.77159881591797
2022-07-28,84.71549224853516
2022-07-29,85.46737670898438
2022-08-01,85.49488067626953
2022-08-02,85.96250915527344
2022-08-03,86.67772674560547
2022-08-04,85.0730972290039
2022-08-05,85.30233001708984
2022-08-08,83.62432861328125
2022-08-09,84.30287170410156
2022-08-10,85.65994262695312
2022-08-11,85.41236114501953
2022-08-12,87.11785125732422
2022-08-15,88.14482116699219
2022-08-16,87.15453338623047
2022-08-17,87.09953308105469
2022-08-18,87.3485336303711
2022-08-19,86.1403579711914
2022-08-22,84.64627075195312
2022-08-23,85.24575805664062
2022-08-24,86.0573501586914
2022-08-25,88.65814971923828
2022-08-26,86.25102996826172
2022-08-29,84.95984649658203
2022-08-30,83.77009582519531
2022-08-31,82.77405548095703
2022-09-01,81.187744140625
2022-09-02,80.78194427490234
2022-09-06,80.38536834716797
2022-09-07,80.65281677246094
2022-09-08,79.83199310302734
2022-09-09,81.19697570800781
2022-09-12,80.97562408447266
2022-09-13,77.21273803710938
2022-09-14,79.68444061279297
2022-09-15,78.9558334350586
2022-09-16,78.57770538330078
2022-09-19,78.34713745117188
