Date,DG
2013-08-01,47.76812744140625
2013-08-02,48.08704376220703
2013-08-05,47.62161636352539
2013-08-06,47.29408264160156
2013-08-07,46.64763259887695
2013-08-08,47.17341232299805
2013-08-09,46.75967788696289
2013-08-12,46.845882415771484
2013-08-13,47.06135177612305
2013-08-14,46.975162506103516
2013-08-15,46.11323165893555
2013-08-16,45.22545623779297
2013-08-19,46.62177658081055
2013-08-20,46.00117874145508
2013-08-21,46.888980865478516
2013-08-22,47.79399871826172
2013-08-23,47.44921112060547
2013-08-26,47.914669036865234
2013-08-27,47.104461669921875
2013-08-28,46.95792007446289
2013-08-29,46.86311340332031
2013-08-30,46.518348693847656
2013-09-03,46.44078063964844
2013-09-04,48.604209899902344
2013-09-05,49.457523345947266
2013-09-06,49.09550857543945
2013-09-09,49.53509521484375
2013-09-10,49.414424896240234
2013-09-11,49.440277099609375
2013-09-12,49.25066375732422
2013-09-13,48.983455657958984
2013-09-16,49.12998962402344
2013-09-17,49.414424896240234
2013-09-18,49.92295837402344
2013-09-19,50.41425704956055
2013-09-20,49.69023895263672
2013-09-23,50.15568161010742
2013-09-24,50.08672332763672
2013-09-25,49.12998962402344
2013-09-26,48.91450500488281
2013-09-27,48.77659225463867
2013-09-30,48.6645393371582
2013-10-01,49.80229949951172
2013-10-02,49.905731201171875
2013-10-03,49.77644348144531
2013-10-04,50.65559768676758
2013-10-07,49.25066375732422
2013-10-08,48.56972885131836
2013-10-09,48.871421813964844
2013-10-10,49.59541702270508
2013-10-11,49.84539031982422
2013-10-14,49.17308807373047
2013-10-15,48.91450500488281
2013-10-16,49.44889450073242
2013-10-17,50.698699951171875
2013-10-18,50.759033203125
2013-10-21,50.784889221191406
2013-10-22,51.17275619506836
2013-10-23,50.83661651611328
2013-10-24,51.50029754638672
2013-10-25,51.2848014831543
2013-10-28,51.0003547668457
2013-10-29,51.146907806396484
2013-10-30,50.48323440551758
2013-10-31,49.80229949951172
2013-11-01,49.793663024902344
2013-11-04,49.5868034362793
2013-11-05,50.08672332763672
2013-11-06,50.00053024291992
2013-11-07,49.31960678100586
2013-11-08,49.3713264465332
2013-11-11,50.00053024291992
2013-11-12,50.39702224731445
2013-11-13,51.06071090698242
2013-11-14,51.276187896728516
2013-11-15,51.07794952392578
2013-11-18,50.75040817260742
2013-11-19,50.59524917602539
2013-11-20,50.2763557434082
2013-11-21,49.9401969909668
2013-11-22,50.3366813659668
2013-11-25,50.41425704956055
2013-11-26,50.67284393310547
2013-11-27,49.43165969848633
2013-11-29,49.07827377319336
2013-12-02,48.51802062988281
2013-12-03,48.6817741394043
2013-12-04,48.586971282958984
2013-12-05,51.55201721191406
2013-12-06,51.88816452026367
2013-12-09,52.64665985107422
2013-12-10,52.353607177734375
2013-12-11,52.84490966796875
2013-12-12,52.112266540527344
2013-12-13,52.12949752807617
2013-12-16,51.276187896728516
2013-12-17,50.87969970703125
2013-12-18,51.74163055419922
2013-12-19,51.33653259277344
2013-12-20,51.784732818603516
2013-12-23,53.086246490478516
2013-12-24,52.98280715942383
2013-12-26,52.517356872558594
2013-12-27,51.810577392578125
2013-12-30,52.319129943847656
2013-12-31,51.99158477783203
2014-01-02,52.750083923339844
2014-01-03,52.56046676635742
2014-01-06,51.379615783691406
2014-01-07,51.62096405029297
2014-01-08,51.45718765258789
2014-01-09,53.043148040771484
2014-01-10,54.189510345458984
2014-01-13,52.310508728027344
2014-01-14,53.086246490478516
2014-01-15,52.741477966308594
2014-01-16,52.20706558227539
2014-01-17,51.801963806152344
2014-01-21,50.569400787353516
2014-01-22,49.948814392089844
2014-01-23,49.638519287109375
2014-01-24,49.43165969848633
2014-01-27,49.5695686340332
2014-01-28,49.36271286010742
2014-01-29,48.80246353149414
2014-01-30,48.69902420043945
2014-01-31,48.54387664794922
2014-02-03,47.8457145690918
2014-02-04,48.08704376220703
2014-02-05,48.38871383666992
2014-02-06,49.336849212646484
2014-02-07,49.2161750793457
2014-02-10,48.83694839477539
2014-02-11,48.871421813964844
2014-02-12,48.50078201293945
2014-02-13,48.19047927856445
2014-02-14,49.35408401489258
2014-02-18,50.009151458740234
2014-02-19,49.50923156738281
2014-02-20,49.2161750793457
2014-02-21,49.55233383178711
2014-02-24,50.01777648925781
2014-02-25,50.009151458740234
2014-02-26,51.612335205078125
2014-02-27,51.51752471923828
2014-02-28,51.629581451416016
2014-03-03,51.57786178588867
2014-03-04,51.56061553955078
2014-03-05,51.4658203125
2014-03-06,51.207237243652344
2014-03-07,51.189998626708984
2014-03-10,51.19863510131836
2014-03-11,51.19863510131836
2014-03-12,51.10380554199219
2014-03-13,49.69886016845703
2014-03-14,49.29375076293945
2014-03-17,49.75057601928711
2014-03-18,49.914344787597656
2014-03-19,49.86262130737305
2014-03-20,49.6298942565918
2014-03-21,50.01777648925781
2014-03-24,48.51802062988281
2014-03-25,47.578521728515625
2014-03-26,47.914669036865234
2014-03-27,47.983619689941406
2014-03-28,47.75090026855469
2014-03-31,47.819862365722656
2014-04-01,48.63006591796875
2014-04-02,49.31960678100586
2014-04-03,49.397186279296875
2014-04-04,48.854164123535156
2014-04-07,47.73365020751953
2014-04-08,47.79399871826172
2014-04-09,48.57835388183594
2014-04-10,47.79399871826172
2014-04-11,47.18202590942383
2014-04-14,47.578521728515625
2014-04-15,47.38026809692383
2014-04-16,47.30269241333008
2014-04-17,47.776756286621094
2014-04-21,47.48369216918945
2014-04-22,47.48369216918945
2014-04-23,47.6905632019043
2014-04-24,47.6733283996582
2014-04-25,48.5525016784668
2014-04-28,48.49216079711914
2014-04-29,48.28528594970703
2014-04-30,48.647308349609375
2014-05-01,48.828304290771484
2014-05-02,49.12998962402344
2014-05-05,49.03516387939453
2014-05-06,49.0610237121582
2014-05-07,48.92313003540039
2014-05-08,48.888641357421875
2014-05-09,48.905887603759766
2014-05-12,49.13859558105469
2014-05-13,48.61283874511719
2014-05-14,48.474910736083984
2014-05-15,47.63022994995117
2014-05-16,47.94913864135742
2014-05-19,48.26805877685547
2014-05-20,47.16477966308594
2014-05-21,47.14754867553711
2014-05-22,47.76812744140625
2014-05-23,48.0439453125
2014-05-27,48.526641845703125
2014-05-28,47.06135177612305
2014-05-29,46.11323165893555
2014-05-30,46.354557037353516
2014-06-02,46.802772521972656
2014-06-03,48.6214599609375
2014-06-04,48.80246353149414
2014-06-05,49.7247200012207
2014-06-06,49.98329544067383
2014-06-09,53.655120849609375
2014-06-10,52.69837951660156
2014-06-11,52.12949752807617
2014-06-12,51.87954330444336
2014-06-13,52.310508728027344
2014-06-16,53.0517692565918
2014-06-17,53.03453063964844
2014-06-18,52.94833755493164
2014-06-19,53.025909423828125
2014-06-20,54.146427154541016
2014-06-23,53.14658737182617
2014-06-24,53.172420501708984
2014-06-25,52.99142074584961
2014-06-26,53.16381072998047
2014-06-27,49.29375076293945
2014-06-30,49.440277099609375
2014-07-01,49.74195098876953
2014-07-02,50.0953483581543
2014-07-03,50.181541442871094
2014-07-07,49.76781463623047
2014-07-08,49.440277099609375
2014-07-09,49.5868034362793
2014-07-10,49.440277099609375
2014-07-11,48.9489860534668
2014-07-14,48.81968307495117
2014-07-15,48.216339111328125
2014-07-16,47.897430419921875
2014-07-17,46.897579193115234
2014-07-18,47.79399871826172
2014-07-21,47.6905632019043
2014-07-22,47.509552001953125
2014-07-23,48.1129035949707
2014-07-24,48.30253982543945
2014-07-25,47.93190383911133
2014-07-28,47.8888053894043
2014-07-29,48.354251861572266
2014-07-30,49.02656173706055
2014-07-31,47.604373931884766
2014-08-01,48.06982421875
2014-08-04,48.19047927856445
2014-08-05,49.81089782714844
2014-08-06,49.6126708984375
2014-08-07,49.71608352661133
2014-08-08,50.03500747680664
2014-08-11,49.51787185668945
2014-08-12,49.29375076293945
2014-08-13,49.13859558105469
2014-08-14,49.88848876953125
2014-08-15,49.5264778137207
2014-08-18,55.2841682434082
2014-08-19,54.810096740722656
2014-08-20,54.956626892089844
2014-08-21,54.82734680175781
2014-08-22,54.88766860961914
2014-08-25,55.07729721069336
2014-08-26,54.7497673034668
2014-08-27,54.904911041259766
2014-08-28,55.335872650146484
2014-08-29,55.15487289428711
2014-09-02,55.473793029785156
2014-09-03,55.57722473144531
2014-09-04,55.57722473144531
2014-09-05,54.3101806640625
2014-09-08,54.637725830078125
2014-09-09,54.66357421875
2014-09-10,54.904911041259766
2014-09-11,54.96525573730469
2014-09-12,55.1031494140625
2014-09-15,54.70668029785156
2014-09-16,55.04283142089844
2014-09-17,54.81871032714844
2014-09-18,54.301578521728516
2014-09-19,54.38776397705078
2014-09-22,53.41377258300781
2014-09-23,53.41377258300781
2014-09-24,53.68098068237305
2014-09-25,52.750083923339844
2014-09-26,53.00004959106445
2014-09-29,52.862144470214844
2014-09-30,52.672515869140625
2014-10-01,51.95711898803711
2014-10-02,52.629432678222656
2014-10-03,53.793006896972656
2014-10-06,53.29310607910156
2014-10-07,52.620792388916016
2014-10-08,53.103492736816406
2014-10-09,52.2587776184082
2014-10-10,51.66405487060547
2014-10-13,50.39702224731445
2014-10-14,50.43150329589844
2014-10-15,50.578025817871094
2014-10-16,50.65559768676758
2014-10-17,51.67267990112305
2014-10-20,53.025909423828125
2014-10-21,53.6033935546875
2014-10-22,52.71561050415039
2014-10-23,53.66373062133789
2014-10-24,53.655120849609375
2014-10-27,53.53445053100586
2014-10-28,54.01712417602539
2014-10-29,53.41377258300781
2014-10-30,53.827510833740234
2014-10-31,54.01712417602539
2014-11-03,54.38776397705078
2014-11-04,55.16348648071289
2014-11-05,54.57737731933594
2014-11-06,55.172096252441406
2014-11-07,55.51689147949219
2014-11-10,55.559967041015625
2014-11-11,56.49085235595703
2014-11-12,55.93922424316406
2014-11-13,55.88751220703125
2014-11-14,55.723751068115234
2014-11-17,56.28400421142578
2014-11-18,57.03387451171875
2014-11-19,56.973548889160156
2014-11-20,57.36142349243164
2014-11-21,58.13715362548828
2014-11-24,57.53378677368164
2014-11-25,56.352935791015625
2014-11-26,56.809783935546875
2014-11-28,57.525184631347656
2014-12-01,57.163169860839844
2014-12-02,57.98199462890625
2014-12-03,57.48207473754883
2014-12-04,58.43019485473633
2014-12-05,58.7922248840332
2014-12-08,59.0507926940918
2014-12-09,59.6455192565918
2014-12-10,59.378318786621094
2014-12-11,59.602455139160156
2014-12-12,60.162681579589844
2014-12-15,60.550559997558594
2014-12-16,58.46467971801758
2014-12-17,61.21422576904297
2014-12-18,61.446956634521484
2014-12-19,59.093875885009766
2014-12-22,59.180091857910156
2014-12-23,59.94720458984375
2014-12-24,60.21440124511719
2014-12-26,59.81791687011719
2014-12-29,61.059104919433594
2014-12-30,61.283199310302734
2014-12-31,60.93840026855469
2015-01-02,61.00739288330078
2015-01-05,60.61088943481445
2015-01-06,59.843772888183594
2015-01-07,60.56778335571289
2015-01-08,59.9127311706543
2015-01-09,58.71464157104492
2015-01-12,57.84410858154297
2015-01-13,58.43880844116211
2015-01-14,58.30952835083008
2015-01-15,56.77530288696289
2015-01-16,58.29230499267578
2015-01-20,58.042327880859375
2015-01-21,57.93027877807617
2015-01-22,60.136810302734375
2015-01-23,59.90411376953125
2015-01-26,59.335235595703125
2015-01-27,58.30952835083008
2015-01-28,57.85270690917969
2015-01-29,58.5250129699707
2015-01-30,57.80099868774414
2015-02-02,57.75790023803711
2015-02-03,59.0507926940918
2015-02-04,59.30937576293945
2015-02-05,59.033546447753906
2015-02-06,58.75772476196289
2015-02-09,58.29230499267578
2015-02-10,58.4560546875
2015-02-11,58.361244201660156
2015-02-12,58.25783157348633
2015-02-13,59.31801223754883
2015-02-17,59.95582580566406
2015-02-18,60.61088943481445
2015-02-19,60.93840026855469
2015-02-20,61.79174041748047
2015-02-23,61.60213088989258
2015-02-24,61.99858856201172
2015-02-25,62.4726676940918
2015-02-26,62.222686767578125
2015-02-27,62.59331130981445
2015-03-02,62.99844741821289
2015-03-03,61.75726318359375
2015-03-04,62.015830993652344
2015-03-05,61.8089714050293
2015-03-06,61.472843170166016
2015-03-09,61.84342956542969
2015-03-10,61.22285842895508
2015-03-11,61.584861755371094
2015-03-12,64.0241470336914
2015-03-13,64.04138946533203
2015-03-16,64.98949432373047
2015-03-17,64.40338134765625
2015-03-18,64.98088073730469
2015-03-19,64.56714630126953
2015-03-20,65.31702423095703
2015-03-23,65.03258514404297
2015-03-24,65.08428955078125
2015-03-25,63.9293098449707
2015-03-26,64.45508575439453
2015-03-27,64.63610076904297
2015-03-30,64.57576751708984
2015-03-31,64.97224426269531
2015-04-01,64.81710052490234
2015-04-02,65.12738800048828
2015-04-06,65.110107421875
2015-04-07,63.91719055175781
2015-04-08,65.76709747314453
2015-04-09,65.41268157958984
2015-04-10,65.75843048095703
2015-04-13,64.97179412841797
2015-04-14,65.08417510986328
2015-04-15,64.4099349975586
2015-04-16,65.21383666992188
2015-04-17,64.33212280273438
2015-04-20,65.07551574707031
2015-04-21,65.70657348632812
2015-04-22,65.55096435546875
2015-04-23,65.91407012939453
2015-04-24,66.22525024414062
2015-04-27,65.8708267211914
2015-04-28,65.11875915527344
2015-04-29,63.839378356933594
2015-04-30,62.85388946533203
2015-05-01,63.510894775390625
2015-05-04,63.88260269165039
2015-05-05,63.38121795654297
2015-05-06,63.554115295410156
2015-05-07,64.176513671875
2015-05-08,64.70379638671875
2015-05-11,64.6951904296875
2015-05-12,64.66059112548828
2015-05-13,63.744300842285156
2015-05-14,63.50225830078125
2015-05-15,64.5827865600586
2015-05-18,64.39260864257812
2015-05-19,63.82210159301758
2015-05-20,63.000877380371094
2015-05-21,63.355289459228516
2015-05-22,63.588687896728516
2015-05-26,63.06135177612305
2015-05-27,63.05274200439453
2015-05-28,63.19968032836914
2015-05-29,62.750179290771484
2015-06-01,62.94034194946289
2015-06-02,64.81620788574219
2015-06-03,65.69792938232422
2015-06-04,65.30891418457031
2015-06-05,65.26570892333984
2015-06-08,65.12738800048828
2015-06-09,65.62877655029297
2015-06-10,66.74392700195312
2015-06-11,67.36630249023438
2015-06-12,67.2625503540039
2015-06-15,67.00252532958984
2015-06-16,67.40994262695312
2015-06-17,67.44463348388672
2015-06-18,67.89541625976562
2015-06-19,67.98210906982422
2015-06-22,68.15547943115234
2015-06-23,67.97342681884766
2015-06-24,67.94744873046875
2015-06-25,68.23347473144531
2015-06-26,68.96168518066406
2015-06-29,67.51396942138672
2015-06-30,67.39262390136719
2015-07-01,68.20747375488281
2015-07-02,68.36353302001953
2015-07-06,68.3028564453125
2015-07-07,68.78832244873047
2015-07-08,67.97342681884766
2015-07-09,67.78273010253906
2015-07-10,68.89237213134766
2015-07-13,69.50784301757812
2015-07-14,68.97036743164062
2015-07-15,68.88367462158203
2015-07-16,69.59452819824219
2015-07-17,69.73323059082031
2015-07-20,70.3747329711914
2015-07-21,69.49917602539062
2015-07-22,69.70723724365234
2015-07-23,69.19576263427734
2015-07-24,68.84034729003906
2015-07-27,68.38954162597656
2015-07-28,68.22483825683594
2015-07-29,68.54557800292969
2015-07-30,69.44717407226562
2015-07-31,69.67253875732422
2015-08-03,69.29112243652344
2015-08-04,69.36048126220703
2015-08-05,69.94129180908203
2015-08-06,68.69295501708984
2015-08-07,67.93873596191406
2015-08-10,68.27686309814453
2015-08-11,68.23347473144531
2015-08-12,67.82608032226562
2015-08-13,68.64962768554688
2015-08-14,68.68431854248047
2015-08-17,68.8316650390625
2015-08-18,69.4298324584961
2015-08-19,69.76791381835938
2015-08-20,69.54251098632812
2015-08-21,66.72511291503906
2015-08-24,64.73123931884766
2015-08-25,63.91636276245117
2015-08-26,66.49972534179688
2015-08-27,64.38447570800781
2015-08-28,64.87861633300781
2015-08-31,64.57520294189453
2015-09-01,62.260581970214844
2015-09-02,62.633323669433594
2015-09-03,62.55532455444336
2015-09-04,62.902069091796875
2015-09-08,63.326873779296875
2015-09-09,62.399295806884766
2015-09-10,60.59615707397461
2015-09-11,60.99489212036133
2015-09-14,60.090518951416016
2015-09-15,60.925331115722656
2015-09-16,61.75151062011719
2015-09-17,62.08194351196289
2015-09-18,61.0644645690918
2015-09-21,61.612327575683594
2015-09-22,61.907997131347656
2015-09-23,62.39499282836914
2015-09-24,62.90806579589844
2015-09-25,62.4384880065918
2015-09-28,61.27317810058594
2015-09-29,61.16015625
2015-09-30,62.99504089355469
2015-10-01,62.12541580200195
2015-10-02,62.02106857299805
2015-10-05,61.873226165771484
2015-10-06,59.76005172729492
2015-10-07,58.655635833740234
2015-10-08,57.56861877441406
2015-10-09,58.46432876586914
2015-10-12,59.58612060546875
2015-10-13,59.10783767700195
2015-10-14,56.62074661254883
2015-10-15,57.73384475708008
2015-10-16,58.394752502441406
2015-10-19,58.333900451660156
2015-10-20,58.290409088134766
2015-10-21,58.74260711669922
2015-10-22,58.22083282470703
2015-10-23,57.17728805541992
2015-10-26,57.35990905761719
2015-10-27,56.82074737548828
2015-10-28,58.68173599243164
2015-10-29,58.5164909362793
2015-10-30,58.93391418457031
2015-11-02,59.77742385864258
2015-11-03,59.60353469848633
2015-11-04,58.942604064941406
2015-11-05,59.33396530151367
2015-11-06,58.97740173339844
2015-11-09,58.23823165893555
2015-11-10,57.42947769165039
2015-11-11,54.48149108886719
2015-11-12,55.0902099609375
2015-11-13,52.19438934326172
2015-11-16,53.081398010253906
2015-11-17,54.58583068847656
2015-11-18,54.91630172729492
2015-11-19,54.44670104980469
2015-11-20,55.7076301574707
2015-11-23,55.92504119873047
2015-11-24,57.046844482421875
2015-11-25,56.67292785644531
2015-11-27,56.533782958984375
2015-11-30,56.88163375854492
2015-12-01,57.15122604370117
2015-12-02,56.829437255859375
2015-12-03,59.238285064697266
2015-12-04,60.107906341552734
2015-12-07,60.525325775146484
2015-12-08,61.9254035949707
2015-12-09,61.742801666259766
2015-12-10,61.86452865600586
2015-12-11,61.17752456665039
2015-12-14,61.75151062011719
2015-12-15,61.70800018310547
2015-12-16,62.46455764770508
2015-12-17,62.21238708496094
2015-12-18,62.21238708496094
2015-12-21,62.421722412109375
2015-12-22,62.85785675048828
2015-12-23,62.91020965576172
2015-12-24,62.99745559692383
2015-12-28,62.796817779541016
2015-12-29,63.40742492675781
2015-12-30,62.89278030395508
2015-12-31,62.692138671875
2016-01-04,63.1631965637207
2016-01-05,63.529537200927734
2016-01-06,63.42486572265625
2016-01-07,62.66596984863281
2016-01-08,62.33451843261719
2016-01-11,60.74693298339844
2016-01-12,61.69773483276367
2016-01-13,59.73505401611328
2016-01-14,59.656524658203125
2016-01-15,60.08395004272461
2016-01-19,61.35751724243164
2016-01-20,61.26156997680664
2016-01-21,61.76749801635742
2016-01-22,62.68339920043945
2016-01-25,62.96255111694336
2016-01-26,64.27971649169922
2016-01-27,64.58505249023438
2016-01-28,64.02676391601562
2016-01-29,65.47479248046875
2016-02-01,66.60004425048828
2016-02-02,66.59130096435547
2016-02-03,65.5096435546875
2016-02-04,63.555702209472656
2016-02-05,62.50894546508789
2016-02-08,60.80799102783203
2016-02-09,60.64224624633789
2016-02-10,60.7730712890625
2016-02-11,59.97057342529297
2016-02-12,61.46217727661133
2016-02-16,63.712745666503906
2016-02-17,64.78565216064453
2016-02-18,63.328922271728516
2016-02-19,62.80552291870117
2016-02-22,63.4859504699707
2016-02-23,64.6460952758789
2016-02-24,65.49223327636719
2016-02-25,66.53024291992188
2016-02-26,66.31219482421875
2016-02-29,64.7682113647461
2016-03-01,65.9022216796875
2016-03-02,65.23925018310547
2016-03-03,65.43984985351562
2016-03-04,65.31776428222656
2016-03-07,65.05604553222656
2016-03-08,64.75949096679688
2016-03-09,65.60560607910156
2016-03-10,72.6014404296875
2016-03-11,74.15415954589844
2016-03-14,74.85197448730469
2016-03-15,74.18030548095703
2016-03-16,73.8575668334961
2016-03-17,73.39525604248047
2016-03-18,73.30802154541016
2016-03-21,73.81395721435547
2016-03-22,73.18588256835938
2016-03-23,73.71798706054688
2016-03-24,73.44678497314453
2016-03-28,75.310302734375
2016-03-29,75.39781951904297
2016-03-30,75.3627700805664
2016-03-31,74.89033508300781
2016-04-01,76.38639068603516
2016-04-04,75.3890380859375
2016-04-05,74.06795501708984
2016-04-06,74.0154800415039
2016-04-07,73.24556732177734
2016-04-08,72.01197052001953
2016-04-11,71.97696685791016
2016-04-12,72.92185974121094
2016-04-13,72.86936950683594
2016-04-14,72.36193084716797
2016-04-15,72.4406509399414
2016-04-18,73.26305389404297
2016-04-19,73.04434967041016
2016-04-20,72.21320343017578
2016-04-21,72.58940887451172
2016-04-22,71.25082397460938
2016-04-25,71.74076080322266
2016-04-26,72.00322723388672
2016-04-27,72.34441375732422
2016-04-28,70.83085632324219
2016-04-29,71.66201782226562
2016-05-02,72.1781997680664
2016-05-03,72.55439758300781
2016-05-04,73.49051666259766
2016-05-05,72.2831802368164
2016-05-06,72.85184478759766
2016-05-09,74.43541717529297
2016-05-10,73.77050018310547
2016-05-11,72.70313262939453
2016-05-12,73.21932220458984
2016-05-13,71.33832550048828
2016-05-16,72.51065826416016
2016-05-17,71.01460266113281
2016-05-18,69.73725891113281
2016-05-19,71.74076080322266
2016-05-20,71.40829467773438
2016-05-23,71.05833435058594
2016-05-24,72.98307800292969
2016-05-25,73.6042709350586
2016-05-26,76.99884033203125
2016-05-27,78.63488006591797
2016-05-31,78.65237426757812
2016-06-01,79.38726043701172
2016-06-02,79.52726745605469
2016-06-03,80.31468200683594
2016-06-06,79.50101470947266
2016-06-07,79.22979736328125
2016-06-08,79.509765625
2016-06-09,80.21841430664062
2016-06-10,79.99968719482422
2016-06-13,79.60491180419922
2016-06-14,79.46453857421875
2016-06-15,79.37683868408203
2016-06-16,79.66631317138672
2016-06-17,78.99958038330078
2016-06-20,79.81546783447266
2016-06-21,80.23656463623047
2016-06-22,80.65765380859375
2016-06-23,80.42955780029297
2016-06-24,80.82432556152344
2016-06-27,82.03499603271484
2016-06-28,81.49984741210938
2016-06-29,82.2894058227539
2016-06-30,82.46485137939453
2016-07-01,82.00865173339844
2016-07-05,82.11393737792969
2016-07-06,82.91228485107422
2016-07-07,82.27186584472656
2016-07-08,82.74560546875
2016-07-11,82.67540740966797
2016-07-12,81.6226577758789
2016-07-13,81.08753204345703
2016-07-14,81.2629623413086
2016-07-15,80.45589447021484
2016-07-18,81.42967224121094
2016-07-19,81.71916961669922
2016-07-20,82.30696105957031
2016-07-21,82.49993896484375
2016-07-22,83.47373962402344
2016-07-25,84.20189666748047
2016-07-26,84.84230041503906
2016-07-27,83.40355682373047
2016-07-28,83.40355682373047
2016-07-29,83.11405181884766
2016-08-01,82.51750946044922
2016-08-02,81.72795104980469
2016-08-03,82.26307678222656
2016-08-04,81.69285583496094
2016-08-05,82.78948974609375
2016-08-08,81.57880401611328
2016-08-09,80.745361328125
2016-08-10,81.60511016845703
2016-08-11,81.3419418334961
2016-08-12,81.50863647460938
2016-08-15,80.82432556152344
2016-08-16,78.50829315185547
2016-08-17,79.76280212402344
2016-08-18,80.43833923339844
2016-08-19,79.701416015625
2016-08-22,79.65753173828125
2016-08-23,80.26286315917969
2016-08-24,80.52605438232422
2016-08-25,66.33158874511719
2016-08-26,66.23504638671875
2016-08-29,67.98087310791016
2016-08-30,66.36666107177734
2016-08-31,64.40155029296875
2016-09-01,64.72614288330078
2016-09-02,64.3226089477539
2016-09-06,63.16456985473633
2016-09-07,62.94526672363281
2016-09-08,61.99776840209961
2016-09-09,61.918819427490234
2016-09-12,63.18661117553711
2016-09-13,61.96284484863281
2016-09-14,62.95772171020508
2016-09-15,63.85572814941406
2016-09-16,63.309879302978516
2016-09-19,63.23944091796875
2016-09-20,63.1425895690918
2016-09-21,63.54758834838867
2016-09-22,63.29225158691406
2016-09-23,63.468360900878906
2016-09-26,63.11619186401367
2016-09-27,63.036956787109375
2016-09-28,62.0684928894043
2016-09-29,61.029624938964844
2016-09-30,61.61949157714844
2016-10-03,61.36417007446289
2016-10-04,59.9114990234375
2016-10-05,58.960670471191406
2016-10-06,60.79192352294922
2016-10-07,61.3289794921875
2016-10-10,61.108848571777344
2016-10-11,60.4837532043457
2016-10-12,60.800697326660156
2016-10-13,61.0560302734375
2016-10-14,60.73027038574219
2016-10-17,60.29889678955078
2016-10-18,60.474971771240234
2016-10-19,60.4837532043457
2016-10-20,59.849876403808594
2016-10-21,59.80585861206055
2016-10-24,60.105194091796875
2016-10-25,60.01716995239258
2016-10-26,60.105194091796875
2016-10-27,59.383262634277344
2016-10-28,60.16680145263672
2016-10-31,60.82712173461914
2016-11-01,60.79192352294922
2016-11-02,61.276145935058594
2016-11-03,60.33409118652344
2016-11-04,60.33409118652344
2016-11-07,61.42578125
2016-11-08,61.38179397583008
2016-11-09,62.948883056640625
2016-11-10,65.48445129394531
2016-11-11,65.76618957519531
2016-11-14,67.49178314208984
2016-11-15,67.65907287597656
2016-11-16,67.47418212890625
2016-11-17,67.71187591552734
2016-11-18,67.67667388916016
2016-11-21,67.56220245361328
2016-11-22,69.8160629272461
2016-11-23,70.17700958251953
2016-11-25,70.48515319824219
2016-11-28,69.25260925292969
2016-11-29,68.9444580078125
2016-11-30,68.0728759765625
2016-12-01,64.69210052490234
2016-12-02,65.64295959472656
2016-12-05,67.23646545410156
2016-12-06,66.63777160644531
2016-12-07,67.879150390625
2016-12-08,67.72069549560547
2016-12-09,67.96720123291016
2016-12-12,67.09559631347656
2016-12-13,66.87550354003906
2016-12-14,66.81385803222656
2016-12-15,67.88797760009766
2016-12-16,67.879150390625
2016-12-19,67.08422088623047
2016-12-20,68.2501220703125
2016-12-21,68.39148712158203
2016-12-22,65.67982482910156
2016-12-23,65.48550415039062
2016-12-27,65.82997131347656
2016-12-28,65.37953186035156
2016-12-29,65.47665405273438
2016-12-30,65.4236831665039
2017-01-03,65.5296630859375
2017-01-04,67.16370391845703
2017-01-05,65.82115936279297
2017-01-06,64.7877197265625
2017-01-09,65.12337493896484
2017-01-10,65.58265686035156
2017-01-11,64.84957122802734
2017-01-12,64.99971771240234
2017-01-13,64.55805969238281
2017-01-17,65.65331268310547
2017-01-18,63.983951568603516
2017-01-19,62.72087478637695
2017-01-20,62.7120475769043
2017-01-23,62.2350959777832
2017-01-24,63.37451171875
2017-01-25,63.559974670410156
2017-01-26,63.32151794433594
2017-01-27,62.10258865356445
2017-01-30,63.59532165527344
2017-01-31,65.20285034179688
2017-02-01,64.82303619384766
2017-02-02,64.92021942138672
2017-02-03,64.60222625732422
2017-02-06,63.82496643066406
2017-02-07,64.30194091796875
2017-02-08,66.30695343017578
2017-02-09,68.63874816894531
2017-02-10,67.826171875
2017-02-13,67.14605712890625
2017-02-14,68.13530731201172
2017-02-15,68.34730529785156
2017-02-16,67.14605712890625
2017-02-17,68.60344696044922
2017-02-21,68.77125549316406
2017-02-22,68.34730529785156
2017-02-23,67.05772399902344
2017-02-24,68.32080841064453
2017-02-27,67.826171875
2017-02-28,64.49623107910156
2017-03-01,64.7877197265625
2017-03-02,65.4236831665039
2017-03-03,64.5845947265625
2017-03-06,63.96627426147461
2017-03-07,63.03002166748047
2017-03-08,64.06346130371094
2017-03-09,65.03504180908203
2017-03-10,64.38140869140625
2017-03-13,64.11644744873047
2017-03-14,64.3196029663086
2017-03-15,64.31076049804688
2017-03-16,64.65522766113281
2017-03-17,63.88677978515625
2017-03-20,63.241981506347656
2017-03-21,61.83763122558594
2017-03-22,62.42940902709961
2017-03-23,60.8571662902832
2017-03-24,61.369468688964844
2017-03-27,60.91902542114258
2017-03-28,60.54803466796875
2017-03-29,62.4382209777832
2017-03-30,62.58838653564453
2017-03-31,61.59028244018555
2017-04-03,60.78651809692383
2017-04-04,60.371376037597656
2017-04-05,60.50389099121094
2017-04-06,61.43131637573242
2017-04-07,61.46675491333008
2017-04-10,61.67068099975586
2017-04-11,61.30719757080078
2017-04-12,61.138736724853516
2017-04-13,60.94369888305664
2017-04-17,61.28059768676758
