Date,CTVA
2021-06-03,43.6572151184082
2021-06-04,43.63822555541992
2021-06-07,43.6097412109375
2021-06-08,43.58126449584961
2021-06-09,43.191978454589844
2021-06-10,42.3089485168457
2021-06-11,42.28996658325195
2021-06-14,41.739261627197266
2021-06-15,42.07158660888672
2021-06-16,41.49239730834961
2021-06-17,41.31199264526367
2021-06-18,40.552406311035156
2021-06-21,41.217044830322266
2021-06-22,41.292999267578125
2021-06-23,41.368961334228516
2021-06-24,42.10956573486328
2021-06-25,41.92915344238281
2021-06-28,42.10006332397461
2021-06-29,42.04309844970703
2021-06-30,42.10956573486328
2021-07-01,42.36591720581055
2021-07-02,42.251983642578125
2021-07-06,41.86270523071289
2021-07-07,41.188568115234375
2021-07-08,40.73282241821289
2021-07-09,41.25502395629883
2021-07-12,41.587345123291016
2021-07-13,40.87523651123047
2021-07-14,40.51442337036133
2021-07-15,40.27705764770508
2021-07-16,39.6978759765625
2021-07-19,38.86233901977539
2021-07-20,39.621925354003906
2021-07-21,40.077659606933594
2021-07-22,40.134647369384766
2021-07-23,40.00171661376953
2021-07-26,40.210594177246094
2021-07-27,40.381507873535156
2021-07-28,40.65685272216797
2021-07-29,41.036651611328125
2021-07-30,40.618865966796875
2021-08-02,40.33402633666992
2021-08-03,40.894229888916016
2021-08-04,40.134647369384766
2021-08-05,39.3465690612793
2021-08-06,42.49884796142578
2021-08-09,42.89763641357422
2021-08-10,43.32489776611328
2021-08-11,43.42933654785156
2021-08-12,43.86744689941406
2021-08-13,43.800785064697266
2021-08-16,43.01980972290039
2021-08-17,42.92456817626953
2021-08-18,41.84836959838867
2021-08-19,40.52452087402344
2021-08-20,39.943565368652344
2021-08-23,39.953086853027344
2021-08-24,40.52452087402344
2021-08-25,41.69598388671875
2021-08-26,41.89598083496094
2021-08-27,42.07693099975586
2021-08-30,41.67692184448242
2021-08-31,41.87693786621094
2021-09-01,42.267417907714844
2021-09-02,42.78171157836914
2021-09-03,42.78171157836914
2021-09-07,42.21980285644531
2021-09-08,42.038841247558594
2021-09-09,41.50550079345703
2021-09-10,41.353118896484375
2021-09-13,41.08644104003906
2021-09-14,40.24832534790039
2021-09-15,40.924537658691406
2021-09-16,40.55310821533203
2021-09-17,39.876895904541016
2021-09-20,39.51498794555664
2021-09-21,39.42926788330078
2021-09-22,39.943565368652344
2021-09-23,40.39119338989258
2021-09-24,40.295955657958984
2021-09-27,41.391212463378906
2021-09-28,40.99120330810547
2021-09-29,40.81977081298828
2021-09-30,40.076908111572266
2021-10-01,41.42930603027344
2021-10-04,40.52452087402344
2021-10-05,41.391212463378906
2021-10-06,40.000709533691406
2021-10-07,40.46738815307617
2021-10-08,40.74357604980469
2021-10-11,40.43881607055664
2021-10-12,39.953086853027344
2021-10-13,40.22928237915039
2021-10-14,41.30549240112305
2021-10-15,41.4388313293457
2021-10-18,41.21977233886719
2021-10-19,41.55311584472656
2021-10-20,42.029319763183594
2021-10-21,40.67691421508789
2021-10-22,40.71500015258789
2021-10-25,40.4959602355957
2021-10-26,40.67691421508789
2021-10-27,40.10546875
2021-10-28,40.99120330810547
2021-10-29,41.09596633911133
2021-11-01,40.9626350402832
2021-11-02,40.80073165893555
2021-11-03,42.67695236206055
2021-11-04,45.14365768432617
2021-11-05,45.33413314819336
2021-11-08,44.32460403442383
2021-11-09,45.572227478027344
2021-11-10,45.543582916259766
2021-11-11,45.55312728881836
2021-11-12,46.51788330078125
2021-11-15,46.202667236328125
2021-11-16,46.25997543334961
2021-11-17,46.18355941772461
2021-11-18,46.48922348022461
2021-11-19,45.66775894165039
2021-11-22,45.419410705566406
2021-11-23,45.75373077392578
2021-11-24,45.43851852416992
2021-11-26,44.73167037963867
2021-11-29,44.50241470336914
2021-11-30,42.98366165161133
2021-12-01,42.658897399902344
2021-12-02,44.12034225463867
2021-12-03,43.97706985473633
2021-12-06,44.98956298828125
2021-12-07,45.610443115234375
2021-12-08,45.95432662963867
2021-12-09,45.877899169921875
2021-12-10,45.81102752685547
2021-12-13,44.54063415527344
2021-12-14,44.23497009277344
2021-12-15,44.02482604980469
2021-12-16,44.874942779541016
2021-12-17,44.01527404785156
2021-12-20,42.754417419433594
2021-12-21,43.766929626464844
2021-12-22,43.87199020385742
2021-12-23,44.35913848876953
2021-12-27,44.903602600097656
2021-12-28,45.25702667236328
2021-12-29,45.22837448120117
2021-12-30,45.00867462158203
2021-12-31,45.1614990234375
2022-01-03,44.79853439331055
2022-01-04,45.62955093383789
2022-01-05,45.12330627441406
2022-01-06,45.75373077392578
2022-01-07,46.25041961669922
2022-01-10,45.26657485961914
2022-01-11,46.24087142944336
2022-01-12,46.67070388793945
2022-01-13,46.708919525146484
2022-01-14,46.422359466552734
2022-01-18,45.98295974731445
2022-01-19,45.10419464111328
2022-01-20,44.45466232299805
2022-01-21,43.403953552246094
2022-01-24,44.00572204589844
2022-01-25,43.98662567138672
2022-01-26,43.94841384887695
2022-01-27,44.74121856689453
2022-01-28,45.333438873291016
2022-01-31,45.9256591796875
2022-02-01,45.782379150390625
2022-02-02,45.97341537475586
2022-02-03,46.355491638183594
2022-02-04,47.9984245300293
2022-02-07,47.32979202270508
2022-02-08,48.11305618286133
2022-02-09,49.230628967285156
2022-02-10,48.66706466674805
2022-02-11,48.76258087158203
2022-02-14,48.61930847167969
2022-02-15,48.60974884033203
2022-02-16,49.15420913696289
2022-02-17,48.97272872924805
2022-02-18,48.42826843261719
2022-02-22,48.39961242675781
2022-02-23,48.16081619262695
2022-02-24,47.8073844909668
2022-02-25,49.517189025878906
2022-02-28,49.83324432373047
2022-03-01,48.24333190917969
2022-03-02,49.13407516479492
2022-03-03,49.34478759765625
2022-03-04,49.30646896362305
2022-03-07,49.05744934082031
2022-03-08,47.965579986572266
2022-03-09,49.354366302490234
2022-03-10,51.32738494873047
2022-03-11,51.38485336303711
2022-03-14,51.92120361328125
2022-03-15,52.668270111083984
2022-03-16,52.44797897338867
2022-03-17,53.434505462646484
2022-03-18,53.49196243286133
2022-03-21,54.5455207824707
2022-03-22,54.095367431640625
2022-03-23,54.986106872558594
2022-03-24,56.020503997802734
2022-03-25,57.26560974121094
2022-03-28,56.53770446777344
2022-03-29,55.579925537109375
2022-03-30,55.90557098388672
2022-03-31,55.05314636230469
2022-04-01,55.828956604003906
2022-04-04,56.19289779663086
2022-04-05,55.81937026977539
2022-04-06,55.59907913208008
2022-04-07,56.020503997802734
2022-04-08,57.1219482421875
2022-04-11,57.22730255126953
2022-04-12,58.07014846801758
2022-04-13,58.37663650512695
2022-04-14,58.434112548828125
2022-04-18,58.37663650512695
2022-04-19,58.558624267578125
2022-04-20,58.731021881103516
2022-04-21,57.667884826660156
2022-04-22,55.24470520019531
2022-04-25,54.88074493408203
2022-04-26,54.239036560058594
2022-04-27,54.80412673950195
2022-04-28,55.37879943847656
2022-04-29,55.254276275634766
2022-05-02,54.9190559387207
2022-05-03,54.84243392944336
2022-05-04,56.64306640625
2022-05-05,55.58949279785156
2022-05-06,53.38661575317383
2022-05-09,50.838924407958984
2022-05-10,50.58989715576172
2022-05-11,51.336971282958984
2022-05-12,51.903526306152344
2022-05-13,53.26713943481445
2022-05-16,54.29465103149414
2022-05-17,55.32215118408203
2022-05-18,54.82280731201172
2022-05-19,56.656959533691406
2022-05-20,56.87782287597656
2022-05-23,58.49110794067383
2022-05-24,59.624244689941406
2022-05-25,59.54741287231445
2022-05-26,60.661346435546875
2022-05-27,60.411678314208984
2022-05-31,60.1331901550293
2022-06-01,59.85470962524414
2022-06-02,60.05638122558594
2022-06-03,59.537818908691406
2022-06-06,59.2689323425293
2022-06-07,59.90272521972656
2022-06-08,59.537818908691406
2022-06-09,58.65435791015625
2022-06-10,55.67746353149414
2022-06-13,54.00655746459961
2022-06-14,54.15060806274414
2022-06-15,53.32475662231445
2022-06-16,51.893924713134766
2022-06-17,51.10649490356445
2022-06-21,53.171112060546875
2022-06-22,51.30815505981445
2022-06-23,48.90743637084961
2022-06-24,51.4329948425293
2022-06-27,52.08598327636719
2022-06-28,52.11479568481445
2022-06-29,52.364463806152344
2022-06-30,51.989952087402344
2022-07-01,51.97074890136719
2022-07-05,50.03097152709961
2022-07-06,49.973358154296875
2022-07-07,50.75118637084961
2022-07-08,50.635955810546875
2022-07-11,50.808799743652344
2022-07-12,50.47270965576172
2022-07-13,49.90613555908203
2022-07-14,49.44520568847656
2022-07-15,49.9349479675293
2022-07-18,50.1654167175293
2022-07-19,51.60585021972656
2022-07-20,51.87472152709961
2022-07-21,51.74028396606445
2022-07-22,51.8651123046875
2022-07-25,53.26713943481445
2022-07-26,53.257537841796875
2022-07-27,54.36186599731445
2022-07-28,54.69797134399414
2022-07-29,55.26454162597656
2022-08-01,54.640357971191406
2022-08-02,53.526424407958984
2022-08-03,53.48801040649414
2022-08-04,53.02707290649414
2022-08-05,55.600643157958984
2022-08-08,56.74338912963867
2022-08-09,57.34836196899414
2022-08-10,57.70366668701172
2022-08-11,58.0213508605957
2022-08-12,59.45576095581055
2022-08-15,59.311363220214844
2022-08-16,59.783077239990234
2022-08-17,59.56166458129883
2022-08-18,60.04300308227539
2022-08-19,59.04180908203125
2022-08-22,58.76262664794922
2022-08-23,59.46539306640625
2022-08-24,59.59054183959961
2022-08-25,60.88054275512695
2022-08-26,59.994869232177734
2022-08-29,59.60017395019531
2022-08-30,59.46539306640625
2022-08-31,59.13808059692383
2022-09-01,58.54121017456055
2022-09-02,58.95516586303711
2022-09-06,58.06948471069336
2022-09-07,59.51352310180664
2022-09-08,59.72532272338867
2022-09-09,60.187408447265625
2022-09-12,59.79270553588867
2022-09-13,60.312564849853516
2022-09-14,61.42927932739258
2022-09-15,59.802330017089844
2022-09-16,59.061058044433594
2022-09-19,59.128448486328125
2022-09-20,59.10919189453125
2022-09-21,57.02015686035156
2022-09-22,57.5303840637207
2022-09-23,55.759033203125
2022-09-26,55.46060562133789
2022-09-27,55.1236572265625
2022-09-28,56.20186996459961
2022-09-29,55.075531005859375
2022-09-30,55.017757415771484
2022-10-03,56.972023010253906
2022-10-04,59.45576095581055
2022-10-05,59.22472381591797
2022-10-06,58.61821365356445
2022-10-07,58.56046676635742
2022-10-10,58.772247314453125
2022-10-11,58.49307632446289
2022-10-12,58.52195739746094
2022-10-13,60.601375579833984
2022-10-14,56.5388069152832
2022-10-17,58.107994079589844
2022-10-18,59.32099151611328
2022-10-19,59.494266510009766
2022-10-20,59.619422912597656
2022-10-21,60.53397750854492
2022-10-24,60.99607467651367
2022-10-25,62.536373138427734
2022-10-26,63.41240310668945
2022-10-27,63.50868606567383
2022-10-28,63.55682373046875
2022-10-31,62.902198791503906
2022-11-01,64.60615539550781
2022-11-02,64.41361999511719
2022-11-03,64.48100280761719
2022-11-04,62.93107223510742
2022-11-07,63.576080322265625
2022-11-08,64.68316650390625
2022-11-09,64.54840087890625
2022-11-10,64.84749603271484
2022-11-11,62.493263244628906
2022-11-14,64.38439178466797
2022-11-15,64.37474060058594
2022-11-16,63.052886962890625
2022-11-17,63.130062103271484
2022-11-18,62.90814971923828
2022-11-21,62.859920501708984
2022-11-22,63.76687240600586
2022-11-23,63.487064361572266
2022-11-25,63.998435974121094
2022-11-28,62.64765548706055
2022-11-29,63.26515197753906
2022-11-30,64.79926300048828
2022-12-01,63.92125701904297
2022-12-02,64.94398498535156
2022-12-05,62.09767532348633
2022-12-06,61.42228317260742
2022-12-07,61.51877212524414
2022-12-08,61.499481201171875
2022-12-09,60.77583694458008
2022-12-12,60.10044479370117
2022-12-13,60.438140869140625
2022-12-14,59.53118896484375
2022-12-15,58.11285400390625
2022-12-16,57.678672790527344
2022-12-19,56.25069808959961
2022-12-20,56.8199577331543
2022-12-21,57.30237579345703
2022-12-22,56.82960891723633
2022-12-23,57.292728424072266
2022-12-27,57.65937423706055
2022-12-28,56.569095611572266
2022-12-29,56.90678787231445
2022-12-30,56.71381378173828
2023-01-03,56.858551025390625
2023-01-04,57.59183883666992
2023-01-05,56.96467971801758
2023-01-06,58.86543273925781
2023-01-09,58.96192169189453
2023-01-10,59.57942199707031
2023-01-11,59.8978271484375
2023-01-12,60.380252838134766
2023-01-13,60.51532745361328
2023-01-17,60.496028900146484
2023-01-18,59.34785461425781
2023-01-19,60.03290557861328
2023-01-20,60.16798400878906
2023-01-23,59.72415542602539
2023-01-24,60.31269836425781
2023-01-25,60.910919189453125
2023-01-26,60.910919189453125
2023-01-27,61.586307525634766
2023-01-30,60.33200454711914
2023-01-31,62.184513092041016
2023-02-01,62.213462829589844
2023-02-02,59.82063293457031
2023-02-03,59.33821105957031
