Date,EME
2006-04-13,23.461641311645508
2006-04-17,23.470867156982422
2006-04-18,24.09337043762207
2006-04-19,23.83514404296875
2006-04-20,23.931978225708008
2006-04-21,23.964265823364258
2006-04-24,23.715259552001953
2006-04-25,23.475467681884766
2006-04-26,23.166536331176758
2006-04-27,23.11580467224121
2006-04-28,23.078922271728516
2006-05-01,22.982078552246094
2006-05-02,23.0696964263916
2006-05-03,22.940582275390625
2006-05-04,23.277198791503906
2006-05-05,23.54003143310547
2006-05-08,23.7014217376709
2006-05-09,24.139490127563477
2006-05-10,24.014984130859375
2006-05-11,23.65531349182129
2006-05-12,22.857576370239258
2006-05-15,22.456409454345703
2006-05-16,22.502525329589844
2006-05-17,21.810848236083984
2006-05-18,21.35434341430664
2006-05-19,21.70479393005371
2006-05-22,21.67251205444336
2006-05-23,22.018354415893555
2006-05-24,21.861562728881836
2006-05-25,22.21662139892578
2006-05-26,22.193572998046875
2006-05-30,21.72784423828125
2006-05-31,22.175125122070312
2006-06-01,22.779197692871094
2006-06-02,22.57630157470703
2006-06-05,21.912290573120117
2006-06-06,22.02296257019043
2006-06-07,21.939958572387695
2006-06-08,21.695560455322266
2006-06-09,21.718626022338867
2006-06-12,20.358318328857422
2006-06-13,19.652814865112305
2006-06-14,19.9387149810791
2006-06-15,21.30361557006836
2006-06-16,21.128393173217773
2006-06-19,20.6534423828125
2006-06-20,20.962390899658203
2006-06-21,21.377395629882812
2006-06-22,21.441951751708984
2006-06-23,21.312837600708008
2006-06-26,21.86617088317871
2006-06-27,21.165285110473633
2006-06-28,21.40506362915039
2006-06-29,22.52558135986328
2006-06-30,22.44257926940918
2006-07-03,22.71002197265625
2006-07-05,21.999902725219727
2006-07-06,21.93073844909668
2006-07-07,21.49728775024414
2006-07-10,21.41428565979004
2006-07-11,21.552616119384766
2006-07-12,20.870166778564453
2006-07-13,20.45055389404297
2006-07-14,20.455169677734375
2006-07-17,20.10470962524414
2006-07-18,20.312210083007812
2006-07-19,22.11979866027832
2006-07-20,21.52495002746582
2006-07-21,20.73183822631836
2006-07-24,21.820068359375
2006-07-25,22.179737091064453
2006-07-26,21.658674240112305
2006-07-27,22.61780548095703
2006-07-28,23.623029708862305
2006-07-31,23.75676155090332
2006-08-01,23.493925094604492
2006-08-02,23.991931915283203
2006-08-03,25.020221710205078
2006-08-04,24.909564971923828
2006-08-07,24.71588897705078
2006-08-08,23.761367797851562
2006-08-09,23.784435272216797
2006-08-10,23.742929458618164
2006-08-11,23.742929458618164
2006-08-14,24.09337043762207
2006-08-15,24.914165496826172
2006-08-16,25.75800323486328
2006-08-17,25.50900650024414
2006-08-18,25.767229080200195
2006-08-21,26.445072174072266
2006-08-22,25.59661865234375
2006-08-23,24.80349349975586
2006-08-24,24.660551071166992
2006-08-25,24.692825317382812
2006-08-28,25.40294647216797
2006-08-29,25.08939552307129
2006-08-30,25.098621368408203
2006-08-31,25.56433868408203
2006-09-01,25.651947021484375
2006-09-05,26.053123474121094
2006-09-06,25.00638771057129
2006-09-07,24.577547073364258
2006-09-08,24.67900276184082
2006-09-11,24.39771270751953
2006-09-12,25.3614501953125
2006-09-13,26.122291564941406
2006-09-14,25.919401168823242
2006-09-15,26.066967010498047
2006-09-18,26.16840171813965
2006-09-19,25.771841049194336
2006-09-20,26.16379737854004
2006-09-21,25.41678237915039
2006-09-22,25.499780654907227
2006-09-25,25.62428855895996
2006-09-26,26.131511688232422
2006-09-27,26.366682052612305
2006-09-28,25.82256507873535
2006-09-29,25.287677764892578
2006-10-02,25.527448654174805
2006-10-03,24.674379348754883
2006-10-04,25.319950103759766
2006-10-05,26.48196029663086
2006-10-06,26.099233627319336
2006-10-09,26.91080093383789
2006-10-10,26.730966567993164
2006-10-11,26.624914169311523
2006-10-12,27.593257904052734
2006-10-13,27.584030151367188
2006-10-16,28.570823669433594
2006-10-17,28.128150939941406
2006-10-18,28.312604904174805
2006-10-19,28.4739933013916
2006-10-20,27.58864974975586
2006-10-23,28.52471351623535
2006-10-24,28.87055778503418
2006-10-25,28.852109909057617
2006-10-26,27.634754180908203
2006-10-27,27.431861877441406
2006-10-30,27.67165184020996
2006-10-31,27.27509117126465
2006-11-01,26.532690048217773
2006-11-02,26.260622024536133
2006-11-03,26.016225814819336
2006-11-06,26.7540225982666
2006-11-07,26.85086441040039
2006-11-08,27.238203048706055
2006-11-09,27.021469116210938
2006-11-10,27.48258399963379
2006-11-13,27.086027145385742
2006-11-14,28.003646850585938
2006-11-15,27.92986297607422
2006-11-16,27.72237205505371
2006-11-17,27.653196334838867
2006-11-20,27.48258399963379
2006-11-21,27.980588912963867
2006-11-22,28.128150939941406
2006-11-24,28.109708786010742
2006-11-27,26.790910720825195
2006-11-28,27.228973388671875
2006-11-29,27.667036056518555
2006-11-30,27.514867782592773
2006-12-01,27.385757446289062
2006-12-04,28.464778900146484
2006-12-05,27.952922821044922
2006-12-06,28.220373153686523
2006-12-07,27.837646484375
2006-12-08,27.228973388671875
2006-12-11,27.25663948059082
2006-12-12,26.80013656616211
2006-12-13,26.772464752197266
2006-12-14,27.48258399963379
2006-12-15,27.155193328857422
2006-12-18,26.56035804748535
2006-12-19,26.260622024536133
2006-12-20,26.25140380859375
2006-12-21,26.136125564575195
2006-12-22,26.007015228271484
2006-12-26,26.306737899780273
2006-12-27,26.92464256286621
2006-12-28,26.41279411315918
2006-12-29,26.214509963989258
2007-01-03,25.94244956970215
2007-01-04,25.50439453125
2007-01-05,25.3614501953125
2007-01-08,25.555116653442383
2007-01-09,25.63811492919922
2007-01-10,25.59661865234375
2007-01-11,25.960905075073242
2007-01-12,26.16379737854004
2007-01-16,26.352848052978516
2007-01-17,26.689464569091797
2007-01-18,26.348236083984375
2007-01-19,26.67563819885254
2007-01-22,26.352848052978516
2007-01-23,26.943084716796875
2007-01-24,26.8554630279541
2007-01-25,26.57879638671875
2007-01-26,26.50040626525879
2007-01-29,26.422016143798828
2007-01-30,26.44968032836914
2007-01-31,26.47735023498535
2007-02-01,27.477977752685547
2007-02-02,27.96675682067871
2007-02-05,27.3073673248291
2007-02-06,27.431861877441406
2007-02-07,27.809980392456055
2007-02-08,27.667036056518555
2007-02-09,27.25663948059082
2007-02-12,27.159805297851562
2007-02-13,27.29813575744629
2007-02-14,27.311975479125977
2007-02-15,27.639366149902344
2007-02-16,27.948312759399414
2007-02-20,27.736207962036133
2007-02-21,28.252649307250977
2007-02-22,28.589265823364258
2007-02-23,28.377153396606445
2007-02-26,28.381763458251953
2007-02-27,28.012863159179688
2007-02-28,27.67165184020996
2007-03-01,27.491809844970703
2007-03-02,26.703296661376953
2007-03-05,26.458906173706055
2007-03-06,27.38114356994629
2007-03-07,27.265859603881836
2007-03-08,27.510257720947266
2007-03-09,27.60247039794922
2007-03-12,27.33502769470215
2007-03-13,26.583402633666992
2007-03-14,26.809356689453125
2007-03-15,26.62029266357422
2007-03-16,26.7540225982666
2007-03-19,27.228973388671875
2007-03-20,27.12752914428711
2007-03-21,27.89298439025879
2007-03-22,28.049766540527344
2007-03-23,28.165042877197266
2007-03-26,27.99442481994629
2007-03-27,27.639366149902344
2007-03-28,27.450305938720703
2007-03-29,27.48258399963379
2007-03-30,27.19669532775879
2007-04-02,27.44570541381836
2007-04-03,26.83702278137207
2007-04-04,28.10048484802246
2007-04-05,28.141977310180664
2007-04-09,28.450937271118164
2007-04-10,28.792158126831055
2007-04-11,28.621549606323242
2007-04-12,28.953550338745117
2007-04-13,29.327058792114258
2007-04-16,29.72361183166504
2007-04-17,29.954174041748047
2007-04-18,29.663671493530273
2007-04-19,29.62678337097168
2007-04-20,30.143224716186523
2007-04-23,29.991073608398438
2007-04-24,29.83428192138672
2007-04-25,30.31845474243164
2007-04-26,30.00951385498047
2007-04-27,29.71900749206543
2007-04-30,28.90744400024414
2007-05-01,29.280941009521484
2007-05-02,29.548391342163086
2007-05-03,29.5576114654541
2007-05-04,29.636003494262695
2007-05-07,29.442331314086914
2007-05-08,29.124162673950195
2007-05-09,29.654447555541992
2007-05-10,29.073444366455078
2007-05-11,29.682117462158203
2007-05-14,29.3731689453125
2007-05-15,29.15643882751465
2007-05-16,29.659059524536133
2007-05-17,29.60834312438965
2007-05-18,29.451562881469727
2007-05-21,29.382387161254883
2007-05-22,29.69594955444336
2007-05-23,29.09649658203125
2007-05-24,29.050384521484375
2007-05-25,29.27172088623047
2007-05-29,30.180118560791016
2007-05-30,30.475231170654297
2007-05-31,30.244670867919922
2007-06-01,30.20317268371582
2007-06-04,30.359949111938477
2007-06-05,30.452190399169922
2007-06-06,30.235456466674805
2007-06-07,29.345500946044922
2007-06-08,29.825061798095703
2007-06-11,32.324317932128906
2007-06-12,32.49032974243164
2007-06-13,32.97447967529297
2007-06-14,33.200435638427734
2007-06-15,34.04890060424805
2007-06-18,34.081172943115234
2007-06-19,33.72611618041992
2007-06-20,33.23272705078125
2007-06-21,33.72611618041992
2007-06-22,33.73994064331055
2007-06-25,33.5693359375
2007-06-26,33.0759391784668
2007-06-27,34.02582550048828
2007-06-28,33.58777618408203
2007-06-29,33.61544418334961
2007-07-02,34.39012908935547
2007-07-03,34.2840690612793
2007-07-05,34.34400939941406
2007-07-06,34.69905471801758
2007-07-09,34.45005416870117
2007-07-10,32.77621078491211
2007-07-11,33.44021987915039
2007-07-12,34.79591751098633
2007-07-13,35.01723861694336
2007-07-16,34.869693756103516
2007-07-17,35.330806732177734
2007-07-18,34.84201431274414
2007-07-19,35.081790924072266
2007-07-20,34.0581169128418
2007-07-23,33.64311218261719
2007-07-24,32.72087860107422
2007-07-25,33.0344352722168
2007-07-26,33.66154861450195
2007-07-27,32.5087776184082
2007-07-30,33.3480224609375
2007-07-31,33.10821533203125
2007-08-01,33.29266357421875
2007-08-02,33.42177200317383
2007-08-03,30.811859130859375
2007-08-06,28.98583221435547
2007-08-07,28.92127799987793
2007-08-08,27.989816665649414
2007-08-09,27.48258399963379
2007-08-10,29.419281005859375
2007-08-13,30.470626831054688
2007-08-14,28.192703247070312
2007-08-15,27.75003433227539
2007-08-16,26.72635269165039
2007-08-17,26.025449752807617
2007-08-20,27.7777042388916
2007-08-21,27.65781593322754
2007-08-22,29.64983558654785
2007-08-23,29.225610733032227
2007-08-24,30.07406997680664
2007-08-27,29.76972770690918
2007-08-28,28.367937088012695
2007-08-29,28.43248748779297
2007-08-30,28.49704360961914
2007-08-31,28.912046432495117
2007-09-04,28.681489944458008
2007-09-05,27.60247039794922
2007-09-06,28.026704788208008
2007-09-07,27.113698959350586
2007-09-10,25.80413055419922
2007-09-11,26.117687225341797
2007-09-12,27.169029235839844
2007-09-13,28.312604904174805
2007-09-14,27.860708236694336
2007-09-17,27.685487747192383
2007-09-18,29.290172576904297
2007-09-19,30.655067443847656
2007-09-20,29.57605743408203
2007-09-21,30.110952377319336
2007-09-24,29.410049438476562
2007-09-25,28.238815307617188
2007-09-26,28.92127799987793
2007-09-27,28.7183837890625
2007-09-28,28.92127799987793
2007-10-01,29.050384521484375
2007-10-02,28.92127799987793
2007-10-03,28.054363250732422
2007-10-04,27.60247039794922
2007-10-05,28.414043426513672
2007-10-08,28.543155670166016
2007-10-09,28.257265090942383
2007-10-10,28.70915985107422
2007-10-11,29.03193473815918
2007-10-12,29.954174041748047
2007-10-15,29.087282180786133
2007-10-16,28.38638687133789
2007-10-17,28.580041885375977
2007-10-18,30.027956008911133
2007-10-19,28.15581703186035
2007-10-22,28.663047790527344
2007-10-23,29.01349639892578
2007-10-24,28.699932098388672
2007-10-25,31.26375389099121
2007-10-26,31.8078670501709
2007-10-29,31.51274871826172
2007-10-30,30.433740615844727
2007-10-31,31.752532958984375
2007-11-01,29.98183822631836
2007-11-02,29.529939651489258
2007-11-05,28.82904624938965
2007-11-06,30.037179946899414
2007-11-07,28.026704788208008
2007-11-08,27.24280548095703
2007-11-09,26.283676147460938
2007-11-12,25.527448654174805
2007-11-13,26.320573806762695
2007-11-14,25.97011947631836
2007-11-15,25.269224166870117
2007-11-16,25.23233985900879
2007-11-19,23.037416458129883
2007-11-20,22.751529693603516
2007-11-21,22.262746810913086
2007-11-23,22.8437442779541
2007-11-26,21.690956115722656
2007-11-27,22.825294494628906
2007-11-28,24.476099014282227
2007-11-29,24.21787452697754
2007-11-30,24.568321228027344
2007-12-03,23.618431091308594
2007-12-04,23.858205795288086
2007-12-05,25.038663864135742
2007-12-06,25.82256507873535
2007-12-07,25.223112106323242
2007-12-10,25.324562072753906
2007-12-11,23.719877243041992
2007-12-12,23.81209373474121
2007-12-13,23.42474937438965
2007-12-14,23.52621078491211
2007-12-17,22.677743911743164
2007-12-18,23.56308937072754
2007-12-19,22.797636032104492
2007-12-20,23.48931121826172
2007-12-21,24.44844627380371
2007-12-24,24.623661041259766
2007-12-26,23.91353988647461
2007-12-27,23.101972579956055
2007-12-28,22.631635665893555
2007-12-31,21.792400360107422
2008-01-02,21.119163513183594
2008-01-03,20.943944931030273
2008-01-04,19.10869789123535
2008-01-07,18.500024795532227
2008-01-08,17.836017608642578
2008-01-09,18.72136116027832
2008-01-10,19.117918014526367
2008-01-11,18.832027435302734
2008-01-14,19.200923919677734
2008-01-15,18.629138946533203
2008-01-16,18.776691436767578
2008-01-17,17.098236083984375
2008-01-18,18.32480239868164
2008-01-22,18.684473037719727
2008-01-23,18.472352981567383
2008-01-24,18.97958755493164
2008-01-25,18.241802215576172
2008-01-28,19.625150680541992
2008-01-29,19.36691665649414
2008-01-30,18.942697525024414
2008-01-31,20.19693374633789
2008-02-01,21.073062896728516
2008-02-04,20.030927658081055
2008-02-05,19.3023738861084
2008-02-06,18.951921463012695
2008-02-07,19.07181167602539
2008-02-08,19.07181167602539
2008-02-11,19.726600646972656
2008-02-12,19.91103744506836
2008-02-13,20.492053985595703
2008-02-14,20.51971435546875
2008-02-15,19.95716094970703
2008-02-19,20.381383895874023
2008-02-20,20.943944931030273
2008-02-21,22.318073272705078
2008-02-22,22.12439727783203
2008-02-25,22.991308212280273
2008-02-26,23.387874603271484
2008-02-27,22.852962493896484
2008-02-28,22.57630157470703
2008-02-29,22.21662139892578
2008-03-03,22.548633575439453
2008-03-04,21.884624481201172
2008-03-05,21.83851432800293
2008-03-06,20.68572235107422
2008-03-07,20.870166778564453
2008-03-10,19.542152404785156
2008-03-11,20.907058715820312
2008-03-12,20.510488510131836
2008-03-13,21.755512237548828
2008-03-14,20.70416831970215
2008-03-17,20.5289363861084
2008-03-18,21.432727813720703
2008-03-19,20.851720809936523
2008-03-20,21.451168060302734
2008-03-24,22.38263511657715
2008-03-25,21.83851432800293
2008-03-26,21.275955200195312
2008-03-27,20.851720809936523
2008-03-28,20.53816032409668
2008-03-31,20.482824325561523
2008-04-01,21.580289840698242
2008-04-02,21.358949661254883
2008-04-03,21.820068359375
2008-04-04,21.746292114257812
2008-04-07,21.783174514770508
2008-04-08,22.207406997680664
2008-04-09,21.239059448242188
2008-04-10,21.939958572387695
2008-04-11,21.358949661254883
2008-04-14,21.49728775024414
2008-04-15,21.949180603027344
2008-04-16,23.7014217376709
2008-04-17,23.8858699798584
2008-04-18,24.66977310180664
2008-04-21,24.051876068115234
2008-04-22,23.53542709350586
2008-04-23,23.507755279541016
2008-04-24,23.75676155090332
2008-04-25,23.719877243041992
2008-04-28,23.507755279541016
2008-04-29,23.415536880493164
2008-04-30,23.11119842529297
2008-05-01,24.079545974731445
2008-05-02,23.950428009033203
2008-05-05,23.89509391784668
2008-05-06,24.476099014282227
2008-05-07,24.116430282592773
2008-05-08,24.014984130859375
2008-05-09,23.9688720703125
2008-05-12,24.291650772094727
2008-05-13,24.71588897705078
2008-05-14,24.8911075592041
2008-05-15,25.167774200439453
2008-05-16,25.186220169067383
2008-05-19,25.379892349243164
2008-05-20,25.555116653442383
2008-05-21,25.675016403198242
2008-05-22,26.385135650634766
2008-05-23,25.767229080200195
2008-05-27,25.960905075073242
2008-05-28,27.23358726501465
2008-05-29,27.05836296081543
2008-05-30,27.06758689880371
2008-06-02,26.523466110229492
2008-06-03,26.26523780822754
2008-06-04,26.24679183959961
2008-06-05,27.56558609008789
2008-06-06,26.72635269165039
2008-06-09,26.126901626586914
2008-06-10,25.61966896057129
2008-06-11,24.725112915039062
2008-06-12,25.167774200439453
2008-06-13,25.75800323486328
2008-06-16,25.960905075073242
2008-06-17,25.66578483581543
2008-06-18,25.79489517211914
2008-06-19,26.6710205078125
2008-06-20,26.16379737854004
2008-06-23,26.20068359375
2008-06-24,25.592004776000977
2008-06-25,25.97011947631836
2008-06-26,25.462894439697266
2008-06-27,25.684228897094727
2008-06-30,26.31134796142578
2008-07-01,25.887123107910156
2008-07-02,23.91353988647461
2008-07-03,23.461641311645508
2008-07-07,23.58154296875
2008-07-08,24.033437728881836
2008-07-09,23.470867156982422
2008-07-10,23.76598358154297
2008-07-11,23.82131576538086
2008-07-14,23.77521324157715
2008-07-15,23.618431091308594
2008-07-16,24.365434646606445
2008-07-17,24.660551071166992
2008-07-18,24.762001037597656
2008-07-21,24.826547622680664
2008-07-22,25.167774200439453
2008-07-23,25.43522834777832
2008-07-24,24.63288688659668
2008-07-25,25.536666870117188
2008-07-28,25.324562072753906
2008-07-29,28.63538360595703
2008-07-30,28.801380157470703
2008-07-31,27.7777042388916
2008-08-01,27.980588912963867
2008-08-04,27.39035987854004
2008-08-05,27.667036056518555
2008-08-06,28.414043426513672
2008-08-07,28.06359100341797
2008-08-08,28.856714248657227
2008-08-11,29.142614364624023
2008-08-12,28.681489944458008
2008-08-13,29.954174041748047
2008-08-14,30.74729347229004
2008-08-15,30.74729347229004
2008-08-18,30.47985076904297
2008-08-19,30.175514221191406
2008-08-20,30.876407623291016
2008-08-21,30.39684295654297
2008-08-22,30.581295013427734
2008-08-25,29.88039779663086
2008-08-26,29.78816795349121
2008-08-27,30.627395629882812
2008-08-28,31.881649017333984
2008-08-29,31.420530319213867
2008-09-02,31.826313018798828
2008-09-03,31.936986923217773
2008-09-04,29.705169677734375
2008-09-05,29.0042724609375
2008-09-08,28.856714248657227
2008-09-09,26.65257453918457
2008-09-10,27.537918090820312
2008-09-11,27.916034698486328
2008-09-12,27.639366149902344
2008-09-15,25.730342864990234
2008-09-16,26.486570358276367
2008-09-17,23.719877243041992
2008-09-18,25.63811492919922
2008-09-19,27.003019332885742
2008-09-22,25.776445388793945
2008-09-23,25.453672409057617
2008-09-24,25.112445831298828
2008-09-25,26.41279411315918
2008-09-26,25.65656852722168
2008-09-29,22.66852378845215
2008-09-30,24.273210525512695
2008-10-01,24.033437728881836
2008-10-02,21.64484405517578
2008-10-03,21.008508682250977
2008-10-06,20.08626937866211
2008-10-07,18.813589096069336
2008-10-08,18.38013458251953
2008-10-09,16.904556274414062
2008-10-10,16.526451110839844
2008-10-13,19.154808044433594
2008-10-14,19.283920288085938
2008-10-15,16.757003784179688
2008-10-16,17.789899826049805
2008-10-17,18.251020431518555
2008-10-20,18.32480239868164
2008-10-21,18.140342712402344
2008-10-22,15.936211585998535
2008-10-23,15.72409439086914
2008-10-24,15.060089111328125
2008-10-27,14.534415245056152
2008-10-28,15.59498119354248
2008-10-29,14.88486385345459
2008-10-30,16.31432342529297
2008-10-31,16.388105392456055
2008-11-03,16.212879180908203
2008-11-04,16.600217819213867
2008-11-05,15.465872764587402
2008-11-06,15.060089111328125
2008-11-07,15.004756927490234
2008-11-10,14.94019889831543
2008-11-11,14.008739471435547
2008-11-12,12.57005500793457
2008-11-13,13.934962272644043
2008-11-14,12.726836204528809
2008-11-17,12.523943901062012
2008-11-18,12.689946174621582
2008-11-19,11.481815338134766
2008-11-20,10.402802467346191
2008-11-21,11.435707092285156
2008-11-24,12.487058639526367
2008-11-25,13.03117561340332
2008-11-26,14.156302452087402
2008-11-28,14.543641090393066
2008-12-01,12.542393684387207
2008-12-02,13.796628952026367
2008-12-03,14.857197761535645
2008-12-04,14.598973274230957
2008-12-05,15.853212356567383
2008-12-08,18.915023803710938
2008-12-09,18.71213722229004
2008-12-10,20.10470962524414
2008-12-11,17.79912757873535
2008-12-12,19.459142684936523
2008-12-15,18.942697525024414
2008-12-16,20.326051712036133
2008-12-17,20.26149559020996
2008-12-18,19.10869789123535
2008-12-19,19.12714385986328
2008-12-22,18.564577102661133
2008-12-23,18.647579193115234
2008-12-24,18.868925094604492
2008-12-26,19.33003044128418
2008-12-29,18.832027435302734
2008-12-30,19.92949104309082
2008-12-31,20.68572235107422
2009-01-02,21.36817169189453
2009-01-05,20.69493865966797
2009-01-06,21.229835510253906
2009-01-07,20.445934295654297
2009-01-08,19.173255920410156
2009-01-09,18.463130950927734
2009-01-12,17.264230728149414
2009-01-13,18.2786865234375
2009-01-14,17.836017608642578
2009-01-15,18.80436134338379
2009-01-16,19.31159019470215
2009-01-20,17.882123947143555
2009-01-21,19.320816040039062
2009-01-22,18.629138946533203
2009-01-23,19.10869789123535
2009-01-26,19.348480224609375
2009-01-27,19.717384338378906
2009-01-28,20.372159957885742
2009-01-29,19.76348304748535
2009-01-30,18.98880386352539
2009-02-02,19.210147857666016
2009-02-03,19.717384338378906
2009-02-04,19.662036895751953
2009-02-05,19.597476959228516
2009-02-06,20.73183822631836
2009-02-09,20.805604934692383
2009-02-10,19.634370803833008
2009-02-11,19.984825134277344
2009-02-12,19.4038143157959
2009-02-13,19.38536834716797
2009-02-17,17.52245330810547
2009-02-18,17.365678787231445
2009-02-19,16.895334243774414
2009-02-20,17.457902908325195
2009-02-23,16.305103302001953
2009-02-24,17.0705623626709
2009-02-25,16.175992965698242
2009-02-26,14.432968139648438
2009-02-27,14.211629867553711
2009-03-02,12.975837707519531
2009-03-03,13.095732688903809
2009-03-04,13.898073196411133
2009-03-05,12.98505973815918
2009-03-06,13.197173118591309
2009-03-09,12.505497932434082
2009-03-10,13.510734558105469
2009-03-11,13.270954132080078
2009-03-12,14.894083976745605
2009-03-13,14.598973274230957
2009-03-16,14.202411651611328
2009-03-17,14.488299369812012
2009-03-18,14.967860221862793
2009-03-19,14.829529762268066
2009-03-20,13.63062572479248
2009-03-23,14.995536804199219
2009-03-24,14.672750473022461
2009-03-25,15.705655097961426
2009-03-26,17.15355682373047
2009-03-27,16.378883361816406
2009-03-30,15.567317008972168
2009-03-31,15.834761619567871
2009-04-01,15.963871002197266
2009-04-02,16.74778938293457
2009-04-03,17.485559463500977
2009-04-06,16.97833824157715
2009-04-07,16.46188735961914
2009-04-08,16.563323974609375
2009-04-09,17.513235092163086
2009-04-13,17.15355682373047
2009-04-14,16.18522071838379
2009-04-15,16.710886001586914
2009-04-16,17.291898727416992
2009-04-17,17.94668197631836
2009-04-20,16.78466796875
2009-04-21,16.849225997924805
2009-04-22,17.20890235900879
2009-04-23,17.23656463623047
2009-04-24,17.919015884399414
2009-04-27,17.845239639282227
2009-04-28,19.0349178314209
2009-04-29,20.381383895874023
2009-04-30,19.173255920410156
2009-05-01,18.785917282104492
2009-05-04,19.68971061706543
2009-05-05,20.003263473510742
2009-05-06,20.34449005126953
2009-05-07,19.569808959960938
2009-05-08,20.953157424926758
2009-05-11,20.58427619934082
2009-05-12,20.5289363861084
2009-05-13,18.72136116027832
2009-05-14,19.459142684936523
2009-05-15,19.468368530273438
2009-05-18,20.7779541015625
2009-05-19,20.50127410888672
2009-05-20,20.33526611328125
2009-05-21,19.809595108032227
2009-05-22,19.440702438354492
2009-05-26,20.04015350341797
2009-05-27,20.20615577697754
2009-05-28,20.12314796447754
2009-05-29,20.722606658935547
2009-06-01,21.53417205810547
2009-06-02,21.312837600708008
2009-06-03,20.62116050720215
2009-06-04,21.18372344970703
2009-06-05,21.10994529724121
2009-06-08,20.824058532714844
2009-06-09,21.03617286682129
2009-06-10,21.146841049194336
2009-06-11,19.975601196289062
2009-06-12,19.717384338378906
2009-06-15,19.200923919677734
2009-06-16,18.832027435302734
2009-06-17,18.407798767089844
2009-06-18,18.67524528503418
2009-06-19,18.500024795532227
2009-06-22,17.513235092163086
2009-06-23,17.836017608642578
2009-06-24,18.038902282714844
2009-06-25,18.82280731201172
2009-06-26,18.48157501220703
2009-06-29,18.23257064819336
2009-06-30,18.55535888671875
2009-07-01,19.16403579711914
2009-07-02,18.020465850830078
2009-07-06,17.725343704223633
2009-07-07,17.20890235900879
2009-07-08,16.757003784179688
2009-07-09,17.052112579345703
2009-07-10,17.006004333496094
2009-07-13,17.20890235900879
2009-07-14,17.52245330810547
2009-07-15,18.12190055847168
2009-07-16,18.693689346313477
2009-07-17,18.389362335205078
2009-07-20,18.59224510192871
2009-07-21,19.37615203857422
2009-07-22,19.33003044128418
2009-07-23,20.2430477142334
2009-07-24,20.390607833862305
2009-07-27,20.41826629638672
2009-07-28,20.178495407104492
2009-07-29,19.800376892089844
2009-07-30,22.23507308959961
2009-07-31,22.24430274963379
2009-08-03,23.360198974609375
2009-08-04,23.599979400634766
2009-08-05,22.982078552246094
2009-08-06,22.456409454345703
2009-08-07,23.175756454467773
2009-08-10,22.80686378479004
2009-08-11,22.299633026123047
2009-08-12,23.092742919921875
2009-08-13,22.899076461791992
2009-08-14,22.327295303344727
2009-08-17,21.93073844909668
2009-08-18,22.179737091064453
2009-08-19,22.078292846679688
2009-08-20,22.871414184570312
2009-08-21,22.96363067626953
2009-08-24,22.982078552246094
2009-08-25,23.138866424560547
2009-08-26,22.631635665893555
2009-08-27,22.21662139892578
2009-08-28,22.16129493713379
2009-08-31,21.36817169189453
2009-09-01,20.741050720214844
2009-09-02,20.593507766723633
2009-09-03,21.100727081298828
2009-09-04,21.515727996826172
2009-09-08,21.976842880249023
2009-09-09,22.871414184570312
2009-09-10,23.433982849121094
2009-09-11,23.507755279541016
2009-09-14,23.433982849121094
2009-09-15,23.60919952392578
2009-09-16,23.81209373474121
2009-09-17,24.0703182220459
2009-09-18,24.014984130859375
2009-09-21,23.60919952392578
2009-09-22,23.387874603271484
2009-09-23,23.24953269958496
2009-09-24,22.760751724243164
2009-09-25,22.64085578918457
2009-09-28,23.12964630126953
2009-09-29,23.58154296875
2009-09-30,23.350971221923828
2009-10-01,22.364185333251953
2009-10-02,22.078292846679688
2009-10-05,22.041406631469727
2009-10-06,22.733081817626953
2009-10-07,22.631635665893555
2009-10-08,22.917522430419922
2009-10-09,22.945194244384766
2009-10-12,22.908300399780273
2009-10-13,22.95441436767578
2009-10-14,23.286422729492188
2009-10-15,23.48008918762207
2009-10-16,23.175756454467773
2009-10-19,23.516979217529297
2009-10-20,22.68697166442871
2009-10-21,22.43796157836914
2009-10-22,22.80686378479004
2009-10-23,22.004512786865234
2009-10-26,21.41428565979004
2009-10-27,21.358949661254883
2009-10-28,20.58427619934082
2009-10-29,22.548633575439453
2009-10-30,21.783174514770508
2009-11-02,21.820068359375
2009-11-03,22.299633026123047
2009-11-04,21.939958572387695
2009-11-05,22.797636032104492
2009-11-06,22.733081817626953
2009-11-09,23.42474937438965
2009-11-10,23.433982849121094
2009-11-11,23.461641311645508
2009-11-12,22.917522430419922
2009-11-13,23.360198974609375
2009-11-16,23.978090286254883
2009-11-17,24.300874710083008
2009-11-18,24.06109619140625
2009-11-19,23.101972579956055
2009-11-20,22.650075912475586
2009-11-23,23.018970489501953
2009-11-24,22.834522247314453
2009-11-25,22.779197692871094
2009-11-27,22.096738815307617
2009-11-30,21.949180603027344
2009-12-01,22.170520782470703
2009-12-02,22.917522430419922
2009-12-03,22.299633026123047
2009-12-04,22.55785369873047
2009-12-07,22.530187606811523
2009-12-08,22.723854064941406
2009-12-09,23.046634674072266
2009-12-10,22.908300399780273
2009-12-11,23.203420639038086
2009-12-14,23.92276382446289
2009-12-15,24.06109619140625
2009-12-16,24.872665405273438
2009-12-17,24.59599494934082
2009-12-18,24.605215072631836
2009-12-21,25.066333770751953
2009-12-22,25.204668045043945
2009-12-23,25.278446197509766
2009-12-24,25.536666870117188
