Date,PPG
2006-07-27,19.737241744995117
2006-07-28,19.969057083129883
2006-07-31,19.814512252807617
2006-08-01,19.68572425842285
2006-08-02,19.962623596191406
2006-08-03,20.152591705322266
2006-08-04,20.155807495117188
2006-08-07,20.226646423339844
2006-08-08,20.11308479309082
2006-08-09,20.035221099853516
2006-08-10,20.106595993041992
2006-08-11,19.89569854736328
2006-08-14,20.093612670898438
2006-08-15,20.515409469604492
2006-08-16,20.95992088317871
2006-08-17,20.687376022338867
2006-08-18,20.664653778076172
2006-08-21,20.680879592895508
2006-08-22,20.551101684570312
2006-08-23,20.457012176513672
2006-08-24,20.359676361083984
2006-08-25,20.29802894592285
2006-08-28,20.418073654174805
2006-08-29,20.447277069091797
2006-08-30,20.440793991088867
2006-08-31,20.557586669921875
2006-09-01,20.882047653198242
2006-09-05,20.804180145263672
2006-09-06,20.706846237182617
2006-09-07,20.75226593017578
2006-09-08,21.066991806030273
2006-09-11,21.00858497619629
2006-09-12,21.362234115600586
2006-09-13,21.52771759033203
2006-09-14,21.453092575073242
2006-09-15,21.41415023803711
2006-09-18,21.4822940826416
2006-09-19,21.498516082763672
2006-09-20,21.88461685180664
2006-09-21,21.608835220336914
2006-09-22,21.453092575073242
2006-09-25,21.673728942871094
2006-09-26,21.99169158935547
2006-09-27,21.84244155883789
2006-09-28,22.092267990112305
2006-09-29,21.764556884765625
2006-10-02,21.719141006469727
2006-10-03,21.638029098510742
2006-10-04,21.774303436279297
2006-10-05,21.874889373779297
2006-10-06,21.96573829650879
2006-10-09,22.00466537475586
2006-10-10,21.955997467041016
2006-10-11,22.160411834716797
2006-10-12,22.31939697265625
2006-10-13,22.25126075744629
2006-10-16,22.46864128112793
2006-10-17,22.387527465820312
2006-10-18,22.212316513061523
2006-10-19,21.968969345092773
2006-10-20,22.15066909790039
2006-10-23,22.478370666503906
2006-10-24,22.329130172729492
2006-10-25,22.28045082092285
2006-10-26,22.293445587158203
2006-10-27,22.111738204956055
2006-10-30,22.37455177307129
2006-10-31,22.192848205566406
2006-11-01,22.001422882080078
2006-11-02,22.053335189819336
2006-11-03,21.852170944213867
2006-11-06,22.02739143371582
2006-11-07,22.108497619628906
2006-11-08,21.98105812072754
2006-11-09,21.83401870727539
2006-11-10,21.987594604492188
2006-11-13,22.278413772583008
2006-11-14,22.2882080078125
2006-11-15,22.42544937133789
2006-11-16,22.595361709594727
2006-11-17,21.445173263549805
2006-11-20,21.170696258544922
2006-11-21,21.258914947509766
2006-11-22,21.25238800048828
2006-11-24,21.22298240661621
2006-11-27,20.994247436523438
2006-11-28,20.961570739746094
2006-11-29,21.039993286132812
2006-11-30,21.01058578491211
2006-12-01,21.039993286132812
2006-12-04,21.36675262451172
2006-12-05,21.6837100982666
2006-12-06,21.50725746154785
2006-12-07,21.46804428100586
2006-12-08,21.49092674255371
2006-12-11,21.36348533630371
2006-12-12,21.249120712280273
2006-12-13,21.167430877685547
2006-12-14,21.409236907958984
2006-12-15,21.59221076965332
2006-12-18,21.481122970581055
2006-12-19,21.624887466430664
2006-12-20,21.396160125732422
2006-12-21,21.249120712280273
2006-12-22,20.994247436523438
2006-12-26,21.21970558166504
2006-12-27,21.249120712280273
2006-12-28,21.154359817504883
2006-12-29,20.981176376342773
2007-01-03,21.08901596069336
2007-01-04,21.08247184753418
2007-01-05,21.151090621948242
2007-01-08,21.01058578491211
2007-01-09,21.304668426513672
2007-01-10,21.334077835083008
2007-01-11,21.706579208374023
2007-01-12,21.915700912475586
2007-01-16,21.987594604492188
2007-01-17,22.164051055908203
2007-01-18,21.56934928894043
2007-01-19,21.615087509155273
2007-01-22,21.392892837524414
2007-01-23,21.579145431518555
2007-01-24,21.64449691772461
2007-01-25,21.46804428100586
2007-01-26,21.28179168701172
2007-01-29,21.360218048095703
2007-01-30,21.4582462310791
2007-01-31,21.66082763671875
2007-02-01,22.160776138305664
2007-02-02,22.124834060668945
2007-02-05,21.915700912475586
2007-02-06,22.19344139099121
2007-02-07,22.330686569213867
2007-02-08,22.088882446289062
2007-02-09,22.186918258666992
2007-02-12,22.203248977661133
2007-02-13,22.484264373779297
2007-02-14,22.583017349243164
2007-02-15,22.606048583984375
2007-02-16,22.451351165771484
2007-02-20,22.44805908203125
2007-02-21,22.47110939025879
2007-02-22,22.19790267944336
2007-02-23,22.29665184020996
2007-02-26,22.38222885131836
2007-02-27,21.753549575805664
2007-02-28,21.806215286254883
2007-03-01,21.720640182495117
2007-03-02,21.556062698364258
2007-03-05,21.424409866333008
2007-03-06,21.691007614135742
2007-03-07,21.565935134887695
2007-03-08,21.88850212097168
2007-03-09,22.372360229492188
2007-03-12,22.61591911315918
2007-03-13,22.316404342651367
2007-03-14,22.467805862426758
2007-03-15,22.704801559448242
2007-03-16,22.724559783935547
2007-03-19,23.142562866210938
2007-03-20,23.44209098815918
2007-03-21,23.744915008544922
2007-03-22,23.659334182739258
2007-03-23,23.790992736816406
2007-03-26,23.794288635253906
2007-03-27,23.560592651367188
2007-03-28,23.26765251159668
2007-03-29,23.241310119628906
2007-03-30,23.142562866210938
2007-04-02,23.23472785949707
2007-04-03,23.435508728027344
2007-04-04,23.475006103515625
2007-04-05,23.38942527770996
2007-04-09,23.636293411254883
2007-04-10,23.333473205566406
2007-04-11,23.224863052368164
2007-04-12,23.488170623779297
2007-04-13,23.36968421936035
2007-04-16,23.735034942626953
2007-04-17,23.29726219177246
2007-04-18,23.343351364135742
2007-04-19,24.85086441040039
2007-04-20,24.768573760986328
2007-04-23,24.692867279052734
2007-04-24,24.432844161987305
2007-04-25,24.679704666137695
2007-04-26,24.488794326782227
2007-04-27,24.594120025634766
2007-04-30,24.222192764282227
2007-05-01,24.113561630249023
2007-05-02,24.363719940185547
2007-05-03,24.692867279052734
2007-05-04,24.620460510253906
2007-05-07,24.949609756469727
2007-05-08,24.800512313842773
2007-05-09,25.055633544921875
2007-05-10,24.631521224975586
2007-05-11,24.730915069580078
2007-05-14,24.681222915649414
2007-05-15,24.744178771972656
2007-05-16,24.853525161743164
2007-05-17,25.015871047973633
2007-05-18,25.78125
2007-05-21,25.834272384643555
2007-05-22,25.804443359375
2007-05-23,25.632152557373047
2007-05-24,25.36708641052246
2007-05-25,25.5493221282959
2007-05-29,25.314077377319336
2007-05-30,25.516191482543945
2007-05-31,25.24449348449707
2007-06-01,25.304128646850586
2007-06-04,25.251117706298828
2007-06-05,25.297500610351562
2007-06-06,25.10533332824707
2007-06-07,24.449289321899414
2007-06-08,24.591768264770508
2007-06-11,24.58844566345215
2007-06-12,24.170969009399414
2007-06-13,24.595075607299805
2007-06-14,24.691162109375
2007-06-15,24.843578338623047
2007-06-18,24.787248611450195
2007-06-19,24.787248611450195
2007-06-20,24.58844566345215
2007-06-21,24.720991134643555
2007-06-22,24.379711151123047
2007-06-25,24.459232330322266
2007-06-26,24.482425689697266
2007-06-27,24.952924728393555
2007-06-28,24.69778823852539
2007-06-29,25.21799087524414
2007-07-02,25.496307373046875
2007-07-03,25.357149124145508
2007-07-05,25.655351638793945
2007-07-06,25.52945899963379
2007-07-09,25.804443359375
2007-07-10,25.416790008544922
2007-07-11,25.496307373046875
2007-07-12,25.956867218017578
2007-07-13,26.112585067749023
2007-07-16,26.07945442199707
2007-07-17,26.702383041381836
2007-07-18,26.64605140686035
2007-07-19,26.67254638671875
2007-07-20,26.712308883666992
2007-07-23,27.23582649230957
2007-07-24,26.904489517211914
2007-07-25,26.619537353515625
2007-07-26,25.744815826416016
2007-07-27,25.1981143951416
2007-07-30,25.625524520874023
2007-07-31,25.27100372314453
2007-08-01,26.155672073364258
2007-08-02,26.029747009277344
2007-08-03,25.274309158325195
2007-08-06,25.86408805847168
2007-08-07,25.7315616607666
2007-08-08,25.51807975769043
2007-08-09,24.08038902282715
2007-08-10,24.834253311157227
2007-08-13,25.107778549194336
2007-08-14,24.110416412353516
2007-08-15,23.540002822875977
2007-08-16,23.800193786621094
2007-08-17,24.140438079833984
2007-08-20,24.47732925415039
2007-08-21,24.307218551635742
2007-08-22,24.40728187561035
2007-08-23,24.277191162109375
2007-08-24,24.68414878845215
2007-08-27,24.433971405029297
2007-08-28,23.776826858520508
2007-08-29,24.48067283630371
2007-08-30,24.517364501953125
2007-08-31,24.467330932617188
2007-09-04,24.56072425842285
2007-09-05,24.340572357177734
2007-09-06,24.620773315429688
2007-09-07,23.716794967651367
2007-09-10,23.806865692138672
2007-09-11,24.200468063354492
2007-09-12,24.85093879699707
2007-09-13,25.021060943603516
2007-09-14,24.630783081054688
2007-09-17,24.574073791503906
2007-09-18,25.251222610473633
2007-09-19,25.81161117553711
2007-09-20,25.071081161499023
2007-09-21,25.01771354675293
2007-09-24,24.880950927734375
2007-09-25,25.07442855834961
2007-09-26,25.21785545349121
2007-09-27,25.404653549194336
2007-09-28,25.20118522644043
2007-10-01,25.65483856201172
2007-10-02,25.434680938720703
2007-10-03,25.444686889648438
2007-10-04,25.641498565673828
2007-10-05,26.195220947265625
2007-10-08,25.834964752197266
2007-10-09,26.07847023010254
2007-10-10,26.105154037475586
2007-10-11,26.065128326416016
2007-10-12,26.372011184692383
2007-10-15,26.011747360229492
2007-10-16,26.208560943603516
2007-10-17,25.91836166381836
2007-10-18,25.14113998413086
2007-10-19,24.73417854309082
2007-10-22,24.840919494628906
2007-10-23,24.944332122802734
2007-10-24,24.854263305664062
2007-10-25,24.49734878540039
2007-10-26,24.53070640563965
2007-10-29,24.710838317871094
2007-10-30,24.297210693359375
2007-10-31,24.93098258972168
2007-11-01,24.33723258972168
2007-11-02,24.443981170654297
2007-11-05,24.173784255981445
2007-11-06,24.594097137451172
2007-11-07,23.676973342895508
2007-11-08,24.063302993774414
2007-11-09,23.270477294921875
2007-11-12,23.00846290588379
2007-11-13,23.045408248901367
2007-11-14,22.870718002319336
2007-11-15,22.62885093688965
2007-11-16,22.437360763549805
2007-11-19,21.98047637939453
2007-11-20,22.255949020385742
2007-11-21,21.973756790161133
2007-11-23,22.339935302734375
2007-11-26,22.171964645385742
2007-11-27,22.171964645385742
2007-11-28,23.058834075927734
2007-11-29,22.981578826904297
2007-11-30,23.058834075927734
2007-12-03,22.988300323486328
2007-12-04,22.86735725402832
2007-12-05,23.102508544921875
2007-12-06,23.179786682128906
2007-12-07,23.609783172607422
2007-12-10,23.801267623901367
2007-12-11,23.025249481201172
2007-12-12,23.384702682495117
2007-12-13,23.683683395385742
2007-12-14,23.31416130065918
2007-12-17,22.84385108947754
2007-12-18,23.330957412719727
2007-12-19,23.07564353942871
2007-12-20,23.451892852783203
2007-12-21,24.093524932861328
2007-12-24,24.12042236328125
2007-12-26,24.140567779541016
2007-12-27,23.717288970947266
2007-12-28,23.660181045532227
2007-12-31,23.592975616455078
2008-01-02,23.045408248901367
2008-01-03,22.786725997924805
2008-01-04,22.39368438720703
2008-01-07,22.507904052734375
2008-01-08,21.909927368164062
2008-01-09,21.846105575561523
2008-01-10,21.87297821044922
2008-01-11,21.231340408325195
2008-01-14,21.694931030273438
2008-01-15,20.91219139099121
2008-01-16,20.68375587463379
2008-01-17,21.043212890625
2008-01-18,20.848365783691406
2008-01-22,20.663599014282227
2008-01-23,21.476579666137695
2008-01-24,21.426177978515625
2008-01-25,21.16415023803711
2008-01-28,21.66805648803711
2008-01-29,21.681489944458008
2008-01-30,21.463136672973633
2008-01-31,21.9603214263916
2008-02-01,22.571733474731445
2008-02-04,22.313051223754883
2008-02-05,21.614307403564453
2008-02-06,21.71844482421875
2008-02-07,21.614307403564453
2008-02-08,21.624393463134766
2008-02-11,21.768844604492188
2008-02-12,21.85954475402832
2008-02-13,22.02751922607422
2008-02-14,21.563919067382812
2008-02-15,21.449695587158203
2008-02-19,21.91665267944336
2008-02-20,21.567852020263672
2008-02-21,21.67283058166504
2008-02-22,21.801509857177734
2008-02-25,22.350109100341797
2008-02-26,22.268836975097656
2008-02-27,22.072425842285156
2008-02-28,21.632200241088867
2008-02-29,20.988780975341797
2008-03-03,21.22244644165039
2008-03-04,20.751741409301758
2008-03-05,20.907514572143555
2008-03-06,20.538400650024414
2008-03-07,19.834026336669922
2008-03-10,19.471677780151367
2008-03-11,20.226850509643555
2008-03-12,20.257326126098633
2008-03-13,20.511308670043945
2008-03-14,19.983020782470703
2008-03-17,19.641002655029297
2008-03-18,20.297954559326172
2008-03-19,19.776460647583008
2008-03-20,19.993188858032227
2008-03-24,20.504528045654297
2008-03-25,20.6772403717041
2008-03-26,20.2437801361084
2008-03-27,20.176055908203125
2008-03-28,20.074460983276367
2008-03-31,20.490983963012695
2008-04-01,21.17843246459961
2008-04-02,21.37822914123535
2008-04-03,21.48996925354004
2008-04-04,21.947128295898438
2008-04-07,21.601722717285156
2008-04-08,21.62881851196289
2008-04-09,21.425621032714844
2008-04-10,21.571239471435547
2008-04-11,21.395153045654297
2008-04-14,21.23598861694336
2008-04-15,21.344350814819336
2008-04-16,22.32301902770996
2008-04-17,21.92681121826172
2008-04-18,22.488948822021484
2008-04-21,22.133378982543945
2008-04-22,21.93019676208496
2008-04-23,21.425621032714844
2008-04-24,21.561080932617188
2008-04-25,21.957292556762695
2008-04-28,21.476425170898438
2008-04-29,21.107309341430664
2008-04-30,20.782217025756836
2008-05-01,21.1343936920166
2008-05-02,21.283401489257812
2008-05-05,21.415468215942383
2008-05-06,21.445951461791992
2008-05-07,21.2529239654541
2008-05-08,21.549997329711914
2008-05-09,21.198284149169922
2008-05-12,21.51243782043457
2008-05-13,21.720733642578125
2008-05-14,22.178295135498047
2008-05-15,22.407085418701172
2008-05-16,22.618785858154297
2008-05-19,22.086097717285156
2008-05-20,22.05536460876465
2008-05-21,21.65244483947754
2008-05-22,21.741220474243164
2008-05-23,21.33146095275879
2008-05-27,21.246089935302734
2008-05-28,21.635364532470703
2008-05-29,21.65244483947754
2008-05-30,21.522680282592773
2008-06-02,21.33487892150879
2008-06-03,20.966089248657227
2008-06-04,21.123167037963867
2008-06-05,21.549997329711914
2008-06-06,20.908039093017578
2008-06-09,20.788516998291016
2008-06-10,20.6075439453125
2008-06-11,20.4880428314209
2008-06-12,20.406084060668945
2008-06-13,21.16072654724121
2008-06-16,21.123167037963867
2008-06-17,21.030963897705078
2008-06-18,20.720237731933594
2008-06-19,20.819259643554688
2008-06-20,20.477794647216797
2008-06-23,20.69291877746582
2008-06-24,20.17730140686035
2008-06-25,20.17388153076172
2008-06-26,19.53192138671875
2008-06-27,19.514860153198242
2008-06-30,19.589982986450195
2008-07-01,19.637784957885742
2008-07-02,19.00265121459961
2008-07-03,18.995820999145508
2008-07-07,19.00265121459961
2008-07-08,19.224605560302734
2008-07-09,18.668012619018555
2008-07-10,18.92753028869629
2008-07-11,18.92411231994629
2008-07-14,18.828506469726562
2008-07-15,19.050460815429688
2008-07-16,19.490955352783203
2008-07-17,20.843156814575195
2008-07-18,20.754375457763672
2008-07-21,20.819259643554688
2008-07-22,21.037792205810547
2008-07-23,21.232437133789062
2008-07-24,20.829504013061523
2008-07-25,20.651941299438477
2008-07-28,20.348037719726562
2008-07-29,20.576810836791992
2008-07-30,21.05828857421875
2008-07-31,20.706581115722656
2008-08-01,20.194372177124023
2008-08-04,19.910951614379883
2008-08-05,20.65876579284668
2008-08-06,21.15731430053711
2008-08-07,21.10565757751465
2008-08-08,21.811595916748047
2008-08-11,22.166284561157227
2008-08-12,22.124954223632812
2008-08-13,21.842580795288086
2008-08-14,21.75649642944336
2008-08-15,22.235158920288086
2008-08-18,22.124954223632812
2008-08-19,21.725500106811523
2008-08-20,21.842580795288086
2008-08-21,21.518884658813477
2008-08-22,21.505111694335938
2008-08-25,21.122879028320312
2008-08-26,21.260623931884766
2008-08-27,21.32261085510254
2008-08-28,21.870128631591797
2008-08-29,21.646299362182617
2008-09-02,22.483083724975586
2008-09-03,22.978961944580078
2008-09-04,22.569181442260742
2008-09-05,22.414209365844727
2008-09-08,22.675933837890625
2008-09-09,22.24892234802246
2008-09-10,22.341901779174805
2008-09-11,22.95830535888672
2008-09-12,23.337095260620117
2008-09-15,22.944530487060547
2008-09-16,23.192462921142578
2008-09-17,22.89975357055664
2008-09-18,23.17869758605957
2008-09-19,23.061609268188477
2008-09-22,22.314359664916992
2008-09-23,21.425912857055664
2008-09-24,20.57190704345703
2008-09-25,21.06089210510254
2008-09-26,21.15731430053711
2008-09-29,19.852203369140625
2008-09-30,20.082916259765625
2008-10-01,19.945178985595703
2008-10-02,19.177257537841797
2008-10-03,18.9775333404541
2008-10-06,18.82600975036621
2008-10-07,17.44513702392578
2008-10-08,17.55188751220703
2008-10-09,16.27776336669922
2008-10-10,15.943742752075195
2008-10-13,17.55878448486328
2008-10-14,17.31084442138672
2008-10-15,15.320454597473145
2008-10-16,17.593215942382812
2008-10-17,16.58768653869629
2008-10-20,17.390045166015625
2008-10-21,17.100786209106445
2008-10-22,16.08148193359375
2008-10-23,15.960962295532227
2008-10-24,15.533960342407227
2008-10-27,15.11040210723877
2008-10-28,16.47749900817871
2008-10-29,16.484375
2008-10-30,16.9423828125
2008-10-31,17.0732364654541
2008-11-03,17.228195190429688
2008-11-04,17.74129295349121
2008-11-05,16.604909896850586
2008-11-06,15.553393363952637
2008-11-07,16.298505783081055
2008-11-10,16.033878326416016
2008-11-11,15.97121524810791
2008-11-12,15.386260032653809
2008-11-13,16.845155715942383
2008-11-14,15.80060863494873
2008-11-17,15.35840892791748
2008-11-18,15.441978454589844
2008-11-19,14.34171199798584
2008-11-20,12.875853538513184
2008-11-21,13.41205883026123
2008-11-24,14.515801429748535
2008-11-25,14.808279037475586
2008-11-26,15.281808853149414
2008-11-28,15.29224967956543
2008-12-01,13.784621238708496
2008-12-02,14.554106712341309
2008-12-03,15.003257751464844
2008-12-04,14.648118019104004
2008-12-05,15.146013259887695
2008-12-08,15.950324058532715
2008-12-09,15.49071979522705
2008-12-10,15.581247329711914
2008-12-11,14.836137771606445
2008-12-12,15.281808853149414
2008-12-15,15.16342544555664
2008-12-16,15.999067306518555
2008-12-17,15.494203567504883
2008-12-18,14.867467880249023
2008-12-19,14.435725212097168
2008-12-22,13.82638931274414
2008-12-23,13.554817199707031
2008-12-24,13.519998550415039
2008-12-26,13.714974403381348
2008-12-29,13.519998550415039
2008-12-30,14.091017723083496
2008-12-31,14.773456573486328
2009-01-02,15.16342544555664
2009-01-05,15.069414138793945
2009-01-06,15.678730964660645
2009-01-07,15.020670890808105
2009-01-08,15.386260032653809
2009-01-09,15.079855918884277
2009-01-12,14.825688362121582
2009-01-13,14.519283294677734
2009-01-14,14.021378517150879
2009-01-15,14.418310165405273
2009-01-16,14.425277709960938
2009-01-20,13.788097381591797
2009-01-21,14.087535858154297
2009-01-22,13.680155754089355
2009-01-23,13.652301788330078
2009-01-26,13.526955604553223
2009-01-27,13.62445068359375
2009-01-28,14.244217872619629
2009-01-29,13.711495399475098
2009-01-30,13.08476448059082
2009-02-02,13.053425788879395
2009-02-03,12.882816314697266
2009-02-04,12.698277473449707
2009-02-05,13.112625122070312
2009-02-06,13.620967864990234
2009-02-09,13.66971492767334
2009-02-10,13.018608093261719
2009-02-11,13.008162498474121
2009-02-12,12.854964256286621
2009-02-13,12.607747077941895
2009-02-17,11.970579147338867
2009-02-18,12.055451393127441
2009-02-19,11.822049140930176
2009-02-20,11.5532865524292
2009-02-23,10.991003036499023
2009-02-24,11.486093521118164
2009-02-25,11.309276580810547
2009-02-26,11.118310928344727
2009-02-27,10.98393440246582
2009-03-02,10.623218536376953
2009-03-03,10.538349151611328
2009-03-04,10.934426307678223
2009-03-05,10.071548461914062
2009-03-06,10.403965950012207
2009-03-09,10.432257652282715
2009-03-10,11.5603609085083
2009-03-11,11.63815689086914
2009-03-12,12.143857955932617
2009-03-13,11.669984817504883
2009-03-16,11.648767471313477
2009-03-17,12.013011932373047
2009-03-18,12.373720169067383
2009-03-19,12.41262435913086
2009-03-20,12.274702072143555
2009-03-23,13.084528923034668
2009-03-24,12.939533233642578
2009-03-25,13.04209041595459
2009-03-26,13.689242362976074
2009-03-27,13.013800621032715
2009-03-30,13.038557052612305
2009-03-31,13.049162864685059
2009-04-01,13.95801067352295
2009-04-02,14.870384216308594
2009-04-03,15.758013725280762
2009-04-06,15.655466079711914
2009-04-07,15.135621070861816
2009-04-08,15.16037368774414
2009-04-09,15.903002738952637
2009-04-13,15.959588050842285
2009-04-14,15.605956077575684
2009-04-15,15.715576171875
2009-04-16,16.3061580657959
2009-04-17,16.016176223754883
2009-04-20,15.273528099060059
2009-04-21,15.432670593261719
2009-04-22,15.58826732635498
2009-04-23,15.36547565460205
2009-04-24,16.07628631591797
2009-04-27,15.570588111877441
2009-04-28,15.29122257232666
2009-04-29,15.602418899536133
2009-04-30,15.57766056060791
2009-05-01,15.567060470581055
2009-05-04,16.44407081604004
2009-05-05,16.18592071533203
2009-05-06,16.242496490478516
2009-05-07,15.645023345947266
2009-05-08,15.999218940734863
2009-05-11,15.57705307006836
2009-05-12,15.630725860595703
2009-05-13,14.986745834350586
2009-05-14,15.172780990600586
2009-05-15,15.09765338897705
2009-05-18,15.770244598388672
2009-05-19,15.977753639221191
2009-05-20,16.27828025817871
2009-05-21,15.752364158630371
2009-05-22,15.967021942138672
2009-05-26,16.106544494628906
2009-05-27,15.6736478805542
2009-05-28,15.773818969726562
2009-05-29,15.909778594970703
2009-06-01,16.471467971801758
2009-06-02,16.32478141784668
2009-06-03,15.956282615661621
2009-06-04,16.099393844604492
2009-06-05,16.11370849609375
2009-06-08,15.845379829406738
2009-06-09,16.285436630249023
2009-06-10,16.1888370513916
2009-06-11,16.260393142700195
2009-06-12,16.145896911621094
2009-06-15,15.734469413757324
2009-06-16,15.40890884399414
2009-06-17,15.469728469848633
2009-06-18,15.36240291595459
2009-06-19,15.319461822509766
2009-06-22,14.904458999633789
2009-06-23,14.850794792175293
2009-06-24,15.373116493225098
2009-06-25,15.684380531311035
2009-06-26,15.587788581848145
2009-06-29,15.691543579101562
2009-06-30,15.705853462219238
2009-07-01,15.662919998168945
2009-07-02,15.079766273498535
2009-07-06,15.391022682189941
2009-07-07,14.890145301818848
2009-07-08,14.961697578430176
2009-07-09,15.065452575683594
2009-07-10,15.00462818145752
2009-07-13,15.587788581848145
2009-07-14,15.788142204284668
2009-07-15,16.492937088012695
2009-07-16,17.627046585083008
2009-07-17,17.730798721313477
2009-07-20,18.04920768737793
2009-07-21,18.04204750061035
2009-07-22,18.156532287597656
2009-07-23,18.771892547607422
2009-07-24,18.80409049987793
2009-07-27,18.893529891967773
2009-07-28,18.800512313842773
2009-07-29,18.560810089111328
2009-07-30,19.46595573425293
2009-07-31,19.677038192749023
2009-08-03,20.328168869018555
2009-08-04,20.406875610351562
2009-08-05,20.43193244934082
2009-08-06,20.280242919921875
2009-08-07,20.294692993164062
2009-08-10,19.893850326538086
2009-08-11,19.915531158447266
2009-08-12,20.052745819091797
2009-08-13,20.186359405517578
2009-08-14,19.709692001342773
2009-08-17,19.128293991088867
2009-08-18,19.12107276916504
2009-08-19,19.294403076171875
2009-08-20,19.193294525146484
2009-08-21,19.698850631713867
2009-08-24,19.554412841796875
2009-08-25,19.604961395263672
2009-08-26,19.406341552734375
2009-08-27,19.929969787597656
2009-08-28,20.200807571411133
2009-08-31,20.005796432495117
2009-09-01,19.52912712097168
2009-09-02,19.474950790405273
2009-09-03,19.539960861206055
2009-09-04,19.821630477905273
2009-09-08,20.002195358276367
2009-09-09,20.38858413696289
2009-09-10,20.579973220825195
2009-09-11,20.691923141479492
2009-09-14,20.912200927734375
2009-09-15,21.45387840270996
2009-09-16,21.627208709716797
2009-09-17,21.406932830810547
2009-09-18,21.54054069519043
2009-09-21,21.554990768432617
2009-09-22,21.71025848388672
2009-09-23,21.323875427246094
2009-09-24,21.132478713989258
2009-09-25,20.818309783935547
2009-09-28,21.219144821166992
2009-09-29,21.211923599243164
2009-09-30,21.020536422729492
2009-10-01,20.42469596862793
2009-10-02,20.316356658935547
2009-10-05,20.77858543395996
2009-10-06,20.955535888671875
2009-10-07,20.89775848388672
2009-10-08,21.38526725769043
2009-10-09,21.5766544342041
2009-10-12,21.706653594970703
2009-10-13,21.898038864135742
2009-10-14,22.21943473815918
2009-10-15,22.418052673339844
2009-10-16,22.136375427246094
2009-10-19,22.378334045410156
2009-10-20,22.1038875579834
2009-10-21,21.547761917114258
2009-10-22,21.912490844726562
2009-10-23,21.4285945892334
2009-10-26,21.020536422729492
2009-10-27,21.30581283569336
2009-10-28,20.67386245727539
2009-10-29,21.09276008605957
2009-10-30,20.377744674682617
2009-11-02,20.760528564453125
2009-11-03,20.937477111816406
2009-11-04,20.821922302246094
2009-11-05,21.374433517456055
2009-11-06,21.42909049987793
2009-11-09,22.183488845825195
2009-11-10,22.219932556152344
2009-11-11,22.296464920043945
2009-11-12,21.950244903564453
2009-11-13,21.997617721557617
2009-11-16,22.3875732421875
2009-11-17,22.325611114501953
2009-11-18,22.052289962768555
2009-11-19,21.67691421508789
2009-11-20,21.59308433532715
2009-11-23,22.0595760345459
2009-11-24,21.811756134033203
2009-11-25,22.110597610473633
2009-11-27,21.62224578857422
2009-11-30,21.658689498901367
2009-12-01,21.833621978759766
2009-12-02,22.066865921020508
2009-12-03,21.71700096130371
2009-12-04,22.00490951538086
2009-12-07,21.9866943359375
2009-12-08,21.443674087524414
2009-12-09,21.662334442138672
2009-12-10,21.516563415527344
2009-12-11,21.32340431213379
2009-12-14,21.753442764282227
2009-12-15,21.432741165161133
2009-12-16,21.604022979736328
2009-12-17,21.250518798828125
2009-12-18,21.057357788085938
2009-12-21,21.221357345581055
2009-12-22,21.454601287841797
2009-12-23,21.611310958862305
2009-12-24,21.709718704223633
2009-12-28,21.789894104003906
2009-12-29,21.633176803588867
2009-12-30,21.59673309326172
2009-12-31,21.334346771240234
2010-01-04,22.085092544555664
2010-01-05,22.09966468811035
2010-01-06,22.445880889892578
2010-01-07,22.547924041748047
2010-01-08,22.504192352294922
2010-01-11,22.47868537902832
2010-01-12,22.16890525817871
2010-01-13,22.40214729309082
2010-01-14,22.883211135864258
2010-01-15,22.61351776123047
2010-01-19,23.408000946044922
2010-01-20,23.007125854492188
2010-01-21,21.538419723510742
2010-01-22,21.837263107299805
2010-01-25,22.260019302368164
2010-01-26,21.855487823486328
2010-01-27,21.68785285949707
2010-01-28,21.5056209564209
2010-01-29,21.385360717773438
2010-02-01,21.69148826599121
2010-02-02,21.84455108642578
2010-02-03,21.57851219177246
2010-02-04,21.03914451599121
2010-02-05,21.261449813842773
2010-02-08,21.020923614501953
2010-02-09,21.560293197631836
2010-02-10,21.775314331054688
2010-02-11,21.950244903564453
2010-02-12,21.997617721557617
2010-02-16,22.383926391601562
2010-02-17,22.725872039794922
2010-02-18,22.83616828918457
2010-02-19,22.97220230102539
2010-02-22,22.821456909179688
2010-02-23,22.593503952026367
2010-02-24,22.832487106323242
2010-02-25,22.45010757446289
2010-02-26,22.626588821411133
2010-03-01,22.935436248779297
2010-03-02,23.016326904296875
2010-03-03,23.141334533691406
2010-03-04,23.130308151245117
2010-03-05,23.270017623901367
2010-03-08,23.365615844726562
2010-03-09,23.13765525817871
2010-03-10,23.420764923095703
2010-03-11,23.270017623901367
2010-03-12,23.58989143371582
2010-03-15,23.711223602294922
2010-03-16,23.766382217407227
2010-03-17,24.22964859008789
2010-03-18,23.803146362304688
2010-03-19,23.873003005981445
2010-03-22,24.075220108032227
2010-03-23,24.2847957611084
2010-03-24,24.05683708190918
2010-03-25,23.784759521484375
2010-03-26,24.292152404785156
2010-03-29,24.178171157836914
2010-03-30,24.2847957611084
2010-03-31,24.045806884765625
2010-04-01,24.450246810913086
2010-04-05,24.604673385620117
2010-04-06,24.85468864440918
2010-04-07,24.799535751342773
2010-04-08,24.976022720336914
2010-04-09,25.25177574157715
2010-04-12,25.32898712158203
