Date,NI
2006-03-23,3.7946088314056396
2006-03-24,3.780012607574463
2006-03-27,3.7453529834747314
2006-03-28,3.7325820922851562
2006-03-29,3.7453529834747314
2006-03-30,3.7252843379974365
2006-03-31,3.68879771232605
2006-04-03,3.7435271739959717
2006-04-04,3.7836620807647705
2006-04-05,3.8092026710510254
2006-04-06,3.7453529834747314
2006-04-07,3.68879771232605
2006-04-10,3.6869733333587646
2006-04-11,3.6705541610717773
2006-04-12,3.6815011501312256
2006-04-13,3.655958414077759
2006-04-17,3.6705541610717773
2006-04-18,3.761770725250244
2006-04-19,3.7854866981506348
2006-04-20,3.8073787689208984
2006-04-21,3.800081491470337
2006-04-24,3.8110272884368896
2006-04-25,3.7909598350524902
2006-04-26,3.7891156673431396
2006-04-27,3.8721272945404053
2006-04-28,3.894266366958618
2006-05-01,3.846302032470703
2006-05-02,3.8924214839935303
2006-05-03,3.910869598388672
2006-05-04,3.9090218544006348
2006-05-05,3.997572660446167
2006-05-08,4.051069736480713
2006-05-09,4.003105163574219
2006-05-10,4.049222946166992
2006-05-11,4.0012617111206055
2006-05-12,3.988346815109253
2006-05-15,3.9717442989349365
2006-05-16,3.9311575889587402
2006-05-17,3.8555266857147217
2006-05-18,3.8555266857147217
2006-05-19,3.918246030807495
2006-05-22,3.9403839111328125
2006-05-23,3.8795087337493896
2006-05-24,3.9164013862609863
2006-05-25,3.9200921058654785
2006-05-26,3.914558172225952
2006-05-30,3.9164013862609863
2006-05-31,4.016018867492676
2006-06-01,4.03631067276001
2006-06-02,4.041845798492432
2006-06-05,3.995727300643921
2006-06-06,3.990192174911499
2006-06-07,3.9717442989349365
2006-06-08,3.9994163513183594
2006-06-09,4.04000186920166
2006-06-12,4.016018867492676
2006-06-13,3.9717442989349365
2006-06-14,3.9698994159698486
2006-06-15,4.0307769775390625
2006-06-16,4.047379970550537
2006-06-19,3.9772789478302
2006-06-20,3.9772789478302
2006-06-21,4.0307769775390625
2006-06-22,4.023397445678711
2006-06-23,4.04000186920166
2006-06-26,4.025241374969482
2006-06-27,4.008639812469482
2006-06-28,4.0307769775390625
2006-06-29,4.041845798492432
2006-06-30,4.028931140899658
2006-07-03,4.04000186920166
2006-07-05,4.063981533050537
2006-07-06,4.069517612457275
2006-07-07,4.110101699829102
2006-07-10,4.161754131317139
2006-07-11,4.185735702514648
2006-07-12,4.152531623840332
2006-07-13,4.106412410736084
2006-07-14,4.1137895584106445
2006-07-17,4.10456657409668
2006-07-18,4.099032878875732
2006-07-19,4.1672892570495605
2006-07-20,4.204183578491211
2006-07-21,4.244766712188721
2006-07-24,4.28350830078125
2006-07-25,4.2613701820373535
2006-07-26,4.289042949676514
2006-07-27,4.264822959899902
2006-07-28,4.290904521942139
2006-07-31,4.238735675811768
2006-08-01,4.279725551605225
2006-08-02,4.147441864013672
2006-08-03,4.1157636642456055
2006-08-04,4.121356964111328
2006-08-07,4.026332855224609
2006-08-08,4.033786773681641
2006-08-09,4.024469375610352
2006-08-10,4.0077009201049805
2006-08-11,3.985344171524048
2006-08-14,4.000247478485107
2006-08-15,3.9965226650238037
2006-08-16,3.9816179275512695
2006-08-17,3.957395315170288
2006-08-18,3.9667112827301025
2006-08-21,3.968574285507202
2006-08-22,3.9648478031158447
2006-08-23,3.9238576889038086
2006-08-24,3.9387645721435547
2006-08-25,3.9238576889038086
2006-08-28,3.9424917697906494
2006-08-29,3.9313113689422607
2006-08-30,3.912679433822632
2006-08-31,3.944352626800537
2006-09-01,3.9536683559417725
2006-09-05,3.957395315170288
2006-09-06,3.9387645721435547
2006-09-07,3.912679433822632
2006-09-08,3.9201321601867676
2006-09-11,3.9406285285949707
2006-09-12,3.9313113689422607
2006-09-13,3.946216106414795
2006-09-14,3.93503999710083
2006-09-15,3.9257216453552246
2006-09-18,3.9164037704467773
2006-09-19,3.946216106414795
2006-09-20,3.97416353225708
2006-09-21,3.9313113689422607
2006-09-22,3.9331748485565186
2006-09-25,3.976026773452759
2006-09-26,3.977891683578491
2006-09-27,4.037513732910156
2006-09-28,4.028196811676025
2006-09-29,4.0505547523498535
2006-10-02,4.09340763092041
2006-10-03,4.085955619812012
2006-10-04,4.084091663360596
2006-10-05,4.061732769012451
2006-10-06,4.028196811676025
2006-10-09,4.03192138671875
2006-10-10,4.0431013107299805
2006-10-11,4.058006763458252
2006-10-12,4.104585647583008
2006-10-13,4.09340763092041
2006-10-16,4.106449127197266
2006-10-17,4.173523426055908
2006-10-18,4.24805212020874
2006-10-19,4.281589031219482
2006-10-20,4.2964959144592285
2006-10-23,4.3318939208984375
2006-10-24,4.322579383850098
2006-10-25,4.3840651512146
2006-10-26,4.387789249420166
2006-10-27,4.344514846801758
2006-10-30,4.35015869140625
2006-10-31,4.378383159637451
2006-11-01,4.380265235900879
2006-11-02,4.483748912811279
2006-11-03,4.446116924285889
2006-11-06,4.39719820022583
2006-11-07,4.410369396209717
2006-11-08,4.4781036376953125
2006-11-09,4.4781036376953125
2006-11-10,4.500682353973389
2006-11-13,4.479987144470215
2006-11-14,4.485630989074707
2006-11-15,4.496919631958008
2006-11-16,4.48939323425293
2006-11-17,4.493158340454102
2006-11-20,4.508210182189941
2006-11-21,4.496919631958008
2006-11-22,4.4781036376953125
2006-11-24,4.493158340454102
2006-11-27,4.431064605712891
2006-11-28,4.495039939880371
2006-11-29,4.626747131347656
2006-11-30,4.63991641998291
2006-12-01,4.596642017364502
2006-12-04,4.615460395812988
2006-12-05,4.66061544418335
2006-12-06,4.638037204742432
2006-12-07,4.621102809906006
2006-12-08,4.589118003845215
2006-12-11,4.57970666885376
2006-12-12,4.581590175628662
2006-12-13,4.602288246154785
2006-12-14,4.617340564727783
2006-12-15,4.581590175628662
2006-12-18,4.542078495025635
2006-12-19,4.545841217041016
2006-12-20,4.5157341957092285
2006-12-21,4.508210182189941
2006-12-22,4.528905391693115
2006-12-26,4.572182655334473
2006-12-27,4.583471298217773
2006-12-28,4.5439581871032715
2006-12-29,4.534552574157715
2007-01-03,4.566538333892822
2007-01-04,4.549605846405029
2007-01-05,4.434830188751221
2007-01-08,4.427301406860352
2007-01-09,4.4404730796813965
2007-01-10,4.470578670501709
2007-01-11,4.453644275665283
2007-01-12,4.436711311340332
2007-01-16,4.447999000549316
2007-01-17,4.432946681976318
2007-01-18,4.4028425216674805
2007-01-19,4.380265235900879
2007-01-22,4.3689751625061035
2007-01-23,4.406606197357178
2007-01-24,4.46116828918457
2007-01-25,4.506329536437988
2007-01-26,4.5533671379089355
2007-01-29,4.522973537445068
2007-01-30,4.526771545410156
2007-01-31,4.5210723876953125
2007-02-01,4.540069103240967
2007-02-02,4.547667503356934
2007-02-05,4.549568176269531
2007-02-06,4.568563461303711
2007-02-07,4.578062534332275
2007-02-08,4.619853973388672
2007-02-09,4.625551700592041
2007-02-12,4.591357707977295
2007-02-13,4.635051727294922
2007-02-14,4.671142101287842
2007-02-15,4.6483473777771
2007-02-16,4.617953777313232
2007-02-20,4.669243812561035
2007-02-21,4.62175178527832
2007-02-22,4.614153861999512
2007-02-23,4.616054058074951
2007-02-26,4.650247097015381
2007-02-27,4.545769691467285
2007-02-28,4.519173622131348
2007-03-01,4.526771545410156
2007-03-02,4.471681594848633
2007-03-05,4.426090717315674
2007-03-06,4.492579936981201
2007-03-07,4.448888778686523
2007-03-08,4.452687740325928
2007-03-09,4.4735822677612305
2007-03-12,4.5210723876953125
2007-03-13,4.452687740325928
2007-03-14,4.467884063720703
2007-03-15,4.536271572113037
2007-03-16,4.51347541809082
2007-03-19,4.541969299316406
2007-03-20,4.597057819366455
2007-03-21,4.604653835296631
2007-03-22,4.610355377197266
2007-03-23,4.625551700592041
2007-03-26,4.636948585510254
2007-03-27,4.6578450202941895
2007-03-28,4.640748500823975
2007-03-29,4.6768412590026855
2007-03-30,4.642647743225098
2007-04-02,4.730030536651611
2007-04-03,4.720533847808838
2007-04-04,4.70343542098999
2007-04-05,4.720533847808838
2007-04-09,4.756626129150391
2007-04-10,4.754725933074951
2007-04-11,4.735730171203613
2007-04-12,4.714832305908203
2007-04-13,4.750925064086914
2007-04-16,4.70533561706543
2007-04-17,4.724331378936768
2007-04-18,4.709135055541992
2007-04-19,4.70343542098999
2007-04-20,4.711034774780273
2007-04-23,4.70533561706543
2007-04-24,4.6768412590026855
2007-04-25,4.777522087097168
2007-04-26,4.777521133422852
2007-04-27,4.771767616271973
2007-04-30,4.714254856109619
2007-05-01,4.754514694213867
2007-05-02,4.7928595542907715
2007-05-03,4.808196067810059
2007-05-04,4.798609733581543
2007-05-07,4.850371360778809
2007-05-08,4.812027931213379
2007-05-09,4.810112476348877
2007-05-10,4.744929313659668
2007-05-11,4.769852638244629
2007-05-14,4.810112476348877
2007-05-15,4.794774055480957
2007-05-16,4.8005266189575195
2007-05-17,4.777521133422852
2007-05-18,4.861874580383301
2007-05-21,4.821616172790527
2007-05-22,4.831199645996094
2007-05-23,4.725758075714111
2007-05-24,4.593476295471191
2007-05-25,4.583889007568359
2007-05-29,4.589641094207764
2007-05-30,4.231135845184326
2007-05-31,4.257976055145264
2007-06-01,4.2234649658203125
2007-06-04,4.211962699890137
2007-06-05,4.171703815460205
2007-06-06,4.148696422576904
2007-06-07,4.016414642333984
2007-06-08,4.035585880279541
2007-06-11,4.100769996643066
2007-06-12,4.041337013244629
2007-06-13,4.072012424468994
2007-06-14,4.064343452453613
2007-06-15,4.121857643127441
2007-06-18,4.112272262573242
2007-06-19,4.087349891662598
2007-06-20,3.9991614818573
2007-06-21,4.022168159484863
2007-06-22,3.9493162631988525
2007-06-25,3.9550652503967285
2007-06-26,3.905221939086914
2007-06-27,3.9282240867614746
2007-06-28,3.9589016437530518
2007-06-29,3.9704039096832275
2007-07-02,4.049006938934326
2007-07-03,4.041337013244629
2007-07-05,3.989576578140259
2007-07-06,3.9972450733184814
2007-07-09,3.9972450733184814
2007-07-10,3.96848464012146
2007-07-11,4.00491189956665
2007-07-12,4.041337013244629
2007-07-13,4.072012424468994
2007-07-16,4.018333911895752
2007-07-17,4.0202484130859375
2007-07-18,4.0336689949035645
2007-07-19,4.110354900360107
2007-07-20,4.041337013244629
2007-07-23,4.060509204864502
2007-07-24,3.887965679168701
2007-07-25,3.903304100036621
2007-07-26,3.8304522037506104
2007-07-27,3.7295994758605957
2007-07-30,3.778085470199585
2007-07-31,3.6985678672790527
2007-08-01,3.799420118331909
2007-08-02,3.9390625953674316
2007-08-03,3.679173469543457
2007-08-06,3.7257204055786133
2007-08-07,3.72184157371521
2007-08-08,3.6636581420898438
2007-08-09,3.5201358795166016
2007-08-10,3.762571334838867
2007-08-13,3.5977156162261963
2007-08-14,3.593836545944214
2007-08-15,3.568624496459961
2007-08-16,3.582198143005371
2007-08-17,3.6694750785827637
2007-08-20,3.6384456157684326
2007-08-21,3.708264112472534
2007-08-22,3.7276599407196045
2007-08-23,3.7839043140411377
2007-08-24,3.8498458862304688
2007-08-27,3.7237820625305176
2007-08-28,3.617109537124634
2007-08-29,3.6636581420898438
2007-08-30,3.6462020874023438
2007-08-31,3.6539597511291504
2007-09-04,3.6985678672790527
2007-09-05,3.6558997631073
2007-09-06,3.6694750785827637
2007-09-07,3.630686044692993
2007-09-10,3.6287474632263184
2007-09-11,3.6869311332702637
2007-09-12,3.7470555305480957
2007-09-13,3.706326484680176
2007-09-14,3.717963457107544
2007-09-17,3.692751407623291
2007-09-18,3.780027151107788
2007-09-19,3.8188164234161377
2007-09-20,3.7722675800323486
2007-09-21,3.762571334838867
2007-09-24,3.76839017868042
2007-09-25,3.735419511795044
2007-09-26,3.76839017868042
2007-09-27,3.7586910724639893
2007-09-28,3.712143898010254
2007-10-01,3.7897236347198486
2007-10-02,3.801361322402954
2007-10-03,3.778085470199585
2007-10-04,3.7936015129089355
2007-10-05,3.8595449924468994
2007-10-08,3.8944554328918457
2007-10-09,4.001125812530518
2007-10-10,3.9875481128692627
2007-10-11,3.9875481128692627
2007-10-12,3.983670711517334
2007-10-15,3.9429428577423096
2007-10-16,3.8983325958251953
2007-10-17,3.9060909748077393
2007-10-18,3.8944554328918457
2007-10-19,3.809117555618286
2007-10-22,3.8207545280456543
2007-10-23,3.780027151107788
2007-10-24,3.8052382469177246
2007-10-25,3.8498458862304688
2007-10-26,3.875060558319092
2007-10-29,3.884871006011963
2007-10-30,3.94765567779541
2007-10-31,4.01240348815918
2007-11-01,3.916261672973633
2007-11-02,3.6553101539611816
2007-11-05,3.5827131271362305
2007-11-06,3.5709402561187744
2007-11-07,3.4355592727661133
2007-11-08,3.5513219833374023
2007-11-09,3.5160040855407715
2007-11-12,3.510118007659912
2007-11-13,3.529735803604126
2007-11-14,3.5238516330718994
2007-11-15,3.5238516330718994
2007-11-16,3.5258138179779053
2007-11-19,3.5160040855407715
2007-11-20,3.529735803604126
2007-11-21,3.5317025184631348
2007-11-23,3.5925252437591553
2007-11-26,3.5061941146850586
2007-11-27,3.5375869274139404
2007-11-28,3.6062581539154053
2007-11-29,3.5846755504608154
2007-11-30,3.631763219833374
2007-12-03,3.6337268352508545
2007-12-04,3.6258788108825684
2007-12-05,3.678853750228882
2007-12-06,3.7377142906188965
2007-12-07,3.751450300216675
2007-12-10,3.788728952407837
2007-12-11,3.7122085094451904
2007-12-12,3.751450300216675
2007-12-13,3.796576738357544
2007-12-14,3.7082834243774414
2007-12-17,3.639613151550293
2007-12-18,3.641575336456299
2007-12-19,3.6023335456848145
2007-12-20,3.604297161102295
2007-12-21,3.704361915588379
2007-12-24,3.6984760761260986
2007-12-26,3.6592321395874023
2007-12-27,3.6533467769622803
2007-12-28,3.700437307357788
2007-12-31,3.706324338912964
2008-01-02,3.704361915588379
2008-01-03,3.704361915588379
2008-01-04,3.6533467769622803
2008-01-07,3.7357542514801025
2008-01-08,3.700437307357788
2008-01-09,3.757335662841797
2008-01-10,3.745565414428711
2008-01-11,3.7749950885772705
2008-01-14,3.7592971324920654
2008-01-15,3.6867024898529053
2008-01-16,3.65138578414917
2008-01-17,3.5748648643493652
2008-01-18,3.4806859493255615
2008-01-22,3.4355592727661133
2008-01-23,3.65138578414917
2008-01-24,3.5984106063842773
2008-01-25,3.5258138179779053
2008-01-28,3.5670173168182373
2008-01-29,3.698171854019165
2008-01-30,3.678297519683838
2008-01-31,3.7657363414764404
2008-02-01,3.8034932613372803
2008-02-04,3.9147775173187256
2008-02-05,3.7478528022766113
2008-02-06,3.7538137435913086
2008-02-07,3.7160561084747314
2008-02-08,3.690222978591919
2008-02-11,3.6524672508239746
2008-02-12,3.680285692214966
2008-02-13,3.670351505279541
2008-02-14,3.6047732830047607
2008-02-15,3.594836711883545
2008-02-19,3.6087489128112793
2008-02-20,3.6325933933258057
2008-02-21,3.551119327545166
2008-02-22,3.569002389907837
2008-02-25,3.6027865409851074
2008-02-26,3.6325933933258057
2008-02-27,3.5789401531219482
2008-02-28,3.5391945838928223
2008-02-29,3.4159910678863525
2008-03-03,3.481567859649658
2008-03-04,3.5471444129943848
2008-03-05,3.5292601585388184
2008-03-06,3.4279143810272217
2008-03-07,3.433875560760498
2008-03-10,3.414003372192383
2008-03-11,3.4974653720855713
2008-03-12,3.4676566123962402
2008-03-13,3.4736194610595703
2008-03-14,3.414003372192383
2008-03-17,3.421949625015259
2008-03-18,3.485541820526123
2008-03-19,3.441824197769165
2008-03-20,3.4756059646606445
2008-03-24,3.4597060680389404
2008-03-25,3.4676566123962402
2008-03-26,3.4597060680389404
2008-03-27,3.4259257316589355
2008-03-28,3.3822078704833984
2008-03-31,3.4259257316589355
2008-04-01,3.5431690216064453
2008-04-02,3.582914352416992
2008-04-03,3.563042640686035
2008-04-04,3.533235788345337
2008-04-07,3.5312466621398926
2008-04-08,3.5292601585388184
2008-04-09,3.5272741317749023
2008-04-10,3.5093889236450195
2008-04-11,3.4974653720855713
2008-04-14,3.4994523525238037
2008-04-15,3.5411834716796875
2008-04-16,3.618683099746704
2008-04-17,3.6286187171936035
2008-04-18,3.682274103164673
2008-04-21,3.6504788398742676
2008-04-22,3.636568069458008
2008-04-23,3.672337770462036
2008-04-24,3.6862494945526123
2008-04-25,3.6564414501190186
2008-04-28,3.6624772548675537
2008-04-29,3.6524155139923096
2008-04-30,3.6021063327789307
2008-05-01,3.688638210296631
2008-05-02,3.612168550491333
2008-05-05,3.5860090255737305
2008-05-06,3.610156297683716
2008-05-07,3.5437490940093994
2008-05-08,3.5719218254089355
2008-05-09,3.5839951038360596
2008-05-12,3.6242430210113525
2008-05-13,3.610156297683716
2008-05-14,3.646378755569458
2008-05-15,3.6383297443389893
2008-05-16,3.6544275283813477
2008-05-19,3.676563262939453
2008-05-20,3.6564419269561768
2008-05-21,3.6222314834594727
2008-05-22,3.6544275283813477
2008-05-23,3.5517964363098145
2008-05-27,3.573934316635132
2008-05-28,3.596069812774658
2008-05-29,3.630280017852783
2008-05-30,3.64034104347229
2008-06-02,3.6081438064575195
2008-06-03,3.5699098110198975
2008-06-04,3.5699098110198975
2008-06-05,3.5860090255737305
2008-06-06,3.4632556438446045
2008-06-09,3.5075266361236572
2008-06-10,3.5256381034851074
2008-06-11,3.4632556438446045
2008-06-12,3.4511804580688477
2008-06-13,3.4793529510498047
2008-06-16,3.4833767414093018
2008-06-17,3.4793529510498047
2008-06-18,3.4511804580688477
2008-06-19,3.503499984741211
2008-06-20,3.4713058471679688
2008-06-23,3.5014889240264893
2008-06-24,3.503499984741211
2008-06-25,3.535700798034668
2008-06-26,3.5477726459503174
2008-06-27,3.5457606315612793
2008-06-30,3.6061322689056396
2008-07-01,3.664489269256592
2008-07-02,3.674550771713257
2008-07-03,3.563872814178467
2008-07-07,3.5457606315612793
2008-07-08,3.6242430210113525
2008-07-09,3.6343047618865967
2008-07-10,3.6061322689056396
2008-07-11,3.5699098110198975
2008-07-14,3.519601345062256
2008-07-15,3.4874019622802734
2008-07-16,3.439105987548828
2008-07-17,3.445143938064575
2008-07-18,3.457218647003174
2008-07-21,3.48941707611084
2008-07-22,3.5397229194641113
2008-07-23,3.4652657508850098
2008-07-24,3.4431307315826416
2008-07-25,3.4069101810455322
2008-07-28,3.402886152267456
2008-07-29,3.4640870094299316
2008-07-30,3.4906082153320312
2008-07-31,3.4844868183135986
2008-08-01,3.417165517807007
2008-08-04,3.4110450744628906
2008-08-05,3.453887462615967
2008-08-06,3.4457268714904785
2008-08-07,3.3559622764587402
2008-08-08,3.429405689239502
2008-08-11,3.4906082153320312
2008-08-12,3.44980788230896
2008-08-13,3.447765588760376
2008-08-14,3.36820125579834
2008-08-15,3.3784029483795166
2008-08-18,3.402885913848877
2008-08-19,3.4008450508117676
2008-08-20,3.394723892211914
2008-08-21,3.394723892211914
2008-08-22,3.398803234100342
2008-08-25,3.36208176612854
2008-08-26,3.36208176612854
2008-08-27,3.392683982849121
2008-08-28,3.4130845069885254
2008-08-29,3.36208176612854
2008-09-02,3.360042095184326
2008-09-03,3.3457610607147217
2008-09-04,3.317200183868408
2008-09-05,3.2457971572875977
2008-09-08,3.317200183868408
2008-09-09,3.2927186489105225
2008-09-10,3.2988388538360596
2008-09-11,3.3253591060638428
2008-09-12,3.388603925704956
2008-09-15,3.2865986824035645
2008-09-16,3.329439401626587
2008-09-17,3.0989084243774414
2008-09-18,3.123389959335327
2008-09-19,3.180513858795166
2008-09-22,3.1131906509399414
2008-09-23,3.0397467613220215
2008-09-24,3.0560672283172607
2008-09-25,3.0927884578704834
2008-09-26,3.109109401702881
2008-09-29,2.8948986530303955
2008-09-30,3.0111846923828125
2008-10-01,3.027505874633789
2008-10-02,3.0295464992523193
2008-10-03,3.0213849544525146
2008-10-06,2.880619764328003
2008-10-07,2.705170154571533
2008-10-08,2.6704893112182617
2008-10-09,2.5052409172058105
2008-10-10,2.3563132286071777
2008-10-13,2.5746049880981445
2008-10-14,2.6378469467163086
2008-10-15,2.446078300476074
2008-10-16,2.6337666511535645
2008-10-17,2.6704893112182617
2008-10-20,2.8214569091796875
2008-10-21,2.7133307456970215
2008-10-22,2.566443920135498
2008-10-23,2.6439690589904785
2008-10-24,2.562363624572754
2008-10-27,2.4603588581085205
2008-10-28,2.7092509269714355
2008-10-29,2.626206874847412
2008-10-30,2.732086181640625
2008-10-31,2.6905672550201416
2008-11-03,2.7445430755615234
2008-11-04,2.806824207305908
2008-11-05,2.7507717609405518
2008-11-06,2.592992067337036
2008-11-07,2.6469688415527344
2008-11-10,2.5639262199401855
2008-11-11,2.514101028442383
2008-11-12,2.4310593605041504
2008-11-13,2.5390145778656006
2008-11-14,2.3978421688079834
2008-11-17,2.4372878074645996
2008-11-18,2.4040699005126953
2008-11-19,2.3002684116363525
2008-11-20,2.1757047176361084
2008-11-21,2.3646256923675537
2008-11-24,2.4289839267730713
2008-11-25,2.485036849975586
2008-11-26,2.455972194671631
2008-11-28,2.501645088195801
2008-12-01,2.352168321609497
2008-12-02,2.343865156173706
2008-12-03,2.4144511222839355
2008-12-04,2.2628986835479736
2008-12-05,2.3210291862487793
2008-12-08,2.298191547393799
2008-12-09,2.3334848880767822
2008-12-10,2.3459408283233643
2008-12-11,2.3604729175567627
2008-12-12,2.4165265560150146
2008-12-15,2.3625502586364746
2008-12-16,2.478808641433716
2008-12-17,2.3625502586364746
2008-12-18,2.323103666305542
2008-12-19,2.269127130508423
2008-12-22,2.2504425048828125
2008-12-23,2.1840085983276367
2008-12-24,2.2047691345214844
2008-12-26,2.2213778495788574
2008-12-29,2.215149164199829
2008-12-30,2.2712035179138184
2008-12-31,2.277430772781372
2009-01-02,2.3127236366271973
2009-01-05,2.3189523220062256
2009-01-06,2.3147993087768555
2009-01-07,2.240062713623047
2009-01-08,2.2712035179138184
2009-01-09,2.3002684116363525
2009-01-12,2.2815825939178467
2009-01-13,2.248366355895996
2009-01-14,2.215149164199829
2009-01-15,2.198540210723877
2009-01-16,2.2234537601470947
2009-01-20,2.1549434661865234
2009-01-21,2.1840085983276367
2009-01-22,2.1653246879577637
2009-01-23,2.1757047176361084
2009-01-26,2.2566707134246826
2009-01-27,2.304419755935669
2009-01-28,2.2917003631591797
2009-01-29,2.2705001831054688
2009-01-30,2.05214262008667
2009-02-02,1.9885424375534058
2009-02-03,2.066981792449951
2009-02-04,2.253539800643921
2009-02-05,2.2641408443450928
2009-02-06,2.2832207679748535
2009-02-09,2.2874596118927
2009-02-10,2.2323412895202637
2009-02-11,2.198420763015747
2009-02-12,2.1645009517669678
2009-02-13,2.1560208797454834
2009-02-17,2.011861562728882
2009-02-18,1.8910244703292847
2009-02-19,1.865584135055542
2009-02-20,1.8443841934204102
2009-02-23,1.8019843101501465
2009-02-24,1.9419026374816895
2009-02-25,1.9291822910308838
2009-02-26,1.8910244703292847
2009-02-27,1.8549840450286865
2009-03-02,1.7617045640945435
2009-03-03,1.6938645839691162
2009-03-04,1.7850245237350464
2009-03-05,1.6663047075271606
2009-03-06,1.7320250272750854
2009-03-09,1.7659437656402588
2009-03-10,1.8486237525939941
2009-03-11,1.810463309288025
2009-03-12,1.8740633726119995
2009-03-13,1.912222981452942
2009-03-16,1.9588621854782104
2009-03-17,2.007622718811035
2009-03-18,2.0436620712280273
2009-03-19,2.056382417678833
2009-03-20,2.0436620712280273
2009-03-23,2.1857011318206787
2009-03-24,2.1199817657470703
2009-03-25,2.1411802768707275
2009-03-26,2.1751017570495605
2009-03-27,2.1348204612731934
2009-03-30,2.056382417678833
2009-03-31,2.0775814056396484
2009-04-01,2.117860794067383
2009-04-02,2.1369407176971436
2009-04-03,2.143301486968994
2009-04-06,2.115741729736328
2009-04-07,2.113621473312378
2009-04-08,2.1645009517669678
2009-04-09,2.202660083770752
2009-04-13,2.2047805786132812
2009-04-14,2.1899406909942627
2009-04-15,2.221740245819092
2009-04-16,2.2514193058013916
2009-04-17,2.257779598236084
2009-04-20,2.198420763015747
2009-04-21,2.2408206462860107
2009-04-22,2.2302205562591553
2009-04-23,2.259899854660034
2009-04-24,2.2980597019195557
2009-04-27,2.3425793647766113
2009-04-28,2.340413808822632
2009-04-29,2.366394281387329
2009-04-30,2.379385232925415
2009-05-01,2.4335110187530518
2009-05-04,2.4854724407196045
2009-05-05,2.472482204437256
2009-05-06,2.468151569366455
2009-05-07,2.4226861000061035
2009-05-08,2.468151569366455
2009-05-11,2.418356418609619
2009-05-12,2.4096951484680176
2009-05-13,2.3339192867279053
2009-05-14,2.3534045219421387
2009-05-15,2.3036091327667236
2009-05-18,2.3122687339782715
2009-05-19,2.316598653793335
2009-05-20,2.301443099975586
2009-05-21,2.268967628479004
2009-05-22,2.266803026199341
2009-05-26,2.346909523010254
2009-05-27,2.2732982635498047
2009-05-28,2.3252580165863037
2009-05-29,2.31443452835083
2009-06-01,2.3945412635803223
2009-06-02,2.403200387954712
2009-06-03,2.370725631713867
2009-06-04,2.377220869064331
2009-06-05,2.3685600757598877
2009-06-08,2.4053640365600586
2009-06-09,2.370725631713867
2009-06-10,2.4075310230255127
2009-06-11,2.46382212638855
2009-06-12,2.500627040863037
2009-06-15,2.4335110187530518
2009-06-16,2.4096951484680176
2009-06-17,2.4226861000061035
2009-06-18,2.481142520904541
2009-06-19,2.461656093597412
2009-06-22,2.4854724407196045
2009-06-23,2.446502208709717
2009-06-24,2.442172050476074
2009-06-25,2.4854724407196045
2009-06-26,2.481142520904541
2009-06-29,2.524442672729492
2009-06-30,2.524442672729492
2009-07-01,2.6283655166625977
2009-07-02,2.5417640209198
2009-07-06,2.593724012374878
2009-07-07,2.535269021987915
2009-07-08,2.5201122760772705
2009-07-09,2.5092880725860596
2009-07-10,2.5027928352355957
2009-07-13,2.5417640209198
2009-07-14,2.543928861618042
2009-07-15,2.6218700408935547
2009-07-16,2.6456847190856934
2009-07-17,2.6586756706237793
2009-07-20,2.7257933616638184
2009-07-21,2.753939390182495
2009-07-22,2.762596845626831
2009-07-23,2.842705011367798
2009-07-24,2.879511833190918
2009-07-27,2.8903374671936035
2009-07-28,2.8470349311828613
2009-07-29,2.8183882236480713
2009-07-30,2.8558499813079834
2009-07-31,2.840423583984375
2009-08-03,2.8889031410217285
2009-08-04,2.9417901039123535
2009-08-05,2.85805344581604
2009-08-06,2.8205912113189697
2009-08-07,2.8844950199127197
2009-08-10,2.9175500869750977
2009-08-11,2.9175500869750977
2009-08-12,2.8977174758911133
2009-08-13,2.913142681121826
2009-08-14,2.8866994380950928
2009-08-17,2.844831705093384
2009-08-18,2.853647470474243
2009-08-19,2.8866994380950928
2009-08-20,2.9065322875976562
2009-08-21,2.9902682304382324
2009-08-24,2.9924724102020264
2009-08-25,3.001286745071411
2009-08-26,2.988064765930176
2009-08-27,2.970435857772827
2009-08-28,2.961622476577759
2009-08-31,2.9109387397766113
2009-09-01,2.8977174758911133
2009-09-02,2.86466383934021
2009-09-03,2.891106605529785
2009-09-04,2.9021246433258057
2009-09-08,2.9109387397766113
2009-09-09,2.930771589279175
2009-09-10,2.9461965560913086
2009-09-11,2.893310070037842
2009-09-14,2.9263644218444824
2009-09-15,2.9902682304382324
2009-09-16,3.0211181640625
2009-09-17,2.9836575984954834
2009-09-18,2.970435857772827
2009-09-21,2.9682321548461914
2009-09-22,2.970435857772827
2009-09-23,3.001286745071411
2009-09-24,3.0078961849212646
2009-09-25,3.0145084857940674
2009-09-28,3.0409505367279053
2009-09-29,3.065190553665161
2009-09-30,3.0607826709747314
2009-10-01,2.994675397872925
2009-10-02,2.963824510574341
2009-10-05,3.010099411010742
2009-10-06,3.0189154148101807
2009-10-07,3.0299320220947266
2009-10-08,3.0629868507385254
2009-10-09,3.080615520477295
2009-10-12,3.102651357650757
2009-10-13,3.07841157913208
2009-10-14,3.058580160140991
2009-10-15,3.058580160140991
2009-10-16,3.0519680976867676
2009-10-19,3.080615520477295
2009-10-20,3.0409505367279053
2009-10-21,3.0078961849212646
2009-10-22,3.0167109966278076
