Date,HUM
2006-03-24,45.487979888916016
2006-03-27,47.13813781738281
2006-03-28,47.04208755493164
2006-03-29,46.03803253173828
2006-03-30,45.802303314208984
2006-03-31,45.96818161010742
2006-04-03,45.45306396484375
2006-04-04,45.88087844848633
2006-04-05,44.60617446899414
2006-04-06,43.82912826538086
2006-04-07,43.506065368652344
2006-04-10,43.13936996459961
2006-04-11,41.297149658203125
2006-04-12,41.759883880615234
2006-04-13,41.74245071411133
2006-04-17,41.03523635864258
2006-04-18,41.637672424316406
2006-04-19,41.49796676635742
2006-04-20,42.52821350097656
2006-04-21,43.296531677246094
2006-04-24,42.95602035522461
2006-04-25,41.47178268432617
2006-04-26,40.389137268066406
2006-04-27,37.88337707519531
2006-04-28,39.44620895385742
2006-05-01,39.254119873046875
2006-05-02,39.39381790161133
2006-05-03,36.486427307128906
2006-05-04,36.35546112060547
2006-05-05,36.49515151977539
2006-05-08,36.32053756713867
2006-05-09,37.56905746459961
2006-05-10,39.28905487060547
2006-05-11,39.11444091796875
2006-05-12,39.21918487548828
2006-05-15,39.44620895385742
2006-05-16,41.05268859863281
2006-05-17,41.707515716552734
2006-05-18,41.86466598510742
2006-05-19,41.733707427978516
2006-05-22,42.37105941772461
2006-05-23,43.65449142456055
2006-05-24,42.88618087768555
2006-05-25,43.63702392578125
2006-05-26,43.47988510131836
2006-05-30,43.331459045410156
2006-05-31,44.204551696777344
2006-06-01,45.20860290527344
2006-06-02,45.00778579711914
2006-06-05,44.5275764465332
2006-06-06,44.23945617675781
2006-06-07,44.66727828979492
2006-06-08,44.632362365722656
2006-06-09,45.278446197509766
2006-06-12,43.567195892333984
2006-06-13,44.34424591064453
2006-06-14,43.13936996459961
2006-06-15,43.83784484863281
2006-06-16,43.925148010253906
2006-06-19,44.09104919433594
2006-06-20,43.6283073425293
2006-06-21,44.29184341430664
2006-06-22,45.26970672607422
2006-06-23,45.907073974609375
2006-06-26,45.688804626464844
2006-06-27,45.70625686645508
2006-06-28,45.7586555480957
2006-06-29,46.937320709228516
2006-06-30,46.88493347167969
2006-07-03,46.998443603515625
2006-07-05,47.234153747558594
2006-07-06,48.49142074584961
2006-07-07,48.264404296875
2006-07-10,48.238224029541016
2006-07-11,49.364501953125
2006-07-12,49.70500183105469
2006-07-13,48.85811996459961
2006-07-14,48.74458694458008
2006-07-17,48.11598205566406
2006-07-18,48.73589324951172
2006-07-19,50.13282775878906
2006-07-20,49.02400207519531
2006-07-21,48.37791442871094
2006-07-24,48.622379302978516
2006-07-25,49.85343933105469
2006-07-26,49.32958984375
2006-07-27,46.22138977050781
2006-07-28,44.99906539916992
2006-07-31,48.83193588256836
2006-08-01,49.11131286621094
2006-08-02,51.24164581298828
2006-08-03,50.69160842895508
2006-08-04,50.726524353027344
2006-08-07,51.55596160888672
2006-08-08,51.494834899902344
2006-08-09,51.36387634277344
2006-08-10,51.83535385131836
2006-08-11,50.351097106933594
2006-08-14,50.54319381713867
2006-08-15,50.901145935058594
2006-08-16,52.27188491821289
2006-08-17,51.68693161010742
2006-08-18,52.385398864746094
2006-08-21,53.33707809448242
2006-08-22,53.95698165893555
2006-08-23,53.17989730834961
2006-08-24,53.59025955200195
2006-08-25,53.19736099243164
2006-08-28,53.564048767089844
2006-08-29,53.59899139404297
2006-08-30,53.64265060424805
2006-08-31,53.19736099243164
2006-09-01,53.64265060424805
2006-09-05,53.63391876220703
2006-09-06,53.267215728759766
2006-09-07,52.96162796020508
2006-09-08,53.66011428833008
2006-09-11,54.67290496826172
2006-09-12,56.69847869873047
2006-09-13,57.169921875
2006-09-14,57.42314147949219
2006-09-15,57.676326751708984
2006-09-18,57.57155227661133
2006-09-19,58.69783020019531
2006-09-20,59.3177375793457
2006-09-21,58.95103454589844
2006-09-22,57.14374923706055
2006-09-25,58.348609924316406
2006-09-26,57.85966491699219
2006-09-27,57.84221649169922
2006-09-28,57.64140701293945
2006-09-29,57.70250701904297
2006-10-02,57.955711364746094
2006-10-03,58.715309143066406
2006-10-04,59.343929290771484
2006-10-05,59.29153823852539
2006-10-06,57.754920959472656
2006-10-09,58.0692253112793
2006-10-10,57.84221649169922
2006-10-11,57.62394332885742
2006-10-12,57.23978805541992
2006-10-13,55.70315170288086
2006-10-16,56.314300537109375
2006-10-17,56.471458435058594
2006-10-18,57.1873893737793
2006-10-19,56.75083541870117
2006-10-20,58.06049728393555
2006-10-23,57.72870635986328
2006-10-24,57.37946701049805
2006-10-25,55.45866775512695
2006-10-26,55.9039421081543
2006-10-27,57.36200714111328
2006-10-30,53.79108810424805
2006-10-31,52.385398864746094
2006-11-01,51.084495544433594
2006-11-02,51.66072082519531
2006-11-03,49.582801818847656
2006-11-06,51.07576370239258
2006-11-07,51.20672607421875
2006-11-08,48.185813903808594
2006-11-09,46.0642204284668
2006-11-10,45.400672912597656
2006-11-13,46.9635124206543
2006-11-14,46.91111373901367
2006-11-15,47.49609375
2006-11-16,48.08980178833008
2006-11-17,46.596805572509766
2006-11-20,46.020565032958984
2006-11-21,45.81103515625
2006-11-22,46.072967529296875
2006-11-24,45.96818161010742
2006-11-27,45.32211685180664
2006-11-28,45.78483200073242
2006-11-29,45.05144500732422
2006-11-30,47.234153747558594
2006-12-01,46.63173294067383
2006-12-04,46.91111373901367
2006-12-05,47.583404541015625
2006-12-06,48.587459564208984
2006-12-07,48.47394943237305
2006-12-08,49.30339813232422
2006-12-11,48.36045455932617
2006-12-12,48.412837982177734
2006-12-13,47.504817962646484
2006-12-14,48.264404296875
2006-12-15,48.11598205566406
2006-12-18,47.6969108581543
2006-12-19,48.35173797607422
2006-12-20,48.107261657714844
2006-12-21,48.264404296875
2006-12-22,48.185813903808594
2006-12-26,48.13346862792969
2006-12-27,48.5612678527832
2006-12-28,48.342994689941406
2006-12-29,48.29059982299805
2007-01-03,48.91050720214844
2007-01-04,48.32552719116211
2007-01-05,46.256309509277344
2007-01-08,46.282493591308594
2007-01-09,45.618961334228516
2007-01-10,45.671329498291016
2007-01-11,47.164310455322266
2007-01-12,47.600860595703125
2007-01-16,47.32147979736328
2007-01-17,48.543792724609375
2007-01-18,47.88898849487305
2007-01-19,47.574676513671875
2007-01-22,47.059547424316406
2007-01-23,47.05082321166992
2007-01-24,46.832550048828125
2007-01-25,46.701595306396484
2007-01-26,46.6754035949707
2007-01-29,46.71904754638672
2007-01-30,48.72714614868164
2007-01-31,48.45649337768555
2007-02-01,49.95820999145508
2007-02-02,50.045509338378906
2007-02-05,50.49951171875
2007-02-06,52.385398864746094
2007-02-07,53.293426513671875
2007-02-08,52.20205307006836
2007-02-09,52.05362319946289
2007-02-12,52.08854293823242
2007-02-13,52.39413070678711
2007-02-14,54.114105224609375
2007-02-15,55.030860900878906
2007-02-16,54.332393646240234
2007-02-20,55.39756774902344
2007-02-21,54.515743255615234
2007-02-22,54.402244567871094
2007-02-23,53.136253356933594
2007-02-26,53.25849533081055
2007-02-27,51.704376220703125
2007-02-28,52.30681228637695
2007-03-01,53.09260940551758
2007-03-02,52.13219451904297
2007-03-05,50.51699447631836
2007-03-06,51.88773727416992
2007-03-07,52.402862548828125
2007-03-08,53.35453414916992
2007-03-09,51.55596160888672
2007-03-12,52.56001663208008
2007-03-13,50.953529357910156
2007-03-14,50.970985412597656
2007-03-15,51.19797897338867
2007-03-16,50.84003829956055
2007-03-19,51.390079498291016
2007-03-20,50.6304931640625
2007-03-21,50.30744171142578
2007-03-22,52.28935241699219
2007-03-23,52.81320571899414
2007-03-26,53.0314826965332
2007-03-27,51.90520095825195
2007-03-28,51.1805305480957
2007-03-29,50.0106086730957
2007-03-30,50.65666580200195
2007-04-02,51.55596160888672
2007-04-03,53.398189544677734
2007-04-04,53.651390075683594
2007-04-05,54.66416931152344
2007-04-09,55.06578826904297
2007-04-10,55.1356315612793
2007-04-11,54.49827194213867
2007-04-12,54.43716049194336
2007-04-13,54.82133483886719
2007-04-16,55.2491340637207
2007-04-17,55.05705261230469
2007-04-18,55.00466537475586
2007-04-19,54.637977600097656
2007-04-20,55.030860900878906
2007-04-23,54.96101379394531
2007-04-24,55.4674072265625
2007-04-25,56.01743698120117
2007-04-26,56.768314361572266
2007-04-27,56.68974685668945
2007-04-30,55.214202880859375
2007-05-01,55.00466537475586
2007-05-02,56.07857131958008
2007-05-03,55.415035247802734
2007-05-04,56.28810119628906
2007-05-07,55.816646575927734
2007-05-08,55.493614196777344
2007-05-09,56.357967376708984
2007-05-10,55.9039421081543
2007-05-11,56.226985931396484
2007-05-14,57.222320556640625
2007-05-15,57.32710647583008
2007-05-16,57.45806121826172
2007-05-17,57.08261489868164
2007-05-18,56.62861251831055
2007-05-21,56.00871658325195
2007-05-22,55.69441223144531
2007-05-23,55.28406524658203
2007-05-24,55.2666015625
2007-05-25,55.415035247802734
2007-05-29,55.25787353515625
2007-05-30,55.00466537475586
2007-05-31,54.17523193359375
2007-06-01,55.00466537475586
2007-06-04,55.476131439208984
2007-06-05,55.179298400878906
2007-06-06,54.48081970214844
2007-06-07,54.69908905029297
2007-06-08,55.100711822509766
2007-06-11,55.2491340637207
2007-06-12,54.62050247192383
2007-06-13,53.71249771118164
2007-06-14,53.09260940551758
2007-06-15,52.5512809753418
2007-06-18,54.61176681518555
2007-06-19,54.24508285522461
2007-06-20,53.450557708740234
2007-06-21,53.66883850097656
2007-06-22,53.24974822998047
2007-06-25,53.808536529541016
2007-06-26,53.45930099487305
2007-06-27,53.97441101074219
2007-06-28,54.131591796875
2007-06-29,53.17989730834961
2007-07-02,54.777671813964844
2007-07-03,55.14437484741211
2007-07-05,54.987213134765625
2007-07-06,55.161827087402344
2007-07-09,54.5506591796875
2007-07-10,53.7823371887207
2007-07-11,54.02680587768555
2007-07-12,53.98313903808594
2007-07-13,53.32834243774414
2007-07-16,54.80385208129883
2007-07-17,54.30619430541992
2007-07-18,59.640777587890625
2007-07-19,58.78515625
2007-07-20,58.38352966308594
2007-07-23,58.497047424316406
2007-07-24,57.19613265991211
2007-07-25,56.75083541870117
2007-07-26,56.28810119628906
2007-07-27,56.5849609375
2007-07-30,56.820674896240234
2007-07-31,55.95633316040039
2007-08-01,55.4674072265625
2007-08-02,59.352657318115234
2007-08-03,56.8381462097168
2007-08-06,56.97784423828125
2007-08-07,57.15247344970703
2007-08-08,54.7514762878418
2007-08-09,50.979732513427734
2007-08-10,54.41969680786133
2007-08-13,54.489540100097656
2007-08-14,54.15776824951172
2007-08-15,54.50699996948242
2007-08-16,54.079193115234375
2007-08-17,54.2014274597168
2007-08-20,54.847503662109375
2007-08-21,55.048301696777344
2007-08-22,55.9039421081543
2007-08-23,56.0872917175293
2007-08-24,57.59776306152344
2007-08-27,56.74210739135742
2007-08-28,56.00871658325195
2007-08-29,56.401615142822266
2007-08-30,55.38008499145508
2007-08-31,55.95633316040039
2007-09-04,56.89053726196289
2007-09-05,55.68569564819336
2007-09-06,55.97380447387695
2007-09-07,55.51106643676758
2007-09-10,55.755523681640625
2007-09-11,56.226985931396484
2007-09-12,58.985958099365234
2007-09-13,57.14374923706055
2007-09-14,57.44056701660156
2007-09-17,57.4493293762207
2007-09-18,58.99467086791992
2007-09-19,58.16525650024414
2007-09-20,57.798545837402344
2007-09-21,58.627994537353516
2007-09-24,59.099456787109375
2007-09-25,59.2391471862793
2007-09-26,60.84564208984375
2007-09-27,62.10289764404297
2007-09-28,61.01152420043945
2007-10-01,62.18147277832031
2007-10-02,61.65763473510742
2007-10-03,63.21168518066406
2007-10-04,62.172733306884766
2007-10-05,62.233848571777344
2007-10-08,62.3211669921875
2007-10-09,62.556915283203125
2007-10-10,62.94979476928711
2007-10-11,62.18147277832031
2007-10-12,63.41252136230469
2007-10-15,62.63544845581055
2007-10-16,62.12034606933594
2007-10-17,62.60927963256836
2007-10-18,64.60865783691406
2007-10-19,63.77921676635742
2007-10-22,65.21981048583984
2007-10-23,66.51199340820312
2007-10-24,64.172119140625
2007-10-25,67.16681671142578
2007-10-26,65.97066497802734
2007-10-29,64.390380859375
2007-10-30,64.77455139160156
2007-10-31,65.43809509277344
2007-11-01,64.01496124267578
2007-11-02,63.06329345703125
2007-11-05,62.32988739013672
2007-11-06,63.21168518066406
2007-11-07,62.10289764404297
2007-11-08,62.92356872558594
2007-11-09,62.967227935791016
2007-11-12,63.04585266113281
2007-11-13,63.70063018798828
2007-11-14,63.8228645324707
2007-11-15,62.22514724731445
2007-11-16,63.35139846801758
2007-11-19,62.66166305541992
2007-11-20,62.775184631347656
2007-11-21,61.2908935546875
2007-11-23,62.15525817871094
2007-11-26,63.32521057128906
2007-11-27,65.21109771728516
2007-11-28,66.05799102783203
2007-11-29,65.90081024169922
2007-11-30,67.25410461425781
2007-12-03,67.0707778930664
2007-12-04,68.50259399414062
2007-12-05,67.28031158447266
2007-12-06,67.35887145996094
2007-12-07,66.92235565185547
2007-12-10,66.5032958984375
2007-12-11,65.3857192993164
2007-12-12,66.64295196533203
2007-12-13,67.04459381103516
2007-12-14,65.91827392578125
2007-12-17,64.11100006103516
2007-12-18,64.0760726928711
2007-12-19,64.78328704833984
2007-12-20,66.04926300048828
2007-12-21,66.96601867675781
2007-12-24,67.30650329589844
2007-12-26,66.79135131835938
2007-12-27,66.01431274414062
2007-12-28,66.3897705078125
2007-12-31,65.75239562988281
2008-01-02,68.20579528808594
2008-01-03,70.38854217529297
2008-01-04,69.38446044921875
2008-01-07,71.20922088623047
2008-01-08,71.52352142333984
2008-01-09,74.9023666381836
2008-01-10,74.27371978759766
2008-01-11,73.58402252197266
2008-01-14,75.94136047363281
2008-01-15,75.45242309570312
2008-01-16,75.38258361816406
2008-01-17,73.57530212402344
2008-01-18,73.64513397216797
2008-01-22,69.26223754882812
2008-01-23,67.97880554199219
2008-01-24,67.45492553710938
2008-01-25,68.06610107421875
2008-01-28,69.88211059570312
2008-01-29,69.87338256835938
2008-01-30,69.50669860839844
2008-01-31,69.4281234741211
2008-02-01,71.45368194580078
2008-02-04,68.95662689208984
2008-02-05,68.01368713378906
2008-02-06,65.54287719726562
2008-02-07,63.691917419433594
2008-02-08,63.81413650512695
2008-02-11,63.473636627197266
2008-02-12,61.98063659667969
2008-02-13,60.976593017578125
2008-02-14,59.282798767089844
2008-02-15,60.05110549926758
2008-02-19,60.59243392944336
2008-02-20,60.56625747680664
2008-02-21,60.09477996826172
2008-02-22,60.12971496582031
2008-02-25,60.37416458129883
2008-02-26,61.4393310546875
2008-02-27,62.75769805908203
2008-02-28,62.207679748535156
2008-02-29,59.65824890136719
2008-03-03,59.67568588256836
2008-03-04,59.33518981933594
2008-03-05,59.8852424621582
2008-03-06,57.536624908447266
2008-03-07,55.45866775512695
2008-03-10,54.74274444580078
2008-03-11,41.367000579833984
2008-03-12,35.691925048828125
2008-03-13,39.27157974243164
2008-03-14,38.39850997924805
2008-03-17,39.847843170166016
2008-03-18,38.59056854248047
2008-03-19,40.04862594604492
2008-03-20,39.996253967285156
2008-03-24,41.09634780883789
2008-03-25,41.51541519165039
2008-03-26,40.69472885131836
2008-03-27,40.76457595825195
2008-03-28,39.463680267333984
2008-03-31,39.16681671142578
2008-04-01,41.03523635864258
2008-04-02,40.19706344604492
2008-04-03,38.800113677978516
2008-04-04,38.52073287963867
2008-04-07,37.68257141113281
2008-04-08,39.463680267333984
2008-04-09,37.33332824707031
2008-04-10,38.573116302490234
2008-04-11,36.853118896484375
2008-04-14,37.03647994995117
2008-04-15,37.42063522338867
2008-04-16,36.89677047729492
2008-04-17,36.9055061340332
2008-04-18,37.97940444946289
2008-04-21,37.77860641479492
2008-04-22,36.565006256103516
2008-04-23,38.55564880371094
2008-04-24,37.59523391723633
2008-04-25,39.184288024902344
2008-04-28,40.49390411376953
2008-04-29,41.85593795776367
2008-04-30,41.724971771240234
2008-05-01,42.030540466308594
2008-05-02,41.707515716552734
2008-05-05,41.733707427978516
2008-05-06,41.157466888427734
2008-05-07,40.75584030151367
2008-05-08,40.23197555541992
2008-05-09,39.690673828125
2008-05-12,38.68662643432617
2008-05-13,37.88337707519531
2008-05-14,38.14530944824219
2008-05-15,38.15402603149414
2008-05-16,38.608028411865234
2008-05-19,39.07078170776367
2008-05-20,41.96070861816406
2008-05-21,43.1568489074707
2008-05-22,43.6283073425293
2008-05-23,42.70283508300781
2008-05-27,42.99095153808594
2008-05-28,43.768009185791016
2008-05-29,44.62363052368164
2008-05-30,44.57125473022461
2008-06-02,42.35359191894531
2008-06-03,43.34893035888672
2008-06-04,43.3401985168457
2008-06-05,43.881507873535156
2008-06-06,42.388519287109375
2008-06-09,41.663856506347656
2008-06-10,41.681331634521484
2008-06-11,40.729644775390625
2008-06-12,40.44153594970703
2008-06-13,41.026512145996094
2008-06-16,40.520111083984375
2008-06-17,39.175537109375
2008-06-18,38.800113677978516
2008-06-19,37.32461166381836
2008-06-20,36.643592834472656
2008-06-23,36.65231704711914
2008-06-24,35.41252517700195
2008-06-25,36.215763092041016
2008-06-26,34.94978713989258
2008-06-27,36.03242111206055
2008-06-30,34.72279357910156
2008-07-01,34.984718322753906
2008-07-02,34.87120819091797
2008-07-03,33.62269973754883
2008-07-07,33.74493408203125
2008-07-08,34.3036994934082
2008-07-09,33.7361946105957
2008-07-10,33.186153411865234
2008-07-11,32.54005813598633
2008-07-14,33.11631393432617
2008-07-15,33.4567985534668
2008-07-16,32.636112213134766
2008-07-17,33.94574737548828
2008-07-18,33.75367736816406
2008-07-21,33.605228424072266
2008-07-22,35.44744110107422
2008-07-23,38.29373550415039
2008-07-24,37.24601745605469
2008-07-25,37.464290618896484
2008-07-28,36.81820297241211
2008-07-29,37.577789306640625
2008-07-30,37.761138916015625
2008-07-31,38.33738327026367
2008-08-01,38.9747428894043
2008-08-04,40.86935043334961
2008-08-05,42.78142547607422
2008-08-06,42.6068000793457
2008-08-07,41.585269927978516
2008-08-08,42.85125732421875
2008-08-11,43.680686950683594
2008-08-12,43.54973602294922
2008-08-13,42.46710205078125
2008-08-14,42.78142547607422
2008-08-15,43.65449142456055
2008-08-18,42.68537139892578
2008-08-19,41.25349426269531
2008-08-20,40.799503326416016
2008-08-21,41.34081268310547
2008-08-22,41.681331634521484
2008-08-25,39.891483306884766
2008-08-26,39.8565673828125
2008-08-27,39.891483306884766
2008-08-28,40.21452713012695
2008-08-29,40.51137161254883
2008-09-02,39.6732063293457
2008-09-03,39.83037185668945
2008-09-04,38.01434326171875
2008-09-05,37.857173919677734
2008-09-08,39.16681671142578
2008-09-09,38.363563537597656
2008-09-10,39.91766357421875
2008-09-11,42.28376388549805
2008-09-12,41.663856506347656
2008-09-15,39.94386291503906
2008-09-16,39.245391845703125
2008-09-17,36.98408508300781
2008-09-18,36.7047004699707
2008-09-19,37.761138916015625
2008-09-22,36.12846755981445
2008-09-23,36.14592361450195
2008-09-24,35.8054084777832
2008-09-25,36.634864807128906
2008-09-26,37.280941009521484
2008-09-29,35.53474807739258
2008-09-30,35.971290588378906
2008-10-01,36.02370071411133
2008-10-02,34.530704498291016
2008-10-03,34.32115936279297
2008-10-06,31.64078140258789
2008-10-07,30.628002166748047
2008-10-08,31.343931198120117
2008-10-09,28.235729217529297
2008-10-10,27.388835906982422
2008-10-13,31.16058349609375
2008-10-14,33.840972900390625
2008-10-15,31.143115997314453
2008-10-16,31.274072647094727
2008-10-17,31.256616592407227
2008-10-20,33.20360565185547
2008-10-21,32.758331298828125
2008-10-22,29.92078399658203
2008-10-23,31.221698760986328
2008-10-24,31.666963577270508
2008-10-27,26.89116859436035
2008-10-28,27.86903190612793
2008-10-29,26.550668716430664
2008-10-30,25.913314819335938
2008-10-31,25.834735870361328
2008-11-03,29.108821868896484
2008-11-04,29.300899505615234
2008-11-05,31.439970016479492
2008-11-06,30.497018814086914
2008-11-07,31.064544677734375
2008-11-10,30.750232696533203
2008-11-11,29.912063598632812
2008-11-12,28.5500431060791
2008-11-13,27.4674129486084
2008-11-14,26.742748260498047
2008-11-17,25.511690139770508
2008-11-18,26.358591079711914
2008-11-19,24.35047721862793
2008-11-20,22.23760223388672
2008-11-21,21.443090438842773
2008-11-24,23.084497451782227
2008-11-25,24.50763511657715
2008-11-26,25.55534553527832
2008-11-28,26.39351463317871
2008-12-01,25.136255264282227
2008-12-02,24.55129623413086
2008-12-03,25.223575592041016
2008-12-04,24.21952247619629
2008-12-05,25.834735870361328
2008-12-08,26.472091674804688
2008-12-09,26.149044036865234
2008-12-10,26.21889305114746
2008-12-11,27.12689971923828
2008-12-12,27.76426124572754
2008-12-15,28.30556869506836
2008-12-16,29.96444320678711
2008-12-17,29.781105041503906
2008-12-18,30.462112426757812
2008-12-19,31.562211990356445
2008-12-22,29.96444320678711
2008-12-23,30.348602294921875
2008-12-24,30.4533748626709
2008-12-26,30.82881736755371
2008-12-29,30.6192684173584
2008-12-30,32.99406814575195
2008-12-31,32.54879379272461
2009-01-02,32.54005813598633
2009-01-05,33.28218460083008
2009-01-06,33.151222229003906
2009-01-07,32.033660888671875
2009-01-08,31.99875831604004
2009-01-09,32.20826721191406
2009-01-12,30.758968353271484
2009-01-13,29.990650177001953
2009-01-14,28.323036193847656
2009-01-15,27.63330078125
2009-01-16,29.05643653869629
2009-01-20,27.912689208984375
2009-01-21,29.47551727294922
2009-01-22,30.82881736755371
2009-01-23,32.435302734375
2009-01-26,32.19954299926758
2009-01-27,33.989402770996094
2009-01-28,36.11973571777344
2009-01-29,34.65292739868164
2009-01-30,33.11631393432617
2009-02-02,35.0370979309082
2009-02-03,37.14124298095703
2009-02-04,36.617393493652344
2009-02-05,39.000919342041016
2009-02-06,38.89616775512695
2009-02-09,39.98752212524414
2009-02-10,38.03181838989258
2009-02-11,37.988136291503906
2009-02-12,38.372310638427734
2009-02-13,37.32461166381836
2009-02-17,36.69596862792969
2009-02-18,36.37295150756836
2009-02-19,35.735565185546875
2009-02-20,35.39506530761719
2009-02-23,26.917362213134766
2009-02-24,27.38010025024414
2009-02-25,25.633922576904297
2009-02-26,20.63984489440918
2009-02-27,20.666038513183594
2009-03-02,17.46179962158203
2009-03-03,17.487987518310547
2009-03-04,18.32615852355957
2009-03-05,16.387893676757812
2009-03-06,17.060184478759766
2009-03-09,17.435604095458984
2009-03-10,18.867469787597656
2009-03-11,18.14280891418457
2009-03-12,20.133460998535156
2009-03-13,21.6788272857666
2009-03-16,21.032739639282227
2009-03-17,21.80978775024414
2009-03-18,23.0146541595459
2009-03-19,22.255067825317383
2009-03-20,21.329587936401367
2009-03-23,22.28998565673828
2009-03-24,21.478010177612305
2009-03-25,22.036787033081055
2009-03-26,23.20673370361328
2009-03-27,21.87963104248047
2009-03-30,21.949478149414062
2009-03-31,22.770185470581055
2009-04-01,22.62176513671875
2009-04-02,23.57342529296875
2009-04-03,22.228872299194336
2009-04-06,22.971006393432617
2009-04-07,24.376670837402344
2009-04-08,23.93138885498047
2009-04-09,25.21483039855957
2009-04-13,25.89584732055664
2009-04-14,25.380725860595703
2009-04-15,25.84346580505371
2009-04-16,24.97910499572754
2009-04-17,25.275949478149414
2009-04-20,24.987834930419922
2009-04-21,24.63860321044922
2009-04-22,24.917993545532227
2009-04-23,23.975051879882812
2009-04-24,23.887744903564453
2009-04-27,25.53788185119629
2009-04-28,25.310876846313477
2009-04-29,25.17118263244629
2009-04-30,25.127527236938477
2009-05-01,25.249755859375
2009-05-04,25.19738006591797
2009-05-05,25.878385543823242
2009-05-06,25.99188995361328
2009-05-07,27.1007137298584
2009-05-08,28.480186462402344
2009-05-11,27.13563346862793
2009-05-12,27.118181228637695
2009-05-13,26.77766227722168
2009-05-14,27.75553321838379
2009-05-15,27.572187423706055
2009-05-18,27.43248748779297
2009-05-19,27.17929458618164
2009-05-20,27.292797088623047
2009-05-21,26.85624885559082
2009-05-22,26.568126678466797
2009-05-26,27.17929458618164
2009-05-27,27.21422004699707
2009-05-28,27.38010025024414
2009-05-29,27.353900909423828
2009-06-01,28.069843292236328
2009-06-02,28.061115264892578
2009-06-03,27.0657958984375
2009-06-04,27.074520111083984
2009-06-05,27.030858993530273
2009-06-08,26.1141300201416
2009-06-09,25.49422836303711
2009-06-10,25.712501525878906
2009-06-11,25.40691566467285
2009-06-12,25.67757797241211
2009-06-15,24.621139526367188
2009-06-16,24.690982818603516
2009-06-17,24.743362426757812
2009-06-18,26.751474380493164
2009-06-19,27.580913543701172
2009-06-22,25.965696334838867
2009-06-23,26.026811599731445
2009-06-24,26.637969970703125
2009-06-25,27.545988082885742
2009-06-26,27.685680389404297
2009-06-29,27.406291961669922
2009-06-30,28.16587257385254
2009-07-01,28.392881393432617
2009-07-02,27.222944259643555
2009-07-06,27.013402938842773
2009-07-07,27.921417236328125
2009-07-08,26.917362213134766
2009-07-09,27.249135971069336
2009-07-10,26.507009506225586
2009-07-13,26.707815170288086
2009-07-14,24.690982818603516
2009-07-15,24.900531768798828
2009-07-16,25.633922576904297
2009-07-17,25.30215072631836
2009-07-20,25.363262176513672
2009-07-21,25.703773498535156
2009-07-22,25.651378631591797
2009-07-23,26.690359115600586
2009-07-24,27.528526306152344
2009-07-27,27.109447479248047
2009-07-28,28.785776138305664
2009-07-29,28.59369468688965
2009-07-30,28.890552520751953
2009-07-31,28.68100357055664
2009-08-03,29.47551727294922
2009-08-04,29.248523712158203
2009-08-05,28.5675106048584
2009-08-06,28.715927124023438
2009-08-07,29.248523712158203
2009-08-10,30.034299850463867
2009-08-11,29.79855728149414
2009-08-12,29.510438919067383
2009-08-13,30.479564666748047
2009-08-14,30.287494659423828
2009-08-17,31.02088737487793
2009-08-18,30.558147430419922
2009-08-19,30.488296508789062
2009-08-20,31.143115997314453
2009-08-21,31.474897384643555
2009-08-24,32.24319839477539
2009-08-25,32.44401550292969
2009-08-26,31.562211990356445
2009-08-27,32.32180404663086
2009-08-28,31.632049560546875
2009-08-31,31.169313430786133
2009-09-01,30.837539672851562
2009-09-02,32.39164352416992
2009-09-03,32.42655944824219
2009-09-04,32.99406814575195
2009-09-08,32.016212463378906
2009-09-09,33.23854064941406
2009-09-10,34.521976470947266
2009-09-11,34.47831344604492
2009-09-14,34.44340515136719
2009-09-15,33.858421325683594
2009-09-16,35.50857162475586
2009-09-17,35.106956481933594
2009-09-18,34.82756042480469
2009-09-21,34.70533752441406
2009-09-22,34.49578857421875
2009-09-23,34.067970275878906
2009-09-24,33.343318939208984
2009-09-25,32.82817840576172
2009-09-28,33.20360565185547
2009-09-29,33.19488525390625
2009-09-30,32.566246032714844
2009-10-01,32.54879379272461
2009-10-02,32.024932861328125
2009-10-05,32.435302734375
2009-10-06,32.53134536743164
2009-10-07,33.09010696411133
2009-10-08,31.352651596069336
2009-10-09,32.557525634765625
2009-10-12,33.26471710205078
2009-10-13,32.88930130004883
2009-10-14,33.19488525390625
2009-10-15,32.53134536743164
2009-10-16,32.26066970825195
2009-10-19,32.417823791503906
2009-10-20,33.212345123291016
2009-10-21,32.356727600097656
2009-10-22,32.99406814575195
2009-10-23,32.775787353515625
2009-10-26,31.614595413208008
2009-10-27,32.71468734741211
2009-10-28,32.024932861328125
2009-10-29,33.81477355957031
2009-10-30,32.81072235107422
2009-11-02,32.313072204589844
2009-11-03,32.88930130004883
2009-11-04,33.91954803466797
2009-11-05,34.845027923583984
2009-11-06,35.31649398803711
2009-11-09,36.24196243286133
2009-11-10,36.50389099121094
2009-11-11,36.41657257080078
2009-11-12,35.62205123901367
2009-11-13,35.88398361206055
2009-11-16,36.102264404296875
2009-11-17,35.89273452758789
2009-11-18,35.7530403137207
2009-11-19,35.64826583862305
2009-11-20,35.30775833129883
2009-11-23,36.215763092041016
2009-11-24,36.54753875732422
2009-11-25,36.75709533691406
2009-11-27,36.43405532836914
2009-11-30,36.24196243286133
2009-12-01,37.0713996887207
2009-12-02,37.14124298095703
2009-12-03,35.38634490966797
2009-12-04,35.194271087646484
2009-12-07,35.45618438720703
