Date,BR
2010-12-01,15.486949920654297
2010-12-02,15.874303817749023
2010-12-03,16.19588851928711
2010-12-06,16.108182907104492
2010-12-07,16.21049690246582
2010-12-08,16.32744026184082
2010-12-09,16.42975616455078
2010-12-10,16.393220901489258
2010-12-13,16.539386749267578
2010-12-14,16.247039794921875
2010-12-15,16.10723304748535
2010-12-16,16.254405975341797
2010-12-17,16.114595413208008
2010-12-20,15.812905311584473
2010-12-21,15.709893226623535
2010-12-22,15.746683120727539
2010-12-23,15.783475875854492
2010-12-27,16.02630043029785
2010-12-28,15.930636405944824
2010-12-29,16.063085556030273
2010-12-30,16.232322692871094
2010-12-31,16.136667251586914
2011-01-03,16.394210815429688
2011-01-04,16.247039794921875
2011-01-05,16.269119262695312
2011-01-06,16.44571876525879
2011-01-07,16.35741424560547
2011-01-10,16.41628646850586
2011-01-11,16.467792510986328
2011-01-12,16.563447952270508
2011-01-13,16.475149154663086
2011-01-14,16.820987701416016
2011-01-18,17.188899993896484
2011-01-19,17.01230812072754
2011-01-20,16.79155158996582
2011-01-21,16.762123107910156
2011-01-24,16.98286247253418
2011-01-25,16.938724517822266
2011-01-26,16.762123107910156
2011-01-27,16.87249183654785
2011-01-28,16.747411727905273
2011-01-31,16.843061447143555
2011-02-01,16.89457130432129
2011-02-02,16.879858016967773
2011-02-03,17.01966094970703
2011-02-04,16.850427627563477
2011-02-07,17.107959747314453
2011-02-08,16.041017532348633
2011-02-09,15.930636405944824
2011-02-10,16.475149154663086
2011-02-11,16.622314453125
2011-02-14,16.83570098876953
2011-02-15,16.857784271240234
2011-02-16,16.98286247253418
2011-02-17,17.166831970214844
2011-02-18,17.100603103637695
2011-02-22,16.843061447143555
2011-02-23,16.666458129882812
2011-02-24,16.820987701416016
2011-02-25,17.100603103637695
2011-02-28,16.86513900756836
2011-03-01,16.806272506713867
2011-03-02,16.843061447143555
2011-03-03,17.21833610534668
2011-03-04,16.86513900756836
2011-03-07,16.63703155517578
2011-03-08,16.644392013549805
2011-03-09,16.622314453125
2011-03-10,16.188180923461914
2011-03-11,16.077051162719727
2011-03-14,16.01776885986328
2011-03-15,15.83996868133545
2011-03-16,15.558431625366211
2011-03-17,15.706603050231934
2011-03-18,15.647339820861816
2011-03-21,15.728832244873047
2011-03-22,15.67697811126709
2011-03-23,15.706603050231934
2011-03-24,15.914056777954102
2011-03-25,15.899234771728516
2011-03-28,15.802919387817383
2011-03-29,16.01776885986328
2011-03-30,16.6845645904541
2011-03-31,16.810518264770508
2011-04-01,17.00314712524414
2011-04-04,16.943872451782227
2011-04-05,16.936458587646484
2011-04-06,17.084638595581055
2011-04-07,17.01796531677246
2011-04-08,16.906827926635742
2011-04-11,16.951274871826172
2011-04-12,16.91423797607422
2011-04-13,16.91423797607422
2011-04-14,16.943872451782227
2011-04-15,16.980915069580078
2011-04-18,16.78087615966797
2011-04-19,16.832740783691406
2011-04-20,16.91423797607422
2011-04-21,16.91423797607422
2011-04-25,16.973512649536133
2011-04-26,17.210590362548828
2011-04-27,17.358760833740234
2011-04-28,17.366178512573242
2011-04-29,17.218002319335938
2011-05-02,17.225406646728516
2011-05-03,17.240217208862305
2011-05-04,17.15871810913086
2011-05-05,17.010549545288086
2011-05-06,17.09204864501953
2011-05-09,17.351360321044922
2011-05-10,17.10686492919922
2011-05-11,16.72902488708496
2011-05-12,16.96610450744629
2011-05-13,16.847553253173828
2011-05-16,16.595664978027344
2011-05-17,16.61789321899414
2011-05-18,16.65492820739746
2011-05-19,16.825334548950195
2011-05-20,16.795692443847656
2011-05-23,16.595664978027344
2011-05-24,16.63269805908203
2011-05-25,16.76605987548828
2011-05-26,16.88460350036621
2011-05-27,16.906827926635742
2011-05-31,16.951274871826172
2011-06-01,16.980915069580078
2011-06-02,17.15871810913086
2011-06-03,16.929058074951172
2011-06-06,16.795692443847656
2011-06-07,16.751243591308594
2011-06-08,16.55120849609375
2011-06-09,16.46970558166504
2011-06-10,16.188175201416016
2011-06-13,16.255319595336914
2011-06-14,16.680538177490234
2011-06-15,16.45673942565918
2011-06-16,16.471654891967773
2011-06-17,16.99385643005371
2011-06-20,17.06845474243164
2011-06-21,17.322097778320312
2011-06-22,17.411611557006836
2011-06-23,17.486221313476562
2011-06-24,17.545888900756836
2011-06-27,17.49367904663086
2011-06-28,17.62795066833496
2011-06-29,17.874135971069336
2011-06-30,17.95619773864746
2011-07-01,18.179996490478516
2011-07-05,18.179996490478516
2011-07-06,18.3441162109375
2011-07-07,18.463472366333008
2011-07-08,18.269512176513672
2011-07-11,17.941280364990234
2011-07-12,17.933813095092773
2011-07-13,17.99349021911621
2011-07-14,17.717479705810547
2011-07-15,17.66525650024414
2011-07-18,17.463834762573242
2011-07-19,17.69509506225586
2011-07-20,17.710010528564453
2011-07-21,17.72493553161621
2011-07-22,17.784618377685547
2011-07-25,17.620498657226562
2011-07-26,17.545888900756836
2011-07-27,17.4787540435791
2011-07-28,17.35193634033203
2011-07-29,17.202730178833008
2011-08-01,17.14305305480957
2011-08-02,16.702917098999023
2011-08-03,16.926721572875977
2011-08-04,16.24039649963379
2011-08-05,16.001678466796875
2011-08-08,14.98712158203125
2011-08-09,15.516777038574219
2011-08-10,14.927445411682129
2011-08-11,15.63614273071289
2011-08-12,16.09865379333496
2011-08-15,15.934537887573242
2011-08-16,15.927077293395996
2011-08-17,15.740578651428223
2011-08-18,14.979657173156738
2011-08-19,14.614124298095703
2011-08-22,14.7931547164917
2011-08-23,15.166158676147461
2011-08-24,15.29297924041748
2011-08-25,14.94235897064209
2011-08-26,15.158703804016113
2011-08-29,15.4869384765625
2011-08-30,15.389954566955566
2011-08-31,15.531698226928711
2011-09-01,15.4869384765625
2011-09-02,15.285514831542969
2011-09-06,15.240758895874023
2011-09-07,15.695817947387695
2011-09-08,15.389954566955566
2011-09-09,14.905058860778809
2011-09-12,15.00949478149414
2011-09-13,15.197493553161621
2011-09-14,15.430610656738281
2011-09-15,15.829155921936035
2011-09-16,15.746435165405273
2011-09-19,15.716361999511719
2011-09-20,15.746435165405273
2011-09-21,15.37044906616211
2011-09-22,15.039581298828125
2011-09-23,15.159896850585938
2011-09-26,15.44564437866211
2011-09-27,15.55844783782959
2011-09-28,15.23509693145752
2011-09-29,15.317811012268066
2011-09-30,15.144856452941895
2011-10-03,14.422952651977539
2011-10-04,14.949344635009766
2011-10-05,14.956862449645996
2011-10-06,15.408045768737793
2011-10-07,15.272697448730469
2011-10-10,15.76148509979248
2011-10-11,15.881789207458496
2011-10-12,16.182580947875977
2011-10-13,16.152502059936523
2011-10-14,16.235225677490234
2011-10-17,15.784037590026855
2011-10-18,16.09986686706543
2011-10-19,15.964510917663574
2011-10-20,15.81412124633789
2011-10-21,15.919388771057129
2011-10-24,16.663848876953125
2011-10-25,16.468332290649414
2011-10-26,16.63378143310547
2011-10-27,17.13759994506836
2011-10-28,17.122560501098633
2011-10-31,16.731534957885742
2011-11-01,15.836676597595215
2011-11-02,16.596176147460938
2011-11-03,17.122560501098633
2011-11-04,16.88943862915039
2011-11-07,16.912010192871094
2011-11-08,16.904481887817383
2011-11-09,16.144981384277344
2011-11-10,16.39314079284668
2011-11-11,16.611215591430664
2011-11-14,16.445777893066406
2011-11-15,16.58112907409668
2011-11-16,16.49089813232422
2011-11-17,16.363054275512695
2011-11-18,16.5360164642334
2011-11-21,16.295377731323242
2011-11-22,15.994590759277344
2011-11-23,15.919388771057129
2011-11-25,15.866750717163086
2011-11-28,16.363054275512695
2011-11-29,16.3104305267334
2011-11-30,16.9721622467041
2011-12-01,16.904481887817383
2011-12-02,16.859375
2011-12-05,16.85184097290039
2011-12-06,16.701452255249023
2011-12-07,16.80672836303711
2011-12-08,16.829450607299805
2011-12-09,17.17027473449707
2011-12-12,16.958209991455078
2011-12-13,16.996078491210938
2011-12-14,16.738567352294922
2011-12-15,16.791566848754883
2011-12-16,16.821876525878906
2011-12-19,16.397733688354492
2011-12-20,16.791566848754883
2011-12-21,16.852174758911133
2011-12-22,17.13241195678711
2011-12-23,17.102115631103516
2011-12-27,16.973352432250977
2011-12-28,16.806732177734375
2011-12-29,17.041521072387695
2011-12-30,17.079397201538086
2012-01-03,17.17027473449707
2012-01-04,17.124841690063477
2012-01-05,17.1854305267334
2012-01-06,17.09453582763672
2012-01-09,17.223304748535156
2012-01-10,17.495962142944336
2012-01-11,17.670167922973633
2012-01-12,17.609573364257812
2012-01-13,17.374780654907227
2012-01-17,17.579273223876953
2012-01-18,17.91253089904785
2012-01-19,17.973127365112305
2012-01-20,18.170047760009766
2012-01-23,18.238216400146484
2012-01-24,18.10945701599121
2012-01-25,18.185197830200195
2012-01-26,18.1624755859375
2012-01-27,18.185197830200195
2012-01-30,18.192766189575195
2012-01-31,18.15489959716797
2012-02-01,18.601762771606445
2012-02-02,18.397266387939453
2012-02-03,18.54875373840332
2012-02-06,18.526031494140625
2012-02-07,18.276084899902344
2012-02-08,18.268510818481445
2012-02-09,18.366979598999023
2012-02-10,18.245786666870117
2012-02-13,18.291231155395508
2012-02-14,18.336671829223633
2012-02-15,18.28366470336914
2012-02-16,18.510879516601562
2012-02-17,18.427566528320312
2012-02-21,18.427566528320312
2012-02-22,18.48057746887207
2012-02-23,18.738101959228516
2012-02-24,18.80626106262207
2012-02-27,18.8214168548584
2012-02-28,18.70022964477539
2012-02-29,18.435138702392578
2012-03-01,18.427566528320312
2012-03-02,18.223068237304688
2012-03-05,18.200347900390625
2012-03-06,18.00342559814453
2012-03-07,18.033714294433594
2012-03-08,18.170047760009766
2012-03-09,18.450294494628906
2012-03-12,18.457908630371094
2012-03-13,18.732376098632812
2012-03-14,18.610389709472656
2012-03-15,18.747629165649414
2012-03-16,18.61801528930664
2012-03-19,18.57990074157715
2012-03-20,18.48841094970703
2012-03-21,18.48077964782715
2012-03-22,18.442663192749023
2012-03-23,18.62563705444336
2012-03-26,18.793371200561523
2012-03-27,18.6561336517334
2012-03-28,18.35879898071289
2012-03-29,18.282556533813477
2012-03-30,18.229188919067383
2012-04-02,18.442663192749023
2012-04-03,18.328298568725586
2012-04-04,18.023332595825195
2012-04-05,17.954723358154297
2012-04-09,17.672632217407227
2012-04-10,17.581144332885742
2012-04-11,17.87847900390625
2012-04-12,17.847984313964844
2012-04-13,17.611637115478516
2012-04-16,17.543025970458984
2012-04-17,17.543025970458984
2012-04-18,17.413410186767578
2012-04-19,17.367666244506836
2012-04-20,17.459152221679688
2012-04-23,17.352420806884766
2012-04-24,17.314292907714844
2012-04-25,17.504907608032227
2012-04-26,17.665006637573242
2012-04-27,17.77936363220215
2012-04-30,17.695499420166016
2012-05-01,17.77936363220215
2012-05-02,17.558273315429688
2012-05-03,17.268552780151367
2012-05-04,17.02458953857422
2012-05-07,16.887346267700195
2012-05-08,16.65863037109375
2012-05-09,16.277420043945312
2012-05-10,16.2316837310791
2012-05-11,16.094446182250977
2012-05-14,16.0487003326416
2012-05-15,16.178314208984375
2012-05-16,15.987710952758789
2012-05-17,15.713242530822754
2012-05-18,15.438776016235352
2012-05-21,15.598882675170898
2012-05-22,15.736114501953125
2012-05-23,15.705618858337402
2012-05-24,15.705618858337402
2012-05-25,15.659872055053711
2012-05-29,15.75898551940918
2012-05-30,15.492138862609863
2012-05-31,15.423526763916016
2012-06-01,15.45402717590332
2012-06-04,15.484519004821777
2012-06-05,15.560751914978027
2012-06-06,15.804722785949707
2012-06-07,15.980086326599121
2012-06-08,16.01058006286621
2012-06-11,15.819974899291992
2012-06-12,15.919085502624512
2012-06-13,15.827605247497559
2012-06-14,15.758452415466309
2012-06-15,15.86601734161377
2012-06-18,15.912114143371582
2012-06-19,16.127254486083984
2012-06-20,16.104206085205078
2012-06-21,15.904438018798828
2012-06-22,16.07347297668457
2012-06-25,15.66624927520752
2012-06-26,15.758452415466309
2012-06-27,16.07347297668457
2012-06-28,16.02736473083496
2012-06-29,16.342382431030273
2012-07-02,16.41921615600586
2012-07-03,16.52678680419922
2012-07-05,16.357751846313477
2012-07-06,16.127254486083984
2012-07-09,16.004322052001953
2012-07-10,16.09651756286621
2012-07-11,16.204090118408203
2012-07-12,16.24249267578125
2012-07-13,16.411531448364258
2012-07-16,16.57288360595703
2012-07-17,16.688133239746094
2012-07-18,16.67276954650879
2012-07-19,16.73423194885254
2012-07-20,16.45762825012207
2012-07-23,16.119565963745117
2012-07-24,15.904438018798828
2012-07-25,16.019681930541992
2012-07-26,16.196401596069336
2012-07-27,16.41921615600586
2012-07-30,16.480680465698242
2012-07-31,16.265546798706055
2012-08-01,15.973586082458496
2012-08-02,15.681612968444824
2012-08-03,16.065780639648438
2012-08-06,16.09651756286621
2012-08-07,16.265546798706055
2012-08-08,16.342382431030273
2012-08-09,16.903268814086914
2012-08-10,16.980100631713867
2012-08-13,17.049251556396484
2012-08-14,17.348901748657227
2012-08-15,17.579391479492188
2012-08-16,17.70233154296875
2012-08-17,17.809892654418945
2012-08-20,18.055763244628906
2012-08-21,18.278575897216797
2012-08-22,18.063440322875977
2012-08-23,18.0250244140625
2012-08-24,18.132585525512695
2012-08-27,18.140268325805664
2012-08-28,18.155641555786133
2012-08-29,18.409194946289062
2012-08-30,18.001976013183594
2012-08-31,18.194063186645508
2012-09-04,18.478343963623047
2012-09-05,18.455284118652344
2012-09-06,18.478343963623047
2012-09-07,18.401514053344727
2012-09-10,18.493703842163086
2012-09-11,18.478343963623047
2012-09-12,18.478343963623047
2012-09-13,18.571231842041016
2012-09-14,18.749284744262695
2012-09-17,18.532533645629883
2012-09-18,18.49382972717285
2012-09-19,18.478343963623047
2012-09-20,18.470600128173828
2012-09-21,18.362218856811523
2012-09-24,18.246091842651367
2012-09-25,17.951934814453125
2012-09-26,17.959674835205078
2012-09-27,18.145463943481445
2012-09-28,18.06031608581543
2012-10-01,17.84356117248535
2012-10-02,17.913230895996094
2012-10-03,17.913230895996094
2012-10-04,18.238357543945312
2012-10-05,18.122241973876953
2012-10-08,18.10676383972168
2012-10-09,17.87452507019043
2012-10-10,17.704221725463867
2012-10-11,17.673254013061523
2012-10-12,17.47197723388672
2012-10-15,17.642288208007812
2012-10-16,17.982898712158203
2012-10-17,18.122241973876953
2012-10-18,18.114500045776367
2012-10-19,17.750667572021484
2012-10-22,17.56487274169922
2012-10-23,17.580352783203125
2012-10-24,17.495208740234375
2012-10-25,17.611328125
2012-10-26,17.680997848510742
2012-10-31,17.76614761352539
2012-11-01,18.26932716369629
2012-11-02,17.797117233276367
2012-11-05,18.06031608581543
2012-11-06,17.8358211517334
2012-11-07,17.108144760131836
2012-11-08,17.27070426940918
2012-11-09,17.57261085510254
2012-11-12,17.5571346282959
2012-11-13,17.619070053100586
2012-11-14,17.52617073059082
2012-11-15,17.549394607543945
2012-11-16,17.41779327392578
2012-11-19,17.680997848510742
2012-11-20,17.797117233276367
2012-11-21,18.052568435668945
2012-11-23,18.122241973876953
2012-11-26,18.261587142944336
2012-11-27,18.10676383972168
2012-11-28,18.114500045776367
2012-11-29,18.15321159362793
2012-11-30,18.277067184448242
2012-12-03,18.15321159362793
2012-12-04,18.261587142944336
2012-12-05,18.230623245239258
2012-12-06,18.362218856811523
2012-12-07,18.292556762695312
2012-12-10,18.48756217956543
2012-12-11,18.565574645996094
2012-12-12,18.45636558532715
2012-12-13,18.2613468170166
2012-12-14,17.98832893371582
2012-12-17,18.23015022277832
2012-12-18,18.33155059814453
2012-12-19,18.136537551879883
2012-12-20,18.276948928833008
2012-12-21,18.206741333007812
2012-12-24,18.269155502319336
2012-12-26,18.003929138183594
2012-12-27,17.730897903442383
2012-12-28,17.69969940185547
2012-12-31,17.847919464111328
2013-01-02,18.401762008666992
2013-01-03,18.31595802307129
2013-01-04,18.31595802307129
2013-01-07,18.339357376098633
2013-01-08,18.42516326904297
2013-01-09,18.29255485534668
2013-01-10,18.1833438873291
2013-01-11,18.191139221191406
2013-01-14,18.042930603027344
2013-01-15,18.089733123779297
2013-01-16,17.918113708496094
2013-01-17,18.003929138183594
2013-01-18,18.081937789916992
2013-01-22,18.29255485534668
2013-01-23,18.245750427246094
2013-01-24,18.35495376586914
2013-01-25,18.308162689208984
2013-01-28,18.198945999145508
2013-01-29,18.308162689208984
2013-01-30,18.0975341796875
2013-01-31,18.386146545410156
2013-02-01,18.393962860107422
2013-02-04,18.284751892089844
2013-02-05,18.339357376098633
2013-02-06,18.37835693359375
2013-02-07,17.442279815673828
2013-02-08,17.145854949951172
2013-02-11,17.372074127197266
2013-02-12,17.41107177734375
2013-02-13,17.489078521728516
2013-02-14,17.55148696899414
2013-02-15,17.590492248535156
2013-02-19,17.76990509033203
2013-02-20,17.847919464111328
2013-02-21,17.74650764465332
2013-02-22,17.785511016845703
2013-02-25,17.49688148498535
2013-02-26,17.613893508911133
2013-02-27,17.847919464111328
2013-02-28,17.902517318725586
2013-03-01,17.871313095092773
2013-03-04,17.816713333129883
2013-03-05,18.011728286743164
2013-03-06,18.042930603027344
2013-03-07,18.12873649597168
2013-03-08,18.495365142822266
2013-03-11,18.518779754638672
2013-03-12,18.495365142822266
2013-03-13,18.691877365112305
2013-03-14,18.833362579345703
2013-03-15,18.896249771118164
2013-03-18,18.794063568115234
2013-03-19,18.770479202270508
2013-03-20,19.132055282592773
2013-03-21,19.10061264038086
2013-03-22,19.27354621887207
2013-03-25,19.39145278930664
2013-03-26,19.32069969177246
2013-03-27,19.37571907043457
2013-03-28,19.525075912475586
2013-04-01,19.20279884338379
2013-04-02,19.00629234313965
2013-04-03,18.817644119262695
2013-04-04,18.770479202270508
2013-04-05,18.408906936645508
2013-04-08,18.471784591674805
2013-04-09,18.479644775390625
2013-04-10,18.990568161010742
2013-04-11,19.572229385375977
2013-04-12,19.352144241333008
2013-04-15,18.636852264404297
2013-04-16,19.045589447021484
2013-04-17,19.124187469482422
2013-04-18,19.061307907104492
2013-04-19,19.265684127807617
2013-04-22,19.32069969177246
2013-04-23,19.265684127807617
2013-04-24,19.24995994567871
2013-04-25,19.257822036743164
2013-04-26,19.24995994567871
2013-04-29,19.27354621887207
2013-04-30,19.792320251464844
2013-05-01,19.729440689086914
2013-05-02,19.933813095092773
2013-05-03,19.902368545532227
2013-05-06,19.902368545532227
2013-05-07,20.436864852905273
2013-05-08,20.578357696533203
2013-05-09,20.436864852905273
2013-05-10,20.397579193115234
2013-05-13,20.499753952026367
2013-05-14,20.719846725463867
2013-05-15,20.798444747924805
2013-05-16,20.916357040405273
2013-05-17,21.31722640991211
2013-05-20,21.372251510620117
2013-05-21,21.183610916137695
2013-05-22,21.07356071472168
2013-05-23,21.380111694335938
2013-05-24,21.553041458129883
2013-05-28,21.985355377197266
2013-05-29,21.553041458129883
2013-05-30,21.183610916137695
2013-05-31,21.332948684692383
2013-06-03,21.049978256225586
2013-06-04,20.86918830871582
2013-06-05,20.672679901123047
2013-06-06,20.79059410095215
2013-06-07,21.104997634887695
2013-06-10,21.065690994262695
2013-06-11,20.96351432800293
2013-06-12,20.884910583496094
2013-06-13,21.14607048034668
2013-06-14,21.0352725982666
2013-06-17,21.185638427734375
2013-06-18,21.351829528808594
2013-06-19,21.003623962402344
2013-06-20,20.87700080871582
2013-06-21,20.71080780029297
2013-06-24,20.425905227661133
2013-06-25,20.512950897216797
2013-06-26,20.512950897216797
2013-06-27,20.789941787719727
2013-06-28,21.0352725982666
2013-07-01,21.438884735107422
2013-07-02,21.31226348876953
2013-07-03,21.494285583496094
2013-07-05,21.612993240356445
2013-07-08,21.953290939331055
2013-07-09,21.68421745300293
2013-07-10,21.80293083190918
2013-07-11,22.064090728759766
2013-07-12,22.277769088745117
2013-07-15,22.285680770874023
2013-07-16,22.174882888793945
2013-07-17,22.246109008789062
2013-07-18,22.47561264038086
2013-07-19,22.459789276123047
2013-07-22,22.586408615112305
2013-07-23,22.64972496032715
2013-07-24,22.586408615112305
2013-07-25,22.633893966674805
2013-07-26,22.64972496032715
2013-07-29,22.570581436157227
2013-07-30,22.570581436157227
2013-07-31,22.902963638305664
2013-08-01,23.1403865814209
2013-08-02,23.132476806640625
2013-08-05,23.19578742980957
2013-08-06,23.100818634033203
2013-08-07,22.934619903564453
2013-08-08,24.192943572998047
2013-08-09,24.72317886352539
2013-08-12,24.754823684692383
2013-08-13,25.126785278320312
2013-08-14,24.279991149902344
2013-08-15,24.16128158569336
2013-08-16,24.192943572998047
2013-08-19,24.295822143554688
2013-08-20,24.295822143554688
2013-08-21,24.28791046142578
2013-08-22,24.57280921936035
2013-08-23,24.485755920410156
2013-08-26,24.493675231933594
2013-08-27,23.87639045715332
2013-08-28,23.718101501464844
2013-08-29,23.900129318237305
2013-08-30,23.55190658569336
2013-09-03,23.425283432006836
2013-09-04,23.64687156677246
2013-09-05,23.805160522460938
2013-09-06,23.797243118286133
2013-09-09,23.971349716186523
2013-09-10,24.319562911987305
2013-09-11,24.390785217285156
2013-09-12,24.374847412109375
2013-09-13,24.43062973022461
2013-09-16,24.51828384399414
2013-09-17,24.70952033996582
2013-09-18,24.892789840698242
2013-09-19,24.900753021240234
2013-09-20,24.829036712646484
2013-09-23,24.996379852294922
2013-09-24,25.091995239257812
2013-09-25,25.020278930664062
2013-09-26,25.12387466430664
2013-09-27,25.15573501586914
2013-09-30,25.299169540405273
2013-10-01,25.753360748291016
2013-10-02,25.66570472717285
2013-10-03,25.39478874206543
2013-10-04,25.46649742126465
2013-10-07,25.235422134399414
2013-10-08,25.12387466430664
2013-10-09,24.86092185974121
2013-10-10,25.506343841552734
2013-10-11,25.7374210357666
2013-10-14,26.072086334228516
2013-10-15,25.896793365478516
2013-10-16,26.135835647583008
2013-10-17,26.327072143554688
2013-10-18,26.462533950805664
2013-10-21,27.01234245300293
2013-10-22,27.315135955810547
2013-10-23,27.299196243286133
2013-10-24,27.601985931396484
2013-10-25,27.793243408203125
2013-10-28,27.841047286987305
2013-10-29,28.175703048706055
2013-10-30,28.06414794921875
2013-10-31,28.016345977783203
2013-11-01,28.07212257385254
2013-11-04,27.968534469604492
2013-11-05,27.777294158935547
2013-11-06,27.490434646606445
2013-11-07,27.785249710083008
2013-11-08,28.765350341796875
2013-11-11,28.605979919433594
2013-11-12,28.916746139526367
2013-11-13,28.988475799560547
2013-11-14,28.96455955505371
2013-11-15,29.028308868408203
2013-11-18,29.060176849365234
2013-11-19,29.386877059936523
2013-11-20,29.554210662841797
2013-11-21,30.351043701171875
2013-11-22,30.27135467529297
2013-11-25,30.23150062561035
2013-11-26,30.621950149536133
2013-11-27,30.56618309020996
2013-11-29,30.398841857910156
2013-12-02,30.717561721801758
2013-12-03,30.98052978515625
2013-12-04,30.653818130493164
2013-12-05,30.263376235961914
2013-12-06,30.749462127685547
2013-12-09,30.701650619506836
2013-12-10,30.573429107666016
2013-12-11,30.34109878540039
2013-12-12,30.40519142150879
2013-12-13,30.909934997558594
2013-12-16,31.086219787597656
2013-12-17,30.94200325012207
2013-12-18,31.270471572875977
2013-12-19,31.214405059814453
2013-12-20,31.8553466796875
2013-12-23,31.767227172851562
2013-12-24,31.999568939208984
2013-12-26,31.84733772277832
2013-12-27,31.84733772277832
2013-12-30,31.727163314819336
2013-12-31,31.663070678710938
2014-01-02,31.478805541992188
2014-01-03,31.639041900634766
2014-01-06,31.727163314819336
2014-01-07,31.43872833251953
2014-01-08,30.797765731811523
2014-01-09,30.75771713256836
2014-01-10,30.789770126342773
2014-01-13,30.63755226135254
2014-01-14,30.829832077026367
2014-01-15,30.901941299438477
2014-01-16,30.829832077026367
2014-01-17,30.789770126342773
2014-01-21,30.669588088989258
2014-01-22,30.877897262573242
2014-01-23,30.45327377319336
2014-01-24,29.41172218322754
2014-01-27,29.05117416381836
2014-01-28,29.235450744628906
2014-01-29,28.922996520996094
2014-01-30,29.491840362548828
2014-01-31,29.075218200683594
2014-02-03,28.26601791381836
2014-02-04,28.626554489135742
2014-02-05,28.47433090209961
2014-02-06,28.93901824951172
2014-02-07,29.796276092529297
2014-02-10,29.62002944946289
2014-02-11,29.772258758544922
2014-02-12,29.860389709472656
2014-02-13,29.732196807861328
2014-02-14,29.868410110473633
2014-02-18,30.164838790893555
2014-02-19,29.8443603515625
2014-02-20,29.732196807861328
2014-02-21,29.660085678100586
2014-02-24,29.652080535888672
2014-02-25,29.6921329498291
2014-02-26,30.012617111206055
2014-02-27,30.07671356201172
2014-02-28,30.252965927124023
2014-03-03,30.357135772705078
2014-03-04,31.11025619506836
2014-03-05,31.078195571899414
2014-03-06,30.85386848449707
2014-03-07,31.062177658081055
2014-03-10,30.8939208984375
2014-03-11,30.669588088989258
2014-03-12,30.61320686340332
2014-03-13,30.025100708007812
2014-03-14,29.99288558959961
2014-03-17,30.194278717041016
2014-03-18,30.371511459350586
2014-03-19,29.928424835205078
2014-03-20,30.057323455810547
2014-03-21,29.267820358276367
2014-03-24,29.24365997314453
2014-03-25,29.420894622802734
2014-03-26,29.4370059967041
2014-03-27,29.2597713470459
2014-03-28,29.2597713470459
2014-03-31,29.920373916625977
2014-04-01,30.532634735107422
2014-04-02,30.589025497436523
2014-04-03,30.339292526245117
2014-04-04,29.453113555908203
2014-04-07,29.20337677001953
2014-04-08,29.598134994506836
2014-04-09,30.06537628173828
2014-04-10,29.477291107177734
2014-04-11,28.687793731689453
2014-04-14,28.824737548828125
2014-04-15,28.83279800415039
2014-04-16,29.396728515625
2014-04-17,29.66259765625
2014-04-21,29.694805145263672
2014-04-22,29.968721389770508
2014-04-23,29.968721389770508
2014-04-24,30.299009323120117
2014-04-25,29.944534301757812
2014-04-28,30.274839401245117
2014-04-29,30.250673294067383
2014-04-30,30.887109756469727
2014-05-01,30.798479080200195
2014-05-02,30.919326782226562
2014-05-05,31.096567153930664
2014-05-06,30.959609985351562
2014-05-07,31.1046199798584
2014-05-08,30.86293601989746
2014-05-09,31.01598358154297
2014-05-12,31.370460510253906
2014-05-13,32.04716873168945
2014-05-14,31.57992172241211
2014-05-15,31.007949829101562
2014-05-16,31.257688522338867
2014-05-19,31.853839874267578
2014-05-20,31.27379608154297
2014-05-21,31.853839874267578
2014-05-22,32.09552001953125
2014-05-23,32.6030387878418
2014-05-27,32.917236328125
2014-05-28,32.88503646850586
2014-05-29,33.2314338684082
2014-05-30,33.04616165161133
2014-06-02,33.47311782836914
2014-06-03,33.215335845947266
2014-06-04,33.940364837646484
2014-06-05,33.440895080566406
2014-06-06,33.50533676147461
2014-06-09,33.2314338684082
2014-06-10,33.20725631713867
2014-06-11,33.19920349121094
2014-06-12,32.99677658081055
2014-06-13,33.0048713684082
2014-06-16,32.834815979003906
2014-06-17,33.134429931640625
2014-06-18,33.15871810913086
2014-06-19,33.09394454956055
2014-06-20,33.08584976196289
2014-06-23,33.12633514404297
2014-06-24,32.923892974853516
2014-06-25,33.02915573120117
2014-06-26,32.9077033996582
2014-06-27,33.012969970703125
2014-06-30,33.71743392944336
2014-07-01,33.7579231262207
2014-07-02,33.27208709716797
2014-07-03,33.65265655517578
2014-07-07,33.28828048706055
2014-07-08,33.06966018676758
2014-07-09,33.09394454956055
2014-07-10,33.0048713684082
2014-07-11,33.142520904541016
2014-07-14,33.32875061035156
2014-07-15,33.36115264892578
2014-07-16,33.06155776977539
2014-07-17,32.59189987182617
2014-07-18,33.06155776977539
2014-07-21,32.89960861206055
2014-07-22,33.15871810913086
2014-07-23,33.28828048706055
2014-07-24,33.296382904052734
2014-07-25,33.53120803833008
2014-07-28,33.56358337402344
2014-07-29,33.40974807739258
2014-07-30,33.43403244018555
2014-07-31,32.6890754699707
2014-08-01,32.810543060302734
2014-08-04,33.15061950683594
2014-08-05,32.964385986328125
2014-08-06,32.9077033996582
2014-08-07,32.29230499267578
2014-08-08,32.6890754699707
2014-08-11,32.93199157714844
2014-08-12,32.73765563964844
2014-08-13,32.794349670410156
2014-08-14,32.99677658081055
2014-08-15,33.053466796875
