Date,VRSN
2006-06-01,19.071325302124023
2006-06-02,18.929128646850586
2006-06-05,18.786928176879883
2006-06-06,18.862211227416992
2006-06-07,18.89566993713379
2006-06-08,18.820388793945312
2006-06-09,18.68655776977539
2006-06-12,18.259960174560547
2006-06-13,18.19304084777832
2006-06-14,18.050844192504883
2006-06-15,18.469074249267578
2006-06-16,18.443979263305664
2006-06-19,18.276691436767578
2006-06-20,18.335241317749023
2006-06-21,18.828752517700195
2006-06-22,18.6029109954834
2006-06-23,18.786928176879883
2006-06-26,19.05459976196289
2006-06-27,17.958833694458008
2006-06-28,18.226499557495117
2006-06-29,19.138242721557617
2006-06-30,19.380817413330078
2006-07-03,19.263715744018555
2006-07-05,18.68655776977539
2006-07-06,18.586179733276367
2006-07-07,18.619640350341797
2006-07-10,18.351972579956055
2006-07-11,18.85384750366211
2006-07-12,18.6029109954834
2006-07-13,18.435617446899414
2006-07-14,18.26832389831543
2006-07-17,17.71626091003418
2006-07-18,17.465322494506836
2006-07-19,17.582426071166992
2006-07-20,17.222747802734375
2006-07-21,15.884407043457031
2006-07-24,15.909503936767578
2006-07-25,15.625104904174805
2006-07-26,15.466177940368652
2006-07-27,15.073040008544922
2006-07-28,15.05631160736084
2006-07-31,14.997759819030762
2006-08-01,15.006123542785645
2006-08-02,14.822102546691895
2006-08-03,14.270034790039062
2006-08-04,14.704998016357422
2006-08-07,14.554435729980469
2006-08-08,14.562798500061035
2006-08-09,14.604619979858398
2006-08-10,14.462422370910645
2006-08-11,14.311861038208008
2006-08-14,14.403870582580566
2006-08-15,14.880657196044922
2006-08-16,15.566553115844727
2006-08-17,16.152074813842773
2006-08-18,16.2357234954834
2006-08-21,16.060068130493164
2006-08-22,15.94295883178711
2006-08-23,15.784031867980957
2006-08-24,15.733843803405762
2006-08-25,16.218992233276367
2006-08-28,16.285907745361328
2006-08-29,16.946714401245117
2006-08-30,16.82961082458496
2006-08-31,16.92998504638672
2006-09-01,16.955081939697266
2006-09-05,17.021995544433594
2006-09-06,16.737600326538086
2006-09-07,16.30263900756836
2006-09-08,16.294273376464844
2006-09-11,16.469932556152344
2006-09-12,17.39004135131836
2006-09-13,17.122371673583984
2006-09-14,17.231111526489258
2006-09-15,18.067575454711914
2006-09-18,18.234867095947266
2006-09-19,18.10939598083496
2006-09-20,18.3937931060791
2006-09-21,17.8668212890625
2006-09-22,17.490413665771484
2006-09-25,17.691164016723633
2006-09-26,17.791540145874023
2006-09-27,17.51551055908203
2006-09-28,17.532236099243164
2006-09-29,16.896526336669922
2006-10-02,17.264572143554688
2006-10-03,16.77105712890625
2006-10-04,17.122371673583984
2006-10-05,17.239477157592773
2006-10-06,16.97180938720703
2006-10-09,17.097280502319336
2006-10-10,17.063817977905273
2006-10-11,17.005266189575195
2006-10-12,17.54896354675293
2006-10-13,17.31475830078125
2006-10-16,17.56569480895996
2006-10-17,17.25620460510254
2006-10-18,17.423498153686523
2006-10-19,17.25620460510254
2006-10-20,17.222747802734375
2006-10-23,17.164194107055664
2006-10-24,16.955081939697266
2006-10-25,17.406768798828125
2006-10-26,17.891918182373047
2006-10-27,17.4820499420166
2006-10-30,17.473684310913086
2006-10-31,17.29802894592285
2006-11-01,17.348217010498047
2006-11-02,17.68280029296875
2006-11-03,17.891918182373047
2006-11-06,18.15958595275879
2006-11-07,18.243228912353516
2006-11-08,17.992292404174805
2006-11-09,17.967199325561523
2006-11-10,18.4105224609375
2006-11-13,19.113149642944336
2006-11-14,19.698673248291016
2006-11-15,19.66521644592285
2006-11-16,19.656850814819336
2006-11-17,19.523014068603516
2006-11-20,19.322265625
2006-11-21,19.48119354248047
2006-11-22,20.0750789642334
2006-11-24,20.0750789642334
2006-11-27,19.263715744018555
2006-11-28,19.364089965820312
2006-11-29,20.300928115844727
2006-11-30,21.823284149169922
2006-12-01,21.112293243408203
2006-12-04,21.179210662841797
2006-12-05,21.37159538269043
2006-12-06,21.379959106445312
2006-12-07,21.287948608398438
2006-12-08,21.27121925354004
2006-12-11,21.162479400634766
2006-12-12,21.195940017700195
2006-12-13,21.07883644104004
2006-12-14,21.204303741455078
2006-12-15,21.22939682006836
2006-12-18,20.80280303955078
2006-12-19,20.7609806060791
2006-12-20,20.585323333740234
2006-12-21,20.342748641967773
2006-12-22,20.2507381439209
2006-12-26,20.20891571044922
2006-12-27,20.200550079345703
2006-12-28,20.158729553222656
2006-12-29,20.11690330505371
2007-01-03,20.133634567260742
2007-01-04,20.56022834777832
2007-01-05,20.568593978881836
2007-01-08,20.4263973236084
2007-01-09,20.4263973236084
2007-01-10,20.459854125976562
2007-01-11,20.585323333740234
2007-01-12,20.510042190551758
2007-01-16,20.57695960998535
2007-01-17,20.300928115844727
2007-01-18,19.748863220214844
2007-01-19,19.56484031677246
2007-01-22,19.347360610961914
2007-01-23,19.18006706237793
2007-01-24,19.681943893432617
2007-01-25,19.43937110900879
2007-01-26,20.03325843811035
2007-01-29,19.991436004638672
2007-01-30,20.259103775024414
2007-01-31,19.991436004638672
2007-02-01,21.739641189575195
2007-02-02,21.37159538269043
2007-02-05,21.497068405151367
2007-02-06,21.555620193481445
2007-02-07,21.865108489990234
2007-02-08,21.781465530395508
2007-02-09,21.522157669067383
2007-02-12,21.522157669067383
2007-02-13,21.34650230407715
2007-02-14,21.865108489990234
2007-02-15,21.90693473815918
2007-02-16,21.84838104248047
2007-02-20,21.957120895385742
2007-02-21,21.99057960510254
2007-02-22,22.03240203857422
2007-02-23,21.89856719970703
2007-02-26,21.80655860900879
2007-02-27,21.011920928955078
2007-02-28,21.162479400634766
2007-03-01,20.652238845825195
2007-03-02,20.41802978515625
2007-03-05,20.20891571044922
2007-03-06,20.510042190551758
2007-03-07,20.493310928344727
2007-03-08,20.585323333740234
2007-03-09,20.56022834777832
2007-03-12,20.27583122253418
2007-03-13,19.941246032714844
2007-03-14,20.66896629333496
2007-03-15,20.73588752746582
2007-03-16,20.52677345275879
2007-03-19,20.7944393157959
2007-03-20,20.93663787841797
2007-03-21,21.38832664489746
2007-03-22,21.313045501708984
2007-03-23,21.187572479248047
2007-03-26,21.246129989624023
2007-03-27,21.07883644104004
2007-03-28,20.903179168701172
2007-03-29,20.97846031188965
2007-03-30,21.011920928955078
2007-04-02,21.04537582397461
2007-04-03,21.34650230407715
2007-04-04,21.44687843322754
2007-04-05,21.455242156982422
2007-04-09,21.76473617553711
2007-04-10,21.923660278320312
2007-04-11,21.614171981811523
2007-04-12,21.76473617553711
2007-04-13,22.03240203857422
2007-04-16,22.534276962280273
2007-04-17,22.19969367980957
2007-04-18,22.31679916381836
2007-04-19,22.325166702270508
2007-04-20,22.33353042602539
2007-04-23,22.024038314819336
2007-04-24,22.300067901611328
2007-04-25,22.56773567199707
2007-04-26,22.50082015991211
2007-04-27,22.609560012817383
2007-04-30,22.877229690551758
2007-05-01,22.40044593811035
2007-05-02,22.609560012817383
2007-05-03,22.392078399658203
2007-05-04,21.957120895385742
2007-05-07,21.948753356933594
2007-05-08,22.107683181762695
2007-05-09,22.082590103149414
2007-05-10,21.555620193481445
2007-05-11,22.01567268371582
2007-05-14,22.124412536621094
2007-05-15,21.781465530395508
2007-05-16,22.124412536621094
2007-05-17,22.049131393432617
2007-05-18,22.383716583251953
2007-05-21,22.910686492919922
2007-05-22,22.668113708496094
2007-05-23,22.366987228393555
2007-05-24,22.283340454101562
2007-05-25,22.7935848236084
2007-05-29,23.37074089050293
2007-05-30,24.617069244384766
2007-05-31,24.9516544342041
2007-06-01,25.39497947692871
2007-06-04,25.361520767211914
2007-06-05,25.085487365722656
2007-06-06,24.99347686767578
2007-06-07,24.349403381347656
2007-06-08,24.70907974243164
2007-06-11,24.50832748413086
2007-06-12,24.28248405456543
2007-06-13,24.416316986083984
2007-06-14,24.533422470092773
2007-06-15,24.52505874633789
2007-06-18,24.366127014160156
2007-06-19,24.424686431884766
2007-06-20,24.207204818725586
2007-06-21,24.39122200012207
2007-06-22,24.608701705932617
2007-06-25,24.683982849121094
2007-06-26,25.219322204589844
2007-06-27,25.470260620117188
2007-06-28,26.53256607055664
2007-06-29,26.540929794311523
2007-07-02,26.9842529296875
2007-07-03,27.151546478271484
2007-07-05,27.101362228393555
2007-07-06,27.268651962280273
2007-07-09,27.795625686645508
2007-07-10,27.126455307006836
2007-07-11,27.159910202026367
2007-07-12,27.594871520996094
2007-07-13,28.364416122436523
2007-07-16,27.603235244750977
2007-07-17,27.1431827545166
2007-07-18,27.101362228393555
2007-07-19,27.11808967590332
2007-07-20,26.950794219970703
2007-07-23,26.86714744567871
2007-07-24,26.030689239501953
2007-07-25,26.315082550048828
2007-07-26,25.75465965270996
2007-07-27,24.683982849121094
2007-07-30,24.960018157958984
2007-07-31,24.834550857543945
2007-08-01,24.014816284179688
2007-08-02,24.290847778320312
2007-08-03,24.466503143310547
2007-08-06,24.16537857055664
2007-08-07,24.784360885620117
2007-08-08,25.578998565673828
2007-08-09,24.366127014160156
2007-08-10,24.474870681762695
2007-08-13,24.801090240478516
2007-08-14,23.95626449584961
2007-08-15,24.683982849121094
2007-08-16,24.433046340942383
2007-08-17,24.817821502685547
2007-08-20,24.926557540893555
2007-08-21,25.52044677734375
2007-08-22,26.43218994140625
2007-08-23,26.68312644958496
2007-08-24,26.68312644958496
2007-08-27,26.63294219970703
2007-08-28,25.988866806030273
2007-08-29,26.64967155456543
2007-08-30,26.91733741760254
2007-08-31,26.93406867980957
2007-09-04,28.08838653564453
2007-09-05,27.594871520996094
2007-09-06,27.63669776916504
2007-09-07,27.17664337158203
2007-09-10,27.3523006439209
2007-09-11,27.29374885559082
2007-09-12,26.691492080688477
2007-09-13,26.373640060424805
2007-09-14,26.490741729736328
2007-09-17,26.691492080688477
2007-09-18,27.728708267211914
2007-09-19,27.711977005004883
2007-09-20,27.8792724609375
2007-09-21,28.08838653564453
2007-09-24,27.937822341918945
2007-09-25,28.489887237548828
2007-09-26,28.113479614257812
2007-09-27,28.439699172973633
2007-09-28,28.222219467163086
2007-10-01,28.41460609436035
2007-10-02,28.648815155029297
2007-10-03,28.489887237548828
2007-10-04,28.439699172973633
2007-10-05,28.59862518310547
2007-10-08,28.33932113647461
2007-10-09,28.44806480407715
2007-10-10,28.531707763671875
2007-10-11,28.180395126342773
2007-10-12,28.439699172973633
2007-10-15,27.937822341918945
2007-10-16,28.648815155029297
2007-10-17,28.590261459350586
2007-10-18,28.74918556213379
2007-10-19,27.594871520996094
2007-10-22,27.670156478881836
2007-10-23,29.0001277923584
2007-10-24,28.69063377380371
2007-10-25,28.431339263916016
2007-10-26,28.95830535888672
2007-10-29,28.949939727783203
2007-10-30,28.899751663208008
2007-10-31,28.514976501464844
2007-11-01,26.9842529296875
2007-11-02,27.11808967590332
2007-11-05,27.101362228393555
2007-11-06,27.410850524902344
2007-11-07,27.812353134155273
2007-11-08,27.63669776916504
2007-11-09,27.477764129638672
2007-11-12,26.858787536621094
2007-11-13,27.728708267211914
2007-11-14,28.18876075744629
2007-11-15,27.77889633178711
2007-11-16,30.16280746459961
2007-11-19,30.865440368652344
2007-11-20,31.133106231689453
2007-11-21,30.806886672973633
2007-11-23,30.739967346191406
2007-11-26,31.559703826904297
2007-11-27,32.329246520996094
2007-11-28,33.05697250366211
2007-11-29,34.04399108886719
2007-11-30,34.21128463745117
2007-12-03,33.09878921508789
2007-12-04,31.760452270507812
2007-12-05,32.54672622680664
2007-12-06,33.4919319152832
2007-12-07,33.22426223754883
2007-12-10,33.03187942504883
2007-12-11,31.927738189697266
2007-12-12,31.26694107055664
2007-12-13,30.87380027770996
2007-12-14,30.371929168701172
2007-12-17,30.45556640625
2007-12-18,30.88216781616211
2007-12-19,30.73160743713379
2007-12-20,31.57642936706543
2007-12-21,31.660076141357422
2007-12-24,31.760452270507812
2007-12-26,31.743724822998047
2007-12-27,31.400772094726562
2007-12-28,31.68517303466797
2007-12-31,31.45932960510254
2008-01-02,31.091278076171875
2008-01-03,31.049463272094727
2008-01-04,29.962060928344727
2008-01-07,29.1590518951416
2008-01-08,28.489887237548828
2008-01-09,29.34307861328125
2008-01-10,29.76967430114746
2008-01-11,29.0001277923584
2008-01-14,28.699003219604492
2008-01-15,28.79937744140625
2008-01-16,28.431339263916016
2008-01-17,27.13482093811035
2008-01-18,28.0549259185791
2008-01-22,27.268651962280273
2008-01-23,26.4070987701416
2008-01-24,27.594871520996094
2008-01-25,27.109725952148438
2008-01-28,27.628328323364258
2008-01-29,28.297500610351562
2008-01-30,28.029829025268555
2008-01-31,28.372783660888672
2008-02-01,29.987150192260742
2008-02-04,29.401630401611328
2008-02-05,28.297500610351562
2008-02-06,27.243558883666992
2008-02-07,27.745433807373047
2008-02-08,27.90436553955078
2008-02-11,29.5438289642334
2008-02-12,29.619110107421875
2008-02-13,30.714874267578125
2008-02-14,29.828222274780273
2008-02-15,30.28827667236328
2008-02-19,30.430477142333984
2008-02-20,30.16280746459961
2008-02-21,30.129344940185547
2008-02-22,30.70650863647461
2008-02-25,30.4388427734375
2008-02-26,31.400772094726562
2008-02-27,30.923986434936523
2008-02-28,30.11262321472168
2008-02-29,29.108871459960938
2008-03-03,29.16741943359375
2008-03-04,28.841203689575195
2008-03-05,29.594017028808594
2008-03-06,29.192514419555664
2008-03-07,28.23894500732422
2008-03-10,27.385757446289062
2008-03-11,28.933212280273438
2008-03-12,28.439699172973633
2008-03-13,28.121841430664062
2008-03-14,27.527956008911133
2008-03-17,27.89599609375
2008-03-18,29.192514419555664
2008-03-19,27.90436553955078
2008-03-20,29.251066207885742
2008-03-24,30.19626808166504
2008-03-25,29.778034210205078
2008-03-26,28.966672897338867
2008-03-27,28.364416122436523
2008-03-28,27.678518295288086
2008-03-31,27.803987503051758
2008-04-01,28.765918731689453
2008-04-02,28.765918731689453
2008-04-03,28.807741165161133
2008-04-04,28.41460609436035
2008-04-07,28.197124481201172
2008-04-08,28.673908233642578
2008-04-09,28.28076934814453
2008-04-10,28.640451431274414
2008-04-11,27.77889633178711
2008-04-14,27.678518295288086
2008-04-15,27.787261962890625
2008-04-16,28.565166473388672
2008-04-17,28.33095932006836
2008-04-18,29.058683395385742
2008-04-21,29.276159286499023
2008-04-22,29.033586502075195
2008-04-23,29.033586502075195
2008-04-24,29.20088005065918
2008-04-25,29.476913452148438
2008-04-28,29.828222274780273
2008-04-29,30.296642303466797
2008-04-30,30.154441833496094
2008-05-01,30.81525230407715
2008-05-02,30.806886672973633
2008-05-05,30.70650863647461
2008-05-06,31.526243209838867
2008-05-07,30.589406967163086
2008-05-08,30.74833106994629
2008-05-09,31.701904296875
2008-05-12,31.7520809173584
2008-05-13,32.31251907348633
2008-05-14,33.15734100341797
2008-05-15,34.136009216308594
2008-05-16,33.67594909667969
2008-05-19,33.45010757446289
2008-05-20,33.45010757446289
2008-05-21,32.898040771484375
2008-05-22,33.15734100341797
2008-05-23,32.54672622680664
2008-05-27,32.97332000732422
2008-05-28,33.073692321777344
2008-05-29,33.550479888916016
2008-05-30,33.4919319152832
2008-06-02,32.93150329589844
2008-06-03,33.37482833862305
2008-06-04,35.31541442871094
2008-06-05,34.36185073852539
2008-06-06,33.38318634033203
2008-06-09,33.04860305786133
2008-06-10,33.21589279174805
2008-06-11,32.76420211791992
2008-06-12,32.529998779296875
2008-06-13,33.30790710449219
2008-06-16,33.257720947265625
2008-06-17,33.249351501464844
2008-06-18,32.814395904541016
2008-06-19,34.1192741394043
2008-06-20,33.35809326171875
2008-06-23,32.68056106567383
2008-06-24,32.086673736572266
2008-06-25,32.839481353759766
2008-06-26,31.894289016723633
2008-06-27,31.986295700073242
2008-06-30,31.61825180053711
2008-07-01,32.27069854736328
2008-07-02,31.133106231689453
2008-07-03,30.73160743713379
2008-07-07,27.812353134155273
2008-07-08,27.477764129638672
2008-07-09,28.255678176879883
2008-07-10,29.752944946289062
2008-07-11,29.610748291015625
2008-07-14,28.899751663208008
2008-07-15,28.565166473388672
2008-07-16,29.259431838989258
2008-07-17,29.752944946289062
2008-07-18,28.573532104492188
2008-07-21,28.09674835205078
2008-07-22,28.891389846801758
2008-07-23,28.33932113647461
2008-07-24,27.645057678222656
2008-07-25,27.711977005004883
2008-07-28,27.603235244750977
2008-07-29,28.514976501464844
2008-07-30,27.946184158325195
2008-07-31,27.21846580505371
2008-08-01,26.783504486083984
2008-08-04,27.00098419189453
2008-08-05,28.029829025268555
2008-08-06,28.33932113647461
2008-08-07,24.734172821044922
2008-08-08,25.88848876953125
2008-08-11,26.775136947631836
2008-08-12,26.95916175842285
2008-08-13,26.791868209838867
2008-08-14,27.1431827545166
2008-08-15,27.1431827545166
2008-08-18,26.398733139038086
2008-08-19,26.49911117553711
2008-08-20,26.490741729736328
2008-08-21,26.616212844848633
2008-08-22,26.90060806274414
2008-08-25,26.306724548339844
2008-08-26,26.04741668701172
2008-08-27,26.607847213745117
2008-08-28,27.285383224487305
2008-08-29,26.741682052612305
2008-09-02,26.256534576416016
2008-09-03,25.972137451171875
2008-09-04,23.337284088134766
2008-09-05,23.981359481811523
2008-09-08,23.738780975341797
2008-09-09,22.868864059448242
2008-09-10,22.392078399658203
2008-09-11,22.969240188598633
2008-09-12,22.64301872253418
2008-09-15,21.028648376464844
2008-09-16,20.7944393157959
2008-09-17,19.589935302734375
2008-09-18,20.911544799804688
2008-09-19,23.538034439086914
2008-09-22,21.438514709472656
2008-09-23,21.12066078186035
2008-09-24,21.639266967773438
2008-09-25,22.868864059448242
2008-09-26,22.116050720214844
2008-09-29,19.907791137695312
2008-09-30,21.81492042541504
2008-10-01,21.204303741455078
2008-10-02,19.832508087158203
2008-10-03,19.288808822631836
2008-10-06,20.03325843811035
2008-10-07,19.489559173583984
2008-10-08,19.698673248291016
2008-10-09,18.644731521606445
2008-10-10,18.544357299804688
2008-10-13,21.095563888549805
2008-10-14,19.96634292602539
2008-10-15,17.574060440063477
2008-10-16,19.598299026489258
2008-10-17,19.347360610961914
2008-10-20,21.137388229370117
2008-10-21,19.263715744018555
2008-10-22,18.4105224609375
2008-10-23,16.871431350708008
2008-10-24,16.444833755493164
2008-10-27,15.407626152038574
2008-10-28,17.56569480895996
2008-10-29,17.54896354675293
2008-10-30,17.858457565307617
2008-10-31,17.732990264892578
2008-11-03,17.180925369262695
2008-11-04,18.678190231323242
2008-11-05,17.56569480895996
2008-11-06,16.352827072143555
2008-11-07,17.774810791015625
2008-11-10,17.130735397338867
2008-11-11,16.043336868286133
2008-11-12,15.323979377746582
2008-11-13,16.344459533691406
2008-11-14,15.591647148132324
2008-11-17,15.708749771118164
2008-11-18,15.892772674560547
2008-11-19,15.257060050964355
2008-11-20,14.253308296203613
2008-11-21,14.69663143157959
2008-11-24,16.193899154663086
2008-11-25,16.720870971679688
2008-11-26,17.92537498474121
2008-11-28,18.0592098236084
2008-12-01,15.775666236877441
2008-12-02,15.917866706848145
2008-12-03,16.436471939086914
2008-12-04,15.8760404586792
2008-12-05,17.013629913330078
2008-12-08,17.749717712402344
2008-12-09,17.498779296875
2008-12-10,17.456954956054688
2008-12-11,17.105642318725586
2008-12-12,17.808271408081055
2008-12-15,17.1474666595459
2008-12-16,17.975561141967773
2008-12-17,18.519262313842773
2008-12-18,17.348217010498047
2008-12-19,17.532236099243164
2008-12-22,16.294273376464844
2008-12-23,16.30263900756836
2008-12-24,16.361188888549805
2008-12-26,16.11861801147461
2008-12-29,15.834221839904785
2008-12-30,16.034969329833984
2008-12-31,15.959691047668457
2009-01-02,17.24784278869629
2009-01-05,17.180925369262695
2009-01-06,17.239477157592773
2009-01-07,16.034969329833984
2009-01-08,16.461565017700195
2009-01-09,15.64183521270752
2009-01-12,14.546070098876953
2009-01-13,14.454058647155762
2009-01-14,14.554435729980469
2009-01-15,15.374165534973145
2009-01-16,15.566553115844727
2009-01-20,14.295130729675293
2009-01-21,16.2357234954834
2009-01-22,15.49127197265625
2009-01-23,15.441083908081055
2009-01-26,15.675292015075684
2009-01-27,16.311004638671875
2009-01-28,17.063817977905273
2009-01-29,16.436471939086914
2009-01-30,16.152074813842773
2009-02-02,15.892772674560547
2009-02-03,16.54521369934082
2009-02-04,16.319366455078125
2009-02-05,16.904890060424805
2009-02-06,16.80451774597168
2009-02-09,17.25620460510254
2009-02-10,16.277545928955078
2009-02-11,16.896526336669922
2009-02-12,16.712505340576172
2009-02-13,16.637224197387695
2009-02-17,15.834221839904785
2009-02-18,16.060068130493164
2009-02-19,16.093524932861328
2009-02-20,16.14371109008789
2009-02-23,15.591647148132324
2009-02-24,16.478296279907227
2009-02-25,16.394649505615234
2009-02-26,16.060068130493164
2009-02-27,16.168806076049805
2009-03-02,15.859314918518066
2009-03-03,17.24784278869629
2009-03-04,17.398405075073242
2009-03-05,16.4281063079834
2009-03-06,16.779422760009766
2009-03-09,16.461565017700195
2009-03-10,17.908647537231445
2009-03-11,17.406768798828125
2009-03-12,17.088911056518555
2009-03-13,16.871431350708008
2009-03-16,16.093524932861328
2009-03-17,16.82961082458496
2009-03-18,16.837974548339844
2009-03-19,16.637224197387695
2009-03-20,16.54521369934082
2009-03-23,17.741352081298828
2009-03-24,16.879798889160156
2009-03-25,16.101886749267578
2009-03-26,16.436471939086914
2009-03-27,16.085163116455078
2009-03-30,15.758941650390625
2009-03-31,15.784031867980957
2009-04-01,15.934596061706543
2009-04-02,16.78778648376465
2009-04-03,16.86307144165039
2009-04-06,17.214378356933594
2009-04-07,16.754329681396484
2009-04-08,17.005266189575195
2009-04-09,17.440229415893555
2009-04-13,17.19765281677246
2009-04-14,17.088911056518555
2009-04-15,16.879798889160156
2009-04-16,16.86307144165039
2009-04-17,16.587034225463867
2009-04-20,16.043336868286133
2009-04-21,16.101886749267578
2009-04-22,15.81749153137207
2009-04-23,15.984786033630371
2009-04-24,16.193899154663086
2009-04-27,16.085163116455078
2009-04-28,15.934596061706543
2009-04-29,16.653953552246094
2009-04-30,17.214378356933594
2009-05-01,17.808271408081055
2009-05-04,18.259960174560547
2009-05-05,18.226499557495117
2009-05-06,18.10939598083496
2009-05-07,17.423498153686523
2009-05-08,20.29256248474121
2009-05-11,20.234010696411133
2009-05-12,20.0750789642334
2009-05-13,19.3055362701416
2009-05-14,19.640119552612305
2009-05-15,19.221891403198242
2009-05-18,19.64848518371582
2009-05-19,19.43937110900879
2009-05-20,19.48119354248047
2009-05-21,19.121517181396484
2009-05-22,19.004409790039062
2009-05-26,19.364089965820312
2009-05-27,19.389183044433594
2009-05-28,19.397546768188477
2009-05-29,19.58156967163086
2009-06-01,20.03325843811035
2009-06-02,19.690309524536133
2009-06-03,19.06296157836914
2009-06-04,19.40591049194336
2009-06-05,19.397546768188477
2009-06-08,16.645587921142578
2009-06-09,15.834221839904785
2009-06-10,16.26917839050293
2009-06-11,16.093524932861328
2009-06-12,16.093524932861328
2009-06-15,15.332343101501465
2009-06-16,15.1232271194458
2009-06-17,15.374165534973145
2009-06-18,15.49127197265625
2009-06-19,15.549822807312012
2009-06-22,15.574918746948242
2009-06-23,15.508000373840332
2009-06-24,15.775666236877441
2009-06-25,15.94295883178711
2009-06-26,16.009878158569336
2009-06-29,15.65019702911377
2009-06-30,15.49127197265625
2009-07-01,15.482906341552734
2009-07-02,15.09813404083252
2009-07-06,15.499637603759766
2009-07-07,14.997759819030762
2009-07-08,15.006123542785645
2009-07-09,15.181778907775879
2009-07-10,15.106498718261719
2009-07-13,15.240331649780273
2009-07-14,15.541460037231445
2009-07-15,16.453203201293945
2009-07-16,16.436471939086914
2009-07-17,16.612131118774414
2009-07-20,16.620494842529297
2009-07-21,16.70414161682129
2009-07-22,16.670682907104492
2009-07-23,17.063817977905273
2009-07-24,16.92998504638672
2009-07-27,16.86307144165039
2009-07-28,16.871431350708008
2009-07-29,16.92998504638672
2009-07-30,17.172561645507812
2009-07-31,17.097280502319336
2009-08-03,17.306392669677734
2009-08-04,17.180925369262695
2009-08-05,17.214378356933594
2009-08-06,17.19765281677246
2009-08-07,15.608376502990723
2009-08-10,15.725478172302246
2009-08-11,15.993147850036621
2009-08-12,16.495025634765625
2009-08-13,16.955081939697266
2009-08-14,17.557331085205078
2009-08-17,17.11400604248047
2009-08-18,17.1474666595459
2009-08-19,17.364946365356445
2009-08-20,17.214378356933594
2009-08-21,17.51551055908203
2009-08-24,17.348217010498047
2009-08-25,17.19765281677246
2009-08-26,17.56569480895996
2009-08-27,17.649341583251953
2009-08-28,17.950469970703125
2009-08-31,17.724624633789062
2009-09-01,17.41513442993164
2009-09-02,17.24784278869629
2009-09-03,17.31475830078125
2009-09-04,17.52387237548828
2009-09-08,17.774810791015625
2009-09-09,17.774810791015625
2009-09-10,18.38542938232422
2009-09-11,18.9542236328125
2009-09-14,18.778566360473633
2009-09-15,18.9374942779541
2009-09-16,19.53974723815918
2009-09-17,19.698673248291016
2009-09-18,19.456098556518555
2009-09-21,19.42264175415039
2009-09-22,19.48119354248047
2009-09-23,19.623388290405273
2009-09-24,19.17170524597168
2009-09-25,19.071325302124023
2009-09-28,19.380817413330078
2009-09-29,19.20516014099121
2009-09-30,19.815778732299805
2009-10-01,19.196796417236328
2009-10-02,19.238618850708008
2009-10-05,19.230255126953125
2009-10-06,19.740497589111328
2009-10-07,19.957975387573242
2009-10-08,19.824146270751953
2009-10-09,19.824146270751953
2009-10-12,19.631755828857422
2009-10-13,19.631755828857422
2009-10-14,19.765588760375977
2009-10-15,19.589935302734375
2009-10-16,19.489559173583984
2009-10-19,20.384572982788086
2009-10-20,20.225643157958984
2009-10-21,20.192184448242188
2009-10-22,20.40130043029785
2009-10-23,19.89942741394043
2009-10-26,19.757226943969727
2009-10-27,19.640119552612305
2009-10-28,18.837120056152344
2009-10-29,19.472829818725586
2009-10-30,19.07969093322754
2009-11-02,19.35572052001953
2009-11-03,19.20516014099121
2009-11-04,19.389183044433594
2009-11-05,20.0750789642334
2009-11-06,19.43937110900879
2009-11-09,19.25535011291504
2009-11-10,18.9542236328125
2009-11-11,19.16333770751953
2009-11-12,19.02950668334961
2009-11-13,19.02113914489746
2009-11-16,19.238618850708008
2009-11-17,19.121517181396484
2009-11-18,18.9542236328125
2009-11-19,18.301782608032227
2009-11-20,18.034114837646484
2009-11-23,18.41888427734375
2009-11-24,18.636367797851562
2009-11-25,18.778566360473633
2009-11-27,18.653095245361328
2009-11-30,18.770200729370117
2009-12-01,18.887304306030273
2009-12-02,18.52762794494629
2009-12-03,18.61127281188965
2009-12-04,18.711650848388672
2009-12-07,18.711650848388672
2009-12-08,18.494171142578125
2009-12-09,18.276691436767578
2009-12-10,18.41888427734375
2009-12-11,18.561084747314453
2009-12-14,18.6029109954834
2009-12-15,18.636367797851562
2009-12-16,18.85384750366211
2009-12-17,18.561084747314453
2009-12-18,19.949609756469727
2009-12-21,19.991436004638672
2009-12-22,19.941246032714844
2009-12-23,20.242372512817383
2009-12-24,20.300928115844727
2009-12-28,20.384572982788086
2009-12-29,20.41802978515625
2009-12-30,20.59368896484375
2009-12-31,20.27583122253418
2010-01-04,20.694063186645508
2010-01-05,20.911544799804688
2010-01-06,20.685697555541992
2010-01-07,20.40130043029785
2010-01-08,20.56022834777832
2010-01-11,20.501678466796875
2010-01-12,20.225643157958984
2010-01-13,20.409666061401367
2010-01-14,20.351116180419922
2010-01-15,20.058351516723633
2010-01-19,20.326021194458008
2010-01-20,20.083444595336914
2010-01-21,20.100173950195312
2010-01-22,19.523014068603516
2010-01-25,19.573204040527344
2010-01-26,19.6735782623291
2010-01-27,19.748863220214844
2010-01-28,19.3055362701416
2010-01-29,19.16333770751953
2010-02-01,19.397546768188477
2010-02-02,19.589935302734375
2010-02-03,19.489559173583984
2010-02-04,19.272079467773438
2010-02-05,19.43937110900879
2010-02-08,19.221891403198242
2010-02-09,19.238618850708008
2010-02-10,19.129880905151367
2010-02-11,19.531381607055664
2010-02-12,19.48119354248047
