Date,FE
2006-06-20,22.024038314819336
2006-06-21,22.152910232543945
2006-06-22,21.91594696044922
2006-06-23,21.999094009399414
2006-06-26,22.16121482849121
2006-06-27,21.94921112060547
2006-06-28,22.29007911682129
2006-06-29,22.568599700927734
2006-06-30,22.535350799560547
2006-07-03,22.676685333251953
2006-07-05,22.522878646850586
2006-07-06,22.348283767700195
2006-07-07,22.33997344970703
2006-07-10,22.55197525024414
2006-07-11,22.51456069946289
2006-07-12,22.34414291381836
2006-07-13,22.352441787719727
2006-07-14,22.398170471191406
2006-07-17,22.522878646850586
2006-07-18,22.564451217651367
2006-07-19,23.07160758972168
2006-07-20,23.038354873657227
2006-07-21,22.963510513305664
2006-07-24,23.196327209472656
2006-07-25,23.163074493408203
2006-07-26,23.304407119750977
2006-07-27,23.050832748413086
2006-07-28,23.300249099731445
2006-07-31,23.27945899963379
2006-08-01,23.724262237548828
2006-08-02,23.512256622314453
2006-08-03,23.537395477294922
2006-08-04,23.89777183532715
2006-08-07,23.327890396118164
2006-08-08,23.675683975219727
2006-08-09,23.65053367614746
2006-08-10,23.537395477294922
2006-08-11,23.549972534179688
2006-08-14,23.49968147277832
2006-08-15,23.621213912963867
2006-08-16,23.44940757751465
2006-08-17,23.394929885864258
2006-08-18,23.5332088470459
2006-08-21,23.47035789489746
2006-08-22,23.621213912963867
2006-08-23,23.323678970336914
2006-08-24,23.5332088470459
2006-08-25,23.671499252319336
2006-08-28,23.5709285736084
2006-08-29,23.633769989013672
2006-08-30,23.65053367614746
2006-08-31,23.91033363342285
2006-09-01,23.943864822387695
2006-09-05,23.763683319091797
2006-09-06,23.508068084716797
2006-09-07,23.466161727905273
2006-09-08,23.373973846435547
2006-09-11,23.67987632751465
2006-09-12,23.168643951416016
2006-09-13,23.42007064819336
2006-09-14,23.298545837402344
2006-09-15,23.466161727905273
2006-09-18,23.566740036010742
2006-09-19,23.369781494140625
2006-09-20,23.235702514648438
2006-09-21,23.059690475463867
2006-09-22,23.068071365356445
2006-09-25,23.495502471923828
2006-09-26,23.40329933166504
2006-09-27,23.776248931884766
2006-09-28,23.688255310058594
2006-09-29,23.407487869262695
2006-10-02,23.889379501342773
2006-10-03,24.094728469848633
2006-10-04,24.069583892822266
2006-10-05,24.161766052246094
2006-10-06,23.935487747192383
2006-10-09,23.82654571533203
2006-10-10,24.157575607299805
2006-10-11,24.207868576049805
2006-10-12,24.207868576049805
2006-10-13,24.295860290527344
2006-10-16,24.216236114501953
2006-10-17,24.44252586364746
2006-10-18,24.677188873291016
2006-10-19,24.589187622070312
2006-10-20,24.643674850463867
2006-10-23,24.790327072143555
2006-10-24,24.857376098632812
2006-10-25,25.112985610961914
2006-10-26,24.97888946533203
2006-10-27,24.94536018371582
2006-10-30,24.681379318237305
2006-10-31,24.660417556762695
2006-11-01,24.853191375732422
2006-11-02,24.702335357666016
2006-11-03,24.440523147583008
2006-11-06,24.710771560668945
2006-11-07,24.748775482177734
2006-11-08,25.048583984375
2006-11-09,24.875446319580078
2006-11-10,24.9134521484375
2006-11-13,24.9134521484375
2006-11-14,24.85011100769043
2006-11-15,24.554534912109375
2006-11-16,24.753007888793945
2006-11-17,24.761445999145508
2006-11-20,24.698116302490234
2006-11-21,24.867013931274414
2006-11-22,24.98523712158203
2006-11-24,24.900793075561523
2006-11-27,24.85856056213379
2006-11-28,24.896568298339844
2006-11-29,25.196369171142578
2006-11-30,25.26815414428711
2006-12-01,25.559528350830078
2006-12-04,25.6397647857666
2006-12-05,25.884662628173828
2006-12-06,25.698863983154297
2006-12-07,25.449724197387695
2006-12-08,25.411725997924805
2006-12-11,25.559528350830078
2006-12-12,25.719980239868164
2006-12-13,25.673532485961914
2006-12-14,25.686195373535156
2006-12-15,25.69464874267578
2006-12-18,25.74109649658203
2006-12-19,25.888887405395508
2006-12-20,25.850872039794922
2006-12-21,25.631303787231445
2006-12-22,25.622861862182617
2006-12-26,25.71154022216797
2006-12-27,25.762208938598633
2006-12-28,25.593294143676758
2006-12-29,25.4623966217041
2007-01-03,25.52996253967285
2007-01-04,25.500404357910156
2007-01-05,24.959911346435547
2007-01-08,24.9134521484375
2007-01-09,24.803667068481445
2007-01-10,24.77411460876465
2007-01-11,24.736106872558594
2007-01-12,24.48696517944336
2007-01-16,24.516530990600586
2007-01-17,24.634765625
2007-01-18,24.56720542907715
2007-01-19,24.731887817382812
2007-01-22,24.562978744506836
2007-01-23,24.448970794677734
2007-01-24,24.736106872558594
2007-01-25,24.651657104492188
2007-01-26,24.871234893798828
2007-01-29,24.955686569213867
2007-01-30,25.048583984375
2007-01-31,25.05280876159668
2007-02-01,25.576412200927734
2007-02-02,25.6904296875
2007-02-05,26.243906021118164
2007-02-06,26.34183120727539
2007-02-07,26.52065658569336
2007-02-08,26.88680648803711
2007-02-09,26.88680648803711
2007-02-12,26.942163467407227
2007-02-13,27.010284423828125
2007-02-14,27.18058204650879
2007-02-15,27.02305030822754
2007-02-16,26.852741241455078
2007-02-20,27.150779724121094
2007-02-21,26.895334243774414
2007-02-22,26.9847354888916
2007-02-23,27.04007339477539
2007-02-26,27.516925811767578
2007-02-27,26.90383529663086
2007-02-28,26.63986587524414
2007-03-01,26.665414810180664
2007-03-02,26.2481746673584
2007-03-05,26.05657958984375
2007-03-06,26.375896453857422
2007-03-07,26.35034942626953
2007-03-08,26.401439666748047
2007-03-09,26.512144088745117
2007-03-12,26.746307373046875
2007-03-13,26.32054901123047
2007-03-14,26.431243896484375
2007-03-15,26.63134765625
2007-03-16,26.869775772094727
2007-03-19,27.048593521118164
2007-03-20,27.6148624420166
2007-03-21,27.96398162841797
2007-03-22,28.01508331298828
2007-03-23,28.12151336669922
2007-03-26,28.359939575195312
2007-03-27,28.215187072753906
2007-03-28,28.32587432861328
2007-03-29,28.449350357055664
2007-03-30,28.20240020751953
2007-04-02,28.870853424072266
2007-04-03,28.84531021118164
2007-04-04,28.69203758239746
2007-04-05,28.97303581237793
2007-04-09,29.058197021484375
2007-04-10,29.083728790283203
2007-04-11,29.01987648010254
2007-04-12,28.534502029418945
2007-04-13,28.521743774414062
2007-04-16,28.738868713378906
2007-04-17,28.781442642211914
2007-04-18,29.070966720581055
2007-04-19,28.926198959350586
2007-04-20,29.313650131225586
2007-04-23,29.49247932434082
2007-04-24,30.16516876220703
2007-04-25,30.32696533203125
2007-04-26,30.07151222229004
2007-04-27,29.752187728881836
2007-04-30,29.139083862304688
2007-05-01,29.611675262451172
2007-05-02,29.88418197631836
2007-05-03,29.862743377685547
2007-05-04,29.944196701049805
2007-05-07,30.668895721435547
2007-05-08,30.505952835083008
2007-05-09,30.493074417114258
2007-05-10,30.120004653930664
2007-05-11,30.373018264770508
2007-05-14,30.80182647705078
2007-05-15,30.737504959106445
2007-05-16,30.69891929626465
2007-05-17,30.338708877563477
2007-05-18,30.523109436035156
2007-05-21,30.973365783691406
2007-05-22,30.93476676940918
2007-05-23,30.497390747070312
2007-05-24,29.361003875732422
2007-05-25,29.39102554321289
2007-05-29,29.63117790222168
2007-05-30,29.87131118774414
2007-05-31,29.68692398071289
2007-06-01,29.734079360961914
2007-06-04,29.725500106811523
2007-06-05,29.03940200805664
2007-06-06,28.880733489990234
2007-06-07,27.75725746154785
2007-06-08,28.100290298461914
2007-06-11,27.945913314819336
2007-06-12,27.508516311645508
2007-06-13,27.864444732666016
2007-06-14,27.787267684936523
2007-06-15,28.687768936157227
2007-06-18,28.1817626953125
2007-06-19,28.168903350830078
2007-06-20,27.23407745361328
2007-06-21,27.654329299926758
2007-06-22,27.259817123413086
2007-06-25,27.53425407409668
2007-06-26,27.39703941345215
2007-06-27,27.78297996520996
2007-06-28,27.547121047973633
2007-06-29,27.75725746154785
2007-07-02,28.486236572265625
2007-07-03,28.284679412841797
2007-07-05,28.246078491210938
2007-07-06,28.121734619140625
2007-07-09,28.12602424621582
2007-07-10,27.731510162353516
2007-07-11,27.99309539794922
2007-07-12,28.3147029876709
2007-07-13,28.923622131347656
2007-07-16,28.276098251342773
2007-07-17,28.100290298461914
2007-07-18,28.40904998779297
2007-07-19,29.20235252380371
2007-07-20,28.57627296447754
2007-07-23,28.769248962402344
2007-07-24,27.48708724975586
2007-07-25,27.22123146057129
2007-07-26,26.089149475097656
2007-07-27,25.917619705200195
2007-07-30,25.82327651977539
2007-07-31,26.0505428314209
2007-08-01,27.109725952148438
2007-08-02,27.092573165893555
2007-08-03,25.886629104614258
2007-08-06,27.083927154541016
2007-08-07,27.89653968811035
2007-08-08,27.7755126953125
2007-08-09,26.522029876708984
2007-08-10,26.055208206176758
2007-08-13,27.12714958190918
2007-08-14,26.60846710205078
2007-08-15,26.26267433166504
2007-08-16,26.22377586364746
2007-08-17,27.12283706665039
2007-08-20,26.945615768432617
2007-08-21,26.993165969848633
2007-08-22,27.390817642211914
2007-08-23,27.321659088134766
2007-08-24,27.3735408782959
2007-08-27,26.340484619140625
2007-08-28,25.752639770507812
2007-08-29,26.461519241333008
2007-08-30,26.37074089050293
2007-08-31,26.556604385375977
2007-09-04,26.880783081054688
2007-09-05,26.69491195678711
2007-09-06,27.075286865234375
2007-09-07,26.625757217407227
2007-09-10,26.72949981689453
2007-09-11,26.90240478515625
2007-09-12,26.824586868286133
2007-09-13,27.096895217895508
2007-09-14,27.10123062133789
2007-09-17,27.066640853881836
2007-09-18,27.55506706237793
2007-09-19,28.190448760986328
2007-09-20,27.853321075439453
2007-09-21,27.97001838684082
2007-09-24,27.83169174194336
2007-09-25,28.142911911010742
2007-09-26,28.44114875793457
2007-09-27,28.07373809814453
2007-09-28,27.377851486206055
2007-10-01,28.03053092956543
2007-10-02,27.77983283996582
2007-10-03,28.017559051513672
2007-10-04,28.72642707824707
2007-10-05,28.912296295166016
2007-10-08,28.782615661621094
2007-10-09,29.003061294555664
2007-10-10,28.890682220458984
2007-10-11,29.435277938842773
2007-10-12,29.5606632232666
2007-10-15,29.059246063232422
2007-10-16,29.01169204711914
2007-10-17,28.83449363708496
2007-10-18,28.825841903686523
2007-10-19,28.315799713134766
2007-10-22,28.37631607055664
2007-10-23,28.25529670715332
2007-10-24,28.562179565429688
2007-10-25,29.11975860595703
2007-10-26,29.543350219726562
2007-10-29,30.01017951965332
2007-10-30,29.698957443237305
2007-10-31,30.126863479614258
2007-11-01,29.71625518798828
2007-11-02,29.889150619506836
2007-11-05,30.10683822631836
2007-11-06,29.645326614379883
2007-11-07,29.11850357055664
2007-11-08,29.38845443725586
2007-11-09,29.401512145996094
2007-11-12,29.074975967407227
2007-11-13,29.314441680908203
2007-11-14,29.17076301574707
2007-11-15,29.31008529663086
2007-11-16,29.458120346069336
2007-11-19,29.492938995361328
2007-11-20,29.76722526550293
2007-11-21,29.684518814086914
2007-11-23,29.549551010131836
2007-11-26,29.462478637695312
2007-11-27,29.47553062438965
2007-11-28,29.47553062438965
2007-11-29,29.488597869873047
2007-11-30,29.84995460510254
2007-12-03,30.228755950927734
2007-12-04,30.78169059753418
2007-12-05,31.39558219909668
2007-12-06,31.748233795166016
2007-12-07,32.18797302246094
2007-12-10,32.18797302246094
2007-12-11,31.47829818725586
2007-12-12,31.648099899291992
2007-12-13,32.03994369506836
2007-12-14,31.53489875793457
2007-12-17,31.44346046447754
2007-12-18,32.15313720703125
2007-12-19,32.13138198852539
2007-12-20,32.10960006713867
2007-12-21,32.549339294433594
2007-12-24,32.27940368652344
2007-12-26,32.01382064819336
2007-12-27,31.682939529418945
2007-12-28,31.987709045410156
2007-12-31,31.49571990966797
2008-01-02,31.299787521362305
2008-01-03,31.643739700317383
2008-01-04,32.35779571533203
2008-01-07,33.777130126953125
2008-01-08,32.8149299621582
2008-01-09,33.12841796875
2008-01-10,33.89033126831055
2008-01-11,33.468013763427734
2008-01-14,33.49412155151367
2008-01-15,33.44623947143555
2008-01-16,33.006507873535156
2008-01-17,31.547956466674805
2008-01-18,31.23012924194336
2008-01-22,29.854312896728516
2008-01-23,31.169172286987305
2008-01-24,30.354995727539062
2008-01-25,29.84562110900879
2008-01-28,30.34194564819336
2008-01-29,30.63364601135254
2008-01-30,30.18520164489746
2008-01-31,31.008081436157227
2008-02-01,31.517480850219727
2008-02-04,31.996402740478516
2008-02-05,30.69356346130371
2008-02-06,30.76375961303711
2008-02-07,30.912899017333984
2008-02-08,30.69356346130371
2008-02-11,30.816390991210938
2008-02-12,31.215564727783203
2008-02-13,31.2813777923584
2008-02-14,31.10590934753418
2008-02-15,31.312091827392578
2008-02-19,31.29453468322754
2008-02-20,31.145387649536133
2008-02-21,30.557571411132812
2008-02-22,30.8821964263916
2008-02-25,31.246288299560547
2008-02-26,31.24189567565918
2008-02-27,30.57511329650879
2008-02-28,30.68040657043457
2008-02-29,29.649532318115234
2008-03-03,29.553024291992188
2008-03-04,30.461063385009766
2008-03-05,30.89974021911621
2008-03-06,30.21980094909668
2008-03-07,30.013629913330078
2008-03-10,29.719728469848633
2008-03-11,30.69356346130371
2008-03-12,30.404037475585938
2008-03-13,29.934661865234375
2008-03-14,29.710941314697266
2008-03-17,29.912723541259766
2008-03-18,30.7374324798584
2008-03-19,30.127681732177734
2008-03-20,30.49616813659668
2008-03-24,30.22857093811035
2008-03-25,30.092586517333984
2008-03-26,29.88202667236328
2008-03-27,29.982927322387695
2008-03-28,29.776752471923828
2008-03-31,30.10137367248535
2008-04-01,31.24189567565918
2008-04-02,31.557727813720703
2008-04-03,31.50510597229004
2008-04-04,31.67617416381836
2008-04-07,31.706886291503906
2008-04-08,31.983251571655273
2008-04-09,31.95253562927246
2008-04-10,32.307857513427734
2008-04-11,32.88251495361328
2008-04-14,32.68073272705078
2008-04-15,32.549110412597656
2008-04-16,33.07554244995117
2008-04-17,33.084293365478516
2008-04-18,33.23782730102539
2008-04-21,33.408905029296875
2008-04-22,33.63702392578125
2008-04-23,34.00111770629883
2008-04-24,33.658958435058594
2008-04-25,33.733524322509766
2008-04-28,33.452796936035156
2008-04-29,33.28171157836914
2008-04-30,33.18081283569336
2008-05-01,33.650184631347656
2008-05-02,34.66350173950195
2008-05-05,34.09807586669922
2008-05-06,33.921382904052734
2008-05-07,33.400123596191406
2008-05-08,33.53264236450195
2008-05-09,33.567989349365234
2008-05-12,33.78001022338867
2008-05-13,33.55030822753906
2008-05-14,34.0185546875
2008-05-15,33.71819305419922
2008-05-16,33.934635162353516
2008-05-19,34.46914291381836
2008-05-20,34.82693862915039
2008-05-21,34.7739372253418
2008-05-22,34.8446044921875
2008-05-23,34.34987258911133
2008-05-27,34.47797393798828
2008-05-28,34.83137512207031
2008-05-29,35.20684051513672
2008-05-30,34.76951599121094
2008-06-02,34.48240280151367
2008-06-03,34.34987258911133
2008-06-04,34.69442367553711
2008-06-05,34.87554168701172
2008-06-06,33.939048767089844
2008-06-09,34.41172409057617
2008-06-10,34.707672119140625
2008-06-11,34.24385070800781
2008-06-12,34.55747604370117
2008-06-13,35.24660110473633
2008-06-16,35.23335647583008
2008-06-17,35.16707992553711
2008-06-18,35.136165618896484
2008-06-19,36.03733444213867
2008-06-20,35.75461196899414
2008-06-23,36.13451385498047
2008-06-24,36.35536575317383
2008-06-25,36.45256805419922
2008-06-26,35.383541107177734
2008-06-27,35.34378433227539
2008-06-30,36.36862564086914
2008-07-01,36.501163482666016
2008-07-02,36.03290557861328
2008-07-03,36.130096435546875
2008-07-07,35.78110122680664
2008-07-08,35.803199768066406
2008-07-09,36.53207015991211
2008-07-10,36.61159133911133
2008-07-11,36.75735092163086
2008-07-14,36.40398025512695
2008-07-15,36.20518112182617
2008-07-16,34.89762878417969
2008-07-17,34.00972366333008
2008-07-18,33.8772087097168
2008-07-21,34.33662796020508
2008-07-22,34.1820068359375
2008-07-23,32.64916229248047
2008-07-24,32.48130798339844
2008-07-25,31.90261459350586
2008-07-28,31.960031509399414
2008-07-29,32.19417190551758
2008-07-30,32.68449020385742
2008-07-31,32.490135192871094
2008-08-01,31.580150604248047
2008-08-04,30.458112716674805
2008-08-05,30.471477508544922
2008-08-06,30.698577880859375
2008-08-07,30.662952423095703
2008-08-08,31.063716888427734
2008-08-11,31.335346221923828
2008-08-12,30.40022850036621
2008-08-13,31.19731330871582
2008-08-14,31.32198715209961
2008-08-15,31.842981338500977
2008-08-18,31.87860679626465
2008-08-19,32.06117630004883
2008-08-20,32.31944274902344
2008-08-21,32.68013000488281
2008-08-22,32.787010192871094
2008-08-25,32.68013000488281
2008-08-26,32.68459701538086
2008-08-27,32.79592514038086
2008-08-28,33.0274543762207
2008-08-29,32.34616470336914
2008-09-02,31.736108779907227
2008-09-03,30.760923385620117
2008-09-04,30.60059928894043
2008-09-05,30.59170913696289
2008-09-08,31.39767837524414
2008-09-09,29.905948638916016
2008-09-10,29.665477752685547
2008-09-11,30.41359519958496
2008-09-12,30.91231346130371
2008-09-15,29.848064422607422
2008-09-16,30.06626319885254
2008-09-17,28.08914566040039
2008-09-18,29.64768409729004
2008-09-19,30.694135665893555
2008-09-22,29.331527709960938
2008-09-23,29.46956443786621
2008-09-24,29.62096405029297
2008-09-25,30.716388702392578
2008-09-26,30.564987182617188
2008-09-29,29.741195678710938
2008-09-30,29.830257415771484
2008-10-01,28.93966293334961
2008-10-02,27.479101181030273
2008-10-03,27.167377471923828
2008-10-06,25.230358123779297
2008-10-07,24.26853370666504
2008-10-08,23.6005802154541
2008-10-09,22.54079246520996
2008-10-10,20.238615036010742
2008-10-13,23.818775177001953
2008-10-14,23.88113021850586
2008-10-15,21.449817657470703
2008-10-16,21.912927627563477
2008-10-17,22.26025390625
2008-10-20,24.388765335083008
2008-10-21,23.73417854309082
2008-10-22,21.966358184814453
2008-10-23,22.95490264892578
2008-10-24,21.899564743041992
2008-10-27,20.608211517333984
2008-10-28,23.38239288330078
2008-10-29,23.00835418701172
2008-10-30,24.40657615661621
2008-10-31,23.226533889770508
2008-11-03,23.694107055664062
2008-11-04,25.453020095825195
2008-11-05,23.98274803161621
2008-11-06,24.023229598999023
2008-11-07,24.612215042114258
2008-11-10,23.82088851928711
2008-11-11,23.85236167907715
2008-11-12,23.44320297241211
2008-11-13,25.030370712280273
2008-11-14,23.717466354370117
2008-11-17,24.090662002563477
2008-11-18,24.279491424560547
2008-11-19,23.883840560913086
2008-11-20,23.070024490356445
2008-11-21,25.547426223754883
2008-11-24,25.300138473510742
2008-11-25,25.844186782836914
2008-11-26,25.848670959472656
2008-11-28,26.33876609802246
2008-12-01,24.675172805786133
2008-12-02,25.17874526977539
2008-12-03,25.610374450683594
2008-12-04,24.212059020996094
2008-12-05,24.544780731201172
2008-12-08,25.106809616088867
2008-12-09,24.400901794433594
2008-12-10,24.661684036254883
2008-12-11,24.58073616027832
2008-12-12,24.33795928955078
2008-12-15,23.87035369873047
2008-12-16,24.328960418701172
2008-12-17,23.600574493408203
2008-12-18,23.56910514831543
2008-12-19,22.472034454345703
2008-12-22,22.071868896484375
2008-12-23,20.673545837402344
2008-12-24,20.64656639099121
2008-12-26,20.651071548461914
2008-12-29,20.965803146362305
2008-12-30,21.36146354675293
2008-12-31,21.842561721801758
2009-01-02,22.32815170288086
2009-01-05,23.281341552734375
2009-01-06,23.043046951293945
2009-01-07,21.811094284057617
2009-01-08,21.473865509033203
2009-01-09,21.986433029174805
2009-01-12,21.887521743774414
2009-01-13,21.514339447021484
2009-01-14,21.617748260498047
2009-01-15,22.031391143798828
2009-01-16,22.49451446533203
2009-01-20,22.071868896484375
2009-01-21,22.458541870117188
2009-01-22,22.705833435058594
2009-01-23,22.287683486938477
2009-01-26,23.218400955200195
2009-01-27,23.19591522216797
2009-01-28,23.429725646972656
2009-01-29,23.636552810668945
2009-01-30,22.476530075073242
2009-02-02,22.8452091217041
2009-02-03,23.19141960144043
2009-02-04,23.164154052734375
2009-02-05,23.60953712463379
2009-02-06,24.06854248046875
2009-02-09,24.0003719329834
2009-02-10,23.514097213745117
2009-02-11,23.432292938232422
2009-02-12,23.518632888793945
2009-02-13,23.341402053833008
2009-02-17,21.81439208984375
2009-02-18,21.46445083618164
2009-02-19,21.91436195373535
2009-02-20,21.537160873413086
2009-02-23,20.646406173706055
2009-02-24,21.823486328125
2009-02-25,20.805477142333984
2009-02-26,19.769289016723633
2009-02-27,19.342090606689453
2009-03-02,18.41497039794922
2009-03-03,17.98323631286621
2009-03-04,18.115036010742188
2009-03-05,17.09248924255371
2009-03-06,17.06067657470703
2009-03-09,16.837974548339844
2009-03-10,17.215187072753906
2009-03-11,16.90160369873047
2009-03-12,16.77889633178711
2009-03-13,16.265350341796875
2009-03-16,16.91069221496582
2009-03-17,17.087936401367188
2009-03-18,17.433326721191406
2009-03-19,17.560583114624023
2009-03-20,18.01959228515625
2009-03-23,18.2650089263916
2009-03-24,17.887798309326172
2009-03-25,18.08321762084961
2009-03-26,18.569499969482422
2009-03-27,18.31499671936035
2009-03-30,17.619659423828125
2009-03-31,17.54240608215332
2009-04-01,17.61511993408203
2009-04-02,17.93779182434082
2009-04-03,17.924148559570312
2009-04-06,17.55603790283203
2009-04-07,17.48786735534668
2009-04-08,18.13776206970215
2009-04-09,18.274099349975586
2009-04-13,17.98323631286621
2009-04-14,17.533315658569336
2009-04-15,17.987781524658203
2009-04-16,18.369529724121094
2009-04-17,18.251367568969727
2009-04-20,17.724193572998047
2009-04-21,17.9105167388916
2009-04-22,17.896894454956055
2009-04-23,18.169565200805664
2009-04-24,18.196842193603516
2009-04-27,18.410436630249023
2009-04-28,18.224103927612305
2009-04-29,18.40134620666504
2009-04-30,18.587669372558594
2009-05-01,19.260284423828125
2009-05-04,19.51933479309082
2009-05-05,19.339786529541016
2009-05-06,19.091190338134766
2009-05-07,19.26154136657715
2009-05-08,19.55615234375
2009-05-11,19.183271408081055
2009-05-12,19.418052673339844
2009-05-13,18.92547035217285
2009-05-14,18.570987701416016
2009-05-15,16.78938865661621
2009-05-18,16.80780029296875
2009-05-19,17.180696487426758
2009-05-20,17.199111938476562
2009-05-21,17.120845794677734
2009-05-22,17.033374786376953
2009-05-26,17.447704315185547
2009-05-27,17.14847755432129
2009-05-28,17.387861251831055
2009-05-29,17.397071838378906
2009-06-01,18.101423263549805
2009-06-02,17.76074981689453
2009-06-03,18.124435424804688
2009-06-04,18.14745330810547
2009-06-05,18.013948440551758
2009-06-08,17.645666122436523
2009-06-09,17.387861251831055
2009-06-10,17.576610565185547
2009-06-11,17.99553680419922
2009-06-12,18.63543128967285
2009-06-15,18.14284896850586
2009-06-16,18.055389404296875
2009-06-17,17.802188873291016
2009-06-18,18.050783157348633
2009-06-19,17.76074981689453
2009-06-22,17.742332458496094
2009-06-23,17.507543563842773
2009-06-24,17.66407012939453
2009-06-25,18.179683685302734
2009-06-26,18.13364601135254
2009-06-29,18.193490982055664
2009-06-30,17.839008331298828
2009-07-01,18.10602569580078
2009-07-02,17.35103416442871
2009-07-06,17.530574798583984
2009-07-07,17.337221145629883
2009-07-08,17.120845794677734
2009-07-09,17.94029998779297
2009-07-10,17.963308334350586
2009-07-13,18.313190460205078
2009-07-14,18.53415298461914
2009-07-15,18.851806640625
2009-07-16,18.782747268676758
2009-07-17,18.713701248168945
2009-07-20,18.837997436523438
2009-07-21,18.948484420776367
2009-07-22,18.75052833557129
2009-07-23,19.376619338989258
2009-07-24,19.712684631347656
2009-07-27,19.68506622314453
2009-07-28,19.178661346435547
2009-07-29,19.03135108947754
2009-07-30,19.151046752929688
2009-07-31,18.966903686523438
2009-08-03,19.289154052734375
2009-08-04,19.100404739379883
2009-08-05,19.301023483276367
2009-08-06,19.576278686523438
2009-08-07,20.00082778930664
2009-08-10,20.08014678955078
2009-08-11,20.05215072631836
2009-08-12,20.243438720703125
2009-08-13,20.341413497924805
2009-08-14,20.61200523376465
2009-08-17,20.308753967285156
2009-08-18,20.38340950012207
2009-08-19,20.518699645996094
2009-08-20,20.654001235961914
2009-08-21,21.171873092651367
2009-08-24,21.297834396362305
2009-08-25,21.1298828125
2009-08-26,21.18586540222168
2009-08-27,21.279170989990234
2009-08-28,21.33515739440918
2009-08-31,21.05523109436035
2009-09-01,20.99923324584961
2009-09-02,20.859291076660156
2009-09-03,21.209196090698242
2009-09-04,21.400468826293945
2009-09-08,21.470457077026367
2009-09-09,21.615079879760742
2009-09-10,21.741043090820312
2009-09-11,21.41914176940918
2009-09-14,21.736385345458984
2009-09-15,21.848360061645508
2009-09-16,22.282249450683594
2009-09-17,21.834354400634766
2009-09-18,21.9183406829834
2009-09-21,21.950998306274414
2009-09-22,21.98832893371582
2009-09-23,21.862361907958984
2009-09-24,21.633750915527344
2009-09-25,21.307170867919922
2009-09-28,21.559101104736328
2009-09-29,21.531110763549805
2009-09-30,21.330495834350586
2009-10-01,20.86395835876465
2009-10-02,20.8966121673584
2009-10-05,21.148540496826172
2009-10-06,21.47979164123535
2009-10-07,21.1112117767334
2009-10-08,21.176536560058594
2009-10-09,21.37248420715332
2009-10-12,21.484445571899414
2009-10-13,21.638408660888672
2009-10-14,21.694400787353516
2009-10-15,22.0023250579834
2009-10-16,21.98832893371582
2009-10-19,22.086301803588867
2009-10-20,21.68507194519043
2009-10-21,21.675739288330078
2009-10-22,21.717723846435547
2009-10-23,21.42847442626953
2009-10-26,20.989912033081055
2009-10-27,20.52337646484375
2009-10-28,20.374074935913086
2009-10-29,20.695999145507812
2009-10-30,20.192123413085938
2009-11-02,19.804889678955078
2009-11-03,19.613605499267578
2009-11-04,19.854703903198242
2009-11-05,20.143064498901367
2009-11-06,20.039060592651367
2009-11-09,20.43143081665039
2009-11-10,20.436155319213867
2009-11-11,20.237613677978516
2009-11-12,19.68451690673828
2009-11-13,19.887786865234375
2009-11-16,20.12415313720703
2009-11-17,20.16197395324707
2009-11-18,20.176151275634766
2009-11-19,19.878332138061523
2009-11-20,19.83106231689453
2009-11-23,19.906696319580078
2009-11-24,20.04379653930664
2009-11-25,20.40306282043457
2009-11-27,20.143064498901367
2009-11-30,20.36524772644043
2009-12-01,20.5401611328125
2009-12-02,20.75288963317871
2009-12-03,21.235076904296875
2009-12-04,21.083789825439453
2009-12-07,21.225616455078125
2009-12-08,20.9892520904541
2009-12-09,21.18307113647461
2009-12-10,21.660524368286133
2009-12-11,22.07180404663086
2009-12-14,22.350719451904297
2009-12-15,22.331796646118164
2009-12-16,21.93471908569336
2009-12-17,22.109628677368164
2009-12-18,22.15689468383789
2009-12-21,22.30345344543457
2009-12-22,22.161619186401367
2009-12-23,22.374357223510742
2009-12-24,22.435808181762695
2009-12-28,22.364898681640625
2009-12-29,22.36016845703125
2009-12-30,22.449993133544922
2009-12-31,21.958356857299805
2010-01-04,22.109628677368164
2010-01-05,21.86380958557129
2010-01-06,22.100168228149414
2010-01-07,21.769248962402344
2010-01-08,21.655799865722656
2010-01-11,22.03398323059082
2010-01-12,22.067073822021484
2010-01-13,22.1947078704834
2010-01-14,22.15689468383789
2010-01-15,22.07180404663086
2010-01-19,22.232532501220703
2010-01-20,21.920528411865234
2010-01-21,21.339069366455078
2010-01-22,20.861608505249023
2010-01-25,20.98451805114746
2010-01-26,21.088520050048828
2010-01-27,20.904165267944336
2010-01-28,20.63943099975586
2010-01-29,20.620532989501953
2010-02-01,20.681974411010742
2010-02-02,20.84743309020996
2010-02-03,20.517127990722656
2010-02-04,20.067142486572266
2010-02-05,19.890031814575195
2010-02-08,19.62196159362793
2010-02-09,19.980995178222656
2010-02-10,19.846939086914062
2010-02-11,18.951770782470703
2010-02-12,18.760292053222656
2010-02-16,18.769872665405273
2010-02-17,18.463504791259766
2010-02-18,18.5736026763916
2010-02-19,19.004440307617188
2010-02-22,19.023576736450195
2010-02-23,18.769872665405273
2010-02-24,18.726791381835938
2010-02-25,18.702857971191406
2010-02-26,18.501798629760742
2010-03-01,18.702857971191406
2010-03-02,18.82253074645996
2010-03-03,18.63105010986328
2010-03-04,18.63105010986328
