Date,NEE
2009-07-10,8.308914184570312
2009-07-13,8.454286575317383
2009-07-14,8.608834266662598
2009-07-15,8.784804344177246
2009-07-16,8.778685569763184
2009-07-17,8.694525718688965
2009-07-20,8.88273811340332
2009-07-21,8.985259056091309
2009-07-22,8.945474624633789
2009-07-23,9.156641960144043
2009-07-24,9.188772201538086
2009-07-27,9.187243461608887
2009-07-28,8.735840797424316
2009-07-29,8.760324478149414
2009-07-30,8.804697036743164
2009-07-31,8.671570777893066
2009-08-03,8.723593711853027
2009-08-04,8.63178825378418
2009-08-05,8.64096736907959
2009-08-06,8.720536231994629
2009-08-07,8.694525718688965
2009-08-10,8.758794784545898
2009-08-11,8.795512199401855
2009-08-12,8.855195045471191
2009-08-13,8.729719161987305
2009-08-14,8.694525718688965
2009-08-17,8.633316040039062
2009-08-18,8.717476844787598
2009-08-19,8.748080253601074
2009-08-20,8.77409553527832
2009-08-21,8.879674911499023
2009-08-24,8.901097297668457
2009-08-25,8.847541809082031
2009-08-26,8.713780403137207
2009-08-27,8.69681167602539
2009-08-28,8.701438903808594
2009-08-31,8.667498588562012
2009-09-01,8.636638641357422
2009-09-02,8.55795669555664
2009-09-03,8.550244331359863
2009-09-04,8.505505561828613
2009-09-08,8.408305168151855
2009-09-09,8.340420722961426
2009-09-10,8.349677085876465
2009-09-11,8.241682052612305
2009-09-14,8.476191520690918
2009-09-15,8.388250350952148
2009-09-16,8.508585929870605
2009-09-17,8.477733612060547
2009-09-18,8.49007511138916
2009-09-21,8.480815887451172
2009-09-22,8.377446174621582
2009-09-23,8.311107635498047
2009-09-24,8.321906089782715
2009-09-25,8.391335487365723
2009-09-28,8.479273796081543
2009-09-29,8.507044792175293
2009-09-30,8.5209321975708
2009-10-01,8.292591094970703
2009-10-02,8.212366104125977
2009-10-05,8.246309280395508
2009-10-06,8.314193725585938
2009-10-07,8.15991497039795
2009-10-08,8.176883697509766
2009-10-09,8.19231128692627
2009-10-12,8.22316837310791
2009-10-13,8.178425788879395
2009-10-14,8.175341606140137
2009-10-15,8.292591094970703
