Date,DIS
2021-03-31,180.27464294433594
2021-04-01,184.62225341796875
2021-04-05,184.16307067871094
2021-04-06,185.36476135253906
2021-04-07,183.24468994140625
2021-04-08,183.01022338867188
2021-04-09,183.5670928955078
2021-04-12,182.19932556152344
2021-04-13,181.2223358154297
2021-04-14,183.14700317382812
2021-04-15,181.6521759033203
2021-04-16,182.9515838623047
2021-04-19,183.11766052246094
2021-04-20,178.5844268798828
2021-04-21,178.89707946777344
2021-04-22,178.55514526367188
2021-04-23,178.80914306640625
2021-04-26,180.0303955078125
2021-04-27,180.39186096191406
2021-04-28,179.17062377929688
2021-04-29,181.0659942626953
2021-04-30,181.74012756347656
2021-05-03,181.24185180664062
2021-05-04,180.01084899902344
2021-05-05,177.33389282226562
2021-05-06,177.60745239257812
2021-05-07,180.58729553222656
2021-05-10,180.0596923828125
2021-05-11,177.49021911621094
2021-05-12,173.75808715820312
2021-05-13,174.23683166503906
2021-05-14,169.7035675048828
2021-05-17,166.1668701171875
2021-05-18,165.7760772705078
2021-05-19,165.37551879882812
2021-05-20,167.41741943359375
2021-05-21,168.43350219726562
2021-05-24,170.29954528808594
2021-05-25,172.11676025390625
2021-05-26,172.40985107421875
2021-05-27,174.92071533203125
2021-05-28,174.5396728515625
2021-06-01,174.72531127929688
2021-06-02,172.9276580810547
2021-06-03,172.1851348876953
2021-06-04,173.10350036621094
2021-06-07,172.9178924560547
2021-06-08,172.2730712890625
2021-06-09,171.98974609375
2021-06-10,172.50755310058594
2021-06-11,173.29891967773438
2021-06-14,174.08047485351562
2021-06-15,171.81390380859375
2021-06-16,170.64149475097656
2021-06-17,170.63169860839844
2021-06-18,168.45303344726562
2021-06-21,169.96737670898438
2021-06-22,169.5081787109375
2021-06-23,171.2960662841797
2021-06-24,173.83624267578125
2021-06-25,174.24661254882812
2021-06-28,172.50755310058594
2021-06-29,169.92828369140625
2021-06-30,171.7259521484375
2021-07-01,173.18165588378906
2021-07-02,173.03512573242188
2021-07-06,169.6938018798828
2021-07-07,168.84384155273438
2021-07-08,168.8242950439453
2021-07-09,172.9667205810547
2021-07-12,180.1378631591797
2021-07-13,179.4246368408203
2021-07-14,179.199951171875
2021-07-15,179.91314697265625
2021-07-16,175.1845245361328
2021-07-19,168.97084045410156
2021-07-20,172.68341064453125
2021-07-21,172.82017517089844
2021-07-22,171.10069274902344
2021-07-23,172.0874481201172
2021-07-26,174.6276397705078
2021-07-27,175.37014770507812
2021-07-28,174.97933959960938
2021-07-29,174.24661254882812
2021-07-30,171.97019958496094
2021-08-02,171.51101684570312
2021-08-03,169.00991821289062
2021-08-04,168.60935974121094
2021-08-05,172.6443328857422
2021-08-06,173.05467224121094
2021-08-09,172.6540985107422
2021-08-10,172.9960479736328
2021-08-11,173.99256896972656
2021-08-12,175.1649627685547
2021-08-13,176.9137725830078
2021-08-16,174.96957397460938
2021-08-17,171.78457641601562
2021-08-18,170.71963500976562
2021-08-19,169.26393127441406
2021-08-20,171.09091186523438
2021-08-23,173.5724639892578
2021-08-24,174.3638458251953
2021-08-25,174.20751953125
2021-08-26,172.49777221679688
2021-08-27,175.9954071044922
2021-08-30,175.83909606933594
2021-08-31,177.1287078857422
2021-09-01,179.25856018066406
2021-09-02,177.6758575439453
2021-09-03,176.8356170654297
2021-09-07,180.09877014160156
2021-09-08,180.89015197753906
2021-09-09,181.63265991210938
2021-09-10,179.8838348388672
2021-09-13,180.72406005859375
2021-09-14,178.2034149169922
2021-09-15,180.1671600341797
2021-09-16,179.12179565429688
2021-09-17,179.24880981445312
2021-09-20,174.50062561035156
2021-09-21,167.23179626464844
2021-09-22,169.6547393798828
2021-09-23,172.19491577148438
2021-09-24,171.95066833496094
2021-09-27,174.15866088867188
2021-09-28,170.5047149658203
2021-09-29,168.70704650878906
2021-09-30,165.27783203125
2021-10-01,171.96043395996094
2021-10-04,169.4691162109375
2021-10-05,170.59263610839844
2021-10-06,171.44264221191406
2021-10-07,173.62132263183594
2021-10-08,172.67364501953125
2021-10-11,169.52774047851562
2021-10-12,169.14669799804688
2021-10-13,168.98062133789062
2021-10-14,170.39723205566406
2021-10-15,172.40008544921875
2021-10-18,167.2024688720703
2021-10-19,167.24154663085938
2021-10-20,166.6260528564453
2021-10-21,167.3978729248047
2021-10-22,165.5220489501953
2021-10-25,168.05245971679688
2021-10-26,168.081787109375
2021-10-27,165.64907836914062
2021-10-28,165.7760772705078
2021-10-29,165.1800994873047
2021-11-01,166.27435302734375
2021-11-02,165.92262268066406
2021-11-03,166.1668701171875
2021-11-04,166.36227416992188
2021-11-05,171.58920288085938
2021-11-08,172.80064392089844
2021-11-09,171.08114624023438
2021-11-10,170.4363250732422
2021-11-11,158.38023376464844
2021-11-12,155.95729064941406
2021-11-15,154.78489685058594
2021-11-16,155.17568969726562
2021-11-17,153.710205078125
2021-11-18,152.00045776367188
2021-11-19,150.4568328857422
2021-11-22,150.6131591796875
2021-11-23,147.55517578125
2021-11-24,147.85801696777344
2021-11-26,144.70233154296875
2021-11-29,144.4092559814453
2021-11-30,141.56619262695312
2021-12-01,138.8794708251953
2021-12-02,143.8132781982422
2021-12-03,142.85581970214844
2021-12-06,146.9103546142578
2021-12-07,147.34024047851562
2021-12-08,149.81202697753906
2021-12-09,149.4212188720703
2021-12-10,149.19650268554688
2021-12-13,146.96896362304688
2021-12-14,145.66958618164062
2021-12-15,146.9396514892578
2021-12-16,145.32762145996094
2021-12-17,145.33737182617188
2021-12-20,143.10006713867188
2021-12-21,147.57470703125
2021-12-22,148.38560485839844
2021-12-23,150.09535217285156
2021-12-27,149.28443908691406
2021-12-28,151.62921142578125
2021-12-29,151.3068084716797
2021-12-30,152.34239196777344
2021-12-31,151.32632446289062
2022-01-03,153.1533203125
2022-01-04,152.1470184326172
2022-01-05,151.6194610595703
2022-01-06,153.29010009765625
2022-01-07,154.19871520996094
2022-01-10,152.99703979492188
2022-01-11,154.25733947753906
2022-01-12,154.16940307617188
2022-01-13,151.8636932373047
2022-01-14,148.4442138671875
2022-01-18,148.76663208007812
2022-01-19,146.65634155273438
2022-01-20,144.2236328125
2022-01-21,134.21920776367188
2022-01-24,134.29739379882812
2022-01-25,133.3692169189453
2022-01-26,130.52618408203125
2022-01-27,132.30430603027344
2022-01-28,135.44046020507812
2022-01-31,139.68060302734375
2022-02-01,141.16566467285156
2022-02-02,139.33865356445312
2022-02-03,136.80824279785156
2022-02-04,138.75247192382812
2022-02-07,139.23118591308594
2022-02-08,139.20187377929688
2022-02-09,143.84259033203125
2022-02-10,148.65916442871094
2022-02-11,146.0310516357422
2022-02-14,147.37930297851562
2022-02-15,151.1602783203125
2022-02-16,152.75277709960938
2022-02-17,149.43096923828125
2022-02-18,147.8775634765625
2022-02-22,144.68280029296875
2022-02-23,142.51388549804688
2022-02-24,145.962646484375
2022-02-25,146.08966064453125
2022-02-28,145.04429626464844
2022-03-01,142.3477783203125
2022-03-02,143.95004272460938
2022-03-03,142.2207794189453
2022-03-04,137.4823760986328
2022-03-07,130.42848205566406
2022-03-08,128.71875
2022-03-09,130.5750274658203
2022-03-10,130.5652618408203
2022-03-11,128.71875
2022-03-14,126.06133270263672
2022-03-15,131.11239624023438
2022-03-16,134.9617462158203
2022-03-17,136.26113891601562
2022-03-18,137.07203674316406
2022-03-21,135.43069458007812
2022-03-22,136.8863983154297
2022-03-23,134.47323608398438
2022-03-24,135.76287841796875
2022-03-25,135.938720703125
2022-03-28,135.52838134765625
2022-03-29,139.10418701171875
2022-03-30,137.71685791015625
2022-03-31,134.00425720214844
2022-04-01,133.84796142578125
2022-04-04,135.39161682128906
2022-04-05,132.4997100830078
2022-04-06,129.5198974609375
2022-04-07,128.83599853515625
2022-04-08,128.83599853515625
2022-04-11,127.64403533935547
2022-04-12,127.82966613769531
2022-04-13,129.30494689941406
2022-04-14,127.46820068359375
2022-04-18,124.83031463623047
2022-04-19,128.86529541015625
2022-04-20,121.70394134521484
2022-04-21,118.86090087890625
2022-04-22,115.54888916015625
2022-04-25,117.19023132324219
2022-04-26,113.10640716552734
2022-04-27,112.55929565429688
2022-04-28,112.637451171875
2022-04-29,109.06166076660156
2022-05-02,110.88863372802734
2022-05-03,110.93749237060547
2022-05-04,113.51675415039062
2022-05-05,110.01911163330078
2022-05-06,107.75250244140625
2022-05-09,104.5186538696289
2022-05-10,105.20254516601562
2022-05-11,102.78937530517578
2022-05-12,101.91007232666016
2022-05-13,104.860595703125
2022-05-16,102.76006317138672
2022-05-17,106.14044952392578
2022-05-18,101.90032196044922
2022-05-19,100.7669906616211
2022-05-20,100.06356048583984
2022-05-23,103.39511108398438
2022-05-24,99.25265502929688
2022-05-25,100.88424682617188
2022-05-26,103.18017578125
2022-05-27,106.8048095703125
2022-05-31,107.89904022216797
2022-06-01,106.67780303955078
2022-06-02,108.31914520263672
2022-06-03,106.16976928710938
2022-06-06,105.34909057617188
2022-06-07,105.31001281738281
2022-06-08,104.870361328125
2022-06-09,100.9233169555664
2022-06-10,97.11305236816406
2022-06-13,93.50794982910156
2022-06-14,92.0522232055664
2022-06-15,93.67403411865234
2022-06-16,92.11084747314453
2022-06-17,92.16946411132812
2022-06-21,91.14362335205078
2022-06-22,91.34879302978516
2022-06-23,92.13038635253906
2022-06-24,95.53031921386719
2022-06-27,94.38723754882812
2022-06-28,93.7131118774414
2022-06-29,93.44933319091797
2022-06-30,92.22808074951172
2022-07-01,93.92804718017578
2022-07-05,94.94412231445312
