Date,WM
2006-04-05,21.261091232299805
2006-04-06,21.125261306762695
2006-04-07,20.953981399536133
2006-04-10,21.089813232421875
2006-04-11,21.272899627685547
2006-04-12,21.16660499572754
2006-04-13,21.331960678100586
2006-04-17,21.113445281982422
2006-04-18,21.34967041015625
2006-04-19,21.662683486938477
2006-04-20,21.715850830078125
2006-04-21,21.627256393432617
2006-04-24,21.562292098999023
2006-04-25,21.603633880615234
2006-04-26,22.040666580200195
2006-04-27,22.465877532958984
2006-04-28,22.123342514038086
2006-05-01,21.96388816833496
2006-05-02,22.22964859008789
2006-05-03,22.265087127685547
2006-05-04,22.330059051513672
2006-05-05,22.477699279785156
2006-05-08,22.48951530456543
2006-05-09,22.548561096191406
2006-05-10,22.383203506469727
2006-05-11,22.13515853881836
2006-05-12,21.851680755615234
2006-05-15,21.58591079711914
2006-05-16,21.704021453857422
2006-05-17,21.37920379638672
2006-05-18,21.444168090820312
2006-05-19,21.680400848388672
2006-05-22,21.568195343017578
2006-05-23,21.432363510131836
2006-05-24,21.042577743530273
2006-05-25,21.078004837036133
2006-05-26,21.37920379638672
2006-05-30,21.302417755126953
2006-05-31,21.627256393432617
2006-06-01,21.876794815063477
2006-06-02,21.983753204345703
2006-06-05,21.401472091674805
2006-06-06,21.781734466552734
2006-06-07,21.9064998626709
2006-06-08,21.674785614013672
2006-06-09,21.799558639526367
2006-06-12,21.270763397216797
2006-06-13,20.72413444519043
2006-06-14,20.51619529724121
2006-06-15,20.706317901611328
2006-06-16,20.747901916503906
2006-06-19,20.320110321044922
2006-06-20,20.52806854248047
2006-06-21,20.997440338134766
2006-06-22,20.813255310058594
2006-06-23,20.82513999938965
2006-06-26,21.027156829833984
2006-06-27,20.860797882080078
2006-06-28,20.949909210205078
2006-06-29,21.140045166015625
2006-06-30,21.318294525146484
2006-07-03,21.17569351196289
2006-07-05,20.70036506652832
2006-07-06,20.73603057861328
2006-07-07,20.575599670410156
2006-07-10,20.640953063964844
2006-07-11,20.759784698486328
2006-07-12,20.69443130493164
2006-07-13,20.272581100463867
2006-07-14,19.939861297607422
2006-07-17,20.2369327545166
2006-07-18,20.486480712890625
2006-07-19,20.539949417114258
2006-07-20,20.064626693725586
2006-07-21,19.916091918945312
2006-07-24,20.052738189697266
2006-07-25,20.730077743530273
2006-07-26,20.522127151489258
2006-07-27,20.38546371459961
2006-07-28,20.640953063964844
2006-07-31,20.427059173583984
2006-08-01,20.076507568359375
2006-08-02,20.676597595214844
2006-08-03,20.91426658630371
2006-08-04,20.90237808227539
2006-08-07,20.539949417114258
2006-08-08,20.70036506652832
2006-08-09,20.118093490600586
2006-08-10,20.427059173583984
2006-08-11,20.124038696289062
2006-08-14,20.260704040527344
2006-08-15,20.68254852294922
2006-08-16,20.78355598449707
2006-08-17,20.77761459350586
2006-08-18,20.415178298950195
2006-08-21,20.266637802124023
2006-08-22,20.278512954711914
2006-08-23,20.082454681396484
2006-08-24,19.832904815673828
2006-08-25,19.702192306518555
2006-08-28,19.77349090576172
2006-08-29,19.749725341796875
2006-08-30,20.141868591308594
2006-08-31,20.500680923461914
2006-09-01,20.57843589782715
2006-09-05,20.64422035217285
2006-09-06,20.55451202392578
2006-09-07,19.956478118896484
2006-09-08,19.98636817932129
2006-09-11,20.14785385131836
2006-09-12,20.42892074584961
2006-09-13,20.470781326293945
2006-09-14,20.692054748535156
2006-09-15,21.15254783630371
2006-09-18,21.032949447631836
2006-09-19,21.14059066772461
2006-09-20,21.31999969482422
2006-09-21,21.134597778320312
2006-09-22,21.14059066772461
2006-09-25,21.37980079650879
2006-09-26,21.445587158203125
2006-09-27,21.888126373291016
2006-09-28,22.246952056884766
2006-09-29,21.935970306396484
2006-10-02,21.91804313659668
2006-10-03,21.852251052856445
2006-10-04,21.852251052856445
2006-10-05,22.001760482788086
2006-10-06,22.187150955200195
2006-10-09,22.2828426361084
2006-10-10,22.420387268066406
2006-10-11,22.551952362060547
2006-10-12,22.78519630432129
2006-10-13,22.821069717407227
2006-10-16,22.89881134033203
2006-10-17,22.569889068603516
2006-10-18,22.59979248046875
2006-10-19,22.17519187927246
2006-10-20,22.348621368408203
2006-10-23,22.551952362060547
2006-10-24,22.444292068481445
2006-10-25,22.354589462280273
2006-10-26,22.510087966918945
2006-10-27,22.31871795654297
2006-10-30,22.312742233276367
2006-10-31,22.414403915405273
2006-11-01,22.312742233276367
2006-11-02,22.354589462280273
2006-11-03,22.378517150878906
2006-11-06,22.701459884643555
2006-11-07,22.719396591186523
2006-11-08,22.89283561706543
2006-11-09,22.9346981048584
2006-11-10,23.036357879638672
2006-11-13,22.92273712158203
2006-11-14,22.74332046508789
2006-11-15,22.844993591308594
2006-11-16,23.00047492980957
2006-11-17,22.850971221923828
2006-11-20,22.671558380126953
2006-11-21,22.617748260498047
2006-11-22,22.474210739135742
2006-11-24,22.551952362060547
2006-11-27,21.977840423583984
2006-11-28,22.19911003112793
2006-11-29,22.169204711914062
2006-11-30,22.024822235107422
2006-12-01,21.92856216430664
2006-12-04,22.379770278930664
2006-12-05,22.482046127319336
2006-12-06,22.740739822387695
2006-12-07,22.668542861938477
2006-12-08,22.584321975708008
2006-12-11,22.530174255371094
2006-12-12,22.470008850097656
2006-12-13,22.50009536743164
2006-12-14,22.43993377685547
2006-12-15,22.241397857666016
2006-12-18,21.92856216430664
2006-12-19,21.68793487548828
2006-12-20,21.71198844909668
2006-12-21,21.784181594848633
2006-12-22,21.501428604125977
2006-12-26,21.808244705200195
2006-12-27,22.15116310119629
2006-12-28,22.109052658081055
2006-12-29,22.12108612060547
2007-01-03,22.277490615844727
2007-01-04,22.000762939453125
2007-01-05,21.64581298828125
2007-01-08,21.699949264526367
2007-01-09,21.471345901489258
2007-01-10,22.066932678222656
2007-01-11,22.283527374267578
2007-01-12,22.199289321899414
2007-01-16,22.217336654663086
2007-01-17,22.23538589477539
2007-01-18,22.169206619262695
2007-01-19,22.205293655395508
2007-01-22,22.470008850097656
2007-01-23,22.62041664123535
2007-01-24,22.734718322753906
2007-01-25,22.331645965576172
2007-01-26,22.536190032958984
2007-01-29,22.68659019470215
2007-01-30,22.8249568939209
2007-01-31,22.84902572631836
2007-02-01,22.674564361572266
2007-02-02,22.770811080932617
2007-02-05,23.035524368286133
2007-02-06,22.89715576171875
2007-02-07,23.10771942138672
2007-02-08,21.314926147460938
2007-02-09,21.20664405822754
2007-02-12,21.014127731323242
2007-02-13,21.068269729614258
2007-02-14,21.236711502075195
2007-02-15,21.447282791137695
2007-02-16,21.465322494506836
2007-02-20,21.284849166870117
2007-02-21,21.07428550720215
2007-02-22,20.454627990722656
2007-02-23,20.833637237548828
2007-02-26,20.76746940612793
2007-02-27,20.35236167907715
2007-02-28,20.48470687866211
2007-03-01,20.30423355102539
2007-03-02,20.08765411376953
2007-03-05,20.09968376159668
2007-03-06,20.340316772460938
2007-03-07,20.31626319885254
2007-03-08,20.50409698486328
2007-03-09,20.552560806274414
2007-03-12,20.42532730102539
2007-03-13,19.898181915283203
2007-03-14,20.2132568359375
2007-03-15,20.370792388916016
2007-03-16,20.31020736694336
2007-03-19,20.607099533081055
2007-03-20,20.66164207458496
2007-03-21,20.84341049194336
2007-03-22,20.80099105834961
2007-03-23,21.164541244506836
2007-03-26,21.2978458404541
2007-03-27,20.91006088256836
2007-03-28,20.643449783325195
2007-03-29,21.037294387817383
2007-03-30,20.849468231201172
2007-04-02,20.99488639831543
2007-04-03,21.20089340209961
2007-04-04,21.04336166381836
2007-04-05,20.922178268432617
2007-04-09,20.861589431762695
2007-04-10,20.982759475708008
2007-04-11,20.776758193969727
2007-04-12,20.69798469543457
2007-04-13,20.58892250061035
2007-04-16,20.78281593322754
2007-04-17,20.879756927490234
2007-04-18,21.219070434570312
2007-04-19,21.05547523498535
2007-04-20,21.116069793701172
2007-04-23,21.55231475830078
2007-04-24,21.358436584472656
2007-04-25,21.455379486083984
2007-04-26,21.419023513793945
2007-04-27,23.103456497192383
2007-04-30,22.667205810546875
2007-05-01,22.73386573791504
2007-05-02,22.81261444091797
2007-05-03,23.170114517211914
2007-05-04,23.024703979492188
2007-05-07,23.176166534423828
2007-05-08,23.0125732421875
2007-05-09,23.2973575592041
2007-05-10,23.260997772216797
2007-05-11,23.467002868652344
2007-05-14,23.394302368164062
2007-05-15,23.067106246948242
2007-05-16,23.315528869628906
2007-05-17,23.24888038635254
2007-05-18,23.418533325195312
2007-05-21,23.576066970825195
2007-05-22,23.66695785522461
2007-05-23,23.83054542541504
2007-05-24,23.303409576416016
2007-05-25,23.59424591064453
2007-05-29,23.80631446838379
2007-05-30,23.66695785522461
2007-05-31,23.57550621032715
2007-06-01,24.203454971313477
2007-06-04,24.361967086791992
2007-06-05,24.30710792541504
2007-06-06,24.24613380432129
2007-06-07,23.697444915771484
2007-06-08,23.843751907348633
2007-06-11,23.862051010131836
2007-06-12,23.40480613708496
2007-06-13,23.886428833007812
2007-06-14,23.849855422973633
2007-06-15,24.063236236572266
2007-06-18,23.990087509155273
2007-06-19,24.038843154907227
2007-06-20,24.105920791625977
2007-06-21,24.24613380432129
2007-06-22,23.874248504638672
2007-06-25,23.551130294799805
2007-06-26,23.782785415649414
2007-06-27,23.673059463500977
2007-06-28,23.868148803710938
2007-06-29,23.807172775268555
2007-07-02,24.227842330932617
2007-07-03,24.227842330932617
2007-07-05,24.044952392578125
2007-07-06,24.148588180541992
2007-07-09,24.130306243896484
2007-07-10,23.471872329711914
2007-07-11,23.612085342407227
2007-07-12,23.99617576599121
2007-07-13,24.203454971313477
2007-07-16,24.051054000854492
2007-07-17,24.081527709960938
2007-07-18,24.014463424682617
2007-07-19,24.270523071289062
2007-07-20,24.11200523376465
2007-07-23,24.569255828857422
2007-07-24,24.093727111816406
2007-07-25,24.209548950195312
2007-07-26,23.05120849609375
2007-07-27,22.776870727539062
2007-07-30,22.85611343383789
2007-07-31,23.185325622558594
2007-08-01,23.58770179748535
2007-08-02,23.557222366333008
2007-08-03,23.093887329101562
2007-08-06,22.87441635131836
2007-08-07,22.673206329345703
2007-08-08,22.850013732910156
2007-08-09,21.630693435668945
2007-08-10,21.97211265563965
2007-08-13,22.709787368774414
2007-08-14,22.222063064575195
2007-08-15,21.514862060546875
2007-08-16,21.569734573364258
2007-08-17,21.94772720336914
2007-08-20,22.179391860961914
2007-08-21,22.33180809020996
2007-08-22,22.904882431030273
2007-08-23,22.764667510986328
2007-08-24,22.917081832885742
2007-08-27,22.709787368774414
2007-08-28,22.124526977539062
2007-08-29,22.904882431030273
2007-08-30,22.788311004638672
2007-08-31,23.113502502441406
2007-09-04,23.21780776977539
2007-09-05,22.818986892700195
2007-09-06,23.199403762817383
2007-09-07,22.751501083374023
2007-09-10,22.665597915649414
2007-09-11,22.947845458984375
2007-09-12,22.88034439086914
2007-09-13,22.8864803314209
2007-09-14,22.62877082824707
2007-09-17,22.708541870117188
2007-09-18,23.199403762817383
2007-09-19,23.874338150024414
2007-09-20,23.50619888305664
2007-09-21,23.377342224121094
2007-09-24,23.236209869384766
2007-09-25,23.358930587768555
2007-09-26,23.493927001953125
2007-09-27,23.236209869384766
2007-09-28,23.15644645690918
2007-10-01,23.44483184814453
2007-10-02,23.35279655456543
2007-10-03,23.24849510192871
2007-10-04,23.463254928588867
2007-10-05,23.585960388183594
2007-10-08,23.659587860107422
2007-10-09,23.80072021484375
2007-10-10,23.585960388183594
2007-10-11,23.57368278503418
2007-10-12,23.647321701049805
2007-10-15,23.500049591064453
2007-10-16,23.181001663208008
2007-10-17,23.322114944458008
2007-10-18,23.383480072021484
2007-10-19,23.3282470703125
2007-10-22,23.297578811645508
2007-10-23,23.512325286865234
2007-10-24,23.782302856445312
2007-10-25,23.947975158691406
2007-10-26,22.094961166381836
2007-10-29,22.32811737060547
2007-10-30,21.996789932250977
2007-10-31,22.32811737060547
2007-11-01,21.837261199951172
2007-11-02,22.021337509155273
2007-11-05,21.94771385192871
2007-11-06,21.93543243408203
2007-11-07,21.13164520263672
2007-11-08,21.303442001342773
2007-11-09,20.54874038696289
2007-11-12,20.646913528442383
2007-11-13,21.542743682861328
2007-11-14,21.334129333496094
2007-11-15,21.12551498413086
2007-11-16,21.0764217376709
2007-11-19,20.843265533447266
2007-11-20,20.781906127929688
2007-11-21,20.726686477661133
2007-11-23,20.880075454711914
2007-11-26,20.59782600402832
2007-11-27,21.070287704467773
2007-11-28,21.377073287963867
2007-11-29,20.85808563232422
2007-11-30,21.204078674316406
2007-12-03,21.23497200012207
2007-12-04,21.06816291809082
2007-12-05,20.932235717773438
2007-12-06,21.389427185058594
2007-12-07,21.265865325927734
2007-12-10,21.679807662963867
2007-12-11,21.241153717041016
2007-12-12,21.457393646240234
2007-12-13,21.08051872253418
2007-12-14,20.55535888671875
2007-12-17,20.32058334350586
2007-12-18,20.90134620666504
2007-12-19,20.37000846862793
2007-12-20,20.462684631347656
2007-12-21,20.808666229248047
2007-12-24,20.876632690429688
2007-12-26,20.814842224121094
2007-12-27,20.5800724029541
2007-12-28,20.524477005004883
2007-12-31,20.184654235839844
2008-01-02,19.93134307861328
2008-01-03,19.93134307861328
2008-01-04,19.183761596679688
2008-01-07,19.505033493041992
2008-01-08,19.603891372680664
2008-01-09,19.25172233581543
2008-01-10,19.548280715942383
2008-01-11,19.294971466064453
2008-01-14,19.93752098083496
2008-01-15,19.6533203125
2008-01-16,19.529748916625977
2008-01-17,18.9180908203125
2008-01-18,18.522680282592773
2008-01-22,18.009878158569336
2008-01-23,18.85631561279297
2008-01-24,18.986059188842773
2008-01-25,19.121980667114258
2008-01-28,19.362932205200195
2008-01-29,19.455610275268555
2008-01-30,19.505033493041992
2008-01-31,20.024019241333008
2008-02-01,20.47502899169922
2008-02-04,20.623315811157227
2008-02-05,19.912813186645508
2008-02-06,20.09198570251465
2008-02-07,19.943700790405273
2008-02-08,20.178483963012695
2008-02-11,19.86956214904785
2008-02-12,20.46885871887207
2008-02-13,21.031082153320312
2008-02-14,20.950767517089844
2008-02-15,20.703638076782227
2008-02-19,20.90134620666504
2008-02-20,20.938413619995117
2008-02-21,20.63567543029785
2008-02-22,20.932235717773438
2008-02-25,21.160837173461914
2008-02-26,21.278223037719727
2008-02-27,21.049619674682617
2008-02-28,20.90134620666504
2008-02-29,20.283506393432617
2008-03-03,20.456501007080078
2008-03-04,20.407073974609375
2008-03-05,20.913707733154297
2008-03-06,20.322032928466797
2008-03-07,20.259756088256836
2008-03-10,20.2908935546875
2008-03-11,20.84519386291504
2008-03-12,20.988441467285156
2008-03-13,20.826499938964844
2008-03-14,20.228614807128906
2008-03-17,20.58984375
2008-03-18,21.237560272216797
2008-03-19,20.58984375
2008-03-20,20.751771926879883
2008-03-24,21.025793075561523
2008-03-25,21.33720588684082
2008-03-26,21.455535888671875
2008-03-27,21.038265228271484
2008-03-28,21.08186149597168
2008-03-31,20.901248931884766
2008-04-01,21.36834144592285
2008-04-02,21.629920959472656
2008-04-03,21.661056518554688
2008-04-04,21.69220733642578
2008-04-07,21.710886001586914
2008-04-08,21.685972213745117
2008-04-09,21.355886459350586
2008-04-10,21.28114891052246
2008-04-11,21.050718307495117
2008-04-14,21.119220733642578
2008-04-15,21.169044494628906
2008-04-16,21.816757202148438
2008-04-17,21.735794067382812
2008-04-18,22.271400451660156
2008-04-21,22.05965232849121
2008-04-22,21.860353469848633
2008-04-23,21.991159439086914
2008-04-24,22.01605796813965
2008-04-25,22.084564208984375
2008-04-28,22.028520584106445
2008-04-29,22.240264892578125
2008-04-30,22.48316192626953
2008-05-01,22.782102584838867
2008-05-02,22.819473266601562
2008-05-05,22.570358276367188
2008-05-06,22.688684463500977
2008-05-07,22.595273971557617
2008-05-08,22.838151931762695
2008-05-09,22.688684463500977
2008-05-12,22.98139762878418
2008-05-13,22.925352096557617
2008-05-14,23.299030303955078
2008-05-15,23.342626571655273
2008-05-16,23.311481475830078
2008-05-19,22.894203186035156
2008-05-20,22.919132232666016
2008-05-21,22.825708389282227
2008-05-22,23.043685913085938
2008-05-23,23.05613899230957
2008-05-27,23.292814254760742
2008-05-28,23.280344009399414
2008-05-29,23.53128433227539
2008-05-30,23.794769287109375
2008-06-02,23.688114166259766
2008-06-03,23.77593231201172
2008-06-04,23.85749053955078
2008-06-05,24.146072387695312
2008-06-06,23.65674591064453
2008-06-09,23.970420837402344
2008-06-10,24.033153533935547
2008-06-11,23.17997169494629
2008-06-12,23.7508487701416
2008-06-13,24.503658294677734
2008-06-16,24.133522033691406
2008-06-17,24.18370819091797
2008-06-18,24.434633255004883
2008-06-19,24.52873992919922
2008-06-20,24.02686882019043
2008-06-23,24.20253562927246
2008-06-24,23.86377716064453
2008-06-25,24.277814865112305
2008-06-26,23.449737548828125
2008-06-27,23.36189842224121
2008-06-30,23.65674591064453
2008-07-01,23.248977661132812
2008-07-02,22.803571701049805
2008-07-03,22.872575759887695
2008-07-07,22.596553802490234
2008-07-08,22.922773361206055
2008-07-09,22.891401290893555
2008-07-10,23.192520141601562
2008-07-11,22.96668243408203
2008-07-14,21.636737823486328
2008-07-15,21.75592803955078
2008-07-16,22.13232421875
2008-07-17,22.307981491088867
2008-07-18,22.2766170501709
2008-07-21,22.502450942993164
2008-07-22,22.935321807861328
2008-07-23,23.054494857788086
2008-07-24,22.602821350097656
2008-07-25,22.427175521850586
2008-07-28,22.00058364868164
2008-07-29,22.53382110595703
2008-07-30,22.458538055419922
2008-07-31,22.29544448852539
2008-08-01,22.376985549926758
2008-08-04,22.577741622924805
2008-08-05,22.722013473510742
2008-08-06,22.169963836669922
2008-08-07,21.962953567504883
2008-08-08,22.590282440185547
2008-08-11,22.653018951416016
2008-08-12,22.1950626373291
2008-08-13,22.094690322875977
2008-08-14,21.712013244628906
2008-08-15,21.81865882873535
2008-08-18,21.94413185119629
2008-08-19,21.605363845825195
2008-08-20,21.718294143676758
2008-08-21,21.75592803955078
2008-08-22,22.082138061523438
2008-08-25,21.79357147216797
2008-08-26,21.85629653930664
2008-08-27,21.893943786621094
2008-08-28,22.298566818237305
2008-08-29,22.241657257080078
2008-09-02,22.361783981323242
2008-09-03,22.134191513061523
2008-09-04,21.67266082763672
2008-09-05,22.058317184448242
2008-09-08,22.349145889282227
2008-09-09,21.761167526245117
2008-09-10,21.988773345947266
2008-09-11,22.12153434753418
2008-09-12,22.330175399780273
2008-09-15,21.99509620666504
2008-09-16,21.849685668945312
2008-09-17,21.40713119506836
2008-09-18,21.55253791809082
2008-09-19,22.070966720581055
2008-09-22,21.754858016967773
2008-09-23,20.869735717773438
2008-09-24,20.774898529052734
2008-09-25,21.103656768798828
2008-09-26,21.046762466430664
2008-09-29,19.91507911682129
2008-09-30,19.908750534057617
2008-10-01,19.624250411987305
2008-10-02,19.965652465820312
2008-10-03,20.36395263671875
2008-10-06,19.84553337097168
2008-10-07,18.827653884887695
2008-10-08,18.309223175048828
2008-10-09,17.278701782226562
2008-10-10,16.286109924316406
2008-10-13,19.213314056396484
2008-10-14,19.6495361328125
2008-10-15,19.00467872619629
2008-10-16,18.897199630737305
2008-10-17,18.827653884887695
2008-10-20,20.073131561279297
2008-10-21,19.3460750579834
2008-10-22,18.55579376220703
2008-10-23,18.47992706298828
2008-10-24,17.78447723388672
2008-10-27,16.8867244720459
2008-10-28,18.227039337158203
2008-10-29,18.713850021362305
2008-10-30,19.87714385986328
2008-10-31,19.74437713623047
2008-11-03,19.516773223876953
2008-11-04,20.69903564453125
2008-11-05,19.731733322143555
2008-11-06,18.66959571838379
2008-11-07,19.339754104614258
2008-11-10,19.396652221679688
2008-11-11,19.13111686706543
2008-11-12,18.48624610900879
2008-11-13,19.807605743408203
2008-11-14,19.72541046142578
2008-11-17,18.98571014404297
2008-11-18,19.84553337097168
2008-11-19,18.79604148864746
2008-11-20,18.334514617919922
2008-11-21,18.770755767822266
2008-11-24,19.200664520263672
2008-11-25,18.92249298095703
2008-11-26,18.0994930267334
2008-11-28,18.629016876220703
2008-12-01,17.58272361755371
2008-12-02,18.105867385864258
2008-12-03,18.941631317138672
2008-12-04,18.724708557128906
2008-12-05,18.948001861572266
2008-12-08,19.254236221313477
2008-12-09,19.235095977783203
2008-12-10,19.30527114868164
2008-12-11,18.794885635375977
2008-12-12,19.08198356628418
2008-12-15,19.24785041809082
2008-12-16,20.236722946166992
2008-12-17,20.045326232910156
2008-12-18,19.930490493774414
2008-12-19,19.911354064941406
2008-12-22,20.08998680114746
2008-12-23,19.5987491607666
2008-12-24,19.713584899902344
2008-12-26,19.75185775756836
2008-12-29,19.668920516967773
2008-12-30,20.69606590270996
2008-12-31,21.142648696899414
2009-01-02,21.550962448120117
2009-01-05,21.416982650756836
2009-01-06,21.104381561279297
2009-01-07,20.77899932861328
2009-01-08,21.168170928955078
2009-01-09,20.881080627441406
2009-01-12,20.759864807128906
2009-01-13,20.619510650634766
2009-01-14,20.051713943481445
2009-01-15,20.664167404174805
2009-01-16,20.664167404174805
2009-01-20,20.12189483642578
2009-01-21,20.823665618896484
2009-01-22,20.77899932861328
2009-01-23,20.466402053833008
2009-01-26,20.785383224487305
2009-01-27,20.887466430664062
2009-01-28,20.951261520385742
2009-01-29,20.294139862060547
2009-01-30,19.898591995239258
2009-02-02,19.30527114868164
2009-02-03,19.547706604003906
2009-02-04,19.139404296875
2009-02-05,18.807647705078125
2009-02-06,18.979900360107422
2009-02-09,18.820405960083008
2009-02-10,18.05482292175293
2009-02-11,18.150529861450195
2009-02-12,18.66729736328125
2009-02-13,18.692811965942383
2009-02-17,18.26535987854004
2009-02-18,18.207950592041016
2009-02-19,18.118627548217773
2009-02-20,18.22708511352539
2009-02-23,17.569969177246094
2009-02-24,18.12501335144043
2009-02-25,17.84430503845215
2009-02-26,17.47426986694336
2009-02-27,17.225460052490234
2009-03-02,16.46626091003418
2009-03-03,16.121755599975586
2009-03-04,15.700690269470215
2009-03-05,15.106739044189453
2009-03-06,15.016364097595215
2009-03-09,14.351408958435059
2009-03-10,14.751670837402344
2009-03-11,15.093832015991211
2009-03-12,15.752334594726562
2009-03-13,15.539291381835938
2009-03-16,15.5005521774292
2009-03-17,16.171968460083008
2009-03-18,16.30108070373535
2009-03-19,16.69489288330078
2009-03-20,16.210704803466797
2009-03-23,16.720712661743164
2009-03-24,16.636791229248047
2009-03-25,16.61741828918457
2009-03-26,17.172622680664062
2009-03-27,16.720712661743164
2009-03-30,16.34627342224121
2009-03-31,16.52703857421875
2009-04-01,16.520587921142578
2009-04-02,16.8950252532959
2009-04-03,17.062881469726562
2009-04-06,17.166175842285156
2009-04-07,16.765907287597656
2009-04-08,16.77235221862793
2009-04-09,16.94667625427246
2009-04-13,17.172622680664062
2009-04-14,17.22427749633789
2009-04-15,17.398591995239258
2009-04-16,17.327564239501953
2009-04-17,17.740734100341797
2009-04-20,17.689090728759766
2009-04-21,17.798843383789062
2009-04-22,17.463138580322266
2009-04-23,17.217815399169922
2009-04-24,17.35984992980957
2009-04-27,17.172622680664062
2009-04-28,17.417945861816406
2009-04-29,17.392120361328125
2009-04-30,17.217815399169922
2009-05-01,16.8950252532959
2009-05-04,17.32111167907715
2009-05-05,17.35338592529297
2009-05-06,17.398591995239258
2009-05-07,17.20490837097168
2009-05-08,17.430858612060547
2009-05-11,17.340473175048828
2009-05-12,17.35338592529297
2009-05-13,17.172622680664062
2009-05-14,17.463138580322266
2009-05-15,17.32111167907715
2009-05-18,17.986072540283203
2009-05-19,18.437971115112305
2009-05-20,18.27012062072754
2009-05-21,18.17328643798828
2009-05-22,18.22493553161621
2009-05-26,18.36696434020996
2009-05-27,18.10226821899414
2009-05-28,18.037031173706055
2009-05-29,17.997894287109375
2009-06-01,18.839412689208984
2009-06-02,18.74156379699707
2009-06-03,18.715465545654297
2009-06-04,18.584993362426758
2009-06-05,18.448013305664062
2009-06-08,18.239267349243164
2009-06-09,18.154460906982422
2009-06-10,18.337106704711914
2009-06-11,18.63066291809082
2009-06-12,18.656757354736328
2009-06-15,18.350154876708984
2009-06-16,18.089223861694336
2009-06-17,18.278404235839844
2009-06-18,18.454532623291016
2009-06-19,18.408870697021484
2009-06-22,18.017478942871094
2009-06-23,17.71739387512207
2009-06-24,18.02398681640625
2009-06-25,18.474102020263672
2009-06-26,18.434968948364258
2009-06-29,18.604568481445312
2009-06-30,18.369728088378906
2009-07-01,18.284934997558594
2009-07-02,17.87395668029785
2009-07-06,17.828289031982422
2009-07-07,17.5412654876709
2009-07-08,17.339040756225586
2009-07-09,17.46950340270996
2009-07-10,17.52821922302246
2009-07-13,17.723915100097656
2009-07-14,17.81524658203125
2009-07-15,18.0761775970459
2009-07-16,18.415393829345703
2009-07-17,18.32406234741211
2009-07-20,18.421913146972656
2009-07-21,18.32406234741211
2009-07-22,18.813318252563477
2009-07-23,19.256900787353516
2009-07-24,19.17209243774414
2009-07-27,19.36780548095703
2009-07-28,19.191669464111328
2009-07-29,19.23080825805664
2009-07-30,18.297975540161133
2009-07-31,18.337106704711914
2009-08-03,18.519763946533203
2009-08-04,18.59152603149414
2009-08-05,18.64371109008789
2009-08-06,18.271879196166992
2009-08-07,18.63718605041504
2009-08-10,18.735034942626953
2009-08-11,18.81983184814453
2009-08-12,19.583066940307617
2009-08-13,19.994033813476562
2009-08-14,19.720064163208008
2009-08-17,19.40041732788086
2009-08-18,18.917692184448242
2009-08-19,19.165578842163086
2009-08-20,19.47217559814453
2009-08-21,19.609155654907227
2009-08-24,19.726591110229492
2009-08-25,19.59611701965332
2009-08-26,19.700490951538086
2009-08-27,19.602636337280273
2009-08-28,19.335182189941406
2009-08-31,19.52436065673828
2009-09-01,19.478694915771484
2009-09-02,19.23733139038086
2009-09-03,19.60626983642578
2009-09-04,19.817081451416016
2009-09-08,19.96861457824707
2009-09-09,19.68532371520996
2009-09-10,19.817081451416016
2009-09-11,20.027902603149414
2009-09-14,20.199193954467773
2009-09-15,19.830270767211914
2009-09-16,19.85661506652832
2009-09-17,19.777555465698242
2009-09-18,20.25848960876465
2009-09-21,19.73802947998047
2009-09-22,19.68532371520996
2009-09-23,19.658971786499023
2009-09-24,19.467918395996094
2009-09-25,19.09239959716797
2009-09-28,19.718265533447266
2009-09-29,19.764389038085938
2009-09-30,19.64579963684082
2009-10-01,19.09239959716797
2009-10-02,19.204389572143555
2009-10-05,19.0528564453125
2009-10-06,18.960634231567383
2009-10-07,18.703691482543945
2009-10-08,18.894756317138672
2009-10-09,18.868396759033203
2009-10-12,18.927696228027344
2009-10-13,19.085803985595703
2009-10-14,19.724851608276367
2009-10-15,20.838245391845703
2009-10-16,20.568138122558594
2009-10-19,20.587892532348633
2009-10-20,20.396841049194336
2009-10-21,20.482484817504883
2009-10-22,20.739423751831055
2009-10-23,20.377084732055664
2009-10-26,20.179431915283203
2009-10-27,20.46930694580078
2009-10-28,20.172842025756836
2009-10-29,20.271663665771484
2009-10-30,19.68532371520996
2009-11-02,20.218961715698242
2009-11-03,20.080612182617188
2009-11-04,20.199193954467773
2009-11-05,20.792131423950195
2009-11-06,20.84483528137207
2009-11-09,21.404827117919922
2009-11-10,21.490467071533203
2009-11-11,21.365293502807617
2009-11-12,21.062238693237305
2009-11-13,21.200597763061523
2009-11-16,21.602476119995117
2009-11-17,21.81987953186035
2009-11-18,21.602476119995117
2009-11-19,21.194002151489258
2009-11-20,21.279647827148438
2009-11-23,21.925294876098633
2009-11-24,22.08998680114746
2009-11-25,22.04387855529785
2009-11-27,21.780351638793945
2009-11-30,21.826873779296875
2009-12-01,22.066146850585938
2009-12-02,22.066146850585938
2009-12-03,21.966449737548828
2009-12-04,22.305423736572266
2009-12-07,22.458282470703125
2009-12-08,22.04620933532715
2009-12-09,22.072790145874023
2009-12-10,22.172489166259766
2009-12-11,22.072790145874023
2009-12-14,22.25224494934082
2009-12-15,21.959806442260742
2009-12-16,21.899986267089844
