Date,CTSH
2006-04-04,13.36390495300293
2006-04-05,13.070481300354004
2006-04-06,12.864646911621094
2006-04-07,12.713556289672852
2006-04-10,12.579985618591309
2006-04-11,12.455167770385742
2006-04-12,13.04201602935791
2006-04-13,13.05515193939209
2006-04-17,13.66170883178711
2006-04-18,13.860974311828613
2006-04-19,13.926666259765625
2006-04-20,13.99892520904541
2006-04-21,13.773382186889648
2006-04-24,13.878490447998047
2006-04-25,13.878490447998047
2006-04-26,13.72958755493164
2006-04-27,13.869730949401855
2006-04-28,13.928855895996094
2006-05-01,13.596015930175781
2006-05-02,13.370475769042969
2006-05-03,14.647088050842285
2006-05-04,14.977727890014648
2006-05-05,15.111307144165039
2006-05-08,15.067512512207031
2006-05-09,15.100358963012695
2006-05-10,15.019335746765137
2006-05-11,14.966787338256836
2006-05-12,14.355854034423828
2006-05-15,14.460956573486328
2006-05-16,14.561683654785156
2006-05-17,14.077756881713867
2006-05-18,14.005494117736816
2006-05-19,14.058046340942383
2006-05-22,13.58068561553955
2006-05-23,13.850025177001953
2006-05-24,13.320110321044922
2006-05-25,13.423029899597168
2006-05-26,13.140554428100586
2006-05-30,12.724503517150879
2006-05-31,12.919389724731445
2006-06-01,13.587260246276855
2006-06-02,13.75805377960205
2006-06-05,13.396749496459961
2006-06-06,13.593826293945312
2006-06-07,13.370475769042969
2006-06-08,13.41426944732666
2006-06-09,13.53032398223877
2006-06-12,12.963188171386719
2006-06-13,12.809904098510742
2006-06-14,12.930339813232422
2006-06-15,13.797468185424805
2006-06-16,13.931046485900879
2006-06-19,13.622293472290039
2006-06-20,13.681416511535645
2006-06-21,14.213519096374512
2006-06-22,14.191619873046875
2006-06-23,14.574825286865234
2006-06-26,14.52664852142334
2006-06-27,13.987977981567383
2006-06-28,13.926666259765625
2006-06-29,14.760950088500977
2006-06-30,14.752189636230469
2006-07-03,14.988677978515625
2006-07-05,14.579201698303223
2006-07-06,14.879193305969238
2006-07-07,14.371175765991211
2006-07-10,13.996735572814941
2006-07-11,13.922286987304688
2006-07-12,14.270451545715332
2006-07-13,13.939803123474121
2006-07-14,13.685794830322266
2006-07-17,13.578495025634766
2006-07-18,13.6682767868042
2006-07-19,14.158777236938477
2006-07-20,13.685794830322266
2006-07-21,13.36828327178955
2006-07-24,13.817177772521973
2006-07-25,13.718640327453613
2006-07-26,13.751486778259277
2006-07-27,13.687981605529785
2006-07-28,14.132500648498535
2006-07-31,14.340521812438965
2006-08-01,13.909149169921875
2006-08-02,14.72153377532959
2006-08-03,15.39596939086914
2006-08-04,14.971163749694824
2006-08-07,14.760950088500977
2006-08-08,14.552925109863281
2006-08-09,14.191619873046875
2006-08-10,14.506942749023438
2006-08-11,14.386504173278809
2006-08-14,14.603292465209961
2006-08-15,15.225175857543945
2006-08-16,15.435380935668945
2006-08-17,15.376259803771973
2006-08-18,15.507651329040527
2006-08-21,15.260209083557129
2006-08-22,15.457282066345215
2006-08-23,15.144152641296387
2006-08-24,15.262393951416016
2006-08-25,15.12663459777832
2006-08-28,15.59085464477539
2006-08-29,15.44853401184082
2006-08-30,15.459473609924316
2006-08-31,15.308385848999023
2006-09-01,15.271161079406738
2006-09-05,15.65654468536377
2006-09-06,15.28648567199707
2006-09-07,15.100358963012695
2006-09-08,15.163858413696289
2006-09-11,15.24488353729248
2006-09-12,15.700343132019043
2006-09-13,16.046323776245117
2006-09-14,16.024423599243164
2006-09-15,15.671875953674316
2006-09-18,15.886472702026367
2006-09-19,15.69814682006836
2006-09-20,15.908363342285156
2006-09-21,16.06603240966797
2006-09-22,15.906179428100586
2006-09-25,16.350696563720703
2006-09-26,16.339746475219727
2006-09-27,16.436092376708984
2006-09-28,16.425142288208008
2006-09-29,16.20616912841797
2006-10-02,15.903985977172852
2006-10-03,16.020044326782227
2006-10-04,16.376970291137695
2006-10-05,16.51930046081543
2006-10-06,16.359451293945312
2006-10-09,16.578426361083984
2006-10-10,16.768938064575195
2006-10-11,16.598129272460938
2006-10-12,16.83900260925293
2006-10-13,16.913448333740234
2006-10-16,17.165273666381836
2006-10-17,16.9857120513916
2006-10-18,16.948490142822266
2006-10-19,16.963809967041016
2006-10-20,16.795211791992188
2006-10-23,17.07111167907715
2006-10-24,17.064542770385742
2006-10-25,17.14776039123535
2006-10-26,17.38205337524414
2006-10-27,17.073307037353516
2006-10-30,17.02732276916504
2006-10-31,16.484264373779297
2006-11-01,16.315654754638672
2006-11-02,16.422950744628906
2006-11-03,16.278432846069336
2006-11-06,16.74264907836914
2006-11-07,16.917835235595703
2006-11-08,16.887176513671875
2006-11-09,16.630970001220703
2006-11-10,16.694475173950195
2006-11-13,16.817102432250977
2006-11-14,17.41928482055664
2006-11-15,17.539716720581055
2006-11-16,17.57036781311035
2006-11-17,17.539716720581055
2006-11-20,17.53533363342285
2006-11-21,17.41271209716797
2006-11-22,17.57693862915039
2006-11-24,17.45431900024414
2006-11-27,17.014177322387695
2006-11-28,17.353586196899414
2006-11-29,17.5528564453125
2006-11-30,17.859418869018555
2006-12-01,17.609785079956055
2006-12-04,18.001745223999023
2006-12-05,17.815622329711914
2006-12-06,17.778392791748047
2006-12-07,17.57912826538086
2006-12-08,17.66452980041504
2006-12-11,17.441171646118164
2006-12-12,17.390810012817383
2006-12-13,17.511247634887695
2006-12-14,17.662336349487305
2006-12-15,17.614166259765625
2006-12-18,17.309799194335938
2006-12-19,17.25067710876465
2006-12-20,17.086441040039062
2006-12-21,16.959430694580078
2006-12-22,16.655059814453125
2006-12-26,16.683534622192383
2006-12-27,17.014177322387695
2006-12-28,17.051406860351562
2006-12-29,16.895931243896484
2007-01-03,17.02732276916504
2007-01-04,17.114910125732422
2007-01-05,16.88498878479004
2007-01-08,17.14776039123535
2007-01-09,17.193737030029297
2007-01-10,17.180599212646484
2007-01-11,17.71708106994629
2007-01-12,17.83313751220703
2007-01-16,17.93824577331543
2007-01-17,18.001745223999023
2007-01-18,17.778392791748047
2007-01-19,17.881311416625977
2007-01-22,17.872554779052734
2007-01-23,18.089336395263672
2007-01-24,18.465972900390625
2007-01-25,18.244810104370117
2007-01-26,18.20101547241211
2007-01-29,18.391521453857422
2007-01-30,18.63456916809082
2007-01-31,18.676179885864258
2007-02-01,18.65647315979004
2007-02-02,18.7944278717041
2007-02-05,20.353513717651367
2007-02-06,20.292198181152344
2007-02-07,20.7761287689209
2007-02-08,20.58124351501465
2007-02-09,20.222129821777344
2007-02-12,20.24402618408203
2007-02-13,20.250595092773438
2007-02-14,20.65350341796875
2007-02-15,20.688539505004883
2007-02-16,20.51336097717285
2007-02-20,20.710437774658203
2007-02-21,20.710437774658203
2007-02-22,20.666643142700195
2007-02-23,20.712627410888672
2007-02-26,20.59000587463379
2007-02-27,19.36156463623047
2007-02-28,19.75133514404297
2007-03-01,19.569591522216797
2007-03-02,19.035301208496094
2007-03-05,18.71997833251953
2007-03-06,19.674694061279297
2007-03-07,19.64623260498047
2007-03-08,19.930892944335938
2007-03-09,20.040380477905273
2007-03-12,20.095129013061523
2007-03-13,19.420690536499023
2007-03-14,19.66813087463379
2007-03-15,19.47324562072754
2007-03-16,19.45134925842285
2007-03-19,19.832355499267578
2007-03-20,19.99220848083496
2007-03-21,20.364463806152344
2007-03-22,20.362274169921875
2007-03-23,20.349138259887695
2007-03-26,20.717008590698242
2007-03-27,20.3513240814209
2007-03-28,19.786376953125
2007-03-29,19.639663696289062
2007-03-30,19.32872200012207
2007-04-02,18.798809051513672
2007-04-03,19.47324562072754
2007-04-04,19.21485710144043
2007-04-05,18.998075485229492
2007-04-09,18.840412139892578
2007-04-10,18.7593936920166
2007-04-11,18.218530654907227
2007-04-12,18.72216796875
2007-04-13,19.13384246826172
2007-04-16,19.225812911987305
2007-04-17,19.363758087158203
2007-04-18,19.23894500732422
2007-04-19,18.934574127197266
2007-04-20,19.315582275390625
2007-04-23,19.326539993286133
2007-04-24,19.179821014404297
2007-04-25,19.615571975708008
2007-04-26,19.52579689025879
2007-04-27,19.84330940246582
2007-04-30,19.576162338256836
2007-05-01,19.37251853942871
2007-05-02,18.4725399017334
2007-05-03,18.422168731689453
2007-05-04,18.37180519104004
2007-05-07,17.815622329711914
2007-05-08,17.58350944519043
2007-05-09,17.452119827270508
2007-05-10,17.53533363342285
2007-05-11,17.660146713256836
2007-05-14,17.22220230102539
2007-05-15,17.14337730407715
2007-05-16,17.014177322387695
2007-05-17,16.821481704711914
2007-05-18,17.261615753173828
2007-05-21,17.17184066772461
2007-05-22,17.230960845947266
2007-05-23,16.67915153503418
2007-05-24,16.40981674194336
2007-05-25,16.578426361083984
2007-05-29,16.738271713256836
2007-05-30,17.28351593017578
2007-05-31,17.202495574951172
2007-06-01,17.103958129882812
2007-06-04,17.08863067626953
2007-06-05,17.202495574951172
2007-06-06,16.854328155517578
2007-06-07,16.412004470825195
2007-06-08,16.525869369506836
2007-06-11,16.722946166992188
2007-06-12,16.532438278198242
2007-06-13,17.28351593017578
2007-06-14,17.320743560791016
2007-06-15,17.303224563598633
2007-06-18,17.095195770263672
2007-06-19,17.011991500854492
2007-06-20,16.764551162719727
2007-06-21,16.751413345336914
2007-06-22,16.626598358154297
2007-06-25,16.528060913085938
2007-06-26,16.38791847229004
2007-06-27,16.650686264038086
2007-06-28,16.773305892944336
2007-06-29,16.422950744628906
2007-07-02,16.681337356567383
2007-07-03,16.521486282348633
2007-07-05,16.293764114379883
2007-07-06,17.274751663208008
2007-07-09,17.517820358276367
2007-07-10,17.482784271240234
2007-07-11,17.990806579589844
2007-07-12,18.92800521850586
2007-07-13,18.871070861816406
2007-07-16,18.761581420898438
2007-07-17,18.503198623657227
2007-07-18,18.610490798950195
2007-07-19,19.16449546813965
2007-07-20,18.796613693237305
2007-07-23,18.62581443786621
2007-07-24,18.231672286987305
2007-07-25,18.02145767211914
2007-07-26,17.88349723815918
2007-07-27,17.85503578186035
2007-07-30,18.21634292602539
2007-07-31,17.7324161529541
2007-08-01,17.695186614990234
2007-08-02,18.393712997436523
2007-08-03,18.141891479492188
2007-08-06,18.35648536682129
2007-08-07,18.619251251220703
2007-08-08,19.05719757080078
2007-08-09,18.638957977294922
2007-08-10,18.030210494995117
2007-08-13,18.054306030273438
2007-08-14,17.59445571899414
2007-08-15,17.08863067626953
2007-08-16,16.396677017211914
2007-08-17,16.412004470825195
2007-08-20,16.133909225463867
2007-08-21,15.884278297424316
2007-08-22,16.427331924438477
2007-08-23,16.324420928955078
2007-08-24,16.083541870117188
2007-08-27,15.9390230178833
2007-08-28,15.295244216918945
2007-08-29,15.787933349609375
2007-08-30,15.750706672668457
2007-08-31,16.09668731689453
2007-09-04,16.085735321044922
2007-09-05,15.647784233093262
2007-09-06,15.787933349609375
2007-09-07,15.562394142150879
2007-09-10,14.83540153503418
2007-09-11,14.982117652893066
2007-09-12,15.306192398071289
2007-09-13,15.739760398864746
2007-09-14,15.781357765197754
2007-09-17,15.7594633102417
2007-09-18,16.26967430114746
2007-09-19,16.55433464050293
2007-09-20,16.074787139892578
2007-09-21,16.61345863342285
2007-09-24,16.385726928710938
2007-09-25,16.92002296447754
2007-09-26,17.138988494873047
2007-09-27,17.460886001586914
2007-09-28,17.47183609008789
2007-10-01,18.047727584838867
2007-10-02,17.968900680541992
2007-10-03,18.150650024414062
2007-10-04,18.249183654785156
2007-10-05,18.78566551208496
2007-10-08,18.295169830322266
2007-10-09,18.555753707885742
2007-10-10,18.621442794799805
2007-10-11,17.778392791748047
2007-10-12,17.92292022705078
2007-10-15,17.587888717651367
2007-10-16,17.463075637817383
2007-10-17,18.20539093017578
2007-10-18,18.314878463745117
2007-10-19,17.526580810546875
2007-10-22,17.657957077026367
2007-10-23,17.77182388305664
2007-10-24,17.154321670532227
2007-10-25,17.16745948791504
2007-10-26,17.49154281616211
2007-10-29,17.671091079711914
2007-10-30,17.719268798828125
2007-10-31,18.157215118408203
2007-11-01,17.36015510559082
2007-11-02,17.911968231201172
2007-11-05,17.347017288208008
2007-11-06,14.01425552368164
2007-11-07,14.491617202758789
2007-11-08,13.825936317443848
2007-11-09,13.48434066772461
2007-11-12,13.471202850341797
2007-11-13,14.145637512207031
2007-11-14,13.510619163513184
2007-11-15,13.61572265625
2007-11-16,13.751486778259277
2007-11-19,13.366098403930664
2007-11-20,13.112088203430176
2007-11-21,13.186539649963379
2007-11-23,13.339816093444824
2007-11-26,13.033257484436035
2007-11-27,13.326678276062012
2007-11-28,14.263882637023926
2007-11-29,13.825936317443848
2007-11-30,13.620104789733887
2007-12-03,13.799665451049805
2007-12-04,13.558791160583496
2007-12-05,13.917909622192383
2007-12-06,13.909149169921875
2007-12-07,14.609861373901367
2007-12-10,15.069704055786133
2007-12-11,14.859487533569336
2007-12-12,14.798171997070312
2007-12-13,14.688690185546875
2007-12-14,14.329575538635254
2007-12-17,14.206948280334473
2007-12-18,14.596722602844238
2007-12-19,14.596722602844238
2007-12-20,15.376259803771973
2007-12-21,15.691584587097168
2007-12-24,15.65654468536377
2007-12-26,15.65654468536377
2007-12-27,15.09160327911377
2007-12-28,15.293052673339844
2007-12-31,14.863866806030273
2008-01-02,14.114978790283203
2008-01-03,14.34271240234375
2008-01-04,13.576309204101562
2008-01-07,13.672656059265137
2008-01-08,13.405508995056152
2008-01-09,13.593826293945312
2008-01-10,13.129602432250977
2008-01-11,11.872701644897461
2008-01-14,12.415753364562988
2008-01-15,11.680004119873047
2008-01-16,11.47417163848877
2008-01-17,11.8595609664917
2008-01-18,11.386580467224121
2008-01-22,11.123814582824707
2008-01-23,11.824525833129883
2008-01-24,11.74131965637207
2008-01-25,11.767594337463379
2008-01-28,12.065394401550293
2008-01-29,12.354439735412598
2008-01-30,12.345681190490723
2008-01-31,12.21867561340332
2008-02-01,13.068291664123535
2008-02-04,12.989460945129395
2008-02-05,12.525240898132324
2008-02-06,11.955910682678223
2008-02-07,11.947152137756348
2008-02-08,13.944185256958008
2008-02-11,14.058046340942383
2008-02-12,14.618618965148926
2008-02-13,14.697452545166016
2008-02-14,14.3251953125
2008-02-15,14.259504318237305
2008-02-19,14.263882637023926
2008-02-20,14.469718933105469
2008-02-21,14.128119468688965
2008-02-22,14.079948425292969
2008-02-25,14.058046340942383
2008-02-26,14.320815086364746
2008-02-27,14.351472854614258
2008-02-28,14.171916961669922
2008-02-29,13.230332374572754
2008-03-03,13.147123336791992
2008-03-04,13.348579406738281
2008-03-05,13.637619972229004
2008-03-06,12.871217727661133
2008-03-07,12.7836275100708
2008-03-10,12.139847755432129
2008-03-11,12.906251907348633
2008-03-12,12.639106750488281
2008-03-13,12.564654350280762
2008-03-14,11.94277286529541
2008-03-17,11.74131965637207
2008-03-18,12.639106750488281
2008-03-19,12.21867561340332
2008-03-20,12.70479679107666
2008-03-24,13.471202850341797
2008-03-25,13.383612632751465
2008-03-26,13.383612632751465
2008-03-27,12.915010452270508
2008-03-28,12.77924633026123
2008-03-31,12.625967025756836
2008-04-01,13.212814331054688
2008-04-02,13.002601623535156
2008-04-03,12.94566822052002
2008-04-04,12.871217727661133
2008-04-07,12.687275886535645
2008-04-08,12.490202903747559
2008-04-09,12.188020706176758
2008-04-10,12.25809383392334
2008-04-11,11.618691444396973
2008-04-14,11.811389923095703
2008-04-15,12.840558052062988
2008-04-16,13.138361930847168
2008-04-17,12.81428337097168
2008-04-18,13.558791160583496
2008-04-21,13.760242462158203
2008-04-22,13.182159423828125
2008-04-23,13.514997482299805
2008-04-24,13.742725372314453
2008-04-25,13.685794830322266
2008-04-28,13.659518241882324
2008-04-29,14.066807746887207
2008-04-30,14.123739242553711
2008-05-01,14.110601425170898
2008-05-02,14.478479385375977
2008-05-05,14.557305335998535
2008-05-06,14.780662536621094
2008-05-07,13.230332374572754
2008-05-08,13.068291664123535
2008-05-09,13.020116806030273
2008-05-12,13.212814331054688
2008-05-13,13.103330612182617
2008-05-14,13.41426944732666
2008-05-15,13.852213859558105
2008-05-16,13.817177772521973
2008-05-19,13.896007537841797
2008-05-20,13.471202850341797
2008-05-21,13.186539649963379
2008-05-22,13.576309204101562
2008-05-23,13.3135404586792
2008-05-27,13.80403995513916
2008-05-28,14.106224060058594
2008-05-29,14.666791915893555
2008-05-30,15.450715065002441
2008-06-02,15.117875099182129
2008-06-03,15.271161079406738
2008-06-04,15.551441192626953
2008-06-05,16.107633590698242
2008-06-06,15.22736644744873
2008-06-09,15.490128517150879
2008-06-10,15.113495826721191
2008-06-11,14.955840110778809
2008-06-12,15.1397705078125
2008-06-13,15.65654468536377
2008-06-16,15.682822227478027
2008-06-17,15.647784233093262
2008-06-18,15.647784233093262
2008-06-19,16.076976776123047
2008-06-20,15.314956665039062
2008-06-23,15.38064193725586
2008-06-24,15.043426513671875
2008-06-25,15.082839965820312
2008-06-26,14.237602233886719
2008-06-27,14.404025077819824
2008-06-30,14.237602233886719
2008-07-01,13.987977981567383
2008-07-02,13.738350868225098
2008-07-03,13.926666259765625
2008-07-07,13.720831871032715
2008-07-08,13.72958755493164
2008-07-09,13.173397064208984
2008-07-10,13.247849464416504
2008-07-11,12.332542419433594
2008-07-14,12.323783874511719
2008-07-15,12.135467529296875
2008-07-16,12.393854141235352
2008-07-17,12.577792167663574
2008-07-18,12.301886558532715
2008-07-21,12.262470245361328
2008-07-22,12.170504570007324
2008-07-23,12.516480445861816
2008-07-24,11.649348258972168
2008-07-25,11.855183601379395
2008-07-28,11.71942138671875
2008-07-29,12.183643341064453
2008-07-30,12.350059509277344
2008-07-31,12.293127059936523
2008-08-01,12.858078956604004
2008-08-04,12.639106750488281
2008-08-05,12.98508358001709
2008-08-06,13.265366554260254
2008-08-07,12.989460945129395
2008-08-08,13.471202850341797
2008-08-11,13.703312873840332
2008-08-12,13.523754119873047
2008-08-13,13.291645050048828
2008-08-14,13.602587699890137
2008-08-15,13.47558307647705
2008-08-18,13.29602336883545
2008-08-19,13.024497032165527
2008-08-20,13.103330612182617
2008-08-21,13.098950386047363
2008-08-22,13.274127960205078
2008-08-25,12.652241706848145
2008-08-26,12.717934608459473
2008-08-27,13.033257484436035
2008-08-28,13.006982803344727
2008-08-29,12.840558052062988
2008-09-02,12.79676628112793
2008-09-03,12.936908721923828
2008-09-04,12.297507286071777
2008-09-05,12.152983665466309
2008-09-08,12.678524017333984
2008-09-09,12.20553970336914
2008-09-10,12.183643341064453
2008-09-11,11.855183601379395
2008-09-12,11.771974563598633
2008-09-15,10.900459289550781
2008-09-16,11.334027290344238
2008-09-17,10.71652603149414
2008-09-18,10.563244819641113
2008-09-19,11.636212348937988
2008-09-22,11.0800199508667
2008-09-23,10.856668472290039
2008-09-24,10.519449234008789
2008-09-25,10.830391883850098
2008-09-26,10.830391883850098
2008-09-29,9.22313404083252
2008-09-30,9.998295783996582
2008-10-01,9.682975769042969
2008-10-02,8.986640930175781
2008-10-03,8.434828758239746
2008-10-06,7.979366779327393
2008-10-07,7.379380226135254
2008-10-08,7.278652667999268
2008-10-09,7.072818756103516
2008-10-10,7.6027326583862305
2008-10-13,9.030436515808105
2008-10-14,8.75452995300293
2008-10-15,7.84360408782959
2008-10-16,7.966226100921631
2008-10-17,8.163302421569824
2008-10-20,8.785183906555176
2008-10-21,8.373514175415039
2008-10-22,7.856739521026611
2008-10-23,7.734116554260254
2008-10-24,7.291790962219238
2008-10-27,7.037783622741699
2008-10-28,7.979366779327393
2008-10-29,7.8611226081848145
2008-10-30,8.34285831451416
2008-10-31,8.408551216125488
2008-11-03,8.73263168334961
2008-11-04,9.196856498718262
2008-11-05,8.833358764648438
2008-11-06,8.154544830322266
2008-11-07,8.504901885986328
2008-11-10,8.268411636352539
2008-11-11,7.922430992126465
2008-11-12,7.309309482574463
2008-11-13,7.891777515411377
2008-11-14,7.388136386871338
2008-11-17,7.4100341796875
2008-11-18,7.296172142028809
2008-11-19,6.866984844207764
2008-11-20,6.429039478302002
2008-11-21,6.823190212249756
2008-11-24,7.7034592628479
2008-11-25,7.764772891998291
2008-11-26,8.237753868103027
2008-11-28,8.408551216125488
2008-12-01,7.681563377380371
2008-12-02,7.8961591720581055
2008-12-03,8.220235824584961
2008-12-04,6.958954811096191
2008-12-05,7.791049957275391
2008-12-08,8.110751152038574
2008-12-09,7.974987983703613
2008-12-10,8.25089168548584
2008-12-11,7.878637313842773
2008-12-12,7.939948081970215
2008-12-15,7.607112884521484
2008-12-16,7.541419982910156
2008-12-17,7.681563377380371
2008-12-18,7.49762487411499
2008-12-19,7.883016109466553
2008-12-22,7.585215091705322
2008-12-23,7.607112884521484
2008-12-24,7.633388996124268
2008-12-26,7.716601371765137
2008-12-29,7.589596748352051
2008-12-30,7.747256755828857
2008-12-31,7.909291744232178
2009-01-02,8.373514175415039
2009-01-05,8.33410358428955
2009-01-06,8.51366138458252
2009-01-07,8.671318054199219
2009-01-08,9.039193153381348
2009-01-09,8.793944358825684
2009-01-12,8.631904602050781
2009-01-13,9.231891632080078
2009-01-14,8.623149871826172
2009-01-15,8.807083129882812
2009-01-16,8.916568756103516
2009-01-20,8.364757537841797
2009-01-21,8.478621482849121
2009-01-22,8.084473609924316
2009-01-23,8.294689178466797
2009-01-26,8.504901885986328
2009-01-27,8.347237586975098
2009-01-28,8.88591194152832
2009-01-29,8.561834335327148
2009-01-30,8.202717781066895
2009-02-02,8.189577102661133
2009-02-03,8.561834335327148
2009-02-04,8.434828758239746
2009-02-05,8.610007286071777
2009-02-06,8.833358764648438
2009-02-09,8.912191390991211
2009-02-10,8.456724166870117
2009-02-11,8.684457778930664
2009-02-12,9.09174633026123
2009-02-13,9.2713041305542
2009-02-17,8.649420738220215
2009-02-18,8.728252410888672
2009-02-19,8.627524375915527
2009-02-20,8.496142387390137
2009-02-23,8.145784378051758
2009-02-24,8.325343132019043
2009-02-25,8.320963859558105
2009-02-26,8.11950969696045
2009-02-27,8.058197021484375
2009-03-02,7.611490726470947
2009-03-03,7.874258995056152
2009-03-04,8.259650230407715
2009-03-05,8.071338653564453
2009-03-06,8.010022163391113
2009-03-09,7.909291744232178
2009-03-10,8.369135856628418
2009-03-11,8.60562801361084
2009-03-12,9.109265327453613
2009-03-13,9.1837158203125
2009-03-16,9.104887962341309
2009-03-17,9.534071922302246
2009-03-18,9.5559720993042
2009-03-19,9.455242156982422
2009-03-20,8.991020202636719
2009-03-23,9.415827751159668
2009-03-24,8.916568756103516
2009-03-25,9.096126556396484
2009-03-26,9.542830467224121
2009-03-27,8.811461448669434
2009-03-30,8.793944358825684
2009-03-31,9.104887962341309
2009-04-01,9.306340217590332
2009-04-02,9.709253311157227
2009-04-03,9.967638969421387
2009-04-06,10.11653995513916
2009-04-07,9.761805534362793
2009-04-08,9.919465065002441
2009-04-09,10.344269752502441
2009-04-13,10.300477027893066
2009-04-14,10.11653995513916
2009-04-15,9.845014572143555
2009-04-16,10.234785079956055
2009-04-17,10.239161491394043
2009-04-20,9.866908073425293
2009-04-21,9.919465065002441
2009-04-22,10.050848007202148
2009-04-23,9.94573974609375
2009-04-24,10.07712173461914
2009-04-27,10.063986778259277
2009-04-28,10.239161491394043
2009-04-29,10.699007034301758
2009-04-30,10.856668472290039
2009-05-01,10.935498237609863
2009-05-04,11.34278678894043
2009-05-05,11.789488792419434
2009-05-06,11.51358699798584
2009-05-07,11.0800199508667
2009-05-08,11.031845092773438
2009-05-11,11.167607307434082
2009-05-12,11.189506530761719
2009-05-13,10.777835845947266
2009-05-14,10.926739692687988
2009-05-15,11.281474113464355
2009-05-18,11.557379722595215
2009-05-19,11.22891902923584
2009-05-20,11.163228034973145
2009-05-21,10.904841423034668
2009-05-22,10.865426063537598
2009-05-26,11.281474113464355
2009-05-27,11.29023265838623
2009-05-28,11.150092124938965
2009-05-29,11.031845092773438
2009-06-01,11.640589714050293
2009-06-02,11.680004119873047
2009-06-03,11.355924606323242
2009-06-04,11.74131965637207
2009-06-05,11.925253868103027
2009-06-08,11.863940238952637
2009-06-09,12.03473949432373
2009-06-10,11.636212348937988
2009-06-11,11.644969940185547
2009-06-12,11.732559204101562
2009-06-15,11.303370475769043
2009-06-16,11.171987533569336
2009-06-17,11.26833724975586
2009-06-18,11.220163345336914
2009-06-19,11.272716522216797
2009-06-22,10.904841423034668
2009-06-23,10.904841423034668
2009-06-24,11.215780258178711
2009-06-25,11.504827499389648
2009-06-26,11.658110618591309
2009-06-29,11.912117004394531
2009-06-30,11.693143844604492
2009-07-01,11.916495323181152
2009-07-02,11.653726577758789
2009-07-06,11.570520401000977
2009-07-07,11.277093887329102
2009-07-08,11.193885803222656
2009-07-09,11.154470443725586
2009-07-10,11.566139221191406
2009-07-13,11.815766334533691
2009-07-14,11.903358459472656
2009-07-15,12.24057388305664
2009-07-16,12.420134544372559
2009-07-17,12.709176063537598
2009-07-20,12.95004653930664
2009-07-21,12.788005828857422
2009-07-22,12.81428337097168
2009-07-23,13.177779197692871
2009-07-24,13.29602336883545
2009-07-27,13.4580659866333
2009-07-28,13.247849464416504
2009-07-29,13.190914154052734
2009-07-30,13.22594928741455
2009-07-31,12.9588041305542
2009-08-03,13.339816093444824
2009-08-04,14.714969635009766
2009-08-05,15.14853286743164
2009-08-06,14.912039756774902
2009-08-07,14.951458930969238
2009-08-10,14.894521713256836
2009-08-11,14.793794631958008
2009-08-12,15.24488353729248
2009-08-13,15.14853286743164
2009-08-14,15.078463554382324
2009-08-17,14.666791915893555
2009-08-18,14.846353530883789
2009-08-19,14.977727890014648
2009-08-20,14.841972351074219
2009-08-21,15.09160327911377
2009-08-24,15.22736644744873
2009-08-25,15.547060012817383
2009-08-26,15.328089714050293
2009-08-27,15.52078628540039
2009-08-28,15.446337699890137
2009-08-31,15.271161079406738
2009-09-01,15.13539981842041
2009-09-02,15.060944557189941
2009-09-03,15.14853286743164
2009-09-04,15.498886108398438
2009-09-08,15.752896308898926
2009-09-09,16.40543556213379
2009-09-10,16.46236801147461
2009-09-11,16.26091194152832
2009-09-14,16.26967430114746
2009-09-15,16.252159118652344
2009-09-16,16.72075653076172
2009-09-17,16.777692794799805
2009-09-18,16.856515884399414
2009-09-21,16.992284774780273
2009-09-22,17.220014572143555
2009-09-23,16.930971145629883
2009-09-24,16.606887817382812
2009-09-25,16.558717727661133
2009-09-28,16.926591873168945
2009-09-29,16.987913131713867
2009-09-30,16.930971145629883
2009-10-01,16.317846298217773
2009-10-02,16.436092376708984
2009-10-05,16.966005325317383
2009-10-06,17.079872131347656
2009-10-07,17.347017288208008
2009-10-08,17.079872131347656
2009-10-09,16.966005325317383
2009-10-12,17.193737030029297
2009-10-13,17.29884147644043
2009-10-14,17.373300552368164
2009-10-15,17.58350944519043
2009-10-16,17.255048751831055
2009-10-19,17.688617706298828
2009-10-20,18.025836944580078
2009-10-21,17.91634750366211
2009-10-22,17.898832321166992
2009-10-23,17.74555206298828
2009-10-26,17.596649169921875
2009-10-27,17.5528564453125
2009-10-28,17.303224563598633
2009-10-29,17.605411529541016
2009-10-30,16.926591873168945
2009-11-02,16.992284774780273
2009-11-03,18.380573272705078
2009-11-04,18.336774826049805
2009-11-05,18.73530387878418
2009-11-06,18.831655502319336
2009-11-09,19.35718536376953
2009-11-10,19.23894500732422
2009-11-11,19.348432540893555
2009-11-12,19.335289001464844
2009-11-13,19.633098602294922
2009-11-16,19.94841194152832
2009-11-17,20.018489837646484
2009-11-18,19.952789306640625
2009-11-19,19.34404945373535
2009-11-20,19.129457473754883
2009-11-23,19.536745071411133
2009-11-24,19.55426025390625
2009-11-25,19.68126106262207
2009-11-27,19.046249389648438
2009-11-30,19.23894500732422
2009-12-01,19.76885414123535
2009-12-02,19.926515579223633
2009-12-03,19.365951538085938
2009-12-04,19.453540802001953
2009-12-07,19.387845993041992
2009-12-08,19.339672088623047
2009-12-09,19.309017181396484
2009-12-10,19.409740447998047
2009-12-11,19.1119441986084
2009-12-14,19.217052459716797
